event_id,node,mode,status,onset_s,end_s,state_classification,lock_release,max_position_excursion_m,max_velocity_mps,recovery_settling_s,false_persistent_platform_transition,post_event_shift_m,reinitializations
E033,BSF8BC4,H3,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSF8BC4,H5,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSF8BC4,S1,OK,1183.0,1186.0,STATIONARY_LOCK,0,0.000751443287501,0.00019269629644,0.0,0,0.00215044360004,0
E033,BSF1120,B0,INPUT_RESPONSE,1183.0,1186.0,,,0.21594960783,,,,,
E033,BSF1120,I0,LOCAL_FRAME_CONTROL,1183.0,1186.0,,,,250.907260078,,,,
E033,BSF1120,I1,LOCAL_FRAME_CONTROL,1183.0,1186.0,,,,0.184878061793,,,,
E033,BSF1120,H2,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSF1120,H3,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSF1120,H5,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSF1120,S1,OK,1183.0,1186.0,STATIONARY_LOCK,0,1.90046039765e-05,5.59201895825e-06,0.0,0,0.0377962197487,0
E033,BSF31CC,B0,INPUT_RESPONSE,1183.0,1186.0,,,0.613496670474,,,,,
E033,BSF31CC,I0,LOCAL_FRAME_CONTROL,1183.0,1186.0,,,,156.517180779,,,,
E033,BSF31CC,I1,LOCAL_FRAME_CONTROL,1183.0,1186.0,,,,0.0258127406629,,,,
E033,BSF31CC,H2,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSF31CC,H3,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSF31CC,H5,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSF31CC,S1,OK,1183.0,1186.0,STATIONARY_LOCK,0,0.99760171849,1.96828605984,0.0,0,0.530579247428,0
E033,BSFAA61,B0,INPUT_RESPONSE,1183.0,1186.0,,,0.424226463402,,,,,
E033,BSFAA61,I0,LOCAL_FRAME_CONTROL,1183.0,1186.0,,,,177.310853248,,,,
E033,BSFAA61,I1,LOCAL_FRAME_CONTROL,1183.0,1186.0,,,,0.0593164370044,,,,
E033,BSFAA61,H2,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSFAA61,H3,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSFAA61,H5,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSFAA61,S1,OK,1183.0,1186.0,STATIONARY_LOCK,0,0.18624579786,0.0385509806386,0.0,0,0.050078690049,0
E033,BSFB165,B0,INPUT_RESPONSE,1183.0,1186.0,,,0.301564972328,,,,,
E033,BSFB165,I0,LOCAL_FRAME_CONTROL,1183.0,1186.0,,,,381.125600077,,,,
E033,BSFB165,I1,LOCAL_FRAME_CONTROL,1183.0,1186.0,,,,0.145676638558,,,,
E033,BSFB165,H2,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSFB165,H3,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSFB165,H5,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSFB165,S1,OK,1183.0,1186.0,STATIONARY_LOCK,0,0.0351169463011,0.00466199449969,0.0,0,0.0126099909957,0
E033,BSFEC35,B0,INPUT_RESPONSE,1183.0,1186.0,,,0.112358630447,,,,,
E033,BSFEC35,I0,LOCAL_FRAME_CONTROL,1183.0,1186.0,,,,682.476166958,,,,
E033,BSFEC35,I1,LOCAL_FRAME_CONTROL,1183.0,1186.0,,,,0.0749752289511,,,,
E033,BSFEC35,H2,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSFEC35,H3,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSFEC35,H5,BLOCKED_FRAME_BINDING,1183.0,1186.0,,,,,,,,
E033,BSFEC35,S1,OK,1183.0,1186.0,STATIONARY_LOCK,0,0.0197172574533,0.00245825565432,0.0,0,0.00414992800804,0
E034,BSF3C79,B0,INPUT_RESPONSE,1195.0,1196.0,,,0.147569190928,,,,,
E034,BSF3C79,I0,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,347.897196057,,,,
E034,BSF3C79,I1,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,0.00550954062216,,,,
E034,BSF3C79,H2,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF3C79,H3,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF3C79,H5,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF3C79,S1,OK,1195.0,1196.0,STATIONARY_LOCK,0,0.114949513754,0.451205708085,0.0,0,0.0133710244519,0
E034,BSFC2CC,B0,INPUT_RESPONSE,1195.0,1196.0,,,0.3756145663,,,,,
E034,BSFC2CC,I0,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,410.029473921,,,,
E034,BSFC2CC,I1,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,0.00382778096484,,,,
E034,BSFC2CC,H2,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSFC2CC,H3,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSFC2CC,H5,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSFC2CC,S1,OK,1195.0,1196.0,STATIONARY_LOCK,0,1.32660346127,1.94887873504,0.0,0,0.159764476708,0
E034,BSF44AD,B0,INPUT_RESPONSE,1195.0,1196.0,,,0.089865538129,,,,,
E034,BSF44AD,I0,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,204.456291801,,,,
E034,BSF44AD,I1,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,0.771747704472,,,,
E034,BSF44AD,H2,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF44AD,H3,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF44AD,H5,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF44AD,S1,OK,1195.0,1196.0,STATIONARY_LOCK,0,0.0487322109093,0.00024557426668,0.0,0,0.0489947555789,0
E034,BSF6C53,B0,INPUT_RESPONSE,1195.0,1196.0,,,0.322187256742,,,,,
E034,BSF6C53,I0,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,149.063309677,,,,
E034,BSF6C53,I1,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,5.38112586927,,,,
E034,BSF6C53,H2,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF6C53,H3,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF6C53,H5,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF6C53,S1,OK,1195.0,1196.0,STATIONARY_LOCK,0,0.000285144122147,0.000144024031226,0.0,0,0.00137394349483,0
E034,BSF8BC4,B0,INPUT_RESPONSE,1195.0,1196.0,,,0.063515967293,,,,,
E034,BSF8BC4,I0,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,121.893440764,,,,
E034,BSF8BC4,I1,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,1.32899393887,,,,
E034,BSF8BC4,H2,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF8BC4,H3,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF8BC4,H5,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF8BC4,S1,OK,1195.0,1196.0,STATIONARY_LOCK,0,0.0363416912204,0.00019269629644,0.0,0,0.0369623507104,0
E034,BSF1120,B0,INPUT_RESPONSE,1195.0,1196.0,,,0.0902237240041,,,,,
E034,BSF1120,I0,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,256.226673759,,,,
E034,BSF1120,I1,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,0.00346285537078,,,,
E034,BSF1120,H2,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF1120,H3,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF1120,H5,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF1120,S1,OK,1195.0,1196.0,STATIONARY_LOCK,0,0.0288653932351,0.00123111023229,0.0,0,0.0573820336866,0
E034,BSF31CC,B0,INPUT_RESPONSE,1195.0,1196.0,,,0.179796432982,,,,,
E034,BSF31CC,I0,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,159.714546313,,,,
E034,BSF31CC,I1,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,0.000541835451575,,,,
E034,BSF31CC,H2,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF31CC,H3,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF31CC,H5,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSF31CC,S1,OK,1195.0,1196.0,STATIONARY_LOCK,0,0.139133685791,0.917024094924,0.0,0,0.270951057476,0
E034,BSFAA61,B0,INPUT_RESPONSE,1195.0,1196.0,,,0.702790373272,,,,,
E034,BSFAA61,I0,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,181.386489476,,,,
E034,BSFAA61,I1,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,0.224674621926,,,,
E034,BSFAA61,H2,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSFAA61,H3,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSFAA61,H5,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSFAA61,S1,OK,1195.0,1196.0,STATIONARY_LOCK,0,0.0749014390287,4.56431556847e-06,0.0,0,0.0854245574465,0
E034,BSFB165,B0,INPUT_RESPONSE,1195.0,1196.0,,,0.0917381640756,,,,,
E034,BSFB165,I0,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,389.851206424,,,,
E034,BSFB165,I1,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,0.00368770893024,,,,
E034,BSFB165,H2,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSFB165,H3,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSFB165,H5,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSFB165,S1,OK,1195.0,1196.0,STATIONARY_LOCK,0,0.0928879440038,0.397818880925,0.0,0,0.0249445543183,0
E034,BSFEC35,B0,INPUT_RESPONSE,1195.0,1196.0,,,0.0630294665118,,,,,
E034,BSFEC35,I0,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,692.499234061,,,,
E034,BSFEC35,I1,LOCAL_FRAME_CONTROL,1195.0,1196.0,,,,0.00238976872831,,,,
E034,BSFEC35,H2,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSFEC35,H3,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSFEC35,H5,BLOCKED_FRAME_BINDING,1195.0,1196.0,,,,,,,,
E034,BSFEC35,S1,OK,1195.0,1196.0,STATIONARY_LOCK,0,0.00437298098351,0.000982712363191,0.0,0,0.0208792075841,0
E035,BSF3C79,B0,INPUT_RESPONSE,1210.0,1211.0,,,0.138487929711,,,,,
E035,BSF3C79,I0,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,359.135735408,,,,
E035,BSF3C79,I1,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,0.00538136803941,,,,
E035,BSF3C79,H2,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF3C79,H3,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF3C79,H5,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF3C79,S1,OK,1210.0,1211.0,STATIONARY_LOCK,0,0.0864588224649,0.611049642906,0.0,0,0.0146515794366,0
E035,BSFC2CC,B0,INPUT_RESPONSE,1210.0,1211.0,,,0.146036590077,,,,,
E035,BSFC2CC,I0,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,424.857808444,,,,
E035,BSFC2CC,I1,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,0.0047273987776,,,,
E035,BSFC2CC,H2,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSFC2CC,H3,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSFC2CC,H5,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSFC2CC,S1,OK,1210.0,1211.0,STATIONARY_LOCK,0,0.145883344744,0.750361432759,0.0,0,0.234271826522,0
E035,BSF44AD,B0,INPUT_RESPONSE,1210.0,1211.0,,,0.140019579017,,,,,
E035,BSF44AD,I0,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,211.591294971,,,,
E035,BSF44AD,I1,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,0.0447225095791,,,,
E035,BSF44AD,H2,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF44AD,H3,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF44AD,H5,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF44AD,S1,OK,1210.0,1211.0,STATIONARY_LOCK,0,6.67380052432e-05,3.47572861648e-05,0.0,0,0.00032949933533,0
E035,BSF6C53,B0,INPUT_RESPONSE,1210.0,1211.0,,,0.300166887934,,,,,
E035,BSF6C53,I0,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,152.824985093,,,,
E035,BSF6C53,I1,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,7.98354948415,,,,
E035,BSF6C53,H2,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF6C53,H3,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF6C53,H5,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF6C53,S1,OK,1210.0,1211.0,STATIONARY_LOCK,0,0.000276522859915,0.000144024031226,0.0,0,0.00136532655317,0
E035,BSF8BC4,B0,INPUT_RESPONSE,1210.0,1211.0,,,0.0741499129364,,,,,
E035,BSF8BC4,I0,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,123.783514267,,,,
E035,BSF8BC4,I1,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,0.00554921147601,,,,
E035,BSF8BC4,H2,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF8BC4,H3,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF8BC4,H5,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF8BC4,S1,OK,1210.0,1211.0,STATIONARY_LOCK,0,1.99017908737e-05,1.00531014521e-05,0.0,0,0.0494044032931,0
E035,BSF1120,B0,INPUT_RESPONSE,1210.0,1211.0,,,0.13273280858,,,,,
E035,BSF1120,I0,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,264.280582416,,,,
E035,BSF1120,I1,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,0.00434533337339,,,,
E035,BSF1120,H2,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF1120,H3,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF1120,H5,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF1120,S1,OK,1210.0,1211.0,STATIONARY_LOCK,0,0.057160000093,0.0223514772005,0.0,0,0.0538892669279,0
E035,BSF31CC,B0,INPUT_RESPONSE,1210.0,1211.0,,,0.191454282498,,,,,
E035,BSF31CC,I0,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,164.417799062,,,,
E035,BSF31CC,I1,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,0.000792880342956,,,,
E035,BSF31CC,H2,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF31CC,H3,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF31CC,H5,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSF31CC,S1,OK,1210.0,1211.0,STATIONARY_LOCK,0,0.187947981836,0.536860586942,0.0,0,0.166090677495,0
E035,BSFAA61,B0,INPUT_RESPONSE,1210.0,1211.0,,,0.212134636689,,,,,
E035,BSFAA61,I0,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,187.77068519,,,,
E035,BSFAA61,I1,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,0.00230913107607,,,,
E035,BSFAA61,H2,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSFAA61,H3,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSFAA61,H5,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSFAA61,S1,OK,1210.0,1211.0,STATIONARY_LOCK,0,0.0309678936736,9.93361005416e-05,0.0,0,0.0275360545207,0
E035,BSFB165,B0,INPUT_RESPONSE,1210.0,1211.0,,,0.0931462933264,,,,,
E035,BSFB165,I0,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,402.623542145,,,,
E035,BSFB165,I1,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,0.00419842031594,,,,
E035,BSFB165,H2,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSFB165,H3,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSFB165,H5,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSFB165,S1,OK,1210.0,1211.0,STATIONARY_LOCK,0,0.0974930702486,0.410699389889,0.0,0,0.0120171859876,0
E035,BSFEC35,B0,INPUT_RESPONSE,1210.0,1211.0,,,0.0863511877674,,,,,
E035,BSFEC35,I0,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,707.581286273,,,,
E035,BSFEC35,I1,LOCAL_FRAME_CONTROL,1210.0,1211.0,,,,0.00292796284419,,,,
E035,BSFEC35,H2,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSFEC35,H3,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSFEC35,H5,BLOCKED_FRAME_BINDING,1210.0,1211.0,,,,,,,,
E035,BSFEC35,S1,OK,1210.0,1211.0,STATIONARY_LOCK,0,0.00695054857116,0.000711188054244,0.0,0,0.0189709521271,0
E036,BSF3C79,B0,INPUT_RESPONSE,1214.0,1216.0,,,0.149346699567,,,,,
E036,BSF3C79,I0,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,362.949811985,,,,
E036,BSF3C79,I1,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,0.0894855576744,,,,
E036,BSF3C79,H2,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF3C79,H3,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF3C79,H5,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF3C79,S1,OK,1214.0,1216.0,STATIONARY_LOCK,0,0.121814616587,0.478422649123,0.0,0,0.0471419285601,0
E036,BSFC2CC,B0,INPUT_RESPONSE,1214.0,1216.0,,,0.275842654781,,,,,
E036,BSFC2CC,I0,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,429.854896033,,,,
E036,BSFC2CC,I1,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,0.283376725133,,,,
E036,BSFC2CC,H2,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSFC2CC,H3,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSFC2CC,H5,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSFC2CC,S1,OK,1214.0,1216.0,STATIONARY_LOCK,0,0.272122810082,0.719985573088,0.0,0,0.167962709588,0
E036,BSF44AD,B0,INPUT_RESPONSE,1214.0,1216.0,,,0.157555422658,,,,,
E036,BSF44AD,I0,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,213.962458909,,,,
E036,BSF44AD,I1,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,0.254193117618,,,,
E036,BSF44AD,H2,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF44AD,H3,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF44AD,H5,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF44AD,S1,OK,1214.0,1216.0,STATIONARY_LOCK,0,0.000104267999594,3.47572861648e-05,0.0,0,0.000364945071459,0
E036,BSF6C53,B0,INPUT_RESPONSE,1214.0,1216.0,,,0.300412934361,,,,,
E036,BSF6C53,I0,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,154.093292396,,,,
E036,BSF6C53,I1,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,8.87010619063,,,,
E036,BSF6C53,H2,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF6C53,H3,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF6C53,H5,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF6C53,S1,OK,1214.0,1216.0,STATIONARY_LOCK,0,0.000432063035099,0.000144024031226,0.0,0,0.00151222523146,0
E036,BSF8BC4,B0,INPUT_RESPONSE,1214.0,1216.0,,,0.100326684651,,,,,
E036,BSF8BC4,I0,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,124.413675651,,,,
E036,BSF8BC4,I1,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,0.185780459232,,,,
E036,BSF8BC4,H2,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF8BC4,H3,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF8BC4,H5,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF8BC4,S1,OK,1214.0,1216.0,STATIONARY_LOCK,0,0.02291839486,0.00338486384354,0.0,0,0.0532760834503,0
E036,BSF1120,B0,INPUT_RESPONSE,1214.0,1216.0,,,0.234460171845,,,,,
E036,BSF1120,I0,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,267.005146918,,,,
E036,BSF1120,I1,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,0.0610216086052,,,,
E036,BSF1120,H2,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF1120,H3,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF1120,H5,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF1120,S1,OK,1214.0,1216.0,STATIONARY_LOCK,0,7.94390756143e-05,1.53879110019e-05,0.0,0,0.0609889760948,0
E036,BSF31CC,B0,INPUT_RESPONSE,1214.0,1216.0,,,0.459345811161,,,,,
E036,BSF31CC,I0,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,165.991162868,,,,
E036,BSF31CC,I1,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,0.017319643136,,,,
E036,BSF31CC,H2,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF31CC,H3,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF31CC,H5,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSF31CC,S1,OK,1214.0,1216.0,STATIONARY_LOCK,0,0.442249226493,1.49277440845,0.0,0,0.0501171554092,0
E036,BSFAA61,B0,INPUT_RESPONSE,1214.0,1216.0,,,0.338263690608,,,,,
E036,BSFAA61,I0,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,189.974398677,,,,
E036,BSFAA61,I1,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,0.0729002791512,,,,
E036,BSFAA61,H2,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSFAA61,H3,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSFAA61,H5,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSFAA61,S1,OK,1214.0,1216.0,STATIONARY_LOCK,0,0.0461862741903,0.00490540161959,0.0,0,0.0591735100196,0
E036,BSFB165,B0,INPUT_RESPONSE,1214.0,1216.0,,,0.112617292131,,,,,
E036,BSFB165,I0,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,406.929501086,,,,
E036,BSFB165,I1,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,0.0652220554534,,,,
E036,BSFB165,H2,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSFB165,H3,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSFB165,H5,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSFB165,S1,OK,1214.0,1216.0,STATIONARY_LOCK,0,0.117709827201,0.566088053929,0.0,0,0.0513348673541,0
E036,BSFEC35,B0,INPUT_RESPONSE,1214.0,1216.0,,,0.0971081571164,,,,,
E036,BSFEC35,I0,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,712.605291008,,,,
E036,BSFEC35,I1,LOCAL_FRAME_CONTROL,1214.0,1216.0,,,,0.0400754696745,,,,
E036,BSFEC35,H2,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSFEC35,H3,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSFEC35,H5,BLOCKED_FRAME_BINDING,1214.0,1216.0,,,,,,,,
E036,BSFEC35,S1,OK,1214.0,1216.0,STATIONARY_LOCK,0,0.0148106571193,0.00307249994788,0.0,0,0.0178572946719,0
E037,BSF3C79,B0,INPUT_RESPONSE,1233.0,1234.0,,,0.12497310264,,,,,
E037,BSF3C79,I0,LOCAL_FRAME_CONTROL,1233.0,1234.0,,,,376.808707666,,,,
E037,BSF3C79,I1,LOCAL_FRAME_CONTROL,1233.0,1234.0,,,,0.0931830086758,,,,
E037,BSF3C79,H2,BLOCKED_FRAME_BINDING,1233.0,1234.0,,,,,,,,
E037,BSF3C79,H3,BLOCKED_FRAME_BINDING,1233.0,1234.0,,,,,,,,
E037,BSF3C79,H5,BLOCKED_FRAME_BINDING,1233.0,1234.0,,,,,,,,
E037,BSF3C79,S1,OK,1233.0,1234.0,STATIONARY_LOCK,0,0.0999370997249,0.465519281014,0.0,0,0.023215351288,0
E037,BSFC2CC,B0,INPUT_RESPONSE,1233.0,1234.0,,,0.109713890283,,,,,
E037,BSFC2CC,I0,LOCAL_FRAME_CONTROL,1233.0,1234.0,,,,448.145817666,,,,
E037,BSFC2CC,I1,LOCAL_FRAME_CONTROL,1233.0,1234.0,,,,0.00484291236603,,,,
E037,BSFC2CC,H2,BLOCKED_FRAME_BINDING,1233.0,1234.0,,,,,,,,
E037,BSFC2CC,H3,BLOCKED_FRAME_BINDING,1233.0,1234.0,,,,,,,,
E037,BSFC2CC,H5,BLOCKED_FRAME_BINDING,1233.0,1234.0,,,,,,,,
