host_elapsed_s,host_epoch_s,sweep,peer_name,anchor_id,raw_mm,range_mm,quality_percent,valid,status
0.0,86726.0,86726,BS955A,0,3151,3151,100,1,O
0.0,86726.0,86726,BS955A,1,2078,2078,100,1,O
0.0,86726.0,86726,BS955A,2,2919,2919,100,1,O
0.0,86726.0,86726,BS955A,3,3062,3062,100,1,O
0.0,86726.0,86726,BS955A,4,2767,2767,100,1,O
0.0,86726.0,86726,BS955A,5,2457,2457,100,1,O
0.0,86726.0,86726,BS955A,6,2957,2957,100,1,O
0.0,86726.0,86726,BS955A,7,3024,3024,94,1,O
0.0,85349.0,85349,BSCCF4,0,2957,2957,100,1,O
0.0,85349.0,85349,BSCCF4,1,2469,2469,94,1,O
0.0,85349.0,85349,BSCCF4,2,2889,2889,94,1,O
0.0,85349.0,85349,BSCCF4,3,3178,3178,94,1,O
0.0,85349.0,85349,BSCCF4,4,2889,2889,100,1,O
0.0,85349.0,85349,BSCCF4,5,2173,2173,100,1,O
0.0,85349.0,85349,BSCCF4,6,2860,2860,100,1,O
0.0,85349.0,85349,BSCCF4,7,2922,2922,100,1,O
0.0,85388.0,85388,BS9336,0,2750,2750,100,1,O
0.0,85388.0,85388,BS9336,1,2195,2195,100,1,O
0.0,85388.0,85388,BS9336,2,3364,3364,100,1,O
0.0,85388.0,85388,BS9336,3,3766,3766,96,1,O
0.0,85388.0,85388,BS9336,4,2503,2503,100,1,O
0.0,85388.0,85388,BS9336,5,1987,1987,100,1,O
0.0,85388.0,85388,BS9336,6,3325,3325,100,1,O
0.0,85388.0,85388,BS9336,7,3177,3177,100,1,O
0.0,85389.0,85389,BS9336,0,2758,2758,100,1,O
0.0,85389.0,85389,BS9336,1,2212,2212,100,1,O
0.0,85389.0,85389,BS9336,2,3346,3346,100,1,O
0.0,85389.0,85389,BS9336,3,3746,3746,96,1,O
0.0,85389.0,85389,BS9336,4,2533,2533,100,1,O
0.0,85389.0,85389,BS9336,5,2007,2007,100,1,O
0.0,85389.0,85389,BS9336,6,3312,3312,100,1,O
0.0,85389.0,85389,BS9336,7,3315,3315,100,1,O
0.0,86727.0,86727,BS955A,0,3182,3182,100,1,O
0.0,86727.0,86727,BS955A,1,2153,2153,100,1,O
0.0,86727.0,86727,BS955A,2,2927,2927,100,1,O
0.0,86727.0,86727,BS955A,3,3106,3106,100,1,O
0.0,86727.0,86727,BS955A,4,2749,2749,100,1,O
0.0,86727.0,86727,BS955A,5,2362,2362,100,1,O
0.0,86727.0,86727,BS955A,6,3001,3001,100,1,O
0.0,86727.0,86727,BS955A,7,3047,3047,94,1,O
0.0,85350.0,85350,BSCCF4,0,2890,2890,100,1,O
0.0,85350.0,85350,BSCCF4,1,2453,2453,95,1,O
0.0,85350.0,85350,BSCCF4,2,2868,2868,95,1,O
0.0,85350.0,85350,BSCCF4,3,3136,3136,95,1,O
0.0,85350.0,85350,BSCCF4,4,2901,2901,100,1,O
0.0,85350.0,85350,BSCCF4,5,2123,2123,100,1,O
0.0,85350.0,85350,BSCCF4,6,2839,2839,100,1,O
0.0,85350.0,85350,BSCCF4,7,2927,2927,100,1,O
0.0,86728.0,86728,BS955A,0,3169,3169,100,1,O
0.0,86728.0,86728,BS955A,1,2154,2154,100,1,O
0.0,86728.0,86728,BS955A,2,2909,2909,100,1,O
0.0,86728.0,86728,BS955A,3,3084,3084,100,1,O
0.0,86728.0,86728,BS955A,4,2768,2768,100,1,O
0.0,86728.0,86728,BS955A,5,2401,2401,100,1,O
0.0,86728.0,86728,BS955A,6,2964,2964,100,1,O
0.0,86728.0,86728,BS955A,7,3048,3048,95,1,O
0.0,85390.0,85390,BS9336,0,2761,2761,100,1,O
0.0,85390.0,85390,BS9336,1,2220,2220,100,1,O
0.0,85390.0,85390,BS9336,2,3404,3404,100,1,O
0.0,85390.0,85390,BS9336,3,3709,3709,96,1,O
0.0,85390.0,85390,BS9336,4,2528,2528,100,1,O
0.0,85390.0,85390,BS9336,5,1958,1958,100,1,O
0.0,85390.0,85390,BS9336,6,3311,3311,100,1,O
0.0,85390.0,85390,BS9336,7,3327,3327,100,1,O
0.0,85351.0,85351,BSCCF4,0,2934,2934,100,1,O
0.0,85351.0,85351,BSCCF4,1,2431,2431,95,1,O
0.0,85351.0,85351,BSCCF4,2,2862,2862,95,1,O
0.0,85351.0,85351,BSCCF4,3,3149,3149,95,1,O
0.0,85351.0,85351,BSCCF4,4,2909,2909,100,1,O
0.0,85351.0,85351,BSCCF4,5,2115,2115,100,1,O
0.0,85351.0,85351,BSCCF4,6,2808,2808,100,1,O
0.0,85351.0,85351,BSCCF4,7,2898,2898,100,1,O
0.0,85352.0,85352,BSCCF4,0,2961,2961,100,1,O
0.0,85352.0,85352,BSCCF4,1,2441,2441,95,1,O
0.0,85352.0,85352,BSCCF4,2,2874,2874,95,1,O
0.0,85352.0,85352,BSCCF4,3,3133,3133,95,1,O
0.0,85352.0,85352,BSCCF4,4,2883,2883,100,1,O
0.0,85352.0,85352,BSCCF4,5,2104,2104,100,1,O
0.0,85352.0,85352,BSCCF4,6,2863,2863,100,1,O
0.0,85352.0,85352,BSCCF4,7,2942,2942,100,1,O
0.0,86729.0,86729,BS955A,0,3148,3148,100,1,O
0.0,86729.0,86729,BS955A,1,2078,2078,100,1,O
0.0,86729.0,86729,BS955A,2,2971,2971,100,1,O
0.0,86729.0,86729,BS955A,3,3111,3111,100,1,O
0.0,86729.0,86729,BS955A,4,2746,2746,100,1,O
0.0,86729.0,86729,BS955A,5,2438,2438,100,1,O
0.0,86729.0,86729,BS955A,6,3032,3032,100,1,O
0.0,86729.0,86729,BS955A,7,3083,3083,95,1,O
0.0,85391.0,85391,BS9336,0,2736,2736,100,1,O
0.0,85391.0,85391,BS9336,1,2189,2189,100,1,O
0.0,85391.0,85391,BS9336,2,3345,3345,100,1,O
0.0,85391.0,85391,BS9336,3,3722,3722,96,1,O
0.0,85391.0,85391,BS9336,4,2508,2508,100,1,O
0.0,85391.0,85391,BS9336,5,1945,1945,100,1,O
0.0,85391.0,85391,BS9336,6,3285,3285,100,1,O
0.0,85391.0,85391,BS9336,7,3364,3364,100,1,O
0.0,85392.0,85392,BS9336,0,2762,2762,100,1,O
0.0,85392.0,85392,BS9336,1,2206,2206,100,1,O
0.0,85392.0,85392,BS9336,2,3402,3402,100,1,O
0.0,85392.0,85392,BS9336,3,3757,3757,96,1,O
0.0,85392.0,85392,BS9336,4,2524,2524,100,1,O
0.0,85392.0,85392,BS9336,5,2008,2008,100,1,O
0.0,85392.0,85392,BS9336,6,3262,3262,100,1,O
0.0,85392.0,85392,BS9336,7,3263,3263,100,1,O
0.0,85353.0,85353,BSCCF4,0,2936,2936,100,1,O
0.0,85353.0,85353,BSCCF4,1,2451,2451,95,1,O
0.0,85353.0,85353,BSCCF4,2,2904,2904,95,1,O
0.0,85353.0,85353,BSCCF4,3,3154,3154,95,1,O
0.0,85353.0,85353,BSCCF4,4,2925,2925,100,1,O
0.0,85353.0,85353,BSCCF4,5,2255,2255,100,1,O
0.0,85353.0,85353,BSCCF4,6,2909,2909,100,1,O
0.0,85353.0,85353,BSCCF4,7,2924,2924,100,1,O
0.0,85354.0,85354,BSCCF4,0,2929,2929,100,1,O
0.0,85354.0,85354,BSCCF4,1,2413,2413,95,1,O
0.0,85354.0,85354,BSCCF4,2,2886,2886,95,1,O
0.0,85354.0,85354,BSCCF4,3,3173,3173,95,1,O
0.0,85354.0,85354,BSCCF4,4,2921,2921,100,1,O
0.0,85354.0,85354,BSCCF4,5,2076,2076,100,1,O
0.0,85354.0,85354,BSCCF4,6,2858,2858,100,1,O
0.0,85354.0,85354,BSCCF4,7,2808,2808,100,1,O
0.0,86730.0,86730,BS955A,0,3159,3159,100,1,O
0.0,86730.0,86730,BS955A,1,2099,2099,100,1,O
0.0,86730.0,86730,BS955A,2,2929,2929,100,1,O
0.0,86730.0,86730,BS955A,3,3123,3123,100,1,O
0.0,86730.0,86730,BS955A,4,2740,2740,100,1,O
0.0,86730.0,86730,BS955A,5,2472,2472,100,1,O
0.0,86730.0,86730,BS955A,6,3017,3017,100,1,O
0.0,86730.0,86730,BS955A,7,3095,3095,95,1,O
0.0,85393.0,85393,BS9336,0,2718,2718,100,1,O
0.0,85393.0,85393,BS9336,1,2241,2241,100,1,O
0.0,85393.0,85393,BS9336,2,3352,3352,100,1,O
0.0,85393.0,85393,BS9336,3,3744,3744,96,1,O
0.0,85393.0,85393,BS9336,4,2531,2531,100,1,O
0.0,85393.0,85393,BS9336,5,1919,1919,100,1,O
0.0,85393.0,85393,BS9336,6,3360,3360,100,1,O
0.0,85393.0,85393,BS9336,7,3198,3198,100,1,O
0.0,85394.0,85394,BS9336,0,2762,2762,100,1,O
0.0,85394.0,85394,BS9336,1,2223,2223,100,1,O
0.0,85394.0,85394,BS9336,2,3385,3385,100,1,O
0.0,85394.0,85394,BS9336,3,3781,3781,96,1,O
0.0,85394.0,85394,BS9336,4,2487,2487,100,1,O
0.0,85394.0,85394,BS9336,5,1968,1968,100,1,O
0.0,85394.0,85394,BS9336,6,3300,3300,100,1,O
0.0,85394.0,85394,BS9336,7,3378,3378,100,1,O
0.0,85355.0,85355,BSCCF4,0,2979,2979,100,1,O
0.0,85355.0,85355,BSCCF4,1,2450,2450,96,1,O
0.0,85355.0,85355,BSCCF4,2,2889,2889,96,1,O
0.0,85355.0,85355,BSCCF4,3,3135,3135,96,1,O
0.0,85355.0,85355,BSCCF4,4,2895,2895,100,1,O
0.0,85355.0,85355,BSCCF4,5,2206,2206,100,1,O
0.0,85355.0,85355,BSCCF4,6,2879,2879,100,1,O
0.0,85355.0,85355,BSCCF4,7,2938,2938,100,1,O
0.0,85356.0,85356,BSCCF4,0,2975,2975,100,1,O
0.0,85356.0,85356,BSCCF4,1,2454,2454,96,1,O
0.0,85356.0,85356,BSCCF4,2,2878,2878,96,1,O
0.0,85356.0,85356,BSCCF4,3,3133,3133,96,1,O
0.0,85356.0,85356,BSCCF4,4,2885,2885,100,1,O
0.0,85356.0,85356,BSCCF4,5,2095,2095,100,1,O
0.0,85356.0,85356,BSCCF4,6,2875,2875,100,1,O
0.0,85356.0,85356,BSCCF4,7,2906,2906,100,1,O
0.0,85357.0,85357,BSCCF4,0,2912,2912,100,1,O
0.0,85357.0,85357,BSCCF4,1,2459,2459,96,1,O
0.0,85357.0,85357,BSCCF4,2,2882,2882,96,1,O
0.0,85357.0,85357,BSCCF4,3,3174,3174,96,1,O
0.0,85357.0,85357,BSCCF4,4,2920,2920,100,1,O
0.0,85357.0,85357,BSCCF4,5,2206,2206,100,1,O
0.0,85357.0,85357,BSCCF4,6,2889,2889,100,1,O
0.0,85357.0,85357,BSCCF4,7,2865,2865,100,1,O
0.0,86731.0,86731,BS955A,0,3164,3164,100,1,O
0.0,86731.0,86731,BS955A,1,2095,2095,100,1,O
0.0,86731.0,86731,BS955A,2,2953,2953,100,1,O
0.0,86731.0,86731,BS955A,3,3063,3063,100,1,O
0.0,86731.0,86731,BS955A,4,2737,2737,100,1,O
0.0,86731.0,86731,BS955A,5,2374,2374,100,1,O
0.0,86731.0,86731,BS955A,6,2960,2960,100,1,O
0.0,86731.0,86731,BS955A,7,3097,3097,95,1,O
0.0,86732.0,86732,BS955A,0,3170,3170,100,1,O
0.0,86732.0,86732,BS955A,1,2085,2085,100,1,O
0.0,86732.0,86732,BS955A,2,2980,2980,100,1,O
0.0,86732.0,86732,BS955A,3,3091,3091,100,1,O
0.0,86732.0,86732,BS955A,4,2747,2747,100,1,O
0.0,86732.0,86732,BS955A,5,2371,2371,100,1,O
0.0,86732.0,86732,BS955A,6,2991,2991,100,1,O
0.0,86732.0,86732,BS955A,7,3110,3110,95,1,O
0.0,86733.0,86733,BS955A,0,3114,3114,100,1,O
0.0,86733.0,86733,BS955A,1,2157,2157,100,1,O
0.0,86733.0,86733,BS955A,2,2987,2987,100,1,O
0.0,86733.0,86733,BS955A,3,3093,3093,100,1,O
0.0,86733.0,86733,BS955A,4,2756,2756,100,1,O
0.0,86733.0,86733,BS955A,5,2390,2390,100,1,O
0.0,86733.0,86733,BS955A,6,2960,2960,100,1,O
0.0,86733.0,86733,BS955A,7,3110,3110,96,1,O
0.0,85395.0,85395,BS9336,0,0,2762,94,0,T
0.0,85395.0,85395,BS9336,1,0,2223,94,0,T
0.0,85395.0,85395,BS9336,2,0,3385,94,0,T
0.0,85395.0,85395,BS9336,3,0,3781,94,0,T
0.0,85395.0,85395,BS9336,4,0,2487,94,0,T
0.0,85395.0,85395,BS9336,5,0,1968,94,0,T
0.0,85395.0,85395,BS9336,6,0,3300,94,0,T
0.0,85395.0,85395,BS9336,7,0,3378,94,0,T
0.0,85396.0,85396,BS9336,0,2774,2774,94,1,O
0.0,85396.0,85396,BS9336,1,2227,2227,94,1,O
0.0,85396.0,85396,BS9336,2,3402,3402,94,1,O
0.0,85396.0,85396,BS9336,3,3760,3760,94,1,O
0.0,85396.0,85396,BS9336,4,2557,2557,94,1,O
0.0,85396.0,85396,BS9336,5,2029,2029,94,1,O
0.0,85396.0,85396,BS9336,6,3286,3286,94,1,O
0.0,85396.0,85396,BS9336,7,3221,3221,94,1,O
0.0,85358.0,85358,BSCCF4,0,2967,2967,100,1,O
0.0,85358.0,85358,BSCCF4,1,0,2459,92,0,T
0.0,85358.0,85358,BSCCF4,2,2889,2889,96,1,O
0.0,85358.0,85358,BSCCF4,3,3143,3143,96,1,O
0.0,85358.0,85358,BSCCF4,4,2895,2895,100,1,O
0.0,85358.0,85358,BSCCF4,5,2062,2062,100,1,O
0.0,85358.0,85358,BSCCF4,6,2855,2855,100,1,O
0.0,85358.0,85358,BSCCF4,7,2909,2909,100,1,O
0.0,85397.0,85397,BS9336,0,2756,2756,94,1,O
0.0,85397.0,85397,BS9336,1,2257,2257,94,1,O
0.0,85397.0,85397,BS9336,2,3407,3407,94,1,O
0.0,85397.0,85397,BS9336,3,3788,3788,94,1,O
0.0,85397.0,85397,BS9336,4,2581,2581,94,1,O
0.0,85397.0,85397,BS9336,5,1957,1957,94,1,O
0.0,85397.0,85397,BS9336,6,3264,3264,94,1,O
0.0,85397.0,85397,BS9336,7,3211,3211,94,1,O
0.0,86734.0,86734,BS955A,0,3127,3127,100,1,O
0.0,86734.0,86734,BS955A,1,2094,2094,100,1,O
0.0,86734.0,86734,BS955A,2,2927,2927,100,1,O
0.0,86734.0,86734,BS955A,3,3102,3102,100,1,O
0.0,86734.0,86734,BS955A,4,2737,2737,100,1,O
0.0,86734.0,86734,BS955A,5,2422,2422,100,1,O
0.0,86734.0,86734,BS955A,6,2982,2982,100,1,O
0.0,86734.0,86734,BS955A,7,3128,3128,96,1,O
0.0,86735.0,86735,BS955A,0,3153,3153,100,1,O
0.0,86735.0,86735,BS955A,1,2110,2110,100,1,O
0.0,86735.0,86735,BS955A,2,2987,2987,100,1,O
0.0,86735.0,86735,BS955A,3,3097,3097,100,1,O
0.0,86735.0,86735,BS955A,4,2693,2693,100,1,O
0.0,86735.0,86735,BS955A,5,2454,2454,100,1,O
0.0,86735.0,86735,BS955A,6,2994,2994,100,1,O
0.0,86735.0,86735,BS955A,7,3093,3093,96,1,O
0.0,85359.0,85359,BSCCF4,0,2919,2919,100,1,O
0.0,85359.0,85359,BSCCF4,1,2423,2423,93,1,O
0.0,85359.0,85359,BSCCF4,2,2876,2876,96,1,O
0.0,85359.0,85359,BSCCF4,3,3147,3147,96,1,O
0.0,85359.0,85359,BSCCF4,4,2901,2901,100,1,O
0.0,85359.0,85359,BSCCF4,5,2113,2113,100,1,O
0.0,85359.0,85359,BSCCF4,6,2866,2866,100,1,O
0.0,85359.0,85359,BSCCF4,7,2858,2858,100,1,O
0.0,86736.0,86736,BS955A,0,3124,3124,100,1,O
0.0,86736.0,86736,BS955A,1,2149,2149,100,1,O
0.0,86736.0,86736,BS955A,2,2970,2970,100,1,O
0.0,86736.0,86736,BS955A,3,3076,3076,100,1,O
0.0,86736.0,86736,BS955A,4,2768,2768,100,1,O
0.0,86736.0,86736,BS955A,5,2356,2356,100,1,O
0.0,86736.0,86736,BS955A,6,2977,2977,100,1,O
0.0,86736.0,86736,BS955A,7,3081,3081,96,1,O
0.0,85398.0,85398,BS9336,0,2769,2769,95,1,O
0.0,85398.0,85398,BS9336,1,2184,2184,95,1,O
0.0,85398.0,85398,BS9336,2,3387,3387,95,1,O
0.0,85398.0,85398,BS9336,3,3794,3794,95,1,O
0.0,85398.0,85398,BS9336,4,2527,2527,95,1,O
0.0,85398.0,85398,BS9336,5,1941,1941,95,1,O
0.0,85398.0,85398,BS9336,6,3311,3311,95,1,O
0.0,85398.0,85398,BS9336,7,3278,3278,95,1,O
0.0,85399.0,85399,BS9336,0,2793,2793,95,1,O
0.0,85399.0,85399,BS9336,1,2240,2240,95,1,O
0.0,85399.0,85399,BS9336,2,3304,3304,95,1,O
0.0,85399.0,85399,BS9336,3,3740,3740,95,1,O
0.0,85399.0,85399,BS9336,4,2494,2494,95,1,O
0.0,85399.0,85399,BS9336,5,1965,1965,95,1,O
0.0,85399.0,85399,BS9336,6,3294,3294,95,1,O
0.0,85399.0,85399,BS9336,7,3296,3296,95,1,O
0.0,86737.0,86737,BS955A,0,3125,3125,100,1,O
0.0,86737.0,86737,BS955A,1,2121,2121,100,1,O
0.0,86737.0,86737,BS955A,2,2921,2921,100,1,O
0.0,86737.0,86737,BS955A,3,3084,3084,100,1,O
0.0,86737.0,86737,BS955A,4,2753,2753,100,1,O
0.0,86737.0,86737,BS955A,5,2523,2523,100,1,O
0.0,86737.0,86737,BS955A,6,2915,2915,100,1,O
0.0,86737.0,86737,BS955A,7,3085,3085,96,1,O
0.0,85360.0,85360,BSCCF4,0,2981,2981,100,1,O
0.0,85360.0,85360,BSCCF4,1,2481,2481,93,1,O
0.0,85360.0,85360,BSCCF4,2,2859,2859,96,1,O
0.0,85360.0,85360,BSCCF4,3,3139,3139,96,1,O
0.0,85360.0,85360,BSCCF4,4,2886,2886,100,1,O
0.0,85360.0,85360,BSCCF4,5,2099,2099,100,1,O
0.0,85360.0,85360,BSCCF4,6,2843,2843,100,1,O
0.0,85360.0,85360,BSCCF4,7,2881,2881,100,1,O
0.0,85400.0,85400,BS9336,0,2797,2797,95,1,O
0.0,85400.0,85400,BS9336,1,2202,2202,95,1,O
0.0,85400.0,85400,BS9336,2,3358,3358,95,1,O
0.0,85400.0,85400,BS9336,3,3732,3732,95,1,O
0.0,85400.0,85400,BS9336,4,2572,2572,95,1,O
0.0,85400.0,85400,BS9336,5,1982,1982,95,1,O
0.0,85400.0,85400,BS9336,6,3329,3329,95,1,O
0.0,85400.0,85400,BS9336,7,3320,3320,95,1,O
0.0,86738.0,86738,BS955A,0,3120,3120,100,1,O
0.0,86738.0,86738,BS955A,1,2099,2099,100,1,O
0.0,86738.0,86738,BS955A,2,0,2921,96,0,T
0.0,86738.0,86738,BS955A,3,3138,3138,100,1,O
0.0,86738.0,86738,BS955A,4,2746,2746,100,1,O
0.0,86738.0,86738,BS955A,5,2467,2467,100,1,O
0.0,86738.0,86738,BS955A,6,3036,3036,100,1,O
0.0,86738.0,86738,BS955A,7,3109,3109,96,1,O
0.0,85361.0,85361,BSCCF4,0,2925,2925,100,1,O
0.0,85361.0,85361,BSCCF4,1,2438,2438,93,1,O
0.0,85361.0,85361,BSCCF4,2,2874,2874,96,1,O
0.0,85361.0,85361,BSCCF4,3,3152,3152,96,1,O
0.0,85361.0,85361,BSCCF4,4,2905,2905,100,1,O
0.0,85361.0,85361,BSCCF4,5,2193,2193,100,1,O
0.0,85361.0,85361,BSCCF4,6,2817,2817,100,1,O
0.0,85361.0,85361,BSCCF4,7,2907,2907,100,1,O
0.0,86739.0,86739,BS955A,0,3144,3144,100,1,O
0.0,86739.0,86739,BS955A,1,2091,2091,100,1,O
0.0,86739.0,86739,BS955A,2,2926,2926,96,1,O
0.0,86739.0,86739,BS955A,3,3080,3080,100,1,O
0.0,86739.0,86739,BS955A,4,2717,2717,100,1,O
0.0,86739.0,86739,BS955A,5,2376,2376,100,1,O
0.0,86739.0,86739,BS955A,6,2981,2981,100,1,O
0.0,86739.0,86739,BS955A,7,3013,3013,96,1,O
0.0,85401.0,85401,BS9336,0,2746,2746,95,1,O
0.0,85401.0,85401,BS9336,1,2211,2211,95,1,O
0.0,85401.0,85401,BS9336,2,3400,3400,95,1,O
0.0,85401.0,85401,BS9336,3,3780,3780,95,1,O
0.0,85401.0,85401,BS9336,4,2484,2484,95,1,O
0.0,85401.0,85401,BS9336,5,1975,1975,95,1,O
0.0,85401.0,85401,BS9336,6,3323,3323,95,1,O
0.0,85401.0,85401,BS9336,7,3279,3279,95,1,O
0.0,85362.0,85362,BSCCF4,0,2980,2980,100,1,O
0.0,85362.0,85362,BSCCF4,1,2425,2425,93,1,O
0.0,85362.0,85362,BSCCF4,2,2933,2933,96,1,O
0.0,85362.0,85362,BSCCF4,3,3159,3159,96,1,O
0.0,85362.0,85362,BSCCF4,4,2890,2890,100,1,O
0.0,85362.0,85362,BSCCF4,5,2135,2135,100,1,O
0.0,85362.0,85362,BSCCF4,6,2902,2902,100,1,O
0.0,85362.0,85362,BSCCF4,7,2906,2906,100,1,O
0.0,85363.0,85363,BSCCF4,0,2930,2930,100,1,O
0.0,85363.0,85363,BSCCF4,1,2466,2466,94,1,O
0.0,85363.0,85363,BSCCF4,2,2899,2899,100,1,O
0.0,85363.0,85363,BSCCF4,3,3135,3135,100,1,O
0.0,85363.0,85363,BSCCF4,4,2860,2860,100,1,O
0.0,85363.0,85363,BSCCF4,5,2232,2232,100,1,O
0.0,85363.0,85363,BSCCF4,6,2902,2902,100,1,O
0.0,85363.0,85363,BSCCF4,7,2942,2942,100,1,O
0.0,85364.0,85364,BSCCF4,0,2928,2928,100,1,O
0.0,85364.0,85364,BSCCF4,1,2450,2450,94,1,O
0.0,85364.0,85364,BSCCF4,2,2910,2910,100,1,O
0.0,85364.0,85364,BSCCF4,3,3066,3066,100,1,O
0.0,85364.0,85364,BSCCF4,4,2884,2884,100,1,O
0.0,85364.0,85364,BSCCF4,5,2185,2185,100,1,O
0.0,85364.0,85364,BSCCF4,6,2819,2819,100,1,O
0.0,85364.0,85364,BSCCF4,7,2873,2873,100,1,O
0.0,86740.0,86740,BS955A,0,3138,3138,100,1,O
0.0,86740.0,86740,BS955A,1,2114,2114,100,1,O
0.0,86740.0,86740,BS955A,2,2950,2950,96,1,O
0.0,86740.0,86740,BS955A,3,3088,3088,100,1,O
0.0,86740.0,86740,BS955A,4,2711,2711,100,1,O
0.0,86740.0,86740,BS955A,5,2410,2410,100,1,O
0.0,86740.0,86740,BS955A,6,3004,3004,100,1,O
0.0,86740.0,86740,BS955A,7,3108,3108,96,1,O
0.0,85402.0,85402,BS9336,0,2790,2790,95,1,O
0.0,85402.0,85402,BS9336,1,2171,2171,95,1,O
0.0,85402.0,85402,BS9336,2,3350,3350,95,1,O
0.0,85402.0,85402,BS9336,3,3726,3726,95,1,O
0.0,85402.0,85402,BS9336,4,2575,2575,95,1,O
0.0,85402.0,85402,BS9336,5,1967,1967,95,1,O
0.0,85402.0,85402,BS9336,6,3293,3293,95,1,O
0.0,85402.0,85402,BS9336,7,3361,3361,95,1,O
0.0,85365.0,85365,BSCCF4,0,2956,2956,100,1,O
0.0,85365.0,85365,BSCCF4,1,2471,2471,94,1,O
0.0,85365.0,85365,BSCCF4,2,2895,2895,100,1,O
0.0,85365.0,85365,BSCCF4,3,3137,3137,100,1,O
0.0,85365.0,85365,BSCCF4,4,2893,2893,100,1,O
0.0,85365.0,85365,BSCCF4,5,2071,2071,100,1,O
0.0,85365.0,85365,BSCCF4,6,2886,2886,100,1,O
0.0,85365.0,85365,BSCCF4,7,2924,2924,100,1,O
0.0,85366.0,85366,BSCCF4,0,2940,2940,100,1,O
0.0,85366.0,85366,BSCCF4,1,2437,2437,95,1,O
0.0,85366.0,85366,BSCCF4,2,2848,2848,100,1,O
0.0,85366.0,85366,BSCCF4,3,3083,3083,100,1,O
0.0,85366.0,85366,BSCCF4,4,2887,2887,100,1,O
0.0,85366.0,85366,BSCCF4,5,2122,2122,100,1,O
0.0,85366.0,85366,BSCCF4,6,2868,2868,100,1,O
0.0,85366.0,85366,BSCCF4,7,2848,2848,100,1,O
0.0,85403.0,85403,BS9336,0,2768,2768,96,1,O
0.0,85403.0,85403,BS9336,1,2154,2154,96,1,O
0.0,85403.0,85403,BS9336,2,3367,3367,96,1,O
0.0,85403.0,85403,BS9336,3,3745,3745,96,1,O
0.0,85403.0,85403,BS9336,4,2534,2534,96,1,O
0.0,85403.0,85403,BS9336,5,1971,1971,96,1,O
0.0,85403.0,85403,BS9336,6,3261,3261,96,1,O
0.0,85403.0,85403,BS9336,7,3364,3364,96,1,O
0.0,85404.0,85404,BS9336,0,2764,2764,96,1,O
0.0,85404.0,85404,BS9336,1,2211,2211,96,1,O
0.0,85404.0,85404,BS9336,2,3339,3339,96,1,O
0.0,85404.0,85404,BS9336,3,3697,3697,96,1,O
0.0,85404.0,85404,BS9336,4,2542,2542,96,1,O
0.0,85404.0,85404,BS9336,5,1940,1940,96,1,O
0.0,85404.0,85404,BS9336,6,3285,3285,96,1,O
0.0,85404.0,85404,BS9336,7,3268,3268,96,1,O
0.0,86741.0,86741,BS955A,0,3141,3141,100,1,O
0.0,86741.0,86741,BS955A,1,2096,2096,100,1,O
0.0,86741.0,86741,BS955A,2,2930,2930,100,1,O
0.0,86741.0,86741,BS955A,3,3062,3062,100,1,O
0.0,86741.0,86741,BS955A,4,2753,2753,100,1,O
0.0,86741.0,86741,BS955A,5,2461,2461,100,1,O
0.0,86741.0,86741,BS955A,6,2929,2929,100,1,O
0.0,86741.0,86741,BS955A,7,3107,3107,100,1,O
0.0,85405.0,85405,BS9336,0,2786,2786,96,1,O
0.0,85405.0,85405,BS9336,1,2228,2228,96,1,O
0.0,85405.0,85405,BS9336,2,3376,3376,96,1,O
0.0,85405.0,85405,BS9336,3,3780,3780,96,1,O
0.0,85405.0,85405,BS9336,4,2491,2491,96,1,O
0.0,85405.0,85405,BS9336,5,2016,2016,96,1,O
0.0,85405.0,85405,BS9336,6,3308,3308,96,1,O
0.0,85405.0,85405,BS9336,7,3301,3301,96,1,O
0.0,86742.0,86742,BS955A,0,3157,3157,100,1,O
0.0,86742.0,86742,BS955A,1,2096,2096,100,1,O
0.0,86742.0,86742,BS955A,2,2999,2999,100,1,O
0.0,86742.0,86742,BS955A,3,3141,3141,100,1,O
0.0,86742.0,86742,BS955A,4,2731,2731,100,1,O
0.0,86742.0,86742,BS955A,5,2501,2501,100,1,O
0.0,86742.0,86742,BS955A,6,2984,2984,100,1,O
0.0,86742.0,86742,BS955A,7,3020,3020,100,1,O
0.0,85367.0,85367,BSCCF4,0,2975,2975,100,1,O
0.0,85367.0,85367,BSCCF4,1,2445,2445,95,1,O
0.0,85367.0,85367,BSCCF4,2,2905,2905,100,1,O
0.0,85367.0,85367,BSCCF4,3,3157,3157,100,1,O
0.0,85367.0,85367,BSCCF4,4,2911,2911,100,1,O
0.0,85367.0,85367,BSCCF4,5,2085,2085,100,1,O
0.0,85367.0,85367,BSCCF4,6,2902,2902,100,1,O
0.0,85367.0,85367,BSCCF4,7,2877,2877,100,1,O
0.0,85368.0,85368,BSCCF4,0,2905,2905,100,1,O
0.0,85368.0,85368,BSCCF4,1,2437,2437,95,1,O
0.0,85368.0,85368,BSCCF4,2,2906,2906,100,1,O
0.0,85368.0,85368,BSCCF4,3,3116,3116,100,1,O
0.0,85368.0,85368,BSCCF4,4,2904,2904,100,1,O
0.0,85368.0,85368,BSCCF4,5,2265,2265,100,1,O
0.0,85368.0,85368,BSCCF4,6,2924,2924,100,1,O
