host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm,first_to_last_us,frame_us,poll_count
54.754457,1777241451.942185,281,,BSDC91,,cal_roto,5,success,100,4,4,0,0,0,8026,19134,4
54.930947,1777241452.118675,282,,BSDC91,,cal_roto,5,success,100,4,4,43,45,0,8178,19226,4
55.133569,1777241452.321297,283,,BSDC91,,cal_roto,5,success,100,4,4,5,5,0,8026,19104,4
55.316989,1777241452.504717,284,,BSDC91,,cal_roto,5,success,100,4,4,22,24,0,8056,19165,4
55.515874,1777241452.703602,285,,BSDC91,,cal_roto,5,success,100,4,4,36,41,0,8056,19104,4
55.726808,1777241452.914536,286,,BSDC91,,cal_roto,5,success,100,4,4,124,136,0,8026,19134,4
55.957629,1777241453.145357,287,,BSDC91,,cal_roto,5,success,100,4,4,14,16,0,8056,19134,4
56.107232,1777241453.29496,288,,BSDC91,,cal_roto,5,success,100,4,4,34,38,0,8026,19073,4
56.318513,1777241453.506241,289,,BSDC91,,cal_roto,5,success,100,4,4,9,10,0,8117,19195,4
56.554492,1777241453.74222,290,,BSDC91,,cal_roto,5,success,100,4,4,53,62,0,8178,19287,4
56.730873,1777241453.918601,291,,BSDC91,,cal_roto,5,success,100,4,4,23,26,0,8056,19104,4
56.933353,1777241454.121081,292,,BSDC91,,cal_roto,5,success,100,4,4,28,31,0,8148,19256,4
57.117194,1777241454.304922,293,,BSDC91,,cal_roto,5,success,100,4,4,43,46,0,8056,19165,4
57.315794,1777241454.503522,294,,BSDC91,,cal_roto,5,success,100,4,4,16,17,0,8239,19287,4
57.525819,1777241454.713547,295,,BSDC91,,cal_roto,5,success,100,4,4,3,3,0,8056,19134,4
57.728282,1777241454.91601,296,,BSDC91,,cal_roto,5,success,100,4,4,30,34,0,8056,19165,4
57.908288,1777241455.096016,297,,BSDC91,,cal_roto,5,success,100,4,4,8,10,0,8300,19348,4
58.118443,1777241455.306171,298,,BSDC91,,cal_roto,5,success,100,4,4,132,154,0,8056,19165,4
58.354334,1777241455.542062,299,,BSDC91,,cal_roto,5,success,100,4,4,2,2,0,8056,19165,4
58.558746,1777241455.746474,300,,BSDC91,,cal_roto,5,success,100,4,4,16,18,0,8239,19287,4
58.733375,1777241455.921103,301,,BSDC91,,cal_roto,5,success,100,4,4,81,94,0,8026,19134,4
58.916807,1777241456.104535,302,,BSDC91,,cal_roto,5,success,100,4,4,38,42,0,8056,19165,4
59.115917,1777241456.303645,303,,BSDC91,,cal_roto,5,success,100,4,4,44,46,0,8056,19104,4
59.324412,1777241456.51214,304,,BSDC91,,cal_roto,5,success,100,4,4,6,6,0,8026,19104,4
59.558826,1777241456.746554,305,,BSDC91,,cal_roto,5,success,100,4,4,26,29,0,8056,19134,4
59.708846,1777241456.896574,306,,BSDC91,,cal_roto,5,success,100,4,4,44,50,0,8361,19409,4
59.918945,1777241457.106673,307,,BSDC91,,cal_roto,5,success,100,4,4,161,179,0,8056,19134,4
