version,tag_method,eval_set,ID,capture,location,height,facing,point_estimator,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v3-lite,T2,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,median,1201,1201,1.0,ok,1333.4442993267078,801.7645652010648,109.44746462939001,1334.3879145676337,799.8163978869973,113.95791612145698,1333.4442993267078,801.7645652010648,109.44746462939001,19.724872362238553,31.035531677467077,49.71082298590166,62.0360433652414,46.56903744302295,118.1489888412385,8.0,8.0,99.75020815986679,91.75686927560366,86.01207776896588,166.3848886785184,0,{},-470.9589103818031,59.59606522001144,-373.37982307711854,-503.61191,144.63268,-381.98318,32.65299961819693,-85.03661477998855,8.60335692288146,33.76738270000299,85.03661477998855,91.49569382024833,-1.0000000000000002,1.0,0.9406088884394505,917.0807080231075,54.466442640228145,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,median,1201,1201,1.0,ok,1492.8296390198864,741.6747654325168,-873.8406087872306,1492.4033659693478,740.4247898977986,-873.7677368520904,1492.8296390198864,741.6747654325168,-873.8406087872306,25.237957576555658,33.773222738255775,46.89461587342305,63.07487243387577,50.255883851609795,110.92115446281824,8.0,8.0,99.91673605328893,95.67027477102414,68.30797247172903,141.47697336235882,0,{},-516.276873436926,1047.4326037833243,-239.2337788846403,-543.22998,1105.589,-259.92136,26.953106563073902,-58.1563962166756,20.687581115359706,33.9771388702022,58.1563962166756,67.35437912055879,-1.0000000000000002,1.0,0.9406088884394505,458.00703043841764,27.201546640284075,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,median,1201,1201,1.0,ok,1480.0419888681952,646.04021698903,-1832.5635370821624,1477.431179399986,641.8232647266492,-1831.2286344039944,1480.0419888681952,646.04021698903,-1832.5635370821624,27.53759808872992,40.91297668267836,37.120747704762834,61.93966303845324,41.39414391363691,115.81324671192424,8.0,8.0,100.0,92.2564529558701,155.90436643653024,206.24214585864448,0,{},-584.9404442399277,2007.730417324779,-278.8893893689469,-554.00287,1625.5614500000001,-256.2951,-30.9375742399277,382.1689673247788,-22.59428936894693,38.309729990418184,382.1689673247788,384.0843071488688,-1.0000000000000002,1.0,0.9406088884394505,802.5103248421706,47.66198023119421,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,median,1201,1201,1.0,ok,2189.8030038193506,1101.621033770555,225.78942068605411,2190.3136863484647,1099.6349289444568,227.78845154303556,2189.8030038193506,1101.621033770555,225.78942068605411,19.779962674298208,22.749082556718818,51.60714692730114,59.83533093363855,39.24558463852771,128.85125115633684,8.0,8.0,100.0,93.83846794338052,76.14941630242083,117.9322582288972,0,{},-238.56184888333053,-44.923727811628936,505.1796808347524,-321.178815,182.16379,479.93381999999997,82.61696611666946,-227.08751781162894,25.24586083475242,86.38817384116066,227.08751781162894,242.9643128639626,-1.0000000000000002,1.0,0.9406088884394505,1059.5971493236866,62.93065250472335,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,median,1200,1200,1.0,ok,2219.325440152334,1137.5854676237122,-927.3480993207038,2220.2743668029007,1138.9741395210121,-927.5684956593861,2219.325440152334,1137.5854676237122,-927.3480993207038,18.642665161160735,25.38568685240919,38.76460441942215,49.97553464493033,40.61919040004234,86.31178085134013,8.0,8.0,99.75,91.5,154.06898715690073,219.74673855438624,0,{},-173.9508035887942,1107.3119590418296,513.5157209039355,-186.852955,1103.67405,472.76739499999996,12.902151411205807,3.6379090418295164,40.74832590393555,42.74215220377918,3.6379090418295164,42.89668935020102,-1.0000000000000002,1.0,0.9406088884394505,704.6826366249487,41.851885086574526,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,median,1201,1201,1.0,ok,2207.131100876441,1090.6854238883493,-1664.1310841985007,2208.9452841591237,1097.1706930251999,-1659.1051546765293,2207.131100876441,1090.6854238883493,-1664.1310841985007,29.97948264001968,43.19424298090983,43.781511193677744,68.93433594936288,47.49086409866937,137.58258063885572,8.0,8.0,99.83347210657784,92.83930058284763,92.73971420534193,182.14813756230959,0,{},-200.03087711997284,1844.580914986106,482.66447808236967,-193.231255,1684.95255,476.52297999999996,-6.799622119972838,159.62836498610613,6.141498082369708,9.162579313172396,159.62836498610613,159.8911122226864,-1.0000000000000002,1.0,0.9406088884394505,1005.7123587372721,59.73037489558875,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,median,1201,1201,1.0,ok,1748.6864284336314,1643.345588059815,108.727004741226,1749.3577402516703,1644.1439850153286,101.21670280354286,1748.6864284336314,1643.345588059815,108.727004741226,18.45500992009929,27.80266971985352,78.63706215614123,85.76045773957728,66.74453637937674,163.2185906596772,8.0,8.0,100.0,90.84096586178185,86.14916659177594,188.6820479144579,0,{},337.2824029396452,48.45343768144764,103.38739913476911,352.14755,211.565355,53.795866000000004,-14.865147060354843,-163.11191731855237,49.59153313476911,51.7715438806192,163.11191731855237,171.13091575491887,-1.0000000000000002,1.0,0.9406088884394505,917.719389776331,54.50437465948553,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,median,1201,1201,1.0,ok,1556.2324526031387,1715.3599646861187,-998.7885073424301,1554.6786826679916,1721.0880859039817,-999.251772739707,1556.2324526031387,1715.3599646861187,-998.7885073424301,29.781880418137185,47.18765829986324,66.38990298000172,86.92925228762255,62.66100432018605,157.469922675476,8.0,8.0,100.0,90.25811823480433,122.52078770802912,163.1002963163999,0,{},453.04262487095684,1149.1758534541816,-105.95668889642343,391.90054,1132.2804,-71.53192899999999,61.142084870956865,16.895453454181506,-34.42475989642344,70.16707658363498,16.895453454181506,72.17253621507359,-1.0000000000000002,1.0,0.9406088884394505,552.5401877883373,32.81597593462414,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,median,1201,1201,1.0,ok,1589.0671296313797,1713.3691957172407,-1391.4912370964942,1588.3800776610074,1712.0024389334812,-1391.882005413659,1589.0671296313797,1713.3691957172407,-1391.4912370964942,28.141399153507408,31.466875752445908,36.9789851899503,56.14303809030202,43.648100626106896,99.87517368556603,8.0,8.0,99.91673605328893,93.42214820982515,141.33568526807076,219.46925129393944,0,{},459.1650054326235,1542.444613486476,-81.46767152435609,408.80994,1568.1853500000002,-62.425788499999996,50.35506543262352,-25.740736513524098,-19.041883024356096,53.83517366775236,25.740736513524098,59.67253505672211,-1.0000000000000002,1.0,0.9406088884394505,817.5408558801957,48.554660176887865,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,median,1201,1201,1.0,ok,686.793443640338,1323.1391521102546,-8.003214214061241,685.3914124226065,1321.7440701948547,-6.914802358049635,686.793443640338,1323.1391521102546,-8.003214214061241,23.21052087785788,20.447870498514835,34.690050978430705,46.53321297402649,34.669441856859684,86.03483260602712,8.0,8.0,99.91673605328893,90.75770191507078,65.2209569344125,125.32915921095709,0,{},99.82705919690648,149.2376390991363,-981.6159747156056,65.499245,238.64973,-938.19342,34.32781419690647,-89.41209090086372,-43.422554715605656,55.352661052266505,89.41209090086372,105.15911318013012,-1.0000000000000002,1.0,0.9406088884394505,1036.3981733342628,61.55283953364497,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,median,1201,1201,1.0,ok,698.8732993923472,1088.8620705812384,-1020.9269450052184,699.0085066655404,1089.2433786630954,-1020.1192604217331,698.8732993923472,1088.8620705812384,-1020.9269450052184,18.800492703531273,20.94299224870916,30.55493514916417,41.55102337417294,31.745952241426487,73.3512324629029,8.0,8.0,100.0,91.84013322231473,71.81958900090555,169.81900695677388,0,{},-107.43518818259417,1167.763816883215,-1007.9398084860277,-63.9057945,1133.4998500000002,-956.9902950000001,-43.529393682594176,34.263966883214835,-50.94951348602763,67.01239466574211,34.263966883214835,75.2640715442051,-1.0000000000000002,1.0,0.9406088884394505,766.8231758128924,45.54248078191839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,median,1201,1201,1.0,ok,696.2296546231487,1206.8633657347068,-1567.3473473264387,697.1493984575374,1205.818766545363,-1566.9875489326312,696.2296546231487,1206.8633657347068,-1567.3473473264387,26.764632725557128,23.513366031516,24.66007332004759,43.3521595112354,34.97999398036106,76.48979226492483,8.0,8.0,100.0,91.3405495420483,71.65234050365436,165.397280355402,0,{},25.058415721920255,1710.8346917933018,-1013.0408218395315,-43.6886845,1590.1300500000002,-956.35754,68.74710022192025,120.70464179330156,-56.68328183953156,89.10195412572338,120.70464179330156,150.02922641762757,-1.0000000000000002,1.0,0.9406088884394505,979.4994874142343,58.17356333051988,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,median,1200,1200,1.0,ok,1509.3063843373222,1104.750166208276,-907.859300120002,1509.4706596974747,1104.051544274367,-907.7346077306794,1509.3063843373222,1104.750166208276,-907.859300120002,33.860325437266695,41.17365427292365,63.27948803866955,82.74427870573544,71.23677099509851,142.20193595333564,8.0,8.0,99.83333333333333,91.66666666666666,66.96444567842005,130.0266468609829,0,{},-154.636243363046,1072.644108897171,-196.42097899500823,-189.628155,1139.0976,-197.96616,34.991911636954,-66.45349110282905,1.5451810049917754,35.026011253732335,66.45349110282905,75.1191583026618,-1.0000000000000002,1.0,0.9406088884394505,198.4671527963758,11.78718481283419,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,median,1201,1201,1.0,ok,1534.0145374996684,1085.8555860854844,-917.3890112213319,1532.5482056491994,1084.4529602624584,-914.5617070181206,1534.0145374996684,1085.8555860854844,-917.3890112213319,17.848638883503533,19.424628036938525,30.116090261973163,40.18681518094041,28.84211933856603,66.31137862638764,8.0,8.0,99.91673605328893,91.9233971690258,42.77504920470615,144.06538046630916,0,{},-175.04583815902902,1083.2024551706759,-173.39310135468054,-198.69532,1132.6278,-194.690585,23.649481840970992,-49.425344829324104,21.29748364531946,31.825788300827153,49.425344829324104,58.78558932652339,-1.0000000000000002,1.0,0.9406088884394505,196.6054014938295,11.676613333526662,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,median,1201,1201,1.0,ok,1483.4768948665135,1094.274147049171,-895.2528887197517,1483.5513365435645,1092.3756008579219,-897.5686690957845,1483.4768948665135,1094.274147049171,-895.2528887197517,21.77103001997681,30.213292304616736,43.01094949328429,56.97135608604033,46.909619249027884,101.21867688167683,8.0,8.0,99.91673605328893,95.58701082431307,64.17283157618205,161.27983827424111,0,{},-163.5055615617473,1059.7264687049,-222.69455657192248,-200.165335,1132.2551,-184.312585,36.6597734382527,-72.52863129510001,-38.38197157192246,53.07649885111001,72.52863129510001,89.87500813814952,-1.0000000000000002,1.0,0.9406088884394505,198.12466536771635,11.76684410375059,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,median,1201,1201,1.0,ok,1532.379687535778,1077.3598130991022,-962.0708120302406,1531.7540539789816,1077.879228839654,-960.6036839865087,1532.379687535778,1077.3598130991022,-962.0708120302406,18.1519877056278,19.30770566860406,30.43971767293796,40.39396294763002,31.689800380398434,68.48154334142549,8.0,8.0,99.91673605328893,89.75853455453789,55.777491503352934,173.74811377114276,0,{},-182.195150435306,1128.0361015385706,-176.57833351299928,-184.85465499999998,1122.0572,-185.78015499999998,2.6595045646939752,5.978901538570653,9.2018214870007,9.57843845354011,5.978901538570653,11.291312891607353,-1.0000000000000002,1.0,0.9406088884394505,182.35420477000045,10.830218919030393,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,median,1199,1199,1.0,ok,1374.5021556917814,1104.7785478960393,-5.2877404876120035,1374.811536880079,1105.5663320181695,0.34837250210678333,1374.5021556917814,1104.7785478960393,-5.2877404876120035,18.83986259768522,24.812100135568365,59.329744532575894,67.25385797345368,52.46367938405314,121.62411528574854,8.0,8.0,99.83319432860718,92.49374478732277,73.95486044478648,112.38772132648913,0,{},-168.8471620210538,167.5476022731465,-312.2051083537722,-180.39839999999998,209.45865500000002,-328.203235,11.551237978946176,-41.91105272685351,15.998126646227831,19.732489833647286,41.91105272685351,46.32394084820601,-1.0000000000000002,1.0,0.9406088884394505,759.197218346439,45.089566691272246,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,median,1199,1199,1.0,ok,1446.194188364776,959.0760713066937,-37.267201449900774,1446.2917296329852,958.3802593155386,-36.30758886312299,1446.194188364776,959.0760713066937,-37.267201449900774,15.931883694365398,21.477018191482895,31.21706099163555,41.12185125144914,32.83048274570764,72.49227279362736,8.0,8.0,99.83319432860718,92.91075896580485,36.845603346010535,128.92113419327103,0,{},-318.5471160649247,204.80185489627092,-252.25771827506674,-295.4243,206.90585,-224.00141000000002,-23.122816064924677,-2.103995103729062,-28.256308275066715,36.511417119963205,2.103995103729062,36.57198894652106,-1.0000000000000002,1.0,0.9406088884394505,771.8383154164356,45.84033549760416,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,median,1201,1201,1.0,ok,1648.0832670788495,1095.7481956361753,87.82320205641216,1645.394405366311,1097.5796499270425,98.24418716561631,1648.0832670788495,1095.7481956361753,87.82320205641216,25.05183896577244,23.085268723389753,110.89021675111691,116.51757623415769,68.35796958738923,215.77581270590457,8.0,8.0,99.91673605328893,89.84179850124896,182.3411748852785,223.6504912933003,0,{},-200.60442649405377,80.89000683106285,-38.198253153860605,-188.530555,205.96057000000002,-114.135095,-12.073871494053776,-125.07056316893717,75.9368418461394,76.89071675059684,125.07056316893717,146.81562619086435,-1.0000000000000002,1.0,0.9406088884394505,760.9482531632328,45.19356259542286,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,median,1201,1201,1.0,ok,1461.4193261749635,1236.6411601835953,84.52049479307986,1460.1116120319557,1235.450899117204,96.83092499610102,1461.4193261749635,1236.6411601835953,84.52049479307986,20.481203284044323,22.86367746729511,89.34876518450051,95.28957343148988,61.04754244392419,191.2422254309275,8.0,8.0,100.0,91.42381348875936,104.87589704537722,170.11926382345808,0,{},-46.239567827860355,76.42518910384135,-213.85905691960102,-80.19599149999999,202.56013000000002,-220.692665,33.956423672139636,-126.13494089615867,6.833608080398989,34.63721853726623,126.13494089615867,130.8042821274433,-1.0000000000000002,1.0,0.9406088884394505,754.9009760364719,44.83440808494984,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,median,1201,1201,1.0,ok,1476.2339051659333,1063.378867143556,-1474.928141727419,1476.1514418263837,1061.8271052421903,-1475.8962775217237,1476.2339051659333,1063.378867143556,-1474.928141727419,26.679127718499966,35.31592040028674,47.072481729850814,64.63869334898158,53.816068997147546,108.1049150194147,8.0,8.0,99.91673605328893,91.3405495420483,117.28747569341496,188.55633600931984,0,{},-178.21313890284307,1639.6856432089853,-244.17527460107112,-212.053465,1598.6443,-226.93474500000002,33.84032609715692,41.04134320898538,-17.240529601071103,37.978988023475935,41.04134320898538,55.91775553153988,-1.0000000000000002,1.0,0.9406088884394505,649.7332332902304,38.588378942936636,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,median,1201,1201,1.0,ok,1475.5244260510008,1025.8798734307113,-1434.607534302991,1476.2754412835143,1027.3908270365105,-1436.694876257095,1475.5244260510008,1025.8798734307113,-1434.607534302991,19.812702265817883,24.65852948738802,28.42177278048806,42.60971035634633,35.8890042703232,73.58044221550003,8.0,8.0,99.83347210657784,92.67277268942547,122.34484428103364,193.9031648707966,0,{},-216.62512679760948,1600.3181275329493,-246.8486935047797,-232.83767,1599.3211999999999,-235.17408,16.21254320239052,0.9969275329494849,-11.6746135047797,19.978567455535035,0.9969275329494849,20.003425258722974,-1.0000000000000002,1.0,0.9406088884394505,654.1341801897697,38.84975607121923,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946/tag_capture_20260528_122946/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
v3-lite,T2,all8,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,median,1201,1201,1.0,ok,1440.8755372711287,1036.2698780019114,-1551.5943427352474,1440.294665376199,1040.2492291136089,-1558.5486281630788,1440.8755372711287,1036.2698780019114,-1551.5943427352474,41.192516087132105,44.44848634097471,57.8965011781609,84.19638294787654,72.07636646276073,137.49643212409157,8.0,8.0,100.0,93.75520399666945,95.94710278071298,159.5908380827901,0,{},-200.56262227966795,1716.1941009863071,-283.0310892336804,-230.87733,1599.6642499999998,-223.24148,30.314707720332052,116.52985098630734,-59.78960923368041,67.03565377085064,116.52985098630734,134.43580269919303,-1.0000000000000002,1.0,0.9406088884394505,653.8078913837548,38.83037741634025,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID23_BSF66F_120s_20260528_123303/tag_capture_20260528_123303/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
