link_id,position_id,anchor_id,anchor_label,estimator_id,estimator_name,extracted_range_mm,source
ID11_F,ID11,5,F,lower_core_40,lower_core_40,2563.114822546973,nonparam
ID11_G,ID11,6,G,p01,p01,2559.72,nonparam
ID11_G,ID11,6,G,p02,p02,2568.0,nonparam
ID11_G,ID11,6,G,p03,p03,2574.08,nonparam
ID11_G,ID11,6,G,p05,p05,2580.0,nonparam
ID11_G,ID11,6,G,p07,p07,2583.0,nonparam
ID11_G,ID11,6,G,p10,p10,2589.0,nonparam
ID11_G,ID11,6,G,p15,p15,2595.0,nonparam
ID11_G,ID11,6,G,p20,p20,2599.0,nonparam
ID11_G,ID11,6,G,p25,p25,2604.0,nonparam
ID11_G,ID11,6,G,p30,p30,2607.0,nonparam
ID11_G,ID11,6,G,p35,p35,2611.0,nonparam
ID11_G,ID11,6,G,p40,p40,2614.0,nonparam
ID11_G,ID11,6,G,p50,p50,2620.0,nonparam
ID11_G,ID11,6,G,kde_bw5,kde_bw5,2623.2325636007827,nonparam
ID11_G,ID11,6,G,kde_bw10,kde_bw10,2620.9579647749506,nonparam
ID11_G,ID11,6,G,kde_bw15,kde_bw15,2619.820665362035,nonparam
ID11_G,ID11,6,G,kde_bw20,kde_bw20,2618.683365949119,nonparam
ID11_G,ID11,6,G,kde_bw30,kde_bw30,2618.683365949119,nonparam
ID11_G,ID11,6,G,lower_trim_03,lower_trim_03,2562.457142857143,nonparam
ID11_G,ID11,6,G,lower_trim_05,lower_trim_05,2568.2631578947367,nonparam
ID11_G,ID11,6,G,lower_trim_07,lower_trim_07,2572.0875,nonparam
ID11_G,ID11,6,G,lower_trim_10,lower_trim_10,2576.2719298245615,nonparam
ID11_G,ID11,6,G,lower_trim_15,lower_trim_15,2581.46783625731,nonparam
ID11_G,ID11,6,G,lower_trim_20,lower_trim_20,2585.3903508771928,nonparam
ID11_G,ID11,6,G,lower_core_15,lower_core_15,2625.8313953488373,nonparam
ID11_G,ID11,6,G,lower_core_20,lower_core_20,2627.35807860262,nonparam
ID11_G,ID11,6,G,lower_core_25,lower_core_25,2616.867132867133,nonparam
ID11_G,ID11,6,G,lower_core_30,lower_core_30,2615.268221574344,nonparam
ID11_G,ID11,6,G,lower_core_40,lower_core_40,2621.4451754385964,nonparam
ID11_H,ID11,7,H,p01,p01,1407.56,nonparam
ID11_H,ID11,7,H,p02,p02,1417.0,nonparam
ID11_H,ID11,7,H,p03,p03,1423.0,nonparam
ID11_H,ID11,7,H,p05,p05,1430.8,nonparam
ID11_H,ID11,7,H,p07,p07,1435.0,nonparam
ID11_H,ID11,7,H,p10,p10,1440.0,nonparam
ID11_H,ID11,7,H,p15,p15,1446.0,nonparam
ID11_H,ID11,7,H,p20,p20,1450.0,nonparam
ID11_H,ID11,7,H,p25,p25,1454.0,nonparam
ID11_H,ID11,7,H,p30,p30,1458.0,nonparam
ID11_H,ID11,7,H,p35,p35,1463.0,nonparam
ID11_H,ID11,7,H,p40,p40,1467.0,nonparam
ID11_H,ID11,7,H,p50,p50,1474.0,nonparam
ID11_H,ID11,7,H,kde_bw5,kde_bw5,1477.879667318982,nonparam
ID11_H,ID11,7,H,kde_bw10,kde_bw10,1477.082583170254,nonparam
ID11_H,ID11,7,H,kde_bw15,kde_bw15,1474.69133072407,nonparam
ID11_H,ID11,7,H,kde_bw20,kde_bw20,1473.894246575342,nonparam
ID11_H,ID11,7,H,kde_bw30,kde_bw30,1473.0971624266142,nonparam
ID11_H,ID11,7,H,lower_trim_03,lower_trim_03,1398.4444444444443,nonparam
ID11_H,ID11,7,H,lower_trim_05,lower_trim_05,1409.3050847457628,nonparam
ID11_H,ID11,7,H,lower_trim_07,lower_trim_07,1416.144578313253,nonparam
ID11_H,ID11,7,H,lower_trim_10,lower_trim_10,1422.4915254237287,nonparam
ID11_H,ID11,7,H,lower_trim_15,lower_trim_15,1429.4293785310736,nonparam
ID11_H,ID11,7,H,lower_trim_20,lower_trim_20,1434.1101694915253,nonparam
ID11_H,ID11,7,H,lower_core_15,lower_core_15,1474.7696629213483,nonparam
ID11_H,ID11,7,H,lower_core_20,lower_core_20,1472.6540084388187,nonparam
ID11_H,ID11,7,H,lower_core_25,lower_core_25,1472.2432432432433,nonparam
ID11_H,ID11,7,H,lower_core_30,lower_core_30,1478.7267605633804,nonparam
ID11_H,ID11,7,H,lower_core_40,lower_core_40,1479.6236786469344,nonparam
ID12_A,ID12,0,A,p01,p01,2081.0,nonparam
ID12_A,ID12,0,A,p02,p02,2084.0,nonparam
ID12_A,ID12,0,A,p03,p03,2087.0,nonparam
ID12_A,ID12,0,A,p05,p05,2090.9,nonparam
ID12_A,ID12,0,A,p07,p07,2093.0,nonparam
ID12_A,ID12,0,A,p10,p10,2096.0,nonparam
ID12_A,ID12,0,A,p15,p15,2100.0,nonparam
ID12_A,ID12,0,A,p20,p20,2103.0,nonparam
ID12_A,ID12,0,A,p25,p25,2106.0,nonparam
ID12_A,ID12,0,A,p30,p30,2109.0,nonparam
ID12_A,ID12,0,A,p35,p35,2111.3,nonparam
ID12_A,ID12,0,A,p40,p40,2114.0,nonparam
ID12_A,ID12,0,A,p50,p50,2117.0,nonparam
ID12_A,ID12,0,A,kde_bw5,kde_bw5,2118.5900195694717,nonparam
ID12_A,ID12,0,A,kde_bw10,kde_bw10,2118.0909393346383,nonparam
ID12_A,ID12,0,A,kde_bw15,kde_bw15,2117.4254990215263,nonparam
ID12_A,ID12,0,A,kde_bw20,kde_bw20,2117.2591389432487,nonparam
ID12_A,ID12,0,A,kde_bw30,kde_bw30,2117.2591389432487,nonparam
ID12_A,ID12,0,A,lower_trim_03,lower_trim_03,2081.5555555555557,nonparam
ID12_A,ID12,0,A,lower_trim_05,lower_trim_05,2084.4166666666665,nonparam
ID12_A,ID12,0,A,lower_trim_07,lower_trim_07,2086.4880952380954,nonparam
ID12_A,ID12,0,A,lower_trim_10,lower_trim_10,2088.8,nonparam
ID12_A,ID12,0,A,lower_trim_15,lower_trim_15,2091.738888888889,nonparam
ID12_A,ID12,0,A,lower_trim_20,lower_trim_20,2094.079166666667,nonparam
ID12_A,ID12,0,A,lower_core_15,lower_core_15,2114.7624309392263,nonparam
ID12_A,ID12,0,A,lower_core_20,lower_core_20,2116.539419087137,nonparam
ID12_A,ID12,0,A,lower_core_25,lower_core_25,2115.843853820598,nonparam
ID12_A,ID12,0,A,lower_core_30,lower_core_30,2119.202216066482,nonparam
ID12_A,ID12,0,A,lower_core_40,lower_core_40,2117.2370062370064,nonparam
ID12_B,ID12,1,B,p01,p01,2738.0,nonparam
ID12_B,ID12,1,B,p02,p02,2745.0,nonparam
ID12_B,ID12,1,B,p03,p03,2751.0,nonparam
ID12_B,ID12,1,B,p05,p05,2760.0,nonparam
ID12_B,ID12,1,B,p07,p07,2764.0,nonparam
ID12_B,ID12,1,B,p10,p10,2771.0,nonparam
ID12_B,ID12,1,B,p15,p15,2781.0,nonparam
ID12_B,ID12,1,B,p20,p20,2787.0,nonparam
ID12_B,ID12,1,B,p25,p25,2795.0,nonparam
ID12_B,ID12,1,B,p30,p30,2801.0,nonparam
ID12_B,ID12,1,B,p35,p35,2805.0,nonparam
ID12_B,ID12,1,B,p40,p40,2810.0,nonparam
ID12_B,ID12,1,B,p50,p50,2820.0,nonparam
ID12_B,ID12,1,B,kde_bw5,kde_bw5,2826.0802348336597,nonparam
ID12_B,ID12,1,B,kde_bw10,kde_bw10,2827.013698630137,nonparam
ID12_B,ID12,1,B,kde_bw15,kde_bw15,2825.146771037182,nonparam
ID12_B,ID12,1,B,kde_bw20,kde_bw20,2823.279843444227,nonparam
ID12_B,ID12,1,B,kde_bw30,kde_bw30,2820.1682974559685,nonparam
ID12_B,ID12,1,B,lower_trim_03,lower_trim_03,2739.7027027027025,nonparam
ID12_B,ID12,1,B,lower_trim_05,lower_trim_05,2745.901639344262,nonparam
ID12_B,ID12,1,B,lower_trim_07,lower_trim_07,2750.423529411765,nonparam
ID12_B,ID12,1,B,lower_trim_10,lower_trim_10,2755.4297520661157,nonparam
ID12_B,ID12,1,B,lower_trim_15,lower_trim_15,2762.453038674033,nonparam
ID12_B,ID12,1,B,lower_trim_20,lower_trim_20,2767.8091286307053,nonparam
ID12_B,ID12,1,B,lower_core_15,lower_core_15,2823.989010989011,nonparam
ID12_B,ID12,1,B,lower_core_20,lower_core_20,2826.276859504132,nonparam
ID12_B,ID12,1,B,lower_core_25,lower_core_25,2828.135761589404,nonparam
ID12_B,ID12,1,B,lower_core_30,lower_core_30,2825.732044198895,nonparam
ID12_B,ID12,1,B,lower_core_40,lower_core_40,2827.4709543568465,nonparam
ID12_C,ID12,2,C,p01,p01,2967.0,nonparam
ID12_C,ID12,2,C,p02,p02,2973.0,nonparam
ID12_C,ID12,2,C,p03,p03,2975.0,nonparam
ID12_C,ID12,2,C,p05,p05,2978.0,nonparam
ID12_C,ID12,2,C,p07,p07,2980.86,nonparam
ID12_C,ID12,2,C,p10,p10,2984.0,nonparam
ID12_C,ID12,2,C,p15,p15,2988.0,nonparam
ID12_C,ID12,2,C,p20,p20,2993.0,nonparam
ID12_C,ID12,2,C,p25,p25,2997.0,nonparam
ID12_C,ID12,2,C,p30,p30,2999.0,nonparam
ID12_C,ID12,2,C,p35,p35,3002.0,nonparam
ID12_C,ID12,2,C,p40,p40,3005.0,nonparam
ID12_C,ID12,2,C,p50,p50,3010.0,nonparam
ID12_C,ID12,2,C,kde_bw5,kde_bw5,3010.510763209393,nonparam
ID12_C,ID12,2,C,kde_bw10,kde_bw10,3009.9119373776907,nonparam
ID12_C,ID12,2,C,kde_bw15,kde_bw15,3009.7123287671234,nonparam
ID12_C,ID12,2,C,kde_bw20,kde_bw20,3009.7123287671234,nonparam
ID12_C,ID12,2,C,kde_bw30,kde_bw30,3009.9119373776907,nonparam
ID12_C,ID12,2,C,lower_trim_03,lower_trim_03,2969.0555555555557,nonparam
ID12_C,ID12,2,C,lower_trim_05,lower_trim_05,2972.0666666666666,nonparam
ID12_C,ID12,2,C,lower_trim_07,lower_trim_07,2974.154761904762,nonparam
ID12_C,ID12,2,C,lower_trim_10,lower_trim_10,2976.641666666667,nonparam
ID12_C,ID12,2,C,lower_trim_15,lower_trim_15,2979.8277777777776,nonparam
ID12_C,ID12,2,C,lower_trim_20,lower_trim_20,2982.4958333333334,nonparam
ID12_C,ID12,2,C,lower_core_15,lower_core_15,3010.6298342541436,nonparam
ID12_C,ID12,2,C,lower_core_20,lower_core_20,3001.9875518672197,nonparam
ID12_C,ID12,2,C,lower_core_25,lower_core_25,3002.624584717608,nonparam
ID12_C,ID12,2,C,lower_core_30,lower_core_30,3006.617728531856,nonparam
ID12_C,ID12,2,C,lower_core_40,lower_core_40,3005.673596673597,nonparam
ID12_D,ID12,3,D,p01,p01,1910.0,nonparam
ID12_D,ID12,3,D,p02,p02,1917.0,nonparam
ID12_D,ID12,3,D,p03,p03,1921.0,nonparam
ID12_D,ID12,3,D,p05,p05,1928.0,nonparam
ID12_D,ID12,3,D,p07,p07,1932.0,nonparam
ID12_D,ID12,3,D,p10,p10,1937.0,nonparam
ID12_D,ID12,3,D,p15,p15,1942.0,nonparam
ID12_D,ID12,3,D,p20,p20,1947.0,nonparam
ID12_D,ID12,3,D,p25,p25,1951.0,nonparam
ID12_D,ID12,3,D,p30,p30,1954.0,nonparam
ID12_D,ID12,3,D,p35,p35,1958.0,nonparam
ID12_D,ID12,3,D,p40,p40,1960.0,nonparam
ID12_D,ID12,3,D,p50,p50,1966.0,nonparam
ID12_D,ID12,3,D,kde_bw5,kde_bw5,1962.2739726027398,nonparam
ID12_D,ID12,3,D,kde_bw10,kde_bw10,1964.774951076321,nonparam
ID12_D,ID12,3,D,kde_bw15,kde_bw15,1966.0254403131116,nonparam
ID12_D,ID12,3,D,kde_bw20,kde_bw20,1966.4422700587083,nonparam
ID12_D,ID12,3,D,kde_bw30,kde_bw30,1966.4422700587083,nonparam
ID12_D,ID12,3,D,lower_trim_03,lower_trim_03,1911.5405405405406,nonparam
ID12_D,ID12,3,D,lower_trim_05,lower_trim_05,1916.672131147541,nonparam
ID12_D,ID12,3,D,lower_trim_07,lower_trim_07,1920.4705882352941,nonparam
ID12_D,ID12,3,D,lower_trim_10,lower_trim_10,1924.801652892562,nonparam
ID12_D,ID12,3,D,lower_trim_15,lower_trim_15,1929.7955801104972,nonparam
ID12_D,ID12,3,D,lower_trim_20,lower_trim_20,1933.5145228215767,nonparam
ID12_D,ID12,3,D,lower_core_15,lower_core_15,1956.9505494505495,nonparam
ID12_D,ID12,3,D,lower_core_20,lower_core_20,1961.7314049586778,nonparam
ID12_D,ID12,3,D,lower_core_25,lower_core_25,1959.9602649006622,nonparam
ID12_D,ID12,3,D,lower_core_30,lower_core_30,1958.5524861878453,nonparam
ID12_D,ID12,3,D,lower_core_40,lower_core_40,1964.6390041493776,nonparam
ID12_E,ID12,4,E,p01,p01,1428.0,nonparam
ID12_E,ID12,4,E,p02,p02,1432.0,nonparam
ID12_E,ID12,4,E,p03,p03,1435.0,nonparam
ID12_E,ID12,4,E,p05,p05,1440.0,nonparam
ID12_E,ID12,4,E,p07,p07,1442.0,nonparam
ID12_E,ID12,4,E,p10,p10,1447.0,nonparam
ID12_E,ID12,4,E,p15,p15,1453.0,nonparam
ID12_E,ID12,4,E,p20,p20,1457.0,nonparam
ID12_E,ID12,4,E,p25,p25,1460.0,nonparam
ID12_E,ID12,4,E,p30,p30,1463.0,nonparam
ID12_E,ID12,4,E,p35,p35,1466.0,nonparam
ID12_E,ID12,4,E,p40,p40,1469.0,nonparam
ID12_E,ID12,4,E,p50,p50,1474.0,nonparam
ID12_E,ID12,4,E,kde_bw5,kde_bw5,1474.3835616438357,nonparam
ID12_E,ID12,4,E,kde_bw10,kde_bw10,1473.5068493150684,nonparam
ID12_E,ID12,4,E,kde_bw15,kde_bw15,1473.7260273972602,nonparam
ID12_E,ID12,4,E,kde_bw20,kde_bw20,1473.7260273972602,nonparam
ID12_E,ID12,4,E,kde_bw30,kde_bw30,1473.5068493150684,nonparam
ID12_E,ID12,4,E,lower_trim_03,lower_trim_03,1428.3513513513512,nonparam
ID12_E,ID12,4,E,lower_trim_05,lower_trim_05,1432.1311475409836,nonparam
ID12_E,ID12,4,E,lower_trim_07,lower_trim_07,1434.6470588235295,nonparam
ID12_E,ID12,4,E,lower_trim_10,lower_trim_10,1437.702479338843,nonparam
ID12_E,ID12,4,E,lower_trim_15,lower_trim_15,1441.828729281768,nonparam
ID12_E,ID12,4,E,lower_trim_20,lower_trim_20,1445.1244813278008,nonparam
ID12_E,ID12,4,E,lower_core_15,lower_core_15,1476.131868131868,nonparam
ID12_E,ID12,4,E,lower_core_20,lower_core_20,1471.5371900826447,nonparam
ID12_E,ID12,4,E,lower_core_25,lower_core_25,1473.7814569536424,nonparam
ID12_E,ID12,4,E,lower_core_30,lower_core_30,1471.4116022099447,nonparam
ID12_E,ID12,4,E,lower_core_40,lower_core_40,1469.5954356846473,nonparam
ID12_F,ID12,5,F,p01,p01,2443.89,nonparam
ID12_F,ID12,5,F,p02,p02,2455.0,nonparam
ID12_F,ID12,5,F,p03,p03,2465.0,nonparam
ID12_F,ID12,5,F,p05,p05,2477.0,nonparam
ID12_F,ID12,5,F,p07,p07,2483.0,nonparam
ID12_F,ID12,5,F,p10,p10,2489.0,nonparam
ID12_F,ID12,5,F,p15,p15,2499.0,nonparam
ID12_F,ID12,5,F,p20,p20,2507.8,nonparam
ID12_F,ID12,5,F,p25,p25,2514.0,nonparam
ID12_F,ID12,5,F,p30,p30,2520.0,nonparam
ID12_F,ID12,5,F,p35,p35,2524.0,nonparam
ID12_F,ID12,5,F,p40,p40,2529.0,nonparam
ID12_F,ID12,5,F,p50,p50,2538.0,nonparam
ID12_F,ID12,5,F,kde_bw5,kde_bw5,2526.8335714285713,nonparam
ID12_F,ID12,5,F,kde_bw10,kde_bw10,2530.3654990215264,nonparam
ID12_F,ID12,5,F,kde_bw15,kde_bw15,2535.074735812133,nonparam
ID12_F,ID12,5,F,kde_bw20,kde_bw20,2537.4293542074365,nonparam
ID12_F,ID12,5,F,kde_bw30,kde_bw30,2537.4293542074365,nonparam
ID12_F,ID12,5,F,lower_trim_03,lower_trim_03,2446.75,nonparam
ID12_F,ID12,5,F,lower_trim_05,lower_trim_05,2456.383333333333,nonparam
ID12_F,ID12,5,F,lower_trim_07,lower_trim_07,2463.309523809524,nonparam
ID12_F,ID12,5,F,lower_trim_10,lower_trim_10,2470.075630252101,nonparam
ID12_F,ID12,5,F,lower_trim_15,lower_trim_15,2478.346368715084,nonparam
ID12_F,ID12,5,F,lower_trim_20,lower_trim_20,2484.575630252101,nonparam
ID12_F,ID12,5,F,lower_core_15,lower_core_15,2522.572222222222,nonparam
ID12_F,ID12,5,F,lower_core_20,lower_core_20,2524.7782426778244,nonparam
ID12_F,ID12,5,F,lower_core_25,lower_core_25,2527.8896321070233,nonparam
ID12_F,ID12,5,F,lower_core_30,lower_core_30,2525.18156424581,nonparam
ID12_F,ID12,5,F,lower_core_40,lower_core_40,2534.1027253668763,nonparam
ID12_G,ID12,6,G,p01,p01,2433.35,nonparam
ID12_G,ID12,6,G,p02,p02,2440.7,nonparam
ID12_G,ID12,6,G,p03,p03,2447.0,nonparam
ID12_G,ID12,6,G,p05,p05,2452.0,nonparam
ID12_G,ID12,6,G,p07,p07,2457.0,nonparam
ID12_G,ID12,6,G,p10,p10,2461.0,nonparam
ID12_G,ID12,6,G,p15,p15,2468.0,nonparam
ID12_G,ID12,6,G,p20,p20,2474.0,nonparam
ID12_G,ID12,6,G,p25,p25,2478.0,nonparam
ID12_G,ID12,6,G,p30,p30,2481.0,nonparam
ID12_G,ID12,6,G,p35,p35,2485.0,nonparam
ID12_G,ID12,6,G,p40,p40,2490.0,nonparam
ID12_G,ID12,6,G,p50,p50,2496.0,nonparam
ID12_G,ID12,6,G,kde_bw5,kde_bw5,2498.101761252446,nonparam
ID12_G,ID12,6,G,kde_bw10,kde_bw10,2495.760176125245,nonparam
ID12_G,ID12,6,G,kde_bw15,kde_bw15,2495.760176125245,nonparam
ID12_G,ID12,6,G,kde_bw20,kde_bw20,2494.589383561644,nonparam
ID12_G,ID12,6,G,kde_bw30,kde_bw30,2494.589383561644,nonparam
ID12_G,ID12,6,G,lower_trim_03,lower_trim_03,2435.6285714285714,nonparam
ID12_G,ID12,6,G,lower_trim_05,lower_trim_05,2441.035087719298,nonparam
ID12_G,ID12,6,G,lower_trim_07,lower_trim_07,2444.9875,nonparam
ID12_G,ID12,6,G,lower_trim_10,lower_trim_10,2449.342105263158,nonparam
ID12_G,ID12,6,G,lower_trim_15,lower_trim_15,2454.561403508772,nonparam
ID12_G,ID12,6,G,lower_trim_20,lower_trim_20,2458.7017543859647,nonparam
ID12_G,ID12,6,G,lower_core_15,lower_core_15,2496.156976744186,nonparam
ID12_G,ID12,6,G,lower_core_20,lower_core_20,2496.4192139737993,nonparam
ID12_G,ID12,6,G,lower_core_25,lower_core_25,2496.3719298245614,nonparam
ID12_G,ID12,6,G,lower_core_30,lower_core_30,2490.6169590643276,nonparam
ID12_G,ID12,6,G,lower_core_40,lower_core_40,2490.879385964912,nonparam
ID12_H,ID12,7,H,p01,p01,1185.28,nonparam
ID12_H,ID12,7,H,p02,p02,1193.52,nonparam
ID12_H,ID12,7,H,p03,p03,1199.0,nonparam
ID12_H,ID12,7,H,p05,p05,1208.8,nonparam
ID12_H,ID12,7,H,p07,p07,1214.32,nonparam
ID12_H,ID12,7,H,p10,p10,1223.0,nonparam
ID12_H,ID12,7,H,p15,p15,1232.0,nonparam
ID12_H,ID12,7,H,p20,p20,1237.2,nonparam
ID12_H,ID12,7,H,p25,p25,1245.0,nonparam
ID12_H,ID12,7,H,p30,p30,1250.0,nonparam
ID12_H,ID12,7,H,p35,p35,1255.0,nonparam
ID12_H,ID12,7,H,p40,p40,1260.0,nonparam
ID12_H,ID12,7,H,p50,p50,1270.0,nonparam
ID12_H,ID12,7,H,kde_bw5,kde_bw5,1273.9553033268098,nonparam
ID12_H,ID12,7,H,kde_bw10,kde_bw10,1269.1440313111543,nonparam
ID12_H,ID12,7,H,kde_bw15,kde_bw15,1269.1440313111543,nonparam
ID12_H,ID12,7,H,kde_bw20,kde_bw20,1269.1440313111543,nonparam
ID12_H,ID12,7,H,kde_bw30,kde_bw30,1269.1440313111543,nonparam
ID12_H,ID12,7,H,lower_trim_03,lower_trim_03,1145.8333333333333,nonparam
ID12_H,ID12,7,H,lower_trim_05,lower_trim_05,1168.7288135593221,nonparam
ID12_H,ID12,7,H,lower_trim_07,lower_trim_07,1181.0843373493976,nonparam
ID12_H,ID12,7,H,lower_trim_10,lower_trim_10,1192.2033898305085,nonparam
ID12_H,ID12,7,H,lower_trim_15,lower_trim_15,1203.819209039548,nonparam
ID12_H,ID12,7,H,lower_trim_20,lower_trim_20,1211.4661016949153,nonparam
ID12_H,ID12,7,H,lower_core_15,lower_core_15,1253.0168539325844,nonparam
ID12_H,ID12,7,H,lower_core_20,lower_core_20,1271.8818565400843,nonparam
ID12_H,ID12,7,H,lower_core_25,lower_core_25,1266.6385135135135,nonparam
ID12_H,ID12,7,H,lower_core_30,lower_core_30,1267.225352112676,nonparam
ID12_H,ID12,7,H,lower_core_40,lower_core_40,1263.2944915254238,nonparam
ID13_A,ID13,0,A,p01,p01,2043.98,nonparam
ID13_A,ID13,0,A,p02,p02,2049.0,nonparam
ID13_A,ID13,0,A,p03,p03,2050.0,nonparam
ID13_A,ID13,0,A,p05,p05,2054.0,nonparam
ID13_A,ID13,0,A,p07,p07,2056.0,nonparam
ID13_A,ID13,0,A,p10,p10,2059.0,nonparam
ID13_A,ID13,0,A,p15,p15,2063.0,nonparam
ID13_A,ID13,0,A,p20,p20,2067.0,nonparam
ID13_A,ID13,0,A,p25,p25,2070.0,nonparam
ID13_A,ID13,0,A,p30,p30,2072.4,nonparam
ID13_A,ID13,0,A,p35,p35,2075.0,nonparam
ID13_A,ID13,0,A,p40,p40,2077.0,nonparam
ID13_A,ID13,0,A,p50,p50,2081.0,nonparam
ID13_A,ID13,0,A,kde_bw5,kde_bw5,2082.854794520548,nonparam
ID13_A,ID13,0,A,kde_bw10,kde_bw10,2081.5861643835615,nonparam
ID13_A,ID13,0,A,kde_bw15,kde_bw15,2080.5994520547947,nonparam
ID13_A,ID13,0,A,kde_bw20,kde_bw20,2080.035616438356,nonparam
ID13_A,ID13,0,A,kde_bw30,kde_bw30,2079.6127397260275,nonparam
ID13_A,ID13,0,A,lower_trim_03,lower_trim_03,2045.0,nonparam
ID13_A,ID13,0,A,lower_trim_05,lower_trim_05,2047.7833333333333,nonparam
ID13_A,ID13,0,A,lower_trim_07,lower_trim_07,2049.904761904762,nonparam
ID13_A,ID13,0,A,lower_trim_10,lower_trim_10,2052.258333333333,nonparam
ID13_A,ID13,0,A,lower_trim_15,lower_trim_15,2055.233333333333,nonparam
ID13_A,ID13,0,A,lower_trim_20,lower_trim_20,2057.6375,nonparam
ID13_A,ID13,0,A,lower_core_15,lower_core_15,2080.022099447514,nonparam
ID13_A,ID13,0,A,lower_core_20,lower_core_20,2079.3153526970955,nonparam
ID13_A,ID13,0,A,lower_core_25,lower_core_25,2080.139534883721,nonparam
ID13_A,ID13,0,A,lower_core_30,lower_core_30,2082.4210526315787,nonparam
ID13_A,ID13,0,A,lower_core_40,lower_core_40,2082.611226611227,nonparam
ID13_B,ID13,1,B,p01,p01,1955.0,nonparam
ID13_B,ID13,1,B,p02,p02,1963.0,nonparam
ID13_B,ID13,1,B,p03,p03,1967.94,nonparam
ID13_B,ID13,1,B,p05,p05,1973.0,nonparam
ID13_B,ID13,1,B,p07,p07,1977.0,nonparam
ID13_B,ID13,1,B,p10,p10,1983.0,nonparam
ID13_B,ID13,1,B,p15,p15,1989.0,nonparam
ID13_B,ID13,1,B,p20,p20,1995.0,nonparam
ID13_B,ID13,1,B,p25,p25,2001.0,nonparam
ID13_B,ID13,1,B,p30,p30,2005.0,nonparam
ID13_B,ID13,1,B,p35,p35,2011.0,nonparam
ID13_B,ID13,1,B,p40,p40,2015.0,nonparam
ID13_B,ID13,1,B,p50,p50,2024.0,nonparam
ID13_B,ID13,1,B,kde_bw5,kde_bw5,2019.1065557729942,nonparam
ID13_B,ID13,1,B,kde_bw10,kde_bw10,2021.3264383561645,nonparam
ID13_B,ID13,1,B,kde_bw15,kde_bw15,2022.4363796477496,nonparam
ID13_B,ID13,1,B,kde_bw20,kde_bw20,2022.4363796477496,nonparam
ID13_B,ID13,1,B,kde_bw30,kde_bw30,2022.806360078278,nonparam
ID13_B,ID13,1,B,lower_trim_03,lower_trim_03,1949.0,nonparam
ID13_B,ID13,1,B,lower_trim_05,lower_trim_05,1957.65,nonparam
ID13_B,ID13,1,B,lower_trim_07,lower_trim_07,1962.7142857142858,nonparam
ID13_B,ID13,1,B,lower_trim_10,lower_trim_10,1967.8833333333334,nonparam
ID13_B,ID13,1,B,lower_trim_15,lower_trim_15,1973.9222222222222,nonparam
ID13_B,ID13,1,B,lower_trim_20,lower_trim_20,1978.4875,nonparam
ID13_B,ID13,1,B,lower_core_15,lower_core_15,2015.7845303867402,nonparam
ID13_B,ID13,1,B,lower_core_20,lower_core_20,2018.896265560166,nonparam
ID13_B,ID13,1,B,lower_core_25,lower_core_25,2020.249169435216,nonparam
ID13_B,ID13,1,B,lower_core_30,lower_core_30,2022.6537396121885,nonparam
ID13_B,ID13,1,B,lower_core_40,lower_core_40,2027.3887733887734,nonparam
ID13_C,ID13,2,C,p01,p01,1968.0,nonparam
ID13_C,ID13,2,C,p02,p02,1971.94,nonparam
ID13_C,ID13,2,C,p03,p03,1975.0,nonparam
ID13_C,ID13,2,C,p05,p05,1980.0,nonparam
ID13_C,ID13,2,C,p07,p07,1984.0,nonparam
ID13_C,ID13,2,C,p10,p10,1989.0,nonparam
ID13_C,ID13,2,C,p15,p15,1995.0,nonparam
ID13_C,ID13,2,C,p20,p20,2000.0,nonparam
ID13_C,ID13,2,C,p25,p25,2004.0,nonparam
ID13_C,ID13,2,C,p30,p30,2007.0,nonparam
ID13_C,ID13,2,C,p35,p35,2010.0,nonparam
ID13_C,ID13,2,C,p40,p40,2013.0,nonparam
ID13_C,ID13,2,C,p50,p50,2018.0,nonparam
ID13_C,ID13,2,C,kde_bw5,kde_bw5,2016.5597749510764,nonparam
ID13_C,ID13,2,C,kde_bw10,kde_bw10,2017.9342563600785,nonparam
ID13_C,ID13,2,C,kde_bw15,kde_bw15,2018.1633365949122,nonparam
ID13_C,ID13,2,C,kde_bw20,kde_bw20,2018.1633365949122,nonparam
ID13_C,ID13,2,C,kde_bw30,kde_bw30,2017.9342563600785,nonparam
ID13_C,ID13,2,C,lower_trim_03,lower_trim_03,1967.9722222222222,nonparam
ID13_C,ID13,2,C,lower_trim_05,lower_trim_05,1971.7166666666667,nonparam
ID13_C,ID13,2,C,lower_trim_07,lower_trim_07,1974.642857142857,nonparam
ID13_C,ID13,2,C,lower_trim_10,lower_trim_10,1978.3,nonparam
ID13_C,ID13,2,C,lower_trim_15,lower_trim_15,1982.7777777777778,nonparam
ID13_C,ID13,2,C,lower_trim_20,lower_trim_20,1986.5875,nonparam
ID13_C,ID13,2,C,lower_core_15,lower_core_15,2013.6077348066299,nonparam
ID13_C,ID13,2,C,lower_core_20,lower_core_20,2017.286307053942,nonparam
ID13_C,ID13,2,C,lower_core_25,lower_core_25,2012.172757475083,nonparam
ID13_C,ID13,2,C,lower_core_30,lower_core_30,2013.4875346260387,nonparam
ID13_C,ID13,2,C,lower_core_40,lower_core_40,2013.6881496881497,nonparam
ID13_D,ID13,3,D,p01,p01,2120.98,nonparam
ID13_D,ID13,3,D,p02,p02,2130.0,nonparam
