iteration,oob_median,n_oob
2228,51.83690661887496,8
2229,58.342560740936264,8
2230,34.514405595129894,8
2231,49.31999413396148,11
2232,48.017537391932436,10
2233,51.5158667047789,8
2234,70.92377774355136,10
2235,56.00017496857492,8
2236,81.13439607706022,6
2237,35.663086802181724,9
2238,47.718780869833324,9
2239,62.40859905527174,7
2240,55.94906912726469,10
2241,33.561780891896916,11
2242,38.853119607220926,11
2243,40.623693444038025,8
2244,37.706435266664556,10
2245,36.50198115166808,10
2246,41.37031430761825,7
2247,38.24911837355247,7
2248,35.93816475839408,10
2249,51.72823581901457,9
2250,38.4928625184391,9
2251,41.33850345270336,7
2252,81.25003779924944,6
2253,59.7470837125822,10
2254,61.893075573718754,9
2255,55.30190608130635,8
2256,62.921524350004105,8
2257,63.35293828543419,6
2258,42.594504549028244,6
2259,67.5745324496653,7
2260,48.02963466142666,7
2261,69.85689609596645,7
2262,60.87124854045106,9
2263,59.14290806749328,10
2264,44.49936984743732,6
2265,41.57948891311668,7
2266,67.77634284061605,7
2267,48.65196507148416,8
2268,58.06797144786378,7
2269,37.86751772912776,10
2270,36.435359742113675,8
2271,36.66121892180536,7
2272,38.947078627661476,11
2273,45.82775082481929,12
2274,66.7550717607354,8
2275,57.49473664364059,6
2276,56.82814159572922,9
2277,47.97514715728246,9
2278,33.734142798413295,7
2279,43.717708968752945,12
2280,86.14703189608863,8
2281,33.42799059342922,9
2282,49.330288753242286,9
2283,40.54393366727049,7
2284,38.369416289301036,10
2285,47.78374786879379,9
2286,65.04949165667514,10
2287,43.36541324822763,10
2288,52.778289131343115,7
2289,44.53414189692336,10
2290,46.453339038317964,9
2291,53.65069995367286,8
2292,61.28245625444192,6
2293,47.91304580421587,9
2294,45.06788291254439,8
2295,42.101083615118554,8
2296,60.44937649257969,10
2297,49.145723563188035,11
2298,30.764503842828624,6
2299,37.40052118309917,8
2300,47.59749669617386,10
2301,46.402884554782005,10
2302,67.10083916533905,6
2303,33.15780390960468,8
2304,50.82234021192184,6
2305,37.712877142224535,8
2306,46.72363296080091,8
2307,60.79945812177414,8
2308,35.78096972842776,7
2309,38.730707931652624,7
2310,48.46218157621896,11
2311,37.83353903401997,11
2312,59.504856714251645,8
2313,32.22492959917381,8
2314,33.76586446711159,8
2315,56.200198971666815,9
2316,37.58076146830783,9
2317,74.91041417498538,11
2318,51.261246670852216,10
2319,41.49922519286679,10
2320,47.69004205399972,10
2321,88.82495619980192,7
2322,46.69014601979646,8
2323,39.84404924823325,9
2324,48.9269348304829,9
2325,61.34513706359594,8
2326,38.05899457634379,10
2327,39.69874174679253,9
2328,50.43669548043011,8
2329,38.925094530120774,8
2330,56.05132938990752,8
2331,60.78539423152769,10
2332,35.4992891638484,8
2333,68.35992654894488,5
2334,45.30253876009124,10
2335,93.54768956286611,10
2336,48.090378537559374,9
2337,58.62999309702755,10
2338,42.47152566871814,8
2339,51.898640608867126,12
2340,43.41333542705529,8
2341,70.24350922915252,7
2342,41.27831591967125,12
2343,37.007006468634835,7
2344,33.561780891896916,9
2345,40.540959686804754,8
2346,37.870678889839695,10
2347,61.81027528106834,9
2348,58.309109673891705,9
2349,48.09753534364677,10
2350,83.69494223334436,9
2351,49.739888443802954,9
2352,64.33421502659496,10
2353,76.72657925313668,9
2354,33.294945761699886,8
2355,39.693687024253094,8
2356,36.60026658176892,10
2357,39.743291694007226,11
2358,31.95187133528376,7
2359,50.23072495179514,8
2360,50.82642037592893,10
2361,38.93884956758408,9
2362,71.30024260058677,9
2363,42.90160483393025,10
2364,37.8135032818645,7
2365,38.62363469551819,10
2366,44.49936984743732,10
2367,56.797689338133765,10
2368,58.37786244025487,10
2369,42.558790794286296,10
2370,64.9990292705877,10
2371,37.780255807528135,7
2372,40.63433294440177,6
2373,74.32406550687034,8
2374,46.10926830345259,12
2375,56.69305783890292,8
2376,51.52634270207631,10
2377,37.131344866121395,7
2378,36.94294154041686,9
2379,44.043611723929644,10
2380,46.11669076368685,10
2381,33.71698096154673,10
2382,40.37037948122368,8
2383,72.79816881603139,6
2384,55.80671691239643,10
2385,53.33655852105762,9
2386,60.95093377860567,9
2387,68.85123107972558,9
2388,46.86381917771046,10
2389,78.78833303579574,7
2390,76.20890075779481,9
2391,68.65548682044586,7
2392,41.46097822706017,9
2393,67.59587844037316,9
2394,56.943651904646686,8
2395,41.32113662733554,9
2396,38.464318320809035,7
2397,47.91304580421587,7
2398,77.08640346870291,11
2399,43.259264669224905,10
2400,37.706435266664556,12
2401,78.39472304238117,9
2402,51.903840398308276,12
2403,57.37811155050118,9
2404,48.100782205855154,7
2405,67.77634284061605,9
2406,59.34711956131632,8
2407,75.42436304015048,7
2408,37.9448464320494,7
2409,38.42950820723156,7
2410,67.32337389223886,10
2411,40.972162285379625,8
2412,51.94923119327975,9
2413,59.639707840949505,9
2414,43.18155718740533,8
2415,56.907295402447474,6
2416,49.330288753242286,11
2417,44.27754350925627,11
2418,49.02016703677708,12
2419,33.52575760455894,9
2420,48.02963466142666,7
2421,48.712166382554436,9
2422,71.58155377997247,8
2423,41.37031430761825,7
2424,32.33633995537629,6
2425,37.83353903401997,11
2426,40.732422915888115,7
2427,35.678344990693205,9
2428,58.10581342239038,10
2429,49.115260273018045,9
2430,71.22178512514569,10
2431,61.81027528106834,9
2432,33.00000711284593,7
2433,63.51891244719009,8
2434,37.08643890147168,7
2435,32.27493311826415,7
2436,55.25168600152809,8
2437,90.37021735942989,9
2438,52.156454654882985,11
2439,45.907003283132156,10
2440,42.50609216747059,9
2441,63.448628106011284,9
2442,67.5745324496653,7
2443,51.53547424205311,9
2444,59.84000327072213,8
2445,33.71698096154673,8
2446,41.16093165165796,8
2447,62.324879513851556,9
2448,58.46522635846808,8
2449,56.80128771011813,10
2450,42.107648987633254,11
2451,51.83775627899894,8
2452,45.460828271690204,8
2453,65.55494111460654,7
2454,36.26281607092146,10
2455,59.069111472802106,8
2456,36.215847135326925,10
2457,53.354816289821066,10
2458,38.343730490141596,5
2459,47.24093026017671,9
2460,70.03266103268236,6
2461,37.73043536856657,7
2462,71.074314174195,8
2463,46.5045853567619,8
2464,47.26708693904391,8
2465,42.881030602901575,11
2466,53.91382759595606,11
2467,54.65205919161087,7
2468,76.81614152274983,6
2469,41.53616478856925,10
2470,46.84175475049593,9
2471,55.170915777764016,9
2472,68.1048139379172,7
2473,96.15023973846475,9
2474,60.23589087576827,7
2475,48.603564052844746,6
2476,54.531715809705055,9
2477,38.64494342219185,9
2478,53.435970889421576,8
2479,39.73052193835769,7
2480,69.44295533452768,9
2481,51.77259255018873,12
2482,62.48705387971796,10
2483,88.97544120230181,7
2484,47.70383045003136,9
2485,49.1755723734279,8
2486,49.425607701239244,9
2487,41.02655069239342,9
2488,44.29893740462956,11
2489,38.881869913940534,7
2490,49.40440083276967,10
2491,36.5448207745474,9
2492,38.888998943716125,9
2493,48.82135880366225,8
2494,91.20541499613552,9
2495,63.72496784493277,10
2496,42.74832146097067,12
2497,68.1048139379172,9
2498,56.200189990867706,9
2499,51.33375850309128,10
2500,61.88634684000599,11
2501,51.28067523556586,8
2502,52.84527756585916,10
2503,37.91141006418377,10
2504,47.7853712941718,11
2505,36.28326702792092,8
2506,49.67856135224938,8
2507,56.66922658101066,7
2508,42.36338301132459,9
2509,38.150131149851916,9
2510,54.68339190276421,7
2511,46.70070519240823,10
2512,41.87419655166746,8
2513,33.94975844313372,8
2514,38.499621473173946,6
2515,37.09192632417877,7
2516,47.7321006830629,9
2517,58.06797144786378,7
2518,47.05136388932674,10
2519,56.96056371803671,10
2520,37.84702680929536,9
2521,41.27831591967125,10
2522,49.322973715699334,9
2523,33.22459477408533,6
2524,56.287073507556855,7
2525,42.32949002979452,10
2526,42.935317172543755,10
2527,47.75058411350246,7
2528,53.735918140515736,8
2529,36.57089199936333,7
2530,49.153955543293236,10
2531,39.345039399946515,11
2532,61.3288754620655,8
2533,34.54175500230609,10
2534,33.800751071279755,8
2535,40.765135108388684,11
2536,63.627163820465846,10
2537,62.12187951533798,10
2538,37.805231833737935,6
2539,42.683577999352465,8
2540,34.45122770166387,7
2541,48.9269348304829,7
2542,98.52268602022637,9
2543,37.030231820599575,6
2544,41.973147868815715,12
2545,58.99626080726684,9
2546,44.29874730774699,10
2547,92.32584215959898,8
2548,55.62978264671353,9
2549,50.69528136434306,9
2550,37.007006468634835,5
2551,51.47004425084714,10
2552,64.58071686049178,8
2553,38.31231053923878,10
2554,37.24362677882606,9
2555,51.39258102846527,9
2556,43.39279127382985,9
2557,39.846318295060684,7
2558,57.16899251466647,9
2559,51.178689953935375,10
2560,53.69106439843792,8
2561,55.951801785720065,8
2562,34.59624815463303,7
2563,39.2485930313936,9
2564,36.86321339056632,8
2565,40.544624644881566,7
2566,52.264261534799495,8
2567,40.53614616293804,9
2568,49.42107298631616,9
2569,34.00597132966424,9
2570,51.48738992467834,11
2571,37.96745008843923,9
2572,37.77476303975206,9
2573,45.312269950779594,8
2574,55.170915777764016,11
2575,39.84404924823325,9
2576,45.891176462779974,9
2577,30.85769194554991,8
2578,58.29710670858591,11
2579,50.82234021192184,6
2580,45.55630691760797,9
2581,39.2869362412891,8
2582,39.345039399946515,11
2583,55.37965424367829,8
2584,51.91984669120129,8
2585,43.36541324822763,8
2586,60.55553488964204,9
2587,71.17979681608486,8
2588,47.97514715728246,11
2589,39.61945562254866,12
2590,32.17108679581029,10
2591,39.249457735847784,8
2592,32.10959960100802,9
2593,67.22222114606706,8
2594,47.15756356387324,8
2595,38.75141980017839,9
2596,63.3503014151021,9
2597,63.3503014151021,11
2598,87.97721037259028,7
2599,35.82210457086457,6
2600,47.13630383238784,11
2601,45.99937114163561,9
2602,40.61171710589054,11
2603,37.805231833737935,8
2604,58.008167817974325,10
2605,36.73724268459975,7
2606,69.10105108566336,9
2607,34.88704048907421,10
2608,66.83514487714342,9
2609,42.054478209642284,10
2610,46.326736212275435,9
2611,54.63830881256361,8
2612,48.46599460513595,7
2613,38.29060643090465,7
2614,114.40663804130658,8
2615,36.5448207745474,11
2616,59.871590286664755,10
2617,59.504856714251645,10
2618,48.81278848013011,8
2619,62.728214745005644,9
2620,43.66511566750033,8
2621,47.91373011900467,9
2622,42.83658021778433,8
2623,40.155661565888764,10
2624,52.192043765089956,10
2625,41.93271482050443,8
2626,88.91550027186484,10
2627,61.91747182208842,9
2628,100.11263085206672,7
2629,44.76261415895644,8
2630,35.74407344258403,11
2631,43.04412974028736,10
2632,60.3837431712454,8
2633,42.101083615118554,8
2634,38.93884956758408,9
2635,47.37378944618719,8
2636,48.58903449102887,7
2637,49.525505286981335,9
2638,32.721282203272075,9
2639,56.320715792556534,8
2640,67.83244798839839,9
2641,53.08437682685947,10
2642,58.613266422333496,8
2643,48.98996265526726,10
2644,50.99643174108123,9
2645,48.03941252720314,6
2646,40.07487170318658,9
2647,33.913996494192205,11
2648,56.320715792556534,10
2649,64.12332263608653,10
2650,47.79595166912013,10
2651,50.65555587965689,8
2652,42.90160483393025,10
2653,34.58989051061633,8
2654,41.46097822706017,11
2655,38.3487288415779,9
2656,67.22801425019864,7
2657,57.37811155050118,7
2658,38.13440358875626,8
2659,45.408136937195565,7
2660,37.73043536856657,7
2661,40.47723342193308,8
2662,66.86021586734167,11
2663,56.69729681039226,11
2664,64.10029864336562,11
2665,37.90715104748911,8
2666,44.63738301437253,7
2667,52.116484610455274,12
2668,38.68267952827942,7
2669,60.23828525156776,10
2670,46.71653530899771,10
2671,41.16423605677018,9
2672,63.3702050671561,12
2673,68.254527109184,10
2674,35.81849256210854,7
2675,64.29790871235657,10
2676,57.016768721311514,6
2677,38.56830782709751,10
2678,37.57438645714667,8
2679,62.22000090099621,10
2680,43.39528736194149,11
2681,39.61704555775503,7
2682,43.674687618624375,8
2683,45.55917512033851,10
2684,37.160192414044964,9
2685,51.26492560523841,10
2686,39.73052193835769,7
2687,48.7599256354505,10
2688,61.996235343194385,8
2689,44.018873809378576,7
2690,51.77259255018873,8
2691,48.111347875821544,11
2692,51.28067523556586,6
2693,70.940112252796,6
2694,47.724434701383124,9
2695,81.97812575169154,9
2696,38.156001061313,9
2697,48.47253508716858,8
2698,102.3202526809489,7
2699,69.10105108566336,9
2700,29.9035235320631,9
2701,28.77436319874629,7
2702,61.85363698564629,8
2703,72.16927787243509,8
2704,68.99170046828065,7
2705,45.099352518250484,10
2706,49.41886218261541,8
2707,54.62734376871395,11
2708,36.53378642312603,8
2709,47.7853712941718,9
2710,49.455669908125245,10
2711,37.10666015828401,7
2712,34.2379519621052,9
2713,56.70735938753579,8
2714,40.765135108388684,5
2715,45.47452044610585,10
2716,38.4928625184391,7
2717,56.6087096114675,8
2718,43.895925783299305,10
2719,57.78683025191225,8
2720,51.19319328650148,10
2721,38.781560844286915,8
2722,49.28157995567599,8
2723,39.61704555775503,7
2724,54.32738211431852,10
2725,73.97416047716095,10
2726,48.02963466142666,11
2727,37.26168737137981,8
2728,38.56830782709751,8
2729,77.09150418275179,7
2730,60.30207862823105,9
2731,41.33850345270336,9
2732,114.24495244221441,8
2733,38.97041703073101,11
2734,55.34391845152266,10
2735,46.326736212275435,9
2736,41.470387151852066,10
2737,66.8853079280111,11
2738,37.086748998893725,8
2739,34.20202366351462,8
2740,43.10849569344906,8
2741,85.45414123891752,7
2742,32.51107734511328,9
2743,54.531715809705055,7
2744,43.362062816435525,9
2745,37.846998116091086,8
2746,43.717708968752945,6
2747,56.287073507556855,7
2748,41.37031430761825,7
2749,48.98697185084043,8
2750,60.1640827658947,9
2751,42.48021867896629,9
2752,40.92082478910531,8
2753,53.5191872389902,6
2754,44.13299853788547,7
2755,38.078352311363716,9
2756,56.40950284445723,10
2757,54.733917325479844,8
2758,45.51330498681056,10
2759,37.06933769606074,9
2760,53.96304517378477,10
2761,45.82336314898522,8
2762,37.98931396208307,11
2763,48.100782205855154,9
2764,62.886809840740845,6
2765,59.54385210456112,8
2766,53.71516938111172,10
2767,42.1216655102437,8
2768,62.12187951533798,10
2769,54.73107346685431,10
2770,48.314859964934534,7
2771,43.39279127382985,9
2772,40.155661565888764,8
2773,44.402841578370854,8
2774,63.55715389984508,8
2775,59.84000327072213,8
2776,91.44933043753063,9
2777,74.48266501858302,9
2778,65.32333229223237,9
2779,42.85068066261957,8
2780,58.77037544171827,8
2781,44.50090326683474,10
2782,46.530168933121985,13
2783,36.4520914993171,10
2784,37.600449167632725,7
2785,64.58071686049178,8
2786,39.939503018764526,9
2787,47.93471269783227,7
2788,32.96663726619514,9
2789,55.170915777764016,9
2790,50.82234021192184,10
2791,45.82336314898522,10
2792,56.376270458283855,7
2793,38.0185628475167,8
2794,52.07412683745139,10
2795,38.18191964480624,10
2796,38.12792255034921,6
2797,54.01931705335443,8
2798,65.02814239310541,8
2799,44.702171875568325,8
2800,32.33263717208326,7
2801,39.046436639365915,6
2802,72.20052583886876,7
2803,48.46599460513595,7
2804,48.7260083162147,9
2805,44.043611723929644,8
2806,38.65838426305514,8
2807,54.531715809705055,9
2808,62.72611168772326,9
2809,37.993342705442885,6
2810,47.536451151986455,8
2811,47.70719652198806,9
2812,62.3288130195767,8
2813,36.61362989105511,9
2814,50.16974554804325,8
2815,35.09002710214181,8
2816,37.41025487524966,10
2817,59.6658425131075,9
2818,56.926631637977025,8
2819,37.86819072814811,10
2820,37.56088918668041,7
2821,34.82635187850327,8
2822,95.91286540417693,9
2823,32.791217043513136,8
2824,38.928853922093175,7
2825,47.7853712941718,7
2826,38.06235639845876,10
2827,43.362062816435525,9
2828,35.10935338488032,7
2829,49.73405405664198,9
2830,78.57221604333401,9
2831,37.465479473370166,8
2832,49.445862234943625,8
2833,39.06680948925481,8
2834,43.773939849132304,10
2835,52.605119995291574,10
2836,43.8536379601421,9
2837,37.1028247665727,7
2838,42.436416783259126,11
2839,35.67549599960133,7
2840,37.06933769606074,9
2841,36.00710768022944,10
2842,46.797503456405664,6
2843,45.86928990026867,8
2844,37.866447558445124,8
2845,93.52958189782542,9
2846,39.345039399946515,7
2847,41.84408840622443,10
2848,60.95093377860567,7
2849,50.99643174108123,7
2850,67.93200834253915,10
2851,70.79482088425438,8
2852,41.40645553291679,8
2853,40.01698482453245,7
2854,60.64095324720158,9
2855,47.141607000845966,10
2856,42.20514094588805,10
2857,34.942201944437905,5
2858,37.96745008843923,5
2859,38.72588864825541,7
2860,42.87590109100686,9
2861,45.55917512033851,10
2862,57.37811155050118,7
2863,54.56875210155849,10
2864,53.81569197258212,6
2865,37.50111665775995,9
2866,50.41813061296671,7
2867,51.5158667047789,8
2868,78.18006553386415,7
2869,40.216318334143956,7
2870,50.43669548043011,10
2871,55.254690630563445,8
2872,37.91718758105333,10
2873,67.22222114606706,12
2874,43.362062816435525,7
2875,39.20897143479994,11
2876,56.899640705582115,8
2877,36.39101343637345,8
2878,33.62951888397654,11
2879,71.54499432334785,8
2880,55.503979586645755,9
2881,48.3358608779586,11
2882,38.66594115561355,9
2883,35.81849256210854,7
2884,48.38144802181753,9
2885,40.44155989023344,7
2886,39.20897143479994,7
2887,38.928853922093175,9
2888,58.22684805079525,9
2889,50.41813061296671,7
2890,70.83827237935444,7
2891,67.83244798839839,7
2892,68.32234933030175,9
2893,39.469139818397906,11
2894,59.467839814735015,6
2895,50.17240306601147,8
2896,37.447347973274304,10
2897,67.0228123373139,10
2898,38.150131149851916,9
2899,55.95700903893383,9
2900,92.78513383220309,8
2901,58.19365037415877,11
2902,39.664705386386295,9
2903,37.08643890147168,11
2904,37.906268599791936,8
2905,46.072966742710804,11
2906,35.720184257180534,8
2907,47.79109248174982,8
2908,33.52575760455894,7
2909,56.82814159572922,9
2910,42.977983240175085,8
2911,62.212468526576004,10
2912,45.96210828862736,10
2913,38.019235322446534,9
2914,66.92148646350878,10
2915,44.27165044914169,8
2916,33.913996494192205,7
2917,49.31999413396148,9
2918,45.52776298974716,9
2919,43.23432248940634,9
2920,57.13742866127161,9
2921,46.17222252467732,10
2922,98.69981654398218,6
2923,47.78374786879379,7
2924,36.6825405639446,10
2925,38.61538176268483,9
2926,33.1323293371936,12
2927,35.159343665485395,5
2928,68.32234933030175,7
2929,47.79228748421478,13
2930,38.407089866428734,8
2931,62.27446577817848,6
2932,33.80453047409609,7
2933,33.14122568434962,8
2934,35.619771695230014,5
2935,54.66638792523829,7
2936,58.41665467345268,8
2937,58.36551271427286,10
2938,47.7321006830629,7
2939,48.46567043949116,8
2940,71.898882391782,8
2941,68.43589910909971,9
2942,38.72588864825541,7
2943,39.685806392523986,8
2944,50.834959456899036,10
2945,48.111347875821544,11
2946,55.46264777140543,13
2947,43.79604512917608,8
2948,44.843103140634966,8
2949,70.91029873938282,8
2950,56.53360844578933,5
2951,39.30891272325889,5
2952,41.08234697372862,8
2953,44.8310577585173,10
2954,70.91029873938282,10
2955,47.701959157605984,9
2956,47.69217565413536,10
2957,37.35174834782871,10
2958,44.60642256920809,9
2959,54.57131557458643,6
2960,79.1096910362885,10
2961,64.58071686049178,8
2962,37.560918640592064,6
2963,41.79500248409662,9
2964,56.043589433703126,9
2965,38.446913264020296,12
2966,48.67226578983373,10
2967,55.95700903893383,9
2968,52.880501484629285,7
2969,47.92121493565511,8
2970,47.94586991335969,9
2971,55.541318401038495,8
2972,71.00657506203322,10
2973,129.51482360570066,7
2974,44.59292249681434,8
2975,33.42799059342922,7
2976,42.408291047295045,7
2977,66.75524284487354,10
2978,61.52313753645562,11
2979,39.001080773914296,9
2980,36.7514311483079,8
2981,53.614772508643554,7
2982,60.96988452165628,11
2983,60.53130328062686,10
2984,47.386357163063785,8
2985,51.051332587074974,6
2986,55.09811104725878,10
2987,39.69874174679253,7
2988,58.088799831424815,9
2989,38.4412101885697,10
2990,67.32337389223886,10
2991,57.07825036388546,10
2992,64.46600901713684,8
2993,38.888998943716125,7
2994,44.317611371747425,9
2995,48.63327899152146,9
2996,36.41378719655017,9
2997,36.247481744828264,10
2998,41.02655069239342,13
2999,37.92997061643153,10
3000,36.861713778120716,9
3001,45.06983022435617,9
3002,49.40660094197713,8
3003,45.55630691760797,9
3004,41.37031430761825,9
3005,66.80392357772676,10
3006,48.98697185084043,8
3007,71.46584793953899,7
3008,59.128856652533656,8
3009,37.330435525173016,10
3010,58.05348428808744,9
3011,42.92529895003739,10
3012,58.62999309702755,6
3013,57.320876633680115,10
3014,46.773294604108784,8
3015,70.88958482321841,8
3016,56.62089642976098,7
3017,54.62734376871395,7
3018,38.06967560659417,7
3019,37.502078887960316,6
3020,41.20149118200549,7
3021,36.6825405639446,8
3022,61.91747182208842,7
3023,38.87828885878043,7
3024,42.33265614862458,10
3025,57.79218818051515,7
3026,41.085222304606795,10
3027,52.10005965588636,8
3028,40.40970520384577,9
3029,34.59624815463303,7
3030,55.94906912726469,12
3031,51.94923119327975,9
3032,62.72611168772326,7
3033,33.52575760455894,11
3034,35.70117060106822,11
3035,36.63585416271155,8
3036,69.85689609596645,5
3037,78.63709002987778,12
3038,62.886809840740845,8
3039,33.71698096154673,8
3040,43.98242045521333,10
3041,37.406399912465204,10
3042,61.47889252526073,8
3043,44.610315307515464,8
3044,56.147711121937704,9
3045,58.088799831424815,9
3046,43.879426703306564,5
3047,47.84492877113597,11
3048,66.66424460706827,6
3049,41.07647380090404,7
3050,50.03622442395573,8
3051,46.958783360128535,8
3052,53.5191872389902,10
3053,70.01091289403907,9
3054,38.87467281167118,7
3055,41.767789620174284,8
3056,51.94923119327975,11
3057,39.378485984053455,9
3058,73.19206866665685,9
3059,63.653247425504354,7
3060,38.86236598152261,10
3061,37.007006468634835,7
3062,56.21095246613966,10
3063,67.09219322292103,8
3064,37.502078887960316,10
3065,71.12396819839736,10
3066,56.03474847965867,7
3067,89.65546021572831,8
3068,65.55494111460654,7
3069,56.420400033671115,12
3070,43.80379953504608,8
3071,46.76334972842116,7
3072,44.79410921770408,9
3073,71.80615014708566,8
3074,72.16912851329312,8
3075,35.859567664306624,10
3076,53.40456818827094,10
3077,85.28512197012716,9
3078,50.52133318838201,7
3079,31.60247831312006,7
3080,47.70038147386977,9
3081,73.53156015457711,9
3082,38.078352311363716,7
3083,67.77634284061605,7
3084,105.07541509770988,8
3085,57.07195473517717,8
3086,57.49689553072247,11
3087,66.45403394093944,8
3088,57.982521991539215,8
3089,50.99643174108123,9
3090,38.572575908996036,8
3091,41.44252761645679,9
3092,37.35906306554867,8
3093,70.43877790336367,8
3094,55.30190608130635,10
3095,41.71742086984423,8
3096,55.48752840550228,8
3097,48.02963466142666,11
3098,61.81027528106834,9
3099,62.72611168772326,7
3100,41.94491473345196,11
3101,41.16423605677018,7
3102,38.352584371565676,7
3103,36.667816838418496,9
3104,67.73301887807995,10
3105,31.881490046834646,8
3106,52.05297072944654,12
3107,67.77634284061605,7
3108,44.589879548446746,8
3109,42.408291047295045,9
3110,68.1048139379172,9
3111,58.22684805079525,9
3112,82.88851270383779,8
3113,41.44252761645679,9
3114,41.30971686906537,10
3115,45.95874360703148,7
3116,59.12305741846441,11
3117,67.26821579253954,9
3118,48.98697185084043,10
3119,37.87221825816491,8
3120,31.25240731177813,6
3121,55.98602426856797,7
3122,42.95649299028876,9
3123,37.54992814225042,8
3124,68.32234933030175,11
3125,45.072795049764025,11
3126,40.878095760843344,12
3127,60.393551985421034,9
3128,37.8135032818645,9
3129,41.33587414651215,10
3130,78.45470066651848,8
3131,43.25114478278384,10
3132,55.2931916377444,7
3133,44.50090326683474,6
3134,44.63738301437253,7
3135,32.632373859486904,8
3136,63.728654020509744,8
3137,40.123276800091716,10
3138,49.89879601199956,8
3139,38.08312619194899,9
3140,49.555754743944775,6
3141,50.35598005172319,8
3142,48.01493103026804,9
3143,40.61171710589054,9
3144,50.65555587965689,8
3145,55.71523126841974,11
3146,42.553894337245,8
3147,62.01631898963305,8
3148,68.1048139379172,9
3149,50.39661008080557,10
3150,38.76453536264371,11
3151,62.13357108517547,10
3152,56.46489589334548,7
3153,37.9448464320494,7
3154,43.13081832365676,8
3155,47.73110071560193,9
3156,67.22699805782206,8
3157,41.43058790467781,8
3158,46.289463885388194,9
3159,42.38817459088168,9
3160,37.811166984391235,8
3161,57.416253420870476,10
3162,40.811990374986436,9
3163,57.19412918810566,10
3164,69.44295533452768,9
3165,36.041303723919405,8
3166,40.54393366727049,9
3167,35.710015854398094,6
3168,40.45117336213344,10
3169,81.41628533889937,8
3170,77.51774631438113,8
3171,43.117229127430946,8
3172,32.00402203432949,7
3173,38.19258587303264,8
3174,53.58876615974478,10
3175,54.62734376871395,9
3176,46.326736212275435,9
3177,80.98451046208604,9
3178,56.66922658101066,9
3179,38.888998943716125,11
3180,53.037344598066355,10
3181,58.36646033634847,8
3182,37.841671255120275,9
3183,57.807458848180076,8
3184,103.85615333114038,11
3185,39.809338319322855,10
3186,40.07487170318658,7
3187,68.2881975108406,9
3188,39.693687024253094,8
3189,53.07832405288173,9
3190,45.08491923533637,9
3191,59.304537625017105,9
3192,36.73724268459975,7
3193,38.84425004658115,10
3194,38.853119607220926,9
3195,54.57131557458643,8
3196,36.5448207745474,11
3197,102.10765194833925,9
3198,35.258078079996835,9
3199,42.82425718292377,9
3200,36.81240727432039,10
3201,34.20798040168428,9
3202,59.128856652533656,6
3203,46.07126918097678,12
3204,38.528843870772185,7
3205,42.178839261689056,8
3206,56.2840953167246,9
3207,51.00210306675771,10
3208,48.68452321765762,6
3209,38.33268536428169,7
3210,55.456630846151384,10
3211,39.961019875930695,10
3212,37.58076146830783,7
3213,49.95876584436432,11
3214,43.20737215051835,9
3215,47.15958468321777,8
3216,54.00923601659046,10
3217,44.559018974513805,11
3218,37.030231820599575,8
3219,62.83076752081076,7
3220,61.893075573718754,9
3221,47.7853712941718,7
3222,58.1517140059158,11
3223,47.47871144460305,10
3224,61.418330117972225,5
3225,67.73121601135726,9
3226,41.44252761645679,9
3227,50.398194900589864,7
3228,37.90613218160705,9
3229,70.92167557419623,8
3230,71.18235014540755,8
3231,66.80343082068771,7
3232,43.12641120606233,7
3233,47.78962968029761,11
3234,49.42128229224573,9
3235,44.14619934678769,10
3236,43.1210939398252,10
3237,59.34094606509875,8
3238,51.252156840566364,10
3239,52.880501484629285,11
3240,37.494970581613856,10
3241,50.19537231633671,9
3242,38.72930250990844,8
3243,54.49162358715286,8
3244,76.875219527378,8
3245,62.263336616976545,10
3246,60.755364589897226,8
3247,52.892292501844686,10
3248,39.61945562254866,8
3249,33.29788267227717,8
3250,41.01093013742582,7
3251,40.40970520384577,9
3252,37.906268599791936,8
3253,53.259048366004265,10
3254,57.989762861114116,9
3255,85.92840700959236,7
3256,36.13778455423576,6
3257,59.97625282024552,12
3258,52.026731294981545,8
3259,57.13742866127161,7
3260,70.08928644158229,6
3261,96.38612819650749,5
3262,49.485732115011245,9
3263,58.82806550118944,10
3264,43.56825450297254,10
3265,48.18379187372617,9
3266,37.8135032818645,11
3267,54.69111966816416,11
3268,47.70383045003136,9
3269,48.59621574310179,11
3270,37.224059908452176,8
3271,36.44967863048436,8
3272,37.83940073949822,10
3273,37.273722407354065,7
3274,56.235093899097194,8
3275,47.787010029768105,7
3276,56.47426853017381,8
3277,60.64095324720158,7
3278,54.14679212815469,10
3279,37.25997310448005,12
3280,55.19374849967135,9
3281,47.97514715728246,9
3282,37.39200884142247,7
3283,51.986202682577115,9
3284,66.82560554547287,6
3285,45.891176462779974,7
3286,62.65157497238681,8
3287,53.385727440591914,9
3288,47.886290873756,5
3289,51.89925432468202,8
3290,41.745195700490285,8
3291,71.54992650326764,10
3292,40.02779520060924,8
3293,43.83186231205154,8
3294,42.977983240175085,10
3295,41.32113662733554,7
3296,36.46031574519231,8
3297,38.89295465282681,10
3298,55.25168600152809,8
3299,38.343730490141596,9
3300,45.89285097292666,10
3301,51.54772423734693,10
3302,47.787010029768105,9
3303,43.41333542705529,8
