link_id,position_id,anchor_id,anchor_label,model,best_loglik,bic,mu_los,sigma,pi,lambda_or_equiv,n_inits_tried,adam_steps,lbfgs_steps,device
ID03_E,ID03,4,E,M0,-5541.224611459249,11096.626040475849,1554.031719512966,24.69146502363464,,,100,500,200,cuda:0
ID03_F,ID03,5,F,M0,-6958.233702861115,13930.627458722074,1607.1565658850482,84.61914401298986,,,100,500,200,cuda:0
ID03_G,ID03,6,G,M0,-7011.859045850999,14037.823533800462,2261.1159398703,104.23774357931578,,,100,500,200,cuda:0
ID03_H,ID03,7,H,M0,-5798.481330979479,11611.097301656266,2139.3913055137277,33.931823119686825,,,100,500,200,cuda:0
ID04_A,ID04,0,A,M0,-5183.725366692989,10381.629219696033,2462.6997497912926,18.254934321980205,,,100,500,200,cuda:0
ID04_B,ID04,1,B,M0,-5545.931847940037,11106.043849551626,1336.9350000006807,24.5981525390289,,,100,500,200,cuda:0
ID04_C,ID04,2,C,M0,-5252.316220173543,10518.809257904437,1451.6611018363953,19.400497544598643,,,100,500,200,cuda:0
ID04_D,ID04,3,D,M0,-5391.238366541136,10796.658552726432,2570.969192320603,21.542318596699534,,,100,500,200,cuda:0
ID04_E,ID04,4,E,M0,-5584.33789382905,11182.855941329652,2810.1724999998187,25.398151056393324,,,100,500,200,cuda:0
ID04_F,ID04,5,F,M0,-6890.262478467093,13794.66810366261,2288.178266743201,83.9465858221318,,,100,500,200,cuda:0
ID04_G,ID04,6,G,M0,-7097.102258292226,14208.335743311647,2227.189841782548,103.73075031971824,,,100,500,200,cuda:0
ID04_H,ID04,7,H,M0,-5789.181223187479,11592.520815164178,3094.379949428864,31.76023305091921,,,100,500,200,cuda:0
ID05_A,ID05,0,A,M0,-6526.498271138609,13067.17001814624,3063.823578592197,56.712792889634805,,,100,500,200,cuda:0
ID05_B,ID05,1,B,M0,-5746.793835786117,11507.762818983349,1617.8563074350154,29.43130263289419,,,100,500,200,cuda:0
ID05_C,ID05,2,C,M0,-5391.374326708892,10796.927139727839,1741.6305254388033,21.70669065803402,,,100,500,200,cuda:0
ID05_D,ID05,3,D,M0,-5385.124484140228,10784.429121952007,2588.383333333329,21.51316780227628,,,100,500,200,cuda:0
ID05_E,ID05,4,E,M0,-5575.953449222114,11166.08705211578,2478.7458333330214,25.221311741704486,,,100,500,200,cuda:0
ID05_F,ID05,5,F,M0,-7194.152821333584,14402.46737846055,1502.2565092273348,102.6816597370335,,,100,500,200,cuda:0
ID05_G,ID05,6,G,M0,-6688.136097121012,13390.31614708817,1601.7297066517935,94.37578858814612,,,100,500,200,cuda:0
ID05_H,ID05,7,H,M0,-6365.28001959788,12744.728492039956,2563.751047762032,50.22863952277555,,,100,500,200,cuda:0
ID06_A,ID06,0,A,M0,-5407.535506012482,10829.247829582315,3017.985809682586,22.084236190490447,,,100,500,200,cuda:0
ID06_B,ID06,1,B,M0,-5470.6675395019065,10955.515232675365,1997.407499999999,23.1027367155928,,,100,500,200,cuda:0
ID06_C,ID06,2,C,M0,-5610.572486805831,11235.325127283215,2238.9616666666716,25.95952356821845,,,100,500,200,cuda:0
ID06_D,ID06,3,D,M0,-5697.4962466527395,11409.172646977031,2868.75666666691,27.909719525672507,,,100,500,200,cuda:0
ID06_E,ID06,4,E,M0,-5650.048353480579,11314.27686063271,2492.3441666662065,26.827704324675782,,,100,500,200,cuda:0
ID06_F,ID06,5,F,M0,-6769.324899860225,13552.819928308354,1383.7294807377211,70.14137209195987,,,100,500,200,cuda:0
ID06_G,ID06,6,G,M0,-6862.418760506828,13738.936030696168,1570.0086814858234,93.50568172424316,,,100,500,200,cuda:0
ID06_H,ID06,7,H,M0,-5855.399964432114,11724.939677121145,2470.1547618928143,35.168228280920786,,,100,500,200,cuda:0
ID07_A,ID07,0,A,M0,-5578.430699607734,11171.043218859628,2365.410491258172,25.175795372035807,,,100,500,200,cuda:0
ID07_B,ID07,1,B,M0,-5790.659427761073,11595.494002933261,1997.6499582288984,30.52985627399514,,,100,500,200,cuda:0
ID07_C,ID07,2,C,M0,-5540.036183522336,11094.252520716223,1284.4758333333223,24.477596885837357,,,100,500,200,cuda:0
ID07_D,ID07,3,D,M0,-5304.754427306331,10623.687340922717,1806.7014178482084,20.193829468806243,,,100,500,200,cuda:0
ID07_E,ID07,4,E,M0,-5414.091022541731,10842.363864727622,2955.310574521232,21.956151057928732,,,100,500,200,cuda:0
ID07_F,ID07,5,F,M0,-7107.289847387467,14228.74814761913,2532.6370494550047,93.55551880059124,,,100,500,200,cuda:0
ID07_G,ID07,6,G,M0,-6933.542899041037,13881.127966010654,2258.177684762054,118.12288748367013,,,100,500,200,cuda:0
ID07_H,ID07,7,H,M0,-6159.054209996706,12332.266788782632,2393.259477675378,43.37217787602944,,,100,500,200,cuda:0
ID08_A,ID08,0,A,M0,-5845.28097948278,11704.73877652291,2507.349749580941,31.825280200983144,,,100,500,200,cuda:0
ID08_B,ID08,1,B,M0,-5684.572063256163,11383.325946156487,2654.8517902725994,27.502049283541442,,,100,500,200,cuda:0
ID08_C,ID08,2,C,M0,-5450.075713504526,10914.333246653212,1685.5045795170265,22.62396180150263,,,100,500,200,cuda:0
ID08_D,ID08,3,D,M0,-5135.562777941971,10285.305709555494,2000.9774999999142,17.473703874202318,,,100,500,200,cuda:0
ID08_E,ID08,4,E,M0,-5466.862260535774,10947.906340715708,2321.917568708825,22.94240044042561,,,100,500,200,cuda:0
ID08_F,ID08,5,F,M0,-6933.0322267476595,13880.224506495164,2228.793771089765,82.84299405077236,,,100,500,200,cuda:0
ID08_G,ID08,6,G,M0,-6767.39014234135,13548.841999634931,1657.3333333333326,96.02486057720145,,,100,500,200,cuda:0
ID08_H,ID08,7,H,M0,-6002.160922963738,12018.45307265467,1747.6327925159335,40.72053954170034,,,100,500,200,cuda:0
ID09_A,ID09,0,A,M0,-5260.905429010519,10535.980986608942,2671.8475711892734,19.829682209054482,,,100,500,200,cuda:0
ID09_B,ID09,1,B,M0,-5542.777241020527,11099.732968351109,2592.0375312687484,24.62826734068145,,,100,500,200,cuda:0
ID09_C,ID09,2,C,M0,-5396.454824932944,10807.084797277003,1986.172096908939,21.963411285260605,,,100,500,200,cuda:0
ID09_D,ID09,3,D,M0,-5310.675622806265,10635.531399284082,2415.375000000157,20.219034967081523,,,100,500,200,cuda:0
ID09_E,ID09,4,E,M0,-6013.149531058391,12040.475879674133,2262.284641731959,36.61232559041633,,,100,500,200,cuda:0
ID09_F,ID09,5,F,M0,-7425.709782171129,14865.591367270988,2304.167363660045,120.90976559845478,,,100,500,200,cuda:0
ID09_G,ID09,6,G,M0,-7005.071101892046,14024.256277747487,1491.0249750726719,100.95898271415456,,,100,500,200,cuda:0
ID09_H,ID09,7,H,M0,-6002.79820281894,12019.749713268768,1757.9138514226001,38.51286653962299,,,100,500,200,cuda:0
ID10_A,ID10,0,A,M0,-5044.868501704404,10103.91715708036,1512.8516666685814,16.201738504064316,,,100,500,200,cuda:0
ID10_B,ID10,1,B,M0,-5681.035038151755,11376.25189594767,2574.9683596906802,27.421173038019372,,,100,500,200,cuda:0
ID10_C,ID10,2,C,M0,-5855.256176944196,11724.694173532553,2461.994171510777,31.70197084391039,,,100,500,200,cuda:0
ID10_D,ID10,3,D,M0,-5612.023373170706,11238.225232651466,1300.773978309513,26.092504781533048,,,100,500,200,cuda:0
ID10_E,ID10,4,E,M0,-5420.026729456838,10854.235278557837,2101.2389675296386,22.064933624493758,,,100,500,200,cuda:0
ID10_F,ID10,5,F,M0,-6933.470922878767,13881.076485454842,3121.046888608303,89.29529884890769,,,100,500,200,cuda:0
ID10_G,ID10,6,G,M0,-6801.9841679411675,13618.044147809229,2836.207199246809,94.91224793243566,,,100,500,200,cuda:0
ID10_H,ID10,7,H,M0,-6173.414938413116,12360.979803222164,1986.7208121826302,44.876610944177536,,,100,500,200,cuda:0
ID11_A,ID11,0,A,M0,-5432.982874788878,10880.147569221916,1723.6119900077006,22.304254222997773,,,100,500,200,cuda:0
ID11_B,ID11,1,B,M0,-5201.916548865723,10418.0115840415,2609.668056711003,18.534009171673798,,,100,500,200,cuda:0
ID11_C,ID11,2,C,M0,-5101.833201781543,10217.843221120436,2767.4006677796374,17.110406470086755,,,100,500,200,cuda:0
ID11_D,ID11,3,D,M0,-5242.333019933732,10498.847859511625,1735.467943380507,19.030345573621922,,,100,500,200,cuda:0
ID11_E,ID11,4,E,M0,-5235.402862057189,10484.987543758538,1531.024146544546,18.920850517482535,,,100,500,200,cuda:0
ID11_F,ID11,5,F,M0,-6961.542332441944,13937.254793471793,2585.5544388659882,82.39287280071616,,,100,500,200,cuda:0
ID11_G,ID11,6,G,M0,-6734.369392000317,13482.811080988135,2635.1618294064806,90.37698742881638,,,100,500,200,cuda:0
ID11_H,ID11,7,H,M0,-6241.254914501145,12496.654672803365,1477.0330788798392,48.17049581637638,,,100,500,200,cuda:0
ID12_A,ID12,0,A,M0,-5074.697498109068,10163.57348252819,2117.452877394084,16.668206178985454,,,100,500,200,cuda:0
ID12_B,ID12,1,B,M0,-5853.900108494234,11721.982036632628,2815.3222314981344,31.666195809881525,,,100,500,200,cuda:0
ID12_C,ID12,2,C,M0,-5329.155468227425,10672.489422764906,3010.698081734779,20.609007674342124,,,100,500,200,cuda:0
ID12_D,ID12,3,D,M0,-5768.936183875548,11552.054187395255,1968.5661948173913,29.503397220531284,,,100,500,200,cuda:0
ID12_E,ID12,4,E,M0,-5353.49061970274,10721.16305904964,1473.87760187886,20.875767646941373,,,100,500,200,cuda:0
ID12_F,ID12,5,F,M0,-6940.459194074534,13895.081805321279,2549.295798306105,82.5480134148035,,,100,500,200,cuda:0
ID12_G,ID12,6,G,M0,-6813.1959045274525,13640.462346253467,2513.87588038866,97.37729590148452,,,100,500,200,cuda:0
ID12_H,ID12,7,H,M0,-6392.4449242131905,12799.031296640902,1271.0526763066098,55.2680863730898,,,100,500,200,cuda:0
ID13_A,ID13,0,A,M0,-4909.023783807004,9832.226053924063,2079.2393661389865,14.517089004325937,,,100,500,200,cuda:0
ID13_B,ID13,1,B,M0,-6051.317978877886,12116.814444065827,2026.1167639696102,37.63868046332835,,,100,500,200,cuda:0
ID13_C,ID13,2,C,M0,-5419.541485322075,10853.2597882015,2017.841402337988,22.3066701845159,,,100,500,200,cuda:0
ID13_D,ID13,3,D,M0,-5791.496216231399,11597.170918772852,2197.302752302579,30.305631375111172,,,100,500,200,cuda:0
ID13_E,ID13,4,E,M0,-5327.624260107001,10669.420323142733,1914.5012552301278,20.891125382899407,,,100,500,200,cuda:0
ID13_F,ID13,5,F,M0,-7217.6597962427895,14449.48636818083,1881.1686241699906,103.14596971517422,,,100,500,200,cuda:0
ID13_G,ID13,6,G,M0,-6785.822582274384,13585.71746153627,2069.8399296384173,94.56081327294567,,,100,500,200,cuda:0
ID13_H,ID13,7,H,M0,-5999.798118182309,12013.741080165692,1975.9312977226343,39.24989462732521,,,100,500,200,cuda:0
ID14_A,ID14,0,A,M0,-5409.217513128452,10832.611843814255,2134.1535895014313,22.115264513735145,,,100,500,200,cuda:0
ID14_B,ID14,1,B,M0,-5354.029068446633,10722.23662320332,1941.094245204309,21.041013016659416,,,100,500,200,cuda:0
ID14_C,ID14,2,C,M0,-5391.321400152593,10796.816276174208,2054.95317726001,21.95193475933378,,,100,500,200,cuda:0
ID14_D,ID14,3,D,M0,-5690.9250478639715,11396.030249399495,2129.250833355351,27.75730383207289,,,100,500,200,cuda:0
ID14_E,ID14,4,E,M0,-5797.359549531645,11608.897585373345,1857.0400333602838,30.45419424241404,,,100,500,200,cuda:0
ID14_F,ID14,5,F,M0,-6834.517688989326,13683.212195536003,1926.7195325720147,72.67526483767192,,,100,500,200,cuda:0
ID14_G,ID14,6,G,M0,-7005.343214770008,14024.760484769387,2005.4609467697715,114.0799063664085,,,100,500,200,cuda:0
ID14_H,ID14,7,H,M0,-5605.535869647028,11225.22166568999,2017.724196278581,27.756709649915255,,,100,500,200,cuda:0
ID15_A,ID15,0,A,M0,-5393.979357296852,10802.137200903759,2031.2318598832362,21.753903390448844,,,100,500,200,cuda:0
ID15_B,ID15,1,B,M0,-5771.622618303707,11557.423722917469,2020.5663053482406,29.80745101840517,,,100,500,200,cuda:0
ID15_C,ID15,2,C,M0,-5784.195763154695,11582.571679980942,2028.8991667052196,30.00081664411437,,,100,500,200,cuda:0
ID15_D,ID15,3,D,M0,-5476.165990850512,10966.513801345183,2195.881765195682,23.120817431909217,,,100,500,200,cuda:0
ID15_E,ID15,4,E,M0,-5471.315699898711,10956.811553468973,1866.1000000000008,23.115218652079044,,,100,500,200,cuda:0
ID15_F,ID15,5,F,M0,-6793.901806144537,13601.977088158095,1908.7424743911279,70.92204953818816,,,100,500,200,cuda:0
ID15_G,ID15,6,G,M0,-7327.177214325489,14668.463327967245,2059.6953628061524,135.435393710384,,,100,500,200,cuda:0
ID15_H,ID15,7,H,M0,-5902.542849539936,11819.267518724031,1979.1823481026088,32.975062751729595,,,100,500,200,cuda:0
ID16_A,ID16,0,A,M0,-5798.894189798852,11611.966865907758,2150.354462053059,30.49319854198981,,,100,500,200,cuda:0
ID16_B,ID16,1,B,M0,-5683.128513133199,11380.435512576452,1971.6847374973102,27.686690390821497,,,100,500,200,cuda:0
ID16_C,ID16,2,C,M0,-5070.01574227116,10154.209970852375,2093.3919933277234,16.60324845109333,,,100,500,200,cuda:0
ID16_D,ID16,3,D,M0,-5788.299962619679,11590.776742796708,2166.1110183639557,30.34699483678851,,,100,500,200,cuda:0
ID16_E,ID16,4,E,M0,-5607.858189080225,11229.894864470505,1877.25187691451,26.002019766600903,,,100,500,200,cuda:0
ID16_F,ID16,5,F,M0,-6884.557391316081,13783.254530889079,1956.6743216615173,84.37548769103604,,,100,500,200,cuda:0
ID16_G,ID16,6,G,M0,-7175.5603000027995,14365.224311251512,2016.7367959228757,120.74341961894339,,,100,500,200,cuda:0
ID16_H,ID16,7,H,M0,-5953.13072227355,11920.37207023378,2010.4849007807002,41.16130735123394,,,100,500,200,cuda:0
ID17_A,ID17,0,A,M0,-5823.032840514286,11660.244167338627,1722.8507087197008,31.113318631168337,,,100,500,200,cuda:0
ID17_B,ID17,1,B,M0,-5677.356765663191,11368.890348883733,1850.1811347931225,27.66285357404502,,,100,500,200,cuda:0
ID17_C,ID17,2,C,M0,-5669.786825746667,11353.74879890445,1935.5313283203968,27.597507971721505,,,100,500,200,cuda:0
ID17_D,ID17,3,D,M0,-5544.217911029216,11102.610969469548,1780.3149542148576,24.849123040699634,,,100,500,200,cuda:0
ID17_E,ID17,4,E,M0,-5413.048420267779,10840.273658092909,2372.05759597007,22.186096841313812,,,100,500,200,cuda:0
ID17_F,ID17,5,F,M0,-7261.638825339685,14537.44442637462,2400.261745101608,107.02263632855968,,,100,500,200,cuda:0
ID17_G,ID17,6,G,M0,-6730.488226257254,13475.088803082708,2573.29482737962,80.09444348725829,,,100,500,200,cuda:0
ID17_H,ID17,7,H,M0,-6050.802618719091,12115.71586312486,2274.925798048708,44.780430855533396,,,100,500,200,cuda:0
ID18_A,ID18,0,A,M0,-5218.323723595268,10450.814222885787,1693.333053691274,19.275788480564227,,,100,500,200,cuda:0
ID18_B,ID18,1,B,M0,-5474.707745150239,10963.592307857829,1727.0358931552526,23.357879424905672,,,100,500,200,cuda:0
ID18_C,ID18,2,C,M0,-5479.307027163008,10972.785857254747,1992.6309623423715,23.71850705456083,,,100,500,200,cuda:0
ID18_D,ID18,3,D,M0,-5810.369380027875,11634.917246365805,1991.1659716599142,30.786438849651525,,,100,500,200,cuda:0
ID18_E,ID18,4,E,M0,-5846.495229446044,11707.168945202142,2215.6630525458654,31.72814930161845,,,100,500,200,cuda:0
ID18_F,ID18,5,F,M0,-6893.523469403431,13801.213714502112,2340.511745592415,78.58797836276572,,,100,500,200,cuda:0
ID18_G,ID18,6,G,M0,-7005.456261522533,14025.014501939202,2504.798959608697,104.75742385574043,,,100,500,200,cuda:0
ID18_H,ID18,7,H,M0,-6164.852703154205,12343.845154565328,2475.8282312356555,45.75417985045006,,,100,500,200,cuda:0
ID19_A,ID19,0,A,M0,-5455.291406890823,10924.754616710377,1955.284518828535,23.246599851771563,,,100,500,200,cuda:0
ID19_B,ID19,1,B,M0,-5345.031470864116,10704.239759285583,1624.5559265437057,20.96156258354845,,,100,500,200,cuda:0
ID19_C,ID19,2,C,M0,-5404.7268560902485,10823.633865852049,1727.4916666666682,21.86747807183588,,,100,500,200,cuda:0
ID19_D,ID19,3,D,M0,-5632.131162491662,11278.440811293378,1981.2110091761315,26.533778095992325,,,100,500,200,cuda:0
ID19_E,ID19,4,E,M0,-5442.937641234668,10900.053768779391,2719.0792326939127,22.660556291063283,,,100,500,200,cuda:0
ID19_F,ID19,5,F,M0,-7218.903925922787,14451.971269017784,2296.769749392146,104.30979024316704,,,100,500,200,cuda:0
ID19_G,ID19,6,G,M0,-6741.112982961292,13496.308789250174,2819.060367449166,88.12868676128379,,,100,500,200,cuda:0
ID19_H,ID19,7,H,M0,-5909.641987184561,11833.398048332518,2405.068044630624,39.298736859387255,,,100,500,200,cuda:0
ID20_A,ID20,0,A,M0,-5831.383854028307,11676.946194366668,1905.2168472982114,31.330778761760207,,,100,500,200,cuda:0
