experiment_id,kind,A,U,P,R,L,I,T,seed_count,trackmedian_err3d_p50_mm_mean,trackmedian_err3d_p50_mm_std,trackmedian_err3d_p50_mm_min,trackmedian_err3d_p50_mm_max,trackmedian_err3d_p95_mm_mean,trackmedian_err3d_p95_mm_std,trackmedian_err3d_p95_mm_min,trackmedian_err3d_p95_mm_max,legacy_deltaR_error_rms_mm_mean,legacy_deltaR_error_rms_mm_std,legacy_deltaR_error_rms_mm_min,legacy_deltaR_error_rms_mm_max,trackmedian_radius_error_abs_mm_mean,trackmedian_radius_error_abs_mm_std,trackmedian_radius_error_abs_mm_min,trackmedian_radius_error_abs_mm_max,screening_score_mean,screening_score_std,screening_score_min,screening_score_max,rank
X_A0_R2_L2_I5_T8,range_fusion,A0,nan,nan,R2,L2,I5,T8,1,637.6403034830233,0.0,637.6403034830233,637.6403034830233,941.3503907031668,0.0,941.3503907031668,941.3503907031668,46.66031876855951,0.0,46.66031876855951,46.66031876855951,152.423779593284,0.0,152.423779593284,152.423779593284,1075.9870531637653,0.0,1075.9870531637653,1075.9870531637653,70
X_A0_R2_L2_I3_T6,range_fusion,A0,nan,nan,R2,L2,I3,T6,1,640.787574234679,0.0,640.787574234679,640.787574234679,963.291170444903,0.0,963.291170444903,963.291170444903,51.34138202576367,0.0,51.34138202576367,51.34138202576367,145.90464298719988,0.0,145.90464298719988,145.90464298719988,1086.8307728020295,0.0,1086.8307728020295,1086.8307728020295,71
X_A0_R4_L2_I4_T8,range_fusion,A0,nan,nan,R4,L2,I4,T8,1,633.459104933736,0.0,633.459104933736,633.459104933736,970.4395605670227,0.0,970.4395605670227,970.4395605670227,55.73083409483242,0.0,55.73083409483242,55.73083409483242,150.2451067343267,0.0,150.2451067343267,150.2451067343267,1087.24708836574,0.0,1087.24708836574,1087.24708836574,72
X_A0_R4_L2_I2_T6,range_fusion,A0,nan,nan,R4,L2,I2,T6,1,631.5638165805237,0.0,631.5638165805237,631.5638165805237,927.0160755930763,0.0,927.0160755930763,927.0160755930763,86.14659267382208,0.0,86.14659267382208,86.14659267382208,141.92193092380256,0.0,141.92193092380256,141.92193092380256,1087.2830233716772,0.0,1087.2830233716772,1087.2830233716772,73
X_A0_R4_L2_I3_T8,range_fusion,A0,nan,nan,R4,L2,I3,T8,1,652.2721501225637,0.0,652.2721501225637,652.2721501225637,976.9429608478918,0.0,976.9429608478918,976.9429608478918,60.988066729506095,0.0,60.988066729506095,60.988066729506095,142.57018654373124,0.0,142.57018654373124,142.57018654373124,1108.1789264018457,0.0,1108.1789264018457,1108.1789264018457,74
X_A0_R2_L2_I2_T6,range_fusion,A0,nan,nan,R2,L2,I2,T6,1,663.4819290559658,0.0,663.4819290559658,663.4819290559658,972.39936972334,0.0,972.39936972334,972.39936972334,73.23847218365809,0.0,73.23847218365809,73.23847218365809,134.52618990084235,0.0,134.52618990084235,134.52618990084235,1122.3517339381165,0.0,1122.3517339381165,1122.3517339381165,75
X_A0_R4_L2_I2_T8,range_fusion,A0,nan,nan,R4,L2,I2,T8,1,669.5436710473132,0.0,669.5436710473132,669.5436710473132,1001.9063771228601,0.0,1001.9063771228601,1001.9063771228601,72.84283299993766,0.0,72.84283299993766,72.84283299993766,129.92986112784254,0.0,129.92986112784254,129.92986112784254,1136.165816704192,0.0,1136.165816704192,1136.165816704192,76
X_A0_R2_L2_I1_T6,range_fusion,A0,nan,nan,R2,L2,I1,T6,1,661.6666848096324,0.0,661.6666848096324,661.6666848096324,1050.448131634546,0.0,1050.448131634546,1050.448131634546,80.87548073811739,0.0,80.87548073811739,80.87548073811739,127.88461978232726,0.0,127.88461978232726,127.88461978232726,1149.8786772895692,0.0,1149.8786772895692,1149.8786772895692,77
X_A0_R2_L2_I7_T6,range_fusion,A0,nan,nan,R2,L2,I7,T6,1,667.775393012219,0.0,667.775393012219,667.775393012219,1057.565205614507,0.0,1057.565205614507,1057.565205614507,73.80609386260248,0.0,73.80609386260248,73.80609386260248,146.3963986089677,0.0,146.3963986089677,146.3963986089677,1162.7856799856017,0.0,1162.7856799856017,1162.7856799856017,78
X_A0_R2_L2_I6_T8,range_fusion,A0,nan,nan,R2,L2,I6,T8,1,667.523755291337,0.0,667.523755291337,667.523755291337,1009.7901663302885,0.0,1009.7901663302885,1009.7901663302885,106.29151725388915,0.0,106.29151725388915,106.29151725388915,142.02402258856722,0.0,142.02402258856722,142.02402258856722,1166.366386878944,0.0,1166.366386878944,1166.366386878944,79
X_A0_R2_L2_I8_T8,range_fusion,A0,nan,nan,R2,L2,I8,T8,1,673.1772031393912,0.0,673.1772031393912,673.1772031393912,1043.6241175109062,0.0,1043.6241175109062,1043.6241175109062,89.53878655663246,0.0,89.53878655663246,89.53878655663246,135.35930731828768,0.0,135.35930731828768,135.35930731828768,1168.802448516995,0.0,1168.802448516995,1168.802448516995,80
X_A0_R2_L2_I4_T8,range_fusion,A0,nan,nan,R2,L2,I4,T8,1,689.5817135616347,0.0,689.5817135616347,689.5817135616347,1021.0237923752377,0.0,1021.0237923752377,1021.0237923752377,87.60435564773674,0.0,87.60435564773674,87.60435564773674,137.33892035956114,0.0,137.33892035956114,137.33892035956114,1176.932550026164,0.0,1176.932550026164,1176.932550026164,81
X_A0_R4_L2_I1_T8,range_fusion,A0,nan,nan,R4,L2,I1,T8,1,677.171625221963,0.0,677.171625221963,677.171625221963,1070.6930627858333,0.0,1070.6930627858333,1070.6930627858333,95.53482996042,0.0,95.53482996042,95.53482996042,129.1281502060978,0.0,129.1281502060978,129.1281502060978,1183.3526532723477,0.0,1183.3526532723477,1183.3526532723477,82
X_A0_R4_L2_I7_T8,range_fusion,A0,nan,nan,R4,L2,I7,T8,1,680.688474713116,0.0,680.688474713116,680.688474713116,1087.1209114621352,0.0,1087.1209114621352,1087.1209114621352,80.23164652488083,0.0,80.23164652488083,80.23164652488083,138.7173248980664,0.0,138.7173248980664,138.7173248980664,1186.701608741313,0.0,1186.701608741313,1186.701608741313,83
X_A0_R2_L2_I2_T8,range_fusion,A0,nan,nan,R2,L2,I2,T8,1,694.9600262428369,0.0,694.9600262428369,694.9600262428369,1093.8486164851467,0.0,1093.8486164851467,1093.8486164851467,87.97560157858362,0.0,87.97560157858362,87.97560157858362,125.52778290701383,0.0,125.52778290701383,125.52778290701383,1202.1538545711537,0.0,1202.1538545711537,1202.1538545711537,84
X_A0_R2_L2_I3_T8,range_fusion,A0,nan,nan,R2,L2,I3,T8,1,698.6872075652336,0.0,698.6872075652336,698.6872075652336,1073.3716400292196,0.0,1073.3716400292196,1073.3716400292196,92.9196534471056,0.0,92.9196534471056,92.9196534471056,128.68585734597164,0.0,128.68585734597164,128.68585734597164,1203.7539676614203,0.0,1203.7539676614203,1203.7539676614203,85
X_A0_R2_L2_I1_T8,range_fusion,A0,nan,nan,R2,L2,I1,T8,1,712.3220257942198,0.0,712.3220257942198,712.3220257942198,1116.5774893452087,0.0,1116.5774893452087,1116.5774893452087,77.57975368117103,0.0,77.57975368117103,77.57975368117103,130.70696604229485,0.0,130.70696604229485,130.70696604229485,1222.78345766301,0.0,1222.78345766301,1222.78345766301,86
X_A0_R2_L2_I7_T8,range_fusion,A0,nan,nan,R2,L2,I7,T8,1,708.5803323820585,0.0,708.5803323820585,708.5803323820585,1154.2406106726162,0.0,1154.2406106726162,1154.2406106726162,72.6460615986648,0.0,72.6460615986648,72.6460615986648,124.18004942504771,0.0,124.18004942504771,124.18004942504771,1225.5068139490634,0.0,1225.5068139490634,1225.5068139490634,87
X_A0_R4_L2_I0_T6,range_fusion,A0,nan,nan,R4,L2,I0,T6,1,746.0639564011118,0.0,746.0639564011118,746.0639564011118,1145.2478230833303,0.0,1145.2478230833303,1145.2478230833303,71.42025066745305,0.0,71.42025066745305,71.42025066745305,119.83810869693396,0.0,119.83810869693396,119.83810869693396,1256.8139242959614,0.0,1256.8139242959614,1256.8139242959614,88
X_A0_R2_L2_I0_T6,range_fusion,A0,nan,nan,R2,L2,I0,T6,1,761.702308671341,0.0,761.702308671341,761.702308671341,1176.9709680977733,0.0,1176.9709680977733,1176.9709680977733,58.660175449754796,0.0,58.660175449754796,58.660175449754796,123.33240467946756,0.0,123.33240467946756,123.33240467946756,1276.3704726601238,0.0,1276.3704726601238,1276.3704726601238,89
X_A0_R4_L2_I0_T8,range_fusion,A0,nan,nan,R4,L2,I0,T8,1,762.810410682172,0.0,762.810410682172,762.810410682172,1182.678415320312,0.0,1182.678415320312,1182.678415320312,59.945193918257964,0.0,59.945193918257964,59.945193918257964,126.57380138274236,0.0,126.57380138274236,126.57380138274236,1281.9963924784329,0.0,1281.9963924784329,1281.9963924784329,90
X_A0_R2_L2_I0_T8,range_fusion,A0,nan,nan,R2,L2,I0,T8,1,767.0995891462331,0.0,767.0995891462331,767.0995891462331,1194.6196359839066,0.0,1194.6196359839066,1194.6196359839066,57.67337044922562,0.0,57.67337044922562,57.67337044922562,147.61377955010386,0.0,147.61377955010386,147.61377955010386,1299.3947108301104,0.0,1299.3947108301104,1299.3947108301104,91
X_A0_L2_I5_T11,imu_only,A0,nan,nan,nan,L2,I5,T11,1,3150.4809344242612,0.0,3150.4809344242612,3150.4809344242612,12117.774208832012,0.0,12117.774208832012,12117.774208832012,14457.30268317366,0.0,14457.30268317366,14457.30268317366,6297.235505589799,0.0,6297.235505589799,6297.235505589799,20660.431538531928,0.0,20660.431538531928,20660.431538531928,92
X_A0_L2_I3_T11,imu_only,A0,nan,nan,nan,L2,I3,T11,1,2966.9858359977825,0.0,2966.9858359977825,2966.9858359977825,13816.503293397745,0.0,13816.503293397745,13816.503293397745,14370.749973609229,0.0,14370.749973609229,14370.749973609229,7706.499481336152,0.0,7706.499481336152,7706.499481336152,21715.536710881526,0.0,21715.536710881526,21715.536710881526,93
X_A0_L2_I8_T11,imu_only,A0,nan,nan,nan,L2,I8,T11,1,4311.086586418808,0.0,4311.086586418808,4311.086586418808,15688.640245828467,0.0,15688.640245828467,15688.640245828467,15752.862669478975,0.0,15752.862669478975,15752.862669478975,7187.987101010296,0.0,7187.987101010296,7187.987101010296,24423.1080915992,0.0,24423.1080915992,24423.1080915992,94
X_A0_L2_I6_T11,imu_only,A0,nan,nan,nan,L2,I6,T11,1,4082.340691753875,0.0,4082.340691753875,4082.340691753875,16535.259353136295,0.0,16535.259353136295,16535.259353136295,31657.850988616992,0.0,31657.850988616992,31657.850988616992,5471.404430970726,0.0,5471.404430970726,5471.404430970726,34765.87937286883,0.0,34765.87937286883,34765.87937286883,95
X_A0_L2_I4_T11,imu_only,A0,nan,nan,nan,L2,I4,T11,1,5149.483479399918,0.0,5149.483479399918,5149.483479399918,19834.23587615978,0.0,19834.23587615978,19834.23587615978,33560.38506570952,0.0,33560.38506570952,33560.38506570952,11620.371717779639,0.0,11620.371717779639,11620.371717779639,41393.921440942315,0.0,41393.921440942315,41393.921440942315,96
X_A0_L2_I7_T11,imu_only,A0,nan,nan,nan,L2,I7,T11,1,5687.934014989469,0.0,5687.934014989469,5687.934014989469,21050.833993742912,0.0,21050.833993742912,21050.833993742912,44104.786775752335,0.0,44104.786775752335,44104.786775752335,14873.778010524326,0.0,14873.778010524326,14873.778010524326,51365.96566108829,0.0,51365.96566108829,51365.96566108829,97
X_A0_L2_I1_T11,imu_only,A0,nan,nan,nan,L2,I1,T11,1,5936.7509568506375,0.0,5936.7509568506375,5936.7509568506375,27282.820775185326,0.0,27282.820775185326,27282.820775185326,64185.52658318187,0.0,64185.52658318187,64185.52658318187,21585.927915493587,0.0,21585.927915493587,21585.927915493587,71208.5707941396,0.0,71208.5707941396,71208.5707941396,98
X_A0_L2_I2_T11,imu_only,A0,nan,nan,nan,L2,I2,T11,1,6593.227669089974,0.0,6593.227669089974,6593.227669089974,27011.386750823156,0.0,27011.386750823156,27011.386750823156,74953.3707552007,0.0,74953.3707552007,74953.3707552007,22349.703851558916,0.0,22349.703851558916,22349.703851558916,79689.42448629801,0.0,79689.42448629801,79689.42448629801,99
X_A0_L2_I0_T11,imu_only,A0,nan,nan,nan,L2,I0,T11,1,13289.961610521907,0.0,13289.961610521907,13289.961610521907,47978.74874426899,0.0,47978.74874426899,47978.74874426899,278434.7137630034,0.0,278434.7137630034,278434.7137630034,68668.27063610812,0.0,68668.27063610812,68668.27063610812,259320.95862317248,0.0,259320.95862317248,259320.95862317248,100
