mode,position,final_subset,dropped_links,score,frames_solved,decisions
B2_frame_greedy_tau3_t2_g1.5,ID23,frame_variable,"A:7,B:380,F:2,G:60,H:3",nan,1201,
B2_frame_greedy_tau3_t2_g1.5,ID24,frame_variable,"A:64,C:1080,D:4,E:112,F:1",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID01,frame_variable,"A:164,C:4,E:60,F:5,G:52,H:28",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID02,frame_variable,"A:13,C:6,D:1,E:2,F:11,G:20,H:2",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID03,frame_variable,D:1,nan,1201,
B2_frame_greedy_tau3_t2_g2,ID04,frame_variable,"A:2,C:16,F:72,G:4,H:54",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID05,frame_variable,"A:420,C:1,D:18,G:119,H:3",nan,1200,
B2_frame_greedy_tau3_t2_g2,ID06,frame_variable,"A:127,B:17,C:521,D:2,E:2,F:7,G:1",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID07,frame_variable,"A:1,G:57,H:1",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID08,frame_variable,"B:311,C:86,E:8,H:1",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID09,frame_variable,"B:1,D:14,F:47,G:1,H:1",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID10,frame_variable,"B:1,C:2,E:1,F:108,G:253,H:5",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID11,frame_variable,"B:2,C:676,F:41,G:39,H:8",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID12,frame_variable,"A:6,B:2,C:357,E:20,F:17,G:11,H:3",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID13,frame_variable,"B:1,C:29,D:6,E:2,F:59,G:46",nan,1200,
B2_frame_greedy_tau3_t2_g2,ID14,frame_variable,"B:2,E:69,F:22,G:48",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID15,frame_variable,"A:6,C:52,E:1,F:14,G:76",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID16,frame_variable,"A:10,B:6,E:13,F:33,G:115,H:1",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID17,frame_variable,"A:1,B:2,D:2,F:6,G:23",nan,1199,
B2_frame_greedy_tau3_t2_g2,ID18,frame_variable,"A:52,B:1,D:1,F:26,G:38,H:2",nan,1199,
B2_frame_greedy_tau3_t2_g2,ID19,frame_variable,"E:2,G:31",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID20,frame_variable,"A:1,C:1,D:1,F:64,H:19",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID21,frame_variable,"A:2,B:3,D:290,E:11,F:7,G:34,H:1",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID22,frame_variable,"A:638,C:1,D:1,E:10,F:6,G:268",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID23,frame_variable,"A:7,B:380,F:2,G:60,H:3",nan,1201,
B2_frame_greedy_tau3_t2_g2,ID24,frame_variable,"A:64,C:1080,D:4,E:112,F:1",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID01,frame_variable,"A:164,C:4,E:60,F:5,G:52,H:28",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID02,frame_variable,"A:13,C:6,D:1,E:2,F:11,G:20,H:2",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID03,frame_variable,D:1,nan,1201,
B2_frame_greedy_tau3_t2_g3,ID04,frame_variable,"A:2,C:16,F:72,G:4,H:54",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID05,frame_variable,"A:420,C:1,D:18,G:119,H:3",nan,1200,
B2_frame_greedy_tau3_t2_g3,ID06,frame_variable,"A:127,B:17,C:521,D:2,E:2,F:7,G:1",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID07,frame_variable,"A:1,G:57,H:1",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID08,frame_variable,"B:311,C:86,E:8,H:1",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID09,frame_variable,"B:1,D:14,F:47,G:1,H:1",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID10,frame_variable,"B:1,C:2,E:1,F:108,G:253,H:5",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID11,frame_variable,"B:2,C:676,F:41,G:39,H:8",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID12,frame_variable,"A:6,B:2,C:357,E:20,F:17,G:11,H:3",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID13,frame_variable,"B:1,C:29,D:6,E:2,F:59,G:46",nan,1200,
B2_frame_greedy_tau3_t2_g3,ID14,frame_variable,"B:2,E:69,F:22,G:48",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID15,frame_variable,"A:6,C:52,E:1,F:14,G:76",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID16,frame_variable,"A:10,B:6,E:13,F:33,G:115,H:1",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID17,frame_variable,"A:1,B:2,D:2,F:6,G:23",nan,1199,
B2_frame_greedy_tau3_t2_g3,ID18,frame_variable,"A:52,B:1,D:1,F:26,G:38,H:2",nan,1199,
B2_frame_greedy_tau3_t2_g3,ID19,frame_variable,"E:2,G:31",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID20,frame_variable,"A:1,C:1,D:1,F:64,H:19",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID21,frame_variable,"A:2,B:3,D:290,E:11,F:7,G:34,H:1",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID22,frame_variable,"A:638,C:1,D:1,E:10,F:6,G:268",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID23,frame_variable,"A:7,B:380,F:2,G:60,H:3",nan,1201,
B2_frame_greedy_tau3_t2_g3,ID24,frame_variable,"A:64,C:1080,D:4,E:112,F:1",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID01,frame_variable,"A:813,C:13,E:363,F:19,G:78,H:222",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID02,frame_variable,"A:438,C:40,D:69,E:200,F:26,G:161,H:6",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID03,frame_variable,"A:3,B:38,C:36,D:85,F:2,H:43",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID04,frame_variable,"A:19,C:66,E:76,F:575,G:128,H:573",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID05,frame_variable,"A:1089,B:2,C:11,D:80,F:27,G:815,H:11",nan,1200,
B2_frame_greedy_tau4_t1.3_g1.5,ID06,frame_variable,"A:309,B:77,C:1083,D:20,F:35,G:30,H:7",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID07,frame_variable,"A:6,B:9,C:63,D:11,E:55,F:17,G:67,H:2",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID08,frame_variable,"A:6,B:1119,C:689,D:2,E:51,F:12,G:43,H:25",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID09,frame_variable,"A:24,B:2,C:3,D:339,E:86,F:432,G:125,H:29",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID10,frame_variable,"A:1,B:5,C:8,D:5,E:17,F:422,G:757,H:19",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID11,frame_variable,"B:7,C:837,F:45,G:40,H:16",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID12,frame_variable,"A:28,B:77,C:1152,D:2,E:92,F:50,G:49,H:15",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID13,frame_variable,"A:21,B:4,C:125,D:47,E:13,F:239,G:45,H:12",nan,1200,
B2_frame_greedy_tau4_t1.3_g1.5,ID14,frame_variable,"A:3,B:35,C:5,D:10,E:738,F:33,G:421,H:2",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID15,frame_variable,"A:149,C:147,D:1,E:74,F:18,G:253,H:1",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID16,frame_variable,"A:27,B:61,C:5,D:4,E:199,F:102,G:479,H:4",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID17,frame_variable,"A:142,B:98,C:1,D:84,E:31,F:37,G:30,H:3",nan,1199,
B2_frame_greedy_tau4_t1.3_g1.5,ID18,frame_variable,"A:630,B:28,C:10,D:36,E:5,F:38,G:171,H:30",nan,1199,
B2_frame_greedy_tau4_t1.3_g1.5,ID19,frame_variable,"B:66,D:3,E:842,G:888,H:1",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID20,frame_variable,"A:3,B:3,C:5,D:20,E:9,F:529,G:3,H:463",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID21,frame_variable,"A:20,B:9,C:2,D:978,E:60,F:62,G:314,H:13",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID22,frame_variable,"A:1180,C:3,D:3,E:37,F:32,G:674,H:5",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID23,frame_variable,"A:73,B:1011,C:1,D:12,E:5,F:40,G:297,H:22",nan,1201,
B2_frame_greedy_tau4_t1.3_g1.5,ID24,frame_variable,"A:273,C:1142,D:44,E:460,F:37,G:1,H:4",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID01,frame_variable,"A:813,C:13,E:363,F:19,G:78,H:222",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID02,frame_variable,"A:438,C:43,D:69,E:201,F:26,G:161,H:6",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID03,frame_variable,"A:3,B:38,C:36,D:85,F:2,H:43",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID04,frame_variable,"A:19,C:102,E:77,F:575,G:131,H:573",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID05,frame_variable,"A:1089,B:2,C:11,D:80,F:27,G:816,H:11",nan,1200,
B2_frame_greedy_tau4_t1.3_g2,ID06,frame_variable,"A:309,B:77,C:1083,D:20,F:35,G:30,H:7",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID07,frame_variable,"A:6,B:9,C:63,D:11,E:55,F:17,G:67,H:2",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID08,frame_variable,"A:6,B:1122,C:689,D:2,E:51,F:12,G:43,H:25",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID09,frame_variable,"A:24,B:2,C:3,D:358,E:87,F:434,G:125,H:29",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID10,frame_variable,"A:1,B:5,C:8,D:5,E:17,F:422,G:757,H:19",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID11,frame_variable,"B:7,C:837,F:45,G:40,H:16",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID12,frame_variable,"A:28,B:77,C:1152,D:2,E:93,F:50,G:49,H:15",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID13,frame_variable,"A:21,B:4,C:125,D:47,E:13,F:239,G:45,H:12",nan,1200,
B2_frame_greedy_tau4_t1.3_g2,ID14,frame_variable,"A:3,B:35,C:5,D:10,E:738,F:33,G:421,H:2",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID15,frame_variable,"A:149,C:147,D:1,E:74,F:18,G:253,H:1",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID16,frame_variable,"A:28,B:61,C:5,D:4,E:199,F:102,G:479,H:4",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID17,frame_variable,"A:142,B:98,C:1,D:84,E:31,F:37,G:30,H:3",nan,1199,
B2_frame_greedy_tau4_t1.3_g2,ID18,frame_variable,"A:630,B:28,C:10,D:36,E:5,F:38,G:171,H:30",nan,1199,
B2_frame_greedy_tau4_t1.3_g2,ID19,frame_variable,"B:66,D:3,E:842,G:888,H:1",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID20,frame_variable,"A:3,B:3,C:5,D:20,E:9,F:529,G:3,H:463",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID21,frame_variable,"A:20,B:9,C:2,D:978,E:60,F:62,G:315,H:13",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID22,frame_variable,"A:1180,C:3,D:3,E:37,F:32,G:675,H:5",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID23,frame_variable,"A:73,B:1011,C:1,D:12,E:5,F:40,G:297,H:22",nan,1201,
B2_frame_greedy_tau4_t1.3_g2,ID24,frame_variable,"A:273,C:1142,D:44,E:463,F:37,G:1,H:4",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID01,frame_variable,"A:813,C:13,E:363,F:19,G:78,H:222",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID02,frame_variable,"A:438,C:43,D:69,E:201,F:26,G:161,H:6",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID03,frame_variable,"A:3,B:38,C:36,D:85,F:2,H:43",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID04,frame_variable,"A:19,C:102,E:77,F:575,G:131,H:573",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID05,frame_variable,"A:1089,B:2,C:11,D:80,F:27,G:816,H:11",nan,1200,
B2_frame_greedy_tau4_t1.3_g3,ID06,frame_variable,"A:309,B:77,C:1083,D:20,F:35,G:30,H:7",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID07,frame_variable,"A:6,B:9,C:63,D:11,E:55,F:17,G:67,H:2",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID08,frame_variable,"A:6,B:1122,C:689,D:2,E:51,F:12,G:43,H:25",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID09,frame_variable,"A:24,B:2,C:3,D:358,E:87,F:434,G:125,H:29",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID10,frame_variable,"A:1,B:5,C:8,D:5,E:17,F:422,G:757,H:19",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID11,frame_variable,"B:7,C:837,F:45,G:40,H:16",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID12,frame_variable,"A:28,B:77,C:1152,D:2,E:93,F:50,G:49,H:15",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID13,frame_variable,"A:21,B:4,C:125,D:47,E:13,F:239,G:45,H:12",nan,1200,
B2_frame_greedy_tau4_t1.3_g3,ID14,frame_variable,"A:3,B:35,C:5,D:10,E:738,F:33,G:421,H:2",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID15,frame_variable,"A:149,C:147,D:1,E:74,F:18,G:253,H:1",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID16,frame_variable,"A:28,B:61,C:5,D:4,E:199,F:102,G:479,H:4",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID17,frame_variable,"A:142,B:98,C:1,D:84,E:31,F:37,G:30,H:3",nan,1199,
B2_frame_greedy_tau4_t1.3_g3,ID18,frame_variable,"A:630,B:28,C:10,D:36,E:5,F:38,G:171,H:30",nan,1199,
B2_frame_greedy_tau4_t1.3_g3,ID19,frame_variable,"B:66,D:3,E:842,G:888,H:1",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID20,frame_variable,"A:3,B:3,C:5,D:20,E:9,F:529,G:3,H:463",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID21,frame_variable,"A:20,B:9,C:2,D:978,E:60,F:62,G:315,H:13",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID22,frame_variable,"A:1180,C:3,D:3,E:37,F:32,G:675,H:5",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID23,frame_variable,"A:73,B:1011,C:1,D:12,E:5,F:40,G:297,H:22",nan,1201,
B2_frame_greedy_tau4_t1.3_g3,ID24,frame_variable,"A:273,C:1142,D:44,E:463,F:37,G:1,H:4",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID01,frame_variable,"A:593,C:7,E:322,F:16,G:78,H:85",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID02,frame_variable,"A:173,C:21,D:15,E:52,F:20,G:78,H:2",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID03,frame_variable,"B:2,C:6,D:44,H:34",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID04,frame_variable,"A:16,C:58,E:24,F:293,G:65,H:281",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID05,frame_variable,"A:957,B:1,C:2,D:47,F:4,G:639,H:6",nan,1200,
B2_frame_greedy_tau4_t1.5_g1.5,ID06,frame_variable,"A:235,B:74,C:964,D:18,F:23,G:17,H:5",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID07,frame_variable,"A:1,C:2,D:1,E:3,F:2,G:67,H:2",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID08,frame_variable,"A:1,B:929,C:500,D:1,E:24,F:4,G:24,H:16",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID09,frame_variable,"A:2,B:1,C:2,D:123,E:9,F:216,G:23,H:17",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID10,frame_variable,"A:1,B:3,C:4,E:7,F:337,G:656,H:9",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID11,frame_variable,"B:6,C:788,F:42,G:40,H:13",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID12,frame_variable,"A:16,B:30,C:988,D:1,E:63,F:32,G:44,H:9",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID13,frame_variable,"A:6,B:2,C:64,D:27,E:7,F:154,G:45,H:4",nan,1200,
B2_frame_greedy_tau4_t1.5_g1.5,ID14,frame_variable,"A:3,B:12,C:1,E:373,F:28,G:215,H:1",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID15,frame_variable,"A:43,C:99,E:9,F:15,G:166,H:1",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID16,frame_variable,"A:15,B:27,D:1,E:80,F:57,G:324,H:3",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID17,frame_variable,"A:26,B:25,D:12,E:2,F:20,G:30",nan,1199,
B2_frame_greedy_tau4_t1.5_g1.5,ID18,frame_variable,"A:317,B:1,C:2,D:4,E:3,F:36,G:99,H:10",nan,1199,
B2_frame_greedy_tau4_t1.5_g1.5,ID19,frame_variable,"B:22,E:179,G:229",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID20,frame_variable,"A:1,B:1,C:1,D:7,E:2,F:195,G:1,H:133",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID21,frame_variable,"A:4,B:5,D:739,E:34,F:37,G:175,H:6",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID22,frame_variable,"A:1081,C:3,D:3,E:35,F:11,G:579,H:3",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID23,frame_variable,"A:41,B:836,C:1,D:6,F:12,G:181,H:6",nan,1201,
B2_frame_greedy_tau4_t1.5_g1.5,ID24,frame_variable,"A:196,C:1124,D:19,E:344,F:18,H:1",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID01,frame_variable,"A:593,C:7,E:322,F:16,G:78,H:85",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID02,frame_variable,"A:173,C:21,D:15,E:52,F:20,G:78,H:2",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID03,frame_variable,"B:2,C:6,D:44,H:34",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID04,frame_variable,"A:16,C:71,E:24,F:293,G:66,H:281",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID05,frame_variable,"A:957,B:1,C:2,D:47,F:4,G:639,H:6",nan,1200,
B2_frame_greedy_tau4_t1.5_g2,ID06,frame_variable,"A:235,B:74,C:964,D:18,F:23,G:17,H:5",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID07,frame_variable,"A:1,C:2,D:1,E:3,F:2,G:67,H:2",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID08,frame_variable,"A:1,B:930,C:500,D:1,E:24,F:4,G:24,H:16",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID09,frame_variable,"A:2,B:1,C:2,D:125,E:9,F:216,G:23,H:17",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID10,frame_variable,"A:1,B:3,C:4,E:7,F:337,G:656,H:9",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID11,frame_variable,"B:6,C:788,F:42,G:40,H:13",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID12,frame_variable,"A:16,B:30,C:988,D:1,E:64,F:32,G:44,H:9",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID13,frame_variable,"A:6,B:2,C:64,D:27,E:7,F:154,G:45,H:4",nan,1200,
B2_frame_greedy_tau4_t1.5_g2,ID14,frame_variable,"A:3,B:12,C:1,E:373,F:28,G:215,H:1",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID15,frame_variable,"A:43,C:99,E:9,F:15,G:166,H:1",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID16,frame_variable,"A:15,B:27,D:1,E:80,F:57,G:324,H:3",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID17,frame_variable,"A:26,B:25,D:12,E:2,F:20,G:30",nan,1199,
B2_frame_greedy_tau4_t1.5_g2,ID18,frame_variable,"A:317,B:1,C:2,D:4,E:3,F:36,G:99,H:10",nan,1199,
B2_frame_greedy_tau4_t1.5_g2,ID19,frame_variable,"B:22,E:179,G:229",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID20,frame_variable,"A:1,B:1,C:1,D:7,E:2,F:195,G:1,H:133",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID21,frame_variable,"A:4,B:5,D:739,E:34,F:37,G:175,H:6",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID22,frame_variable,"A:1081,C:3,D:3,E:35,F:11,G:579,H:3",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID23,frame_variable,"A:41,B:836,C:1,D:6,F:12,G:181,H:6",nan,1201,
B2_frame_greedy_tau4_t1.5_g2,ID24,frame_variable,"A:196,C:1124,D:19,E:347,F:18,H:1",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID01,frame_variable,"A:593,C:7,E:322,F:16,G:78,H:85",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID02,frame_variable,"A:173,C:21,D:15,E:52,F:20,G:78,H:2",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID03,frame_variable,"B:2,C:6,D:44,H:34",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID04,frame_variable,"A:16,C:71,E:24,F:293,G:66,H:281",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID05,frame_variable,"A:957,B:1,C:2,D:47,F:4,G:639,H:6",nan,1200,
B2_frame_greedy_tau4_t1.5_g3,ID06,frame_variable,"A:235,B:74,C:964,D:18,F:23,G:17,H:5",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID07,frame_variable,"A:1,C:2,D:1,E:3,F:2,G:67,H:2",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID08,frame_variable,"A:1,B:930,C:500,D:1,E:24,F:4,G:24,H:16",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID09,frame_variable,"A:2,B:1,C:2,D:125,E:9,F:216,G:23,H:17",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID10,frame_variable,"A:1,B:3,C:4,E:7,F:337,G:656,H:9",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID11,frame_variable,"B:6,C:788,F:42,G:40,H:13",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID12,frame_variable,"A:16,B:30,C:988,D:1,E:64,F:32,G:44,H:9",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID13,frame_variable,"A:6,B:2,C:64,D:27,E:7,F:154,G:45,H:4",nan,1200,
B2_frame_greedy_tau4_t1.5_g3,ID14,frame_variable,"A:3,B:12,C:1,E:373,F:28,G:215,H:1",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID15,frame_variable,"A:43,C:99,E:9,F:15,G:166,H:1",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID16,frame_variable,"A:15,B:27,D:1,E:80,F:57,G:324,H:3",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID17,frame_variable,"A:26,B:25,D:12,E:2,F:20,G:30",nan,1199,
B2_frame_greedy_tau4_t1.5_g3,ID18,frame_variable,"A:317,B:1,C:2,D:4,E:3,F:36,G:99,H:10",nan,1199,
B2_frame_greedy_tau4_t1.5_g3,ID19,frame_variable,"B:22,E:179,G:229",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID20,frame_variable,"A:1,B:1,C:1,D:7,E:2,F:195,G:1,H:133",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID21,frame_variable,"A:4,B:5,D:739,E:34,F:37,G:175,H:6",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID22,frame_variable,"A:1081,C:3,D:3,E:35,F:11,G:579,H:3",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID23,frame_variable,"A:41,B:836,C:1,D:6,F:12,G:181,H:6",nan,1201,
B2_frame_greedy_tau4_t1.5_g3,ID24,frame_variable,"A:196,C:1124,D:19,E:347,F:18,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID01,frame_variable,"A:159,E:56,F:5,G:52,H:19",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID02,frame_variable,"A:12,C:5,D:1,F:11,G:20,H:2",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID03,frame_variable,D:1,nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID04,frame_variable,"A:1,C:15,F:72,G:4,H:53",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID05,frame_variable,"A:420,D:14,G:117,H:1",nan,1200,
B2_frame_greedy_tau4_t2_g1.5,ID06,frame_variable,"A:31,B:17,C:521,F:7",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID07,frame_variable,"A:1,G:57,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID08,frame_variable,"B:311,C:68,E:4,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID09,frame_variable,"B:1,D:14,F:47,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID10,frame_variable,"B:1,C:1,F:105,G:249,H:4",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID11,frame_variable,"B:1,C:562,F:41,G:39,H:8",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID12,frame_variable,"B:1,C:357,E:5,F:17,G:11,H:3",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID13,frame_variable,"B:1,C:21,D:5,E:1,F:59,G:45",nan,1200,
B2_frame_greedy_tau4_t2_g1.5,ID14,frame_variable,"B:1,E:64,F:22,G:48",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID15,frame_variable,"A:6,C:46,F:14,G:76",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID16,frame_variable,"A:6,B:5,E:10,F:33,G:113,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID17,frame_variable,"B:2,D:2,F:6,G:23",nan,1199,
B2_frame_greedy_tau4_t2_g1.5,ID18,frame_variable,"A:52,D:1,F:26,G:38,H:2",nan,1199,
B2_frame_greedy_tau4_t2_g1.5,ID19,frame_variable,"E:2,G:31",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID20,frame_variable,"A:1,C:1,D:1,F:64,H:19",nan,1201,
