gamma_abs,gamma_signed,resolution_cm,z_floor_mm,ID,height,location,facing,truth_x_mm,truth_y_vertical_mm,truth_z_mm,pred_dx_horizontal1_mm,pred_dx_horizontal2_mm,pred_dy_vertical_signed_mm,pred_horizontal_mm,pred_vertical_abs_mm,pred_3d_mm,link_bias_mean_mm,link_bias_min_mm,link_bias_max_mm
0.5,-0.5,30.0,-300.0,ID23,high,center,CDHG,-230.87733,1599.6642499999998,-223.24148,-0.058978960278857996,-0.014193085859307678,0.22520634396778255,0.060662685744902425,0.22520634396778255,0.23323348559998838,0.07166124517011242,1.4908841502085705e-29,0.26891928329742415
0.5,-0.5,30.0,-300.0,ID24,high,center,ADHE,-218.202475,1599.5815,-226.071175,-0.055640570853413965,-0.014533582316748875,0.22291717320492377,0.057507374656225574,0.22291717320492377,0.230215473523231,0.07067739203003001,1.7709114183737473e-29,0.26418847082813635
0.5,-0.5,60.0,0.0,ID01,low,edge,ABEF,-542.215344349341,182.54280058407932,-383.3240609304319,-100.99365043225686,-22.409999351320945,-400.650967037316,103.45011115778998,400.650967037316,413.79115854074934,275.1484894641326,240.63584957816127,298.78568443034106
0.5,-0.5,60.0,0.0,ID02,mid,edge,ABEF,-543.22998,1105.589,-259.92136,-55.888076209608116,-4.029745200652947,368.63183086543137,56.03316793465411,368.63183086543137,372.86611891668724,123.81389297579322,0.3546256375927182,264.42432304841225
0.5,-0.5,60.0,0.0,ID03,high,edge,ABEF,-554.00287,1625.56145,-256.2951,-27.688747047354585,-2.2456934186295103,340.2943006052409,27.779666160392622,340.2943006052409,341.42630372657715,109.36344683972723,0.001094376439394135,241.95578829332757
0.5,-0.5,60.0,0.0,ID04,low,edge,BCGF,-321.178815,182.16379,479.93382,-36.36206566224551,101.9644928869334,-387.2185556252901,108.25413446568656,387.2185556252901,402.06612323031004,274.8478217613013,233.48331635461616,298.87969259641284
0.5,-0.5,60.0,0.0,ID05,mid,edge,BCGF,-184.9818897969324,1103.586616559577,473.7040289339493,-6.784926761816889,62.15825186828484,338.29505808061157,62.527462018575136,338.29505808061157,344.02504244349524,123.68305014858848,0.13832445612600877,265.8862497393975
0.5,-0.5,60.0,0.0,ID06,high,edge,BCGF,-193.231255,1684.95255,476.52298,-6.866733707226873,38.01868061605036,314.502941009413,38.63382077391789,314.502941009413,316.8669626375737,108.20016274038954,9.182155721191906e-05,239.6397980576875
0.5,-0.5,60.0,0.0,ID07,low,edge,CDHG,352.14755,211.565355,53.795866,99.9775791765076,31.24948162791416,-364.94604613472603,104.74753667751901,364.94604613472603,379.6810016703203,267.7785615475821,221.28445867459604,298.150491235467
0.5,-0.5,60.0,0.0,ID08,mid,edge,CDHG,391.90054,1132.2804,-71.53192899999999,64.87152137075495,9.323637439168767,375.6252674680243,65.5381148649653,375.6252674680243,381.29986370372353,123.8296645212048,0.21043883471872377,258.461687700215
0.5,-0.5,60.0,0.0,ID09,high,edge,CDHG,408.80994,1568.1853500000002,-62.4257885,31.106003898937978,6.765132549573522,353.52430157077805,31.833166618702002,353.52430157077805,354.9546200545648,111.74044102508584,0.0013505907851346667,236.95343300708453
0.5,-0.5,60.0,0.0,ID10,low,edge,ADHE,65.499245,238.64973,-938.19342,21.05454628097974,-114.94593461025148,-320.10085049599803,116.85829796177133,320.10085049599803,340.7644586672492,259.44150892455,196.60528346070268,298.2241606958314
0.5,-0.5,60.0,0.0,ID11,mid,edge,ADHE,-63.9057945,1133.4998500000002,-956.990295,4.167649210145869,-66.99496543756037,335.012588768576,67.12447164722221,335.012588768576,341.67108353991813,122.62577138870172,0.1059941881982945,270.3778105718133
0.5,-0.5,60.0,0.0,ID12,high,edge,ADHE,-43.6886845,1590.1300500000002,-956.35754,2.810664700581399,-44.277084373158345,327.5317248563523,44.366203766458064,327.5317248563523,330.5229051427815,110.25253693752062,0.00034375282001498746,252.1099690701374
0.5,-0.5,60.0,0.0,ID13,mid,center,ABEF,-189.628155,1139.0976,-197.96616,-8.105836361377671,1.019723199387164,388.8149020856919,8.169725731063485,388.8149020856919,388.90072319607094,122.69818216494124,0.5713302175876255,254.69446936474287
0.5,-0.5,60.0,0.0,ID14,mid,center,BCGF,-198.69532,1132.6278,-194.690585,-9.295840664192468,1.2675959823382519,387.77691260808155,9.38186832291385,387.77691260808155,387.89038838966377,122.91282144897325,0.5897820600239614,255.12274668353047
0.5,-0.5,60.0,0.0,ID15,mid,center,CDHG,-200.165335,1132.2551,-184.312585,-9.480694527886424,2.059917271175667,387.6514177979988,9.701898159390428,387.6514177979988,387.7728053238053,122.92342356499374,0.5729055733933479,254.89635144020033
0.5,-0.5,60.0,0.0,ID16,mid,center,ADHE,-184.854655,1122.0572,-185.780155,-7.6973271314243,1.98532002258255,386.5784768053987,7.949235218574666,386.5784768053987,386.6601984556238,123.2902761887438,0.6576104343508689,255.1560729679207
0.5,-0.5,60.0,0.0,ID17,low,center,ABEF,-180.3984,209.458655,-328.203235,-21.28703386230702,-16.05624561391243,-391.4786619230831,26.663473777234806,391.4786619230831,392.3856312034845,268.0614518888866,233.56589947230975,297.9265382924457
0.5,-0.5,60.0,0.0,ID18,low,center,BCGF,-295.4243,206.90585,-224.00141,-45.781973666379784,-3.127126321641242,-392.6291973468774,45.88864818035712,392.6291973468774,395.30172607904683,268.77888516235896,235.60182855473434,297.94312412413467
0.5,-0.5,60.0,0.0,ID19,low,center,CDHG,-188.530555,205.96057,-114.135095,-21.99950809109368,11.765026468732176,-395.59937016549276,24.947829646285168,395.59937016549276,396.38523670716427,269.0277542033738,236.09375985659074,297.63355669540107
0.5,-0.5,60.0,0.0,ID20,low,center,ADHE,-80.19599149999999,202.56013,-220.692665,0.44754984147645643,-1.5656445044376077,-399.9757861491309,1.628356095846754,399.9757861491309,399.97910076551517,269.9598715473967,242.14335279874894,297.7239871982279
0.5,-0.5,60.0,0.0,ID21,high,center,ABEF,-212.053465,1598.6443,-226.934745,-7.464695133093202,-1.1958574377568318,353.61230301766614,7.55987754143304,353.61230301766614,353.6931050980485,109.9324126615209,0.00524157711264149,234.83622309257453
0.5,-0.5,60.0,0.0,ID22,high,center,BCGF,-232.83767,1599.3212,-235.17408,-8.721047425650612,-1.6372644730938004,353.17973339097813,8.873404259657185,353.17973339097813,353.2911849753369,109.90506227447435,0.004649489639041664,235.4879923591826
0.5,-0.5,60.0,0.0,ID23,high,center,CDHG,-230.87733,1599.6642499999998,-223.24148,-8.629183870810273,-0.9557337853309551,353.1582221864498,8.681949167363006,353.1582221864498,353.264923448732,109.89811352045734,0.004950421978816447,235.09526343674472
0.5,-0.5,60.0,0.0,ID24,high,center,ADHE,-218.202475,1599.5815,-226.071175,-7.843982861352199,-1.137427770346212,353.3405550965486,7.926021010692677,353.3405550965486,353.429440886012,109.90720329172935,0.00510406880156771,234.90592779278947
0.5,-0.5,60.0,-100.0,ID01,low,edge,ABEF,-542.215344349341,182.54280058407932,-383.3240609304319,-101.7345314323585,-23.183992069940935,-308.6421535256706,104.34276387972778,308.6421535256706,325.8026876915294,242.00203269771504,172.87129049089225,294.0656314897996
0.5,-0.5,60.0,-100.0,ID02,mid,edge,ABEF,-543.22998,1105.589,-259.92136,-52.4793886878197,-3.903250094452659,290.28529028965465,52.62434416073138,290.28529028965465,295.01673063895237,97.69630052843941,0.06962132531073237,222.20229459424394
0.5,-0.5,60.0,-100.0,ID03,high,edge,ABEF,-554.00287,1625.56145,-256.2951,-27.796230517759422,-2.295578427820334,240.12635297512503,27.890860713048898,240.12635297512503,241.7406988995627,78.1002493575919,0.00011443021470805459,185.07089623195174
0.5,-0.5,60.0,-100.0,ID04,low,edge,BCGF,-321.178815,182.16379,479.93382,-36.998676053818954,104.46202611508944,-295.63326064222093,110.82065209068688,295.63326064222093,315.72177898864754,241.47169956454496,161.12231805201455,294.7495459161388
0.5,-0.5,60.0,-100.0,ID05,mid,edge,BCGF,-184.9818897969324,1103.586616559577,473.7040289339493,-8.180092912801014,59.33593909899384,262.5804549703197,59.897141741668804,262.5804549703197,269.32538484376414,97.29445982417877,0.023194540244460854,227.67423648220776
0.5,-0.5,60.0,-100.0,ID06,high,edge,BCGF,-193.231255,1684.95255,476.52298,-7.357526858806519,36.07627687063782,218.28367987433876,36.818893985628854,218.28367987433876,221.36710653077566,76.88459694467176,7.341415614963051e-06,185.22079906158064
0.5,-0.5,60.0,-100.0,ID07,low,edge,CDHG,352.14755,211.565355,53.795866,100.48449264389254,32.25480758343152,-267.9046550169263,105.53438242650915,267.9046550169263,287.94167821606345,232.73807760055442,150.84226112449934,292.35384487184416
0.5,-0.5,60.0,-100.0,ID08,mid,edge,CDHG,391.90054,1132.2804,-71.53192899999999,56.9457162020235,9.102310573227829,294.23579517289295,57.66859328553885,294.23579517289295,299.833903707632,97.2940453809417,0.03816662007042328,215.3287332715758
0.5,-0.5,60.0,-100.0,ID09,high,edge,CDHG,408.80994,1568.1853500000002,-62.4257885,27.883025678387956,6.526040560441094,252.55967352324626,28.636555770171878,252.55967352324626,254.1779711472788,80.64584637101684,0.00014162198749081097,181.9323799362717
0.5,-0.5,60.0,-100.0,ID10,low,edge,ADHE,65.499245,238.64973,-938.19342,21.841107714408636,-115.6232959278532,-222.44574432962472,117.66809485757945,222.44574432962472,251.65033224252477,222.73924020713244,124.37023773786453,292.7078596646686
0.5,-0.5,60.0,-100.0,ID11,mid,edge,ADHE,-63.9057945,1133.4998500000002,-956.990295,2.7399070448940135,-64.03491424582263,256.89323500282444,64.09350460916083,256.89323500282444,264.7680334241672,95.88728245187714,0.01722025916237953,233.9804597256452
0.5,-0.5,60.0,-100.0,ID12,high,edge,ADHE,-43.6886845,1590.1300500000002,-956.35754,1.4040702371071978,-42.626972132967694,229.89458241698756,42.65008987628906,229.89458241698756,233.81734151071137,79.62492343081993,3.085299587531188e-05,202.109350579977
0.5,-0.5,60.0,-100.0,ID13,mid,center,ABEF,-189.628155,1139.0976,-197.96616,-9.355788166019538,0.8695890895650908,305.0239910481025,9.396113951635638,305.0239910481025,305.1686780655987,95.94902278137423,0.12441128857717768,204.51629642280423
0.5,-0.5,60.0,-100.0,ID14,mid,center,BCGF,-198.69532,1132.6278,-194.690585,-10.44441982177596,1.1235243383573545,304.6791565888729,10.50467573761265,304.6791565888729,304.8601920094838,96.25087406954306,0.12875932978443472,205.23613199778
0.5,-0.5,60.0,-100.0,ID15,mid,center,CDHG,-200.165335,1132.2551,-184.312585,-10.620471577853635,1.9158269436964246,304.60296378834875,10.79188627693,304.60296378834875,304.79407861384095,96.26761801239145,0.1243952383172566,204.8307752599097
0.5,-0.5,60.0,-100.0,ID16,mid,center,ADHE,-184.854655,1122.0572,-185.780155,-8.97235373715734,1.83143215579083,304.57033562207516,9.157361810365794,304.57033562207516,304.70796940065327,96.76001609710214,0.14567776909320643,205.22619342093412
0.5,-0.5,60.0,-100.0,ID17,low,center,ABEF,-180.3984,209.458655,-328.203235,-21.0116196679345,-16.44125568904086,-293.949851945962,26.679637360772926,293.949851945962,295.1581245853743,232.78501774804533,168.75965104653255,290.87529566414855
0.5,-0.5,60.0,-100.0,ID18,low,center,BCGF,-295.4243,206.90585,-224.00141,-45.671024215671515,-3.162892775453542,-295.56778849258677,45.7804144107223,295.56778849258677,299.09223316230725,233.69693070341017,171.33276656989466,290.8792311609839
0.5,-0.5,60.0,-100.0,ID19,low,center,CDHG,-188.530555,205.96057,-114.135095,-21.776749086867156,12.082271357721902,-298.62429312542406,24.90397723163906,298.62429312542406,299.6609359369572,233.98610768055858,171.9106807532951,289.9873318122868
0.5,-0.5,60.0,-100.0,ID20,low,center,ADHE,-80.19599149999999,202.56013,-220.692665,0.8372153232249074,-1.6156616115274407,-303.52798639550537,1.8196955625615052,303.52798639550537,303.53344101968486,235.15125449029128,180.88296681472085,289.8233010429009
0.5,-0.5,60.0,-100.0,ID21,high,center,ABEF,-212.053465,1598.6443,-226.934745,-8.589557762070928,-1.2531944328811513,251.66259911034595,8.680495310439218,251.66259911034595,251.81226099975606,78.314518998545,0.0006641547247378176,173.60688298378682
0.5,-0.5,60.0,-100.0,ID22,high,center,BCGF,-232.83767,1599.3212,-235.17408,-9.780315169104405,-1.6780387609785217,251.286223108368,9.923224218486654,251.286223108368,251.48207948670793,78.30239259377312,0.0005799696616098429,174.62866708236677
0.5,-0.5,60.0,-100.0,ID23,high,center,CDHG,-230.87733,1599.6642499999998,-223.24148,-9.69032889484152,-1.025889749417939,251.2657710392875,9.744481713675759,251.2657710392875,251.45465320776188,78.29091746164832,0.000622717524582209,174.01485104300698
0.5,-0.5,60.0,-100.0,ID24,high,center,ADHE,-218.202475,1599.5815,-226.071175,-8.947253558890415,-1.1978370703207961,251.41739991356576,9.027079256000356,251.41739991356576,251.5794052365813,78.2879781459592,0.0006446364685466838,173.71869824954214
0.5,-0.5,60.0,-200.0,ID01,low,edge,ABEF,-542.215344349341,182.54280058407932,-383.3240609304319,-99.35273097770832,-23.371149294107916,-208.1706700589619,102.06456668235242,208.1706700589619,231.845214841397,200.82273881275967,105.18066204990258,282.2321173663401
0.5,-0.5,60.0,-200.0,ID02,mid,edge,ABEF,-543.22998,1105.589,-259.92136,-45.21483086576076,-3.6392884311295446,203.23429735441124,45.36105543860621,203.23429735441124,208.2349753803274,69.04600885297563,0.011174593775095235,169.07085732563957
0.5,-0.5,60.0,-200.0,ID03,high,edge,ABEF,-554.00287,1625.56145,-256.2951,-23.402550150179167,-2.0998521607781,147.16164910124797,23.49656852880385,147.16164910124797,149.02563436814359,48.58577767508548,9.706231416282706e-06,124.50886973999987
0.5,-0.5,60.0,-200.0,ID04,low,edge,BCGF,-321.178815,182.16379,479.93382,-37.04737803585881,104.04688509137951,-197.7664700596842,110.44574467380156,197.7664700596842,226.5167525734433,200.1372812731098,92.85177592310959,284.54436135313637
0.5,-0.5,60.0,-200.0,ID05,mid,edge,BCGF,-184.9818897969324,1103.586616559577,473.7040289339493,-7.800154829126851,52.688870866127296,181.6880428174887,53.26311602324622,181.6880428174887,189.33437202831237,69.20814315278302,0.0031595769056563944,178.73872115677025
0.5,-0.5,60.0,-200.0,ID06,high,edge,BCGF,-193.231255,1684.95255,476.52298,-5.951892488097404,29.618942626712077,132.02203168796356,30.211037494835097,132.02203168796356,135.4345732726027,47.93324146452076,4.738361989372573e-07,127.17977837999125
0.5,-0.5,60.0,-200.0,ID07,low,edge,CDHG,352.14755,211.565355,53.795866,97.36413851281303,32.381706550462795,-169.83697275363753,102.60775013351831,169.83697275363753,198.4261769565254,191.39530845026732,86.60486496520484,279.014193599044
0.5,-0.5,60.0,-200.0,ID08,mid,edge,CDHG,391.90054,1132.2804,-71.53192899999999,46.33970975097348,8.250764936321028,204.05698658900516,47.06850137659889,204.05698658900516,209.41513220783335,68.20564956608831,0.005643228251135626,162.7818498745194
0.5,-0.5,60.0,-200.0,ID09,high,edge,CDHG,408.80994,1568.1853500000002,-62.4257885,22.346407373113344,5.5467553994395535,156.39599212434985,23.024517757085516,156.39599212434985,158.08173446197395,50.67998082701006,1.2030311567828137e-05,123.80891944945884
0.5,-0.5,60.0,-200.0,ID10,low,edge,ADHE,65.499245,238.64973,-938.19342,22.087220313798554,-112.2964687662047,-132.41926826689144,114.44798905419641,132.41926826689144,175.0234407354867,181.4251688543466,65.55032576409826,280.0062395662904
0.5,-0.5,60.0,-200.0,ID11,mid,edge,ADHE,-63.9057945,1133.4998500000002,-956.990295,1.6067275633307259,-56.69849574691975,175.52413118125986,56.72125698030892,175.52413118125986,184.46143667542646,67.84480321374106,0.0022715695004088313,186.07310624875018
0.5,-0.5,60.0,-200.0,ID12,high,edge,ADHE,-43.6886845,1590.1300500000002,-956.35754,0.46631553133872317,-35.77093664379621,141.30058749237912,35.773975995816436,141.30058749237912,145.75881923314532,50.807005029039665,2.2364490760555866e-06,145.08683237272575
0.5,-0.5,60.0,-200.0,ID13,mid,center,ABEF,-189.628155,1139.0976,-197.96616,-9.08175269208774,0.6474208668295661,211.59329792292033,9.104800148221225,211.59329792292033,211.7890958279882,66.52516759812573,0.02229912439442295,145.8681951812668
0.5,-0.5,60.0,-200.0,ID14,mid,center,BCGF,-198.69532,1132.6278,-194.690585,-10.006714909709144,0.8799563245610359,211.76486637838406,10.04533057780232,211.76486637838406,212.00298889089316,66.86685531890805,0.02313471673754931,146.7389100191252
0.5,-0.5,60.0,-200.0,ID15,mid,center,CDHG,-200.165335,1132.2551,-184.312585,-10.154546907094286,1.600898271911765,211.73642623593395,10.279965864018624,211.73642623593395,211.9858294635056,66.88861528871412,0.022222296827159982,146.22138867101359
0.5,-0.5,60.0,-200.0,ID16,mid,center,ADHE,-184.854655,1122.0572,-185.780155,-8.783764217518582,1.5250085927487218,212.36600344249334,8.91516489117937,212.36600344249334,212.55305122056942,67.41461273712856,0.026568469030141033,146.65467104832896
0.5,-0.5,60.0,-200.0,ID17,low,center,ABEF,-180.3984,209.458655,-328.203235,-20.093455265103877,-16.33245967460545,-193.26012016182602,25.89394105796458,193.26012016182602,194.98710272342828,191.13523185362428,104.63252952456992,274.36995033247223
0.5,-0.5,60.0,-200.0,ID18,low,center,BCGF,-295.4243,206.90585,-224.00141,-44.13293992763133,-3.0709952576076853,-194.78081618055842,44.239658661976186,194.78081618055842,199.7416174724052,192.08521356000648,107.05634976329122,274.29263418768505
0.5,-0.5,60.0,-200.0,ID19,low,center,CDHG,-188.530555,205.96057,-114.135095,-20.95295646277862,12.052771840675103,-197.56020204272014,24.17220911655505,197.56020204272014,199.03348744554236,192.34502505853962,107.58311730037266,272.5164352212444
0.5,-0.5,60.0,-200.0,ID20,low,center,ADHE,-80.19599149999999,202.56013,-220.692665,1.1348871894711379,-1.635302675593607,-202.03897346949762,1.990523492358055,202.03897346949762,202.04877872529195,193.5180589874964,117.05426158549253,271.3650957899792
0.5,-0.5,60.0,-200.0,ID21,high,center,ABEF,-212.053465,1598.6443,-226.934745,-7.631096978751623,-1.127213109570435,154.8331654760253,7.713899823921724,154.8331654760253,155.02520240857527,48.23982598740617,6.862254554648956e-05,111.44190578995952
0.5,-0.5,60.0,-200.0,ID22,high,center,BCGF,-232.83767,1599.3212,-235.17408,-8.606631404199245,-1.4843259564161908,154.59179478750445,8.733689236092587,154.59179478750445,154.8383038633998,48.25104560558674,5.8962604112580234e-05,112.57031411777434
0.5,-0.5,60.0,-200.0,ID23,high,center,CDHG,-230.87733,1599.6642499999998,-223.24148,-8.525779658780943,-0.94689111105839,154.56899839063166,8.578200368741935,154.56899839063166,154.80684992935352,48.23670918643194,6.386085655380687e-05,111.89396260789218
0.5,-0.5,60.0,-200.0,ID24,high,center,ADHE,-218.202475,1599.5815,-226.071175,-7.920730196445614,-1.0836074220025782,154.65446208175217,7.9945088585793975,154.65446208175217,154.86095316020118,48.22037914333557,6.638428994426836e-05,111.56765834673804
0.5,-0.5,60.0,-300.0,ID01,low,edge,ABEF,-542.215344349341,182.54280058407932,-383.3240609304319,-92.85167823965725,-22.736844165868803,-121.86416727433478,95.59496971359864,121.86416727433478,154.88471034937854,157.48402608707656,53.64951472961567,259.9354863861727
0.5,-0.5,60.0,-300.0,ID02,mid,edge,ABEF,-543.22998,1105.589,-259.92136,-34.39892810573974,-3.049079563000613,125.17912581945636,34.53379708351458,125.17912581945636,129.8552913127865,43.114530960362856,0.0014618528751797644,114.56451237249951
0.5,-0.5,60.0,-300.0,ID03,high,edge,ABEF,-554.00287,1625.56145,-256.2951,-16.308199572009922,-1.618185988513693,77.75041898433902,16.388285425081133,77.75041898433902,79.45881670031457,26.118314562802333,6.667135532876062e-07,72.72946359289277
0.5,-0.5,60.0,-300.0,ID04,low,edge,BCGF,-321.178815,182.16379,479.93382,-35.80920699270574,99.54673969746507,-114.98679860839766,105.79155301743762,114.98679860839766,156.24921293897617,156.74626523227522,44.316782223593066,265.26821969003225
0.5,-0.5,60.0,-300.0,ID05,mid,edge,BCGF,-184.9818897969324,1103.586616559577,473.7040289339493,-6.062662533657209,41.66368968170091,111.8391026178991,42.1024811013565,111.8391026178991,119.50148028065195,44.207939331835924,0.00034886649569006975,126.63739378366051
0.5,-0.5,60.0,-300.0,ID06,high,edge,BCGF,-193.231255,1684.95255,476.52298,-3.836116149079407,20.5282828540679,69.53508330982103,20.883634359130262,69.53508330982103,72.60340208936215,26.146977245375506,2.466075784076445e-08,76.5997790067314
0.5,-0.5,60.0,-300.0,ID07,low,edge,CDHG,352.14755,211.565355,53.795866,89.93544953665088,31.44046480013398,-91.1150937212836,95.27270285978004,91.1150937212836,131.8288595643846,149.0594328082639,41.48722879651675,255.15884646029164
0.5,-0.5,60.0,-300.0,ID08,mid,edge,CDHG,391.90054,1132.2804,-71.53192899999999,33.76372518461,6.577303576762238,123.97301755847477,34.39840200769154,123.97301755847477,128.6567493108568,42.10408405338924,0.0006783964517982943,109.89924048969233
0.5,-0.5,60.0,-300.0,ID09,high,edge,CDHG,408.80994,1568.1853500000002,-62.4257885,15.401544619153356,3.9947736290771836,83.29249474199965,15.911184525463279,83.29249474199965,84.79861716649265,27.501739993454688,8.265375136644358e-07,73.69903458066175
0.5,-0.5,60.0,-300.0,ID10,low,edge,ADHE,65.499245,238.64973,-938.19342,21.389221792717624,-104.85850602781277,-65.39265718734316,107.01777934195286,65.39265718734316,125.41532884501916,140.2253881192978,28.563079603445633,257.1976073208142
0.5,-0.5,60.0,-300.0,ID11,mid,edge,ADHE,-63.9057945,1133.4998500000002,-956.990295,0.8082681501745707,-44.635499477612896,106.9349430267156,44.6428170148185,106.9349430267156,115.87951998151132,43.2399773099171,0.00024277563245851967,133.8701313813123
0.5,-0.5,60.0,-300.0,ID12,high,edge,ADHE,-43.6886845,1590.1300500000002,-956.35754,-0.030171682882080587,-25.511823192996232,76.17875605312294,25.511841034334395,76.17875605312294,80.33714524902142,28.60650666454669,1.3076933912388628e-07,92.01994762866065
0.5,-0.5,60.0,-300.0,ID13,mid,center,ABEF,-189.628155,1139.0976,-197.96616,-7.3154118540855375,0.40677249770500234,127.86283187919689,7.3267123909557395,127.86283187919689,128.07257509173286,40.216498470096994,0.0032772595109486647,90.9077777447352
0.5,-0.5,60.0,-300.0,ID14,mid,center,BCGF,-198.69532,1132.6278,-194.690585,-8.014046717328617,0.5890209227851911,128.2707286453224,8.035663658653485,128.2707286453224,128.5221837568789,40.5241892992937,0.0034079269007394127,91.72299951261247
0.5,-0.5,60.0,-300.0,ID15,mid,center,CDHG,-200.165335,1132.2551,-184.312585,-8.12013248093788,1.157698274157169,128.27575930957317,8.202244619734824,128.27575930957317,128.53772692579216,40.54638080989964,0.0032538364705997722,91.21541301790737
0.5,-0.5,60.0,-300.0,ID16,mid,center,ADHE,-184.854655,1122.0572,-185.780155,-7.128983296687807,1.1033546502377332,129.0923398909729,7.213861263474296,129.0923398909729,129.29374313111649,40.991096491152916,0.003973816206221385,91.58293883882644
0.5,-0.5,60.0,-300.0,ID17,low,center,ABEF,-180.3984,209.458655,-328.203235,-18.500117297067607,-15.686058560963314,-110.82403905724442,24.25503603755786,110.82403905724442,113.44723181349498,148.57397754887285,55.037932468332954,245.1524525224937
0.5,-0.5,60.0,-300.0,ID18,low,center,BCGF,-295.4243,206.90585,-224.00141,-40.95182005799499,-2.8569857191268997,-111.83500709293259,41.051357266985654,111.83500709293259,119.13136759450877,149.45478207073822,56.81908846626864,244.90202569690632
0.5,-0.5,60.0,-300.0,ID19,low,center,CDHG,-188.530555,205.96057,-114.135095,-19.45578146950719,11.620772890825233,-114.13265208133491,22.662078350613786,114.13265208133491,116.36078405669326,149.64253174320473,57.20302282068731,242.13396701691505
0.5,-0.5,60.0,-300.0,ID20,low,center,ADHE,-80.19599149999999,202.56013,-220.692665,1.235126482644365,-1.6217953735664838,-117.59189782800574,2.0385675514564365,117.59189782800574,117.60956675565978,150.66836640190488,64.8258688636194,239.11393596167838
0.5,-0.5,60.0,-300.0,ID21,high,center,ABEF,-212.053465,1598.6443,-226.934745,-5.397996795029561,-0.8393014914768753,81.41661276857518,5.462856065534285,81.41661276857518,81.5996791115067,25.400655590240834,5.768062066672653e-06,61.350670635607074
0.5,-0.5,60.0,-300.0,ID22,high,center,BCGF,-232.83767,1599.3212,-235.17408,-6.068752039951362,-1.0919761306748523,81.31315872466242,6.166211413208068,81.31315872466242,81.5466243628424,25.42723634035135,4.874380567752093e-06,62.29802957662652
0.5,-0.5,60.0,-300.0,ID23,high,center,CDHG,-230.87733,1599.6642499999998,-223.24148,-6.00671541293848,-0.7213851132340551,81.28948147267293,6.0498782246941465,81.28948147267293,81.51429828336661,25.41335875456791,5.326714428772328e-06,61.73108726633118
0.5,-0.5,60.0,-300.0,ID24,high,center,ADHE,-218.202475,1599.5815,-226.071175,-5.594140282243676,-0.8111135266982983,81.31337006888431,5.652637495064963,81.31337006888431,81.50960963352692,25.390885542984904,5.560932832462894e-06,61.457785203224795
0.7,-0.7,15.0,0.0,ID01,low,edge,ABEF,-542.215344349341,182.54280058407932,-383.3240609304319,-30.362079613516265,-6.411971722951857,-14.865465816978887,31.031746000401498,14.865465816978887,34.40859389439217,50.14491030111491,3.0832907333909167,98.40242284184231
0.7,-0.7,15.0,0.0,ID02,mid,edge,ABEF,-543.22998,1105.589,-259.92136,-5.237334369495665,-0.8539996364393014,8.979734788356879,5.30650418608513,8.979734788356879,10.430466123149328,3.353563664013689,1.526058905977755e-45,13.933866415334245
0.7,-0.7,15.0,0.0,ID03,high,edge,ABEF,-554.00287,1625.56145,-256.2951,-1.0117355917621675,-0.2603316369333889,1.85369200753878,1.0446920449715127,1.85369200753878,2.127805331236839,0.6946845831606605,1.0325639960786021e-85,3.3653131479350415
0.7,-0.7,15.0,0.0,ID04,low,edge,BCGF,-321.178815,182.16379,479.93382,-11.719816662659301,30.082926648059505,-14.817531265970132,32.28523777702242,14.817531265970132,35.523172875418624,50.08230290754249,1.9025797791706494,98.89896564729816
0.7,-0.7,15.0,0.0,ID05,mid,edge,BCGF,-184.9818897969324,1103.586616559577,473.7040289339493,-1.1211950335207086,5.857415168584225,8.719696138941778,5.963756430334162,8.719696138941778,10.564066050334418,3.9198973488771376,4.381600367498178e-52,15.218900538076745
0.7,-0.7,15.0,0.0,ID06,high,edge,BCGF,-193.231255,1684.95255,476.52298,-0.22047037173385037,0.9166335440849939,1.6185161818453522,0.9427747551532544,1.6185161818453522,1.873077379568056,0.6905861827879886,6.228216251425047e-103,2.8853090811202273
0.7,-0.7,15.0,0.0,ID07,low,edge,CDHG,352.14755,211.565355,53.795866,28.31644942439547,8.442515041132479,-3.045381818969498,29.548221066996476,3.045381818969498,29.7047423595527,46.35077404298814,0.8062390684984811,95.10814062123333
0.7,-0.7,15.0,0.0,ID08,mid,edge,CDHG,391.90054,1132.2804,-71.53192899999999,2.886573683097314,0.8981551158091111,7.1381904876993,3.0230762874932666,7.1381904876993,7.7519516045112695,2.5440798769070643,3.607974305020727e-49,9.67359803208801
0.7,-0.7,15.0,0.0,ID09,high,edge,CDHG,408.80994,1568.1853500000002,-62.4257885,0.5035941819104365,0.232919645251346,1.5988721117878717,0.5548501249869685,1.5988721117878717,1.6924097290700806,0.5610387411580738,2.9897146525182404e-84,2.409113750994312
0.7,-0.7,15.0,0.0,ID10,low,edge,ADHE,65.499245,238.64973,-938.19342,6.479253820316291,-30.198077678077397,2.1180913626795186,30.885346452958554,2.1180913626795186,30.957889730082332,42.60729661818744,0.1215548181112386,95.48483976516094
0.7,-0.7,15.0,0.0,ID11,mid,edge,ADHE,-63.9057945,1133.4998500000002,-956.990295,-0.9942520531526324,-6.441170448435504,8.140426977950657,6.51745455611292,8.140426977950657,10.428027870807785,3.8530241343789724,6.19101806376027e-54,19.89692554497057
