source,pair,measured_median_mm,layout_pair_dist_mm,pair_bias_mm,delaycal_pair_predicted_bias_mm,delaycal_pair_residual_mm
v2 one-baseline F-G scaled layout,B-G,2745.0,2745.034721643698,-0.034721643698048865,100.04580381000581,100.08052545370386
v2 one-baseline F-G scaled layout,B-H,3902.0,3841.7083661030183,60.29163389698169,99.63654469263358,39.344910795651884
v2 one-baseline F-G scaled layout,C-D,2887.0,2742.284093283773,144.71590671622698,106.41959821393657,-38.296308502290415
v2 one-baseline F-G scaled layout,C-E,3885.0,3827.7141398512513,57.285860148748725,100.88798556551811,43.60212541676938
v2 one-baseline F-G scaled layout,C-F,2672.0,2644.8214316983654,27.17856830163464,103.25574339579495,76.07717509416031
v2 one-baseline F-G scaled layout,C-G,1618.0,1505.0990551822829,112.90094481771712,102.53970900531765,-10.361235812399471
v2 one-baseline F-G scaled layout,C-H,3347.0,3246.314576701952,100.68542329804814,102.13044988794542,1.4450265898972816
v2 one-baseline F-G scaled layout,D-E,2793.0,2745.8972376838574,47.102762316142616,99.521545489852,52.418783173709386
v2 one-baseline F-G scaled layout,D-F,3850.0,3808.5948035226434,41.40519647735664,101.88930332012882,60.48410684277218
v2 one-baseline F-G scaled layout,D-G,3160.0,3062.9652964724783,97.03470352752174,101.17326892965153,4.138565402129785
v2 one-baseline F-G scaled layout,D-H,1659.0,1549.7886451409195,109.21135485908053,100.76400981227928,-8.447345046801246
v2 one-baseline F-G scaled layout,E-F,2762.0,2675.881995502568,86.11800449743214,96.35769067171037,10.239686174278233
v2 one-baseline F-G scaled layout,E-G,3711.0,3556.8501558263583,154.14984417364167,95.64165628123308,-58.508187892408586
v2 one-baseline F-G scaled layout,E-H,2333.0,2210.842559535007,122.15744046499321,95.23239716386084,-26.925043301132376
v2 one-baseline F-G scaled layout,F-G,2374.0,2236.1352352837457,137.86476471625429,98.0094141115099,-39.85535060474439
v2 one-baseline F-G scaled layout,F-H,3660.0,3485.4771675120887,174.52283248791127,97.60015499413767,-76.9226774937736
v2 one-baseline F-G scaled layout,G-H,2880.0,2791.041193538541,88.95880646145906,96.88412060366036,7.925314142201302
v2 one-baseline F-H scaled layout,A-B,2895.0,2811.824876323265,83.17512367673498,79.83488878125934,-3.3402348954756462
v2 one-baseline F-H scaled layout,A-C,3718.0,3634.111678549898,83.88832145010201,82.15931966714709,-1.7290017829549242
v2 one-baseline F-H scaled layout,A-D,2429.0,2302.623531465158,126.37646853484193,80.88378998592741,-45.492678548914526
v2 one-baseline F-H scaled layout,A-E,1550.0,1473.4686241094475,76.53137589055245,75.63940513987805,-0.8919707506744032
v2 one-baseline F-H scaled layout,A-F,3322.0,3229.450969670937,92.54903032906304,77.91743030808408,-14.631600020978965
v2 one-baseline F-H scaled layout,A-G,4020.5,3947.550125673199,72.94987432680091,76.90600515622174,3.956130829420829
v2 one-baseline F-H scaled layout,A-H,2688.0,2673.589322931701,14.41067706829881,76.54003223787649,62.12935516957768
v2 one-baseline F-H scaled layout,B-C,2407.0,2251.8483340432426,155.15166595675737,85.50307045442972,-69.64859550232765
v2 one-baseline F-H scaled layout,B-D,3670.0,3562.0904239479523,107.90957605204767,84.22754077321004,-23.68203527883763
v2 one-baseline F-H scaled layout,B-E,3135.0,3028.2898939964525,106.71010600354748,78.98315592716068,-27.7269500763868
v2 one-baseline F-H scaled layout,B-F,1620.0,1517.0806031825653,102.91939681743474,81.26118109536671,-21.658215722068036
v2 one-baseline F-H scaled layout,B-G,2745.0,2764.2800554606615,-19.280055460661515,80.24975594350437,99.52981140416588
v2 one-baseline F-H scaled layout,B-H,3902.0,3868.642437045771,33.3575629542288,79.88378302515912,46.52622007093032
v2 one-baseline F-H scaled layout,C-D,2887.0,2761.510142550135,125.48985744986521,86.55197165909777,-38.93788579076744
v2 one-baseline F-H scaled layout,C-E,3885.0,3854.5500978070904,30.449902192909576,81.30758681304842,50.85768462013884
v2 one-baseline F-H scaled layout,C-F,2672.0,2663.3641739587674,8.635826041232576,83.58561198125446,74.94978594002188
v2 one-baseline F-H scaled layout,C-G,1618.0,1515.6512472970826,102.34875270291741,82.5741868293921,-19.774565873525304
v2 one-baseline F-H scaled layout,C-H,3347.0,3269.074364478368,77.9256355216321,82.20821391104685,4.282578389414752
v2 one-baseline F-H scaled layout,D-E,2793.0,2765.1486185679064,27.851381432093604,80.03205713182874,52.18067569973513
v2 one-baseline F-H scaled layout,D-F,3850.0,3835.296716540143,14.703283459857175,82.31008230003478,67.6067988401776
v2 one-baseline F-H scaled layout,D-G,3160.0,3084.439629432861,75.56037056713922,81.29865714817242,5.738286581033208
v2 one-baseline F-H scaled layout,D-H,1659.0,1560.6541542677464,98.34584573225357,80.93268422982717,-17.41316150242639
v2 one-baseline F-H scaled layout,E-F,2762.0,2694.6425021920472,67.35749780795277,77.06569745398542,9.708199646032654
v2 one-baseline F-H scaled layout,E-G,3711.0,3581.7870967131407,129.21290328685927,76.05427230212307,-53.158630984736206
v2 one-baseline F-H scaled layout,E-H,2333.0,2226.342692462113,106.65730753788694,75.68829938377782,-30.96900815410912
v2 one-baseline F-H scaled layout,F-G,2374.0,2251.812694196593,122.18730580340707,78.33229747032911,-43.85500833307796
v2 one-baseline F-H scaled layout,F-H,3660.0,3509.913715097909,150.08628490209094,77.96632455198386,-72.11996035010708
v2 one-baseline F-H scaled layout,G-H,2880.0,2810.6090769765983,69.39092302340168,76.9548994001215,7.563976376719822
v2 one-baseline G-H scaled layout,A-B,2895.0,2740.909690823577,154.09030917642303,152.03558506481036,-2.0547241116126713
v2 one-baseline G-H scaled layout,A-C,3718.0,3542.4581385371444,175.54186146285565,154.97393546624374,-20.567925996611905
v2 one-baseline G-H scaled layout,A-D,2429.0,2244.550578115617,184.4494218843829,153.36908350894444,-31.08033837543846
v2 one-baseline G-H scaled layout,A-E,1550.0,1436.3072412343788,113.69275876562119,147.0842179323268,33.3914591667056
v2 one-baseline G-H scaled layout,A-F,3322.0,3148.0031111983903,173.99688880160966,149.68729904921565,-24.309589752394004
v2 one-baseline G-H scaled layout,A-G,4020.5,3847.991560775131,172.5084392248691,149.7459248905866,-22.762514334282514
v2 one-baseline G-H scaled layout,A-H,2688.0,2606.160485388446,81.83951461155402,149.22314801518803,67.38363340363401
v2 one-baseline G-H scaled layout,B-C,2407.0,2195.0559485463723,211.9440514536277,157.1888132097182,-54.7552382439095
v2 one-baseline G-H scaled layout,B-D,3670.0,3472.253284619688,197.7467153803118,155.58396125241893,-42.16275412789287
v2 one-baseline G-H scaled layout,B-E,3135.0,2951.915386683466,183.08461331653416,149.29909567580128,-33.78551764073288
v2 one-baseline G-H scaled layout,B-F,1620.0,1478.8193112726133,141.18068872738672,151.90217679269014,10.721488065303419
v2 one-baseline G-H scaled layout,B-G,2745.0,2694.563966611483,50.43603338851699,151.96080263406108,101.52476924554409
v2 one-baseline G-H scaled layout,B-H,3902.0,3771.0739510546387,130.92604894536134,151.43802575866255,20.511976813301203
v2 one-baseline G-H scaled layout,C-D,2887.0,2691.8639118523383,195.13608814766167,158.52231165385228,-36.61377649380938
v2 one-baseline G-H scaled layout,C-E,3885.0,3757.337025433516,127.66297456648408,152.23744607723467,24.574471510750584
v2 one-baseline G-H scaled layout,C-F,2672.0,2596.193218171336,75.80678182866404,154.84052719412352,79.03374536545948
v2 one-baseline G-H scaled layout,C-G,1618.0,1477.4260042316428,140.57399576835724,154.89915303549446,14.325157267137229
v2 one-baseline G-H scaled layout,C-H,3347.0,3186.627190430888,160.37280956911218,154.3763761600959,-5.9964334090162765
v2 one-baseline G-H scaled layout,D-E,2793.0,2695.4106242599687,97.5893757400313,150.63259411993536,53.04321837990406
v2 one-baseline G-H scaled layout,D-F,3850.0,3738.5692210300267,111.43077896997329,153.23567523682422,41.80489626685093
v2 one-baseline G-H scaled layout,D-G,3160.0,3006.6490065794787,153.35099342052126,153.29430107819516,-0.05669234232610165
v2 one-baseline G-H scaled layout,D-H,1659.0,1521.293922489915,137.70607751008492,152.77152420279663,15.065446692711703
v2 one-baseline G-H scaled layout,E-F,2762.0,2626.6826962641026,135.31730373589744,146.95080966020657,11.633505924309134
v2 one-baseline G-H scaled layout,E-G,3711.0,3491.453200558152,219.54679944184818,147.0094355015775,-72.53736394027067
v2 one-baseline G-H scaled layout,E-H,2333.0,2170.1935679731555,162.8064320268445,146.48665862617895,-16.319773400665554
v2 one-baseline G-H scaled layout,F-G,2374.0,2195.0212075488507,178.97879245114927,149.61251661846637,-29.366275832682902
v2 one-baseline G-H scaled layout,F-H,3660.0,3421.392490220086,238.60750977991393,149.0897397430678,-89.51777003684612
v2 one-baseline G-H scaled layout,G-H,2880.0,2739.7245543524423,140.27544564755772,149.14836558443875,8.872919936881033
v3-lite full-similarity scaled layout,A-B,2895.0,2706.2523100966423,188.7476899033577,187.25922425801,-1.488465645347702
v3-lite full-similarity scaled layout,A-C,3718.0,3497.036050183264,220.9639498167362,190.24319030778736,-30.720759508948845
v3-lite full-similarity scaled layout,A-D,2429.0,2216.192366639624,212.8076333603758,188.96885540009117,-23.83877796028463
v3-lite full-similarity scaled layout,A-E,1550.0,1418.7496236977217,131.25037630227826,182.06105265529658,50.81067635301832
v3-lite full-similarity scaled layout,A-F,3322.0,3108.0822699874125,213.91773001258753,184.97402607955,-28.94370393303754
v3-lite full-similarity scaled layout,A-G,4020.5,3800.2869022160558,220.21309778394425,184.43978574710073,-35.77331203684352
v3-lite full-similarity scaled layout,A-H,2688.0,2573.249805774018,114.75019422598189,184.70453695742555,69.95434273144366
v3-lite full-similarity scaled layout,B-C,2407.0,2166.3298676974196,240.67013230258044,192.12375353396212,-48.546378768618325
v3-lite full-similarity scaled layout,B-D,3670.0,3427.858885518002,242.1411144819981,190.84941862626593,-51.29169585573217
v3-lite full-similarity scaled layout,B-E,3135.0,2914.1627887657537,220.8372112342463,183.94161588147134,-36.89559535277496
v3-lite full-similarity scaled layout,B-F,1620.0,1461.3301153251923,158.6698846748077,186.85458930572474,28.184704630917054
v3-lite full-similarity scaled layout,B-G,2745.0,2661.0011108694216,83.99888913057839,186.3203489732755,102.3214598426971
v3-lite full-similarity scaled layout,B-H,3902.0,3723.1308709652594,178.86912903474058,186.58510018360033,7.715971148859751
v3-lite full-similarity scaled layout,C-D,2887.0,2657.227296137462,229.77270386253804,193.8333846760433,-35.93931918649474
v3-lite full-similarity scaled layout,C-E,3885.0,3709.620422859779,175.37957714022104,186.9255819312487,11.546004791027656
v3-lite full-similarity scaled layout,C-F,2672.0,2564.0009473120626,107.99905268793736,189.8385553555021,81.83950266756474
v3-lite full-similarity scaled layout,C-G,1618.0,1460.9496674620084,157.0503325379916,189.30431502305285,32.25398248506124
v3-lite full-similarity scaled layout,C-H,3347.0,3146.997901287031,200.0020987129692,189.56906623337767,-10.433032479591532
v3-lite full-similarity scaled layout,D-E,2793.0,2661.442201437103,131.557798562897,185.65124702355251,54.09344846065551
v3-lite full-similarity scaled layout,D-F,3850.0,3690.341978574598,159.65802142540178,188.56422044780592,28.906199022404138
v3-lite full-similarity scaled layout,D-G,3160.0,2968.762399628641,191.2376003713589,188.02998011535666,-3.2076202560022296
v3-lite full-similarity scaled layout,D-H,1659.0,1501.9830344497727,157.01696555022727,188.29473132568148,31.277765775454213
v3-lite full-similarity scaled layout,E-F,2762.0,2591.9496739138044,170.05032608619558,181.65641770301133,11.606091616815746
v3-lite full-similarity scaled layout,E-G,3711.0,3447.6680780785473,263.3319219214527,181.12217737056207,-82.20974455089063
v3-lite full-similarity scaled layout,E-H,2333.0,2142.662190101262,190.33780989873821,181.3869285808869,-8.950881317851326
v3-lite full-similarity scaled layout,F-G,2374.0,2167.258152389999,206.74184761000106,184.03515079481548,-22.70669681518558
v3-lite full-similarity scaled layout,F-H,3660.0,3376.814000805381,283.18599919461894,184.29990200514032,-98.88609718947862
v3-lite full-similarity scaled layout,G-H,2880.0,2705.556269658473,174.44373034152704,183.76566167269107,9.321931331164024
v3-lite one-baseline A-B scaled layout,A-B,2895.0,2665.0643575793524,229.93564242064758,229.19475239853256,-0.7408900221150247
v3-lite one-baseline A-B scaled layout,A-C,3718.0,3443.8127220224624,274.18727797753763,232.53915858349268,-41.648119394044954
v3-lite one-baseline A-B scaled layout,A-D,2429.0,2182.462907776612,246.53709222338784,231.06607154722707,-15.471020676160776
v3-lite one-baseline A-B scaled layout,A-E,1550.0,1397.1568875301546,152.84311246984544,223.55569322789384,70.7125807580484
v3-lite one-baseline A-B scaled layout,A-F,3322.0,3060.7786447938315,261.2213552061685,226.655162395189,-34.56619281097949
v3-lite one-baseline A-B scaled layout,A-G,4020.5,3742.4482314104616,278.05176858953837,226.7593961470265,-51.29237244251186
v3-lite one-baseline A-B scaled layout,A-H,2688.0,2534.0860920212663,153.91390797873373,226.9199225664966,73.00601458776288
v3-lite one-baseline A-B scaled layout,B-C,2407.0,2133.3592938175866,273.6407061824134,233.76075729172337,-39.87994889069003
v3-lite one-baseline A-B scaled layout,B-D,3670.0,3375.688402933676,294.3115970663239,232.28767025545778,-62.0239268108661
v3-lite one-baseline A-B scaled layout,B-E,3135.0,2869.810531541426,265.1894684585741,224.77729193612453,-40.412176522449556
v3-lite one-baseline A-B scaled layout,B-F,1620.0,1439.089323076242,180.91067692375805,227.87676110341968,46.966084179661635
v3-lite one-baseline A-B scaled layout,B-G,2745.0,2620.5018614114015,124.49813858859852,227.9809948552572,103.48285626665867
v3-lite one-baseline A-B scaled layout,B-H,3902.0,3666.4664805250727,235.5335194749273,228.1415212747273,-7.391998200199993
v3-lite one-baseline A-B scaled layout,C-D,2887.0,2616.7854824556293,270.21451754437066,235.63207644041785,-34.58244110395282
v3-lite one-baseline A-B scaled layout,C-E,3885.0,3653.161655410833,231.8383445891668,228.12169812108465,-3.7166464680821605
v3-lite one-baseline A-B scaled layout,C-F,2672.0,2524.9779970578766,147.02200294212344,231.22116728837977,84.19916434625634
v3-lite one-baseline A-B scaled layout,C-G,1618.0,1438.7146654597645,179.28533454023545,231.3254010402173,52.04006649998183
v3-lite one-baseline A-B scaled layout,C-H,3347.0,3099.1019975508443,247.89800244915568,231.4859274596874,-16.412074989468294
v3-lite one-baseline A-B scaled layout,D-E,2793.0,2620.9362387774754,172.0637612225246,226.64861108481904,54.58484986229445
v3-lite one-baseline A-B scaled layout,D-F,3850.0,3634.176620444829,215.82337955517096,229.74808025211416,13.924700696943205
v3-lite one-baseline A-B scaled layout,D-G,3160.0,2923.5791606915977,236.42083930840226,229.85231400395168,-6.5685253044505885
v3-lite one-baseline A-B scaled layout,D-H,1659.0,1479.1235229127703,179.87647708722966,230.01284042342178,50.13636333619212
v3-lite one-baseline A-B scaled layout,E-F,2762.0,2552.501356512625,209.49864348737492,222.23770193278096,12.739058445406044
v3-lite one-baseline A-B scaled layout,E-G,3711.0,3395.1961084231357,315.8038915768643,222.34193568461848,-93.46195589224584
v3-lite one-baseline A-B scaled layout,E-H,2333.0,2110.05182771294,222.94817228706006,222.50246210408858,-0.44571018297148157
v3-lite one-baseline A-B scaled layout,F-G,2374.0,2134.273450431384,239.72654956861606,225.4414048519136,-14.285144716702462
v3-lite one-baseline A-B scaled layout,F-H,3660.0,3325.4203985880304,334.57960141196963,225.6019312713837,-108.97767014058593
v3-lite one-baseline A-B scaled layout,G-H,2880.0,2664.378910566049,215.62108943395106,225.70616502322122,10.085075589270161
v3-lite one-baseline A-C scaled layout,A-B,2895.0,2642.077144097474,252.92285590252595,252.59919177766466,-0.3236641248612955
v3-lite one-baseline A-C scaled layout,A-C,3718.0,3414.108501932017,303.89149806798287,256.14476150265284,-47.746736565330025
v3-lite one-baseline A-C scaled layout,A-D,2429.0,2163.6383189314447,265.3616810685553,254.56074985542242,-10.800931213132884
v3-lite one-baseline A-C scaled layout,A-E,1550.0,1385.105867617636,164.89413238236398,246.71407093058912,81.81993854822514
v3-lite one-baseline A-C scaled layout,A-F,3322.0,3034.378242143685,287.62175785631507,249.91762435545834,-37.70413350085673
v3-lite one-baseline A-C scaled layout,A-G,4020.5,3710.168164253492,310.3318357465082,250.37819386037756,-59.95364188613064
v3-lite one-baseline A-C scaled layout,A-H,2688.0,2512.2286168675855,175.77138313241448,250.48055187450012,74.70916874208564
v3-lite one-baseline A-C scaled layout,B-C,2407.0,2114.9582426830934,292.04175731690657,256.9985886387328,-35.04316867817374
v3-lite one-baseline A-C scaled layout,B-D,3670.0,3346.5717815110643,323.4282184889357,255.41457699150234,-68.01364149743338
v3-lite one-baseline A-C scaled layout,B-E,3135.0,2845.0573029173324,289.94269708266756,247.56789806666904,-42.37479901599852
v3-lite one-baseline A-C scaled layout,B-F,1620.0,1426.676619647537,193.3233803524629,250.77145149153827,57.44807113907538
v3-lite one-baseline A-C scaled layout,B-G,2745.0,2597.8990167383986,147.1009832616014,251.2320209964575,104.13103773485608
v3-lite one-baseline A-C scaled layout,B-H,3902.0,3634.8417854319555,267.1582145680445,251.33437901058005,-15.823835557464463
v3-lite one-baseline A-C scaled layout,C-D,2887.0,2594.2146929921723,292.78530700782767,258.96014671649056,-33.82516029133711
v3-lite one-baseline A-C scaled layout,C-E,3885.0,3621.651719593368,263.34828040663206,251.11346779165729,-12.234812614974771
v3-lite one-baseline A-C scaled layout,C-F,2672.0,2503.1990827549844,168.80091724501563,254.31702121652648,85.51610397151086
v3-lite one-baseline A-C scaled layout,C-G,1618.0,1426.3051935982774,191.69480640172264,254.77759072144568,63.08278431972303
v3-lite one-baseline A-C scaled layout,C-H,3347.0,3072.3710411230136,274.6289588769864,254.87994873556826,-19.749010141418154
v3-lite one-baseline A-C scaled layout,D-E,2793.0,2598.329647431257,194.67035256874306,249.52945614442683,54.859103575683775
v3-lite one-baseline A-C scaled layout,D-F,3850.0,3602.8304379155284,247.16956208447164,252.73300956929603,5.563447484824394
v3-lite one-baseline A-C scaled layout,D-G,3160.0,2898.3621567919135,261.63784320808645,253.19357907421522,-8.44426413387123
v3-lite one-baseline A-C scaled layout,D-H,1659.0,1466.3655089869283,192.63449101307174,253.2959370883378,60.66144607526607
v3-lite one-baseline A-C scaled layout,E-F,2762.0,2530.4850425620557,231.5149574379443,244.88633064446276,13.371373206518456
v3-lite one-baseline A-C scaled layout,E-G,3711.0,3365.9112254764236,345.0887745235764,245.34690014938195,-99.74187437419442
v3-lite one-baseline A-C scaled layout,E-H,2333.0,2091.851812511236,241.14818748876405,245.4492581635045,4.301070674740458
v3-lite one-baseline A-C scaled layout,F-G,2374.0,2115.864514341626,258.1354856583739,248.55045357425115,-9.585032084122759
v3-lite one-baseline A-C scaled layout,F-H,3660.0,3296.7373581946763,363.2626418053237,248.65281158837374,-114.60983021694997
v3-lite one-baseline A-C scaled layout,G-H,2880.0,2641.3976093304473,238.60239066955273,249.11338109329296,10.510990423740225
v3-lite one-baseline A-D scaled layout,A-B,2895.0,2644.78991220035,250.21008779964995,249.83718599286402,-0.3729018067859329
v3-lite one-baseline A-D scaled layout,A-C,3718.0,3417.6139577301146,300.38604226988537,253.35901599684246,-47.02702627304291
v3-lite one-baseline A-D scaled layout,A-D,2429.0,2165.859847182756,263.14015281724414,251.7880947899426,-11.352058027301553
v3-lite one-baseline A-D scaled layout,A-E,1550.0,1386.5280331381146,163.47196686188545,243.98110338775294,80.50913652586749
v3-lite one-baseline A-D scaled layout,A-F,3322.0,3037.4938076848866,284.50619231511337,247.1723736163933,-37.33381869872008
v3-lite one-baseline A-D scaled layout,A-G,4020.5,3713.977601034994,306.5223989650058,247.5908912099033,-58.93150775510247
v3-lite one-baseline A-D scaled layout,A-H,2688.0,2514.808062238511,173.19193776148904,247.70011379657402,74.50817603508497
v3-lite one-baseline A-D scaled layout,B-C,2407.0,2117.129788382462,289.8702116175382,254.25624460874138,-35.613967008796806
v3-lite one-baseline A-D scaled layout,B-D,3670.0,3350.0078935879383,319.99210641206173,252.68532340184152,-67.30678301022022
v3-lite one-baseline A-D scaled layout,B-E,3135.0,2847.9784820810255,287.0215179189745,244.87833199965186,-42.14318591932263
v3-lite one-baseline A-D scaled layout,B-F,1620.0,1428.1414681798917,191.85853182010828,248.0696022282922,56.21107040818393
v3-lite one-baseline A-D scaled layout,B-G,2745.0,2600.5664246915853,144.43357530841467,248.48811982180223,104.05454451338755
v3-lite one-baseline A-D scaled layout,B-H,3902.0,3638.573880415082,263.42611958491807,248.59734240847294,-14.82877717644513
v3-lite one-baseline A-D scaled layout,C-D,2887.0,2596.878318044485,290.1216819555152,256.20715340581995,-33.91452854969526
v3-lite one-baseline A-D scaled layout,C-E,3885.0,3625.370271599537,259.62972840046314,248.4001620036303,-11.229566396832837
v3-lite one-baseline A-D scaled layout,C-F,2672.0,2505.769256999145,166.230743000855,251.59143223227065,85.36068923141565
v3-lite one-baseline A-D scaled layout,C-G,1618.0,1427.7696607667717,190.23033923322828,252.00994982578067,61.77961059255239
v3-lite one-baseline A-D scaled layout,C-H,3347.0,3075.5256159919486,271.4743840080514,252.11917241245138,-19.355211595600025
v3-lite one-baseline A-D scaled layout,D-E,2793.0,2600.9974975370174,192.00250246298265,246.8292407967304,54.826738333747755
v3-lite one-baseline A-D scaled layout,D-F,3850.0,3606.5296650610644,243.4703349389356,250.02051102537075,6.550176086435158
v3-lite one-baseline A-D scaled layout,D-G,3160.0,2901.3380670249257,258.66193297507425,250.43902861888077,-8.222904356193482
v3-lite one-baseline A-D scaled layout,D-H,1659.0,1467.8711083176759,191.12889168232414,250.54825120555148,59.41935952322734
v3-lite one-baseline A-D scaled layout,E-F,2762.0,2533.083232824441,228.91676717555902,242.21351962318113,13.296752447622112
v3-lite one-baseline A-D scaled layout,E-G,3711.0,3369.3671944400794,341.6328055599206,242.63203721669112,-99.00076834322948
v3-lite one-baseline A-D scaled layout,E-H,2333.0,2093.999633548786,239.00036645121418,242.74125980336186,3.7408933521476797
v3-lite one-baseline A-D scaled layout,F-G,2374.0,2118.0369905607004,255.96300943929964,245.82330744533147,-10.139701993968174
v3-lite one-baseline A-D scaled layout,F-H,3660.0,3300.122302487029,359.8776975129708,245.9325300320022,-113.94516748096862
v3-lite one-baseline A-D scaled layout,G-H,2880.0,2644.1096797170417,235.89032028295833,246.3510476255122,10.460727342553866
v3-lite one-baseline A-E scaled layout,A-B,2895.0,2677.4242595247015,217.57574047529852,216.61051394614327,-0.9652265291552453
v3-lite one-baseline A-E scaled layout,A-C,3718.0,3459.784264113477,258.2157358865229,219.84675731999613,-38.36897856652678
v3-lite one-baseline A-E scaled layout,A-D,2429.0,2192.584624898664,236.41537510133594,218.4333128896478,-17.982062211688145
v3-lite one-baseline A-E scaled layout,A-E,1550.0,1403.6365517390248,146.36344826097525,211.10375868418237,64.74031042320712
v3-lite one-baseline A-E scaled layout,A-F,3322.0,3074.9737706332803,247.0262293667197,214.1472632075383,-32.8789661591814
v3-lite one-baseline A-E scaled layout,A-G,4020.5,3759.804770303876,260.695229696124,214.0599002279499,-46.63532946817409
v3-lite one-baseline A-E scaled layout,A-H,2688.0,2545.838549529236,142.16145047076407,214.2517029822829,72.09025251151883
v3-lite one-baseline A-E scaled layout,B-C,2407.0,2143.2532806591403,263.7467193408597,221.26610163900546,-42.48061770185427
v3-lite one-baseline A-E scaled layout,B-D,3670.0,3391.34400147097,278.65599852903006,219.85265720865712,-58.80334132037294
v3-lite one-baseline A-E scaled layout,B-E,3135.0,2883.1199950336313,251.8800049663687,212.5231030031917,-39.356901963176995
v3-lite one-baseline A-E scaled layout,B-F,1620.0,1445.763459433676,174.23654056632404,215.5666075265476,41.330066960223576
v3-lite one-baseline A-E scaled layout,B-G,2745.0,2632.655093644813,112.34490635518705,215.47924454695922,103.13433819177217
v3-lite one-baseline A-E scaled layout,B-H,3902.0,3683.470635061273,218.5293649387272,215.67104730129222,-2.8583176374349932
v3-lite one-baseline A-E scaled layout,C-D,2887.0,2628.921479052928,258.07852094707187,223.08890058250998,-34.98962036456189
v3-lite one-baseline A-E scaled layout,C-E,3885.0,3670.1041054957523,214.89589450424774,215.75934637704455,0.8634518727968157
v3-lite one-baseline A-E scaled layout,C-F,2672.0,2536.6882134993834,135.31178650061656,218.80285090040047,83.49106439978391
v3-lite one-baseline A-E scaled layout,C-G,1618.0,1445.3870642488764,172.6129357511236,218.71548792081208,46.102552169688494
v3-lite one-baseline A-E scaled layout,C-H,3347.0,3113.4748575155295,233.5251424844705,218.90729067514508,-14.61785180932543
v3-lite one-baseline A-E scaled layout,D-E,2793.0,2633.0914855444717,159.90851445552835,214.34590194669622,54.43738749116787
v3-lite one-baseline A-E scaled layout,D-F,3850.0,3651.0310226858223,198.96897731417766,217.38940647005214,18.420429155874473
v3-lite one-baseline A-E scaled layout,D-G,3160.0,2937.137989638016,222.86201036198418,217.30204349046375,-5.55996687152043
v3-lite one-baseline A-E scaled layout,D-H,1659.0,1485.9833278763047,173.01667212369534,217.4938462447967,44.47717412110137
v3-lite one-baseline A-E scaled layout,E-F,2762.0,2564.3392194115613,197.66078058843868,210.0598522645867,12.399071676148026
v3-lite one-baseline A-E scaled layout,E-G,3711.0,3410.942178819521,300.0578211804791,209.97248928499832,-90.08533189548078
v3-lite one-baseline A-E scaled layout,E-H,2333.0,2119.8377203560076,213.1622796439924,210.16429203933131,-2.997987604661091
v3-lite one-baseline A-E scaled layout,F-G,2374.0,2144.1716769026784,229.82832309732157,213.01599380835424,-16.812329288967334
v3-lite one-baseline A-E scaled layout,F-H,3660.0,3340.842866693432,319.1571333065681,213.20779656268724,-105.94933674388085
v3-lite one-baseline A-E scaled layout,G-H,2880.0,2676.735633579584,203.26436642041608,213.12043358309882,9.856067162682734
v3-lite one-baseline A-F scaled layout,A-B,2895.0,2676.5976467926967,218.40235320730335,217.4521299859238,-0.9502232213795594
v3-lite one-baseline A-F scaled layout,A-C,3718.0,3458.7161100050917,259.28388999490835,220.69560713535031,-38.588282859558035
v3-lite one-baseline A-F scaled layout,A-D,2429.0,2191.9076987968365,237.09230120316352,219.27817389201368,-17.814127311149832
v3-lite one-baseline A-F scaled layout,A-E,1550.0,1403.2032009763857,146.7967990236143,211.93652642598371,65.1397274023694
v3-lite one-baseline A-F scaled layout,A-F,3322.0,3074.0244207271758,247.97557927282423,214.98377378544168,-32.99180548738255
v3-lite one-baseline A-F scaled layout,A-G,4020.5,3758.643989571451,261.85601042854887,214.90922452381886,-46.94678590473001
v3-lite one-baseline A-F scaled layout,A-H,2688.0,2545.0525618206457,142.94743817935432,215.098935561185,72.15149738183067
v3-lite one-baseline A-F scaled layout,B-C,2407.0,2142.591584835851,264.4084151641491,222.10172650805453,-42.30668865609459
v3-lite one-baseline A-F scaled layout,B-D,3670.0,3390.2969772198635,279.7030227801365,220.68429326471784,-59.01872951541867
v3-lite one-baseline A-F scaled layout,B-E,3135.0,2882.229876970604,252.77012302939602,213.3426457986879,-39.42747723070812
v3-lite one-baseline A-F scaled layout,B-F,1620.0,1445.317102649247,174.6828973507529,216.38989315814587,41.70699580739296
v3-lite one-baseline A-F scaled layout,B-G,2745.0,2631.8423026903574,113.15769730964257,216.31534389652305,103.15764658688047
v3-lite one-baseline A-F scaled layout,B-H,3902.0,3682.3334212954396,219.66657870456038,216.5050549338892,-3.161523770671181
v3-lite one-baseline A-F scaled layout,C-D,2887.0,2628.109840793398,258.8901592066022,223.9277704141444,-34.96238879245783
v3-lite one-baseline A-F scaled layout,C-E,3885.0,3668.971018436206,216.02898156379388,216.58612294811445,0.5571413843205733
v3-lite one-baseline A-F scaled layout,C-F,2672.0,2535.905050813476,136.094949186524,219.63337030757242,83.53842112104843
v3-lite one-baseline A-F scaled layout,C-G,1618.0,1444.940823670555,173.0591763294451,219.55882104594957,46.49964471650446
v3-lite one-baseline A-F scaled layout,C-H,3347.0,3112.5136210029223,234.48637899707774,219.74853208331572,-14.737846913762013
