iteration,d_tag_mm,median_3d,rmse,metric,mean,ci95_low,ci95_high
464,26.978060990549103,60.908500858574854,83.24854818118315,,,,
465,28.213624606910827,59.92580005412913,82.33659000897227,,,,
466,34.65035628453133,54.88576491360576,78.41401016473857,,,,
467,35.93694671853872,54.49643936553274,77.78833626681673,,,,
468,36.049503621601005,54.605417123465344,77.73599221275992,,,,
469,30.549727403436066,58.03304142025368,80.73550848826167,,,,
470,37.51674350031217,54.32286382411728,77.06584838583049,,,,
471,35.41545039397018,54.32412249395695,78.0347576748111,,,,
472,36.049503621601005,54.605417123465344,77.73599221275992,,,,
473,33.13612648735408,56.02105847338768,79.20551963967225,,,,
474,37.55757480583289,54.357534038898194,77.0468777865799,,,,
475,29.416870333613275,58.94322585117163,81.49167283517541,,,,
476,34.016303056900504,55.35731175734992,78.74552933091476,,,,
477,36.049503621601005,54.605417123465344,77.73599221275992,,,,
478,36.049503621601005,54.605417123465344,77.73599221275992,,,,
479,36.049503621601005,54.605417123465344,77.73599221275992,,,,
480,39.784255803831535,56.324481393555104,76.13375791890884,,,,
481,38.987419732035704,55.60353984224848,76.43722028306912,,,,
482,33.169522655454465,55.995679974355696,79.18763274058341,,,,
483,32.415723263206274,56.572237978727514,79.60336396034647,,,,
484,32.917888114998874,56.187279840912126,79.32352096588166,,,,
485,33.987013324007066,55.37922812124812,78.76065529042368,,,,
486,30.45244357924983,58.11051161803029,80.79833967560606,,,,
487,32.688439209387454,56.3627450749828,79.44987980870104,,,,
488,33.140232922561026,56.01793707495203,79.20331780250142,,,,
489,33.169522655454465,55.995679974355696,79.18763274058341,,,,
490,33.09183514785525,56.0547400880275,79.22931179321652,,,,
491,32.88449194689849,56.212773756280065,79.34174844342729,,,,
492,36.049503621601005,54.605417123465344,77.73599221275992,,,,
493,36.935378314994196,53.970625423902746,77.33580815409547,,,,
494,33.13612648735408,56.02105847338768,79.20551963967225,,,,
495,35.3028934909079,54.40624338576363,78.0889846209208,,,,
496,26.978060990549103,60.908500858574854,83.24854818118315,,,,
497,34.016303056900504,55.35731175734992,78.74552933091476,,,,
498,32.93288972160427,56.1758329230954,79.3153478519794,,,,
499,26.978060990549103,60.908500858574854,83.24854818118315,,,,
500,35.41545039397018,54.32412249395695,78.0347576748111,,,,
501,34.50040442896069,54.99678551091991,78.49137178424347,,,,
502,23.523185125674104,63.749474505566454,85.94714945150997,,,,
503,36.049503621601005,54.605417123465344,77.73599221275992,,,,
504,38.40605454671773,55.08923398091078,76.67473569623813,,,,
505,33.18452426205986,55.98428490230008,79.1796126596123,,,,
506,30.45244357924983,58.11051161803029,80.79833967560606,,,,
507,32.61177600071731,56.42153245391072,79.49263296525379,,,,
508,34.62106655163789,54.907426002521284,78.42905057786223,,,,
509,35.89955176603037,54.459487696083166,77.80579298983285,,,,
510,36.049503621601005,54.605417123465344,77.73599221275992,,,,
511,32.51449217653108,56.49624845328972,79.54723627343017,,,,
512,22.82781803803107,64.00095221098415,86.55105810319766,,,,
513,33.140232922561026,56.01793707495203,79.20331780250142,,,,
514,33.140232922561026,56.01793707495203,79.20331780250142,,,,
515,32.88449194689849,56.212773756280065,79.34174844342729,,,,
516,38.987419732035704,55.60353984224848,76.43722028306912,,,,
517,34.016303056900504,55.35731175734992,78.74552933091476,,,,
518,30.45244357924983,58.11051161803029,80.79833967560606,,,,
519,32.415723263206274,56.572237978727514,79.60336396034647,,,,
520,33.18452426205986,55.98428490230008,79.1796126596123,,,,
521,25.188776838390467,62.294976268565264,84.59617174786821,,,,
522,39.380379349753554,55.9568048177061,76.2845384990968,,,,
523,32.78572303357369,56.288261451910664,79.39597936584846,,,,
524,40.13638411602866,56.64876017335202,76.00755136597476,,,,
525,28.213624606910827,59.92580005412913,82.33659000897227,,,,
526,33.18452426205986,55.98428490230008,79.1796126596123,,,,
527,36.935378314994196,53.970625423902746,77.33580815409547,,,,
528,37.55757480583289,54.357534038898194,77.0468777865799,,,,
529,32.61177600071731,56.42153245391072,79.49263296525379,,,,
530,24.125815347905387,63.53291682869242,85.44780782154623,,,,
531,37.51674350031217,54.32286382411728,77.06584838583049,,,,
532,36.935378314994196,53.970625423902746,77.33580815409547,,,,
533,34.50040442896069,54.99678551091991,78.49137178424347,,,,
534,36.935378314994196,53.970625423902746,77.33580815409547,,,,
535,27.640811123616864,60.3964695622455,82.75352377226903,,,,
536,23.16688536093139,63.87811151769539,86.24994113299279,,,,
537,35.89955176603037,54.459487696083166,77.80579298983285,,,,
538,36.049503621601005,54.605417123465344,77.73599221275992,,,,
539,32.415723263206274,56.572237978727514,79.60336396034647,,,,
540,35.3028934909079,54.40624338576363,78.0889846209208,,,,
541,33.140232922561026,56.01793707495203,79.20331780250142,,,,
542,32.721835377487835,56.337161245376265,79.43133352104276,,,,
543,30.549727403436066,58.03304142025368,80.73550848826167,,,,
544,23.621892946532654,63.71391699721904,85.86442284259272,,,,
545,28.213624606910827,59.92580005412913,82.33659000897227,,,,
546,23.621892946532654,63.71391699721904,85.86442284259272,,,,
547,32.88449194689849,56.212773756280065,79.34174844342729,,,,
548,33.106836754460645,56.043329008899924,79.22124440614598,,,,
549,27.640811123616864,60.3964695622455,82.75352377226903,,,,
550,33.09183514785525,56.0547400880275,79.22931179321652,,,,
551,32.863410541172904,56.228874733392104,79.35327781773536,,,,
552,39.380379349753554,55.9568048177061,76.2845384990968,,,,
553,32.88449194689849,56.212773756280065,79.34174844342729,,,,
554,38.36522324119701,55.05349443781279,76.6919350988304,,,,
555,32.917888114998874,56.187279840912126,79.32352096588166,,,,
556,32.61177600071731,56.42153245391072,79.49263296525379,,,,
557,25.6926992397632,61.67665310650028,84.20944491748158,,,,
558,28.01363423618566,60.091450796671225,82.48100579275264,,,,
559,30.079620466681035,58.40860573146273,81.04318774372496,,,,
560,33.93861554930129,55.41546812117828,78.78572612567089,,,,
561,35.41545039397018,54.32412249395695,78.0347576748111,,,,
562,28.01363423618566,60.091450796671225,82.48100579275264,,,,
563,30.275673204192074,58.25161205481605,80.91376742606087,,,,
564,34.016303056900504,55.35731175734992,78.74552933091476,,,,
565,32.88449194689849,56.212773756280065,79.34174844342729,,,,
566,37.51674350031217,54.32286382411728,77.06584838583049,,,,
567,34.016303056900504,55.35731175734992,78.74552933091476,,,,
568,34.016303056900504,55.35731175734992,78.74552933091476,,,,
569,32.917888114998874,56.187279840912126,79.32352096588166,,,,
570,28.213624606910827,59.92580005412913,82.33659000897227,,,,
571,32.917888114998874,56.187279840912126,79.32352096588166,,,,
572,33.18452426205986,55.98428490230008,79.1796126596123,,,,
573,32.88449194689849,56.212773756280065,79.34174844342729,,,,
574,25.851526971458227,61.58089959378584,84.08956819637388,,,,
575,36.935378314994196,53.970625423902746,77.33580815409547,,,,
576,26.978060990549103,60.908500858574854,83.24854818118315,,,,
577,39.380379349753554,55.9568048177061,76.2845384990968,,,,
578,30.549727403436066,58.03304142025368,80.73550848826167,,,,
579,36.935378314994196,53.970625423902746,77.33580815409547,,,,
580,36.049503621601005,54.605417123465344,77.73599221275992,,,,
581,27.640811123616864,60.3964695622455,82.75352377226903,,,,
582,39.380379349753554,55.9568048177061,76.2845384990968,,,,
583,38.36522324119701,55.05349443781279,76.6919350988304,,,,
584,33.18452426205986,55.98428490230008,79.1796126596123,,,,
585,44.82770031310507,54.67380992233158,74.71651228944268,,,,
586,32.88449194689849,56.212773756280065,79.34174844342729,,,,
587,32.88449194689849,56.212773756280065,79.34174844342729,,,,
588,32.88449194689849,56.212773756280065,79.34174844342729,,,,
589,34.50040442896069,54.99678551091991,78.49137178424347,,,,
590,32.61177600071731,56.42153245391072,79.49263296525379,,,,
591,39.380379349753554,55.9568048177061,76.2845384990968,,,,
592,38.40605454671773,55.08923398091078,76.67473569623813,,,,
593,30.549727403436066,58.03304142025368,80.73550848826167,,,,
594,32.88449194689849,56.212773756280065,79.34174844342729,,,,
595,32.88449194689849,56.212773756280065,79.34174844342729,,,,
596,32.688439209387454,56.3627450749828,79.44987980870104,,,,
597,28.213624606910827,59.92580005412913,82.33659000897227,,,,
598,36.049503621601005,54.605417123465344,77.73599221275992,,,,
599,34.016303056900504,55.35731175734992,78.74552933091476,,,,
600,33.140232922561026,56.01793707495203,79.20331780250142,,,,
601,30.45244357924983,58.11051161803029,80.79833967560606,,,,
602,33.169522655454465,55.995679974355696,79.18763274058341,,,,
603,33.09183514785525,56.0547400880275,79.22931179321652,,,,
604,26.978060990549103,60.908500858574854,83.24854818118315,,,,
605,21.979033380051817,64.31034976035147,87.32848780829438,,,,
606,27.640811123616864,60.3964695622455,82.75352377226903,,,,
607,33.18452426205986,55.98428490230008,79.1796126596123,,,,
608,36.091742783361425,54.64634073714346,77.71647847345042,,,,
609,27.17805136127427,60.78220276677624,83.09884708782188,,,,
610,33.13612648735408,56.02105847338768,79.20551963967225,,,,
611,32.415723263206274,56.572237978727514,79.60336396034647,,,,
612,32.88449194689849,56.212773756280065,79.34174844342729,,,,
613,39.784255803831535,56.324481393555104,76.13375791890884,,,,
614,32.93288972160427,56.1758329230954,79.3153478519794,,,,
615,33.987013324007066,55.37922812124812,78.76065529042368,,,,
616,33.18452426205986,55.98428490230008,79.1796126596123,,,,
617,27.640811123616864,60.3964695622455,82.75352377226903,,,,
618,30.549727403436066,58.03304142025368,80.73550848826167,,,,
619,32.88449194689849,56.212773756280065,79.34174844342729,,,,
620,25.6926992397632,61.67665310650028,84.20944491748158,,,,
621,33.13612648735408,56.02105847338768,79.20551963967225,,,,
622,37.55757480583289,54.357534038898194,77.0468777865799,,,,
623,27.640811123616864,60.3964695622455,82.75352377226903,,,,
624,32.917888114998874,56.187279840912126,79.32352096588166,,,,
625,35.3028934909079,54.40624338576363,78.0889846209208,,,,
626,27.640811123616864,60.3964695622455,82.75352377226903,,,,
627,28.01363423618566,60.091450796671225,82.48100579275264,,,,
628,35.3028934909079,54.40624338576363,78.0889846209208,,,,
629,33.169522655454465,55.995679974355696,79.18763274058341,,,,
630,44.78168708249858,54.695842758467805,74.72437122664792,,,,
631,36.935378314994196,53.970625423902746,77.33580815409547,,,,
632,33.987013324007066,55.37922812124812,78.76065529042368,,,,
633,32.93288972160427,56.1758329230954,79.3153478519794,,,,
634,34.016303056900504,55.35731175734992,78.74552933091476,,,,
635,26.978060990549103,60.908500858574854,83.24854818118315,,,,
636,45.3818350174589,54.414492873460496,74.62703824295745,,,,
637,33.09183514785525,56.0547400880275,79.22931179321652,,,,
638,35.3028934909079,54.40624338576363,78.0889846209208,,,,
639,22.82781803803107,64.00095221098415,86.55105810319766,,,,
640,24.366174849947157,63.446890228028295,85.25211273511911,,,,
641,33.18452426205986,55.98428490230008,79.1796126596123,,,,
642,36.935378314994196,53.970625423902746,77.33580815409547,,,,
643,26.978060990549103,60.908500858574854,83.24854818118315,,,,
644,35.93694671853872,54.49643936553274,77.78833626681673,,,,
645,39.380379349753554,55.9568048177061,76.2845384990968,,,,
646,30.549727403436066,58.03304142025368,80.73550848826167,,,,
647,32.78572303357369,56.288261451910664,79.39597936584846,,,,
648,37.51674350031217,54.32286382411728,77.06584838583049,,,,
649,34.016303056900504,55.35731175734992,78.74552933091476,,,,
650,33.09183514785525,56.0547400880275,79.22931179321652,,,,
651,32.88449194689849,56.212773756280065,79.34174844342729,,,,
652,38.40605454671773,55.08923398091078,76.67473569623813,,,,
653,36.049503621601005,54.605417123465344,77.73599221275992,,,,
654,35.89955176603037,54.459487696083166,77.80579298983285,,,,
655,23.621892946532654,63.71391699721904,85.86442284259272,,,,
656,33.140232922561026,56.01793707495203,79.20331780250142,,,,
657,35.3028934909079,54.40624338576363,78.0889846209208,,,,
658,33.18452426205986,55.98428490230008,79.1796126596123,,,,
659,35.3028934909079,54.40624338576363,78.0889846209208,,,,
660,33.18452426205986,55.98428490230008,79.1796126596123,,,,
661,33.987013324007066,55.37922812124812,78.76065529042368,,,,
662,33.09183514785525,56.0547400880275,79.22931179321652,,,,
663,30.275673204192074,58.25161205481605,80.91376742606087,,,,
664,33.18452426205986,55.98428490230008,79.1796126596123,,,,
665,39.380379349753554,55.9568048177061,76.2845384990968,,,,
666,34.016303056900504,55.35731175734992,78.74552933091476,,,,
667,33.09183514785525,56.0547400880275,79.22931179321652,,,,
668,33.18452426205986,55.98428490230008,79.1796126596123,,,,
669,32.415723263206274,56.572237978727514,79.60336396034647,,,,
670,32.917888114998874,56.187279840912126,79.32352096588166,,,,
671,41.04861873486855,56.74109171731709,75.67649865091002,,,,
672,33.09183514785525,56.0547400880275,79.22931179321652,,,,
673,36.049503621601005,54.605417123465344,77.73599221275992,,,,
674,33.140232922561026,56.01793707495203,79.20331780250142,,,,
675,35.3028934909079,54.40624338576363,78.0889846209208,,,,
676,23.523185125674104,63.749474505566454,85.94714945150997,,,,
677,33.169522655454465,55.995679974355696,79.18763274058341,,,,
678,33.09183514785525,56.0547400880275,79.22931179321652,,,,
679,32.88449194689849,56.212773756280065,79.34174844342729,,,,
680,35.93694671853872,54.49643936553274,77.78833626681673,,,,
681,32.78572303357369,56.288261451910664,79.39597936584846,,,,
682,32.81911920167407,56.26272223800875,79.37756414163438,,,,
683,38.987419732035704,55.60353984224848,76.43722028306912,,,,
684,32.917888114998874,56.187279840912126,79.32352096588166,,,,
685,34.50040442896069,54.99678551091991,78.49137178424347,,,,
686,30.64849631676087,57.95452152988803,80.67249013776409,,,,
687,33.97201171740167,55.39045780332438,78.76841636616277,,,,
688,33.106836754460645,56.043329008899924,79.22124440614598,,,,
689,26.35544937283096,61.2786767802761,83.7161358140373,,,,
690,33.93861554930129,55.41546812117828,78.78572612567089,,,,
691,35.41545039397018,54.32412249395695,78.0347576748111,,,,
692,25.188776838390467,62.294976268565264,84.59617174786821,,,,
693,33.106836754460645,56.043329008899924,79.22124440614598,,,,
694,33.09183514785525,56.0547400880275,79.22931179321652,,,,
695,32.415723263206274,56.572237978727514,79.60336396034647,,,,
696,35.3028934909079,54.40624338576363,78.0889846209208,,,,
697,28.213624606910827,59.92580005412913,82.33659000897227,,,,
698,41.04861873486855,56.74109171731709,75.67649865091002,,,,
699,33.97201171740167,55.39045780332438,78.76841636616277,,,,
700,34.50040442896069,54.99678551091991,78.49137178424347,,,,
701,32.415723263206274,56.572237978727514,79.60336396034647,,,,
702,30.855839517717627,57.79012232177193,80.54137333528308,,,,
703,36.049503621601005,54.605417123465344,77.73599221275992,,,,
704,33.18452426205986,55.98428490230008,79.1796126596123,,,,
705,37.55757480583289,54.357534038898194,77.0468777865799,,,,
706,33.09183514785525,56.0547400880275,79.22931179321652,,,,
707,27.640811123616864,60.3964695622455,82.75352377226903,,,,
708,34.50040442896069,54.99678551091991,78.49137178424347,,,,
709,28.213624606910827,59.92580005412913,82.33659000897227,,,,
710,23.16688536093139,63.87811151769539,86.24994113299279,,,,
711,32.88449194689849,56.212773756280065,79.34174844342729,,,,
712,33.09183514785525,56.0547400880275,79.22931179321652,,,,
713,30.17690429086727,58.33063753509323,80.97878380277497,,,,
714,25.885282761126703,61.560579775359614,84.06420317119762,,,,
715,32.81911920167407,56.26272223800875,79.37756414163438,,,,
716,26.155459002105793,61.39833154072385,83.86296383285172,,,,
717,33.09183514785525,56.0547400880275,79.22931179321652,,,,
718,40.34525286040113,56.842174782454464,75.93244234428066,,,,
719,33.09183514785525,56.0547400880275,79.22931179321652,,,,
720,34.016303056900504,55.35731175734992,78.74552933091476,,,,
721,21.979033380051817,64.31034976035147,87.32848780829438,,,,
722,30.075682833466907,58.411764287086996,81.04580216193554,,,,
723,33.169522655454465,55.995679974355696,79.18763274058341,,,,
724,29.879630095955868,58.56929634856999,81.17672105487956,,,,
725,35.89955176603037,54.459487696083166,77.80579298983285,,,,
726,35.41545039397018,54.32412249395695,78.0347576748111,,,,
727,27.17805136127427,60.78220276677624,83.09884708782188,,,,
728,33.140232922561026,56.01793707495203,79.20331780250142,,,,
729,38.987419732035704,55.60353984224848,76.43722028306912,,,,
730,33.09183514785525,56.0547400880275,79.22931179321652,,,,
731,32.51449217653108,56.49624845328972,79.54723627343017,,,,
732,33.140232922561026,56.01793707495203,79.20331780250142,,,,
733,24.366174849947157,63.446890228028295,85.25211273511911,,,,
734,33.140232922561026,56.01793707495203,79.20331780250142,,,,
735,32.61177600071731,56.42153245391072,79.49263296525379,,,,
736,27.640811123616864,60.3964695622455,82.75352377226903,,,,
737,33.09183514785525,56.0547400880275,79.22931179321652,,,,
738,40.13638411602866,56.64876017335202,76.00755136597476,,,,
739,28.213624606910827,59.92580005412913,82.33659000897227,,,,
740,33.169522655454465,55.995679974355696,79.18763274058341,,,,
741,38.36522324119701,55.05349443781279,76.6919350988304,,,,
742,27.17805136127427,60.78220276677624,83.09884708782188,,,,
743,25.6926992397632,61.67665310650028,84.20944491748158,,,,
744,35.89955176603037,54.459487696083166,77.80579298983285,,,,
745,35.89955176603037,54.459487696083166,77.80579298983285,,,,
746,34.016303056900504,55.35731175734992,78.74552933091476,,,,
747,34.61296133202298,54.91342226456288,78.43321868908923,,,,
748,36.049503621601005,54.605417123465344,77.73599221275992,,,,
749,25.6926992397632,61.67665310650028,84.20944491748158,,,,
750,33.09183514785525,56.0547400880275,79.22931179321652,,,,
751,33.106836754460645,56.043329008899924,79.22124440614598,,,,
752,24.366174849947157,63.446890228028295,85.25211273511911,,,,
753,25.6926992397632,61.67665310650028,84.20944491748158,,,,
754,33.140232922561026,56.01793707495203,79.20331780250142,,,,
755,33.106836754460645,56.043329008899924,79.22124440614598,,,,
756,28.01363423618566,60.091450796671225,82.48100579275264,,,,
757,27.640811123616864,60.3964695622455,82.75352377226903,,,,
758,30.45244357924983,58.11051161803029,80.79833967560606,,,,
759,23.282825623632334,63.836203189886646,86.15086678966476,,,,
760,35.3028934909079,54.40624338576363,78.0889846209208,,,,
761,35.3028934909079,54.40624338576363,78.0889846209208,,,,
762,32.61177600071731,56.42153245391072,79.49263296525379,,,,
763,35.89955176603037,54.459487696083166,77.80579298983285,,,,
764,33.169522655454465,55.995679974355696,79.18763274058341,,,,
765,32.688439209387454,56.3627450749828,79.44987980870104,,,,
766,32.93288972160427,56.1758329230954,79.3153478519794,,,,
767,32.415723263206274,56.572237978727514,79.60336396034647,,,,
768,32.917888114998874,56.187279840912126,79.32352096588166,,,,
769,26.978060990549103,60.908500858574854,83.24854818118315,,,,
770,32.88449194689849,56.212773756280065,79.34174844342729,,,,
771,35.93694671853872,54.49643936553274,77.78833626681673,,,,
772,26.978060990549103,60.908500858574854,83.24854818118315,,,,
773,32.88449194689849,56.212773756280065,79.34174844342729,,,,
774,35.89955176603037,54.459487696083166,77.80579298983285,,,,
775,34.016303056900504,55.35731175734992,78.74552933091476,,,,
776,26.155459002105793,61.39833154072385,83.86296383285172,,,,
777,36.049503621601005,54.605417123465344,77.73599221275992,,,,
778,28.213624606910827,59.92580005412913,82.33659000897227,,,,
779,27.640811123616864,60.3964695622455,82.75352377226903,,,,
780,35.3028934909079,54.40624338576363,78.0889846209208,,,,
781,22.92652585888962,63.96514795846344,86.46269407155869,,,,
782,32.917888114998874,56.187279840912126,79.32352096588166,,,,
783,33.140232922561026,56.01793707495203,79.20331780250142,,,,
784,27.17805136127427,60.78220276677624,83.09884708782188,,,,
785,35.93694671853872,54.49643936553274,77.78833626681673,,,,
786,32.61177600071731,56.42153245391072,79.49263296525379,,,,
787,26.155459002105793,61.39833154072385,83.86296383285172,,,,
788,33.169522655454465,55.995679974355696,79.18763274058341,,,,
789,35.41545039397018,54.32412249395695,78.0347576748111,,,,
790,33.18452426205986,55.98428490230008,79.1796126596123,,,,
791,32.61177600071731,56.42153245391072,79.49263296525379,,,,
792,37.51674350031217,54.32286382411728,77.06584838583049,,,,
793,23.621892946532654,63.71391699721904,85.86442284259272,,,,
794,32.88449194689849,56.212773756280065,79.34174844342729,,,,
795,37.909703118030016,54.6582583079874,76.88887539739682,,,,
796,34.016303056900504,55.35731175734992,78.74552933091476,,,,
797,38.987419732035704,55.60353984224848,76.43722028306912,,,,
798,33.09183514785525,56.0547400880275,79.22931179321652,,,,
799,29.879630095955868,58.56929634856999,81.17672105487956,,,,
800,33.09183514785525,56.0547400880275,79.22931179321652,,,,
801,34.016303056900504,55.35731175734992,78.74552933091476,,,,
802,32.78572303357369,56.288261451910664,79.39597936584846,,,,
803,32.61177600071731,56.42153245391072,79.49263296525379,,,,
804,30.64849631676087,57.95452152988803,80.67249013776409,,,,
805,35.3028934909079,54.40624338576363,78.0889846209208,,,,
806,32.78572303357369,56.288261451910664,79.39597936584846,,,,
807,33.09183514785525,56.0547400880275,79.22931179321652,,,,
808,36.049503621601005,54.605417123465344,77.73599221275992,,,,
809,32.688439209387454,56.3627450749828,79.44987980870104,,,,
810,24.366174849947157,63.446890228028295,85.25211273511911,,,,
811,30.45244357924983,58.11051161803029,80.79833967560606,,,,
812,33.987013324007066,55.37922812124812,78.76065529042368,,,,
813,32.415723263206274,56.572237978727514,79.60336396034647,,,,
814,33.140232922561026,56.01793707495203,79.20331780250142,,,,
815,22.82781803803107,64.00095221098415,86.55105810319766,,,,
816,32.688439209387454,56.3627450749828,79.44987980870104,,,,
817,33.140232922561026,56.01793707495203,79.20331780250142,,,,
818,37.51674350031217,54.32286382411728,77.06584838583049,,,,
819,30.45244357924983,58.11051161803029,80.79833967560606,,,,
820,32.61177600071731,56.42153245391072,79.49263296525379,,,,
821,24.366174849947157,63.446890228028295,85.25211273511911,,,,
822,30.079620466681035,58.40860573146273,81.04318774372496,,,,
823,35.93694671853872,54.49643936553274,77.78833626681673,,,,
824,27.17805136127427,60.78220276677624,83.09884708782188,,,,
825,33.18452426205986,55.98428490230008,79.1796126596123,,,,
826,36.935378314994196,53.970625423902746,77.33580815409547,,,,
827,32.415723263206274,56.572237978727514,79.60336396034647,,,,
828,37.479348547803816,54.29113193967846,77.0832835773613,,,,
829,32.61177600071731,56.42153245391072,79.49263296525379,,,,
830,34.50040442896069,54.99678551091991,78.49137178424347,,,,
831,33.987013324007066,55.37922812124812,78.76065529042368,,,,
832,33.09183514785525,56.0547400880275,79.22931179321652,,,,
833,37.51674350031217,54.32286382411728,77.06584838583049,,,,
834,33.09183514785525,56.0547400880275,79.22931179321652,,,,
835,33.18452426205986,55.98428490230008,79.1796126596123,,,,
836,23.621892946532654,63.71391699721904,85.86442284259272,,,,
837,33.106836754460645,56.043329008899924,79.22124440614598,,,,
838,33.18452426205986,55.98428490230008,79.1796126596123,,,,
839,39.380379349753554,55.9568048177061,76.2845384990968,,,,
840,33.13612648735408,56.02105847338768,79.20551963967225,,,,
841,40.25178266307272,56.75524205885513,75.96722786948386,,,,
842,33.97201171740167,55.39045780332438,78.76841636616277,,,,
843,32.61177600071731,56.42153245391072,79.49263296525379,,,,
844,25.6926992397632,61.67665310650028,84.20944491748158,,,,
845,35.3028934909079,54.40624338576363,78.0889846209208,,,,
846,32.51449217653108,56.49624845328972,79.54723627343017,,,,
847,34.016303056900504,55.35731175734992,78.74552933091476,,,,
848,32.61177600071731,56.42153245391072,79.49263296525379,,,,
849,36.935378314994196,53.970625423902746,77.33580815409547,,,,
850,39.99312454820401,56.5164189771956,76.05830892108156,,,,
851,32.88449194689849,56.212773756280065,79.34174844342729,,,,
852,25.6926992397632,61.67665310650028,84.20944491748158,,,,
853,38.40605454671773,55.08923398091078,76.67473569623813,,,,
854,35.93694671853872,54.49643936553274,77.78833626681673,,,,
855,32.93288972160427,56.1758329230954,79.3153478519794,,,,
856,28.213624606910827,59.92580005412913,82.33659000897227,,,,
857,33.140232922561026,56.01793707495203,79.20331780250142,,,,
858,33.18452426205986,55.98428490230008,79.1796126596123,,,,
859,33.09183514785525,56.0547400880275,79.22931179321652,,,,
860,25.6926992397632,61.67665310650028,84.20944491748158,,,,
861,33.09183514785525,56.0547400880275,79.22931179321652,,,,
862,33.18452426205986,55.98428490230008,79.1796126596123,,,,
863,24.125815347905387,63.53291682869242,85.44780782154623,,,,
864,33.140232922561026,56.01793707495203,79.20331780250142,,,,
865,24.366174849947157,63.446890228028295,85.25211273511911,,,,
866,37.51674350031217,54.32286382411728,77.06584838583049,,,,
867,28.213624606910827,59.92580005412913,82.33659000897227,,,,
868,41.60299013023695,56.40506606054964,75.48922596507177,,,,
869,40.34525286040113,56.842174782454464,75.93244234428066,,,,
870,35.93694671853872,54.49643936553274,77.78833626681673,,,,
871,33.18452426205986,55.98428490230008,79.1796126596123,,,,
872,33.169522655454465,55.995679974355696,79.18763274058341,,,,
873,33.18452426205986,55.98428490230008,79.1796126596123,,,,
874,32.917888114998874,56.187279840912126,79.32352096588166,,,,
875,35.3028934909079,54.40624338576363,78.0889846209208,,,,
876,33.18452426205986,55.98428490230008,79.1796126596123,,,,
877,32.88449194689849,56.212773756280065,79.34174844342729,,,,
878,27.640811123616864,60.3964695622455,82.75352377226903,,,,
879,33.140232922561026,56.01793707495203,79.20331780250142,,,,
880,30.45244357924983,58.11051161803029,80.79833967560606,,,,
881,39.33954804423283,55.91989073522741,76.30011367701762,,,,
882,27.640811123616864,60.3964695622455,82.75352377226903,,,,
883,32.88449194689849,56.212773756280065,79.34174844342729,,,,
884,33.09183514785525,56.0547400880275,79.22931179321652,,,,
885,41.04861873486855,56.74109171731709,75.67649865091002,,,,
886,26.978060990549103,60.908500858574854,83.24854818118315,,,,
887,34.58367159912954,54.93509841294919,78.44830277653858,,,,
888,30.17690429086727,58.33063753509323,80.97878380277497,,,,
889,33.140232922561026,56.01793707495203,79.20331780250142,,,,
890,35.3028934909079,54.40624338576363,78.0889846209208,,,,
891,33.18452426205986,55.98428490230008,79.1796126596123,,,,
892,33.140232922561026,56.01793707495203,79.20331780250142,,,,
893,32.61177600071731,56.42153245391072,79.49263296525379,,,,
894,32.88449194689849,56.212773756280065,79.34174844342729,,,,
895,38.40605454671773,55.08923398091078,76.67473569623813,,,,
896,35.93694671853872,54.49643936553274,77.78833626681673,,,,
897,32.88449194689849,56.212773756280065,79.34174844342729,,,,
898,28.213624606910827,59.92580005412913,82.33659000897227,,,,
899,35.89955176603037,54.459487696083166,77.80579298983285,,,,
900,30.549727403436066,58.03304142025368,80.73550848826167,,,,
901,35.89955176603037,54.459487696083166,77.80579298983285,,,,
902,33.106836754460645,56.043329008899924,79.22124440614598,,,,
903,33.140232922561026,56.01793707495203,79.20331780250142,,,,
904,33.140232922561026,56.01793707495203,79.20331780250142,,,,
905,23.523185125674104,63.749474505566454,85.94714945150997,,,,
906,35.3028934909079,54.40624338576363,78.0889846209208,,,,
907,32.88449194689849,56.212773756280065,79.34174844342729,,,,
908,33.09183514785525,56.0547400880275,79.22931179321652,,,,
909,36.049503621601005,54.605417123465344,77.73599221275992,,,,
910,33.106836754460645,56.043329008899924,79.22124440614598,,,,
911,33.169522655454465,55.995679974355696,79.18763274058341,,,,
912,33.97201171740167,55.39045780332438,78.76841636616277,,,,
913,35.41545039397018,54.32412249395695,78.0347576748111,,,,
914,33.140232922561026,56.01793707495203,79.20331780250142,,,,
915,35.45284534647853,54.29687792562739,78.01687172940674,,,,
916,35.3028934909079,54.40624338576363,78.0889846209208,,,,
917,40.74912931447911,56.92734400503831,75.78336538801993,,,,
918,41.25748747924102,56.61315702395879,75.60453265071418,,,,
919,39.380379349753554,55.9568048177061,76.2845384990968,,,,
920,36.049503621601005,54.605417123465344,77.73599221275992,,,,
921,33.18452426205986,55.98428490230008,79.1796126596123,,,,
922,32.61177600071731,56.42153245391072,79.49263296525379,,,,
923,39.380379349753554,55.9568048177061,76.2845384990968,,,,
924,22.40525806946502,64.15463813727445,86.9348246964845,,,,
925,30.549727403436066,58.03304142025368,80.73550848826167,,,,
926,33.140232922561026,56.01793707495203,79.20331780250142,,,,
927,33.169522655454465,55.995679974355696,79.18763274058341,,,,
928,33.97201171740167,55.39045780332438,78.76841636616277,,,,
