kind,d_tag_mm,pair,solved_dist_mm,true_dist_mm,ratio_solved_over_true
anchor_anchor,90.0,B-G,2666.0941601505256,2658.9595708272213,1.0026832259510756
anchor_anchor,90.0,B-H,3685.9314321875577,3745.511858044666,0.9840928481566169
anchor_anchor,90.0,C-D,2643.989820574747,2636.9464765477865,1.002671022749078
anchor_anchor,90.0,C-E,3657.0427790940694,3718.707957323416,0.9834175797247249
anchor_anchor,90.0,C-F,2449.354164733979,2566.2905209564447,0.9544337029391029
anchor_anchor,90.0,C-G,1380.7365265845742,1406.489122081887,0.9816901566510563
anchor_anchor,90.0,C-H,3098.6957960802906,3091.2461466183227,1.002409917912916
anchor_anchor,90.0,D-E,2580.626378477313,2660.813628381067,0.9698636352999506
anchor_anchor,90.0,D-F,3625.1607987903144,3737.3010362894142,0.9699943257419695
anchor_anchor,90.0,D-G,2933.1923208538738,2964.7456840920613,0.9893571433774258
anchor_anchor,90.0,D-H,1410.6134074869485,1395.6256482556894,1.0107390970135806
anchor_anchor,90.0,E-F,2631.7424342907548,2682.8449302921804,0.98095212458073
anchor_anchor,90.0,E-G,3477.918867935556,3495.0033830335615,0.9951117314561291
anchor_anchor,90.0,E-H,2103.6520400305703,2198.9630417696453,0.9566563876115116
anchor_anchor,90.0,F-G,2159.599475125646,2236.1352352837457,0.9657731970095325
anchor_anchor,90.0,F-H,3360.804014018617,3509.9137150979086,0.9575175593525574
anchor_anchor,90.0,G-H,2721.0351050683494,2739.7245543524423,0.993178347343567
tag_position_position,90.0,ID01-ID02,977.0598372906551,931.2591166472437,1.0491815004274052
tag_position_position,90.0,ID01-ID03,1577.0974813565792,1448.6469981462628,1.0886692778673381
tag_position_position,90.0,ID01-ID04,831.2293706441529,891.1068734693524,0.9328054752938018
tag_position_position,90.0,ID01-ID05,1329.0863341665236,1307.835845515309,1.0162485901606721
tag_position_position,90.0,ID01-ID06,1824.5506262756237,1765.8884119773306,1.033219660936903
tag_position_position,90.0,ID01-ID07,800.1388261142913,995.8921256709592,0.8034392535990947
tag_position_position,90.0,ID01-ID08,1469.6494453251694,1368.1331538530126,1.0742005931120526
tag_position_position,90.0,ID01-ID09,1639.7658585977256,1710.9734268750153,0.9583818385728259
tag_position_position,90.0,ID01-ID10,827.3459404541383,824.8302948308786,1.0030498947953597
tag_position_position,90.0,ID01-ID11,1268.288269737384,1209.211430405152,1.0488556739100938
tag_position_position,90.0,ID01-ID12,1698.5412146261465,1599.4367956982207,1.061962072646117
tag_position_position,90.0,ID01-ID13,1023.0955594808828,1036.1816258823721,0.987370875843947
tag_position_position,90.0,ID01-ID14,994.9119515174747,1027.740288927956,0.968057749838021
tag_position_position,90.0,ID01-ID15,1022.4476486314234,1028.862103544381,0.9937654862679264
tag_position_position,90.0,ID01-ID16,1028.4738856285699,1024.41083739501,1.0039662292561173
tag_position_position,90.0,ID01-ID17,348.9783270809966,366.9799311794667,0.9509466252265805
tag_position_position,90.0,ID01-ID18,255.98161106551385,294.75936770080983,0.8684426658335872
tag_position_position,90.0,ID01-ID19,327.04055863239034,445.0887793690155,0.7347760127676609
tag_position_position,90.0,ID01-ID20,430.88994502933815,490.21581658138103,0.8789800950002719
tag_position_position,90.0,ID01-ID21,1489.7767533783772,1462.4663898225817,1.0186741820159768
tag_position_position,90.0,ID01-ID22,1455.1652564073527,1457.711904076739,0.9982529828683814
tag_position_position,90.0,ID01-ID23,1532.3803446827865,1459.7229169575362,1.0497748078633227
tag_position_position,90.0,ID01-ID24,1512.0215517648412,1462.091476372052,1.0341497616255055
tag_position_position,90.0,ID02-ID03,607.3194826801224,520.0966772433202,1.1677049849637786
tag_position_position,90.0,ID02-ID04,1215.305031909562,1203.913005874691,1.0094624993494397
tag_position_position,90.0,ID02-ID05,776.7717235272647,816.4263071227409,0.9514290717367654
tag_position_position,90.0,ID02-ID06,1001.3896362898113,1000.2557155489109,1.0011336308538643
tag_position_position,90.0,ID02-ID07,1239.005315986265,1303.6094878977838,0.9504420821486194
tag_position_position,90.0,ID02-ID08,962.9300753566296,954.2914114577025,1.0090524380657806
tag_position_position,90.0,ID02-ID09,1046.3403692045658,1076.7450455279748,0.9717624181790405
tag_position_position,90.0,ID02-ID10,1254.8416650583852,1257.8505295200528,0.9976079316333272
tag_position_position,90.0,ID02-ID11,871.3615273217797,846.4253011902439,1.0294606341474795
tag_position_position,90.0,ID02-ID12,1059.3775483444765,984.5531412056504,1.0759983428087982
tag_position_position,90.0,ID02-ID13,329.3440229078089,360.5489200154822,0.9134516971890156
tag_position_position,90.0,ID02-ID14,365.6649887036915,351.6962932046003,1.0397180629110723
tag_position_position,90.0,ID02-ID15,330.9127045467016,352.3082718233942,0.9392703237821852
tag_position_position,90.0,ID02-ID16,359.34877115591485,366.334537627764,0.9809306364693698
tag_position_position,90.0,ID02-ID17,901.3548065589412,969.205223432391,0.9299937564996182
tag_position_position,90.0,ID02-ID18,816.2665993711896,932.9144129780542,0.8749640781789394
tag_position_position,90.0,ID02-ID19,924.8258745441716,977.9553308931066,0.9456729211748197
tag_position_position,90.0,ID02-ID20,966.4662878166048,1015.578901450349,0.9516407700439558
tag_position_position,90.0,ID02-ID21,599.6712664308559,594.8693383548974,1.0080722400136441
tag_position_position,90.0,ID02-ID22,565.0389475216452,583.718510321006,0.9679990226983067
tag_position_position,90.0,ID02-ID23,635.3584622645258,585.6790454006351,1.084823620127825
tag_position_position,90.0,ID02-ID24,608.5597273945309,592.2983235560516,1.027454752430918
tag_position_position,90.0,ID03-ID04,1754.6756470968678,1636.9596415686262,1.0719113669873006
tag_position_position,90.0,ID03-ID05,987.9957058034036,970.3262022740164,1.0182098592081483
tag_position_position,90.0,ID03-ID06,803.1482375733078,818.9662992601128,0.9806853325941548
tag_position_position,90.0,ID03-ID07,1748.852269692966,1707.8202327927372,1.0240259695443066
tag_position_position,90.0,ID03-ID08,1037.1988176785533,1082.680416695853,0.9579916674247223
tag_position_position,90.0,ID03-ID09,1014.3130852938064,983.8118894853783,1.031003077045941
tag_position_position,90.0,ID03-ID10,1699.2243871959618,1665.020212604536,1.0205427984191984
tag_position_position,90.0,ID03-ID11,995.6967581189423,986.5563936766619,1.0092649183572937
tag_position_position,90.0,ID03-ID12,882.4911122397739,867.0428893239607,1.0178171381208816
tag_position_position,90.0,ID03-ID13,684.6512182324271,610.5884665875024,1.1212973315052144
tag_position_position,90.0,ID03-ID14,740.5470165170559,610.7553967487396,1.2125099842903422
tag_position_position,90.0,ID03-ID15,685.4745869838773,611.3375815299793,1.1212701585732014
tag_position_position,90.0,ID03-ID16,703.7933401126324,628.2987282130229,1.1201571935603432
tag_position_position,90.0,ID03-ID17,1470.167110806479,1466.3213174096502,1.002622749428224
tag_position_position,90.0,ID03-ID18,1408.2817902543816,1442.390193632923,0.9763528596290348
tag_position_position,90.0,ID03-ID19,1511.7336091528894,1472.7681890066183,1.0264572662806855
tag_position_position,90.0,ID03-ID20,1526.8161915369315,1500.2310649408596,1.0177206879775682
tag_position_position,90.0,ID03-ID21,369.29174371209905,344.26146892979847,1.0727071631342069
tag_position_position,90.0,ID03-ID22,363.35419107758463,322.9268243688389,1.1251904879310077
tag_position_position,90.0,ID03-ID23,348.38727457105136,325.8424793719137,1.0691892451917087
tag_position_position,90.0,ID03-ID24,328.0705586510331,338.1572840063691,0.9701714976065812
tag_position_position,90.0,ID04-ID05,1021.4865656019857,931.4550112788788,1.0966569004760567
tag_position_position,90.0,ID04-ID06,1620.8181192261325,1508.2295147363336,1.0746495167941872
tag_position_position,90.0,ID04-ID07,725.2520005209029,797.3872344525391,0.9095355044388665
tag_position_position,90.0,ID04-ID08,1490.575021797045,1309.7015734300846,1.1381027953515062
tag_position_position,90.0,ID04-ID09,1626.6579567517338,1657.737401443171,0.9812518890721893
tag_position_position,90.0,ID04-ID10,1483.8526933072396,1470.984518046694,1.0087480018332438
tag_position_position,90.0,ID04-ID11,1786.5000944738154,1742.40655944646,1.0253061117041267
tag_position_position,90.0,ID04-ID12,2101.859798783212,2030.345446625757,1.035222751023135
tag_position_position,90.0,ID04-ID13,1194.350454021205,1180.074690751205,1.0120973387378662
tag_position_position,90.0,ID04-ID14,1149.0716483546707,1171.9650714395455,0.98046578038648
tag_position_position,90.0,ID04-ID15,1197.250241351416,1165.5646898540856,1.027184721511508
tag_position_position,90.0,ID04-ID16,1188.8890744251257,1159.8098961775736,1.0250723660346315
tag_position_position,90.0,ID04-ID17,825.1821311537094,820.761618600074,1.0053858665579114
tag_position_position,90.0,ID04-ID18,761.3253797549496,704.8406008531871,1.0801383728936578
tag_position_position,90.0,ID04-ID19,634.9337389917948,609.1631336421084,1.0423049326632872
tag_position_position,90.0,ID04-ID20,764.2840394781059,741.1924199496935,1.031154689264064
tag_position_position,90.0,ID04-ID21,1622.692578209881,1586.8171115184134,1.0226084445592716
tag_position_position,90.0,ID04-ID22,1601.1135566730718,1589.817156549843,1.007105471265478
tag_position_position,90.0,ID04-ID23,1676.6653074777867,1584.9029670057112,1.0578977655934598
tag_position_position,90.0,ID04-ID24,1660.7712043363981,1586.8585772482656,1.046577954801935
tag_position_position,90.0,ID05-ID06,602.1200374643101,581.4312917932962,1.0355824427804774
tag_position_position,90.0,ID05-ID07,1167.6984221752568,1122.7345329459984,1.040048549242781
tag_position_position,90.0,ID05-ID08,858.3682784149684,794.2914583707229,1.0806716720530798
tag_position_position,90.0,ID05-ID09,887.3511043977846,925.1356124319259,0.9591578709905932
tag_position_position,90.0,ID05-ID10,1690.9840625819745,1674.6077221029188,1.0097792099384868
tag_position_position,90.0,ID05-ID11,1440.9975260516512,1436.1199361209472,1.0033963667017107
tag_position_position,90.0,ID05-ID12,1521.240662736666,1517.1566739888485,1.002691870139608
tag_position_position,90.0,ID05-ID13,674.6886924016649,672.6243085317467,1.0030691484737215
tag_position_position,90.0,ID05-ID14,655.0180006871186,669.1657555788908,0.9788576226834366
tag_position_position,90.0,ID05-ID15,680.1123865355382,658.8158188478085,1.032325525706069
tag_position_position,90.0,ID05-ID16,666.0977990914672,659.7428040534812,1.0096325340707633
tag_position_position,90.0,ID05-ID17,1170.4378516950933,1201.0583166405513,0.9745054303182332
tag_position_position,90.0,ID05-ID18,1115.574366809986,1141.5019941320065,0.9772863933174853
tag_position_position,90.0,ID05-ID19,1105.1509290353492,1072.9864622232342,1.0299765821327047
tag_position_position,90.0,ID05-ID20,1149.4445201518965,1142.372786138653,1.0061903908243006
tag_position_position,90.0,ID05-ID21,826.8311208043681,858.3179315714203,0.9633156787142898
tag_position_position,90.0,ID05-ID22,825.0221581343467,866.3435382361124,0.9523037013862923
tag_position_position,90.0,ID05-ID23,876.5619745605538,856.6985772455128,1.023185981443913
tag_position_position,90.0,ID05-ID24,868.4757713160458,858.3704723026729,1.0117726545115937
tag_position_position,90.0,ID06-ID07,1701.8628798554178,1626.9622245903454,1.0460371200590914
tag_position_position,90.0,ID06-ID08,954.8788043644278,973.7504332140462,0.9806196452336056
tag_position_position,90.0,ID06-ID09,863.5737943846561,816.4275562109196,1.0577469952049934
tag_position_position,90.0,ID06-ID10,2059.007540586267,2039.6460014422016,1.0094925977990177
tag_position_position,90.0,ID06-ID11,1543.8702576748076,1541.3583180662608,1.001629692187147
tag_position_position,90.0,ID06-ID12,1431.2844089066095,1443.780063407674,0.9913451814318783
tag_position_position,90.0,ID06-ID13,919.1523152772372,867.7016818855728,1.0592953021363964
tag_position_position,90.0,ID06-ID14,933.4727083456039,869.264134373952,1.0738654356398762
tag_position_position,90.0,ID06-ID15,923.3635337436627,861.5255055254127,1.0717773621577662
tag_position_position,90.0,ID06-ID16,915.7948748490452,869.2334468426825,1.0535660796020767
tag_position_position,90.0,ID06-ID17,1657.982315123489,1680.7234149192866,0.9864694573813088
tag_position_position,90.0,ID06-ID18,1608.8207700692553,1638.8410193829461,0.9816820246999957
tag_position_position,90.0,ID06-ID19,1634.2121003918835,1592.581657262043,1.0261402251746459
tag_position_position,90.0,ID06-ID20,1656.298236302888,1642.0639187622194,1.0086685526537837
tag_position_position,90.0,ID06-ID21,703.5136120761434,708.9824824842447,0.9922863109551896
tag_position_position,90.0,ID06-ID22,727.094134356655,717.923464879522,1.0127738817934748
tag_position_position,90.0,ID06-ID23,722.9336427371962,705.9473213766643,1.024061740651423
tag_position_position,90.0,ID06-ID24,726.6499226456283,708.2021778041599,1.0260486982667396
tag_position_position,90.0,ID07-ID08,1145.1883285320844,930.0556706471148,1.2313115920633917
tag_position_position,90.0,ID07-ID09,1322.2791591922673,1362.7677389228988,0.9702894494973643
tag_position_position,90.0,ID07-ID10,987.1855216716544,1032.92959956974,0.955714234622437
tag_position_position,90.0,ID07-ID11,1432.5352731519565,1429.9483423570443,1.0018091078665456
tag_position_position,90.0,ID07-ID12,1775.4861718555844,1754.2909811365341,1.0120819128337073
tag_position_position,90.0,ID07-ID13,1067.335047873536,1103.2774346367337,0.96742216813758
tag_position_position,90.0,ID07-ID14,1010.7378824137032,1101.6031097222767,0.9175154586015273
tag_position_position,90.0,ID07-ID15,1067.236867151456,1099.7339514277114,0.9704500490922676
tag_position_position,90.0,ID07-ID16,1049.7152642440894,1083.8650459464768,0.9684925887866729
tag_position_position,90.0,ID07-ID17,537.772798052447,655.3876259215615,0.8205415799486105
tag_position_position,90.0,ID07-ID18,638.9533311211376,704.6576037000436,0.9067571651339551
tag_position_position,90.0,ID07-ID19,503.45859106119417,566.1846293424705,0.8892127496394202
tag_position_position,90.0,ID07-ID20,413.25368027318086,512.1972135853541,0.8068253190610436
tag_position_position,90.0,ID07-ID21,1506.800343264944,1523.5223860980107,0.9890240911550408
tag_position_position,90.0,ID07-ID22,1485.4010516694502,1533.4854491130181,0.968643721092117
tag_position_position,90.0,ID07-ID23,1557.6745925448934,1530.8449444924065,1.0175260389035565
tag_position_position,90.0,ID07-ID24,1549.6459750337415,1526.5036948649215,1.015160317165736
tag_position_position,90.0,ID08-ID09,192.43866431305102,436.32782977672684,0.4410414628182753
tag_position_position,90.0,ID08-ID10,1354.72210206857,1286.9404491757452,1.0526688340056738
tag_position_position,90.0,ID08-ID11,975.2361816649316,995.8902648123529,0.9792606837548381
tag_position_position,90.0,ID08-ID12,976.1415563605055,1087.3272903717432,0.8977440049598823
tag_position_position,90.0,ID08-ID13,641.1171348431037,595.1535197684749,1.0772298466663013
tag_position_position,90.0,ID08-ID14,621.8745723751202,603.3006257941607,1.0307872158370621
tag_position_position,90.0,ID08-ID15,640.0798928625647,602.7117697103616,1.0619999890995337
tag_position_position,90.0,ID08-ID16,613.3390148876044,588.0507851553938,1.043003479241216
tag_position_position,90.0,ID08-ID17,1169.6458848926652,1115.7984625790243,1.0482590934828675
tag_position_position,90.0,ID08-ID18,1218.3194238639242,1162.746935538915,1.047794138712782
tag_position_position,90.0,ID08-ID19,1235.6052928212591,1093.9761026856809,1.129462782402543
tag_position_position,90.0,ID08-ID20,1148.9223554126722,1053.329882167626,1.0907526453615162
tag_position_position,90.0,ID08-ID21,670.5040952397944,778.7205934091378,0.861032957025593
tag_position_position,90.0,ID08-ID22,675.169619475811,796.9966709356763,0.8471423333339146
tag_position_position,90.0,ID08-ID23,703.1973059602537,793.2942244004936,0.886426856935297
tag_position_position,90.0,ID08-ID24,716.8858310499305,783.8867172797028,0.9145273357070224
tag_position_position,90.0,ID09-ID10,1535.299743397702,1628.6485632367983,0.9426832639365895
tag_position_position,90.0,ID09-ID11,1076.6483704687635,1101.2072038647918,0.9776982630427437
tag_position_position,90.0,ID09-ID12,990.9055263351511,1002.1729149065743,0.9887570414208674
tag_position_position,90.0,ID09-ID13,745.0282030689357,748.7427081806204,0.9950390099681763
tag_position_position,90.0,ID09-ID14,736.1217706217361,759.1225175706861,0.9697008764506735
tag_position_position,90.0,ID09-ID15,744.6084339044844,758.7769498261138,0.9813271661390395
tag_position_position,90.0,ID09-ID16,720.497340984881,752.784349806472,0.9571098830230843
tag_position_position,90.0,ID09-ID17,1349.9821374956646,1504.640272855688,0.8972125509664217
tag_position_position,90.0,ID09-ID18,1388.912276838179,1541.1471128259427,0.9012197896483636
tag_position_position,90.0,ID09-ID19,1408.5581801548606,1488.3366119905822,0.9463975882921931
tag_position_position,90.0,ID09-ID20,1331.3173060781855,1459.1461361835206,0.9123947718905807
tag_position_position,90.0,ID09-ID21,649.2844173435527,643.0103514501266,1.0097573326452316
tag_position_position,90.0,ID09-ID22,664.7481901428106,665.2240741209713,0.9992846260430525
tag_position_position,90.0,ID09-ID23,673.2896707924054,660.3426467962569,1.0196065240658965
tag_position_position,90.0,ID09-ID24,692.8505153413554,648.7758467465393,1.0679351255381044
tag_position_position,90.0,ID10-ID11,902.1257117081806,904.3537604398938,0.9975363084346225
tag_position_position,90.0,ID10-ID12,1367.627816918073,1356.0055289530253,1.0085709738765012
tag_position_position,90.0,ID10-ID13,1156.9063935862387,1193.2446326153763,0.969546698107084
tag_position_position,90.0,ID10-ID14,1134.6995473767831,1192.389208048069,0.9516184310610096
tag_position_position,90.0,ID10-ID15,1152.6078571383132,1198.9347520777396,0.9613599531924966
tag_position_position,90.0,ID10-ID16,1153.1911620350684,1187.1021668942278,0.9714337941544833
tag_position_position,90.0,ID10-ID17,670.9606433065177,658.3356260089041,1.0191771746793523
tag_position_position,90.0,ID10-ID18,787.0081193874414,800.8393761552072,0.9827290500697293
tag_position_position,90.0,ID10-ID19,859.4619856140423,862.9437081706727,0.9959652958545683
tag_position_position,90.0,ID10-ID20,726.0735540881903,733.0326695260729,0.9905064047931427
tag_position_position,90.0,ID10-ID21,1525.5306995003561,1559.650486493876,0.9781234402906372
tag_position_position,90.0,ID10-ID22,1493.9337961745698,1560.3422562174342,0.9574398118244576
tag_position_position,90.0,ID10-ID23,1554.0338187372872,1565.68064252239,0.9925611753324489
tag_position_position,90.0,ID10-ID24,1543.852252706009,1561.9667219086748,0.9884027816030995
tag_position_position,90.0,ID11-ID12,485.55051536897275,457.07797088427066,1.0622925327808266
tag_position_position,90.0,ID11-ID13,775.1373847259898,769.3861736782466,1.0074750642063766
tag_position_position,90.0,ID11-ID14,797.9950374741774,774.1251995134907,1.0308345962328678
tag_position_position,90.0,ID11-ID15,769.499921195074,784.6012078187733,0.9807529143809482
tag_position_position,90.0,ID11-ID16,779.9816744828781,780.7205909504954,0.9990535455626735
tag_position_position,90.0,ID11-ID17,1091.126823499408,1123.7418849614223,0.9709763764272842
tag_position_position,90.0,ID11-ID18,1124.3554325946168,1203.9310465132532,0.9339035120415756
tag_position_position,90.0,ID11-ID19,1249.5716451110793,1259.47025968843,0.9921406523884102
tag_position_position,90.0,ID11-ID20,1164.1773518349942,1187.0334168571642,0.9807452219140682
tag_position_position,90.0,ID11-ID21,859.9089466649406,878.230150772667,0.979138493376016
tag_position_position,90.0,ID11-ID22,832.9726082328812,875.5262171475484,0.9513965337859256
tag_position_position,90.0,ID11-ID23,860.9876861809996,885.198319591995,0.9726494810539693
tag_position_position,90.0,ID11-ID24,855.3620658298496,880.5011811812724,0.9714490838982222
tag_position_position,90.0,ID12-ID13,944.6387677092155,894.3635084579018,1.0562134509915329
tag_position_position,90.0,ID12-ID14,981.1562109818668,901.9267798125658,1.0878446376609043
tag_position_position,90.0,ID12-ID15,940.1253170407606,911.1464341861597,1.031804857888167
tag_position_position,90.0,ID12-ID16,947.6711260272673,912.583985399573,1.038448122243052
tag_position_position,90.0,ID12-ID17,1503.746598106592,1522.997333606783,0.9873599676930483
tag_position_position,90.0,ID12-ID18,1527.580239384893,1585.252506298407,0.9636195075015653
tag_position_position,90.0,ID12-ID19,1641.0626649203487,1626.7276857775514,1.0088121566185464
tag_position_position,90.0,ID12-ID20,1561.8994034149896,1570.9506276971165,0.994238377627822
tag_position_position,90.0,ID12-ID21,755.7142401535498,748.6499887340462,1.009435986810671
tag_position_position,90.0,ID12-ID22,747.3295333230113,745.6322142528267,1.0022763488992834
tag_position_position,90.0,ID12-ID23,728.3406534351279,756.6965358739844,0.9625267447456919
tag_position_position,90.0,ID12-ID24,735.5276726656654,750.9078291552789,0.979517916990005
tag_position_position,90.0,ID13-ID14,59.14071998132465,11.610391240516028,5.093774943168592
tag_position_position,90.0,ID13-ID15,5.786320282636478,18.554570296372386,0.31185417879323046
tag_position_position,90.0,ID13-ID16,31.096683758539022,21.486280559231947,1.4472809136422544
tag_position_position,90.0,ID13-ID17,833.8589277099544,938.7627240909327,0.8882531296898653
tag_position_position,90.0,ID13-ID18,803.5602076769903,938.5372221214703,0.8561836320786747
tag_position_position,90.0,ID13-ID19,881.1093734084393,936.8957086794748,0.9404561951194498
tag_position_position,90.0,ID13-ID20,869.2139231717141,943.1830814596956,0.9215749733620064
tag_position_position,90.0,ID13-ID21,480.871332899215,461.00460184946985,1.043094431096877
tag_position_position,90.0,ID13-ID22,450.8788444752931,463.74265869577005,0.9722608779260136
tag_position_position,90.0,ID13-ID23,529.4410448407464,463.1003944411031,1.1432532798416357
tag_position_position,90.0,ID13-ID24,513.3764716073284,462.22484332932885,1.1106639528709943
tag_position_position,90.0,ID14-ID15,60.21033377861085,10.48821879015806,5.7407587487697205
tag_position_position,90.0,ID14-ID16,41.83167791169797,19.562652038696758,2.1383439131336077
tag_position_position,90.0,ID14-ID17,793.943450428291,932.9532010082498,0.8510002962316546
tag_position_position,90.0,ID14-ID18,768.4576918049918,931.2232539760934,0.8252131682965037
tag_position_position,90.0,ID14-ID19,838.3491773396968,930.2175361562038,0.9012399194320496
tag_position_position,90.0,ID14-ID20,823.3916061768219,937.9467307893909,0.8778660654681769
tag_position_position,90.0,ID14-ID21,525.4962714881549,467.3216281793478,1.124485236293153
tag_position_position,90.0,ID14-ID22,497.41219323539576,469.68855961636683,1.059025567158104
tag_position_position,90.0,ID14-ID23,575.3934247136646,469.0137322099892,1.2268157309646672
tag_position_position,90.0,ID14-ID24,560.8625881771816,468.41330944864507,1.1973668912981053
tag_position_position,90.0,ID15-ID16,31.320967021538483,18.454480436395464,1.6972012368209541
tag_position_position,90.0,ID15-ID17,832.5532807888593,934.1565873992191,0.8912352511550199
tag_position_position,90.0,ID15-ID18,802.9743846729011,931.085768185893,0.8624064636251488
tag_position_position,90.0,ID15-ID19,881.0748476306258,929.0219612669388,0.948389687611985
tag_position_position,90.0,ID15-ID20,868.2555960874427,938.1092105101241,0.9255378652718946
tag_position_position,90.0,ID15-ID21,481.0074871179408,468.4835771236836,1.0267328687830413
tag_position_position,90.0,ID15-ID22,450.86526204042264,470.96190389159614,0.9573285191750897
tag_position_position,90.0,ID15-ID23,529.3329467617699,470.0319127532973,1.126163846325042
tag_position_position,90.0,ID15-ID24,513.3365812762328,469.53496397513106,1.0932872323932445
tag_position_position,90.0,ID16-ID17,829.9715419675794,923.6559404136523,0.8985721908483401
tag_position_position,90.0,ID16-ID18,804.6231015633813,922.5987774412145,0.8721267806087568
tag_position_position,90.0,ID16-ID19,877.696121627308,918.9012799863598,0.9551582316223747
tag_position_position,90.0,ID16-ID20,861.4481685170397,926.0924256998818,0.9301967542451413
tag_position_position,90.0,ID16-ID21,485.371630437922,479.13332114338925,1.013019986336258
tag_position_position,90.0,ID16-ID22,456.80368627039667,482.2064446390112,0.9473197452024278
tag_position_position,90.0,ID16-ID23,534.7647996666831,481.27947358537284,1.1111315337902576
tag_position_position,90.0,ID16-ID24,520.1485381543946,480.37995428814764,1.0827856856041758
tag_position_position,90.0,ID17-ID18,165.10074574061017,155.22723606863795,1.06360681232259
tag_position_position,90.0,ID17-ID19,195.58445033090416,214.2511075973024,0.9128748622318289
tag_position_position,90.0,ID17-ID20,124.92054061794175,147.12795444136847,0.8490605411612887
tag_position_position,90.0,ID17-ID21,1307.7130397474164,1393.2315336946335,0.9386186058246647
tag_position_position,90.0,ID17-ID22,1276.2606968428242,1393.9591797151104,0.9155653303303037
tag_position_position,90.0,ID17-ID23,1352.7622955926865,1395.075872042782,0.9696693367736792
tag_position_position,90.0,ID17-ID24,1337.3411762559372,1394.3821678282259,0.9590922826694414
tag_position_position,90.0,ID18-ID19,166.955597519778,153.28983477740024,1.0891498302038258
tag_position_position,90.0,ID18-ID20,250.11702819857453,215.2976029953994,1.1617269524543623
tag_position_position,90.0,ID18-ID21,1280.6254399849508,1394.2364267911025,0.9185138297758921
tag_position_position,90.0,ID18-ID22,1247.9484093694969,1393.8659984823892,0.8953144783847484
tag_position_position,90.0,ID18-ID23,1325.992867526109,1394.2535098038466,0.9510414413176976
tag_position_position,90.0,ID18-ID24,1307.7878401956953,1394.816461146917,0.9376056826289098
tag_position_position,90.0,ID19-ID20,184.4557049164681,151.99492216924233,1.2135649157481825
tag_position_position,90.0,ID19-ID21,1361.936486773315,1397.4423280199092,0.9745922672194253
tag_position_position,90.0,ID19-ID22,1331.7923845813295,1399.30961604766,0.9517496123145124
tag_position_position,90.0,ID19-ID23,1410.315189217604,1398.6090948675442,1.0083698114026411
tag_position_position,90.0,ID19-ID24,1393.7482941232772,1398.4239004594845,0.9966565171442858
tag_position_position,90.0,ID20-ID21,1342.970466673062,1402.3110805399488,0.9576837017903059
tag_position_position,90.0,ID20-ID22,1313.724744506587,1405.1514794011512,0.9349346058166423
tag_position_position,90.0,ID20-ID23,1390.144334699629,1405.2086266284552,0.9892796758834521
tag_position_position,90.0,ID20-ID24,1376.3749982501092,1403.8316943617324,0.9804416040598751
tag_position_position,90.0,ID21-ID22,38.86796412236747,22.368013151244575,1.737658318580022
tag_position_position,90.0,ID21-ID23,55.36386136551822,19.20985158456333,2.8820556536734285
tag_position_position,90.0,ID21-ID24,52.919277401250504,6.279683189859199,8.42706165284065
tag_position_position,90.0,ID22-ID23,79.21306769296186,12.097419517322699,6.547930951682218
tag_position_position,90.0,ID22-ID24,64.43528437561727,17.23715661636368,3.7381620304155723
tag_position_position,90.0,ID23-ID24,29.61461377267645,12.987146361943806,2.280301842093353
