version,solver,solver_family,eval_set,n_positions,metric,value_mm,unit
v3-full,T3+F3,external_position_filter,noG,24,p50_3d_error_mm,118.95375183891093,mm
v3-full,T3+F3,external_position_filter,noG,24,p90_3d_error_mm,252.03036747529848,mm
v3-full,T3+F3,external_position_filter,noG,24,p95_3d_error_mm,276.8774666674945,mm
v3-full,T3+F3,external_position_filter,noG,24,p99_3d_error_mm,324.0676081458895,mm
v3-full,T3+F3,external_position_filter,noG,24,max_3d_error_mm,337.73026881907094,mm
v3-full,T3+F3,external_position_filter,noG,24,repeatability_d3_std_p50_mm,37.257331225726645,mm
v3-full,T3+F3,external_position_filter,noG,24,repeatability_d3_std_p95_mm,55.43789471365118,mm
v3-full,T3+F4,external_position_filter,all8,24,mean_3d_error_mm,107.128648969712,mm
v3-full,T3+F4,external_position_filter,all8,24,rmse_3d_error_mm,123.98790508413221,mm
v3-full,T3+F4,external_position_filter,all8,24,p50_3d_error_mm,79.7424783357019,mm
v3-full,T3+F4,external_position_filter,all8,24,p90_3d_error_mm,175.0776558763367,mm
v3-full,T3+F4,external_position_filter,all8,24,p95_3d_error_mm,234.94870680757276,mm
v3-full,T3+F4,external_position_filter,all8,24,p99_3d_error_mm,271.31663095650265,mm
v3-full,T3+F4,external_position_filter,all8,24,max_3d_error_mm,279.1463255896966,mm
v3-full,T3+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,25.012767776946493,mm
v3-full,T3+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,64.45129349898146,mm
v3-full,T3+F4,external_position_filter,noG,24,mean_3d_error_mm,136.08992596747433,mm
v3-full,T3+F4,external_position_filter,noG,24,rmse_3d_error_mm,155.16899967916947,mm
v3-full,T3+F4,external_position_filter,noG,24,p50_3d_error_mm,118.51023644688772,mm
v3-full,T3+F4,external_position_filter,noG,24,p90_3d_error_mm,251.98962937940166,mm
v3-full,T3+F4,external_position_filter,noG,24,p95_3d_error_mm,276.20753259902597,mm
v3-full,T3+F4,external_position_filter,noG,24,p99_3d_error_mm,322.77426066823625,mm
v3-full,T3+F4,external_position_filter,noG,24,max_3d_error_mm,336.31655602133134,mm
v3-full,T3+F4,external_position_filter,noG,24,repeatability_d3_std_p50_mm,21.536747856333623,mm
v3-full,T3+F4,external_position_filter,noG,24,repeatability_d3_std_p95_mm,36.98550868752801,mm
v3-full,T3+F5,external_position_filter,all8,24,mean_3d_error_mm,107.29999988981346,mm
v3-full,T3+F5,external_position_filter,all8,24,rmse_3d_error_mm,124.12959994157397,mm
v3-full,T3+F5,external_position_filter,all8,24,p50_3d_error_mm,80.53025093643555,mm
v3-full,T3+F5,external_position_filter,all8,24,p90_3d_error_mm,174.53651410055951,mm
v3-full,T3+F5,external_position_filter,all8,24,p95_3d_error_mm,234.75315424035372,mm
v3-full,T3+F5,external_position_filter,all8,24,p99_3d_error_mm,271.81044621959563,mm
v3-full,T3+F5,external_position_filter,all8,24,max_3d_error_mm,279.85104448431554,mm
v3-full,T3+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,22.390051395303736,mm
v3-full,T3+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,62.29240515384112,mm
v3-full,T3+F5,external_position_filter,noG,24,mean_3d_error_mm,135.91798074310984,mm
v3-full,T3+F5,external_position_filter,noG,24,rmse_3d_error_mm,155.00098044487757,mm
v3-full,T3+F5,external_position_filter,noG,24,p50_3d_error_mm,118.41794031307121,mm
v3-full,T3+F5,external_position_filter,noG,24,p90_3d_error_mm,251.14717986320352,mm
v3-full,T3+F5,external_position_filter,noG,24,p95_3d_error_mm,275.78863001547853,mm
v3-full,T3+F5,external_position_filter,noG,24,p99_3d_error_mm,322.96032379089104,mm
v3-full,T3+F5,external_position_filter,noG,24,max_3d_error_mm,336.65478951483215,mm
v3-full,T3+F5,external_position_filter,noG,24,repeatability_d3_std_p50_mm,18.98474905616878,mm
v3-full,T3+F5,external_position_filter,noG,24,repeatability_d3_std_p95_mm,30.520037140113097,mm
v3-full,T4+F0,external_position_filter,all8,24,mean_3d_error_mm,115.82791865008308,mm
v3-full,T4+F0,external_position_filter,all8,24,rmse_3d_error_mm,131.92724926780897,mm
v3-full,T4+F0,external_position_filter,all8,24,p50_3d_error_mm,107.37154234099884,mm
v3-full,T4+F0,external_position_filter,all8,24,p90_3d_error_mm,205.72923604545377,mm
v3-full,T4+F0,external_position_filter,all8,24,p95_3d_error_mm,224.51057730989183,mm
v3-full,T4+F0,external_position_filter,all8,24,p99_3d_error_mm,264.81839911333196,mm
v3-full,T4+F0,external_position_filter,all8,24,max_3d_error_mm,276.49713692275515,mm
v3-full,T4+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,61.549326097345514,mm
v3-full,T4+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,102.09700340878922,mm
v3-full,T4+F0,external_position_filter,noG,24,mean_3d_error_mm,138.45547762886386,mm
v3-full,T4+F0,external_position_filter,noG,24,rmse_3d_error_mm,158.17349096696114,mm
v3-full,T4+F0,external_position_filter,noG,24,p50_3d_error_mm,116.81234380834351,mm
v3-full,T4+F0,external_position_filter,noG,24,p90_3d_error_mm,257.90526992489447,mm
v3-full,T4+F0,external_position_filter,noG,24,p95_3d_error_mm,281.42652813784304,mm
v3-full,T4+F0,external_position_filter,noG,24,p99_3d_error_mm,325.768583540538,mm
v3-full,T4+F0,external_position_filter,noG,24,max_3d_error_mm,338.672428004913,mm
v3-full,T4+F0,external_position_filter,noG,24,repeatability_d3_std_p50_mm,63.50063721975439,mm
v3-full,T4+F0,external_position_filter,noG,24,repeatability_d3_std_p95_mm,87.40215117276159,mm
v3-full,T4+F1,external_position_filter,all8,24,mean_3d_error_mm,116.02092396060236,mm
v3-full,T4+F1,external_position_filter,all8,24,rmse_3d_error_mm,132.28473643363367,mm
v3-full,T4+F1,external_position_filter,all8,24,p50_3d_error_mm,108.46246134074212,mm
v3-full,T4+F1,external_position_filter,all8,24,p90_3d_error_mm,203.71814420032828,mm
v3-full,T4+F1,external_position_filter,all8,24,p95_3d_error_mm,223.04628377809294,mm
v3-full,T4+F1,external_position_filter,all8,24,p99_3d_error_mm,264.56989719992254,mm
v3-full,T4+F1,external_position_filter,all8,24,max_3d_error_mm,276.5924484225354,mm
v3-full,T4+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,30.47275430067718,mm
v3-full,T4+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,44.00557301764992,mm
v3-full,T4+F1,external_position_filter,noG,24,mean_3d_error_mm,136.24032848233085,mm
v3-full,T4+F1,external_position_filter,noG,24,rmse_3d_error_mm,155.3134632917362,mm
v3-full,T4+F1,external_position_filter,noG,24,p50_3d_error_mm,118.57422728238299,mm
v3-full,T4+F1,external_position_filter,noG,24,p90_3d_error_mm,251.62268334158634,mm
v3-full,T4+F1,external_position_filter,noG,24,p95_3d_error_mm,276.06482065613073,mm
v3-full,T4+F1,external_position_filter,noG,24,p99_3d_error_mm,323.6343858276081,mm
v3-full,T4+F1,external_position_filter,noG,24,max_3d_error_mm,337.4513046583376,mm
v3-full,T4+F1,external_position_filter,noG,24,repeatability_d3_std_p50_mm,31.685328213884617,mm
v3-full,T4+F1,external_position_filter,noG,24,repeatability_d3_std_p95_mm,48.69871171168076,mm
v3-full,T4+F2,external_position_filter,all8,24,mean_3d_error_mm,116.02092396060236,mm
v3-full,T4+F2,external_position_filter,all8,24,rmse_3d_error_mm,132.28473643363367,mm
v3-full,T4+F2,external_position_filter,all8,24,p50_3d_error_mm,108.46246134074212,mm
v3-full,T4+F2,external_position_filter,all8,24,p90_3d_error_mm,203.71814420032828,mm
v3-full,T4+F2,external_position_filter,all8,24,p95_3d_error_mm,223.04628377809294,mm
v3-full,T4+F2,external_position_filter,all8,24,p99_3d_error_mm,264.56989719992254,mm
v3-full,T4+F2,external_position_filter,all8,24,max_3d_error_mm,276.5924484225354,mm
v3-full,T4+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,30.47275430067718,mm
v3-full,T4+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,44.00557301764992,mm
v3-full,T4+F2,external_position_filter,noG,24,mean_3d_error_mm,136.24174064384076,mm
v3-full,T4+F2,external_position_filter,noG,24,rmse_3d_error_mm,155.31400170626716,mm
v3-full,T4+F2,external_position_filter,noG,24,p50_3d_error_mm,118.57422728238299,mm
v3-full,T4+F2,external_position_filter,noG,24,p90_3d_error_mm,251.62268334158634,mm
v3-full,T4+F2,external_position_filter,noG,24,p95_3d_error_mm,276.06482065613073,mm
v3-full,T4+F2,external_position_filter,noG,24,p99_3d_error_mm,323.6343858276081,mm
v3-full,T4+F2,external_position_filter,noG,24,max_3d_error_mm,337.4513046583376,mm
v3-full,T4+F2,external_position_filter,noG,24,repeatability_d3_std_p50_mm,31.685328213884617,mm
v3-full,T4+F2,external_position_filter,noG,24,repeatability_d3_std_p95_mm,48.69871171168076,mm
v3-full,T4+F3,external_position_filter,all8,24,mean_3d_error_mm,115.80045637938106,mm
v3-full,T4+F3,external_position_filter,all8,24,rmse_3d_error_mm,132.00918600354493,mm
v3-full,T4+F3,external_position_filter,all8,24,p50_3d_error_mm,108.58596846743359,mm
v3-full,T4+F3,external_position_filter,all8,24,p90_3d_error_mm,204.4074288216687,mm
v3-full,T4+F3,external_position_filter,all8,24,p95_3d_error_mm,222.76997941340022,mm
v3-full,T4+F3,external_position_filter,all8,24,p99_3d_error_mm,264.3102104218418,mm
v3-full,T4+F3,external_position_filter,all8,24,max_3d_error_mm,276.3880325697942,mm
v3-full,T4+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,35.74385016205413,mm
v3-full,T4+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,51.11826233538144,mm
v3-full,T4+F3,external_position_filter,noG,24,mean_3d_error_mm,136.52450662240145,mm
v3-full,T4+F3,external_position_filter,noG,24,rmse_3d_error_mm,155.63985247184587,mm
v3-full,T4+F3,external_position_filter,noG,24,p50_3d_error_mm,118.95375183891093,mm
v3-full,T4+F3,external_position_filter,noG,24,p90_3d_error_mm,252.03036747529848,mm
v3-full,T4+F3,external_position_filter,noG,24,p95_3d_error_mm,276.8774666674945,mm
v3-full,T4+F3,external_position_filter,noG,24,p99_3d_error_mm,324.0676081458895,mm
v3-full,T4+F3,external_position_filter,noG,24,max_3d_error_mm,337.73026881907094,mm
v3-full,T4+F3,external_position_filter,noG,24,repeatability_d3_std_p50_mm,37.257331225726645,mm
v3-full,T4+F3,external_position_filter,noG,24,repeatability_d3_std_p95_mm,55.43789471365118,mm
v3-full,T4+F4,external_position_filter,all8,24,mean_3d_error_mm,115.83643290628656,mm
v3-full,T4+F4,external_position_filter,all8,24,rmse_3d_error_mm,132.1784455617957,mm
v3-full,T4+F4,external_position_filter,all8,24,p50_3d_error_mm,108.48362070454135,mm
v3-full,T4+F4,external_position_filter,all8,24,p90_3d_error_mm,203.55145275815516,mm
v3-full,T4+F4,external_position_filter,all8,24,p95_3d_error_mm,223.49711558185263,mm
v3-full,T4+F4,external_position_filter,all8,24,p99_3d_error_mm,264.6069965231187,mm
v3-full,T4+F4,external_position_filter,all8,24,max_3d_error_mm,276.47687033801856,mm
v3-full,T4+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,21.93511983975965,mm
v3-full,T4+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,36.37368907364071,mm
v3-full,T4+F4,external_position_filter,noG,24,mean_3d_error_mm,136.08992596747433,mm
v3-full,T4+F4,external_position_filter,noG,24,rmse_3d_error_mm,155.16899967916947,mm
v3-full,T4+F4,external_position_filter,noG,24,p50_3d_error_mm,118.51023644688772,mm
v3-full,T4+F4,external_position_filter,noG,24,p90_3d_error_mm,251.98962937940166,mm
v3-full,T4+F4,external_position_filter,noG,24,p95_3d_error_mm,276.20753259902597,mm
v3-full,T4+F4,external_position_filter,noG,24,p99_3d_error_mm,322.77426066823625,mm
v3-full,T4+F4,external_position_filter,noG,24,max_3d_error_mm,336.31655602133134,mm
v3-full,T4+F4,external_position_filter,noG,24,repeatability_d3_std_p50_mm,21.536747856333623,mm
v3-full,T4+F4,external_position_filter,noG,24,repeatability_d3_std_p95_mm,36.98550868752801,mm
v3-full,T4+F5,external_position_filter,all8,24,mean_3d_error_mm,115.84604150160449,mm
v3-full,T4+F5,external_position_filter,all8,24,rmse_3d_error_mm,132.30266664445693,mm
v3-full,T4+F5,external_position_filter,all8,24,p50_3d_error_mm,108.36302312064714,mm
v3-full,T4+F5,external_position_filter,all8,24,p90_3d_error_mm,203.7403079283659,mm
v3-full,T4+F5,external_position_filter,all8,24,p95_3d_error_mm,223.213629912803,mm
v3-full,T4+F5,external_position_filter,all8,24,p99_3d_error_mm,265.02116150391595,mm
v3-full,T4+F5,external_position_filter,all8,24,max_3d_error_mm,277.13218491074406,mm
v3-full,T4+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,19.141252451940616,mm
v3-full,T4+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,32.77390077635684,mm
v3-full,T4+F5,external_position_filter,noG,24,mean_3d_error_mm,135.91798074310984,mm
v3-full,T4+F5,external_position_filter,noG,24,rmse_3d_error_mm,155.00098044487757,mm
v3-full,T4+F5,external_position_filter,noG,24,p50_3d_error_mm,118.41794031307121,mm
v3-full,T4+F5,external_position_filter,noG,24,p90_3d_error_mm,251.14717986320352,mm
v3-full,T4+F5,external_position_filter,noG,24,p95_3d_error_mm,275.78863001547853,mm
v3-full,T4+F5,external_position_filter,noG,24,p99_3d_error_mm,322.96032379089104,mm
v3-full,T4+F5,external_position_filter,noG,24,max_3d_error_mm,336.65478951483215,mm
v3-full,T4+F5,external_position_filter,noG,24,repeatability_d3_std_p50_mm,18.98474905616878,mm
v3-full,T4+F5,external_position_filter,noG,24,repeatability_d3_std_p95_mm,30.520037140113097,mm
v3-full,T5a,native_range_filter,all8,24,mean_3d_error_mm,155.01031688275995,mm
v3-full,T5a,native_range_filter,all8,24,rmse_3d_error_mm,177.00415396393603,mm
v3-full,T5a,native_range_filter,all8,24,p50_3d_error_mm,167.3018920330859,mm
v3-full,T5a,native_range_filter,all8,24,p90_3d_error_mm,277.4728644435391,mm
v3-full,T5a,native_range_filter,all8,24,p95_3d_error_mm,285.6102247156485,mm
v3-full,T5a,native_range_filter,all8,24,p99_3d_error_mm,289.7838794133761,mm
v3-full,T5a,native_range_filter,all8,24,max_3d_error_mm,290.67145054712284,mm
v3-full,T5a,native_range_filter,all8,24,repeatability_d3_std_p50_mm,45.22787719375651,mm
v3-full,T5a,native_range_filter,all8,24,repeatability_d3_std_p95_mm,56.4353714261255,mm
v3-full,T5a,native_range_filter,noG,24,mean_3d_error_mm,167.66865289266502,mm
v3-full,T5a,native_range_filter,noG,24,rmse_3d_error_mm,189.09266667969302,mm
v3-full,T5a,native_range_filter,noG,24,p50_3d_error_mm,181.5569004138129,mm
v3-full,T5a,native_range_filter,noG,24,p90_3d_error_mm,277.48481010599914,mm
v3-full,T5a,native_range_filter,noG,24,p95_3d_error_mm,314.87663782596695,mm
v3-full,T5a,native_range_filter,noG,24,p99_3d_error_mm,336.17409985729756,mm
v3-full,T5a,native_range_filter,noG,24,max_3d_error_mm,340.7858648733917,mm
v3-full,T5a,native_range_filter,noG,24,repeatability_d3_std_p50_mm,37.70169719574808,mm
v3-full,T5a,native_range_filter,noG,24,repeatability_d3_std_p95_mm,59.083049572612886,mm
v3-full,T5b,native_range_filter,all8,24,mean_3d_error_mm,123.38564658985437,mm
v3-full,T5b,native_range_filter,all8,24,rmse_3d_error_mm,143.83108992305523,mm
v3-full,T5b,native_range_filter,all8,24,p50_3d_error_mm,106.99113135715116,mm
v3-full,T5b,native_range_filter,all8,24,p90_3d_error_mm,219.16680976060022,mm
v3-full,T5b,native_range_filter,all8,24,p95_3d_error_mm,263.30949659699576,mm
v3-full,T5b,native_range_filter,all8,24,p99_3d_error_mm,308.8072734974506,mm
v3-full,T5b,native_range_filter,all8,24,max_3d_error_mm,320.2771544784893,mm
v3-full,T5b,native_range_filter,all8,24,repeatability_d3_std_p50_mm,32.19213649603131,mm
v3-full,T5b,native_range_filter,all8,24,repeatability_d3_std_p95_mm,63.738331967464866,mm
v3-full,T5b,native_range_filter,noG,24,mean_3d_error_mm,141.11334602973457,mm
v3-full,T5b,native_range_filter,noG,24,rmse_3d_error_mm,157.98293202278563,mm
v3-full,T5b,native_range_filter,noG,24,p50_3d_error_mm,125.17659707888669,mm
v3-full,T5b,native_range_filter,noG,24,p90_3d_error_mm,226.321756547825,mm
v3-full,T5b,native_range_filter,noG,24,p95_3d_error_mm,234.79012351486944,mm
v3-full,T5b,native_range_filter,noG,24,p99_3d_error_mm,321.69174991811457,mm
v3-full,T5b,native_range_filter,noG,24,max_3d_error_mm,347.50377440453286,mm
v3-full,T5b,native_range_filter,noG,24,repeatability_d3_std_p50_mm,33.49817465789842,mm
v3-full,T5b,native_range_filter,noG,24,repeatability_d3_std_p95_mm,73.40777915524937,mm
v3-full,T5c,native_range_filter,all8,24,mean_3d_error_mm,123.38564658985437,mm
v3-full,T5c,native_range_filter,all8,24,rmse_3d_error_mm,143.83108992305523,mm
v3-full,T5c,native_range_filter,all8,24,p50_3d_error_mm,106.99113135715116,mm
v3-full,T5c,native_range_filter,all8,24,p90_3d_error_mm,219.16680976060022,mm
v3-full,T5c,native_range_filter,all8,24,p95_3d_error_mm,263.30949659699576,mm
v3-full,T5c,native_range_filter,all8,24,p99_3d_error_mm,308.8072734974506,mm
v3-full,T5c,native_range_filter,all8,24,max_3d_error_mm,320.2771544784893,mm
v3-full,T5c,native_range_filter,all8,24,repeatability_d3_std_p50_mm,32.19213649603131,mm
v3-full,T5c,native_range_filter,all8,24,repeatability_d3_std_p95_mm,63.738331967464866,mm
v3-full,T5c,native_range_filter,noG,24,mean_3d_error_mm,141.11334602973457,mm
v3-full,T5c,native_range_filter,noG,24,rmse_3d_error_mm,157.98293202278563,mm
v3-full,T5c,native_range_filter,noG,24,p50_3d_error_mm,125.17659707888669,mm
v3-full,T5c,native_range_filter,noG,24,p90_3d_error_mm,226.321756547825,mm
v3-full,T5c,native_range_filter,noG,24,p95_3d_error_mm,234.79012351486944,mm
v3-full,T5c,native_range_filter,noG,24,p99_3d_error_mm,321.69174991811457,mm
v3-full,T5c,native_range_filter,noG,24,max_3d_error_mm,347.50377440453286,mm
v3-full,T5c,native_range_filter,noG,24,repeatability_d3_std_p50_mm,33.49817465789842,mm
v3-full,T5c,native_range_filter,noG,24,repeatability_d3_std_p95_mm,73.40777915524937,mm
v3-full,T5d,native_range_filter,all8,24,mean_3d_error_mm,154.735236023732,mm
v3-full,T5d,native_range_filter,all8,24,rmse_3d_error_mm,176.6824150484567,mm
v3-full,T5d,native_range_filter,all8,24,p50_3d_error_mm,166.91993820544047,mm
v3-full,T5d,native_range_filter,all8,24,p90_3d_error_mm,276.87924170998724,mm
v3-full,T5d,native_range_filter,all8,24,p95_3d_error_mm,285.17858084058173,mm
v3-full,T5d,native_range_filter,all8,24,p99_3d_error_mm,289.42350754143365,mm
v3-full,T5d,native_range_filter,all8,24,max_3d_error_mm,290.3229312600912,mm
v3-full,T5d,native_range_filter,all8,24,repeatability_d3_std_p50_mm,45.227808564938485,mm
v3-full,T5d,native_range_filter,all8,24,repeatability_d3_std_p95_mm,56.4645603348218,mm
v3-full,T5d,native_range_filter,noG,24,mean_3d_error_mm,167.3276684088331,mm
v3-full,T5d,native_range_filter,noG,24,rmse_3d_error_mm,188.74155119996473,mm
v3-full,T5d,native_range_filter,noG,24,p50_3d_error_mm,181.11474417848888,mm
v3-full,T5d,native_range_filter,noG,24,p90_3d_error_mm,277.02544124254257,mm
v3-full,T5d,native_range_filter,noG,24,p95_3d_error_mm,314.4461612747888,mm
v3-full,T5d,native_range_filter,noG,24,p99_3d_error_mm,335.5728806494262,mm
v3-full,T5d,native_range_filter,noG,24,max_3d_error_mm,340.1320998328502,mm
v3-full,T5d,native_range_filter,noG,24,repeatability_d3_std_p50_mm,37.82633603511073,mm
v3-full,T5d,native_range_filter,noG,24,repeatability_d3_std_p95_mm,59.0957910013476,mm
v3-full,T5e,native_range_filter,all8,24,mean_3d_error_mm,129.81539076526118,mm
v3-full,T5e,native_range_filter,all8,24,rmse_3d_error_mm,163.1431723965339,mm
v3-full,T5e,native_range_filter,all8,24,p50_3d_error_mm,97.5848070721294,mm
v3-full,T5e,native_range_filter,all8,24,p90_3d_error_mm,236.09358182964834,mm
v3-full,T5e,native_range_filter,all8,24,p95_3d_error_mm,316.433457771159,mm
v3-full,T5e,native_range_filter,all8,24,p99_3d_error_mm,403.58441509696195,mm
v3-full,T5e,native_range_filter,all8,24,max_3d_error_mm,425.48732362615027,mm
v3-full,T5e,native_range_filter,all8,24,repeatability_d3_std_p50_mm,44.955404163318136,mm
v3-full,T5e,native_range_filter,all8,24,repeatability_d3_std_p95_mm,58.579904989551366,mm
v3-full,T5e,native_range_filter,noG,24,mean_3d_error_mm,146.56222304618774,mm
v3-full,T5e,native_range_filter,noG,24,rmse_3d_error_mm,170.60287538519574,mm
v3-full,T5e,native_range_filter,noG,24,p50_3d_error_mm,124.83785338603761,mm
v3-full,T5e,native_range_filter,noG,24,p90_3d_error_mm,257.67271153458137,mm
v3-full,T5e,native_range_filter,noG,24,p95_3d_error_mm,266.58456162923073,mm
v3-full,T5e,native_range_filter,noG,24,p99_3d_error_mm,314.77122459984275,mm
v3-full,T5e,native_range_filter,noG,24,max_3d_error_mm,328.8550947436824,mm
v3-full,T5e,native_range_filter,noG,24,repeatability_d3_std_p50_mm,39.42459613445965,mm
v3-full,T5e,native_range_filter,noG,24,repeatability_d3_std_p95_mm,61.462575654367676,mm
v3-lite,T1+F0,external_position_filter,all8,24,mean_3d_error_mm,106.78138183872404,mm
v3-lite,T1+F0,external_position_filter,all8,24,rmse_3d_error_mm,133.19123005329223,mm
v3-lite,T1+F0,external_position_filter,all8,24,p50_3d_error_mm,79.80424035053099,mm
v3-lite,T1+F0,external_position_filter,all8,24,p90_3d_error_mm,169.64549657375994,mm
v3-lite,T1+F0,external_position_filter,all8,24,p95_3d_error_mm,233.108816773229,mm
v3-lite,T1+F0,external_position_filter,all8,24,p99_3d_error_mm,351.7405882403365,mm
v3-lite,T1+F0,external_position_filter,all8,24,max_3d_error_mm,384.03939603693635,mm
v3-lite,T1+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,62.09870861840126,mm
v3-lite,T1+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,90.00233945701612,mm
v3-lite,T1+F0,external_position_filter,noG,24,mean_3d_error_mm,125.0525096225111,mm
v3-lite,T1+F0,external_position_filter,noG,24,rmse_3d_error_mm,149.86478470336905,mm
v3-lite,T1+F0,external_position_filter,noG,24,p50_3d_error_mm,93.48961403309374,mm
v3-lite,T1+F0,external_position_filter,noG,24,p90_3d_error_mm,228.75732909385434,mm
v3-lite,T1+F0,external_position_filter,noG,24,p95_3d_error_mm,304.3182054394033,mm
v3-lite,T1+F0,external_position_filter,noG,24,p99_3d_error_mm,369.9088266958411,mm
v3-lite,T1+F0,external_position_filter,noG,24,max_3d_error_mm,386.440630859645,mm
v3-lite,T1+F0,external_position_filter,noG,24,repeatability_d3_std_p50_mm,56.26869450435089,mm
v3-lite,T1+F0,external_position_filter,noG,24,repeatability_d3_std_p95_mm,102.38393933810892,mm
v3-lite,T1+F1,external_position_filter,all8,24,mean_3d_error_mm,106.0606461388752,mm
v3-lite,T1+F1,external_position_filter,all8,24,rmse_3d_error_mm,132.46592635853253,mm
v3-lite,T1+F1,external_position_filter,all8,24,p50_3d_error_mm,77.73038613767423,mm
v3-lite,T1+F1,external_position_filter,all8,24,p90_3d_error_mm,172.7177381288107,mm
v3-lite,T1+F1,external_position_filter,all8,24,p95_3d_error_mm,231.44093348030484,mm
v3-lite,T1+F1,external_position_filter,all8,24,p99_3d_error_mm,348.8011116344282,mm
v3-lite,T1+F1,external_position_filter,all8,24,max_3d_error_mm,381.0515321835388,mm
v3-lite,T1+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,32.219764015629224,mm
v3-lite,T1+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,54.224565613769705,mm
v3-lite,T1+F1,external_position_filter,noG,24,mean_3d_error_mm,123.19195020647383,mm
v3-lite,T1+F1,external_position_filter,noG,24,rmse_3d_error_mm,147.56298528076988,mm
v3-lite,T1+F1,external_position_filter,noG,24,p50_3d_error_mm,91.96121899172388,mm
v3-lite,T1+F1,external_position_filter,noG,24,p90_3d_error_mm,221.39639068677252,mm
v3-lite,T1+F1,external_position_filter,noG,24,p95_3d_error_mm,297.41151700088307,mm
v3-lite,T1+F1,external_position_filter,noG,24,p99_3d_error_mm,364.92639920961784,mm
v3-lite,T1+F1,external_position_filter,noG,24,max_3d_error_mm,382.0626712524146,mm
v3-lite,T1+F1,external_position_filter,noG,24,repeatability_d3_std_p50_mm,30.52579631218071,mm
v3-lite,T1+F1,external_position_filter,noG,24,repeatability_d3_std_p95_mm,49.925533286885816,mm
v3-lite,T1+F2,external_position_filter,all8,24,mean_3d_error_mm,106.0606461388752,mm
v3-lite,T1+F2,external_position_filter,all8,24,rmse_3d_error_mm,132.46592635853253,mm
v3-lite,T1+F2,external_position_filter,all8,24,p50_3d_error_mm,77.73038613767423,mm
v3-lite,T1+F2,external_position_filter,all8,24,p90_3d_error_mm,172.7177381288107,mm
v3-lite,T1+F2,external_position_filter,all8,24,p95_3d_error_mm,231.44093348030484,mm
v3-lite,T1+F2,external_position_filter,all8,24,p99_3d_error_mm,348.8011116344282,mm
v3-lite,T1+F2,external_position_filter,all8,24,max_3d_error_mm,381.0515321835388,mm
v3-lite,T1+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,32.219764015629224,mm
v3-lite,T1+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,54.224565613769705,mm
v3-lite,T1+F2,external_position_filter,noG,24,mean_3d_error_mm,123.21416539330399,mm
v3-lite,T1+F2,external_position_filter,noG,24,rmse_3d_error_mm,147.6021947385892,mm
v3-lite,T1+F2,external_position_filter,noG,24,p50_3d_error_mm,91.96121899172388,mm
v3-lite,T1+F2,external_position_filter,noG,24,p90_3d_error_mm,221.8013579327888,mm
v3-lite,T1+F2,external_position_filter,noG,24,p95_3d_error_mm,297.51012781781844,mm
v3-lite,T1+F2,external_position_filter,noG,24,p99_3d_error_mm,364.9296008424566,mm
v3-lite,T1+F2,external_position_filter,noG,24,max_3d_error_mm,382.0626712524146,mm
v3-lite,T1+F2,external_position_filter,noG,24,repeatability_d3_std_p50_mm,30.504345597686164,mm
v3-lite,T1+F2,external_position_filter,noG,24,repeatability_d3_std_p95_mm,49.441148849546096,mm
v3-lite,T1+F3,external_position_filter,all8,24,mean_3d_error_mm,106.27256080529963,mm
v3-lite,T1+F3,external_position_filter,all8,24,rmse_3d_error_mm,132.66381601989784,mm
v3-lite,T1+F3,external_position_filter,all8,24,p50_3d_error_mm,78.02252678159677,mm
v3-lite,T1+F3,external_position_filter,all8,24,p90_3d_error_mm,173.60735933275603,mm
v3-lite,T1+F3,external_position_filter,all8,24,p95_3d_error_mm,231.62385029297735,mm
v3-lite,T1+F3,external_position_filter,all8,24,p99_3d_error_mm,348.88466364821863,mm
v3-lite,T1+F3,external_position_filter,all8,24,max_3d_error_mm,381.1439044620539,mm
v3-lite,T1+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,37.098370334514286,mm
v3-lite,T1+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,60.79849897434716,mm
v3-lite,T1+F3,external_position_filter,noG,24,mean_3d_error_mm,123.62645547968032,mm
