version,ID,peer,path,N,status,radius,radial_std,z_plane_std,circle_3d_std,circle_3d_rms,plane_tilt_deg
v3lite,ID41,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID41_20260513_180405,180,ok,431.3993130512045,75.67730279751888,55.756711156908885,50.125991276670746,93.97355111660066,89.68242777704282
v3lite,ID41,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID41_20260513_180405,180,ok,524.935103670668,73.84057236314761,53.260801101244724,44.72077436574786,90.93970996379183,89.26422474534739
v3full,ID25,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,180,ok,465.0215627918756,61.03214245323086,155.38587004287294,102.63307369073218,166.52585351713805,10.142513488865887
v3full,ID25,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,180,ok,599.2221410821766,59.54281441322759,115.13668482458121,79.1009527888455,129.2948446714748,2.956296129278278
v3full,ID26,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,180,ok,457.1824819576601,71.9697950354154,153.0087596057978,91.18823793343978,168.71461759359093,17.52948603136306
v3full,ID26,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,180,ok,596.5327465697753,84.05266780984314,127.41121371606668,86.99573896998213,152.32877523913652,19.78985989596471
v3full,ID27,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,180,ok,461.2786317425012,62.072352397785366,132.849838356152,80.5447953131003,146.28741169503007,22.71033253626897
v3full,ID27,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,180,ok,571.2967649352296,63.28125256708821,186.8504349360985,132.47967338521812,196.75775711249926,19.46180937918071
v3full,ID28,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,180,ok,472.74300766239753,79.25966762342293,132.3546976726734,100.03741989113054,153.9867465643524,22.72090479760214
v3full,ID28,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,180,ok,593.2078575490399,69.65024311905583,141.4455862778644,90.86552410120446,157.27860152318868,15.286221428863442
v3full,ID29,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,180,ok,457.946480616634,71.50698448935314,157.05361506659335,100.8884318504456,172.17679640752385,3.345274700986029
v3full,ID29,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,180,ok,581.392700924201,60.65852831900068,111.52180808917595,72.22901504303255,126.63723915590028,5.890145723118451
v3full,ID30,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID30_20260513_172838,180,ok,482.26406226047095,89.53413753480223,78.37221534407544,68.55676615600858,118.95130879975629,62.11500711105467
v3full,ID30,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID30_20260513_172838,180,ok,567.3947878336821,75.23874979483041,79.56936553770154,55.81566892360103,109.31768850698371,52.226955444477355
v3full,ID31,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID31_20260513_172433,180,ok,438.1592894859976,67.76475782885201,97.77505124097434,64.35713869692381,118.74714191427562,53.910613858504576
v3full,ID31,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID31_20260513_172433,180,ok,557.667377021689,90.20539171174173,78.86749616381474,58.49077639329287,119.71075491454413,50.27299761627007
v3full,ID32,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID32_20260513_171939,180,ok,505.96753695707594,79.4650037396174,77.90055844753475,59.97919480156655,111.14574563485968,57.695394565669126
v3full,ID32,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID32_20260513_171939,180,ok,577.7827710787095,70.48966958983142,76.24844469795056,59.430037861590996,103.63945237212995,49.10139091926736
v3full,ID33,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID33_20260513_171429,180,ok,467.63959249440535,102.09916737005811,118.58195909981967,78.27445796431654,156.44723318736175,53.83965995972664
v3full,ID33,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID33_20260513_171429,180,ok,553.2596406477114,82.71439209718733,95.20727403703852,69.54365935923619,125.92045572188003,42.92203774134855
v3full,ID34,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID34_20260513_175039,180,ok,473.72432100848357,69.06818020412105,60.75857468490817,50.75235854020701,91.87135390226963,80.4261580688895
v3full,ID34,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID34_20260513_175039,180,ok,548.6726223803446,64.51726801662863,56.97778113188988,44.97182343924677,85.91922027295196,76.22511007302327
v3full,ID35,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID35_20260513_174641,180,ok,500.03351647399217,89.75475865276005,64.61405010268298,54.306992481346384,110.58101985987687,75.53462900945507
v3full,ID35,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID35_20260513_174641,180,ok,564.2875917640253,86.48223432139773,65.2736397549344,54.81169912527424,108.25225263028128,72.23423537420734
v3full,ID36,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID36_20260513_173849,180,ok,465.56222181362835,78.17103142089712,53.77705656456377,51.438975040676695,94.84654388147254,69.59364913651005
v3full,ID36,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID36_20260513_173849,180,ok,538.254542738174,66.63026663890079,47.70139948825872,40.19968588706045,81.82089672627971,65.12385447958454
v3full,ID37,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID37_20260513_173437,180,ok,467.92058066314326,87.57223590150177,70.73975415527214,58.16117037868185,112.56195798600851,71.70658676055662
v3full,ID37,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID37_20260513_173437,180,ok,529.4276753968771,68.73198712013559,95.5583767597363,66.05395673329993,117.46644475763917,66.13264114869285
v3full,ID38,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID38_20260513_175951,180,ok,452.4006938848124,85.47382442748814,28.2696889628951,50.42878983243563,90.14192823149405,89.02279887307832
v3full,ID38,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID38_20260513_175951,180,ok,530.8730311593966,79.99177243212053,37.59074165394106,50.31234302652542,88.34408459337688,87.38168412631498
v3full,ID39,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID39_20260513_181240,180,ok,457.41884491221083,85.01064937088724,74.78362381147407,54.548618645310896,113.18558508346146,87.83235636122097
v3full,ID39,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID39_20260513_181240,180,ok,551.6280270451437,83.4820824762964,66.54128790862447,51.25925387808982,106.64709340379879,89.03723286642261
v3full,ID40,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID40_20260513_180837,180,ok,462.3307271701842,78.86132320560645,40.294661552759955,51.04905644496891,88.56969959483521,85.3940382355904
v3full,ID40,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID40_20260513_180837,180,ok,528.0418100497083,58.963707534551624,41.911108088029565,36.3383445509945,72.21475499448708,83.46479421414483
v3full,ID41,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID41_20260513_180405,180,ok,429.73717140424264,84.24931785301604,65.8388390094384,58.8045556167998,106.94836412205669,88.08699600691972
v3full,ID41,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID41_20260513_180405,180,ok,520.6676821560144,81.84866046715683,69.95899126791399,56.395543492844496,107.56623462468207,86.01334364856858
v4,ID25,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,180,ok,459.9509730493387,64.76173221120484,165.10048560025854,104.32408652717575,176.91319725080893,12.390095631494942
v4,ID25,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,180,ok,594.0588588024127,58.7080693884108,114.3398712072055,78.37818248247261,128.2061901593901,5.441902806072906
v4,ID26,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,180,ok,462.121994542771,68.06631541429853,153.42344290263668,104.75835456229728,167.4526423455727,17.480895551583405
v4,ID26,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,180,ok,591.6445246764805,85.40725637876555,134.9585484931271,89.51058521660643,159.3878026218256,17.893040351808438
v4,ID27,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,180,ok,468.43543212954825,70.73265012536325,143.58889631565626,93.03333720964375,159.70932076444964,25.787845589712727
v4,ID27,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,180,ok,568.2247696323085,61.59011942434944,162.90953653692074,113.14907753220831,173.7107564564691,14.221734413304926
v4,ID28,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,180,ok,480.4601011360396,81.87896049433066,108.36435183038691,84.00700573530419,135.62211528390927,26.431745310503757
v4,ID28,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,180,ok,600.373849897915,64.76070105794199,119.33617533219167,79.40214088623279,135.44293533191328,19.034371558538027
v4,ID29,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,180,ok,456.6993702924085,68.7156079512198,160.870507078879,101.86715039815489,174.52185534374675,10.783234880606061
v4,ID29,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,180,ok,576.7625354421937,66.49682512651941,110.21215127888787,74.3979602302439,128.41778270068704,12.053223864453406
v4,ID30,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID30_20260513_172838,180,ok,485.7841617216223,81.56968550523898,75.87664469421485,60.55994097268549,111.30575534733273,59.3254799873072
v4,ID30,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID30_20260513_172838,180,ok,566.0599891780503,68.4301681325709,68.38028706843272,51.23822222391765,96.55880263982685,50.33917339401929
v4,ID31,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID31_20260513_172433,180,ok,432.7808193086162,63.9687125762296,90.49410576011512,61.7185317867885,110.61327315414167,50.6543196446379
v4,ID31,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID31_20260513_172433,180,ok,554.6837840323451,78.1075980646366,72.56332000960369,50.51318021959174,106.45793921415368,47.90000682596068
v4,ID32,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID32_20260513_171939,180,ok,497.1014761516906,78.52110564044446,78.13827927417339,63.739256195496324,110.64128328818693,58.75355037823757
v4,ID32,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID32_20260513_171939,180,ok,570.2962190493245,65.70158376945997,78.84836018134926,59.23059786921728,102.41825979509561,50.75233598730676
v4,ID33,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID33_20260513_171429,180,ok,463.92311834723745,103.15831307154407,118.01098002878892,81.6908814596618,156.73264919450358,56.89217933111744
v4,ID33,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID33_20260513_171429,180,ok,552.1561253222263,81.81744398576625,101.89938233089279,74.59084397858807,130.45858740968103,48.446454242025645
v4,ID34,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID34_20260513_175039,180,ok,469.5133959047259,68.46848666238216,62.51294383310033,53.79906287801901,92.59027322351584,78.02658320521992
v4,ID34,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID34_20260513_175039,180,ok,542.0807843762693,64.06974642147381,48.420088406401014,41.53035280585612,80.1740825898931,72.76667620008075
v4,ID35,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID35_20260513_174641,180,ok,478.833959266052,78.70929669141863,62.037250357853175,52.679686545991615,100.14951249009279,73.88286022981816
v4,ID35,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID35_20260513_174641,180,ok,545.3657584502487,69.15165596366745,62.62440577178088,48.51381527048543,93.13739803851756,69.8587396110613
v4,ID36,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID36_20260513_173849,180,ok,470.17580770425144,71.24481694899642,57.7156243963721,49.99466032791404,91.59344521579769,72.06675127689802
v4,ID36,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID36_20260513_173849,180,ok,541.8299995529024,64.1429391712339,45.28686091923824,38.345497920730296,78.39209479086604,66.93852408610357
v4,ID37,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID37_20260513_173437,180,ok,468.03465615343816,85.74414241125082,65.17134881751556,54.90196361242374,107.68921111777207,74.50653870938612
v4,ID37,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID37_20260513_173437,180,ok,529.6570159204749,69.00099644273132,82.4352886678887,61.13278885512895,107.29705432281148,69.62746091082619
v4,ID38,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID38_20260513_175951,180,ok,445.2740756978507,75.69623906037135,25.89186498079941,44.524409612721236,80.03930697744016,88.28632726219219
v4,ID38,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID38_20260513_175951,180,ok,522.0902311326563,72.70115953216687,34.16311024858667,43.547138827823815,80.26402994959263,89.98650588075813
v4,ID39,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID39_20260513_181240,180,ok,451.6419188283443,74.35204177965959,72.19452855665432,51.290020148539824,103.5285309271285,86.72119291900623
v4,ID39,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID39_20260513_181240,180,ok,544.7929249988425,71.81166570274273,62.0435935136744,48.748769216386044,94.75565121568309,86.53797537697993
v4,ID40,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID40_20260513_180837,180,ok,457.88903994301404,79.27890115908399,40.313138921469616,55.57635792040525,88.95861977572905,88.2184409792049
v4,ID40,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID40_20260513_180837,180,ok,525.8605068569083,52.90107316251101,39.57554543430316,34.65483669380119,65.93584859851367,86.3865974180997
v4,ID41,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID41_20260513_180405,180,ok,431.62242789422476,77.20184724196217,57.45875884767902,51.201496206227596,96.21895529057588,89.23111582687152
v4,ID41,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID41_20260513_180405,180,ok,523.9729434685653,75.4843857148544,57.38768463285725,48.609096582286426,94.71445894320432,88.58152901023607
