mount,hardware_us,sweep,x_m,y_m,z_m,residual_rms_mm,anchors_used,role
A,2495375336,20789,2.8383789707691864,1.1606299460412262,-1.285231374465824,150.17774909248317,8,CALIBRATION_ONLY_RAW_T4
A,2495495353,20790,2.8749393792611726,1.0847586999548349,-1.1805534264541877,100.08764645961288,8,CALIBRATION_ONLY_RAW_T4
A,2495615389,20791,2.8545245655542213,1.1248686139015445,-1.2028686990621325,126.1725945476066,8,CALIBRATION_ONLY_RAW_T4
A,2495735643,20792,2.848447903676858,1.1673106793804688,-0.9777776232422404,129.80625703830688,8,CALIBRATION_ONLY_RAW_T4
A,2495855565,20793,2.8341569259554027,1.25296189192838,-0.7829558028694458,133.96575108521264,8,CALIBRATION_ONLY_RAW_T4
A,2495975367,20794,2.7978793842531644,1.1373512482029757,-0.9081055896343425,180.22884434123162,8,CALIBRATION_ONLY_RAW_T4
A,2496095352,20795,2.888629471209705,1.1519269548349458,-0.8552592924462236,323.95692175769176,8,CALIBRATION_ONLY_RAW_T4
A,2496215344,20796,2.9059836595458464,1.1518403893434095,-0.9338849606477213,259.8779529760735,8,CALIBRATION_ONLY_RAW_T4
A,2496335359,20797,2.8205056298030478,1.237482425793463,-0.802076731476006,154.0951156420061,8,CALIBRATION_ONLY_RAW_T4
A,2496455378,20798,2.889485291206964,1.2372130525593543,-1.009742563969964,248.9109162959771,8,CALIBRATION_ONLY_RAW_T4
A,2496575372,20799,2.863324006406435,1.2013951172386579,-0.9848507168536789,102.57444043145786,8,CALIBRATION_ONLY_RAW_T4
A,2496695380,20800,2.891573822885161,1.1505085130216972,-0.8506407145343929,291.99822416434523,8,CALIBRATION_ONLY_RAW_T4
A,2496815680,20801,2.8739106852962806,1.166670793634309,-0.9774376526483597,171.85040643796464,8,CALIBRATION_ONLY_RAW_T4
A,2496935355,20802,2.9078833565037416,1.113518268235001,-1.0644110557412942,141.9603016606601,8,CALIBRATION_ONLY_RAW_T4
A,2497055370,20803,2.9272884734845204,1.1559595361146053,-1.2683373331946222,123.84549030591013,8,CALIBRATION_ONLY_RAW_T4
A,2497175355,20804,2.785228002587467,1.1196975340892719,-1.2974873954610269,162.11056421297874,8,CALIBRATION_ONLY_RAW_T4
A,2497295373,20805,2.88388859641913,1.0677903531616149,-1.3352540297418911,172.7195744638972,8,CALIBRATION_ONLY_RAW_T4
A,2497415690,20806,2.957959207126614,1.1555810236824633,-1.4702687439267688,147.13808599700195,8,CALIBRATION_ONLY_RAW_T4
A,2497535377,20807,2.965884379481621,1.0267986556683266,-1.2654355329361826,157.4803657931944,8,CALIBRATION_ONLY_RAW_T4
A,2497655365,20808,2.901022511005556,1.0718495784345743,-1.3208172726256775,189.24359052282128,8,CALIBRATION_ONLY_RAW_T4
A,2497775379,20809,2.7684379188349193,1.1278208375366783,-1.3982742000897312,120.4327012315118,8,CALIBRATION_ONLY_RAW_T4
A,2497895709,20810,2.8703614991501576,1.1771547086260008,-1.2646118860838362,164.637133112502,8,CALIBRATION_ONLY_RAW_T4
A,2498015606,20811,2.900303800011443,1.1969304723213121,-1.2440734592666431,86.95172214422004,8,CALIBRATION_ONLY_RAW_T4
A,2498135372,20812,2.929977652288834,1.1254439329852288,-1.083408265194362,126.51658389477923,8,CALIBRATION_ONLY_RAW_T4
A,2498255678,20813,2.889002927155224,1.1081051081023132,-1.1279291609272464,133.70278013127887,8,CALIBRATION_ONLY_RAW_T4
A,2498375375,20814,2.91671548312476,1.1099865725249294,-0.9230735104310621,192.13932210284807,8,CALIBRATION_ONLY_RAW_T4
A,2498495395,20815,2.862105350667152,1.1400424624318684,-1.0205582439295124,123.45468112909413,8,CALIBRATION_ONLY_RAW_T4
A,2498615385,20816,2.9435013334707203,1.158922587392413,-0.8478111859155624,183.12498298835726,8,CALIBRATION_ONLY_RAW_T4
A,2498735368,20817,2.888176812657651,1.1779165082196357,-0.9093021010727899,171.35841119543926,8,CALIBRATION_ONLY_RAW_T4
A,2498855386,20818,2.821650865216865,1.162727077334881,-0.9292108212262206,194.420614458919,8,CALIBRATION_ONLY_RAW_T4
A,2498975686,20819,2.8136591271612756,1.1796088850521276,-0.7638185336596831,180.56721738439998,8,CALIBRATION_ONLY_RAW_T4
A,2499095883,20820,2.827546906989832,1.1453112493992414,-0.9099137236215948,168.26259330804638,8,CALIBRATION_ONLY_RAW_T4
A,2499215607,20821,2.7847971065327064,1.4369341718183117,-0.17804905496902593,233.93700757559338,8,CALIBRATION_ONLY_RAW_T4
A,2499335394,20822,2.7989508520932196,1.5038251422772917,-0.10041502174081803,252.7074330494551,8,CALIBRATION_ONLY_RAW_T4
A,2499455410,20823,2.775637279263447,1.3913564336989848,-0.11115323212435169,236.62359505495985,8,CALIBRATION_ONLY_RAW_T4
A,2499575396,20824,2.7797679938773046,1.4529410215292837,-0.02038672722293426,246.965753431864,8,CALIBRATION_ONLY_RAW_T4
A,2499695415,20825,2.790368807837347,1.3870401728659831,-0.26783446341532535,235.53206503421725,8,CALIBRATION_ONLY_RAW_T4
A,2499815417,20826,2.6922682554408857,1.1402824801558726,-0.4747306734122789,331.84283784286043,8,CALIBRATION_ONLY_RAW_T4
A,2499935390,20827,2.826616310727609,1.1766085538709625,-0.8181184098829688,232.01263103226475,8,CALIBRATION_ONLY_RAW_T4
A,2500055719,20828,2.9398562506924684,1.2034440548149115,-0.488262109957856,151.39052780939087,8,CALIBRATION_ONLY_RAW_T4
A,2500175637,20829,2.756941701958324,1.2067609044653946,-0.610921193073107,373.00053788395905,8,CALIBRATION_ONLY_RAW_T4
A,2500295628,20830,2.7467254972829487,1.2819603952210317,-0.5166456990916185,366.63950973852604,8,CALIBRATION_ONLY_RAW_T4
A,2500415394,20831,2.91049143855474,1.2206472323641484,-0.9882421131941768,192.5256941084783,8,CALIBRATION_ONLY_RAW_T4
A,2500535535,20832,2.77138778525516,1.2054133598523085,-0.6162194883124188,252.04962292078875,8,CALIBRATION_ONLY_RAW_T4
A,2500655443,20833,2.7727938366086646,1.0551911497920898,-0.8666025663649403,167.6553591228004,8,CALIBRATION_ONLY_RAW_T4
A,2500775413,20834,2.736585399314442,1.161592183189072,-0.7457746179167614,166.32231686096978,8,CALIBRATION_ONLY_RAW_T4
A,2500895402,20835,2.8216756511973524,1.2264283388969455,-0.8238110489221264,119.20274485229955,8,CALIBRATION_ONLY_RAW_T4
A,2501015416,20836,2.873955358942866,1.3363944233136045,-0.9216656955096872,120.7352131573792,8,CALIBRATION_ONLY_RAW_T4
A,2501135720,20837,2.817209543701808,1.2325508124883717,-0.8519859001917881,97.84537814302358,8,CALIBRATION_ONLY_RAW_T4
A,2501255637,20838,2.8342559152561586,1.2136391540117761,-0.7932660280997871,114.41571715447215,8,CALIBRATION_ONLY_RAW_T4
A,2501375905,20839,2.805082174985725,1.2705612716288266,-0.7421828503750801,130.01120250664303,8,CALIBRATION_ONLY_RAW_T4
A,2501495744,20840,2.799053859794227,1.188006074915143,-0.7421671892472153,121.19902759208057,8,CALIBRATION_ONLY_RAW_T4
A,2501615629,20841,2.8566520469831036,1.2868608579165512,-0.946880252828486,116.26584384322743,8,CALIBRATION_ONLY_RAW_T4
A,2501735407,20842,2.824773837798376,1.2031672642231395,-0.8087330084498192,121.52134330952649,8,CALIBRATION_ONLY_RAW_T4
A,2501855416,20843,2.808806411036805,1.2100537273276848,-0.6909905189410117,112.27584751236009,8,CALIBRATION_ONLY_RAW_T4
A,2501975437,20844,2.834607536175223,1.223474193726319,-0.7545329375098214,129.52161202588644,8,CALIBRATION_ONLY_RAW_T4
A,2502095424,20845,2.865611537044068,1.2325936905127064,-0.8665534587120599,105.99518926957856,8,CALIBRATION_ONLY_RAW_T4
A,2502215764,20846,2.846322462652624,1.2382820779646786,-0.9422962282693611,140.86156299837475,8,CALIBRATION_ONLY_RAW_T4
A,2502335433,20847,2.8427112892111723,1.2321210640515454,-0.8299939850612502,112.05788307380617,8,CALIBRATION_ONLY_RAW_T4
A,2502455421,20848,2.83447051011353,1.2575149415295408,-0.8292284485982041,137.07064964218492,8,CALIBRATION_ONLY_RAW_T4
A,2502575433,20849,2.8408746405595457,1.2405866078311283,-0.7726759887241825,129.00194222751477,8,CALIBRATION_ONLY_RAW_T4
A,2502695423,20850,2.836821309146657,1.2130236108309778,-0.7613356196516017,128.3691892498897,8,CALIBRATION_ONLY_RAW_T4
A,2502815437,20851,2.805525723689389,1.2751096724452524,-0.7285394634909829,139.48518196969923,8,CALIBRATION_ONLY_RAW_T4
A,2502935424,20852,2.8198842206089307,1.2682346105863043,-0.8617748060234816,118.51603594601325,8,CALIBRATION_ONLY_RAW_T4
A,2503055443,20853,2.8415024605934147,1.2313605197514939,-0.8589433597029504,115.50287426529549,8,CALIBRATION_ONLY_RAW_T4
A,2503175552,20854,2.8149886122032495,1.2139624627560148,-0.8235722086779584,132.6831396518879,8,CALIBRATION_ONLY_RAW_T4
A,2503295767,20855,2.8019155704781364,1.2262390704131303,-0.7920810362493392,113.88017886251151,8,CALIBRATION_ONLY_RAW_T4
A,2503415633,20856,2.85462273765966,1.2297302432013602,-0.8739715151309309,119.60787378960723,8,CALIBRATION_ONLY_RAW_T4
A,2503535423,20857,2.840913188408407,1.2543744652961077,-0.8815674741463227,127.70300649037956,8,CALIBRATION_ONLY_RAW_T4
A,2503655442,20858,2.848399232856295,1.1947706719882172,-0.8132631503922555,135.1303728494639,8,CALIBRATION_ONLY_RAW_T4
A,2503775422,20859,2.8409664607981275,1.2075517102531297,-0.7906660797094267,115.95875864855172,8,CALIBRATION_ONLY_RAW_T4
A,2503895448,20860,2.832698181925841,1.2110438796806369,-0.8561954177732393,119.80384080050561,8,CALIBRATION_ONLY_RAW_T4
A,2504015738,20861,2.847343069412019,1.2046172849868888,-0.929503618000922,117.61802043129883,8,CALIBRATION_ONLY_RAW_T4
A,2504135450,20862,2.8572664593339696,1.1584442752187214,-0.9146708599436933,115.55418352658388,8,CALIBRATION_ONLY_RAW_T4
A,2504255464,20863,2.821866645088559,1.2296030144956,-0.7817796434896794,108.12398560917306,8,CALIBRATION_ONLY_RAW_T4
A,2504375760,20864,2.840615507082086,1.1881561653324975,-0.829860904602159,149.62329170912028,8,CALIBRATION_ONLY_RAW_T4
A,2504495656,20865,2.838165409601857,1.2094860695788658,-0.8115811414038838,119.51188225172743,8,CALIBRATION_ONLY_RAW_T4
A,2504615458,20866,2.851675103504719,1.1513101308473301,-0.7497551658751864,108.04524313323651,8,CALIBRATION_ONLY_RAW_T4
A,2504735443,20867,2.7747579507417726,1.2163305332383223,-0.7081664170256045,134.17514371200136,8,CALIBRATION_ONLY_RAW_T4
A,2504855459,20868,2.7885734496617154,1.21923160233677,-0.7540699898143499,129.07389420944153,8,CALIBRATION_ONLY_RAW_T4
A,2504975502,20869,2.7981101419946417,1.2437138323041461,-0.8290316790901087,127.99853014692806,8,CALIBRATION_ONLY_RAW_T4
A,2505095467,20870,2.844938887309873,1.2380946831058868,-0.7666584772822488,120.59631001919176,8,CALIBRATION_ONLY_RAW_T4
A,2505215453,20871,2.8604966710006567,1.2536689427901617,-0.7966412917535409,100.86984290547757,8,CALIBRATION_ONLY_RAW_T4
A,2505335439,20872,2.8550816333540316,1.22998827076755,-0.8552774054801199,103.43542788709348,8,CALIBRATION_ONLY_RAW_T4
A,2505455770,20873,2.8677193010787945,1.2598713539337894,-0.9015441601592431,113.82965703005809,8,CALIBRATION_ONLY_RAW_T4
A,2505575685,20874,2.835779414765091,1.2022229947544807,-0.7147596277386049,121.80374762792712,8,CALIBRATION_ONLY_RAW_T4
A,2505695523,20875,2.8461864665345247,1.2357814763308952,-0.8531496908187503,126.25008233451294,8,CALIBRATION_ONLY_RAW_T4
A,2505815600,20876,2.806007778378835,1.1894677141689705,-0.7772354280435084,131.76252234404348,8,CALIBRATION_ONLY_RAW_T4
A,2505935432,20877,2.8569557994025208,1.2700048806824442,-0.8433598773853143,127.44405061388584,8,CALIBRATION_ONLY_RAW_T4
A,2506055480,20878,2.801893407675904,1.1834692502498452,-0.7791578721871123,125.9951593282684,8,CALIBRATION_ONLY_RAW_T4
A,2506175469,20879,2.790273509855951,1.2247311865700603,-0.7280607164270338,124.74560394350209,8,CALIBRATION_ONLY_RAW_T4
A,2506295454,20880,2.7912594419217873,1.219385383833957,-0.7640042027732264,137.1622154888507,8,CALIBRATION_ONLY_RAW_T4
A,2506415470,20881,2.822272284524312,1.2361434697330307,-0.79898836574476,125.31497064126602,8,CALIBRATION_ONLY_RAW_T4
A,2506535772,20882,2.851820246790598,1.2178250287346417,-0.7899127109499974,131.3292170113951,8,CALIBRATION_ONLY_RAW_T4
A,2506655499,20883,2.8658148411822784,1.2911158652283337,-0.8417595259381412,144.09714399767074,8,CALIBRATION_ONLY_RAW_T4
A,2506775496,20884,2.8432628640168276,1.2047046504297723,-0.7892631593173624,126.35528852286275,8,CALIBRATION_ONLY_RAW_T4
A,2506895484,20885,2.8395830499797903,1.2581876077866148,-0.7763532967225988,126.96626390382245,8,CALIBRATION_ONLY_RAW_T4
A,2507015469,20886,2.8709930218423527,1.2192186951473545,-0.9012823867673447,124.94427304266874,8,CALIBRATION_ONLY_RAW_T4
A,2507135487,20887,2.740885081440235,1.1832118855581666,-0.595876804297837,150.47145887545116,8,CALIBRATION_ONLY_RAW_T4
A,2507255473,20888,2.865180000231636,1.2470842542644889,-0.8847118438067487,100.29852419729583,8,CALIBRATION_ONLY_RAW_T4
A,2507375489,20889,2.847666522169973,1.2546675391940008,-0.8167589778685918,126.01983463786388,8,CALIBRATION_ONLY_RAW_T4
A,2507495783,20890,2.8642427961866277,1.279448628687208,-0.9489743522509743,127.6986489032455,8,CALIBRATION_ONLY_RAW_T4
A,2507615809,20891,2.834008464278499,1.1862822271075426,-0.7534599914492002,115.09103495057481,8,CALIBRATION_ONLY_RAW_T4
A,2507735481,20892,2.873428597247869,1.269828614642682,-0.8060621634205701,120.04861801087745,8,CALIBRATION_ONLY_RAW_T4
A,2507855497,20893,2.904711891454749,1.2712691889435095,-0.9827210477136563,126.7180861246387,8,CALIBRATION_ONLY_RAW_T4
A,2507975489,20894,2.8282343691294645,1.2011015736275568,-0.8588535804358991,124.71370311891027,8,CALIBRATION_ONLY_RAW_T4
A,2508095471,20895,2.828650657881173,1.1699817586344319,-0.7102101994846806,121.82418603002115,8,CALIBRATION_ONLY_RAW_T4
A,2508215489,20896,2.8788671017833622,1.2573326385834716,-0.8247638191259535,131.8171600370122,8,CALIBRATION_ONLY_RAW_T4
A,2508335548,20897,2.8325475400408147,1.2594369832268313,-0.8553764387207292,121.13921599378729,8,CALIBRATION_ONLY_RAW_T4
A,2508455495,20898,2.813541286672475,1.210764932530524,-0.7610148160144168,135.2417534937389,8,CALIBRATION_ONLY_RAW_T4
A,2508575511,20899,2.8901706398887823,1.2558099129494595,-0.8179942772232455,118.22425470737123,8,CALIBRATION_ONLY_RAW_T4
A,2508695808,20900,2.823424920645956,1.2100532059344675,-0.8686470834519916,126.04120197293679,8,CALIBRATION_ONLY_RAW_T4
A,2508815820,20901,2.8510101501070872,1.2194051869240572,-0.8175561330456704,119.26051066926863,8,CALIBRATION_ONLY_RAW_T4
A,2508935501,20902,2.789540503984983,1.1603412719059325,-0.7709883918076723,135.00284569806988,8,CALIBRATION_ONLY_RAW_T4
A,2509055488,20903,2.81963970039366,1.2453750213818429,-0.8755226290283307,110.65746954726106,8,CALIBRATION_ONLY_RAW_T4
A,2509175817,20904,2.8296841005499784,1.2368631136061423,-0.7951470818069354,119.10272199891968,8,CALIBRATION_ONLY_RAW_T4
A,2509295493,20905,2.833035008317341,1.2512368949708992,-0.8515262483528551,134.0679364475374,8,CALIBRATION_ONLY_RAW_T4
A,2509415481,20906,2.826657131747787,1.1620126185851427,-0.8118791895299623,124.623918079634,8,CALIBRATION_ONLY_RAW_T4
A,2509535472,20907,2.8682375297741176,1.2324508088140622,-0.89362263395745,107.03806111723782,8,CALIBRATION_ONLY_RAW_T4
A,2509655520,20908,2.792180683568058,1.190234083050618,-0.7344096967164598,128.4137247352929,8,CALIBRATION_ONLY_RAW_T4
A,2509775820,20909,2.8195736569511034,1.2401749511442544,-0.9529201826071063,111.89194617772975,8,CALIBRATION_ONLY_RAW_T4
A,2509895766,20910,2.8037339496411073,1.1761614615933467,-0.8090422561783113,143.7132679025275,8,CALIBRATION_ONLY_RAW_T4
A,2510015507,20911,2.833335008629448,1.192659952033157,-0.8429927351480433,108.3039370905023,8,CALIBRATION_ONLY_RAW_T4
A,2510135498,20912,2.836956222022126,1.2156891007960364,-0.8050333901128605,120.23137515174527,8,CALIBRATION_ONLY_RAW_T4
A,2510255510,20913,2.825508623599372,1.2507681499068717,-0.8257301647399843,117.1304122812198,8,CALIBRATION_ONLY_RAW_T4
A,2510375496,20914,2.787224523046754,1.1772086414869296,-0.738316895773319,150.33357307493844,8,CALIBRATION_ONLY_RAW_T4
A,2510495510,20915,2.7805532398256405,1.1783886102941412,-0.6289200573215036,158.1173499693431,8,CALIBRATION_ONLY_RAW_T4
A,2510615556,20916,2.818273495018945,1.218483517651592,-0.7662196408777426,125.44058905114889,8,CALIBRATION_ONLY_RAW_T4
A,2510735558,20917,2.800588035336061,1.2257062783908645,-0.8247859650550553,124.3256440531515,8,CALIBRATION_ONLY_RAW_T4
A,2510855842,20918,2.7947305311367496,1.2780254880662312,-0.7872941709454645,124.98806915689786,8,CALIBRATION_ONLY_RAW_T4
A,2510975733,20919,2.747109746800233,1.1841013805597749,-0.7019191731457215,160.43303513465824,8,CALIBRATION_ONLY_RAW_T4
A,2511095505,20920,2.779007652948539,1.22796385138178,-0.7129426032232338,149.30224244576598,8,CALIBRATION_ONLY_RAW_T4
A,2511215524,20921,2.828711127793956,1.250319263531734,-0.7921417056866754,116.46484455636148,8,CALIBRATION_ONLY_RAW_T4
A,2511335570,20922,2.805249862598766,1.189022431785223,-0.8107188489259106,133.76904038292156,8,CALIBRATION_ONLY_RAW_T4
A,2511455530,20923,2.802356440596438,1.2755145101652952,-0.8379926010596838,125.89282543199737,8,CALIBRATION_ONLY_RAW_T4
A,2511575616,20924,2.842719218796336,1.2271567362169824,-0.8355848853015765,120.21093755650261,8,CALIBRATION_ONLY_RAW_T4
A,2511695503,20925,2.7936692978419586,1.2303631882844543,-0.7640513696499986,129.84615760087766,8,CALIBRATION_ONLY_RAW_T4
A,2511815519,20926,2.8441415866246382,1.228220428220631,-0.8304771468174537,131.34618225594897,8,CALIBRATION_ONLY_RAW_T4
A,2511935850,20927,2.813405137801856,1.2139499612061517,-0.7878473791388041,129.97112860665487,8,CALIBRATION_ONLY_RAW_T4
A,2512055744,20928,2.807869218141647,1.2165249775001499,-0.8876473146864335,131.43648711888295,8,CALIBRATION_ONLY_RAW_T4
A,2512175517,20929,2.8322679527490435,1.2379909633804278,-0.8522953149433544,116.10300956032766,8,CALIBRATION_ONLY_RAW_T4
A,2512295531,20930,2.8173963236123187,1.2111176725786073,-0.8237099432337667,124.11858067138849,8,CALIBRATION_ONLY_RAW_T4
A,2512415867,20931,2.848142165097526,1.2330252203371717,-0.866447710269448,116.28148470067518,8,CALIBRATION_ONLY_RAW_T4
A,2512535534,20932,2.811211439953474,1.2489529243653206,-0.7932648546135171,118.52773328506596,8,CALIBRATION_ONLY_RAW_T4
A,2512655521,20933,2.819294377061188,1.1888727718275043,-0.8208544581711076,123.53529180514359,8,CALIBRATION_ONLY_RAW_T4
A,2512775537,20934,2.801835281063787,1.1430250098203873,-0.8009032028181674,141.24490640866756,8,CALIBRATION_ONLY_RAW_T4
A,2512895558,20935,2.7964935494841465,1.1993288731656386,-0.8233162011921608,148.3932623311529,8,CALIBRATION_ONLY_RAW_T4
A,2513015856,20936,2.829320144293295,1.228486663224488,-0.8258412980585317,114.83815682633872,8,CALIBRATION_ONLY_RAW_T4
A,2513135532,20937,2.801504255422729,1.1748622577762626,-0.8186105221646133,120.1828197287053,8,CALIBRATION_ONLY_RAW_T4
A,2513255550,20938,2.8502449337921356,1.244731136116608,-0.8317953373038708,126.21511450150281,8,CALIBRATION_ONLY_RAW_T4
A,2513375565,20939,2.797531724759702,1.2216441544185481,-0.7097655138884016,118.30972958646363,8,CALIBRATION_ONLY_RAW_T4
A,2513495551,20940,2.8184049530448765,1.219332986059043,-0.8129189333959281,130.2628572953421,8,CALIBRATION_ONLY_RAW_T4
A,2513615540,20941,2.79908085723086,1.240337931810823,-0.7519109682031775,127.87802570592488,8,CALIBRATION_ONLY_RAW_T4
A,2513735527,20942,2.8447895699853567,1.1758397539934973,-0.8279899167266901,121.78373608075641,8,CALIBRATION_ONLY_RAW_T4
A,2513855543,20943,2.805949036558218,1.1992896439138325,-0.7872750986513762,120.39289247360509,8,CALIBRATION_ONLY_RAW_T4
A,2513975614,20944,2.784216119808262,1.1412519373049201,-0.6716384894889343,139.30608287474962,8,CALIBRATION_ONLY_RAW_T4
A,2514095864,20945,2.8155367969718865,1.237456504642304,-0.7501723144153295,121.3170545179147,8,CALIBRATION_ONLY_RAW_T4
A,2514215783,20946,2.8336189831686274,1.2057379347128525,-0.8176684657026574,118.73569325565438,8,CALIBRATION_ONLY_RAW_T4
A,2514335550,20947,2.8059843121319394,1.2059911589064438,-0.7322414081103619,129.7016400625932,8,CALIBRATION_ONLY_RAW_T4
A,2514455567,20948,2.8077180686014986,1.2290963042702485,-0.7994691413467583,118.05890148626627,8,CALIBRATION_ONLY_RAW_T4
A,2514575550,20949,2.8404455458113382,1.2059100324182976,-0.8315041225661445,105.48229268428979,8,CALIBRATION_ONLY_RAW_T4
A,2514695568,20950,2.8477435868963696,1.229838953812035,-0.7597864997332378,127.42735818299694,8,CALIBRATION_ONLY_RAW_T4
A,2514815560,20951,2.819695181755622,1.240380209608386,-0.8519629933636287,127.35142845704922,8,CALIBRATION_ONLY_RAW_T4
A,2514935636,20952,2.879306573738153,1.2629092520359864,-0.8050245208895709,117.69366804609591,8,CALIBRATION_ONLY_RAW_T4
A,2515055565,20953,2.868228634191219,1.247845400405816,-0.8737501647816437,126.81196616644772,8,CALIBRATION_ONLY_RAW_T4
A,2515175866,20954,2.862957594050088,1.1974447243969375,-0.7836489344895384,115.38845962385871,8,CALIBRATION_ONLY_RAW_T4
A,2515295789,20955,2.836008512920705,1.2610266508889945,-0.8630841203797736,131.11668725457207,8,CALIBRATION_ONLY_RAW_T4
A,2515415607,20956,2.8089275553666577,1.236355986062245,-0.7828556920449283,131.6066712228321,8,CALIBRATION_ONLY_RAW_T4
A,2515535572,20957,2.81831851678988,1.290523258368313,-0.8860786787195024,133.899201508297,8,CALIBRATION_ONLY_RAW_T4
A,2515655591,20958,2.814162798826523,1.2035474122332837,-0.6550368951055439,130.24870163350244,8,CALIBRATION_ONLY_RAW_T4
A,2515775627,20959,2.829815604352876,1.1994364405799705,-0.851317691859547,110.80098422808277,8,CALIBRATION_ONLY_RAW_T4
A,2515895564,20960,2.821633539892749,1.2453819604798195,-0.8628589355653703,110.64748571920701,8,CALIBRATION_ONLY_RAW_T4
A,2516015552,20961,2.794752268076051,1.2409118481752048,-0.7348882143415422,128.67763326548823,8,CALIBRATION_ONLY_RAW_T4
A,2516135573,20962,2.8313246816715023,1.23110362792546,-0.8269109940109051,109.4660196348822,8,CALIBRATION_ONLY_RAW_T4
A,2516255899,20963,2.876888701474732,1.3069877357997852,-0.936599942526784,139.6856172349392,8,CALIBRATION_ONLY_RAW_T4
A,2516375801,20964,2.876949761703212,1.2665610945480859,-0.8560379372899707,104.74702051940652,8,CALIBRATION_ONLY_RAW_T4
A,2516495609,20965,2.883614340438295,1.223630737352062,-0.8632924207766398,126.31412831703203,8,CALIBRATION_ONLY_RAW_T4
A,2516615727,20966,2.8144864767903126,1.191434275894387,-0.8009719964946506,127.78537830328249,8,CALIBRATION_ONLY_RAW_T4
A,2516735567,20967,2.8241149086977226,1.219687264455378,-0.8297929667557582,119.43704019815632,8,CALIBRATION_ONLY_RAW_T4
A,2516855584,20968,2.8344933740280416,1.2745593572787102,-0.9068227282767328,118.84981755774632,8,CALIBRATION_ONLY_RAW_T4
A,2516975569,20969,2.8601495468454727,1.2187864215534698,-0.865594921050685,108.04193626121602,8,CALIBRATION_ONLY_RAW_T4
A,2517095584,20970,2.8559426055101826,1.1510701473453835,-0.8303717233118318,109.90031640613198,8,CALIBRATION_ONLY_RAW_T4
A,2517215574,20971,2.8433849284694435,1.1992028733447486,-0.8449293265101121,113.86007815794012,8,CALIBRATION_ONLY_RAW_T4
A,2517335875,20972,2.8476639587087007,1.2525276663551417,-0.7834843427151472,116.1937004494786,8,CALIBRATION_ONLY_RAW_T4
A,2517455890,20973,2.8555008896553695,1.248131717990552,-0.8789288548648488,110.23454504439702,8,CALIBRATION_ONLY_RAW_T4
A,2517575593,20974,2.849581741251886,1.231228069633242,-0.8812341175580933,121.59726868559845,8,CALIBRATION_ONLY_RAW_T4
A,2517695584,20975,2.8539918313367716,1.1863083626960096,-0.8003925712167296,111.61746393219669,8,CALIBRATION_ONLY_RAW_T4
A,2517815598,20976,2.7823578004158325,1.204821971366939,-0.7392600108927962,118.13597681380861,8,CALIBRATION_ONLY_RAW_T4
A,2517935590,20977,2.864535735160208,1.2859652493674936,-0.8547096018836239,119.92919697966047,8,CALIBRATION_ONLY_RAW_T4
A,2518055606,20978,2.8888462472931957,1.2694544324475858,-0.8891311073547085,146.02177940615644,8,CALIBRATION_ONLY_RAW_T4
A,2518175594,20979,2.7986556271457297,1.2229570561230019,-0.8047266656133978,131.2426888731848,8,CALIBRATION_ONLY_RAW_T4
A,2518295807,20980,2.7895021746889612,1.1807047376290805,-0.7831381816304274,135.4446406603991,8,CALIBRATION_ONLY_RAW_T4
A,2518415908,20981,2.796838990737534,1.2649454662300335,-0.8017352816903633,123.15054858415955,8,CALIBRATION_ONLY_RAW_T4
A,2518535581,20982,2.8414812530827307,1.2368428800080287,-0.9080997519708954,107.5722353960837,8,CALIBRATION_ONLY_RAW_T4
A,2518655601,20983,2.8047714474717598,1.202376343908805,-0.686729215309515,130.92748345381568,8,CALIBRATION_ONLY_RAW_T4
A,2518775616,20984,2.9216711143483836,1.273559335871679,-0.8902998543821984,131.54194786120152,8,CALIBRATION_ONLY_RAW_T4
A,2518895608,20985,2.849690907522384,1.202624530012273,-0.8265003513950853,120.33863498063268,8,CALIBRATION_ONLY_RAW_T4
A,2519015614,20986,2.8161704319662384,1.2299572269422008,-0.7588693927875333,121.24440957814637,8,CALIBRATION_ONLY_RAW_T4
A,2519135585,20987,2.8305991065576546,1.2584222854273386,-0.7637078918355816,121.98516758815808,8,CALIBRATION_ONLY_RAW_T4
A,2519255598,20988,2.8512840179033163,1.1999315572036204,-0.8553314878280915,114.78779591005654,8,CALIBRATION_ONLY_RAW_T4
A,2519375613,20989,2.8322790458000524,1.2171594804965131,-0.8857356029104217,113.42768693761442,8,CALIBRATION_ONLY_RAW_T4
A,2519495939,20990,2.8525396667682523,1.2645820980841884,-0.8303768513327016,139.03311130444754,8,CALIBRATION_ONLY_RAW_T4
A,2519615831,20991,2.8854381643384373,1.2305551712996539,-0.8825804887748793,106.26656611791132,8,CALIBRATION_ONLY_RAW_T4
A,2519735604,20992,2.826334929857084,1.2122712127108555,-0.8323837568548811,116.92187139277696,8,CALIBRATION_ONLY_RAW_T4
A,2519855626,20993,2.863049834387955,1.2260098561347406,-0.8167843398028034,111.52295412502924,8,CALIBRATION_ONLY_RAW_T4
A,2519975622,20994,2.8077749412316773,1.1838969856955057,-0.8150334671749364,137.27863834747845,8,CALIBRATION_ONLY_RAW_T4
A,2520095631,20995,2.845552993803372,1.2517858923396805,-0.916758001050937,112.20902976869706,8,CALIBRATION_ONLY_RAW_T4
