capture_id,tag,anchor,phase_bin,mean_rho,std_rho,spike_rate
R04,BS2DCE,E,5,73.44890035882891,261.0385604192071,0.1917808219178082
R04,BS2DCE,E,6,30.09946296045466,155.41879680362635,0.10810810810810811
R04,BS2DCE,E,7,28.270464966256007,88.99384935228461,0.14545454545454545
R04,BS2DCE,E,8,26.240779676595253,79.51569012522968,0.13333333333333333
R04,BS2DCE,E,9,63.60552209765783,221.33859153095307,0.14035087719298245
R04,BS2DCE,E,10,20.032169320899648,128.52347710680536,0.07964601769911504
R04,BS2DCE,E,11,36.760057759134234,162.53174123939476,0.09210526315789473
R04,BS2DCE,F,0,54.54603755838863,83.43386460050469,0.18018018018018017
R04,BS2DCE,F,1,57.36519336712578,74.07176045813272,0.19090909090909092
R04,BS2DCE,F,2,51.931801700402644,76.9184677889602,0.1527777777777778
R04,BS2DCE,F,3,63.090336174567696,70.1964214495379,0.28703703703703703
R04,BS2DCE,F,4,59.94123409683282,70.28239356360824,0.23148148148148148
R04,BS2DCE,F,5,49.43180979991799,74.39575209361128,0.1643835616438356
R04,BS2DCE,F,6,48.50655111942811,62.17989293699382,0.14414414414414414
R04,BS2DCE,F,7,57.079200450614145,88.97655876368262,0.24324324324324326
R04,BS2DCE,F,8,51.53225255049583,76.60309152586571,0.2
R04,BS2DCE,F,9,53.48660330428093,112.78412803111985,0.16964285714285715
R04,BS2DCE,F,10,46.19330831095645,79.058668350819,0.1651376146788991
R04,BS2DCE,F,11,51.70039823127543,54.9050428741038,0.16216216216216217
R04,BS2DCE,G,0,56.29549963434168,85.26095799508242,0.2
R04,BS2DCE,G,1,55.3144078558574,128.25295799202118,0.2
R04,BS2DCE,G,2,77.24395635765137,181.6762090130968,0.20833333333333334
R04,BS2DCE,G,3,48.444465821817836,106.93161238199855,0.17757009345794392
R04,BS2DCE,G,4,53.21113938150322,74.96839629792731,0.24770642201834864
R04,BS2DCE,G,5,50.61550814367687,89.01550184751312,0.22535211267605634
R04,BS2DCE,G,6,45.392216268832684,116.0180388028924,0.1509433962264151
R04,BS2DCE,G,7,64.03881963699786,147.18920817494603,0.19090909090909092
R04,BS2DCE,G,8,58.17686728204469,79.13812898328086,0.22972972972972974
R04,BS2DCE,G,9,52.29815981097193,82.36872088817755,0.2727272727272727
R04,BS2DCE,G,10,51.007467112013224,113.9382291315417,0.18421052631578946
R04,BS2DCE,G,11,59.94823837660863,97.73904686917699,0.21621621621621623
R04,BS2DCE,H,0,47.50916053188158,102.37909473137542,0.21052631578947367
R04,BS2DCE,H,1,13.296706138925904,91.78904992996299,0.13761467889908258
R04,BS2DCE,H,2,16.029040204027577,87.29877863894751,0.0945945945945946
R04,BS2DCE,H,3,26.737165559248734,92.32544352504388,0.1651376146788991
R04,BS2DCE,H,4,60.741641822224366,120.38898599978732,0.22727272727272727
R04,BS2DCE,H,5,30.264131024448876,97.92910541758856,0.1917808219178082
R04,BS2DCE,H,6,10.59100730692835,98.1530144779787,0.12844036697247707
R04,BS2DCE,H,7,44.4978661168213,118.23820990415457,0.20535714285714285
R04,BS2DCE,H,8,45.73322364262513,99.7525420621563,0.18666666666666668
R04,BS2DCE,H,9,22.263601498014467,87.57852578939506,0.12389380530973451
R04,BS2DCE,H,10,8.370996232228102,77.76209889179182,0.09009009009009009
R04,BS2DCE,H,11,43.976482392824565,118.54029282679521,0.21621621621621623
R04,BSDC91,A,0,-0.2533843079292355,68.7253572783289,0.06140350877192982
R04,BSDC91,A,1,-10.037094699671325,66.05225021609026,0.043859649122807015
R04,BSDC91,A,2,-25.240720494803774,56.07476423730334,0.02631578947368421
R04,BSDC91,A,3,-8.054254168182826,58.070406844028426,0.05263157894736842
R04,BSDC91,A,4,0.5057672647931873,71.6935682050618,0.10526315789473684
R04,BSDC91,A,5,-1.6743912426856873,80.0782941868323,0.0945945945945946
R04,BSDC91,A,6,-19.091864039826834,52.26594905364649,0.02702702702702703
R04,BSDC91,A,7,-6.768241025318163,75.58928961022956,0.06363636363636363
R04,BSDC91,A,8,-14.65791074365698,53.15124638769909,0.013513513513513514
R04,BSDC91,A,9,-15.18717676939599,61.92666886994786,0.05405405405405406
R04,BSDC91,A,10,-20.17057465707592,56.185322209665244,0.018018018018018018
R04,BSDC91,A,11,-4.786342722563856,66.3410253061828,0.07894736842105263
R04,BSDC91,B,0,22.036580065505277,76.39412240362721,0.11504424778761062
R04,BSDC91,B,1,9.685356381720345,73.92820241753738,0.043859649122807015
R04,BSDC91,B,2,16.37197278214329,65.34454661182684,0.07894736842105263
R04,BSDC91,B,3,24.14403278957989,85.93995990603817,0.09649122807017543
R04,BSDC91,B,4,16.774429795866805,60.9910962567081,0.08771929824561403
R04,BSDC91,B,5,0.47394856532008167,51.08007603173795,0.04054054054054054
R04,BSDC91,B,6,2.5599315460260126,51.15275192271673,0.03636363636363636
R04,BSDC91,B,7,19.769472678088892,61.96467379734346,0.13513513513513514
R04,BSDC91,B,8,21.178291543154906,67.20141497116352,0.0958904109589041
R04,BSDC91,B,9,-0.6977097557939754,51.26194136849276,0.027522935779816515
R04,BSDC91,B,10,11.86560463023292,64.57483273561458,0.05405405405405406
R04,BSDC91,B,11,30.41546154444203,95.54263182542431,0.1095890410958904
R04,BSDC91,C,0,-16.099331672207015,89.48736559473805,0.05309734513274336
R04,BSDC91,C,1,-30.805089460100106,80.47741074217915,0.03508771929824561
R04,BSDC91,C,2,-25.183453970731318,91.19870494366167,0.05405405405405406
R04,BSDC91,C,3,-28.09485925919304,91.28363968277046,0.04424778761061947
R04,BSDC91,C,4,-8.606168418100157,107.746091559635,0.08035714285714286
R04,BSDC91,C,5,-22.983318623023308,89.69785649936162,0.02702702702702703
R04,BSDC91,C,6,-40.96825205458061,61.45019704161612,0.01818181818181818
R04,BSDC91,C,7,-16.673753310008404,100.71436873856756,0.05454545454545454
R04,BSDC91,C,8,-18.770309981104145,90.64120780836501,0.06756756756756757
R04,BSDC91,C,9,-27.001530007711196,97.41157650871143,0.036036036036036036
R04,BSDC91,C,10,-33.10847935986013,82.94568751462226,0.01818181818181818
R04,BSDC91,C,11,-27.34228491483357,71.0903256110682,0.02631578947368421
R04,BSDC91,D,0,46.176954387927175,83.32289779663374,0.19298245614035087
R04,BSDC91,D,1,55.819726458863805,79.39951417632291,0.21052631578947367
R04,BSDC91,D,2,52.2404696630041,77.40549380505534,0.17105263157894737
R04,BSDC91,D,3,50.17890263991224,80.2338758136977,0.24561403508771928
R04,BSDC91,D,4,57.55877080954993,98.78845293369785,0.21929824561403508
R04,BSDC91,D,5,50.325313393974554,93.34881991495271,0.1891891891891892
R04,BSDC91,D,6,49.21443054847933,75.05220473659055,0.1981981981981982
R04,BSDC91,D,7,60.39040975251363,94.40150152431082,0.22727272727272727
R04,BSDC91,D,8,46.31541816522788,89.72259919155856,0.17567567567567569
R04,BSDC91,D,9,40.32672858878579,71.13316665088082,0.12727272727272726
R04,BSDC91,D,10,39.07519791079233,72.47224378902615,0.09090909090909091
R04,BSDC91,D,11,64.32535372468512,100.17150517679342,0.2631578947368421
R04,BSDC91,E,0,15.273381402764409,98.85497495645723,0.13392857142857142
R04,BSDC91,E,1,-1.5517286934375973,86.0252476799683,0.07894736842105263
R04,BSDC91,E,2,-3.6764186496954223,79.19388970692567,0.09210526315789473
R04,BSDC91,E,3,13.072155628466797,99.53098513294071,0.1592920353982301
R04,BSDC91,E,4,12.31964242273356,100.34888599682273,0.13157894736842105
R04,BSDC91,E,5,-15.218520768527826,77.46329339231285,0.02702702702702703
R04,BSDC91,E,6,-14.62474153994931,98.8857914944361,0.09009009009009009
R04,BSDC91,E,7,4.746239282391966,97.73515842142014,0.14414414414414414
R04,BSDC91,E,8,3.620270027847135,85.60165546507395,0.08108108108108109
R04,BSDC91,E,9,-7.016578995613604,74.80436917618957,0.09009009009009009
R04,BSDC91,E,10,-7.057557562559503,74.65127244351164,0.09090909090909091
R04,BSDC91,E,11,23.31840531789804,105.85858076284555,0.16
R04,BSDC91,F,0,49.216975436557625,205.18175139409573,0.13392857142857142
R04,BSDC91,F,1,52.84850930392335,140.54157628950324,0.1415929203539823
R04,BSDC91,F,2,47.617919815445184,153.80695934443156,0.10666666666666667
R04,BSDC91,F,3,36.72255555490067,98.8838123436296,0.10714285714285714
R04,BSDC91,F,4,39.209277692229136,118.27108566232762,0.13392857142857142
R04,BSDC91,F,5,30.032081886628518,91.57956926733583,0.06944444444444445
R04,BSDC91,F,6,59.41824051149124,209.84723781945655,0.15315315315315314
R04,BSDC91,F,7,54.83808528842071,155.13367544595306,0.12962962962962962
R04,BSDC91,F,8,63.648122774239155,244.98379512727442,0.1267605633802817
R04,BSDC91,F,9,49.645809418904655,135.05885382391608,0.1651376146788991
R04,BSDC91,F,10,27.624787558150622,67.63871030822233,0.08490566037735849
R04,BSDC91,F,11,37.9658805791145,104.02451939919237,0.11842105263157894
R04,BSDC91,G,0,5.280447867678573,64.48944682046455,0.08035714285714286
R04,BSDC91,G,1,-12.752154119408505,65.21217619085705,0.044642857142857144
R04,BSDC91,G,2,-17.623719489501763,73.24955069534599,0.04
R04,BSDC91,G,3,-2.4711678543142335,68.93829997434918,0.03571428571428571
R04,BSDC91,G,4,11.360557190870022,74.27538702806876,0.08849557522123894
R04,BSDC91,G,5,-0.23928881510271557,79.21860616282937,0.08333333333333333
R04,BSDC91,G,6,-16.023154551841767,65.51850304795123,0.046296296296296294
R04,BSDC91,G,7,3.476905682303641,78.5042420315082,0.06422018348623854
R04,BSDC91,G,8,-3.7306872987059276,48.631229535866936,0.027777777777777776
R04,BSDC91,G,9,-21.550939006090367,103.11850615861157,0.036036036036036036
R04,BSDC91,G,10,-11.746962196845299,66.90543091463492,0.06422018348623854
R04,BSDC91,G,11,7.740036891209004,69.35116020672285,0.09333333333333334
R04,BSDC91,H,0,-11.500895688825516,102.53823442990358,0.10810810810810811
R04,BSDC91,H,1,-19.718566299046064,132.6665839082175,0.08928571428571429
R04,BSDC91,H,2,-15.332983712322815,100.4787731142159,0.09333333333333334
R04,BSDC91,H,3,-2.966800633437109,114.92649162032832,0.11607142857142858
R04,BSDC91,H,4,-10.901610705576411,118.94866645416316,0.10714285714285714
R04,BSDC91,H,5,-28.333838024397426,91.99633610863181,0.0958904109589041
R04,BSDC91,H,6,-28.6171404443159,107.26350532487393,0.027522935779816515
R04,BSDC91,H,7,3.7145377715944874,95.29665131100504,0.12037037037037036
R04,BSDC91,H,8,-17.23329578087542,86.18901732396068,0.08333333333333333
R04,BSDC91,H,9,-33.51123798337906,91.94620793610687,0.08256880733944955
R04,BSDC91,H,10,-20.50525146347598,115.26929561057291,0.09009009009009009
R04,BSDC91,H,11,-6.553914823059308,101.76207531212049,0.10526315789473684
R05,BS2DCE,A,0,151.41591104886794,264.54054863570167,0.2972972972972973
R05,BS2DCE,A,1,126.27736081206099,227.15561847466097,0.3153153153153153
R05,BS2DCE,A,2,149.59793919552962,237.8400242848776,0.43243243243243246
R05,BS2DCE,A,3,103.50879734614155,205.1769808593004,0.2882882882882883
R05,BS2DCE,A,4,136.69767679510065,227.05422328115017,0.36036036036036034
R05,BS2DCE,A,5,112.8834367170346,166.92868693109548,0.35526315789473684
R05,BS2DCE,A,6,133.84750841364257,211.1214581480438,0.45132743362831856
R05,BS2DCE,A,7,132.59192315829353,221.04555795159183,0.35964912280701755
R05,BS2DCE,A,8,153.84260484018455,251.3309537749533,0.42105263157894735
R05,BS2DCE,A,9,122.51572844424271,202.31154324888993,0.3157894736842105
R05,BS2DCE,A,10,157.69759992564286,249.72715717564012,0.42105263157894735
R05,BS2DCE,A,11,123.1015749077768,217.8375411804851,0.32432432432432434
R05,BS2DCE,B,0,28.389320945670057,82.92066571045736,0.15315315315315314
R05,BS2DCE,B,1,33.88238653135063,83.28752621474914,0.20909090909090908
R05,BS2DCE,B,2,37.11961494067598,96.26662256027677,0.1891891891891892
R05,BS2DCE,B,3,40.736453532726614,81.75002880986183,0.1891891891891892
R05,BS2DCE,B,4,38.7064079830345,100.46639928733585,0.22522522522522523
R05,BS2DCE,B,5,23.489688066361364,72.33940737050375,0.17105263157894737
R05,BS2DCE,B,6,23.18963353225467,79.26128575776255,0.16666666666666666
R05,BS2DCE,B,7,33.3341188826204,85.1153557163895,0.18421052631578946
R05,BS2DCE,B,8,38.204069608227954,93.12450841301013,0.21052631578947367
R05,BS2DCE,B,9,32.3463237358493,91.66343100301577,0.16666666666666666
R05,BS2DCE,B,10,23.096794692892004,82.75093271648618,0.13157894736842105
R05,BS2DCE,B,11,36.317417282281625,88.85254208433375,0.16216216216216217
R05,BS2DCE,C,0,0.7609468065654095,60.97120917193355,0.05405405405405406
R05,BS2DCE,C,1,3.221404178844579,69.53964636472348,0.06363636363636363
R05,BS2DCE,C,2,8.84288103384485,66.90088562008197,0.08108108108108109
R05,BS2DCE,C,3,1.9936154785465219,58.22782439044734,0.04504504504504504
R05,BS2DCE,C,4,-0.5639779116711742,65.63741937641862,0.07272727272727272
R05,BS2DCE,C,5,13.503483681214885,76.23510643807158,0.10666666666666667
R05,BS2DCE,C,6,4.024244249270544,57.13579450269973,0.03571428571428571
R05,BS2DCE,C,7,5.361487901736776,57.582130166561754,0.05309734513274336
R05,BS2DCE,C,8,0.5714215415575025,51.616742032396026,0.05263157894736842
R05,BS2DCE,C,9,7.1483305783148445,68.44279200535269,0.05263157894736842
R05,BS2DCE,C,10,2.2391863423448553,58.381572770749194,0.07017543859649122
R05,BS2DCE,C,11,7.870543512885037,57.67624362675713,0.08108108108108109
R05,BS2DCE,D,0,85.56378187551802,107.1473145768216,0.32727272727272727
R05,BS2DCE,D,1,95.13247212363261,105.32980958913622,0.3761467889908257
R05,BS2DCE,D,2,97.69413944588749,122.38570329337574,0.3424657534246575
R05,BS2DCE,D,3,85.87398803169762,87.14524090629276,0.37272727272727274
R05,BS2DCE,D,4,94.08634957275207,114.48190096662796,0.36936936936936937
R05,BS2DCE,D,5,92.79976635957256,123.73576105792368,0.37333333333333335
R05,BS2DCE,D,6,91.00185899315973,104.47213896594994,0.3274336283185841
R05,BS2DCE,D,7,96.88855178124687,121.97357808433738,0.3508771929824561
R05,BS2DCE,D,8,97.54135926577908,105.84473090263072,0.35526315789473684
R05,BS2DCE,D,9,90.50898580055055,107.8124449357157,0.34210526315789475
R05,BS2DCE,D,10,88.22259936481325,108.41582467072999,0.3008849557522124
R05,BS2DCE,D,11,89.38448861106367,107.49446013961786,0.33783783783783783
R05,BS2DCE,E,0,20.414934214338945,81.73876633367401,0.17117117117117117
R05,BS2DCE,E,1,21.12968784882635,90.68701847795555,0.1891891891891892
R05,BS2DCE,E,2,8.946847013429837,78.11232859994843,0.10810810810810811
R05,BS2DCE,E,3,22.867852200883522,95.42436882381426,0.1743119266055046
R05,BS2DCE,E,4,14.441304986663722,86.05831004144923,0.14414414414414414
R05,BS2DCE,E,5,21.57149045954502,90.21471843812478,0.18421052631578946
R05,BS2DCE,E,6,13.60411095785254,85.04040565985437,0.14912280701754385
R05,BS2DCE,E,7,13.634690372331987,86.7327186744857,0.14035087719298245
R05,BS2DCE,E,8,9.159560872501096,81.92683209948835,0.13157894736842105
R05,BS2DCE,E,9,12.62561941075733,78.67557361755377,0.13157894736842105
R05,BS2DCE,E,10,16.795972955780172,90.50421567685136,0.16666666666666666
R05,BS2DCE,E,11,24.53060496756657,84.01591016268051,0.1891891891891892
R05,BS2DCE,F,0,109.42548237586212,186.94064489618233,0.3063063063063063
R05,BS2DCE,F,1,156.1717121601027,344.613793227776,0.36936936936936937
R05,BS2DCE,F,2,147.1278864022935,297.1128831725006,0.35135135135135137
R05,BS2DCE,F,3,99.81527598049185,116.1030568755187,0.35454545454545455
R05,BS2DCE,F,4,105.59949723331192,154.81569269485112,0.3333333333333333
R05,BS2DCE,F,5,132.13904246093358,281.1891279168695,0.3157894736842105
R05,BS2DCE,F,6,130.25667342598507,197.5912004922343,0.48672566371681414
R05,BS2DCE,F,7,157.75212095245814,252.99995855153318,0.43859649122807015
R05,BS2DCE,F,8,122.74015147194237,194.51564356631857,0.3815789473684211
R05,BS2DCE,F,9,157.48155935157646,327.1024606690234,0.38596491228070173
R05,BS2DCE,F,10,147.3982960337748,276.0617822128467,0.40350877192982454
R05,BS2DCE,F,11,158.21118068004432,299.9069088561077,0.4246575342465753
R05,BS2DCE,G,0,51.50134011047472,90.5157822394054,0.18181818181818182
R05,BS2DCE,G,1,45.51115047025182,122.47785926934026,0.0990990990990991
R05,BS2DCE,G,2,55.25884689909496,117.17412539160173,0.17567567567567569
R05,BS2DCE,G,3,28.00810894586681,45.96731727990282,0.05454545454545454
R05,BS2DCE,G,4,45.61114737807641,66.02003552640205,0.16363636363636364
R05,BS2DCE,G,5,22.886906550782456,42.95509550564167,0.04054054054054054
R05,BS2DCE,G,6,60.17826059769688,243.61567270180265,0.11403508771929824
R05,BS2DCE,G,7,35.22000421531265,81.606024287811,0.1504424778761062
R05,BS2DCE,G,8,61.13782100235025,146.34278989404316,0.2
R05,BS2DCE,G,9,33.3266042403555,78.23491730596284,0.11403508771929824
R05,BS2DCE,G,10,68.70264407295927,208.31870565213788,0.14285714285714285
R05,BS2DCE,G,11,32.77093594353597,51.6674314413715,0.12162162162162163
R05,BS2DCE,H,0,41.52250040791963,71.96999312306102,0.12727272727272726
R05,BS2DCE,H,1,56.40194504752177,92.2024727672374,0.25225225225225223
R05,BS2DCE,H,2,50.268762347308446,94.64759058027833,0.20270270270270271
R05,BS2DCE,H,3,55.24974198809723,84.70857350439589,0.22727272727272727
R05,BS2DCE,H,4,42.75677457500218,77.41052359097844,0.16216216216216217
R05,BS2DCE,H,5,59.54482860900388,99.34231196033055,0.22666666666666666
R05,BS2DCE,H,6,60.75150203103945,107.9222618584339,0.21929824561403508
R05,BS2DCE,H,7,54.109876787038665,94.66589032338446,0.17857142857142858
R05,BS2DCE,H,8,44.0432254962528,69.19582868674733,0.18666666666666668
R05,BS2DCE,H,9,46.21942955581648,78.0403794534925,0.16666666666666666
R05,BS2DCE,H,10,44.592744949732904,80.0585941355181,0.168141592920354
R05,BS2DCE,H,11,46.1356683089845,78.0710423359481,0.12162162162162163
R05,BSDC91,A,0,58.78318246302842,176.0914107651152,0.168141592920354
R05,BSDC91,A,1,73.50953274732552,143.07552764674406,0.2636363636363636
R05,BSDC91,A,2,61.69219422627876,170.1238225461156,0.2191780821917808
R05,BSDC91,A,3,74.75690568662911,149.31182898257288,0.2818181818181818
R05,BSDC91,A,4,78.10066265853159,179.54634568179318,0.26126126126126126
R05,BSDC91,A,5,77.56321966118927,173.3105776897216,0.2702702702702703
R05,BSDC91,A,6,71.65517625292163,162.0350368020316,0.2882882882882883
R05,BSDC91,A,7,77.77455905924323,190.72440216243947,0.26548672566371684
R05,BSDC91,A,8,59.04661217768139,137.57413973057285,0.2631578947368421
R05,BSDC91,A,9,78.0648654402529,187.79736822199533,0.24561403508771928
R05,BSDC91,A,10,78.15097210791549,175.7066482204789,0.2719298245614035
R05,BSDC91,A,11,76.98045551838655,191.03121232993507,0.18421052631578946
R05,BSDC91,B,0,4.830199494364929,75.58050219921714,0.08849557522123894
R05,BSDC91,B,1,-2.338645527473697,73.97463628576021,0.09009009009009009
R05,BSDC91,B,2,2.1582796678264238,81.39929497741134,0.0945945945945946
R05,BSDC91,B,3,-4.328296852683487,72.01358837154218,0.1
R05,BSDC91,B,4,-2.6846725132631515,75.56297804167365,0.09009009009009009
R05,BSDC91,B,5,-6.961515262337055,71.12822332329925,0.05405405405405406
R05,BSDC91,B,6,-10.740478662276415,69.09753190780613,0.03571428571428571
R05,BSDC91,B,7,-1.0046265716228016,79.78149229255405,0.07894736842105263
R05,BSDC91,B,8,-5.492917632904948,75.57032157768026,0.07894736842105263
R05,BSDC91,B,9,2.650907998806851,75.96554935894315,0.08771929824561403
R05,BSDC91,B,10,2.1411209090976318,78.52587154839759,0.11504424778761062
R05,BSDC91,B,11,2.5416308111946067,69.64062362818875,0.10526315789473684
R05,BSDC91,C,0,-17.961038419404133,80.92014287796717,0.035398230088495575
R05,BSDC91,C,1,1.3782756115853612,107.88977635657204,0.09009009009009009
R05,BSDC91,C,2,-10.470075577505336,89.8982224485743,0.06756756756756757
R05,BSDC91,C,3,-9.401333411577122,90.6403705812855,0.05454545454545454
R05,BSDC91,C,4,-9.996366775212923,78.04235639173933,0.05405405405405406
R05,BSDC91,C,5,1.4059302238165368,78.70599238339092,0.05405405405405406
R05,BSDC91,C,6,-14.630668730089239,70.2658529280357,0.017857142857142856
R05,BSDC91,C,7,-6.810778492596864,85.2571546774263,0.043859649122807015
R05,BSDC91,C,8,-14.425477877420741,68.5535900323529,0.02631578947368421
R05,BSDC91,C,9,-17.794732920942405,77.71861123329249,0.05309734513274336
R05,BSDC91,C,10,-8.507998030704972,92.92280551380149,0.043859649122807015
R05,BSDC91,C,11,-15.237273504928872,92.534659243832,0.039473684210526314
R05,BSDC91,D,0,41.58491885674355,101.09789026178196,0.1504424778761062
R05,BSDC91,D,1,43.80385108348382,115.88059260055626,0.17272727272727273
R05,BSDC91,D,2,53.096199118804975,101.7046414015289,0.1780821917808219
R05,BSDC91,D,3,45.95993319500683,88.30579562515354,0.1651376146788991
R05,BSDC91,D,4,37.781736073637305,76.57192198252928,0.12612612612612611
R05,BSDC91,D,5,37.29863099174769,58.86971324582033,0.14864864864864866
R05,BSDC91,D,6,42.134292852279096,83.44528121511726,0.1592920353982301
R05,BSDC91,D,7,35.47303429079681,73.66202864781484,0.12280701754385964
R05,BSDC91,D,8,35.160263530041384,51.68157378200274,0.09333333333333334
R05,BSDC91,D,9,48.486327348233175,89.46076888421277,0.15789473684210525
R05,BSDC91,D,10,32.0086935680919,59.96811120147602,0.12280701754385964
R05,BSDC91,D,11,44.75709644998836,93.18884738659969,0.17105263157894737
R05,BSDC91,E,0,-17.566366843023914,74.71559254702268,0.044642857142857144
R05,BSDC91,E,1,-26.928622433460927,82.07930422568013,0.04504504504504504
R05,BSDC91,E,2,-23.60572857657167,87.7154368857008,0.0684931506849315
R05,BSDC91,E,3,-21.8735162105954,77.19950829115162,0.04504504504504504
R05,BSDC91,E,4,-22.74906427574272,75.97888383698309,0.036036036036036036
R05,BSDC91,E,5,-26.41275068889315,83.11122941046516,0.04054054054054054
R05,BSDC91,E,6,-23.428407393809096,85.5243298246668,0.061946902654867256
R05,BSDC91,E,7,-20.02664676961682,77.34380531778967,0.03508771929824561
R05,BSDC91,E,8,-21.964037625901266,90.52236905338646,0.07894736842105263
R05,BSDC91,E,9,-16.933144946284994,83.3385900384682,0.06140350877192982
R05,BSDC91,E,10,-12.845155402375987,73.55006401350789,0.05309734513274336
R05,BSDC91,E,11,-17.14402086111544,70.1185956669005,0.02631578947368421
R05,BSDC91,F,0,61.0922784676853,97.93642407949203,0.25
R05,BSDC91,F,1,79.97266050774058,130.25474879060232,0.3302752293577982
R05,BSDC91,F,2,63.41194013391447,114.91978255184343,0.2602739726027397
R05,BSDC91,F,3,95.43160921714603,153.21721798869447,0.3394495412844037
R05,BSDC91,F,4,60.24400471663502,79.09198386227727,0.3
R05,BSDC91,F,5,80.70481540254814,99.36656108770563,0.3698630136986301
R05,BSDC91,F,6,60.48048228994023,80.55155122398475,0.2920353982300885
R05,BSDC91,F,7,69.25104410502364,141.82349440060756,0.32142857142857145
R05,BSDC91,F,8,56.8345252868409,89.10155014175191,0.2631578947368421
R05,BSDC91,F,9,59.14586977174354,86.8094386823151,0.2920353982300885
R05,BSDC91,F,10,57.393171684107664,95.61344722985208,0.26785714285714285
R05,BSDC91,F,11,48.20517666026056,80.133296582146,0.25333333333333335
R05,BSDC91,G,0,19.229228373331356,76.93832244848105,0.0990990990990991
R05,BSDC91,G,1,25.918670375001025,87.5477644421962,0.12037037037037036
R05,BSDC91,G,2,1.6150411928090307,110.23846450670683,0.0684931506849315
R05,BSDC91,G,3,27.337446370455787,77.62235923955608,0.1743119266055046
R05,BSDC91,G,4,1.1666675129846664,91.0087187592566,0.05555555555555555
R05,BSDC91,G,5,26.737545102603974,105.50774206586132,0.136986301369863
R05,BSDC91,G,6,17.708823719222078,72.45940201714923,0.08108108108108109
R05,BSDC91,G,7,6.9031166219344495,50.70169596304432,0.06306306306306306
R05,BSDC91,G,8,30.598801990087058,104.8595589355599,0.16216216216216217
R05,BSDC91,G,9,25.993448550651646,123.9760831787424,0.08928571428571429
R05,BSDC91,G,10,27.60945130989145,92.70245689767476,0.12612612612612611
R05,BSDC91,G,11,29.544137358599194,69.74328910665328,0.10666666666666667
R05,BSDC91,H,0,-5.518763824187961,73.13782002108248,0.061946902654867256
R05,BSDC91,H,1,0.6038447342918045,72.85050343060801,0.05555555555555555
R05,BSDC91,H,2,0.9525575270973453,64.85933264154346,0.041666666666666664
R05,BSDC91,H,3,-3.755466298557876,64.5804391975232,0.05454545454545454
R05,BSDC91,H,4,-4.4385893602931885,75.64827260069386,0.06542056074766354
R05,BSDC91,H,5,4.034849923957287,79.95247989937941,0.06756756756756757
R05,BSDC91,H,6,-3.6078385022407713,60.8914560411441,0.03571428571428571
R05,BSDC91,H,7,1.6235971082583978,83.32903982923676,0.08108108108108109
R05,BSDC91,H,8,-5.574040731979951,62.614454791554294,0.04
R05,BSDC91,H,9,-4.685729099961113,76.68249243117505,0.05309734513274336
R05,BSDC91,H,10,-10.947233597211197,74.23274683997303,0.07079646017699115
R05,BSDC91,H,11,-8.414984080980929,68.34912830784592,0.05405405405405406
R06,BS2DCE,A,0,67.34931791586328,143.31901011928895,0.22522522522522523
R06,BS2DCE,A,1,76.80022558571149,154.64803785746597,0.21621621621621623
R06,BS2DCE,A,2,88.71159541909581,168.30772297700574,0.3108108108108108
R06,BS2DCE,A,3,82.55752095986868,143.69917570546963,0.24561403508771928
R06,BS2DCE,A,4,87.78148835997182,157.59456652750498,0.2894736842105263
R06,BS2DCE,A,5,73.47784063966444,142.4281232060235,0.27631578947368424
R06,BS2DCE,A,6,108.11389596843316,186.1460117357294,0.2831858407079646
R06,BS2DCE,A,7,69.00819961176303,155.18644906225637,0.2807017543859649
R06,BS2DCE,A,8,89.89969330186231,150.70387958338756,0.3157894736842105
R06,BS2DCE,A,9,113.22526908496737,213.76291422728616,0.3181818181818182
R06,BS2DCE,A,10,68.89338049408329,142.78387895160517,0.22522522522522523
R06,BS2DCE,A,11,68.19758786955906,156.02342936737477,0.1891891891891892
R06,BS2DCE,B,0,54.67720162753902,78.97894122886319,0.1981981981981982
R06,BS2DCE,B,1,56.49094879346696,86.15794511039692,0.25225225225225223
R06,BS2DCE,B,2,56.39386536649043,75.86104229414951,0.22972972972972974
R06,BS2DCE,B,3,56.478510469658765,95.97382601486868,0.22807017543859648
R06,BS2DCE,B,4,47.03418508511597,63.74792018506121,0.14035087719298245
R06,BS2DCE,B,5,46.63418453805622,90.87435653780376,0.19736842105263158
R06,BS2DCE,B,6,47.36891222967074,66.79942023494885,0.17699115044247787
R06,BS2DCE,B,7,49.08714681114962,70.50337502029615,0.168141592920354
R06,BS2DCE,B,8,53.27503665186137,77.52628985981693,0.24
R06,BS2DCE,B,9,52.66041247659923,85.11697955510722,0.1926605504587156
R06,BS2DCE,B,10,50.01124816984428,75.45948443697587,0.17272727272727273
R06,BS2DCE,B,11,47.06759371458077,65.90586018108415,0.1643835616438356
R06,BS2DCE,C,0,-0.556986911555019,63.734125493032835,0.06306306306306306
R06,BS2DCE,C,1,2.1767729250241783,60.30978819988213,0.07272727272727272
R06,BS2DCE,C,2,0.06564657851516455,58.481145685814106,0.0821917808219178
R06,BS2DCE,C,3,4.984269570542617,61.303189859259966,0.07079646017699115
R06,BS2DCE,C,4,5.712185921744392,57.78749039917877,0.09649122807017543
R06,BS2DCE,C,5,8.407598952379873,66.73482105826162,0.09333333333333334
