ok,position_id,x_mm,y_mm,z_mm,error_3d_mm,error_horiz_mm,error_vert_mm,signed_vertical_mm,n_ranges,notes,loss,split_family,split,evidence_label,dtag_fit_mm
True,ID10,66.34130361675592,189.01420558359655,-944.9556729709697,50.10112186417411,6.814479287329414,49.635524416403456,-49.635524416403456,9496,`ftol` termination condition is satisfied.,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID17,-135.92753734320235,171.23886588566575,-305.5961119334257,62.84498324234943,49.88726930577575,38.219789114334276,-38.219789114334276,9500,`ftol` termination condition is satisfied.,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID18,-313.92756932080255,236.66914909199167,-234.42386336827485,36.56299334862189,21.236725495518737,29.763299091991684,29.763299091991684,9505,`ftol` termination condition is satisfied.,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID19,-141.72012550757805,214.64502308894842,-71.49255275716945,63.91418030179798,63.321423848462175,8.684453088948402,8.684453088948402,9485,`ftol` termination condition is satisfied.,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID20,-71.02875784196712,236.23749301054573,-208.73604105749607,36.89395354780377,15.066486950959376,33.67736301054572,33.67736301054572,9505,`ftol` termination condition is satisfied.,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID02,-523.9701887984958,1057.2669928274547,-224.36612427618323,63.0089733425742,40.436547138717394,48.32200717254523,-48.32200717254523,9555,`ftol` termination condition is satisfied.,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID05,-191.0436050828836,1096.2156097562734,496.9479497979906,25.126798256763532,24.021329050278442,7.371006803303317,-7.371006803303317,9495,`ftol` termination condition is satisfied.,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID08,420.70882536396584,1197.3713414113618,-98.55996466217816,76.139757493605,39.50230395011998,65.09094141136165,65.09094141136165,9491,`ftol` termination condition is satisfied.,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID11,-88.41373995476944,1159.7002839907602,-965.3970607818584,36.84801002264781,25.9097105604246,26.200433990760075,26.200433990760075,9510,`ftol` termination condition is satisfied.,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID13,-175.88372949858115,1079.013959090527,-183.84860219088972,63.23178453749459,19.703163980884476,60.08364090947316,-60.08364090947316,9498,`ftol` termination condition is satisfied.,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID14,-172.669970742773,1073.6517040117835,-160.88093357526975,72.79142278753544,42.66627864511283,58.97609598821646,-58.97609598821646,9510,`ftol` termination condition is satisfied.,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID15,-186.67791156847898,1083.0433216938322,-201.29744464464216,53.779133239805454,21.688615630540728,49.211778306167844,-49.211778306167844,9554,`ftol` termination condition is satisfied.,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID16,-182.66260480118262,1122.532772756612,-164.32801317660937,21.56908997458704,21.56384643065795,0.4755727566121095,0.4755727566121095,9484,`ftol` termination condition is satisfied.,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID03,-547.594101838215,1632.7877798137854,-244.96500850113435,14.88835535919862,13.017038170189748,7.226329813785242,7.226329813785242,9515,`ftol` termination condition is satisfied.,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID06,-163.99849292701506,1800.819016761031,492.1465569987821,120.5142674389125,33.1458977349026,115.866466761031,115.866466761031,9520,`ftol` termination condition is satisfied.,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID09,430.86923408867074,1503.6242988931297,-53.18939650313286,68.84804073344576,23.9149198788174,64.56105110687054,-64.56105110687054,9528,`ftol` termination condition is satisfied.,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID12,17.958370753405436,1672.5561522074622,-960.2399477977115,103.00240209256835,61.76918739731124,82.42610220746201,82.42610220746201,9504,`ftol` termination condition is satisfied.,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID21,-170.58598478676728,1582.649794462696,-226.4823468743459,44.44750596694696,41.469947905669486,15.994505537303894,-15.994505537303894,9503,`ftol` termination condition is satisfied.,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID22,-223.50079523565293,1560.0226902388824,-242.9582009053819,41.13566139105273,12.15605892691807,39.29850976111743,-39.29850976111743,9518,`ftol` termination condition is satisfied.,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID23,-209.58618153412093,1644.799595035621,-233.67106733170107,50.98321945885978,23.70842244658392,45.135345035621185,45.135345035621185,9533,`ftol` termination condition is satisfied.,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID24,-216.18029473853397,1620.8647771680758,-227.10350454866352,21.404037103313975,2.270444297248137,21.283277168075756,21.283277168075756,9518,`ftol` termination condition is satisfied.,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID07,291.2210203698904,91.48335972752302,41.45847923239897,135.21811533090226,62.16311707935824,120.08199527247699,-120.08199527247699,9498,`ftol` termination condition is satisfied.,student_t,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID08,419.03884470975555,1207.3856503594875,-100.54481596606854,84.9648976000483,39.72700835232137,75.1052503594874,75.1052503594874,9491,`ftol` termination condition is satisfied.,student_t,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID09,431.7272311351108,1497.9115437136131,-54.3156400325323,74.35983183891994,24.310013186664406,70.27380628638707,-70.27380628638707,9528,`ftol` termination condition is satisfied.,student_t,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID04,-279.90859976417704,65.96113856972725,522.0684177221117,130.3135111576724,58.979275943464536,116.20265143027275,-116.20265143027275,9534,`ftol` termination condition is satisfied.,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID05,-191.24655659207886,1096.5536113580836,497.83875882097425,25.90741976612294,24.93453903271261,7.033005201493097,-7.033005201493097,9495,`ftol` termination condition is satisfied.,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID06,-163.90863655191097,1803.8752028996776,492.4371966838061,123.51386812017725,33.36282729792764,118.92265289967759,118.92265289967759,9520,`ftol` termination condition is satisfied.,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID13,-174.88665514757184,1078.605440793056,-183.57680650086243,63.90357296380655,20.60012893217617,60.49215920694405,-60.49215920694405,9498,`ftol` termination condition is satisfied.,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID14,-173.81460635684547,1075.468486492202,-160.68612096917934,71.0108485099198,42.13494375712435,57.15931350779806,-57.15931350779806,9510,`ftol` termination condition is satisfied.,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID15,-185.7599687362825,1081.9486515197536,-201.37624845666107,55.04018483299025,22.33121554582375,50.306448480246445,-50.306448480246445,9554,`ftol` termination condition is satisfied.,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID16,-183.83750885461757,1124.9047843011995,-163.65024160621834,22.335540948223752,22.15327635130619,2.847584301199504,2.847584301199504,9484,`ftol` termination condition is satisfied.,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID19,-151.12379724900956,200.48285734600847,-68.73767040315715,59.07788944594259,58.82339403219875,5.477712653991546,-5.477712653991546,9485,`ftol` termination condition is satisfied.,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID10,66.87336540761606,177.17505360402225,-948.097615478658,62.28255881837452,9.999064704966024,61.47467639597775,-61.47467639597775,9496,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID11,-89.27006844447304,1161.149824567935,-966.1643838659037,38.62682219465138,26.97239884121861,27.649974567934805,27.649974567934805,9510,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID12,17.996056219792063,1673.153814142596,-960.3844026212395,103.50926660277182,61.81604047687225,83.02376414259584,83.02376414259584,9504,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID20,-69.93557696380225,225.62741217532363,-208.85572742283227,27.88348444180508,15.664903372200653,23.067282175323612,23.067282175323612,9505,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID01,-459.5659605734712,43.99094903650939,-313.500385290521,175.79215535870296,108.1955004535701,138.55185154756995,-138.55185154756995,9506,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID02,-525.1905918401063,1058.8033001968902,-222.85754267083874,62.35421225754881,41.22069965675916,46.785699803109765,-46.785699803109765,9555,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID03,-540.8325081653088,1616.9461281141919,-244.05444678220115,19.937798104384225,17.980323191063615,8.615321885808271,-8.615321885808271,9515,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID17,-132.6500966648135,175.6892471744422,-305.3383897681704,62.79390514813798,52.94054796528368,33.769407825557835,-33.769407825557835,9500,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID18,-311.8535205165073,241.5641393477841,-233.38613088970996,39.486571052352815,18.92068373388713,34.65828934778412,34.65828934778412,9505,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID21,-167.9009561159727,1566.2446692194437,-227.9412558395826,54.77401920199641,44.16397972131029,32.39963078055621,-32.39963078055621,9503,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID22,-219.68961129407793,1545.8578568846515,-242.7659428901646,55.57730550275805,15.18248431177953,53.46334311534838,-53.46334311534838,9518,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID23,-205.43957813335945,1630.566959111786,-235.82780379986707,41.95798132979645,28.38123969850287,30.90270911178618,30.90270911178618,9533,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID24,-212.82197196691735,1605.1847537542062,-228.2262067218466,8.061664049388478,5.796030936009286,5.603253754206207,5.603253754206207,9518,`ftol` termination condition is satisfied.,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID01,-457.87386338244187,175.03200314994154,-387.8364837523542,84.79539757268822,84.46210612702959,7.5107974341378,-7.5107974341378,9506,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID02,-507.4942202604828,1040.0303455744834,-226.46447144009224,81.81897754405689,48.953119576494636,65.55865442551658,-65.55865442551658,9555,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID03,-557.0760142234898,1661.7294642052648,-240.34655443050082,39.647516602594216,16.241930956655374,36.168014205264626,36.168014205264626,9515,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID04,-260.50347528569506,88.9335738055402,490.8415368838473,111.76917441195579,61.64799377972066,93.2302161944598,-93.2302161944598,9534,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID05,-175.1737132899865,1102.2067056520307,528.35322080664,55.53952334007145,55.522378359807114,1.379910907545991,-1.379910907545991,9495,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID06,-187.05912765188737,1665.5012220796414,494.4907715758192,27.18990341981236,18.99833387730097,19.451327920358608,-19.451327920358608,9520,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID07,320.2162881986015,196.99700816054082,98.38181336260539,56.74283137177111,54.84078940396893,14.568346839459196,-14.568346839459196,9498,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID08,435.68968585417474,1096.1908532264845,-80.4968109140328,57.448357580426226,44.69740934741905,36.08954677351562,-36.08954677351562,9491,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID09,392.65135984000585,1512.597770917249,-43.21065079125421,60.99426348628327,25.10619903436241,55.58757908275129,-55.58757908275129,9528,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID10,72.62109462293667,211.93730369990726,-940.7617012592365,27.764555273156372,7.570786661785464,26.712426300092744,-26.712426300092744,9496,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID11,-84.63333726567288,1124.722524680419,-950.2812067214944,23.487961478113455,21.786300618314712,8.777325319581223,-8.777325319581223,9510,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID12,2.2117259901730746,1601.8659949831692,-936.2303056096439,51.47509739688399,50.11938993414348,11.73594498316902,11.73594498316902,9504,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID13,-166.14735266923645,1065.4641268303556,-176.2109770941978,80.29025116653986,32.009936915921884,73.6334731696445,-73.6334731696445,9498,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID14,-187.88941796763723,1073.7440266430756,-168.80097563758676,65.22528770669408,28.054222350145036,58.883773356924394,-58.883773356924394,9510,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID15,-170.93671639454925,1042.0112127496047,-205.28428512950973,97.14979947466206,35.97393989966875,90.24388725039535,-90.24388725039535,9554,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID16,-182.90959434335954,1104.1907224144768,-173.61136515697802,21.70423296307996,12.323258789851199,17.86647758552317,-17.86647758552317,9484,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID17,-167.25521434728685,273.64509818534276,-317.4444494492198,66.39573995682699,16.985134548462106,64.18644318534274,64.18644318534274,9500,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID18,-333.4438885898386,270.43312760672836,-249.24846159161186,78.22159376241592,45.6388291985026,63.527277606728376,63.527277606728376,9505,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID19,-185.8468617706137,191.41445364081247,-69.51158873521231,47.01115848230103,44.70413315022449,14.54611635918755,-14.54611635918755,9485,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID20,-58.02123667114066,217.71281542910793,-220.20612495259766,26.86187537479924,22.1800918153588,15.152685429107919,15.152685429107919,9505,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID21,-193.48447282276103,1559.6374235626472,-214.2902053354079,45.013645300138805,22.4653478452439,39.00687643735273,-39.00687643735273,9503,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID22,-214.55329763291635,1577.855657424497,-226.23932954056883,29.57900533640721,20.350627475104485,21.465542575502923,-21.465542575502923,9518,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID23,-199.01346846582467,1597.1121971388181,-246.87016683932686,39.750892913572926,39.668885963940006,2.5520528611816644,-2.5520528611816644,9533,`ftol` termination condition is satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID24,-245.9706476476986,1613.891544102011,-252.33921079453594,40.814929607888814,38.22409078965016,14.310044102011034,14.310044102011034,9518,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID01,-457.8802360286708,175.16666614413649,-387.8153228094749,84.77611272051475,84.4546146088259,7.3761344399428594,-7.3761344399428594,9506,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID01,HELD-OUT,50.44501406224509
True,ID02,-507.14315418747185,1039.6725762199333,-226.61004314100808,82.20022963506393,49.111127334891265,65.91642378006668,-65.91642378006668,9555,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID02,HELD-OUT,51.24910706458937
True,ID03,-556.9518883166932,1661.14889569037,-240.3644214612789,39.101784083354566,16.201334134455102,35.587445690369805,35.587445690369805,9515,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID03,HELD-OUT,50.74733943984202
True,ID04,-260.33672444277886,85.70659718380682,491.1172542507146,114.5897867656338,61.86137070105344,96.45719281619319,-96.45719281619319,9534,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID04,HELD-OUT,48.42962419902996
True,ID05,-174.93799858196212,1102.9039030610402,529.0914502263248,56.29486909016077,56.29072914927693,0.6827134985364864,-0.6827134985364864,9495,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID05,HELD-OUT,49.14867523496154
True,ID06,-187.36059101154828,1668.6230976824297,495.51397256464355,25.72495883859589,19.877688352915992,16.329452317570258,-16.329452317570258,9520,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,loo_position,ID06,HELD-OUT,48.407839775594226
True,ID07,320.10190044875674,197.4748953421184,98.34681505070722,56.65908373641599,54.879055353384224,14.09045965788161,-14.09045965788161,9498,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID07,HELD-OUT,50.71720308481039
True,ID08,435.79185523077643,1096.2412563537448,-80.49626266584653,57.49457979249385,44.797397589145945,36.0391436462553,-36.0391436462553,9491,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID08,HELD-OUT,50.215719551366206
True,ID09,392.5917455273779,1512.336097925566,-43.220453248764024,61.245519765431375,25.137118650795216,55.84925207443416,-55.84925207443416,9528,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID09,HELD-OUT,50.564544482997064
True,ID10,73.0546736992903,210.4658169031665,-941.1428744346921,29.32774695987142,8.110720331288999,28.183913096833493,-28.183913096833493,9496,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID10,HELD-OUT,49.373440214212025
True,ID11,-85.1934393545182,1125.446418971083,-951.9692841777486,23.307340570446645,21.87177114751482,8.053431028917203,-8.053431028917203,9510,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID11,HELD-OUT,47.78848948865121
True,ID12,2.0156879915005104,1603.011613678949,-936.4871769942819,51.47480620299268,49.836944035733566,12.88156367894885,12.88156367894885,9504,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,loo_position,ID12,HELD-OUT,49.564544482997064
True,ID13,-166.13825202525157,1065.5128410773661,-176.1824092915888,80.25599094392548,32.03603184992329,73.58475892263391,-73.58475892263391,9498,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID13,HELD-OUT,50.23701345675377
True,ID14,-187.75706006293478,1073.561874447892,-168.80828464212456,65.40888749698503,28.098736666727298,59.065925552107956,-59.065925552107956,9510,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID14,HELD-OUT,50.983895496472144
True,ID15,-170.7881197616469,1041.7862151776853,-205.39655191992392,97.42778637141575,36.16012218232913,90.46888482231475,-90.46888482231475,9554,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID15,HELD-OUT,51.16011910101756
True,ID16,-182.90217112106518,1104.169384545772,-173.60851550354613,21.72406368646659,12.327246299524303,17.887815454228075,-17.887815454228075,9484,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID16,HELD-OUT,50.42217562192981
True,ID17,-167.15031089287203,275.4547442470711,-317.39687351663827,68.17457817549632,17.096470790765167,65.9960892470711,65.9960892470711,9500,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID17,HELD-OUT,51.82248104281042
True,ID18,-333.2963809449566,272.4957614974531,-249.09489508358084,79.78730474821771,45.431019235113304,65.5899114974531,65.5899114974531,9505,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID18,HELD-OUT,51.90585012570719
True,ID19,-185.81674542588982,192.27544164446527,-69.53953106520224,46.72699244734919,44.67806044432958,13.685128355534744,-13.685128355534744,9485,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID19,HELD-OUT,50.97171282327909
True,ID20,-58.11762917203502,220.04656723039287,-220.19819040521924,28.168671875369906,22.08389884530778,17.486437230392852,17.486437230392852,9505,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID20,HELD-OUT,51.899714364693196
True,ID21,-193.4567419289508,1559.4694605141706,-214.30663343652688,45.16608638548742,22.479041586349208,39.17483948582935,-39.17483948582935,9503,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,loo_position,ID21,HELD-OUT,50.47908996563507
True,ID22,-214.5407716329732,1576.6224329780314,-226.46512070046583,30.42788994083972,20.263821503710773,22.69876702196848,-22.69876702196848,9518,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID22,HELD-OUT,51.120862571047624
True,ID23,-199.01226628150513,1597.4720323382517,-246.9139248268952,39.756417697556905,39.695930898092506,2.1922176617481455,-2.1922176617481455,9533,`ftol` termination condition is satisfied.,asymmetric,loo_position,ID23,HELD-OUT,50.133059248560826
True,ID24,-246.187791791514,1614.9296008661213,-252.46964404411065,41.420059439731574,38.47151054734222,15.348100866121285,15.348100866121285,9518,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,loo_position,ID24,HELD-OUT,49.69492340168246
True,ID01,-458.2016255599721,181.91581985856578,-386.7469311431613,84.08575438290664,84.08341682705537,0.6269807255135618,-0.6269807255135618,9506,`ftol` termination condition is satisfied.,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID04,-260.8902083490514,96.15522338934183,490.23075994030364,105.53774961816765,61.16161430216685,86.00856661065818,-86.00856661065818,9534,`ftol` termination condition is satisfied.,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID07,318.8233859777354,202.75329266854075,97.95380786567645,56.0185342554478,55.321096677445354,8.81206233145926,-8.81206233145926,9498,`ftol` termination condition is satisfied.,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID10,70.86613590196896,218.37104480243647,-939.1360909004437,20.99802894850045,5.449050043831553,20.278685197563533,-20.278685197563533,9496,`ftol` termination condition is satisfied.,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID17,-166.93804030465176,278.9606717970863,-317.3057392738155,71.62727856824404,17.318680556854332,69.5020167970863,69.5020167970863,9500,`ftol` termination condition is satisfied.,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID18,-332.9963911008227,276.15865261110844,-248.82737029837878,82.60714862479122,45.03321368085111,69.25280261110845,69.25280261110845,9505,`ftol` termination condition is satisfied.,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID19,-185.62203293506124,197.4960567396104,-69.72054085152615,45.307395704733054,44.509685696598126,8.464513260389623,-8.464513260389623,9485,`ftol` termination condition is satisfied.,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID20,-58.28482929587172,224.30518734546428,-220.19881376867676,30.873782358691138,21.91672690376688,21.74505734546426,21.74505734546426,9505,`ftol` termination condition is satisfied.,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID02,-508.24939785086116,1040.7939661443265,-226.1441775449406,81.01194723281797,48.62652755538915,64.79503385567341,-64.79503385567341,9555,`ftol` termination condition is satisfied.,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID05,-174.80247587956515,1103.3010333717768,529.5049301583073,56.72250525945417,56.72178633604245,0.28558318779982983,-0.28558318779982983,9495,`ftol` termination condition is satisfied.,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID08,437.0262582814337,1096.864864725864,-80.4822978767404,58.0577272393488,46.00477750674427,35.41553527413612,-35.41553527413612,9491,`ftol` termination condition is satisfied.,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID11,-85.04848207486317,1125.249138522151,-951.5140613960693,23.346875856606697,21.840383979525033,8.250711477849109,-8.250711477849109,9510,`ftol` termination condition is satisfied.,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID13,-166.0094198587769,1066.2265248764984,-175.7732261446096,79.75314760206022,32.409427066533894,72.87107512350167,-72.87107512350167,9498,`ftol` termination condition is satisfied.,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID14,-188.2829130808611,1074.2718135679083,-168.7921338880146,64.68824576622937,27.913222455489247,58.35598643209164,-58.35598643209164,9510,`ftol` termination condition is satisfied.,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID15,-171.2986078785153,1042.5385568905165,-205.00870034474616,96.49184023835967,35.51925006344162,89.71654310948361,-89.71654310948361,9554,`ftol` termination condition is satisfied.,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID16,-183.09630007780999,1104.762281467911,-173.70397892130967,21.16695650648713,12.203517555029855,17.294918532089014,-17.294918532089014,9484,`ftol` termination condition is satisfied.,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID03,-557.9190545955835,1665.716475400527,-240.2172834529963,43.431080479568486,16.547890702617988,40.15502540052694,40.15502540052694,9515,`ftol` termination condition is satisfied.,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID06,-187.46352169256633,1669.728025149814,495.8772969043375,25.291154328206133,20.19545320955206,15.224524850186071,-15.224524850186071,9520,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID09,393.4556762503858,1516.0041625185856,-43.111682801539054,57.72057190633659,24.673631557272582,52.181187481414554,-52.181187481414554,9528,`ftol` termination condition is satisfied.,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID12,1.5268746786312775,1605.6815680204948,-937.1054097649692,51.54552379367835,49.14357852683191,15.551518020494541,15.551518020494541,9504,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID21,-194.10833490298552,1563.4063451271138,-213.92274585379482,41.629956516950365,22.166186320150324,35.23795487288612,-35.23795487288612,9503,`ftol` termination condition is satisfied.,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID22,-214.54530942663422,1582.1778615256499,-225.42677206972073,26.89822524405358,20.727287985496613,17.143338474350003,-17.143338474350003,9518,`ftol` termination condition is satisfied.,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID23,-198.97147438421524,1601.3146999914504,-247.40607504694816,40.057898865674105,40.02388382401558,1.650449991450614,1.650449991450614,9533,`ftol` termination condition is satisfied.,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID24,-246.8398536327008,1618.0227506218412,-252.8784736291373,43.34524702019785,39.226658215356736,18.441250621841164,18.441250621841164,9518,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID07,320.04341527699336,197.71887628150142,98.32889538901802,56.617940140718105,54.89869008342644,13.846478718498588,-13.846478718498588,9498,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID08,435.3099064784762,1096.0065851490172,-80.49760734086388,57.27605197652751,44.32557372639964,36.273814850982944,-36.273814850982944,9491,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,NE,HELD-OUT,50.899714364693196
