median_3d_mm,p95_3d_mm,rmse_3d_mm,median_vertical_mm,n_positions,fail_rate,estimator,layout,split_family,split,evidence_label,dtag_fit_mm
47.773117334084006,47.773117334084006,47.773117334084006,42.36493420619604,1,0.0,gaussian_exponential_mix,V4_CV4,loo_position,ID22,HELD-OUT,0.40140902243259013
26.912790810144458,26.912790810144458,26.912790810144458,22.150008101993308,1,0.0,gaussian_exponential_mix,V4_CV4,loo_position,ID23,HELD-OUT,-0.5319888201453971
15.97686790675121,15.97686790675121,15.97686790675121,12.948343662521665,1,0.0,gaussian_exponential_mix,V4_CV4,loo_position,ID24,HELD-OUT,-1.6982391052390078
57.42865467819102,177.60000351675927,96.68792461115132,42.66908891245994,8,0.0,gaussian_exponential_mix,V4_CV4,leave_height,LOW,HELD-OUT,1.4915215156714492
41.09823664092075,71.89507782941112,47.55096737398235,22.032674740879088,8,0.0,gaussian_exponential_mix,V4_CV4,leave_height,MID,HELD-OUT,2.816378655763021
36.854046516110934,156.78681836701554,89.37546565955934,32.0398594094554,8,0.0,gaussian_exponential_mix,V4_CV4,leave_height,HIGH,HELD-OUT,-2.892924243535944
56.34960542745289,65.55931663479375,54.341957840542506,34.965567330912194,3,0.0,gaussian_exponential_mix,V4_CV4,leave_quadrant,NE,HELD-OUT,1.4915215156714492
47.33051682572495,196.9219828349855,102.85714136934239,26.51166945285763,8,0.0,gaussian_exponential_mix,V4_CV4,leave_quadrant,NW,HELD-OUT,1.4915215156714492
66.44040240069214,102.5311724986744,73.31288096173405,57.84565199119248,4,0.0,gaussian_exponential_mix,V4_CV4,leave_quadrant,SE,HELD-OUT,-2.9647429687746545
52.31131764711495,99.34615314849839,58.84331632979264,13.319976729361315,9,0.0,gaussian_exponential_mix,V4_CV4,leave_quadrant,SW,HELD-OUT,6.406191153922556
51.61810166947,150.66933593678905,78.2254534324607,29.936398749383613,24,0.0,p10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-2.3279477114208333
98.95224156417912,98.95224156417912,98.95224156417912,74.53629896597494,1,0.0,p10,V4_CV4,loo_position,ID01,HELD-OUT,-2.9001408608301453
52.02383045051346,52.02383045051346,52.02383045051346,12.51453399370871,1,0.0,p10,V4_CV4,loo_position,ID02,HELD-OUT,-1.941876326906538
115.52705450323067,115.52705450323067,115.52705450323067,115.3139135613319,1,0.0,p10,V4_CV4,loo_position,ID03,HELD-OUT,-2.1097956707360623
228.516821171619,228.516821171619,228.516821171619,219.37729769034888,1,0.0,p10,V4_CV4,loo_position,ID04,HELD-OUT,-4.92545740643838
45.39241045462514,45.39241045462514,45.39241045462514,19.65309572820047,1,0.0,p10,V4_CV4,loo_position,ID05,HELD-OUT,-2.3279477114208333
161.21382422055063,161.21382422055063,161.21382422055063,160.11502953518107,1,0.0,p10,V4_CV4,loo_position,ID06,HELD-OUT,-4.86041526962304
55.04041240395111,55.04041240395111,55.04041240395111,31.394177471825998,1,0.0,p10,V4_CV4,loo_position,ID07,HELD-OUT,-2.1097956707360623
66.26397547674198,66.26397547674198,66.26397547674198,57.6455312019541,1,0.0,p10,V4_CV4,loo_position,ID08,HELD-OUT,-2.3279477114208333
34.022982962115826,34.022982962115826,34.022982962115826,28.279761792892714,1,0.0,p10,V4_CV4,loo_position,ID09,HELD-OUT,-2.3279477114208333
58.20788389407679,58.20788389407679,58.20788389407679,47.89216325119531,1,0.0,p10,V4_CV4,loo_position,ID10,HELD-OUT,-6.441707691532013
33.31214164112672,33.31214164112672,33.31214164112672,15.605774632009116,1,0.0,p10,V4_CV4,loo_position,ID11,HELD-OUT,-6.441707691532013
103.93482395142304,103.93482395142304,103.93482395142304,65.84724972492381,1,0.0,p10,V4_CV4,loo_position,ID12,HELD-OUT,-2.3279477114208333
36.91836733803259,36.91836733803259,36.91836733803259,26.31310025557582,1,0.0,p10,V4_CV4,loo_position,ID13,HELD-OUT,-2.1097956707360623
71.12986515333145,71.12986515333145,71.12986515333145,58.52339408703506,1,0.0,p10,V4_CV4,loo_position,ID14,HELD-OUT,-2.1097956707360623
30.872850251763587,30.872850251763587,30.872850251763587,24.32090775569327,1,0.0,p10,V4_CV4,loo_position,ID15,HELD-OUT,-2.1097956707360623
14.235241728124716,14.235241728124716,14.235241728124716,2.639956129281245,1,0.0,p10,V4_CV4,loo_position,ID16,HELD-OUT,-2.3279477114208333
18.73854552908837,18.73854552908837,18.73854552908837,1.123994282981215,1,0.0,p10,V4_CV4,loo_position,ID17,HELD-OUT,-1.941876326906538
60.453876640026856,60.453876640026856,60.453876640026856,45.994427911046785,1,0.0,p10,V4_CV4,loo_position,ID18,HELD-OUT,-1.941876326906538
51.05276321931241,51.05276321931241,51.05276321931241,6.720164336100908,1,0.0,p10,V4_CV4,loo_position,ID19,HELD-OUT,-2.1097956707360623
66.5725676268378,66.5725676268378,66.5725676268378,58.84331959919811,1,0.0,p10,V4_CV4,loo_position,ID20,HELD-OUT,-2.1097956707360623
29.072691274493152,29.072691274493152,29.072691274493152,16.332925250609378,1,0.0,p10,V4_CV4,loo_position,ID21,HELD-OUT,-2.1097956707360623
46.938911845167254,46.938911845167254,46.938911845167254,41.4625457646855,1,0.0,p10,V4_CV4,loo_position,ID22,HELD-OUT,-2.3279477114208333
26.21911303363586,26.21911303363586,26.21911303363586,21.59227931962937,1,0.0,p10,V4_CV4,loo_position,ID23,HELD-OUT,-2.9001408608301453
18.95789008879521,18.95789008879521,18.95789008879521,16.53619339613806,1,0.0,p10,V4_CV4,loo_position,ID24,HELD-OUT,-4.86041526962304
57.68670168294781,177.67453708570062,96.80788936814365,43.51016267969399,8,0.0,p10,V4_CV4,leave_height,LOW,HELD-OUT,-2.1097956707360623
41.36552177574114,70.10505311046016,46.99398826967258,22.27047024161766,8,0.0,p10,V4_CV4,leave_height,MID,HELD-OUT,-1.658478484328528
36.85213248067263,158.61336646384166,90.55899493867145,31.130666394888067,8,0.0,p10,V4_CV4,leave_height,HIGH,HELD-OUT,-6.6654562103024375
55.04041240395111,65.48253685098338,53.69831147133778,31.394177471825998,3,0.0,p10,V4_CV4,leave_quadrant,NE,HELD-OUT,-2.1097956707360623
48.306098926754935,198.3425683362011,103.39357011427673,25.300508726102862,8,0.0,p10,V4_CV4,leave_quadrant,NW,HELD-OUT,-2.3279477114208333
67.19404934697774,103.74219514261438,74.4097126613139,58.6468048519272,4,0.0,p10,V4_CV4,leave_quadrant,SE,HELD-OUT,-6.895981317496233
52.59303506237504,99.23409534444063,58.984066720288936,14.201435662465201,9,0.0,p10,V4_CV4,leave_quadrant,SW,HELD-OUT,2.940528786908324
51.662744228078466,158.71683890386802,81.50926534874915,31.332293542772078,24,0.0,lower_trim_10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-17.481374300205967
96.19196727645038,96.19196727645038,96.19196727645038,71.50038219026389,1,0.0,lower_trim_10,V4_CV4,loo_position,ID01,HELD-OUT,-18.463163052105298
53.488095034483585,53.488095034483585,53.488095034483585,0.18049995280762232,1,0.0,lower_trim_10,V4_CV4,loo_position,ID02,HELD-OUT,-15.88379902893666
121.70466106109428,121.70466106109428,121.70466106109428,121.51354591858899,1,0.0,lower_trim_10,V4_CV4,loo_position,ID03,HELD-OUT,-16.528504106560426
243.69401669342574,243.69401669342574,243.69401669342574,234.81622625567655,1,0.0,lower_trim_10,V4_CV4,loo_position,ID04,HELD-OUT,-21.74918504983762
46.88298550307114,46.88298550307114,46.88298550307114,27.7313980964625,1,0.0,lower_trim_10,V4_CV4,loo_position,ID05,HELD-OUT,-17.481374300205967
169.40783364313302,169.40783364313302,169.40783364313302,168.63494444573098,1,0.0,lower_trim_10,V4_CV4,loo_position,ID06,HELD-OUT,-20.25834938934842
52.9468573880137,52.9468573880137,52.9468573880137,29.639450568934535,1,0.0,lower_trim_10,V4_CV4,loo_position,ID07,HELD-OUT,-16.528504106560426
69.9115394538209,69.9115394538209,69.9115394538209,61.41703749389876,1,0.0,lower_trim_10,V4_CV4,loo_position,ID08,HELD-OUT,-16.528504106560426
26.31771210863522,26.31771210863522,26.31771210863522,19.066412833842833,1,0.0,lower_trim_10,V4_CV4,loo_position,ID09,HELD-OUT,-17.481374300205967
56.40427571113931,56.40427571113931,56.40427571113931,44.52773552874811,1,0.0,lower_trim_10,V4_CV4,loo_position,ID10,HELD-OUT,-21.74918504983762
44.259221140999486,44.259221140999486,44.259221140999486,27.778284495319895,1,0.0,lower_trim_10,V4_CV4,loo_position,ID11,HELD-OUT,-21.74918504983762
115.47013325411784,115.47013325411784,115.47013325411784,75.32029817829016,1,0.0,lower_trim_10,V4_CV4,loo_position,ID12,HELD-OUT,-17.481374300205967
39.11114972283631,39.11114972283631,39.11114972283631,28.147314323777437,1,0.0,lower_trim_10,V4_CV4,loo_position,ID13,HELD-OUT,-16.528504106560426
64.7935963551977,64.7935963551977,64.7935963551977,51.460396243152445,1,0.0,lower_trim_10,V4_CV4,loo_position,ID14,HELD-OUT,-16.528504106560426
26.62321197425643,26.62321197425643,26.62321197425643,20.34134650366991,1,0.0,lower_trim_10,V4_CV4,loo_position,ID15,HELD-OUT,-17.481374300205967
16.13122462809975,16.13122462809975,16.13122462809975,6.164252945102362,1,0.0,lower_trim_10,V4_CV4,loo_position,ID16,HELD-OUT,-17.481374300205967
13.369571858743067,13.369571858743067,13.369571858743067,1.1097729099994638,1,0.0,lower_trim_10,V4_CV4,loo_position,ID17,HELD-OUT,-15.88379902893666
62.6423936847502,62.6423936847502,62.6423936847502,47.19756048967153,1,0.0,lower_trim_10,V4_CV4,loo_position,ID18,HELD-OUT,-15.88379902893666
53.89165084318024,53.89165084318024,53.89165084318024,2.5345582124192276,1,0.0,lower_trim_10,V4_CV4,loo_position,ID19,HELD-OUT,-16.528504106560426
71.59023525377903,71.59023525377903,71.59023525377903,63.351420942281095,1,0.0,lower_trim_10,V4_CV4,loo_position,ID20,HELD-OUT,-16.528504106560426
33.09775056495932,33.09775056495932,33.09775056495932,21.25906920238549,1,0.0,lower_trim_10,V4_CV4,loo_position,ID21,HELD-OUT,-16.528504106560426
40.14714895266998,40.14714895266998,40.14714895266998,34.68901828719504,1,0.0,lower_trim_10,V4_CV4,loo_position,ID22,HELD-OUT,-17.481374300205967
27.703031158207615,27.703031158207615,27.703031158207615,25.678669859119964,1,0.0,lower_trim_10,V4_CV4,loo_position,ID23,HELD-OUT,-17.481374300205967
38.054229877726186,38.054229877726186,38.054229877726186,36.14403382950081,1,0.0,lower_trim_10,V4_CV4,loo_position,ID24,HELD-OUT,-20.25834938934842
57.99328237195357,182.70048164955594,99.55294254145105,41.38644523730194,8,0.0,lower_trim_10,V4_CV4,leave_height,LOW,HELD-OUT,-17.03151793679569
43.06859727325008,69.77973381513561,47.68725142619138,24.052005374300734,8,0.0,lower_trim_10,V4_CV4,leave_height,MID,HELD-OUT,-15.405716347795066
72.94746713013602,168.71763183564832,103.79084725799792,57.44401364519376,8,0.0,lower_trim_10,V4_CV4,leave_height,HIGH,HELD-OUT,-22.1588303731682
53.025471276001966,69.24619252091809,53.867241146561774,29.437064829142088,3,0.0,lower_trim_10,V4_CV4,leave_quadrant,NE,HELD-OUT,-15.88379902893666
51.031426889595735,214.7656424262851,110.385887341229,25.391897781699868,8,0.0,lower_trim_10,V4_CV4,leave_quadrant,NW,HELD-OUT,-20.25834938934842
71.99482042740937,115.78249939186924,82.9064386108747,62.59333897260358,4,0.0,lower_trim_10,V4_CV4,leave_quadrant,SE,HELD-OUT,-22.58409672615809
53.96764847501993,95.59506978390708,59.555408164811624,19.464334820669364,9,0.0,lower_trim_10,V4_CV4,leave_quadrant,SW,HELD-OUT,-5.771971213091653
