L,P,I,T,stress_count,p50_mean,p95_mean,p95_worst,p95_std_across_stress,rmse_mean,horiz_xz_p95_mean,vertical_y_p95_mean,sameP_delta_p95_mean,sameP_improved_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,sensor_label,experiment_short,robust_score,robust_rank
L10,P5,I5,T4,5,93.15372898782277,155.94371566099503,157.43173733109177,1.174100665115662,103.17795555945149,124.54440875764172,115.9714591378189,0.7933437722077986,0.64,75.8584223344827,55.8385317581608,107.78857243462161,410.59876025356607,L10,X_A0_U4_P5_L10_I5_T4,227.01477364901845,1232
L2,P5,I4,T4,5,93.0870882600771,155.54750462568634,157.98578927546782,2.0826966616125175,102.91135482774855,123.54079674700839,115.31214166139284,1.1895548075164915,0.6,76.25463336979138,55.72495927834442,109.8291185488135,405.91877770110034,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I4_T4,227.01950995254296,1233
L12,P5,I0,T5,5,92.70294729682539,156.7642355091952,157.00938008798667,0.24093366111914152,103.31618406867976,124.20716940577229,115.3895047768395,-0.02717607599238022,0.52,75.0379024862825,55.997287665932184,102.0436818798049,462.23869666800164,L12,X_A0_U4_P5_L12_I0_T5,227.03086484095937,1234
L4,P5,I3,T5,5,92.54368642133495,156.70397077206525,157.16449409337145,0.47507157774102016,103.17516869168041,123.84267701199633,115.64080794791695,0.03308866113758768,0.56,75.09816722341247,55.97091611220998,102.25159117153308,460.7756747683878,L4,X_A0_U4_P5_L4_I3_T5,227.0410102151908,1235
L2,P5,I1,T5,5,92.38490240956834,156.77738964420422,156.97034812591943,0.237877776291376,103.04290384291217,123.83880209201727,115.53948685901351,-0.04033021100138399,0.44000000000000006,75.0247483512735,55.971412755027266,102.11016814724519,465.02059436437156,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I1_T5,227.0436192631131,1236
L11,P5,I1,T3,5,92.51216069210126,156.44302565375045,157.895381052833,0.8582973082050643,102.83247982686837,123.91925565661366,115.16481904609998,0.2940337794523862,0.64,75.35911234172727,55.937958512385364,102.88696509491345,431.8067024236187,L11,X_A0_U4_P5_L11_I1_T3,227.0659453416159,1237
L13,P5,I0,T5,5,92.58559746127376,156.7241712820525,157.29963766503346,0.4245928349866546,103.25322680756517,124.04953424232033,115.42422013930859,0.01288815115032434,0.44000000000000006,75.07796671342523,55.99457980966171,102.05234523558781,463.9369708822198,L13,X_A0_U4_P5_L13_I0_T5,227.08367421236477,1238
L4,P5,I0,T4,5,92.57604791553055,156.73122139776802,157.0146332164923,0.19040190785364655,103.28094515719832,124.40482081523392,115.5045378924148,0.005838035434829863,0.4,75.07091659770973,55.99642038622826,102.68779344697391,456.02319865842946,L4,X_A0_U4_P5_L4_I0_T4,227.0880525317277,1239
L2,P5,I2,T4,5,93.1692008424279,155.51294331725822,158.6121059449311,1.894640970951925,103.19949177253538,124.08890232151218,114.84622192175581,1.2241161159446075,0.76,76.2891946782195,55.82594273928972,109.13868656623913,404.8156151433275,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I2_T4,227.0919543539338,1240
L4,P5,I1,T5,5,92.40743095126831,156.72744654069734,157.34423548115507,0.43322826783562257,103.17096011721847,124.27224390117692,115.75237153006586,0.009612892505496119,0.52,75.07469145478038,55.98357718741543,102.05275790844462,460.48111514838064,L4,X_A0_U4_P5_L4_I1_T5,227.10343942224193,1241
L12,P5,I0,T4,5,92.32256968292356,156.6298977992713,157.6547792532155,0.6086251839872405,103.01599746237441,124.21174207877895,115.57808909719941,0.10716163393151759,0.5599999999999999,75.1722401962064,55.9615256018122,102.16031634819512,454.9719075109736,L12,X_A0_U4_P5_L12_I0_T4,227.10632758164314,1242
L12,P5,I1,T4,5,92.99435299553538,155.7863455230804,158.47399016527098,1.890078457402171,103.35956521604899,124.51886219374879,115.54044762133924,0.9507139101224278,0.72,76.01579247239731,55.832485304596105,107.33593168162761,420.64668633956916,L12,X_A0_U4_P5_L12_I1_T4,227.11495335563876,1243
L4,P5,I2,T5,5,92.41521994609448,156.74309823850282,157.3162983970573,0.3805235059341807,103.38953438943008,124.2723378125371,116.31366472355846,-0.006038805300007643,0.52,75.05903975697488,55.979294074430484,102.1608101773605,453.34059111654204,L4,X_A0_U4_P5_L4_I2_T5,227.12943390540195,1244
L7,P5,I0,T4,5,92.82808675629721,156.83129524015035,157.0731703147017,0.16871554934716043,103.4058861017755,124.51415399638343,115.5439647735599,-0.09423580694750398,0.44000000000000006,74.97084275532738,56.00537958770953,101.99996836516962,459.1400440689632,L7,X_A0_U4_P5_L7_I0_T4,227.13045905680826,1245
L11,P5,I0,T4,5,92.49789739955884,156.71735379138954,157.18729438018323,0.41318337090167023,103.40857639320227,124.13593809661327,115.95323796369141,0.019705641813279735,0.52,75.08478420408817,55.982787607982665,102.71966113721984,457.5255466518441,L11,X_A0_U4_P5_L11_I0_T4,227.13592958458332,1246
L10,P5,I0,T3,5,92.88596814138553,156.81789596678487,157.1486843127346,0.26569154239896986,103.25743295450482,124.23244251562191,115.67674426500173,-0.08083653358204287,0.48,74.98424202869285,56.00120815643845,102.04946747381148,460.95333408765447,L10,X_A0_U4_P5_L10_I0_T3,227.1475647307092,1247
L12,P5,I0,T3,5,92.40915363829463,156.73006593868413,157.4640939462176,0.44342339738488323,103.09344061255486,124.11782182672398,115.50314435665923,0.006993494518696938,0.48,75.07207205679359,55.969318158017174,102.05488786678367,459.95702984814113,L12,X_A0_U4_P5_L12_I0_T3,227.14898362624814,1248
L8,P5,I0,T3,5,92.69198666363772,156.77788927039563,157.4303972350504,0.5705931231714949,103.45211893350105,124.65100213211,115.90764209671497,-0.04082983719279467,0.48,75.0242487250821,55.99206755332564,102.0399907548753,455.73638171242976,L8,X_A0_U4_P5_L8_I0_T3,227.19473437519272,1249
L4,P5,I4,T5,5,92.38795272836562,156.75195653198347,157.52096833824143,0.48307657877962284,103.13621920043617,124.35893770609664,115.39174766874268,-0.014897098780629687,0.6,75.05018146349425,55.96775436676772,102.08173618057486,453.44458906722804,L4,X_A0_U4_P5_L4_I4_T5,227.20028015214936,1250
L7,P5,I7,T5,5,92.65860563296857,156.8746892676711,157.13448383694768,0.254783728019009,103.37019007075294,124.34427549539382,115.56928028593231,-0.13762983446828456,0.36,74.9274487278066,55.9999150013085,102.06142553543944,456.3938490832059,L7,X_A0_U4_P5_L7_I7_T5,227.21537989953578,1251
L7,P5,I1,T5,5,92.8132192678269,156.88097602389925,157.1259297372796,0.3263943285786759,103.3062234197993,124.31887106539236,115.7153611852237,-0.14391659069642967,0.4,74.92116197157847,56.00132475209698,102.02923418580812,459.16232884478075,L7,X_A0_U4_P5_L7_I1_T5,227.21541570749244,1252
L10,P5,I3,T5,5,92.58894146197682,156.80338483879427,157.3999627121634,0.41780051471658325,103.11752525972501,124.21095766128799,115.46244657565981,-0.06632540559145468,0.48,74.99875315668343,55.98289773885422,102.04340361640784,461.1650424152094,L10,X_A0_U4_P5_L10_I3_T5,227.2164636819105,1253
L2,P5,I1,T3,5,92.77083366325884,156.4524456898038,157.45807214560492,0.899851610925163,102.93637690081748,123.65413314126508,115.0804795163519,0.28461374339904066,0.6,75.34969230567393,55.925611801801416,104.91271508124171,447.5448529804174,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I1_T3,227.22852476710202,1254
L7,P5,I2,T5,5,92.76872519373201,156.91985417589598,157.01854710131707,0.12116600440623142,103.34839986563327,124.24783651252122,115.65104339468193,-0.18279474269312687,0.28,74.88228381958177,55.99977878930946,102.04703881966346,458.758710106713,L7,X_A0_U4_P5_L7_I2_T5,227.22910016997972,1255
L4,P5,I8,T5,5,92.44922929294152,156.70523990535347,157.24849681815178,0.5432465515078371,103.17939505735235,124.37099902505793,115.30438913792143,0.0318195278493613,0.5599999999999999,75.09689809012426,55.96455581268573,103.31665644945444,448.4460968245556,L4,X_A0_U4_P5_L4_I8_T5,227.23175737716238,1256
L10,P5,I0,T4,5,92.84237171410734,156.84011541865124,157.31365438631667,0.38112457141578543,103.21439383320433,124.26007267948378,115.76918661662982,-0.10305598544842609,0.48,74.96202257682646,55.99675265673879,102.11840160351761,460.05094760923146,L10,X_A0_U4_P5_L10_I0_T4,227.2434186907518,1257
L5,P1,I8,T2,5,87.9923925712913,151.90084255634557,177.6867367692681,16.992499566141323,97.78432016293469,117.353323341057,110.85036032091175,27.680432814557708,0.9199999999999999,79.90129543913216,40.114399748894996,133.96064015256007,308.7828076046159,L5,X_A0_U4_P1_L5_I8_T2,227.26518824483398,1258
L10,P5,I8,T4,5,92.8482239755223,156.08089508890453,158.00041924813885,1.680002407933139,103.33136684492641,124.55315266111202,115.63818420062569,0.6561643442983132,0.6799999999999999,75.72124290657321,55.868522709810996,107.10063397022091,416.23845352114324,L10,X_A0_U4_P5_L10_I8_T4,227.2820958352117,1259
L5,P2,I3,T2,5,91.39561285841266,154.76452761132478,177.18548788119605,14.051222190540496,100.25530341049432,121.77205544863696,112.6236337368758,36.58202303562596,1.0,77.03761038415294,35.05585039492953,131.04348749243903,278.4237276461966,L5,X_A0_U4_P2_L5_I3_T2,227.29046573470276,1260
L4,P5,I7,T5,5,92.57557903023925,156.86576407408452,157.3983069365551,0.642210119014322,103.28619172195526,124.30231838010941,115.93507958604934,-0.12870464088168548,0.52,74.9363739213932,55.9733209553602,102.16802954046565,459.2090128152082,L4,X_A0_U4_P5_L4_I7_T5,227.31255209316905,1261
L14,P3,I5,T2,5,89.80625489637828,153.99705031561712,183.45470943279832,18.613160615305443,99.804952782445,119.85275720017125,109.87653448956402,46.27957868853618,1.0,77.8050876798606,41.04013037296979,137.85855291198868,254.77572602312267,L14,X_A0_U4_P3_L14_I5_T2,227.3150868817608,1262
L10,P5,I2,T3,5,92.28918014850949,156.5621555607193,157.23736517899744,0.7584854089473775,103.12649665434063,124.04377751088946,115.14692526784768,0.17490387248352024,0.6,75.23998243475842,55.958912673742006,105.1006749852813,447.1948613649221,L10,X_A0_U4_P5_L10_I2_T3,227.3166086530397,1263
L1,P1,I4,T3,5,84.11427242069901,157.91960925583408,159.88435531719955,1.4650478802350804,96.77042334103986,121.22554016454339,115.60748798869479,21.661666115069227,1.0,73.88252873964367,49.70255589287275,125.73789642577836,305.1348127631326,L1,X_A0_U4_P1_L1_I4_T3,227.32440155195337,1264
L19,P1,I8,T4,5,84.67893897139784,156.94604460800088,163.38470795432517,3.911258684960113,97.31481287968623,120.61391583148433,116.42872972137067,22.635230762902406,1.0,74.85609338747685,49.577763274496434,126.13805039805989,301.9641683203009,L19,X_A0_U4_P1_L19_I8_T4,227.39259226099804,1265
L10,P5,I1,T5,5,92.52976613201568,156.95888854583055,157.43685971959385,0.3026719589902344,103.24433504044823,124.19782479959035,115.48248142298932,-0.22182911262771313,0.36,74.84324944964717,55.98836128850743,102.01636381214912,464.10795258181787,L10,X_A0_U4_P5_L10_I1_T5,227.4197012976677,1266
L11,P5,I7,T3,5,92.37381809722642,156.47937002609413,157.73943667656755,0.9806617302300789,102.7525843687154,123.9883588503499,115.5601370051148,0.25768940710869853,0.6,75.32276796938359,55.95438461145318,105.32085407713862,431.12452361774393,L11,X_A0_U4_P5_L11_I7_T3,227.4218786226864,1267
L8,P5,I4,T5,5,93.027221229812,156.75808719695561,157.62889323857758,0.6472807735298313,103.51751047876033,125.00604142758816,115.71188567965837,-0.021027763752788364,0.56,75.0440507985221,55.96569518050641,103.35265489364681,424.11593691348315,L8,X_A0_U4_P5_L8_I4_T5,227.436355005443,1268
L10,P5,I7,T5,5,92.50336286021205,157.02839443861293,157.34240492885152,0.2582992841152916,103.28793075513966,124.18771799667495,115.57252715754278,-0.29133500541011587,0.36,74.77374355686477,55.98357354358825,102.08554560086817,458.82866586964553,L10,X_A0_U4_P5_L10_I7_T5,227.48390175519373,1269
L8,P5,I0,T4,5,92.75267344837548,156.95801013390056,157.57344477905752,0.535971164161629,103.45911521437078,124.72698010596214,116.02473722681243,-0.22095070069771391,0.4800000000000001,74.84412786157718,55.98142948650718,102.15883363079695,450.01308212157284,L8,X_A0_U4_P5_L8_I0_T4,227.48777852636465,1270
L7,P5,I3,T5,5,92.4836114914448,157.01411607959318,157.43845501260577,0.3461456307773574,103.08593314052332,124.3524298883111,115.58980526720784,-0.2770566463903583,0.36,74.78802191588454,56.00268628426132,102.00711204358575,461.0603731565219,L7,X_A0_U4_P5_L7_I3_T5,227.48790630214066,1271
L7,P5,I8,T5,5,92.58523020521008,157.0025352090576,157.44919442161628,0.41654960654307055,103.41816105293688,124.27060167178061,116.08346449741354,-0.26547577585477145,0.36,74.79960278642012,55.99268750554548,102.20351756956295,454.8610142883346,L7,X_A0_U4_P5_L7_I8_T5,227.50664983602144,1272
L11,P5,I2,T3,5,92.746476793847,156.48238367551784,157.8794846199769,1.1697764961600756,103.1924950947243,124.34540528678758,116.27092493620657,0.25467575768499046,0.6,75.31975431995988,55.941531745445516,105.77683647472261,445.4364898108262,L11,X_A0_U4_P5_L11_I2_T3,227.5430598242969,1273
L0,P0,I8,T4,5,86.76449170492135,165.9246100846833,165.9246100846833,0.0,101.3514076802084,121.92736518520196,129.66323491292263,65.87752791079441,1.0,65.87752791079441,51.40103788134936,133.4555860151343,266.8795619527077,L0,X_A0_U4_P0_L0_I8_T4,227.547179538894,1274
L0,P2,I8,T3,5,89.65592318796843,160.27780546306857,160.27780546306857,0.0,100.38147732410792,121.5806002950221,118.8916367967593,31.068745183882157,1.0,71.52433253240915,44.72109211521598,126.31856307203341,270.6091523900445,L0,X_A0_U4_P2_L0_I8_T3,227.55563553997706,1275
L11,P5,I8,T3,5,92.7246746166285,156.36029384101934,158.32615237961429,1.137910007269687,102.93925059454796,123.94551178565726,114.50722549850605,0.3767655921834682,0.6799999999999999,75.44184415445837,55.88730407165885,106.00681460597404,423.60124654778747,L11,X_A0_U4_P5_L11_I8_T3,227.58127796673458,1276
L7,P5,I6,T5,5,92.65644198093254,157.05280746774994,157.6179402771325,0.4962261807754361,103.4501742491457,124.34565116678864,116.22060560278605,-0.31574803454711287,0.36,74.74933052772778,55.999515790260844,102.1560352801627,448.6092443344208,L7,X_A0_U4_P5_L7_I6_T5,227.6214288654075,1277
L11,P5,I1,T4,5,92.73475954593127,156.58626255406466,158.08674076962598,0.8675763884168891,103.06533924086618,124.28134299428693,115.03130487997828,0.1507968791381688,0.48,75.21587544141306,55.890039070611046,105.18044023012654,410.64567393427507,L11,X_A0_U4_P5_L11_I1_T4,227.6559886381682,1278
L4,P5,I5,T5,5,92.9119589288377,156.82977103571483,157.86147656302938,0.7017404042703311,103.51318115076955,124.34162186031838,115.19360284192832,-0.09271160251199602,0.52,74.9723669597629,55.963979176824125,103.69022282017445,444.90342404944994,L4,X_A0_U4_P5_L4_I5_T5,227.65799915642927,1279
L10,P5,I1,T3,5,92.46862325385345,156.8557828504854,157.78343716104206,0.9744290763250897,103.47511854120016,124.50458780614295,115.42395694277256,-0.11872341728258111,0.44000000000000006,74.94635514499231,55.96398162103925,103.84476494469766,456.40835877472546,L10,X_A0_U4_P5_L10_I1_T3,227.68638145287542,1280
L1,P1,I1,T4,5,84.65769139050909,158.1203737339705,160.13329783455157,1.6702323425938295,96.88377294368698,120.77750738094419,116.4564809738481,21.460901636932782,1.0,73.68176426150721,49.77121624444179,125.9190433467503,304.20357963983713,L1,X_A0_U4_P1_L1_I1_T4,227.68965906884287,1281
L15,P3,I7,T2,5,90.07874768675237,156.46099007337745,175.61125044819173,13.193600307260507,100.22271844571613,122.42734664472728,114.87913667638873,43.81563893077585,1.0,75.34114792210028,45.77026719300241,138.15796526496015,255.7115930441934,L15,X_A0_U4_P3_L15_I7_T2,227.6947127872946,1282
L10,P5,I6,T4,5,93.14294828480195,156.47508946416806,157.4053294403673,0.9922682961652594,103.2356115703328,124.8038921259526,116.18797744023932,0.2619699690347727,0.6,75.32704853130966,55.918891897424075,108.24367203896551,406.0244412738074,L10,X_A0_U4_P5_L10_I6_T4,227.73801308188274,1283
L11,P4,I3,T2,5,85.21074198632832,150.29142939384946,158.18231778188152,7.6705547775305885,95.42222735434464,107.98326103041673,116.9792891625797,-11.405193450821972,0.12,81.51070860162827,23.412740301551047,128.49330318636086,305.1411175375803,L11,X_A0_U4_P4_L11_I3_T2,227.7805344581676,1284
L11,P5,I6,T4,5,93.29022817673611,155.95619085187997,157.86392623526612,1.5418480793721623,103.20847823579804,124.31697909405514,116.15751034454547,0.7808685813228703,0.6799999999999999,75.84594714359775,55.72347365872681,112.00342676850951,406.2071594298774,L11,X_A0_U4_P5_L11_I6_T4,227.81386190416882,1285
L7,P5,I5,T5,5,92.85771888574104,157.14001993073293,157.56926754074817,0.2662685083499092,103.42568750456834,124.88111004597954,115.95895918113618,-0.40296049753009466,0.44000000000000006,74.6621180647448,55.95768319231223,103.04548222321728,458.9293137109929,L7,X_A0_U4_P5_L7_I5_T5,227.8468260278599,1286
L15,P5,I7,T2,5,94.21225178583985,152.88990895457977,168.3930285851999,10.766393462232033,103.6296000105317,120.43789787616984,112.0070921128477,3.8471504786230795,0.64,78.91222904089798,49.048400652650415,113.2559465975166,275.9735399454267,L15,X_A0_U4_P5_L15_I7_T2,227.8540733293714,1287
L1,P2,I5,T3,5,90.1593450185146,159.98087880341717,162.09426118497515,1.306910003788022,100.29529410095725,122.01832519971133,119.68909447073318,31.365671843533555,1.0,71.82125919206055,44.68039155685382,126.65690464738593,269.7741660458545,L1,X_A0_U4_P2_L1_I5_T3,227.87098795438297,1288
L11,P5,I2,T4,5,92.97705356284618,156.58124259567523,157.43740035847546,0.8748553145351278,103.45019944700346,124.61173269953898,116.3533557112398,0.15581683752760114,0.5599999999999999,75.2208953998025,55.90262085702229,108.19167838004527,425.7275241408537,L11,X_A0_U4_P5_L11_I2_T4,227.87413026876652,1289
L2,P5,I1,T4,5,93.24517654735939,156.67504291063815,157.83045662429976,1.0837886758475845,103.1744011376635,124.34175393785677,114.91445966272741,0.06201652256468833,0.6,75.12709508483957,55.85523225481994,106.81778568050206,429.25738811993835,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I1_T4,227.92286645057717,1290
L15,P0,I4,T2,5,90.37831506117088,161.78804340931862,182.28383945143838,12.926856549197467,101.50993133649085,123.79186391032624,122.98228101715533,70.01409458615909,1.0,70.01409458615909,46.347252358302,132.27657141603294,245.78238084088116,L15,X_A0_U4_P0_L15_I4_T2,227.9253492831872,1291
L15,P5,I1,T2,5,94.93494701335351,153.19786582289416,166.83651424136573,9.753794157092404,103.38834090634164,122.967706034753,112.78869884795263,3.5391936103086685,0.6,78.60427217258356,49.77117271062842,114.82286558914771,279.1747618039764,L15,X_A0_U4_P5_L15_I1_T2,227.92927724316715,1292
L5,P3,I5,T4,5,87.30190364842349,159.04198644144026,167.38623600491655,5.224800579393545,98.2093215413069,124.3259135143775,118.40300184514179,41.234642562713056,1.0,72.76015155403748,49.42433414924868,137.62903097635018,255.5981356738786,L5,X_A0_U4_P3_L5_I5_T4,227.9628630489353,1293
L10,P5,I6,T3,5,92.55077985367069,156.80862906217232,158.02608131924177,0.9330537510988248,103.17853137600244,124.62253133664606,115.94959735025637,-0.07156962896947337,0.4800000000000001,74.99350893330542,55.95634909448055,105.57327187222036,429.68746958835055,L10,X_A0_U4_P5_L10_I6_T3,227.97164071198233,1294
L10,P5,I2,T4,5,92.44670169827965,156.73982499716527,157.7472352750032,1.0173191318624228,103.24930903418343,124.42398010677557,115.39111911616718,-0.0027655639624367457,0.52,75.06231299831245,55.93972226223578,107.12102373252405,431.2679768190208,L10,X_A0_U4_P5_L10_I2_T4,228.02020229428558,1295
L17,P4,I1,T2,5,84.13466684099356,149.5266540968945,162.4119644628883,11.105810902341736,94.37821379633917,105.6329925530381,112.89456174011102,-10.640418153867017,0.2,82.2754838985832,22.856149248633134,126.6876643621066,312.1601120287723,L17,X_A0_U4_P4_L17_I1_T2,228.03409585168816,1296
L4,P5,I3,T3,5,92.73034648119389,156.66886245123862,158.56092646810404,1.4652864435764397,103.54127944390044,124.13743919869735,115.19453574387879,0.06819698196420518,0.56,75.1332755442391,55.94289608926506,105.99700716074396,431.3147305654344,L4,X_A0_U4_P5_L4_I3_T3,228.04768854369559,1297
L0,P2,I2,T4,5,89.79116089709882,160.54895069664576,160.54895069664576,0.0,100.4774446398323,121.75338574369155,119.17930730390344,30.79759995030497,1.0,71.25318729883196,44.82456677370129,126.76392149244546,269.79351256007124,L0,X_A0_U4_P2_L0_I2_T4,228.05627167676235,1298
L0,P2,I7,T4,5,89.79116089709882,160.54895069664576,160.54895069664576,0.0,100.4774446398323,121.75338574369155,119.17930730390344,30.79759995030497,1.0,71.25318729883196,44.82456677370129,126.76392149244546,269.79351256007124,L0,X_A0_U4_P2_L0_I7_T4,228.05627167676235,1299
L8,P5,I1,T5,5,92.60689918381136,157.24899653064423,157.99235278439284,0.8416127626952568,103.26115564295341,124.48599142370992,116.09279788274128,-0.5119370974414107,0.4,74.55314146483349,55.977268390408184,102.64327684011559,453.51687699776596,L8,X_A0_U4_P5_L8_I1_T5,228.0707958055594,1300
L19,P1,I4,T4,5,85.17106655215476,158.10774663861832,160.87343075628004,1.8909866625510587,97.91489170227189,122.0977852013032,116.72764821735652,21.473528732284958,1.0,73.69439135685938,49.924703725480256,126.89216295821652,298.10453355705897,L19,X_A0_U4_P1_L19_I4_T4,228.07888966397755,1301
L4,P5,I6,T3,5,93.72382776610692,156.48811235284967,158.7621493173562,1.6576777111704357,103.51797291780781,125.82805849082342,115.96463079866189,0.24894708035317992,0.68,75.31402564262808,55.881668385122246,107.28880461914136,382.744500914475,L4,X_A0_U4_P5_L4_I6_T3,228.08594853670724,1302
L15,P1,I5,T3,5,84.76456590320602,158.19972536849417,160.8191911026159,1.7797188022649002,97.13584872661508,121.09940719777642,117.22101398745365,21.38155000240912,1.0,73.60241262698355,49.789681762109595,126.69652798499597,302.97978638962803,L15,X_A0_U4_P1_L15_I5_T3,228.14553395155684,1303
L8,P5,I8,T5,5,93.23493381327343,157.02177202778518,158.42635393649215,1.6521803376449942,103.75841730383449,125.0820645005773,116.69766537668345,-0.28471259458235404,0.4,74.78036596769253,55.95296548377611,104.08830973605068,425.00617328338114,L8,X_A0_U4_P5_L8_I8_T5,228.15542051461063,1304
L5,P5,I5,T2,5,93.67982664864101,151.41118650775567,174.17051521073083,17.200696918573612,101.9389275469155,120.71151679816839,108.61769667051404,5.325872925447145,0.64,80.39095148772205,40.45574249240871,114.75794366324492,241.41876977529438,L5,X_A0_U4_P5_L5_I5_T2,228.2530901496364,1305
L4,P5,I7,T3,5,93.05429029796456,157.04366385833782,158.35491816448047,1.180739909709874,103.56854150618685,125.46029985936715,115.4939757099996,-0.3066044251349808,0.4,74.75847413713991,55.92420507657437,104.89650010650598,436.3963492079809,L4,X_A0_U4_P5_L4_I7_T3,228.27901133816565,1306
L4,P5,I2,T3,5,93.03091939544062,157.13628302696276,158.08355367743908,0.6578451669093482,103.56807279680706,125.01549051225625,117.09666990584796,-0.39922359375993666,0.44000000000000006,74.66585496851495,55.930732603564444,104.83142652286551,408.4421181082326,L4,X_A0_U4_P5_L4_I2_T3,228.29004669093626,1307
L11,P5,I7,T4,5,92.60507562666922,156.57225889749017,159.36566224404055,1.7174553511530324,102.95565224500842,124.18467372289936,115.86524430435358,0.16480053571265785,0.5599999999999999,75.22987909798755,55.916744144767804,106.79918872518479,407.11977580480635,L11,X_A0_U4_P5_L11_I7_T4,228.32891885775393,1308
L15,P1,I7,T2,5,88.6866890267833,154.46128930673098,172.97492148142013,13.095261186692282,99.28759740397791,119.98233979504353,113.08648722680599,25.119986064172327,1.0,77.34084868874676,44.36020523733602,130.8231667995305,285.4494829690596,L15,X_A0_U4_P1_L15_I7_T2,228.3459903291145,1309
L8,P5,I2,T5,5,92.80783029059774,157.32306000651676,158.4436832083668,0.7382202584131191,103.52706315194796,124.7443634056857,116.00126781898079,-0.5860005733139484,0.24000000000000005,74.47907798896094,55.950610555767966,102.83582450651409,452.41574355846467,L8,X_A0_U4_P5_L8_I2_T5,228.35022294875074,1310
L15,P1,I8,T4,5,85.71854612753438,157.61726795099247,163.5742053185875,3.7313765816029836,97.74345839600424,121.44638804186684,116.46964869963786,21.964007419910786,1.0,74.18487004448522,49.77504991829166,126.66133253038647,302.5879121837461,L15,X_A0_U4_P1_L15_I8_T4,228.37643783707836,1311
L7,P5,I7,T3,5,92.89410424462217,157.33840674954703,158.48895261357188,0.7082961376189238,103.74234251686383,124.79028057582369,115.93012613267123,-0.6013473163442075,0.28,74.46373124593069,55.96918811016601,102.96146075438553,425.22072736742956,L7,X_A0_U4_P5_L7_I7_T3,228.40409610654106,1312
L16,P1,I8,T4,5,84.72954122026802,157.86378696094195,162.93249393239387,3.9212050668208045,96.957498184111,121.03131819333085,116.92518627017266,21.71748840996133,1.0,73.93835103453577,49.60046007985121,126.56769527494116,298.4485667324917,L16 ICM-45686,X_A0_U4_P1_L16_I8_T4,228.44594202603065,1313
L10,P5,I1,T4,5,92.61237077744849,157.05650038365238,158.45270090672025,1.1877527530465868,103.67712618684172,124.84523139271724,115.51986593282723,-0.3194409504495593,0.4,74.74563761182533,55.95257962265249,106.07850575653663,443.8173440892165,L10,X_A0_U4_P5_L10_I1_T4,228.50658180209737,1314
L10,P5,I7,T3,5,92.61254345718997,157.35619950095878,158.06908856882234,0.5397242323449887,103.4090625047786,124.18875236146964,115.51374240177438,-0.6191400677559454,0.36,74.44593849451894,55.95469823534349,104.51500272906246,437.14801797326635,L10,X_A0_U4_P5_L10_I7_T3,228.51241592634494,1315
L15,P1,I6,T4,5,84.62780087830724,158.19904610425647,161.97638528197984,2.2003357428612387,97.07921640803718,120.19020338938947,116.22946701663379,21.382229266646828,1.0,73.60309189122127,49.57046691420756,126.53217928278295,299.1515089493939,L15,X_A0_U4_P1_L15_I6_T4,228.52505052870512,1316
L7,P5,I4,T3,5,93.36952231932104,157.34078437561436,158.2650392885225,0.6133786552144846,103.82353203278494,124.37050690439408,116.39098376304177,-0.6037249424115316,0.28,74.46135361986336,55.97712625947211,104.39042579030453,436.1640284823208,L7,X_A0_U4_P5_L7_I4_T3,228.5430432307458,1317
L7,P5,I2,T3,5,92.93740104951895,157.53004825067632,157.85462085902796,0.2576227447966119,103.36401510974981,124.49251637159072,116.11399638146577,-0.7929888174734561,0.2,74.27208974480143,55.96987253794907,104.20345727949561,436.4679125419978,L7,X_A0_U4_P5_L7_I2_T3,228.60793134762878,1318
L8,P5,I3,T5,5,92.90396171381761,157.45009711992535,158.44518950911367,0.7576100168878801,103.07319802835323,124.82148635886105,115.78557823840674,-0.7130376867225209,0.36,74.35204087555238,55.96661817043726,103.51468434419783,441.3513444475508,L8,X_A0_U4_P5_L8_I3_T5,228.61137552142543,1319
L8,P4,I5,T3,5,84.24339530221604,149.26945967191608,165.416166492852,9.911489952834021,95.04238538478444,105.54727819149403,119.16912768075562,-10.383223728888602,0.15999999999999998,82.53267832356164,23.886787281829527,125.77585898245954,328.9609057308888,L8,X_A0_U4_P4_L8_I5_T3,228.62730272400538,1320
L8,P5,I6,T5,5,93.16288544808587,157.03842914266997,159.11976487282246,1.838582360387457,103.52265708567184,125.14462417957915,116.20944462935879,-0.30136970946714664,0.48,74.76370885280775,55.93675807061894,105.53419980243243,423.729203642444,L8,X_A0_U4_P5_L8_I6_T5,228.63581924588948,1321
L7,P5,I1,T3,5,93.17669612261503,157.46534273866422,158.75258449467714,0.7993038399059222,103.37155837538891,125.03635407133397,116.08916379656519,-0.7282833054613785,0.36,74.33679525681352,55.97498149291796,102.8509318616365,444.9473277272017,L7,X_A0_U4_P5_L7_I1_T3,228.63845791741204,1322
