iteration,old_median_mm,new_median_mm,improvement_mm
874,37.747676814783645,37.85820451268161,-0.11052769789796457
875,38.339313581842916,38.807603433618,-0.46828985177508287
876,38.339313581842916,36.732496705917775,1.6068168759251407
877,43.229571433271516,43.00302370866754,0.2265477246039751
878,57.37811155396902,52.79260911751935,4.585502436449673
879,50.748105019613,52.10367902045812,-1.3555740008451167
880,56.78915135782083,52.79260911751935,3.99654224030148
881,58.966823221805086,60.65647737703645,-1.6896541552313664
882,38.339313581842916,38.807603433618,-0.46828985177508287
883,38.1125590318254,37.29535060929969,0.8172084225257095
884,43.229571433271516,43.00302370866754,0.2265477246039751
885,38.42950820723182,39.480754053013776,-1.0512458457819562
886,39.68509167840834,39.64941024573066,0.0356814326776842
887,57.37811155396902,52.79260911751935,4.585502436449673
888,39.59489705301944,39.64941024573066,-0.05451319271121946
889,38.339313581842916,38.807603433618,-0.46828985177508287
890,37.79560985641898,38.134452814222215,-0.33884295780323725
891,52.114912910491924,49.65895124092033,2.455961669571593
892,40.940675149584855,39.81806643844754,1.1226087111373175
893,38.339313581842916,38.807603433618,-0.46828985177508287
894,73.90520953253042,74.03981252700353,-0.13460299447311286
895,57.37811155396902,52.79260911751935,4.585502436449673
896,39.68509167840834,39.64941024573066,0.0356814326776842
897,44.48515490444803,43.17167990138442,1.3134750030636084
898,38.24911895645402,39.480754053013776,-1.2316350965597564
899,52.70387310664012,49.65895124092033,3.044921865719786
900,52.70387310664012,49.65895124092033,3.044921865719786
901,39.68509167840834,39.64941024573066,0.0356814326776842
902,54.292584774476175,55.45729248339501,-1.164707708918833
903,38.022364406436495,37.99632866345191,0.026035742984582555
904,39.68509167840834,39.64941024573066,0.0356814326776842
905,52.114912910491924,49.65895124092033,2.455961669571593
906,68.10481393860593,71.57100513651051,-3.4661911979045783
907,38.24911895645402,38.807603433618,-0.5584844771639794
908,58.966823221805086,60.65647737703645,-1.6896541552313664
909,62.741462746287475,64.24733414405735,-1.505871397769873
910,40.940675149584855,39.81806643844754,1.1226087111373175
911,40.940675149584855,39.81806643844754,1.1226087111373175
912,48.029634659311206,46.525293364321314,1.5043412949898922
913,48.57043315562875,46.30533777798344,2.2650953776453093
914,38.1125590318254,37.43347476007,0.6790842717554
915,57.37811155396902,52.79260911751935,4.585502436449673
916,56.200191161672635,56.923663151604195,-0.7234719899315607
917,47.31484968445223,45.46353096587078,1.851318718581446
918,48.029634659311206,46.525293364321314,1.5043412949898922
919,37.69974377314832,36.121321092660345,1.578422680487975
920,38.24911895645402,39.480754053013776,-1.2316350965597564
921,39.68509167840834,39.64941024573066,0.0356814326776842
922,38.24911895645402,38.66947928284769,-0.42036032639366994
923,37.97443136480117,38.807603433618,-0.8331720688168289
924,47.31484968445223,46.13668158526656,1.178168099185669
925,39.68509167840834,38.97625962633488,0.7088320520734612
926,38.022364406436495,37.43347476007,0.5888896463664963
927,36.93444911885635,38.66947928284769,-1.7350301639913397
928,56.200191161672635,52.79260911751935,3.407582044153287
929,38.42950820723182,37.99632866345191,0.4331795437799073
930,38.24911895645402,39.480754053013776,-1.2316350965597564
931,56.78915135782083,54.858136134561775,1.9310152232590525
932,37.747676814783645,36.53090180259238,1.2167750121912633
933,39.68509167840834,39.64941024573066,0.0356814326776842
934,38.42950820723182,39.480754053013776,-1.0512458457819562
935,48.57043315562875,48.37086479502587,0.19956836060288197
936,40.940675149584855,39.81806643844754,1.1226087111373175
937,44.48515490444803,43.17167990138442,1.3134750030636084
938,37.69974377314832,37.29535060929969,0.40439316384863133
939,44.48515490444803,43.17167990138442,1.3134750030636084
940,37.69974377314832,37.99632866345191,-0.2965848903035919
941,40.940675149584855,39.81806643844754,1.1226087111373175
942,60.555534889641145,64.3892916024687,-3.833756712827558
943,56.78915135782083,54.858136134561775,1.9310152232590525
944,48.57043315562875,46.30533777798344,2.2650953776453093
945,43.229571433271516,43.00302370866754,0.2265477246039751
946,75.37698681844977,73.9506584350423,1.4263283834074656
947,39.59489705301944,39.64941024573066,-0.05451319271121946
948,39.68509167840834,39.64941024573066,0.0356814326776842
949,52.114912910491924,49.65895124092033,2.455961669571593
950,52.114912910491924,49.65895124092033,2.455961669571593
951,38.24911895645402,39.480754053013776,-1.2316350965597564
952,39.59489705301944,39.64941024573066,-0.05451319271121946
953,40.940675149584855,39.81806643844754,1.1226087111373175
954,52.114912910491924,49.65895124092033,2.455961669571593
955,38.24911895645402,39.480754053013776,-1.2316350965597564
956,38.42950820723182,36.732496705917775,1.6970115013140443
957,52.114912910491924,49.65895124092033,2.455961669571593
958,56.200191161672635,54.858136134561775,1.3420550271108596
959,43.229571433271516,43.00302370866754,0.2265477246039751
960,48.029634659311206,46.525293364321314,1.5043412949898922
961,38.339313581842916,37.43347476007,0.9058388217729174
962,39.59489705301944,39.64941024573066,-0.05451319271121946
963,47.31484968445223,46.13668158526656,1.178168099185669
964,40.940675149584855,39.81806643844754,1.1226087111373175
965,52.114912910491924,49.65895124092033,2.455961669571593
966,58.966823221805086,60.65647737703645,-1.6896541552313664
967,57.37811155396902,52.79260911751935,4.585502436449673
968,58.966823221805086,58.590950359994025,0.37587286181106094
969,52.114912910491924,49.65895124092033,2.455961669571593
970,38.24911895645402,39.480754053013776,-1.2316350965597564
971,56.78915135782083,52.79260911751935,3.99654224030148
972,38.339313581842916,38.807603433618,-0.46828985177508287
973,43.229571433271516,43.00302370866754,0.2265477246039751
974,48.029634659311206,46.525293364321314,1.5043412949898922
975,62.741462746287475,64.24733414405735,-1.505871397769873
976,64.33017441412353,67.9801483694896,-3.6499739553660646
977,58.966823221805086,60.65647737703645,-1.6896541552313664
978,38.42950820723182,39.480754053013776,-1.0512458457819562
979,56.78915135782083,52.79260911751935,3.99654224030148
980,56.200191161672635,52.79260911751935,3.407582044153287
981,39.59489705301944,39.64941024573066,-0.05451319271121946
982,37.486733109618136,37.99632866345191,-0.5095955538337762
983,54.52274454409539,55.694535787479026,-1.1717912433836375
984,47.31484968445223,46.13668158526656,1.178168099185669
985,68.10481393860593,71.57100513651051,-3.4661911979045783
986,39.32020946136659,38.97625962633488,0.34394983503170806
987,52.114912910491924,51.72447825796276,0.39043465252916576
988,38.24911895645402,39.480754053013776,-1.2316350965597564
989,56.200191161672635,54.858136134561775,1.3420550271108596
990,39.68509167840834,38.97625962633488,0.7088320520734612
991,38.24911895645402,38.807603433618,-0.5584844771639794
992,38.42950820723182,38.807603433618,-0.3780952263861792
993,60.555534889641145,64.3892916024687,-3.833756712827558
994,39.36814250300192,38.83813547556457,0.5300070274373496
995,40.940675149584855,39.81806643844754,1.1226087111373175
996,48.029634659311206,46.525293364321314,1.5043412949898922
997,43.229571433271516,42.329873089271764,0.8996983439997521
998,48.029634659311206,46.525293364321314,1.5043412949898922
999,52.114912910491924,49.65895124092033,2.455961669571593
1000,38.022364406436495,38.807603433618,-0.785239027181504
1001,39.59489705301944,39.64941024573066,-0.05451319271121946
1002,37.486733109618136,37.29535060929969,0.19138250031844706
1003,58.966823221805086,58.590950359994025,0.37587286181106094
1004,62.15250255013928,64.24733414405735,-2.094831593918066
1005,52.114912910491924,51.72447825796276,0.39043465252916576
1006,47.22465505906332,48.202208602308986,-0.9775535432456621
1007,38.022364406436495,38.134452814222215,-0.11208840778571982
1008,58.966823221805086,58.590950359994025,0.37587286181106094
1009,38.1125590318254,38.134452814222215,-0.021893782396816164
1010,39.59489705301944,39.64941024573066,-0.05451319271121946
1011,62.15250255013928,64.24733414405735,-2.094831593918066
1012,48.57043315562875,48.37086479502587,0.19956836060288197
1013,54.292584774476175,55.45729248339501,-1.164707708918833
1014,38.24911895645402,39.480754053013776,-1.2316350965597564
1015,40.940675149584855,39.81806643844754,1.1226087111373175
1016,47.31484968445223,46.13668158526656,1.178168099185669
1017,40.940675149584855,39.81806643844754,1.1226087111373175
1018,38.24911895645402,38.807603433618,-0.5584844771639794
1019,37.79560985641898,37.29535060929969,0.5002592471192884
1020,58.966823221805086,58.590950359994025,0.37587286181106094
1021,81.98345992691563,85.25900815865552,-3.27554823173989
1022,56.200191161672635,56.923663151604195,-0.7234719899315607
1023,58.966823221805086,60.65647737703645,-1.6896541552313664
1024,56.200191161672635,56.923663151604195,-0.7234719899315607
1025,39.59489705301944,39.64941024573066,-0.05451319271121946
1026,48.029634659311206,46.525293364321314,1.5043412949898922
1027,48.029634659311206,46.525293364321314,1.5043412949898922
1028,37.79560985641898,38.134452814222215,-0.33884295780323725
1029,62.741462746287475,62.18180712701493,0.5596556192725473
1030,39.68509167840834,39.64941024573066,0.0356814326776842
1031,56.200191161672635,54.858136134561775,1.3420550271108596
1032,56.78915135782083,56.923663151604195,-0.13451179378336775
1033,60.555534889641145,64.3892916024687,-3.833756712827558
1034,52.114912910491924,49.65895124092033,2.455961669571593
1035,43.13937680788261,43.00302370866754,0.13635309921507144
1036,56.200191161672635,54.858136134561775,1.3420550271108596
1037,44.48515490444803,43.17167990138442,1.3134750030636084
1038,38.339313581842916,39.480754053013776,-1.14144047117086
1039,43.13937680788261,43.00302370866754,0.13635309921507144
1040,38.1125590318254,37.29535060929969,0.8172084225257095
1041,37.97443136480117,37.85820451268161,0.11622685211955996
1042,56.200191161672635,54.858136134561775,1.3420550271108596
1043,40.940675149584855,39.81806643844754,1.1226087111373175
1044,39.59489705301944,39.64941024573066,-0.05451319271121946
1045,40.940675149584855,39.81806643844754,1.1226087111373175
1046,39.68509167840834,38.83813547556457,0.8469562028437707
1047,48.029634659311206,46.525293364321314,1.5043412949898922
1048,39.36814250300192,38.97625962633488,0.39188287666704014
1049,48.029634659311206,46.525293364321314,1.5043412949898922
1050,40.940675149584855,39.81806643844754,1.1226087111373175
1051,38.022364406436495,38.134452814222215,-0.11208840778571982
1052,48.57043315562875,46.30533777798344,2.2650953776453093
1053,39.68509167840834,39.64941024573066,0.0356814326776842
1054,40.940675149584855,39.81806643844754,1.1226087111373175
1055,57.37811155396902,54.858136134561775,2.5199754194072455
1056,57.37811155396902,52.79260911751935,4.585502436449673
1057,60.555534889641145,64.3892916024687,-3.833756712827558
1058,56.200191161672635,56.923663151604195,-0.7234719899315607
1059,57.37811155396902,54.858136134561775,2.5199754194072455
1060,56.200191161672635,56.923663151604195,-0.7234719899315607
1061,37.79560985641898,38.134452814222215,-0.33884295780323725
1062,56.200191161672635,54.858136134561775,1.3420550271108596
1063,40.940675149584855,39.81806643844754,1.1226087111373175
1064,48.029634659311206,46.525293364321314,1.5043412949898922
1065,37.747676814783645,36.53090180259238,1.2167750121912633
1066,48.029634659311206,46.525293364321314,1.5043412949898922
1067,47.31484968445223,46.13668158526656,1.178168099185669
1068,64.33017441412353,67.9801483694896,-3.6499739553660646
1069,39.68509167840834,39.64941024573066,0.0356814326776842
1070,38.42950820723182,39.480754053013776,-1.0512458457819562
1071,40.940675149584855,39.81806643844754,1.1226087111373175
1072,48.029634659311206,46.525293364321314,1.5043412949898922
1073,38.1125590318254,38.134452814222215,-0.021893782396816164
1074,35.61977928125867,37.85820451268161,-2.238425231422937
1075,56.200191161672635,56.923663151604195,-0.7234719899315607
1076,39.68509167840834,39.64941024573066,0.0356814326776842
1077,39.68509167840834,39.64941024573066,0.0356814326776842
1078,38.42950820723182,37.85820451268161,0.5713036945502097
1079,58.966823221805086,58.590950359994025,0.37587286181106094
1080,48.029634659311206,46.525293364321314,1.5043412949898922
1081,38.1125590318254,38.134452814222215,-0.021893782396816164
1082,58.37786302565689,60.65647737703645,-2.2786143513795594
1083,38.022364406436495,37.99632866345191,0.026035742984582555
1084,44.48515490444803,43.17167990138442,1.3134750030636084
1085,37.97443136480117,38.807603433618,-0.8331720688168289
1086,37.79560985641898,37.99632866345191,-0.20071880703293488
1087,38.022364406436495,36.732496705917775,1.2898677005187196
1088,37.79560985641898,37.99632866345191,-0.20071880703293488
1089,44.48515490444803,43.17167990138442,1.3134750030636084
1090,48.029634659311206,46.525293364321314,1.5043412949898922
1091,44.48515490444803,43.17167990138442,1.3134750030636084
1092,62.741462746287475,64.24733414405735,-1.505871397769873
1093,52.114912910491924,51.72447825796276,0.39043465252916576
1094,48.029634659311206,46.525293364321314,1.5043412949898922
1095,38.339313581842916,37.85820451268161,0.481109069161306
1096,58.37786302565689,60.65647737703645,-2.2786143513795594
1097,38.24911895645402,38.134452814222215,0.11466614223180471
1098,67.96626085404546,69.16997501875551,-1.2037141647100498
1099,38.42950820723182,38.134452814222215,0.2950553930096049
1100,38.022364406436495,36.732496705917775,1.2898677005187196
1101,52.114912910491924,51.72447825796276,0.39043465252916576
1102,57.37811155396902,52.79260911751935,4.585502436449673
1103,62.15250255013928,64.24733414405735,-2.094831593918066
1104,37.97443136480117,38.807603433618,-0.8331720688168289
1105,40.940675149584855,39.81806643844754,1.1226087111373175
1106,44.48515490444803,43.17167990138442,1.3134750030636084
1107,43.229571433271516,42.329873089271764,0.8996983439997521
1108,48.029634659311206,46.525293364321314,1.5043412949898922
1109,53.267161072918874,55.525879594762145,-2.258718521843271
1110,48.57043315562875,46.30533777798344,2.2650953776453093
1111,37.79560985641898,37.99632866345191,-0.20071880703293488
1112,37.747676814783645,37.85820451268161,-0.11052769789796457
1113,60.555534889641145,64.3892916024687,-3.833756712827558
1114,58.37786302565689,60.65647737703645,-2.2786143513795594
1115,37.761420701270985,38.807603433618,-1.0461827323470132
1116,52.114912910491924,49.65895124092033,2.455961669571593
1117,48.57043315562875,46.30533777798344,2.2650953776453093
1118,38.42950820723182,39.480754053013776,-1.0512458457819562
1119,37.79560985641898,38.134452814222215,-0.33884295780323725
1120,43.13937680788261,43.00302370866754,0.13635309921507144
1121,62.741462746287475,64.24733414405735,-1.505871397769873
1122,37.747676814783645,37.85820451268161,-0.11052769789796457
1123,52.114912910491924,49.65895124092033,2.455961669571593
1124,57.37811155396902,52.79260911751935,4.585502436449673
1125,39.68509167840834,38.97625962633488,0.7088320520734612
1126,62.741462746287475,62.18180712701493,0.5596556192725473
1127,49.15939335177694,46.30533777798344,2.8540555737935023
1128,48.57043315562875,46.30533777798344,2.2650953776453093
1129,38.022364406436495,37.99632866345191,0.026035742984582555
1130,60.555534889641145,64.3892916024687,-3.833756712827558
1131,48.029634659311206,46.525293364321314,1.5043412949898922
1132,56.200191161672635,52.79260911751935,3.407582044153287
1133,52.114912910491924,51.72447825796276,0.39043465252916576
1134,38.24911895645402,39.480754053013776,-1.2316350965597564
1135,52.114912910491924,49.65895124092033,2.455961669571593
1136,38.339313581842916,38.134452814222215,0.20486076762070127
1137,38.022364406436495,37.29535060929969,0.7270137971368058
1138,38.42950820723182,39.480754053013776,-1.0512458457819562
1139,62.741462746287475,64.24733414405735,-1.505871397769873
1140,62.741462746287475,64.24733414405735,-1.505871397769873
1141,52.114912910491924,51.72447825796276,0.39043465252916576
1142,57.37811155396902,54.858136134561775,2.5199754194072455
1143,44.48515490444803,43.17167990138442,1.3134750030636084
1144,39.68509167840834,39.64941024573066,0.0356814326776842
1145,56.200191161672635,52.79260911751935,3.407582044153287
1146,56.78915135782083,56.923663151604195,-0.13451179378336775
1147,52.114912910491924,49.65895124092033,2.455961669571593
1148,58.37786302565689,60.65647737703645,-2.2786143513795594
1149,37.486733109618136,37.99632866345191,-0.5095955538337762
1150,56.78915135782083,52.79260911751935,3.99654224030148
1151,64.33017441412353,67.9801483694896,-3.6499739553660646
1152,48.57043315562875,46.30533777798344,2.2650953776453093
1153,54.292584774476175,55.45729248339501,-1.164707708918833
1154,48.57043315562875,46.30533777798344,2.2650953776453093
1155,47.31484968445223,48.202208602308986,-0.8873589178567585
1156,40.940675149584855,39.81806643844754,1.1226087111373175
1157,56.78915135782083,56.923663151604195,-0.13451179378336775
1158,64.33017441412353,67.9801483694896,-3.6499739553660646
1159,57.37811155396902,52.79260911751935,4.585502436449673
1160,43.13937680788261,43.00302370866754,0.13635309921507144
1161,38.24911895645402,37.99632866345191,0.2527902930021071
1162,48.029634659311206,46.525293364321314,1.5043412949898922
1163,38.42950820723182,38.134452814222215,0.2950553930096049
1164,52.70387310664012,49.65895124092033,3.044921865719786
1165,38.339313581842916,38.807603433618,-0.46828985177508287
1166,48.029634659311206,46.525293364321314,1.5043412949898922
1167,56.200191161672635,52.79260911751935,3.407582044153287
1168,48.029634659311206,46.525293364321314,1.5043412949898922
1169,56.78915135782083,52.79260911751935,3.99654224030148
1170,38.339313581842916,39.480754053013776,-1.14144047117086
1171,58.966823221805086,60.65647737703645,-1.6896541552313664
1172,38.24911895645402,37.29535060929969,0.9537683471543303
1173,52.70387310664012,49.65895124092033,3.044921865719786
1174,56.200191161672635,56.923663151604195,-0.7234719899315607
1175,56.200191161672635,56.923663151604195,-0.7234719899315607
1176,37.79560985641898,38.134452814222215,-0.33884295780323725
1177,44.48515490444803,43.17167990138442,1.3134750030636084
1178,52.114912910491924,51.72447825796276,0.39043465252916576
1179,43.229571433271516,43.00302370866754,0.2265477246039751
1180,43.229571433271516,43.00302370866754,0.2265477246039751
1181,37.97443136480117,36.53090180259238,1.4435295622087878
1182,37.79560985641898,38.134452814222215,-0.33884295780323725
1183,44.48515490444803,43.17167990138442,1.3134750030636084
1184,44.48515490444803,43.17167990138442,1.3134750030636084
1185,56.200191161672635,52.79260911751935,3.407582044153287
1186,37.97443136480117,38.807603433618,-0.8331720688168289
1187,39.68509167840834,39.64941024573066,0.0356814326776842
1188,48.029634659311206,46.525293364321314,1.5043412949898922
1189,37.27372244608795,38.134452814222215,-0.8607303681342628
1190,37.79560985641898,37.29535060929969,0.5002592471192884
1191,52.114912910491924,51.72447825796276,0.39043465252916576
1192,38.24911895645402,38.134452814222215,0.11466614223180471
1193,52.114912910491924,49.65895124092033,2.455961669571593
1194,39.59489705301944,39.64941024573066,-0.05451319271121946
1195,52.114912910491924,49.65895124092033,2.455961669571593
1196,48.029634659311206,46.525293364321314,1.5043412949898922
1197,38.022364406436495,38.807603433618,-0.785239027181504
1198,38.1125590318254,38.134452814222215,-0.021893782396816164
1199,38.339313581842916,39.480754053013776,-1.14144047117086
1200,39.68509167840834,39.64941024573066,0.0356814326776842
1201,38.1125590318254,38.134452814222215,-0.021893782396816164
1202,38.339313581842916,38.807603433618,-0.46828985177508287
1203,44.48515490444803,43.17167990138442,1.3134750030636084
1204,47.31484968445223,46.13668158526656,1.178168099185669
1205,52.70387310664012,49.65895124092033,3.044921865719786
1206,38.42950820723182,38.807603433618,-0.3780952263861792
1207,57.37811155396902,52.79260911751935,4.585502436449673
1208,48.029634659311206,46.525293364321314,1.5043412949898922
1209,57.37811155396902,54.858136134561775,2.5199754194072455
1210,38.42950820723182,38.807603433618,-0.3780952263861792
1211,44.48515490444803,43.17167990138442,1.3134750030636084
1212,71.74090037852784,72.7608317857764,-1.0199314072485635
1213,44.48515490444803,43.17167990138442,1.3134750030636084
1214,38.24911895645402,39.480754053013776,-1.2316350965597564
1215,39.68509167840834,38.27528157218266,1.4098101062256845
1216,37.747676814783645,37.85820451268161,-0.11052769789796457
1217,38.022364406436495,38.807603433618,-0.785239027181504
1218,47.22465505906332,46.13668158526656,1.0879734737967652
1219,48.029634659311206,46.525293364321314,1.5043412949898922
1220,52.70387310664012,49.65895124092033,3.044921865719786
1221,57.37811155396902,52.79260911751935,4.585502436449673
1222,62.741462746287475,62.18180712701493,0.5596556192725473
1223,58.966823221805086,58.590950359994025,0.37587286181106094
1224,56.200191161672635,56.923663151604195,-0.7234719899315607
1225,48.029634659311206,46.525293364321314,1.5043412949898922
1226,44.48515490444803,43.17167990138442,1.3134750030636084
1227,44.48515490444803,43.17167990138442,1.3134750030636084
1228,43.13937680788261,43.00302370866754,0.13635309921507144
1229,38.42950820723182,38.807603433618,-0.3780952263861792
1230,38.022364406436495,38.66947928284769,-0.6471148764111945
1231,37.97443136480117,37.85820451268161,0.11622685211955996
1232,38.42950820723182,38.134452814222215,0.2950553930096049
1233,48.029634659311206,46.525293364321314,1.5043412949898922
1234,48.029634659311206,46.525293364321314,1.5043412949898922
1235,39.59489705301944,39.64941024573066,-0.05451319271121946
1236,37.747676814783645,37.85820451268161,-0.11052769789796457
1237,38.24911895645402,39.480754053013776,-1.2316350965597564
1238,52.114912910491924,49.65895124092033,2.455961669571593
1239,37.79560985641898,37.43347476007,0.3621350963489789
1240,38.022364406436495,38.66947928284769,-0.6471148764111945
1241,52.114912910491924,51.72447825796276,0.39043465252916576
1242,56.200191161672635,54.858136134561775,1.3420550271108596
1243,43.229571433271516,43.00302370866754,0.2265477246039751
1244,58.37786302565689,60.65647737703645,-2.2786143513795594
1245,44.48515490444803,43.17167990138442,1.3134750030636084
1246,52.114912910491924,49.65895124092033,2.455961669571593
1247,71.74090037852784,72.7608317857764,-1.0199314072485635
1248,58.966823221805086,60.65647737703645,-1.6896541552313664
1249,38.339313581842916,38.807603433618,-0.46828985177508287
1250,48.029634659311206,46.525293364321314,1.5043412949898922
1251,40.940675149584855,39.81806643844754,1.1226087111373175
1252,58.37786302565689,60.65647737703645,-2.2786143513795594
1253,38.42950820723182,37.29535060929969,1.1341575979321306
1254,52.114912910491924,49.65895124092033,2.455961669571593
1255,38.24911895645402,39.480754053013776,-1.2316350965597564
1256,38.24911895645402,39.480754053013776,-1.2316350965597564
1257,48.029634659311206,46.525293364321314,1.5043412949898922
1258,52.70387310664012,49.65895124092033,3.044921865719786
1259,52.70387310664012,49.65895124092033,3.044921865719786
1260,52.70387310664012,49.65895124092033,3.044921865719786
1261,38.42950820723182,37.29535060929969,1.1341575979321306
1262,48.029634659311206,46.525293364321314,1.5043412949898922
1263,67.96626085404546,69.16997501875551,-1.2037141647100498
1264,40.940675149584855,39.81806643844754,1.1226087111373175
1265,47.31484968445223,45.46353096587078,1.851318718581446
1266,58.37786302565689,60.65647737703645,-2.2786143513795594
1267,38.42950820723182,37.43347476007,0.9960334471618211
1268,38.339313581842916,38.66947928284769,-0.3301657010047734
1269,58.966823221805086,60.65647737703645,-1.6896541552313664
1270,48.57043315562875,48.37086479502587,0.19956836060288197
1271,38.42950820723182,37.85820451268161,0.5713036945502097
1272,48.029634659311206,46.525293364321314,1.5043412949898922
1273,57.37811155396902,56.923663151604195,0.4544484023648252
1274,90.43230751109184,95.28701593648772,-4.854708425395884
1275,48.029634659311206,46.525293364321314,1.5043412949898922
1276,38.24911895645402,39.480754053013776,-1.2316350965597564
1277,38.339313581842916,39.480754053013776,-1.14144047117086
1278,49.15939335177694,46.30533777798344,2.8540555737935023
1279,57.37811155396902,52.79260911751935,4.585502436449673
1280,44.48515490444803,43.17167990138442,1.3134750030636084
1281,37.486733109618136,37.85820451268161,-0.3714714030634738
1282,37.53466615125346,37.29535060929969,0.23931554195377203
1283,38.1125590318254,38.134452814222215,-0.021893782396816164
1284,40.940675149584855,39.81806643844754,1.1226087111373175
1285,38.022364406436495,38.807603433618,-0.785239027181504
1286,48.029634659311206,46.525293364321314,1.5043412949898922
1287,48.029634659311206,46.525293364321314,1.5043412949898922
1288,65.7885889900612,65.43716079332324,0.351428196737956
1289,58.37786302565689,60.65647737703645,-2.2786143513795594
1290,48.029634659311206,46.525293364321314,1.5043412949898922
1291,56.200191161672635,56.923663151604195,-0.7234719899315607
1292,56.78915135782083,54.858136134561775,1.9310152232590525
1293,52.114912910491924,51.72447825796276,0.39043465252916576
1294,52.114912910491924,51.72447825796276,0.39043465252916576
1295,40.940675149584855,39.81806643844754,1.1226087111373175
1296,40.940675149584855,39.81806643844754,1.1226087111373175
1297,48.029634659311206,46.525293364321314,1.5043412949898922
1298,38.42950820723182,37.29535060929969,1.1341575979321306
1299,37.747676814783645,37.99632866345191,-0.24865184866826695
1300,44.48515490444803,43.17167990138442,1.3134750030636084
1301,38.42950820723182,36.732496705917775,1.6970115013140443
1302,38.022364406436495,37.99632866345191,0.026035742984582555
1303,43.229571433271516,42.329873089271764,0.8996983439997521
1304,60.555534889641145,64.3892916024687,-3.833756712827558
1305,71.74090037852784,72.7608317857764,-1.0199314072485635
1306,38.42950820723182,37.43347476007,0.9960334471618211
1307,79.26856072484888,83.4290105364991,-4.160449811650224
1308,48.029634659311206,46.525293364321314,1.5043412949898922
1309,57.37811155396902,54.858136134561775,2.5199754194072455
1310,36.446750863673316,37.85820451268161,-1.411453649008294
1311,38.339313581842916,37.99632866345191,0.34298491839100365
1312,44.48515490444803,43.17167990138442,1.3134750030636084
1313,71.74090037852784,72.7608317857764,-1.0199314072485635
1314,37.27372244608795,37.99632866345191,-0.7226062173639605
1315,38.42950820723182,39.480754053013776,-1.0512458457819562
1316,35.61977928125867,37.85820451268161,-2.238425231422937
1317,57.37811155396902,52.79260911751935,4.585502436449673
1318,52.114912910491924,49.65895124092033,2.455961669571593
1319,58.37786302565689,60.65647737703645,-2.2786143513795594
1320,52.70387310664012,49.65895124092033,3.044921865719786
1321,44.48515490444803,43.17167990138442,1.3134750030636084
1322,44.48515490444803,43.17167990138442,1.3134750030636084
1323,38.339313581842916,38.807603433618,-0.46828985177508287
1324,56.78915135782083,52.79260911751935,3.99654224030148
1325,38.42950820723182,38.134452814222215,0.2950553930096049
1326,44.48515490444803,43.17167990138442,1.3134750030636084
1327,38.42950820723182,39.480754053013776,-1.0512458457819562
1328,38.022364406436495,38.134452814222215,-0.11208840778571982
1329,38.339313581842916,36.732496705917775,1.6068168759251407
1330,56.78915135782083,54.858136134561775,1.9310152232590525
1331,60.555534889641145,64.3892916024687,-3.833756712827558
1332,56.78915135782083,54.858136134561775,1.9310152232590525
1333,38.24911895645402,38.807603433618,-0.5584844771639794
1334,40.940675149584855,39.81806643844754,1.1226087111373175
1335,60.555534889641145,64.3892916024687,-3.833756712827558
1336,38.339313581842916,39.480754053013776,-1.14144047117086
1337,39.68509167840834,38.97625962633488,0.7088320520734612
1338,43.229571433271516,43.00302370866754,0.2265477246039751
1339,50.748105019613,52.10367902045812,-1.3555740008451167
1340,57.37811155396902,54.858136134561775,2.5199754194072455
1341,38.42950820723182,37.29535060929969,1.1341575979321306
1342,38.24911895645402,39.480754053013776,-1.2316350965597564
1343,71.74090037852784,72.7608317857764,-1.0199314072485635
1344,48.029634659311206,46.525293364321314,1.5043412949898922
1345,39.68509167840834,39.64941024573066,0.0356814326776842
1346,38.42950820723182,38.66947928284769,-0.23997107561586972
1347,60.555534889641145,64.3892916024687,-3.833756712827558
1348,61.70331073888049,60.23797589968181,1.4653348391986825
1349,56.200191161672635,56.923663151604195,-0.7234719899315607
1350,38.24911895645402,39.480754053013776,-1.2316350965597564
1351,48.57043315562875,46.30533777798344,2.2650953776453093
1352,43.229571433271516,43.00302370866754,0.2265477246039751
1353,38.1125590318254,38.134452814222215,-0.021893782396816164
1354,38.1125590318254,36.53090180259238,1.5816572292330164
1355,37.747676814783645,37.99632866345191,-0.24865184866826695
1356,48.57043315562875,46.30533777798344,2.2650953776453093
1357,37.79560985641898,37.231879856744605,0.5637299996743721
1358,57.37811155396902,52.79260911751935,4.585502436449673
1359,47.586860705194,45.46353096587078,2.123329739323218
1360,43.229571433271516,43.00302370866754,0.2265477246039751
1361,38.42950820723182,38.66947928284769,-0.23997107561586972
1362,58.966823221805086,60.65647737703645,-1.6896541552313664
1363,58.37786302565689,60.65647737703645,-2.2786143513795594
1364,48.029634659311206,46.525293364321314,1.5043412949898922
1365,38.339313581842916,38.134452814222215,0.20486076762070127
1366,48.029634659311206,46.525293364321314,1.5043412949898922
1367,48.029634659311206,46.525293364321314,1.5043412949898922
1368,38.24911895645402,39.480754053013776,-1.2316350965597564
1369,52.114912910491924,51.72447825796276,0.39043465252916576
1370,39.59489705301944,39.64941024573066,-0.05451319271121946
1371,38.42950820723182,37.43347476007,0.9960334471618211
1372,64.33017441412353,67.9801483694896,-3.6499739553660646
1373,38.42950820723182,38.807603433618,-0.3780952263861792
1374,60.555534889641145,64.3892916024687,-3.833756712827558
