ok,position_id,x_mm,y_mm,z_mm,error_3d_mm,error_horiz_mm,error_vert_mm,signed_vertical_mm,n_ranges,backend,notes,loss,split_family,split,evidence_label,dtag_fit_mm
True,ID04,-275.1080322265625,43.81123352050781,517.0576171875,150.47299833321253,59.16665735848105,138.3525564794922,-138.3525564794922,9534,cuda:0,torch_lbfgs,huber,loo_position,ID04,HELD-OUT,48.42962419902996
True,ID05,-185.4584197998047,1109.72119140625,507.8143310546875,34.660825151186394,34.11363058385428,6.134574846673331,6.134574846673331,9495,cuda:0,torch_lbfgs,huber,loo_position,ID05,HELD-OUT,49.14867523496154
True,ID06,-166.74745178222656,1791.226318359375,493.5050354003906,110.83273830327295,31.4608016188349,106.27376835937503,106.27376835937503,9520,cuda:0,torch_lbfgs,huber,loo_position,ID06,HELD-OUT,48.407839775594226
True,ID07,296.444580078125,87.89517211914062,49.34244155883789,135.70913005820816,55.88071087030348,123.67018288085939,-123.67018288085939,9498,cuda:0,torch_lbfgs,huber,loo_position,ID07,HELD-OUT,50.71720308481039
True,ID08,431.83526611328125,1204.3873291015625,-103.72310638427734,88.4899060660963,51.29380324297272,72.1069291015624,72.1069291015624,9491,cuda:0,torch_lbfgs,huber,loo_position,ID08,HELD-OUT,50.215719551366206
True,ID09,424.087646484375,1522.9573974609375,-46.94215393066406,50.18684036453338,21.752040246823956,45.2279525390627,-45.2279525390627,9528,cuda:0,torch_lbfgs,huber,loo_position,ID09,HELD-OUT,50.564544482997064
True,ID10,68.1882095336914,176.26986694335938,-950.2520751953125,63.59157971263277,12.354824781553507,62.37986305664063,-62.37986305664063,9496,cuda:0,torch_lbfgs,huber,loo_position,ID10,HELD-OUT,49.373440214212025
True,ID11,-89.41277313232422,1160.4476318359375,-967.0673217773438,38.449127083698805,27.425397492491264,26.94778183593735,26.94778183593735,9510,cuda:0,torch_lbfgs,huber,loo_position,ID11,HELD-OUT,47.78848948865121
True,ID12,16.97881507873535,1668.6754150390625,-960.0972290039062,99.31719462460336,60.78265195746062,78.54536503906229,78.54536503906229,9504,cuda:0,torch_lbfgs,huber,loo_position,ID12,HELD-OUT,49.564544482997064
True,ID13,-176.5684356689453,1079.5662841796875,-184.24656677246094,62.47208232989241,18.94158143701468,59.53131582031256,-59.53131582031256,9498,cuda:0,torch_lbfgs,huber,loo_position,ID13,HELD-OUT,50.23701345675377
True,ID14,-172.1272735595703,1070.440673828125,-161.9230194091797,75.14528001096434,42.1850026242685,62.18712617187498,-62.18712617187498,9510,cuda:0,torch_lbfgs,huber,loo_position,ID14,HELD-OUT,50.983895496472144
True,ID15,-188.30044555664062,1081.762939453125,-202.6031036376953,54.997972237441886,21.801804364295627,50.492160546875084,-50.492160546875084,9554,cuda:0,torch_lbfgs,huber,loo_position,ID15,HELD-OUT,51.16011910101756
True,ID16,-181.16917419433594,1118.57470703125,-166.4630584716797,19.971498299595726,19.665527886465746,3.482492968749966,-3.482492968749966,9484,cuda:0,torch_lbfgs,huber,loo_position,ID16,HELD-OUT,50.42217562192981
True,ID17,-139.50308227539062,169.3663787841797,-308.8190612792969,60.4612587926912,45.25674759227784,40.092276215820334,-40.092276215820334,9500,cuda:0,torch_lbfgs,huber,loo_position,ID17,HELD-OUT,51.82248104281042
True,ID18,-316.09625244140625,231.01734924316406,-236.41629028320312,34.100194514681704,24.113458279268578,24.111499243164076,24.111499243164076,9505,cuda:0,torch_lbfgs,huber,loo_position,ID18,HELD-OUT,51.90585012570719
True,ID19,-175.8423614501953,97.12318420410156,-67.36709594726562,119.13778803485948,48.45860079442935,108.83738579589846,-108.83738579589846,9485,cuda:0,torch_lbfgs,huber,loo_position,ID19,HELD-OUT,50.97171282327909
True,ID20,-65.41876220703125,182.0584259033203,-214.8629150390625,25.93592799673529,15.885606383894329,20.501704096679703,-20.501704096679703,9505,cuda:0,torch_lbfgs,huber,loo_position,ID20,HELD-OUT,51.899714364693196
True,ID21,-178.1639404296875,1595.4134521484375,-222.5978546142578,34.31831685353614,34.16589664884791,3.23084785156243,-3.23084785156243,9503,cuda:0,torch_lbfgs,huber,loo_position,ID21,HELD-OUT,50.47908996563507
True,ID22,-212.28111267089844,1577.26123046875,-234.53379821777344,30.159977879716074,20.566526444329156,22.059969531249862,-22.059969531249862,9518,cuda:0,torch_lbfgs,huber,loo_position,ID22,HELD-OUT,51.120862571047624
True,ID23,-200.14077758789062,1669.103759765625,-239.1186065673828,77.58005103574885,34.595069044865916,69.43950976562519,69.43950976562519,9533,cuda:0,torch_lbfgs,huber,loo_position,ID23,HELD-OUT,50.133059248560826
True,ID24,-219.98997497558594,1671.0673828125,-240.3961639404297,72.92895108109423,14.436082027550006,71.4858828125,71.4858828125,9518,cuda:0,torch_lbfgs,huber,loo_position,ID24,HELD-OUT,49.69492340168246
True,ID01,-461.982177734375,50.70738983154297,-324.383544921875,165.20266638498856,99.55574042926828,131.83541075253638,-131.83541075253638,9506,cuda:0,torch_lbfgs,huber,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID04,-275.23870849609375,56.362449645996094,515.7025756835938,138.62133495103416,58.22282429376705,125.80134035400391,-125.80134035400391,9534,cuda:0,torch_lbfgs,huber,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID07,294.6355285644531,94.42640686035156,46.13404083251953,130.72057736164987,58.02013594003243,117.13894813964845,-117.13894813964845,9498,cuda:0,torch_lbfgs,huber,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID10,67.69679260253906,184.7411651611328,-948.1620483398438,54.866530138415996,10.207975629054088,53.90856483886719,-53.90856483886719,9496,cuda:0,torch_lbfgs,huber,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID17,-136.94471740722656,172.90274047851562,-308.5179138183594,60.10049323757603,47.704658062896215,36.5559145214844,-36.5559145214844,9500,cuda:0,torch_lbfgs,huber,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID18,-314.5389709472656,235.24661254882812,-235.6270294189453,36.10712525451808,22.37243107702866,28.34076254882814,28.34076254882814,9505,cuda:0,torch_lbfgs,huber,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID19,-174.81700134277344,102.85076141357422,-69.94007110595703,113.0172301803315,46.27376892910995,103.1098085864258,-103.1098085864258,9485,cuda:0,torch_lbfgs,huber,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID20,-65.70028686523438,185.97373962402344,-215.28549194335938,22.681960211302595,15.471359776142036,16.586390375976578,-16.586390375976578,9505,cuda:0,torch_lbfgs,huber,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID02,-526.2870483398438,1058.751953125,-224.0290985107422,61.392396337208766,39.69026792620557,46.83704687499994,-46.83704687499994,9555,cuda:0,torch_lbfgs,huber,leave_height,MID,HELD-OUT,48.47908996563507
True,ID05,-185.57484436035156,1109.772216796875,508.0981750488281,34.95097326801619,34.39925699903876,6.185600237298331,6.185600237298331,9495,cuda:0,torch_lbfgs,huber,leave_height,MID,HELD-OUT,48.47908996563507
True,ID08,433.2914733886719,1200.22412109375,-103.24297332763672,85.64548403272697,52.142110612582755,67.9437210937499,67.9437210937499,9491,cuda:0,torch_lbfgs,huber,leave_height,MID,HELD-OUT,48.47908996563507
True,ID11,-88.91754150390625,1159.5872802734375,-966.6090087890625,37.39867860519632,26.797521212666542,26.08743027343735,26.08743027343735,9510,cuda:0,torch_lbfgs,huber,leave_height,MID,HELD-OUT,48.47908996563507
True,ID13,-175.71868896484375,1079.090576171875,-184.0228271484375,63.15641444146268,19.694917526931338,60.00702382812506,-60.00702382812506,9498,cuda:0,torch_lbfgs,huber,leave_height,MID,HELD-OUT,48.47908996563507
True,ID14,-173.4822998046875,1072.53466796875,-161.76248168945312,73.01466217359722,41.472356757233904,60.09313203124998,-60.09313203124998,9510,cuda:0,torch_lbfgs,huber,leave_height,MID,HELD-OUT,48.47908996563507
True,ID15,-187.060546875,1080.478271484375,-202.5823211669922,56.44784054814754,22.48374371435155,51.776828515625084,-51.776828515625084,9554,cuda:0,torch_lbfgs,huber,leave_height,MID,HELD-OUT,48.47908996563507
True,ID16,-182.11468505859375,1120.5953369140625,-165.9654998779297,20.056545978019813,20.003199566229302,1.4618630859374662,-1.4618630859374662,9484,cuda:0,torch_lbfgs,huber,leave_height,MID,HELD-OUT,48.47908996563507
True,ID03,-564.7855834960938,1729.9705810546875,-258.2221984863281,104.9821283195846,10.953566492921373,104.40913105468735,104.40913105468735,9515,cuda:0,torch_lbfgs,huber,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID06,-166.75404357910156,1792.7080078125,493.68560791015625,112.28017282579727,31.55310636703509,107.75545781250003,107.75545781250003,9520,cuda:0,torch_lbfgs,huber,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID09,423.6184387207031,1527.7554931640625,-46.17610168457031,46.02083527854567,21.985084852249624,40.4298568359377,-40.4298568359377,9528,cuda:0,torch_lbfgs,huber,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID12,17.159772872924805,1671.623046875,-960.8021240234375,101.80077421844477,61.01056541129612,81.49299687499979,81.49299687499979,9504,cuda:0,torch_lbfgs,huber,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID21,-178.90370178222656,1600.078369140625,-222.15365600585938,33.52345697663697,33.49276956843576,1.4340691406250698,1.4340691406250698,9503,cuda:0,torch_lbfgs,huber,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID22,-213.65115356445312,1582.076416015625,-234.57293701171875,25.80438645834506,19.19593149143511,17.244783984374862,-17.244783984374862,9518,cuda:0,torch_lbfgs,huber,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID23,-200.81903076171875,1673.2318115234375,-238.80313110351562,80.98056832765747,33.84769324733384,73.56756152343769,73.56756152343769,9533,cuda:0,torch_lbfgs,huber,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID24,-220.5971221923828,1674.71923828125,-240.10604858398438,76.47477836330113,14.237696853578848,75.13773828125,75.13773828125,9518,cuda:0,torch_lbfgs,huber,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID07,296.36627197265625,88.20516967773438,49.19828796386719,135.4637369368861,55.9704270321583,123.36018532226564,-123.36018532226564,9498,cuda:0,torch_lbfgs,huber,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID08,431.2710266113281,1206.0078125,-103.9092788696289,89.63291445969092,50.973797196139195,73.7274124999999,73.7274124999999,9491,cuda:0,torch_lbfgs,huber,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID09,424.1462097167969,1522.3797607421875,-47.03460693359375,50.69755069125008,21.72762386540288,45.8055892578127,-45.8055892578127,9528,cuda:0,torch_lbfgs,huber,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID04,-275.06793212890625,39.648799896240234,517.4815673828125,154.42334427459463,59.46466894446846,142.51499010375977,-142.51499010375977,9534,cuda:0,torch_lbfgs,huber,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID05,-185.9100799560547,1109.92138671875,508.96929931640625,35.841737473075206,35.277483358642385,6.334770159173331,6.334770159173331,9495,cuda:0,torch_lbfgs,huber,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID06,-166.7742462158203,1795.509521484375,494.03338623046875,115.01926614249942,31.72676535927042,110.55697148437503,110.55697148437503,9520,cuda:0,torch_lbfgs,huber,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID13,-174.7446746826172,1078.604736328125,-183.73452758789062,63.90183019832362,20.592652754594866,60.49286367187506,-60.49286367187506,9498,cuda:0,torch_lbfgs,huber,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID14,-174.6090087890625,1074.3082275390625,-161.6117401123047,71.24277436260381,40.91894875060135,58.31957246093748,-58.31957246093748,9510,cuda:0,torch_lbfgs,huber,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID15,-186.222412109375,1079.4833984375,-202.60951232910156,57.56765701521916,23.003970275157673,52.771701562500084,-52.771701562500084,9554,cuda:0,torch_lbfgs,huber,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID16,-183.11074829101562,1122.778076171875,-165.3917694091797,20.475525391666665,20.462831612697425,0.7208761718750338,0.7208761718750338,9484,cuda:0,torch_lbfgs,huber,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID19,-177.39382934570312,90.0251235961914,-64.45841979980469,126.62079785759981,50.90971142370358,115.93544640380861,-115.93544640380861,9485,cuda:0,torch_lbfgs,huber,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID10,68.40531158447266,173.01901245117188,-951.0661010742188,66.94432184290163,13.196633700756399,65.63071754882813,-65.63071754882813,9496,cuda:0,torch_lbfgs,huber,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID11,-89.70529174804688,1160.9954833984375,-967.3670654296875,39.106281832765404,27.8081179298854,27.49563339843735,27.49563339843735,9510,cuda:0,torch_lbfgs,huber,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID12,17.171772003173828,1672.22021484375,-960.9476928710938,102.29300969875086,61.03330786672736,82.09016484374979,82.09016484374979,9504,cuda:0,torch_lbfgs,huber,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID20,-65.0462646484375,175.14401245117188,-214.37083435058594,31.955019447466885,16.415838889219906,27.41611754882814,-27.41611754882814,9505,cuda:0,torch_lbfgs,huber,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID01,-460.36285400390625,54.63300323486328,-322.46563720703125,163.59857631337744,101.9979309292422,127.90979734921606,-127.90979734921606,9506,cuda:0,torch_lbfgs,huber,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID02,-526.578125,1058.912841796875,-223.3961181640625,61.563311401498616,40.14196764129459,46.67615820312494,-46.67615820312494,9555,cuda:0,torch_lbfgs,huber,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID03,-559.0258178710938,1711.1993408203125,-258.0831298828125,85.8037027192259,5.331702934106087,85.63789082031235,85.63789082031235,9515,cuda:0,torch_lbfgs,huber,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID17,-134.18173217773438,177.21823120117188,-308.38922119140625,59.73290930909719,50.28494335087577,32.24042379882815,-32.24042379882815,9500,cuda:0,torch_lbfgs,huber,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID18,-312.685546875,240.1289825439453,-234.78909301757812,38.962819258878056,20.354968645700236,33.223132543945326,33.223132543945326,9505,cuda:0,torch_lbfgs,huber,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID21,-176.29673767089844,1583.2203369140625,-223.6724090576172,39.07793523671691,35.9052417494811,15.42396308593743,-15.42396308593743,9503,cuda:0,torch_lbfgs,huber,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID22,-209.3838348388672,1567.9949951171875,-234.08392333984375,39.148460220923255,23.479157252961038,31.326204882812362,-31.326204882812362,9518,cuda:0,torch_lbfgs,huber,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID23,-197.87388610839844,1656.6036376953125,-240.31326293945312,67.99093287016308,37.157409509247216,56.93938769531269,56.93938769531269,9533,cuda:0,torch_lbfgs,huber,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID24,-217.65011596679688,1656.72607421875,-241.44058227539062,59.177919388405485,15.37932965048838,57.144574218749995,57.144574218749995,9518,cuda:0,torch_lbfgs,huber,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID01,-463.4229736328125,34.413169860839844,-318.3025817871094,179.94003982249112,102.15689126591697,148.1296307232395,-148.1296307232395,9506,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID02,-524.122802734375,1057.5186767578125,-224.10186767578125,62.91960131813588,40.59704734860382,48.07032324218744,-48.07032324218744,9555,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID03,-545.9039306640625,1628.210205078125,-244.60255432128906,14.468045696631942,14.22351724489895,2.64875507812485,2.64875507812485,9515,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID04,-113.9268798828125,943.1506958007812,-210.05226135253906,1047.9194758521758,720.4402522555577,760.9869058007812,760.9869058007812,9534,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID05,-190.871337890625,1095.732421875,495.9975280761719,24.35927086338614,23.058310928005557,7.854194684576669,-7.854194684576669,9495,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID06,-164.32835388183594,1793.6788330078125,491.82379150390625,113.53808674810134,32.70309657699773,108.72628300781253,108.72628300781253,9520,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID07,291.6269226074219,91.43583679199219,42.10067367553711,135.02083175712383,61.6402779317019,120.12951820800782,-120.12951820800782,9498,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID08,419.4208679199219,1206.8228759765625,-100.3804931640625,84.53513368928003,39.869889680660826,74.5424759765624,74.5424759765624,9491,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID09,431.3089599609375,1499.251220703125,-53.9242057800293,73.00956779673112,24.051669545941486,68.9341292968752,-68.9341292968752,9528,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID10,66.59353637695312,182.10850524902344,-946.7637329101562,57.19753345500233,8.639892186576507,56.54122475097657,-56.54122475097657,9496,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID11,-87.12291717529297,1157.551025390625,-964.175537109375,34.19241914753234,24.30354890730853,24.05117539062485,24.05117539062485,9510,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID12,17.67274284362793,1668.0792236328125,-959.0247802734375,99.23916871055448,61.419369390474664,77.94917363281229,77.94917363281229,9504,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID13,-176.83489990234375,1079.62841796875,-184.0795440673828,62.39462388314942,18.881352654238654,59.46918203125006,-59.46918203125006,9498,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID14,-171.64842224121094,1071.9678955078125,-161.03207397460938,74.4584048702498,43.17904633987105,60.65990449218748,-60.65990449218748,9510,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID15,-187.7977294921875,1084.1669921875,-201.1781005859375,52.43919712355449,20.91418853258176,48.088107812500084,-48.088107812500084,9554,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID16,-181.6062469482422,1120.4205322265625,-164.89260864257812,21.201896827991135,21.13863164218942,1.6366677734374662,-1.6366677734374662,9484,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID17,-139.98385620117188,165.20541381835938,-305.9027099609375,63.94527443498624,46.158951109023796,44.25324118164065,-44.25324118164065,9500,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID18,-316.6757507324219,230.10931396484375,-235.96485900878906,33.66227874619085,24.387461336072867,23.203463964843763,23.203463964843763,9505,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID19,-147.2388153076172,207.8247833251953,-70.9015121459961,59.813257264082836,59.78419902631065,1.8642133251952941,1.8642133251952941,9485,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID20,-70.41766357421875,230.1960906982422,-208.8008270263672,31.63507280108637,15.39582759760737,27.635960698242172,27.635960698242172,9505,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID21,-169.8212432861328,1578.1392822265625,-226.87615966796875,46.94698858307473,42.2322623491847,20.50501777343743,-20.50501777343743,9503,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID22,-222.45729064941406,1556.2412109375,-242.93252563476562,44.98701158951095,12.95938864799126,43.07998906249986,-43.07998906249986,9518,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID23,-208.2793426513672,1642.212646484375,-234.34320068359375,49.43969334185937,25.1777130483589,42.54839648437519,42.54839648437519,9533,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID24,-215.30633544921875,1616.8994140625,-227.37686157226562,17.60689038980845,3.176860356168352,17.317914062499995,17.317914062499995,9518,cuda:0,torch_lbfgs,student_t,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID01,-463.3913269042969,34.60047912597656,-318.1798400878906,179.84417064161693,102.25945059190573,147.94232145810278,-147.94232145810278,9506,cuda:0,torch_lbfgs,student_t,loo_position,ID01,HELD-OUT,50.44501406224509
True,ID02,-524.3705444335938,1057.6917724609375,-223.99464416503906,62.773813222538756,40.57594386541685,47.89722753906244,-47.89722753906244,9555,cuda:0,torch_lbfgs,student_t,loo_position,ID02,HELD-OUT,51.24910706458937
True,ID03,-545.7024536132812,1627.697021484375,-244.67713928222656,14.437263902745254,14.278442612296207,2.13557148437485,2.13557148437485,9515,cuda:0,torch_lbfgs,student_t,loo_position,ID03,HELD-OUT,50.74733943984202
True,ID04,-113.9268798828125,943.1506958007812,-210.05226135253906,1047.9194758521758,720.4402522555577,760.9869058007812,760.9869058007812,9534,cuda:0,torch_lbfgs,student_t,loo_position,ID04,HELD-OUT,48.42962419902996
True,ID05,-190.9811553955078,1095.970703125,496.6483459472656,24.90853284263799,23.715667203977414,7.615913434576669,-7.615913434576669,9495,cuda:0,torch_lbfgs,student_t,loo_position,ID05,HELD-OUT,49.14867523496154
True,ID06,-164.190673828125,1798.346435546875,492.1841735839844,118.0965775062643,32.99436829635166,113.39388554687503,113.39388554687503,9520,cuda:0,torch_lbfgs,student_t,loo_position,ID06,HELD-OUT,48.407839775594226
True,ID07,291.1168212890625,91.26529693603516,41.80122375488281,135.42793382374893,62.1982418527759,120.30005806396485,-120.30005806396485,9498,cuda:0,torch_lbfgs,student_t,loo_position,ID07,HELD-OUT,50.71720308481039
True,ID08,419.4796447753906,1206.48388671875,-100.31563568115234,84.23340330141176,39.86362741295114,74.2034867187499,74.2034867187499,9491,cuda:0,torch_lbfgs,student_t,loo_position,ID08,HELD-OUT,50.215719551366206
True,ID09,431.4162292480469,1498.7733154296875,-54.08110809326172,73.47590453915656,24.09726135180017,69.4120345703127,-69.4120345703127,9528,cuda:0,torch_lbfgs,student_t,loo_position,ID09,HELD-OUT,50.564544482997064
True,ID10,66.82008361816406,180.53097534179688,-947.1102905273438,58.81364499567302,9.014166331760586,58.11875465820313,-58.11875465820313,9496,cuda:0,torch_lbfgs,student_t,loo_position,ID10,HELD-OUT,49.373440214212025
True,ID11,-89.02020263671875,1160.659423828125,-965.9537353515625,38.06204421098619,26.666022556686304,27.15957382812485,27.15957382812485,9510,cuda:0,torch_lbfgs,student_t,loo_position,ID11,HELD-OUT,47.78848948865121
True,ID12,17.823713302612305,1669.235107421875,-959.297119140625,100.24981954432103,61.582596640210134,79.10505742187479,79.10505742187479,9504,cuda:0,torch_lbfgs,student_t,loo_position,ID12,HELD-OUT,49.564544482997064
True,ID13,-176.85145568847656,1079.5714111328125,-184.00009155273438,62.46328741126963,18.928684929777656,59.52618886718756,-59.52618886718756,9498,cuda:0,torch_lbfgs,student_t,loo_position,ID13,HELD-OUT,50.23701345675377
True,ID14,-171.35696411132812,1071.5614013671875,-161.08383178710938,74.87258915109973,43.322044783318056,61.06639863281248,-61.06639863281248,9510,cuda:0,torch_lbfgs,student_t,loo_position,ID14,HELD-OUT,50.983895496472144
True,ID15,-187.9835968017578,1084.604248046875,-201.19883728027344,52.00138414948391,20.821629657727378,47.650851953125084,-47.650851953125084,9554,cuda:0,torch_lbfgs,student_t,loo_position,ID15,HELD-OUT,51.16011910101756
True,ID16,-181.5727996826172,1120.350341796875,-164.91127014160156,21.194204266329496,21.125362234937523,1.7068582031249662,-1.7068582031249662,9484,cuda:0,torch_lbfgs,student_t,loo_position,ID16,HELD-OUT,50.42217562192981
True,ID17,-138.73992919921875,167.16241455078125,-305.7113952636719,63.484509924251135,47.342486670898595,42.29624044921877,-42.29624044921877,9500,cuda:0,torch_lbfgs,student_t,loo_position,ID17,HELD-OUT,51.82248104281042
True,ID18,-315.5546875,232.39334106445312,-235.50804138183594,34.45645465537895,23.186958978218914,25.48749106445314,25.48749106445314,9505,cuda:0,torch_lbfgs,student_t,loo_position,ID18,HELD-OUT,51.90585012570719
True,ID19,-146.61782836914062,208.88780212402344,-71.18834686279297,60.080516951019646,60.00916454337491,2.927232124023419,2.927232124023419,9485,cuda:0,torch_lbfgs,student_t,loo_position,ID19,HELD-OUT,50.97171282327909
True,ID20,-70.6227798461914,232.4417724609375,-208.72824096679688,33.58133975853565,15.322983515454984,29.881642460937485,29.881642460937485,9505,cuda:0,torch_lbfgs,student_t,loo_position,ID20,HELD-OUT,51.899714364693196
True,ID21,-169.79039001464844,1577.946044921875,-226.89578247070312,47.059396389831235,42.26309294521802,20.69825507812493,-20.69825507812493,9503,cuda:0,torch_lbfgs,student_t,loo_position,ID21,HELD-OUT,50.47908996563507
True,ID22,-222.2791290283203,1555.15869140625,-243.0276641845703,46.08132742540955,13.15908705020115,44.16250859374986,-44.16250859374986,9518,cuda:0,torch_lbfgs,student_t,loo_position,ID22,HELD-OUT,51.120862571047624
True,ID23,-208.44888305664062,1642.20263671875,-234.2010498046875,49.32202091590375,24.962920554192063,42.53838671875019,42.53838671875019,9533,cuda:0,torch_lbfgs,student_t,loo_position,ID23,HELD-OUT,50.133059248560826
True,ID24,-215.46739196777344,1618.10888671875,-227.39834594726562,18.775146352094122,3.0400759721493005,18.527386718749995,18.527386718749995,9518,cuda:0,torch_lbfgs,student_t,loo_position,ID24,HELD-OUT,49.69492340168246
True,ID01,-461.09942626953125,39.44546890258789,-315.3891296386719,177.96570846629228,105.8061768307813,143.09733168149145,-143.09733168149145,9506,cuda:0,torch_lbfgs,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID04,-113.9268798828125,943.1506958007812,-210.05226135253906,1047.9194758521758,720.4402522555577,760.9869058007812,760.9869058007812,9534,cuda:0,torch_lbfgs,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID07,288.8282470703125,98.24884796142578,37.9042854309082,130.7765545650623,65.28304876830946,113.31650703857423,-113.31650703857423,9498,cuda:0,torch_lbfgs,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID10,66.36200714111328,189.0654296875,-944.9066162109375,50.04412252561606,6.768409109878384,49.584300312500005,-49.584300312500005,9496,cuda:0,torch_lbfgs,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID17,-135.5242462158203,171.3946990966797,-305.5677185058594,63.046974739575205,50.25988743324759,38.063955903320334,-38.063955903320334,9500,cuda:0,torch_lbfgs,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID18,-313.92767333984375,236.6964569091797,-234.43675231933594,36.58895262634103,21.24314464186889,29.7906069091797,29.7906069091797,9505,cuda:0,torch_lbfgs,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID19,-142.55108642578125,214.6644287109375,-72.14476013183594,62.8733402100452,62.267967308304875,8.703858710937482,8.703858710937482,9485,cuda:0,torch_lbfgs,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
