row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id,seed_id
R2:L19:I1+I2+I3+I8:T8,simulate_imu_prior,1.0028685279830825,,,,,partial_raw_0143,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0143_cuda0,
R2:L19:I1+I2+I3+I8:T8,cpu_golden,25.5859588389867,,,,,partial_raw_0143,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0143_cuda0,
R2:L19:I1+I2+I3+I8:T8,torch_gpu,2.0785512189904694,0.0,1.0,2.0785512189904694,2.0785512189904694,partial_raw_0143,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0143_cuda0,
R4:L0:I0:T6,simulate_imu_prior,0.0927909319871105,,,,,partial_raw_0144,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0144_cuda0,
R4:L0:I0:T6,cpu_golden,30.534315889002755,,,,,partial_raw_0144,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0144_cuda0,
R4:L0:I0:T6,torch_gpu,2.770277484989492,0.0,1.0,2.770277484989492,2.770277484989492,partial_raw_0144,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0144_cuda0,
R4:L0:I0:T8,simulate_imu_prior,0.1376990779826883,,,,,partial_raw_0144,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0144_cuda0,
R4:L0:I0:T8,cpu_golden,21.89683399198111,,,,,partial_raw_0144,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0144_cuda0,
R4:L0:I0:T8,torch_gpu,3.048112318996573,0.0,1.0,3.048112318996573,3.048112318996573,partial_raw_0144,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0144_cuda0,
R4:L0:I1:T6,simulate_imu_prior,0.1521144119906239,,,,,partial_raw_0145,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0145_cuda0,
R4:L0:I1:T6,cpu_golden,24.334107417991618,,,,,partial_raw_0145,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0145_cuda0,
R4:L0:I1:T6,torch_gpu,2.7584941220120527,0.0,1.0,2.7584941220120527,2.7584941220120527,partial_raw_0145,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0145_cuda0,
R4:L0:I1:T8,simulate_imu_prior,0.1095430470013525,,,,,partial_raw_0145,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0145_cuda0,
R4:L0:I1:T8,cpu_golden,26.38401623099344,,,,,partial_raw_0145,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0145_cuda0,
R4:L0:I1:T8,torch_gpu,2.848269949987298,0.0,1.0,2.848269949987298,2.848269949987298,partial_raw_0145,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0145_cuda0,
R4:L0:I3:T6,simulate_imu_prior,0.1421783429977949,,,,,partial_raw_0146,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0146_cuda1,
R4:L0:I3:T6,cpu_golden,28.883692611998413,,,,,partial_raw_0146,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0146_cuda1,
R4:L0:I3:T6,torch_gpu,3.1898117320088204,0.0,1.0,3.1898117320088204,3.1898117320088204,partial_raw_0146,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0146_cuda1,
R4:L0:I3:T8,simulate_imu_prior,0.1425725640146993,,,,,partial_raw_0146,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0146_cuda1,
R4:L0:I3:T8,cpu_golden,26.35184324500733,,,,,partial_raw_0146,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0146_cuda1,
R4:L0:I3:T8,torch_gpu,2.02210146698053,0.0,1.0,2.02210146698053,2.02210146698053,partial_raw_0146,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0146_cuda1,
R4:L0:I4:T6,simulate_imu_prior,0.0925049659854266,,,,,partial_raw_0147,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0147_cuda1,
R4:L0:I4:T6,cpu_golden,23.97187984897755,,,,,partial_raw_0147,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0147_cuda1,
R4:L0:I4:T6,torch_gpu,2.821659865003312,0.0,1.0,2.821659865003312,2.821659865003312,partial_raw_0147,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0147_cuda1,
R4:L0:I4:T8,simulate_imu_prior,0.1504494759719818,,,,,partial_raw_0147,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0147_cuda1,
R4:L0:I4:T8,cpu_golden,21.599481042998377,,,,,partial_raw_0147,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0147_cuda1,
R4:L0:I4:T8,torch_gpu,2.12762979301624,0.0,1.0,2.12762979301624,2.12762979301624,partial_raw_0147,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0147_cuda1,
R4:L0:I7:T6,simulate_imu_prior,0.1304141730070114,,,,,partial_raw_0148,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0148_cuda0,
R4:L0:I7:T6,cpu_golden,22.48553987799096,,,,,partial_raw_0148,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0148_cuda0,
R4:L0:I7:T6,torch_gpu,2.1522839370009024,0.0,1.0,2.1522839370009024,2.1522839370009024,partial_raw_0148,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0148_cuda0,
R4:L0:I7:T8,simulate_imu_prior,0.1033097360050305,,,,,partial_raw_0148,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0148_cuda0,
R4:L0:I7:T8,cpu_golden,20.75230095500592,,,,,partial_raw_0148,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0148_cuda0,
R4:L0:I7:T8,torch_gpu,2.4937297409924213,0.0,1.0,2.4937297409924213,2.4937297409924213,partial_raw_0148,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0148_cuda0,
R4:L0:I8:T6,simulate_imu_prior,0.0958317419863306,,,,,partial_raw_0149,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0149_cuda1,
R4:L0:I8:T6,cpu_golden,24.81479367299471,,,,,partial_raw_0149,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0149_cuda1,
R4:L0:I8:T6,torch_gpu,3.0586167610017583,0.0,1.0,3.0586167610017583,3.0586167610017583,partial_raw_0149,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0149_cuda1,
R4:L0:I8:T8,simulate_imu_prior,0.1480187689885497,,,,,partial_raw_0149,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0149_cuda1,
R4:L0:I8:T8,cpu_golden,28.61244182899827,,,,,partial_raw_0149,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0149_cuda1,
R4:L0:I8:T8,torch_gpu,3.002162205026252,0.0,1.0,3.002162205026252,3.002162205026252,partial_raw_0149,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0149_cuda1,
R4:L0:I1+I3+I7:T6,simulate_imu_prior,0.1473612339759711,,,,,partial_raw_0150,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0150_cuda1,
R4:L0:I1+I3+I7:T6,cpu_golden,24.40072618899285,,,,,partial_raw_0150,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0150_cuda1,
R4:L0:I1+I3+I7:T6,torch_gpu,2.2384597710042726,0.0,1.0,2.2384597710042726,2.2384597710042726,partial_raw_0150,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0150_cuda1,
R4:L0:I1+I3+I7:T8,simulate_imu_prior,0.1373880599858239,,,,,partial_raw_0150,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0150_cuda1,
R4:L0:I1+I3+I7:T8,cpu_golden,23.842950821999693,,,,,partial_raw_0150,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0150_cuda1,
R4:L0:I1+I3+I7:T8,torch_gpu,3.0446160699939355,0.0,1.0,3.0446160699939355,3.0446160699939355,partial_raw_0150,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0150_cuda1,
R4:L0:I1+I2+I3+I8:T6,simulate_imu_prior,0.1504512010142207,,,,,partial_raw_0151,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0151_cuda0,
R4:L0:I1+I2+I3+I8:T6,cpu_golden,23.87227433698717,,,,,partial_raw_0151,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0151_cuda0,
R4:L0:I1+I2+I3+I8:T6,torch_gpu,2.9759304850012995,0.0,1.0,2.9759304850012995,2.9759304850012995,partial_raw_0151,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0151_cuda0,
R4:L0:I1+I2+I3+I8:T8,simulate_imu_prior,0.1488635209971107,,,,,partial_raw_0151,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0151_cuda0,
R4:L0:I1+I2+I3+I8:T8,cpu_golden,28.326042461005272,,,,,partial_raw_0151,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0151_cuda0,
R4:L0:I1+I2+I3+I8:T8,torch_gpu,2.393214006995549,0.0,1.0,2.393214006995549,2.393214006995549,partial_raw_0151,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0151_cuda0,
R4:L1:I0:T6,simulate_imu_prior,0.7292990710120648,,,,,partial_raw_0152,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0152_cuda0,
R4:L1:I0:T6,cpu_golden,25.69902732799528,,,,,partial_raw_0152,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0152_cuda0,
R4:L1:I0:T6,torch_gpu,3.1805803569732234,0.0,1.0,3.1805803569732234,3.1805803569732234,partial_raw_0152,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0152_cuda0,
R4:L1:I0:T8,simulate_imu_prior,0.9960419030103368,,,,,partial_raw_0152,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0152_cuda0,
R4:L1:I0:T8,cpu_golden,20.50186927398317,,,,,partial_raw_0152,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0152_cuda0,
R4:L1:I0:T8,torch_gpu,1.826461243996164,0.0,1.0,1.826461243996164,1.826461243996164,partial_raw_0152,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0152_cuda0,
R4:L1:I1:T6,simulate_imu_prior,1.037809007015312,,,,,partial_raw_0153,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0153_cuda0,
R4:L1:I1:T6,cpu_golden,24.83246728399536,,,,,partial_raw_0153,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0153_cuda0,
R4:L1:I1:T6,torch_gpu,2.5232353399915155,0.0,1.0,2.5232353399915155,2.5232353399915155,partial_raw_0153,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0153_cuda0,
R4:L1:I1:T8,simulate_imu_prior,0.9227351449953858,,,,,partial_raw_0153,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0153_cuda0,
R4:L1:I1:T8,cpu_golden,31.114173920999747,,,,,partial_raw_0153,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0153_cuda0,
R4:L1:I1:T8,torch_gpu,1.9826311219949275,0.0,1.0,1.9826311219949275,1.9826311219949275,partial_raw_0153,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0153_cuda0,
R4:L1:I3:T6,simulate_imu_prior,0.9700541950005572,,,,,partial_raw_0154,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0154_cuda0,
R4:L1:I3:T6,cpu_golden,27.398099768004613,,,,,partial_raw_0154,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0154_cuda0,
R4:L1:I3:T6,torch_gpu,3.015256002981914,0.0,1.0,3.015256002981914,3.015256002981914,partial_raw_0154,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0154_cuda0,
R4:L1:I3:T8,simulate_imu_prior,0.6811239770031534,,,,,partial_raw_0154,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0154_cuda0,
R4:L1:I3:T8,cpu_golden,20.844264839979587,,,,,partial_raw_0154,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0154_cuda0,
R4:L1:I3:T8,torch_gpu,1.9470643690146967,0.0,1.0,1.9470643690146967,1.9470643690146967,partial_raw_0154,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0154_cuda0,
R4:L1:I4:T6,simulate_imu_prior,0.9472812250023708,,,,,partial_raw_0155,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0155_cuda1,
R4:L1:I4:T6,cpu_golden,23.44287379801972,,,,,partial_raw_0155,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0155_cuda1,
R4:L1:I4:T6,torch_gpu,2.967610952007817,0.0,1.0,2.967610952007817,2.967610952007817,partial_raw_0155,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0155_cuda1,
R4:L1:I4:T8,simulate_imu_prior,0.9960356160008814,,,,,partial_raw_0155,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0155_cuda1,
R4:L1:I4:T8,cpu_golden,20.711970264004776,,,,,partial_raw_0155,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0155_cuda1,
R4:L1:I4:T8,torch_gpu,2.026780196989421,0.0,1.0,2.026780196989421,2.026780196989421,partial_raw_0155,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0155_cuda1,
R4:L1:I7:T6,simulate_imu_prior,0.5760870550002437,,,,,partial_raw_0156,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0156_cuda1,
R4:L1:I7:T6,cpu_golden,23.7647166789975,,,,,partial_raw_0156,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0156_cuda1,
R4:L1:I7:T6,torch_gpu,3.07617927598767,0.0,1.0,3.07617927598767,3.07617927598767,partial_raw_0156,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0156_cuda1,
R4:L1:I7:T8,simulate_imu_prior,0.9865482070017606,,,,,partial_raw_0156,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0156_cuda1,
R4:L1:I7:T8,cpu_golden,23.08266291898326,,,,,partial_raw_0156,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0156_cuda1,
R4:L1:I7:T8,torch_gpu,2.026609897991875,0.0,1.0,2.026609897991875,2.026609897991875,partial_raw_0156,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0156_cuda1,
R4:L1:I8:T6,simulate_imu_prior,0.7265987610153388,,,,,partial_raw_0157,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0157_cuda1,
R4:L1:I8:T6,cpu_golden,29.93282860101317,,,,,partial_raw_0157,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0157_cuda1,
R4:L1:I8:T6,torch_gpu,3.2648135439958423,0.0,1.0,3.2648135439958423,3.2648135439958423,partial_raw_0157,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0157_cuda1,
R4:L1:I8:T8,simulate_imu_prior,0.8926638010016177,,,,,partial_raw_0157,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0157_cuda1,
R4:L1:I8:T8,cpu_golden,23.66391905699857,,,,,partial_raw_0157,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0157_cuda1,
R4:L1:I8:T8,torch_gpu,3.1045591449947096,0.0,1.0,3.1045591449947096,3.1045591449947096,partial_raw_0157,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0157_cuda1,
R4:L1:I1+I3+I7:T6,simulate_imu_prior,0.970561883004848,,,,,partial_raw_0158,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0158_cuda1,
R4:L1:I1+I3+I7:T6,cpu_golden,22.96158561797347,,,,,partial_raw_0158,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0158_cuda1,
R4:L1:I1+I3+I7:T6,torch_gpu,3.0049127929960378,0.0,1.0,3.0049127929960378,3.0049127929960378,partial_raw_0158,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0158_cuda1,
R4:L1:I1+I3+I7:T8,simulate_imu_prior,0.9784894309996162,,,,,partial_raw_0158,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0158_cuda1,
R4:L1:I1+I3+I7:T8,cpu_golden,29.161737433983944,,,,,partial_raw_0158,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0158_cuda1,
R4:L1:I1+I3+I7:T8,torch_gpu,2.0059546109987423,0.0,1.0,2.0059546109987423,2.0059546109987423,partial_raw_0158,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0158_cuda1,
R4:L1:I1+I2+I3+I8:T6,simulate_imu_prior,0.9698747880174778,,,,,partial_raw_0159,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0159_cuda0,
R4:L1:I1+I2+I3+I8:T6,cpu_golden,24.761177428998053,,,,,partial_raw_0159,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0159_cuda0,
R4:L1:I1+I2+I3+I8:T6,torch_gpu,2.130696389998775,0.0,1.0,2.130696389998775,2.130696389998775,partial_raw_0159,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0159_cuda0,
R4:L1:I1+I2+I3+I8:T8,simulate_imu_prior,0.5646155500144232,,,,,partial_raw_0159,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0159_cuda0,
R4:L1:I1+I2+I3+I8:T8,cpu_golden,22.98623957997188,,,,,partial_raw_0159,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0159_cuda0,
R4:L1:I1+I2+I3+I8:T8,torch_gpu,3.097551722981734,0.0,1.0,3.097551722981734,3.097551722981734,partial_raw_0159,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0159_cuda0,
R4:L2:I0:T6,simulate_imu_prior,0.961007420992246,,,,,partial_raw_0160,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0160_cuda0,
R4:L2:I0:T6,cpu_golden,21.96068584098248,,,,,partial_raw_0160,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0160_cuda0,
R4:L2:I0:T6,torch_gpu,2.738814843003638,0.0,1.0,2.738814843003638,2.738814843003638,partial_raw_0160,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0160_cuda0,
R4:L2:I0:T8,simulate_imu_prior,0.9771596610080452,,,,,partial_raw_0160,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0160_cuda0,
R4:L2:I0:T8,cpu_golden,26.30432105399086,,,,,partial_raw_0160,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0160_cuda0,
R4:L2:I0:T8,torch_gpu,1.971424332994502,0.0,1.0,1.971424332994502,1.971424332994502,partial_raw_0160,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0160_cuda0,
R4:L2:I1:T6,simulate_imu_prior,0.570405850012321,,,,,partial_raw_0161,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0161_cuda0,
R4:L2:I1:T6,cpu_golden,26.45715741298045,,,,,partial_raw_0161,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0161_cuda0,
R4:L2:I1:T6,torch_gpu,3.128411338984733,0.0,1.0,3.128411338984733,3.128411338984733,partial_raw_0161,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0161_cuda0,
R4:L2:I1:T8,simulate_imu_prior,1.0323044960096013,,,,,partial_raw_0161,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0161_cuda0,
R4:L2:I1:T8,cpu_golden,27.5384264519962,,,,,partial_raw_0161,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0161_cuda0,
R4:L2:I1:T8,torch_gpu,2.4861771810101345,0.0,1.0,2.4861771810101345,2.4861771810101345,partial_raw_0161,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0161_cuda0,
R4:L2:I3:T6,simulate_imu_prior,0.9911876610131004,,,,,partial_raw_0162,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0162_cuda1,
R4:L2:I3:T6,cpu_golden,25.573963622999145,,,,,partial_raw_0162,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0162_cuda1,
R4:L2:I3:T6,torch_gpu,2.4288470300089102,0.0,1.0,2.4288470300089102,2.4288470300089102,partial_raw_0162,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0162_cuda1,
R4:L2:I3:T8,simulate_imu_prior,0.6233324369823094,,,,,partial_raw_0162,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0162_cuda1,
R4:L2:I3:T8,cpu_golden,25.90910709599848,,,,,partial_raw_0162,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0162_cuda1,
R4:L2:I3:T8,torch_gpu,1.9956407980062068,0.0,1.0,1.9956407980062068,1.9956407980062068,partial_raw_0162,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0162_cuda1,
R4:L2:I4:T6,simulate_imu_prior,0.9622987330076284,,,,,partial_raw_0163,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0163_cuda0,
R4:L2:I4:T6,cpu_golden,28.26140241100802,,,,,partial_raw_0163,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0163_cuda0,
R4:L2:I4:T6,torch_gpu,3.2814961060066707,0.0,1.0,3.2814961060066707,3.2814961060066707,partial_raw_0163,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0163_cuda0,
R4:L2:I4:T8,simulate_imu_prior,0.8799612010188866,,,,,partial_raw_0163,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0163_cuda0,
R4:L2:I4:T8,cpu_golden,27.00943381202524,,,,,partial_raw_0163,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0163_cuda0,
R4:L2:I4:T8,torch_gpu,2.992418693989748,0.0,1.0,2.992418693989748,2.992418693989748,partial_raw_0163,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0163_cuda0,
R4:L2:I7:T6,simulate_imu_prior,0.6120604839816224,,,,,partial_raw_0164,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0164_cuda1,
R4:L2:I7:T6,cpu_golden,21.78541790999589,,,,,partial_raw_0164,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0164_cuda1,
R4:L2:I7:T6,torch_gpu,2.325904169003479,0.0,1.0,2.325904169003479,2.325904169003479,partial_raw_0164,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0164_cuda1,
R4:L2:I7:T8,simulate_imu_prior,0.5392084640043322,,,,,partial_raw_0164,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0164_cuda1,
R4:L2:I7:T8,cpu_golden,24.9844852029928,,,,,partial_raw_0164,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0164_cuda1,
R4:L2:I7:T8,torch_gpu,2.8645287599938456,0.0,1.0,2.8645287599938456,2.8645287599938456,partial_raw_0164,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0164_cuda1,
R4:L2:I8:T6,simulate_imu_prior,0.6588540500088129,,,,,partial_raw_0165,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0165_cuda1,
