version,ID,sweep,selected,x4,y4,z4,res4_rms,res4_max_abs,anchors_seen
v1-old,ID01,1513,BDEG,1368.2856470070174,1043.6159585586745,136.97542429135953,41.58880804986985,60.83347699590104,7
v1-old,ID01,1514,BDEG,1369.8092408633042,1069.1183629727825,125.83806906428337,46.50529990720641,68.17733768737662,7
v1-old,ID01,1515,BDEG,1371.8317586379503,1089.461944238816,63.82633775958363,66.21806956993134,97.11317236570403,8
v1-old,ID01,1516,BDEG,1328.0214096461193,1041.1230787309757,111.37299197175257,54.08651788121164,78.9430855394885,7
v1-old,ID01,1517,BDEG,1346.6653838603345,1064.4085363329273,110.93212642408375,26.213175542069486,38.37120037110844,7
v1-old,ID01,1518,BDEG,1332.130272515976,1066.0823646360861,103.52104199348173,54.76944630514405,80.13176737066715,8
v1-old,ID01,1519,BDEG,1371.7050621655167,1060.8530645082108,37.87407404605662,60.64886761262439,88.62195157403448,7
v1-old,ID01,1520,BDEG,1372.6224490038808,1061.6409001082627,94.78121603761181,51.87714913652763,75.9763183516975,7
v1-old,ID01,1521,BDEG,1346.964622762755,1041.9367441113093,146.90477949080113,40.49040722110658,59.15712954475521,8
v1-old,ID01,1522,BDEG,1361.4239431028657,1052.8744546901312,86.66282640437429,65.50860494801653,95.80760135779565,7
v1-old,ID01,1523,BDEG,1334.563172106192,1060.288936438306,99.76847788615318,41.521500149313695,60.720360240642094,7
v1-old,ID01,1524,BDEG,1354.916501166132,1108.8034670282577,24.655671051313668,54.26184984208307,79.52723264216365,8
v1-old,ID01,1525,BDEG,1366.3454954794129,1073.5710972625598,-15.257304594764687,40.40054236780605,58.87636950904425,7
v1-old,ID01,1526,BDEG,1344.0673651504103,1080.705848631791,75.83000680740616,33.52596069571848,49.11033889708824,7
v1-old,ID01,1527,BDEG,1373.8780058702023,1063.1563742507633,126.09719904387161,61.58190274295751,90.24976428916625,8
v1-old,ID01,1528,BDEG,1383.1641659317268,1062.9751359422519,99.59658752342662,53.30284281120092,78.11277101019004,7
v1-old,ID01,1529,BDEG,1412.5802959072337,1106.8674912042368,171.31618075684824,45.810071759113455,67.4873637709552,7
v1-old,ID01,1530,BDEG,1378.4084705802122,1085.9959008428943,45.21763896233538,78.98940963560803,115.73296375904374,8
v1-old,ID01,1531,BDEG,1353.2455535979072,1046.9435887061325,115.93944668586958,72.45883744010132,105.93432290443343,7
v1-old,ID01,1532,BDEG,1364.8849181084274,1044.7217999218442,105.99367119945437,40.910510171619244,59.8202910032569,7
v1-old,ID01,1533,BDEG,1361.990180577534,1054.4382246209905,99.03734856109178,50.342402645497096,73.65864271316377,8
v1-old,ID01,1534,BDEG,1314.5337949597256,1081.5929683801237,111.8454673382369,32.498366969368085,47.58300577482805,7
v1-old,ID01,1535,BDEG,1366.1081679697647,1084.50689769224,93.06830009952198,51.55567643046718,75.63196314701418,7
v1-old,ID01,1536,BDEG,1375.5869262089984,1048.4853362409744,87.89260285713847,43.934381035365135,64.26499923311712,8
v1-old,ID01,1537,ACFG,1531.3925620638474,1080.465665185872,105.60725059837765,23.934978946785684,37.30123988352398,7
v1-old,ID01,1538,ACFG,1585.1021277384195,1032.550675989255,204.7909167148285,19.428439891571788,29.896341284272694,7
v1-old,ID01,1539,ACFG,1510.2316085081466,1120.3428607172696,154.29756972457895,16.533793417869227,25.848202281023987,8
v1-old,ID01,1540,ACFG,1507.721079371809,1086.7998513088273,78.89949300677151,6.986987871119107,10.912862438342472,7
v1-old,ID01,1541,ACFG,1524.9734216183506,1092.8135269597117,138.77633075200748,34.55843811831671,53.8772028429039,7
v1-old,ID01,1542,ACFG,1509.581974640176,1087.4698743422614,255.84878585461695,25.371607913058778,39.308382564363,8
v1-old,ID01,1543,ACFG,1541.2218308044878,1047.0590093797518,240.37721753473593,28.96863389433399,44.65450271922191,7
v1-old,ID01,1544,ACFG,1550.873341218094,1025.5147268000248,171.95393380900444,26.955121858775833,41.60262672192994,7
v1-old,ID01,1545,ACFG,1536.7588122108716,1088.0174358928207,159.10611223213533,14.183643163579266,22.06873862591192,8
v1-old,ID01,1546,ACFG,1570.7263755267927,1064.7557487068734,184.37345815628504,0.8400994056590723,1.2998820159887146,7
v1-old,ID01,1547,ACFG,1567.2173458689936,1062.1284088875564,214.50496422197992,16.648928043701897,25.71137819837213,7
v1-old,ID01,1548,ACFG,1526.3799783539591,1048.3156230824359,207.57233590798077,22.47865517001255,34.756393026184924,8
v1-old,ID01,1549,ACFG,1525.1421193117355,1077.1300152530237,138.41094789408706,20.561726514505555,32.00545682751681,7
v1-old,ID01,1550,ACFG,1586.5600900155678,1018.3972997043835,153.7577378389011,13.539064289649296,20.86082734344518,7
v1-old,ID01,1551,ACFG,1560.7995024299817,1017.9301232225915,132.41958281816855,24.541392446871193,37.900339589611576,8
v1-old,ID01,1552,BDEG,1328.9644557046452,1064.778371776598,86.62236011921762,52.73708040765451,77.1215622014297,8
v1-old,ID01,1553,BDEG,1351.1385805522411,1079.703027116701,153.7655863132042,45.67178848673034,66.95927856189655,7
v1-old,ID01,1554,BDEG,1355.4864103417522,1128.46994908981,60.60611204399101,41.529737184872715,61.062492655791175,8
v1-old,ID01,1555,BDEG,1393.8071893853642,1098.2236693473335,41.17076718471358,27.359230296316927,40.1298990092705,7
v1-old,ID01,1556,BDEG,1356.1505072409757,1021.4412274297285,180.3310136921441,49.147659477745286,71.68007590058733,7
v1-old,ID01,1557,BDEG,1343.7233636812434,1065.7392013529843,124.79955348127393,55.37410181139688,81.06457494999677,8
v1-old,ID01,1558,BDEG,1363.113683476725,1050.4372329849352,144.19784026854722,38.37381262734227,56.151716583410234,7
v1-old,ID01,1559,BDEG,1359.8241754513758,1096.0701267648087,36.990292409647914,74.85206323178737,109.67255697081282,7
v1-old,ID01,1560,BDEG,1395.1791777873525,1075.8039411186512,138.7914769041392,42.81238334648677,62.8726235374329,8
v1-old,ID01,1561,BDEG,1330.4319761727038,1035.0757936548732,113.35689381049183,41.49097876195837,60.53135466728372,8
v1-old,ID01,1562,BDEG,1334.9530652834494,1037.0445749033593,53.65266616366263,73.59503070405916,107.2711879230701,7
v1-old,ID01,1563,BDEG,1358.0062975038288,1041.2727366047973,99.9810002809042,46.835783278041426,68.43647025819382,8
v1-old,ID01,1564,BDEG,1399.1903017764516,1097.3592621059875,123.01358738393982,65.54854554189907,96.42668502018842,7
v1-old,ID01,1565,BDEG,1360.9969560612874,1109.7634095624085,121.50989066087186,36.27928624296569,53.342066273386536,7
v1-old,ID01,1566,BDEG,1351.290107098983,1081.1437395910032,96.43821167509084,39.72402533092314,58.23188044764311,8
v1-old,ID01,1567,BDEG,1404.7271852597175,1065.8906676621052,97.80045512361451,53.097898493393515,77.89059582328582,7
v1-old,ID01,1568,BDEG,1336.234835450121,1051.860830305686,56.47561109911292,56.25378059399134,82.12159323118976,7
v1-old,ID01,1569,CDEG,1465.9129135534126,1068.549563467066,0.33489436323706223,15.776366478795365,24.514627590272084,7
v1-old,ID01,1570,CDEG,1561.5737387031875,1053.9431498318309,-13.723913938988973,22.050995194259443,34.45821563177469,7
v1-old,ID01,1571,CDEG,1533.1473063584353,1040.5530637345778,30.407248126429565,45.35341651269136,70.48700288841837,7
v1-old,ID01,1572,CDEG,1432.7108534815877,1052.1870446442053,162.82048747149722,36.10601100887461,55.127971178915686,8
v1-old,ID01,1573,CDEG,1471.1275591845344,1026.365383248489,64.53341258049507,34.90200492672874,53.899497092842466,7
v1-old,ID01,1574,CDEG,1447.4327999739623,1064.5873849619852,54.878502077485116,46.95289914376642,72.50118520193928,7
v1-old,ID01,1575,CDEG,1543.541836483032,1064.3125776159618,39.75820610153315,26.800403795552903,41.643624164317316,8
v1-old,ID01,1576,CDEG,1463.8339501532807,1070.5231326897358,46.45067259084167,30.977725569807628,47.917033271200125,7
v1-old,ID01,1577,CDEG,1441.5212938031525,1038.1584320469349,73.1806154762336,34.50989099367694,53.168083410729196,7
v1-old,ID01,1578,CDEG,1492.383178260783,1053.1412515273726,47.5437399741752,28.65073970023004,44.373955980242044,8
v1-old,ID01,1579,CDEG,1485.8214091087775,1072.7308176227564,58.3552083312559,25.608796253202716,39.61347140141379,7
v1-old,ID01,1580,CDEG,1515.963700622712,1118.6813170553853,-27.851652087748807,17.819312588161573,27.842207996463003,7
v1-old,ID01,1581,CDEG,1504.7627410244402,1065.4675023935922,81.4978124508815,29.472756230034886,45.5324146371986,8
v1-old,ID01,1582,CDEG,1527.916983711121,1039.8334744823558,52.17803171834996,13.898252121409978,21.551041190999968,7
v1-old,ID01,1583,CDEG,1474.5626589207313,1046.0971583814473,102.90357380779982,37.96365669329553,58.43223294258178,7
v1-old,ID01,1584,BDEG,1331.707211230152,1077.5645847095498,92.96524017495605,43.52090523558418,63.72959115650792,8
v1-old,ID01,1585,BDEG,1341.1980344036433,1084.2185594864063,110.67686138203585,65.39819820236359,95.87467519423262,7
v1-old,ID01,1586,BDEG,1347.3538495777918,1072.1579345020255,129.48464164096282,52.70025132346718,77.20645276392042,7
v1-old,ID01,1587,BDEG,1366.1131680298313,1085.186736037261,158.33491954825806,29.021878234974068,42.59632831916224,8
v1-old,ID01,1588,BDEG,1346.611374045548,1034.258627026562,94.85325530700895,41.15682298043986,60.06582556683634,7
v1-old,ID01,1589,BDEG,1367.682321888257,1046.7630616022193,35.2857874723813,63.99921535545911,93.37658927067469,7
v1-old,ID01,1590,BDEG,1318.746810358115,1046.017889234737,91.3495587088716,40.818495484509576,59.57006464359574,8
v1-old,ID01,1591,BDEG,1344.785597277127,1080.4251990732937,172.30887676450595,53.97523735268354,79.09645968184941,8
v1-old,ID01,1592,BDEG,1367.8921032845483,1038.2910896910646,114.04497994756758,70.5287370003715,103.09382846069275,7
v1-old,ID01,1593,BDEG,1354.485011451759,1041.5477313181511,141.2902231290467,68.62550144814355,100.29722752900398,8
v1-old,ID01,1594,BDEG,1348.3579392339575,1091.2923223505309,25.617419377701232,44.444788810272094,65.04090211725952,7
v1-old,ID01,1595,BDEG,1356.1604908079653,1026.8692403107614,139.46433456941133,68.35166583964966,99.76940723844791,7
v1-old,ID01,1596,BDEG,1317.350131177956,1083.8764378718536,122.46279153612629,65.75421593649642,96.30652392462798,8
v1-old,ID01,1597,BDEG,1353.1401521326707,1055.9538443350802,152.6413298695095,47.66247158625594,69.74222781352319,7
v1-old,ID01,1598,BDEG,1336.229087792625,1048.3198283587412,153.40458929998397,38.813786396849984,56.70837920030726,7
v1-old,ID01,1599,BDEG,1337.9205072320776,1079.844519692486,151.34102012069022,58.77549633360385,86.12069355198628,8
v1-old,ID01,1600,BDEG,1395.1666488315643,1082.3019726200318,94.17198834598365,37.006889375218364,54.33515921119897,7
v1-old,ID01,1601,BDEG,1385.79197455634,1067.9126837689564,129.60966540771136,47.78883018699506,70.10196592476268,7
v1-old,ID01,1602,BDEG,1310.784264099013,1050.0972361526183,105.68930013176862,66.0802416512479,96.45738638734883,8
v1-old,ID01,1603,BDEG,1354.1385097438842,1040.8331721658324,110.45694048850557,40.13359572867845,58.64083914246203,7
v1-old,ID01,1604,BDEG,1373.9069003704444,1081.8242768905077,71.20622363768757,41.33178516330245,60.59752716842877,8
v1-old,ID01,1605,BDEG,1332.1936251091179,1086.1654610282342,64.99644242899967,78.80347557329671,115.4137841232241,8
v1-old,ID01,1606,BDEG,1316.4994401725396,1044.7971079425135,130.04408791969465,46.32276484208103,67.60296999453612,7
v1-old,ID01,1607,BDEG,1286.7148321432148,1042.6615968502012,120.9325050121129,61.13304785955544,89.08182932478894,7
v1-old,ID01,1608,BDEG,1360.8797812750925,1032.8905355997344,96.59988719310923,35.23045272877487,51.44125300048381,8
v1-old,ID01,1609,BDEG,1372.648571290003,1072.2130119602532,70.81925012421736,52.47657992995006,76.87078940348374,7
v1-old,ID01,1610,BDEG,1349.6731037745892,1096.4540482724035,107.75394833141684,48.191782013015136,70.74277262675469,7
v1-old,ID01,1611,BDEG,1358.0631200429023,1085.2952171139623,148.89809887949852,57.22447756078157,83.96482625143653,8
v1-old,ID01,1612,BDEG,1335.7442575916652,1075.3795051343998,158.16309907254933,46.25317586451166,67.73483364857111,7
v1-old,ID01,1613,BDEG,1352.6542018111033,1045.8710609435525,173.7407428503101,40.94611744386294,59.84656127872904,7
v1-old,ID01,1614,BDEG,1373.1300000650622,1090.193028393734,104.3775208680813,36.28671840614585,53.28257645892472,8
v1-old,ID01,1615,BDEG,1342.0168855388067,1027.6129255993696,108.87008076977288,34.095985011422265,49.730236199343835,7
v1-old,ID01,1616,BDEG,1366.36078775848,1047.6198314260532,175.95417118050574,39.16801863101907,57.2960094135733,7
v1-old,ID01,1617,BDEG,1350.8517731684021,1018.95998441794,102.455362598049,32.61109857367576,47.53861284287177,8
v1-old,ID01,1618,BDEG,1305.293214265341,1072.9347555571387,167.39224151008744,39.60509660203085,57.892960828860396,7
v1-old,ID01,1619,BDEG,1319.1770781623861,1041.8364753381272,104.55111154238135,25.37235977098359,37.01951483446919,7
v1-old,ID01,1620,BDEG,1369.2278110208833,1061.2025678439609,124.95199950182752,23.08597350889898,33.82025976698833,8
v1-old,ID01,1621,BDEG,1350.8807378104525,1041.1387183481502,167.53415058299797,17.624734842066363,25.74888442079373,7
v1-old,ID01,1622,BDEG,1353.9879783566778,1072.4748150807825,46.347476799362134,60.61973053009795,88.66866753922977,7
v1-old,ID01,1623,BDEG,1371.709977559854,1089.5972949899942,125.07065658844942,26.531911612198837,38.96507613522772,8
v1-old,ID01,1624,BDEG,1386.457883916679,1060.026427372879,75.33050350063075,35.632781462727785,52.17366828513832,7
v1-old,ID01,1625,BDEG,1343.7336584772297,1087.0350839927653,112.11630400788022,55.792925174047404,81.8217900349282,7
v1-old,ID01,1626,BDEG,1368.164188993213,1039.602285360098,142.32686083331933,56.92021309222173,83.22965940687845,8
v1-old,ID01,1627,BDEG,1336.126322375635,1046.350168334449,77.73714647352126,71.22782443270594,103.99225846817899,7
v1-old,ID01,1628,BDEG,1328.7257818115897,1077.9121119249742,72.79306758219667,64.24022423482481,94.0261740761025,7
v1-old,ID01,1629,BDEG,1362.6550798585329,1080.9144981812478,117.07025912749525,30.196459619410934,44.29598784988366,8
v1-old,ID01,1630,BDEG,1353.5513501340554,1072.3267575758784,111.00570370241124,46.244652363361,67.75914622477012,7
v1-old,ID01,1631,BDEG,1338.5511885850174,1049.6850520798369,165.45027865108028,53.8029584705202,78.61658192013238,7
v1-old,ID01,1632,BDEG,1353.5144018290025,1055.0325676779385,113.85221107547548,52.25849428618368,76.45668454995712,8
v1-old,ID01,1633,BDEG,1352.7850341713101,1042.3746781128452,89.77954260952579,51.79323588594899,75.65709759535639,7
v1-old,ID01,1634,BDEG,1369.706043601709,1074.6975994795762,90.42996618456544,39.622265956938065,58.08154447560037,7
v1-old,ID01,1635,BDEG,1361.4322974917072,1067.0899599601255,52.975961263094014,54.42395107371233,79.60682899367976,8
v1-old,ID01,1636,BDEG,1317.0798606179974,1068.0848084215206,129.4436592903088,55.10724394852851,80.59774430362404,7
v1-old,ID01,1637,BDEG,1359.4137136731763,1037.132584861892,132.25629118378288,41.254881471292414,60.28348994103135,7
v1-old,ID01,1638,BDEG,1343.331690873018,1047.3503397510087,84.63191794677464,59.6014119637737,87.06240407555606,8
v1-old,ID01,1639,BDEG,1336.0298886233745,1080.52449205876,59.99226934178601,49.60592483957654,72.61290008854485,7
v1-old,ID01,1640,BDEG,1372.6815876990224,1099.4012024673032,179.70461111237296,46.62104063986703,68.50931413437911,7
v1-old,ID01,1641,BDEG,1346.3425145697295,1044.7209684527027,127.434151095122,48.83679967892826,71.36818044533493,8
