source,pair,measured_median_mm,layout_pair_dist_mm,pair_bias_mm,delaycal_pair_predicted_bias_mm,delaycal_pair_residual_mm
v3-full one-baseline C-E scaled layout,A-H,2688.0,2591.982491467963,96.01750853203703,149.81392472253074,53.796416190493716
v3-full one-baseline C-E scaled layout,B-C,2407.0,1916.4362607771714,490.56373922282864,249.44030280200008,-241.12343642082857
v3-full one-baseline C-E scaled layout,B-D,3670.0,3574.448792646813,95.55120735318678,135.42625772132502,39.87505036813823
v3-full one-baseline C-E scaled layout,B-E,3135.0,3007.505188522591,127.4948114774088,169.8258613459107,42.33104986850191
v3-full one-baseline C-E scaled layout,B-F,1620.0,1519.5227670833451,100.47723291665488,133.65114765458966,33.17391473793478
v3-full one-baseline C-E scaled layout,B-G,2745.0,2607.2882752214587,137.71172477854134,190.12114084250854,52.4094160639672
v3-full one-baseline C-E scaled layout,B-H,3902.0,3669.4235010006482,232.57649899935177,264.4624877039531,31.885988704601345
v3-full one-baseline C-E scaled layout,C-D,2887.0,2917.2238126388447,-30.22381263884472,140.6537421778715,170.8775548167162
v3-full one-baseline C-E scaled layout,C-E,3885.0,3718.707957323418,166.2920426765818,175.0533458024572,8.7613031258754
v3-full one-baseline C-E scaled layout,C-F,2672.0,2508.135503291917,163.86449670808315,138.87863211113614,-24.98586459694701
v3-full one-baseline C-E scaled layout,C-G,1618.0,1457.4095886683244,160.59041133167557,195.34862529905502,34.75821396737945
v3-full one-baseline C-E scaled layout,C-H,3347.0,3139.061106868831,207.93889313116915,269.6899721604996,61.75107902933047
v3-full one-baseline C-E scaled layout,D-E,2793.0,2736.046026774667,56.9539732253329,61.03930072178215,4.085327496449246
v3-full one-baseline C-E scaled layout,D-F,3850.0,3920.7903404570993,-70.79034045709932,24.86458703046111,95.65492748756043
v3-full one-baseline C-E scaled layout,D-G,3160.0,3073.4425789754805,86.5574210245195,81.33458021837998,-5.222840806139516
v3-full one-baseline C-E scaled layout,D-H,1659.0,1210.1813564772767,448.8186435227233,155.67592707982456,-293.14271644289875
v3-full one-baseline C-E scaled layout,E-F,2762.0,2671.4404059925173,90.5595940074827,59.2641906550468,-31.295403352435905
v3-full one-baseline C-E scaled layout,E-G,3711.0,3496.5616334935753,214.4383665064247,115.73418384296568,-98.70418266345902
v3-full one-baseline C-E scaled layout,E-H,2333.0,2208.6814222346807,124.31857776531933,190.07553070441026,65.75695293909092
v3-full one-baseline C-E scaled layout,F-G,2374.0,2267.6419159461357,106.35808405386433,79.55947015164463,-26.7986139022197
v3-full one-baseline C-E scaled layout,F-H,3660.0,3521.030958513912,138.96904148608792,153.9008170130892,14.931775527001292
v3-full one-baseline C-E scaled layout,G-H,2880.0,2734.6496938513724,145.35030614862762,210.37081020100808,65.02050405238046
v3-full one-baseline C-F scaled layout,A-B,2895.0,2871.9657214020253,23.034278597974662,64.33893430709506,41.3046557091204
v3-full one-baseline C-F scaled layout,A-C,3718.0,3656.0188934294265,61.9811065705735,69.06931802147369,7.0882114509001894
v3-full one-baseline C-F scaled layout,A-D,2429.0,2451.652186951748,-22.652186951747808,-47.25597920043163,-24.603792248683824
v3-full one-baseline C-F scaled layout,A-E,1550.0,1538.757625553551,11.242374446449048,-10.980592600138372,-22.22296704658742
v3-full one-baseline C-F scaled layout,A-F,3322.0,3317.494828101929,4.505171898070785,-48.34573594636519,-52.85090784443597
v3-full one-baseline C-F scaled layout,A-G,4020.5,4014.53887290578,5.961127094220046,8.473292000084328,2.5121649058642816
v3-full one-baseline C-F scaled layout,A-H,2688.0,2652.0816317973536,35.918368202646434,84.69100327646848,48.772635073822045
v3-full one-baseline C-F scaled layout,B-C,2407.0,1960.8718123859903,446.1281876140097,187.3364957767359,-258.7916918372738
v3-full one-baseline C-F scaled layout,B-D,3670.0,3657.327940286363,12.672059713636827,71.01119855483057,58.339138841193744
v3-full one-baseline C-F scaled layout,B-E,3135.0,3077.2388680367694,57.76113196323058,107.28658515512383,49.52545319189325
v3-full one-baseline C-F scaled layout,B-F,1620.0,1554.7552627939644,65.24473720603555,69.92144180889701,4.676704602861463
v3-full one-baseline C-F scaled layout,B-G,2745.0,2667.742303922464,77.25769607753591,126.74046975534654,49.48277367781063
v3-full one-baseline C-F scaled layout,B-H,3902.0,3754.504784782663,147.49521521733686,202.9581810317307,55.46296581439384
v3-full one-baseline C-F scaled layout,C-D,2887.0,2984.8641782142813,-97.86417821428131,75.74158226920922,173.60576048349054
v3-full one-baseline C-F scaled layout,C-E,3885.0,3804.9319777814526,80.06802221854741,112.01696886950248,31.948946650955065
v3-full one-baseline C-F scaled layout,C-F,2672.0,2566.290520956445,105.7094790435549,74.65182552327566,-31.05765352027923
v3-full one-baseline C-F scaled layout,C-G,1618.0,1491.2018938536773,126.79810614632265,131.47085346972517,4.672747323402518
v3-full one-baseline C-F scaled layout,C-H,3347.0,3211.845114702695,135.1548852973051,207.68856474610934,72.53367944880424
v3-full one-baseline C-F scaled layout,D-E,2793.0,2799.4855039517192,-6.485503951719238,-4.308328352402853,2.177175599316385
v3-full one-baseline C-F scaled layout,D-F,3850.0,4011.6999548734366,-161.69995487343658,-41.67347169862967,120.02648317480691
v3-full one-baseline C-F scaled layout,D-G,3160.0,3144.7051193113766,15.29488068862338,15.145556247819847,-0.14932444080353235
v3-full one-baseline C-F scaled layout,D-H,1659.0,1238.2412910664755,420.75870893352453,91.363267524204,-329.39544140932054
v3-full one-baseline C-F scaled layout,E-F,2762.0,2733.3819014963774,28.618098503622605,-5.398085098336409,-34.016183601959014
v3-full one-baseline C-F scaled layout,E-G,3711.0,3577.6348463618765,133.3651536381235,51.42094284811311,-81.9442107900104
v3-full one-baseline C-F scaled layout,E-H,2333.0,2259.8931318718946,73.10686812810536,127.63865412449726,54.5317859963919
v3-full one-baseline C-F scaled layout,F-G,2374.0,2320.2207162165305,53.77928378346951,14.055799501886291,-39.72348428158322
v3-full one-baseline C-F scaled layout,F-H,3660.0,3602.6715306923184,57.328469307681644,90.27351077827045,32.945041470588805
v3-full one-baseline C-F scaled layout,G-H,2880.0,2798.056794880599,81.94320511940077,147.09253872471996,65.14933360531919
v3-full one-baseline C-G scaled layout,A-B,2895.0,2708.8139860828064,186.18601391719358,227.85005632527856,41.66404240808498
v3-full one-baseline C-G scaled layout,A-C,3718.0,3448.3263634044947,269.6736365955053,233.82660485403864,-35.84703174146665
v3-full one-baseline C-G scaled layout,A-D,2429.0,2312.377784851617,116.62221514838302,123.29530641597404,6.673091267591019
v3-full one-baseline C-G scaled layout,A-E,1550.0,1451.343289451313,98.65671054868699,154.8683569594969,56.21164641080992
v3-full one-baseline C-G scaled layout,A-F,3322.0,3129.0333036192696,192.96669638073035,120.487460917893,-72.47923546283735
v3-full one-baseline C-G scaled layout,A-G,4020.5,3786.479401742839,234.02059825716105,176.43150558996518,-57.58909266719587
v3-full one-baseline C-G scaled layout,A-H,2688.0,2501.4211565655196,186.5788434344804,247.9454232194936,61.36657978501319
v3-full one-baseline C-G scaled layout,B-C,2407.0,1849.477850910315,557.522149089685,343.0224012464464,-214.49974784323854
v3-full one-baseline C-G scaled layout,B-D,3670.0,3449.561045423185,220.43895457681492,232.4911028083818,12.052148231566889
v3-full one-baseline C-G scaled layout,B-E,3135.0,2902.425896708248,232.57410329175218,264.0641533519047,31.490050060152498
v3-full one-baseline C-G scaled layout,B-F,1620.0,1466.4321267512082,153.56787324879178,229.68325731030075,76.11538406150896
v3-full one-baseline C-G scaled layout,B-G,2745.0,2516.1921711942214,228.80782880577863,285.62730198237296,56.81947317659433
v3-full one-baseline C-G scaled layout,B-H,3902.0,3541.2174302934295,360.7825697065705,357.14121961190136,-3.6413500946691215
v3-full one-baseline C-G scaled layout,C-D,2887.0,2815.298863858753,71.70113614124693,238.4676513371419,166.76651519589495
v3-full one-baseline C-G scaled layout,C-E,3885.0,3588.7799358818775,296.22006411812254,270.04070188066476,-26.17936223745778
v3-full one-baseline C-G scaled layout,C-F,2672.0,2420.503700206053,251.49629979394695,235.65980583906082,-15.836493954886123
v3-full one-baseline C-G scaled layout,C-G,1618.0,1406.4891220818872,211.51087791811278,291.60385051113303,80.09297259302025
v3-full one-baseline C-G scaled layout,C-H,3347.0,3029.385379847472,317.614620152528,363.11776814066144,45.503147988133435
v3-full one-baseline C-G scaled layout,D-E,2793.0,2640.4512527532916,152.54874724670844,159.50940344260016,6.9606561958917155
v3-full one-baseline C-G scaled layout,D-F,3850.0,3783.80175805996,66.19824194004013,125.12850740099623,58.93026546095609
v3-full one-baseline C-G scaled layout,D-G,3160.0,2966.0594991845396,193.94050081546038,181.07255207306838,-12.867948742392002
v3-full one-baseline C-G scaled layout,D-H,1659.0,1167.8988026878937,491.10119731210625,252.58646970259684,-238.5147276095094
v3-full one-baseline C-G scaled layout,E-F,2762.0,2578.1028892170884,183.89711078291157,156.7015579445191,-27.195552838392473
v3-full one-baseline C-G scaled layout,E-G,3711.0,3374.395187485481,336.6048125145189,212.64560261659128,-123.95920989792765
v3-full one-baseline C-G scaled layout,E-H,2333.0,2131.512252060804,201.4877479391962,284.1595202461197,82.67177230692351
v3-full one-baseline C-G scaled layout,F-G,2374.0,2188.412723748734,185.58727625126585,178.26470657498737,-7.322569676278476
v3-full one-baseline C-G scaled layout,F-H,3660.0,3398.009578205413,261.99042179458684,249.77862420451578,-12.211797590071058
v3-full one-baseline C-G scaled layout,G-H,2880.0,2639.103706337591,240.89629366240888,305.72266887658793,64.82637521417905
v3-full one-baseline C-H scaled layout,A-B,2895.0,2764.1286090863423,130.8713909136577,172.4135876072189,41.54219669356118
v3-full one-baseline C-H scaled layout,A-C,3718.0,3518.7420042587073,199.2579957412927,177.96763902448401,-21.290356716808674
v3-full one-baseline C-H scaled layout,A-D,2429.0,2359.5970867556907,69.40291324430927,65.47195536070282,-3.930957883606453
v3-full one-baseline C-H scaled layout,A-E,1550.0,1480.9800630788752,69.01993692112478,98.6392760828864,29.619339161761616
v3-full one-baseline C-H scaled layout,A-F,3322.0,3192.9289045887194,129.07109541128057,63.246607078637545,-65.82448833264303
v3-full one-baseline C-H scaled layout,A-G,4020.5,3863.8002077096385,156.69979229036153,119.48730424945228,-37.21248804090925
v3-full one-baseline C-H scaled layout,A-H,2688.0,2552.50076888271,135.49923111729004,192.5959862359343,57.09675511864427
v3-full one-baseline C-H scaled layout,B-C,2407.0,1887.2446265553401,519.7553734446599,290.2389775753975,-229.5163958692624
v3-full one-baseline C-H scaled layout,B-D,3670.0,3520.001898776574,149.99810122342615,177.74329391161632,27.745192688190173
v3-full one-baseline C-H scaled layout,B-E,3135.0,2961.6941207712375,173.30587922876248,210.9106146337999,37.60473540503742
v3-full one-baseline C-H scaled layout,B-F,1620.0,1496.3770180092517,123.62298199074826,175.51794562955104,51.89496363880278
v3-full one-baseline C-H scaled layout,B-G,2745.0,2567.5734111276906,177.42658887230937,231.75864280036575,54.33205392805638
v3-full one-baseline C-H scaled layout,B-H,3902.0,3613.5299287287667,288.47007127123334,304.8673247868478,16.397253515614466
v3-full one-baseline C-H scaled layout,C-D,2887.0,2872.787933280543,14.212066719457198,183.29734532888145,169.08527860942425
v3-full one-baseline C-H scaled layout,C-E,3885.0,3662.0636719434397,222.93632805656034,216.46466605106502,-6.471662005495318
v3-full one-baseline C-H scaled layout,C-F,2672.0,2469.930958904307,202.06904109569314,181.07199704681616,-20.997044048876973
v3-full one-baseline C-H scaled layout,C-G,1618.0,1435.2099629909524,182.79003700904764,237.3126942176309,54.52265720858327
v3-full one-baseline C-H scaled layout,C-H,3347.0,3091.2461466183227,255.75385338167735,310.4213762041129,54.66752282243556
v3-full one-baseline C-H scaled layout,D-E,2793.0,2694.369892554939,98.63010744506118,103.96898238728383,5.338874942222645
v3-full one-baseline C-H scaled layout,D-F,3850.0,3861.067885908728,-11.06788590872793,68.57631338303497,79.6441992917629
v3-full one-baseline C-H scaled layout,D-G,3160.0,3026.627136477606,133.3728635223938,124.8170105538497,-8.555852968544102
v3-full one-baseline C-H scaled layout,D-H,1659.0,1191.7475727802187,467.25242721978134,197.92569254033174,-269.3267346794496
v3-full one-baseline C-H scaled layout,E-F,2762.0,2630.748360672142,131.2516393278579,101.74363410521855,-29.508005222639355
v3-full one-baseline C-H scaled layout,E-G,3711.0,3443.301136221601,267.69886377839885,157.9843312760333,-109.71453250236556
v3-full one-baseline C-H scaled layout,E-H,2333.0,2175.0382369589634,157.96176304103665,231.0930132625153,73.13125022147867
v3-full one-baseline C-H scaled layout,F-G,2374.0,2233.100629751964,140.89937024803612,122.59166227178441,-18.307707976251706
v3-full one-baseline C-H scaled layout,F-H,3660.0,3467.397738391579,192.60226160842103,195.70034425826645,3.0980826498454235
v3-full one-baseline C-H scaled layout,G-H,2880.0,2692.99482892235,187.00517107765017,251.94104142908117,64.93587035143099
v3-full one-baseline D-E scaled layout,A-B,2895.0,2729.703554800606,165.29644519939393,206.9144725704361,41.61802737104216
v3-full one-baseline D-E scaled layout,A-C,3718.0,3474.9188318795664,243.08116812043363,212.73146505480105,-30.349703065632582
v3-full one-baseline D-E scaled layout,A-D,2429.0,2330.21015536002,98.78984463997995,101.45831648863899,2.6684718486590384
v3-full one-baseline D-E scaled layout,A-E,1550.0,1462.53561772999,87.46438227000999,133.63344320376945,46.169060933759454
v3-full one-baseline D-E scaled layout,A-F,3322.0,3153.163478873851,168.8365211261489,98.87045107830276,-69.96607004784615
v3-full one-baseline D-E scaled layout,A-G,4020.5,3815.6796059900207,204.82039400997928,154.92652657371443,-49.893867436264856
v3-full one-baseline D-E scaled layout,A-H,2688.0,2520.7113733949886,167.28862660501136,227.04270700129408,59.75408039628272
v3-full one-baseline D-E scaled layout,B-C,2407.0,1863.7404746479124,543.2595253520876,323.0887400179024,-220.1707853341852
v3-full one-baseline D-E scaled layout,B-D,3670.0,3476.163035399181,193.8369646008191,211.81559145174035,17.978626850921245
v3-full one-baseline D-E scaled layout,B-E,3135.0,2924.808542961963,210.1914570380368,243.9907181668708,33.79926112883402
v3-full one-baseline D-E scaled layout,B-F,1620.0,1477.7408156605034,142.25918433949664,209.22772604140414,66.9685417019075
v3-full one-baseline D-E scaled layout,B-G,2745.0,2535.5962977002873,209.40370229971268,265.28380153681576,55.88009923710308
v3-full one-baseline D-E scaled layout,B-H,3902.0,3568.526247079982,333.4737529200179,337.39998196439547,3.9262290443775782
v3-full one-baseline D-E scaled layout,C-D,2887.0,2837.009612319103,49.99038768089713,217.6325839361053,167.64219625520818
v3-full one-baseline D-E scaled layout,C-E,3885.0,3616.4555405815104,268.5444594184896,249.80771065123577,-18.736748767253857
v3-full one-baseline D-E scaled layout,C-F,2672.0,2439.1699056512866,232.83009434871337,215.0447185257691,-17.785375822944275
v3-full one-baseline D-E scaled layout,C-G,1618.0,1417.3355483472271,200.66445165277287,271.1007940211807,70.43634236840785
v3-full one-baseline D-E scaled layout,C-H,3347.0,3052.74709991764,294.25290008236016,343.2169744487604,48.96407436640027
v3-full one-baseline D-E scaled layout,D-E,2793.0,2660.8136283810672,132.18637161893275,138.5345620850737,6.348190466140949
v3-full one-baseline D-E scaled layout,D-F,3850.0,3812.9813131145424,37.018686885457555,103.77156995960702,66.75288307414947
v3-full one-baseline D-E scaled layout,D-G,3160.0,2988.9328688760834,171.06713112391662,159.82764545501868,-11.239485668897942
v3-full one-baseline D-E scaled layout,D-H,1659.0,1176.90529129122,482.09470870878,231.94382588259833,-250.15088282618166
v3-full one-baseline D-E scaled layout,E-F,2762.0,2597.984452787918,164.01554721208186,135.9466966747375,-28.06885053734436
v3-full one-baseline D-E scaled layout,E-G,3711.0,3400.417520695568,310.5824793044321,192.00277217014914,-118.57970713428298
v3-full one-baseline D-E scaled layout,E-H,2333.0,2147.949841312418,185.0501586875821,264.1189525977288,79.06879391014672
v3-full one-baseline D-E scaled layout,F-G,2374.0,2205.2891125338365,168.7108874661635,157.23978004468245,-11.471107421481065
v3-full one-baseline D-E scaled layout,F-H,3660.0,3424.2140185812964,235.7859814187036,229.3559604722621,-6.430020946441516
v3-full one-baseline D-E scaled layout,G-H,2880.0,2659.455690087742,220.5443099122581,285.4120359676738,64.86772605541569
v3-full one-baseline D-F scaled layout,A-B,2895.0,2675.524238482608,219.47576151739213,261.21313377683254,41.737372259440406
v3-full one-baseline D-F scaled layout,A-C,3718.0,3405.9484390174284,312.0515609825716,267.4439518176994,-44.607609164872144
v3-full one-baseline D-F scaled layout,A-D,2429.0,2283.9600074739487,145.03999252605126,158.09487039211433,13.054877866063066
v3-full one-baseline D-F scaled layout,A-E,1550.0,1433.5071249766368,116.49287502336324,188.70844857602702,72.21557355266378
v3-full one-baseline D-F scaled layout,A-F,3322.0,3090.579305136808,231.42069486319178,154.93646324783407,-76.48423161535771
v3-full one-baseline D-F scaled layout,A-G,4020.5,3739.94577328958,280.55422671042015,210.7019748978617,-69.85225181255845
v3-full one-baseline D-F scaled layout,A-H,2688.0,2470.6801461559126,217.31985384408745,281.25612275870856,63.93626891462111
v3-full one-baseline D-F scaled layout,B-C,2407.0,1826.7488443542043,580.2511556457957,374.7888086821662,-205.46234696362956
v3-full one-baseline D-F scaled layout,B-D,3670.0,3407.167947512584,262.83205248741615,265.4397272565811,2.6076747691649302
v3-full one-baseline D-F scaled layout,B-E,3135.0,2866.756771391371,268.2432286086291,296.0533054404938,27.81007683186465
v3-full one-baseline D-F scaled layout,B-F,1620.0,1448.4105292464772,171.58947075352285,262.2813201123008,90.69184935877797
v3-full one-baseline D-F scaled layout,B-G,2745.0,2485.2696336102435,259.73036638975645,318.04683176232845,58.316465372572
v3-full one-baseline D-F scaled layout,B-H,3902.0,3497.6979287486347,404.3020712513653,388.6009796231753,-15.70109162819
v3-full one-baseline D-F scaled layout,C-D,2887.0,2780.7004790754136,106.29952092458643,271.670545297448,165.37102437286154
v3-full one-baseline D-F scaled layout,C-E,3885.0,3544.6759188205483,340.3240811794517,302.28412348136067,-38.03995769809103
v3-full one-baseline D-F scaled layout,C-F,2672.0,2390.7571182483416,281.2428817516584,268.5121381531677,-12.730743598490676
v3-full one-baseline D-F scaled layout,C-G,1618.0,1389.2041892230466,228.79581077695343,324.27764980319535,95.48183902624191
v3-full one-baseline D-F scaled layout,C-H,3347.0,2992.1559963619384,354.8440036380616,394.8317976640422,39.98779402598058
v3-full one-baseline D-F scaled layout,D-E,2793.0,2608.001643364684,184.9983566353162,192.93504205577554,7.936685420459327
v3-full one-baseline D-F scaled layout,D-F,3850.0,3737.3010362894124,112.69896371058758,159.1630567275826,46.46409301699504
v3-full one-baseline D-F scaled layout,D-G,3160.0,2929.608353922324,230.3916460776759,214.92856837761022,-15.463077700065668
v3-full one-baseline D-F scaled layout,D-H,1659.0,1153.5460060160647,505.45399398393533,285.4827162384571,-219.97127774547823
v3-full one-baseline D-F scaled layout,E-F,2762.0,2546.41950493514,215.58049506485986,189.77663491149528,-25.80386015336458
v3-full one-baseline D-F scaled layout,E-G,3711.0,3332.9258342290914,378.0741657709086,245.54214656152288,-132.53201920938574
v3-full one-baseline D-F scaled layout,E-H,2333.0,2105.3172068334843,227.6827931665157,316.09629442236974,88.41350125585404
v3-full one-baseline D-F scaled layout,F-G,2374.0,2161.518404835382,212.48159516461783,211.77016123332996,-0.7114339312878712
v3-full one-baseline D-F scaled layout,F-H,3660.0,3356.2500178285513,303.74998217144866,282.32430909417684,-21.425673077271824
v3-full one-baseline D-F scaled layout,G-H,2880.0,2606.67065751028,273.32934248972015,338.0898207442044,64.76047825448427
v3-full one-baseline D-G scaled layout,A-B,2895.0,2707.6141178068633,187.3858821931367,229.05256764205717,41.666685448920475
v3-full one-baseline D-G scaled layout,A-C,3718.0,3446.798928361039,271.2010716389609,235.03828085193106,-36.16279078702985
v3-full one-baseline D-G scaled layout,A-D,2429.0,2311.3535178623392,117.64648213766077,124.54959327128694,6.903111133626169
v3-full one-baseline D-G scaled layout,A-E,1550.0,1450.700417412309,99.29958258769102,156.08806138241147,56.78847879472045
v3-full one-baseline D-G scaled layout,A-F,3322.0,3127.6472993330135,194.3527006669865,121.72911241762817,-72.62358824935832
v3-full one-baseline D-G scaled layout,A-G,4020.5,3784.8021819208043,235.6978180791957,177.6667221923278,-58.03109588686792
v3-full one-baseline D-G scaled layout,A-H,2688.0,2500.313152876099,187.68684712390086,249.14604666988953,61.45919954598867
v3-full one-baseline D-G scaled layout,B-C,2407.0,1848.6586252965344,558.3413747034656,344.1673635027107,-214.17401120075488
v3-full one-baseline D-G scaled layout,B-D,3670.0,3448.0330634777297,221.96693652227032,233.6786759220666,11.711739399796272
v3-full one-baseline D-G scaled layout,B-E,3135.0,2901.1402680993338,233.85973190066625,265.2171440331912,31.357412132524928
v3-full one-baseline D-G scaled layout,B-F,1620.0,1465.7825711166195,154.21742888338053,230.85819506840784,76.6407661850273
v3-full one-baseline D-G scaled layout,B-G,2745.0,2515.077624688665,229.92237531133514,286.7958048431075,56.87342953177233
v3-full one-baseline D-G scaled layout,B-H,3902.0,3539.6488491820446,362.3511508179554,358.2751293206692,-4.076021497286206
v3-full one-baseline D-G scaled layout,C-D,2887.0,2814.0518281407612,72.94817185923876,239.66438913194048,166.71621727270173
v3-full one-baseline D-G scaled layout,C-E,3885.0,3587.1902869740793,297.8097130259207,271.20285724306507,-26.606855782855632
v3-full one-baseline D-G scaled layout,C-F,2672.0,2419.4315388776627,252.56846112233734,236.84390827828173,-15.724552844055609
v3-full one-baseline D-G scaled layout,C-G,1618.0,1405.8661181817617,212.13388181823825,292.78151805298137,80.64763623474312
v3-full one-baseline D-G scaled layout,C-H,3347.0,3028.0435145767083,318.9564854232917,364.2608425305431,45.30435710725135
v3-full one-baseline D-G scaled layout,D-E,2793.0,2639.281665727889,153.71833427211095,160.71416966242094,6.995835390309992
v3-full one-baseline D-G scaled layout,D-F,3850.0,3782.125724299325,67.87427570067484,126.35522069763762,58.480944996962776
v3-full one-baseline D-G scaled layout,D-G,3160.0,2964.7456840920613,195.2543159079387,182.29283047233724,-12.961485435601446
v3-full one-baseline D-G scaled layout,D-H,1659.0,1167.3814822923052,491.61851770769476,253.77215494989895,-237.84636275779582
v3-full one-baseline D-G scaled layout,E-F,2762.0,2576.9609193790775,185.0390806209225,157.89368880876216,-27.14539181216034
v3-full one-baseline D-G scaled layout,E-G,3711.0,3372.900500232403,338.0994997675971,213.83129858346177,-124.26820118413531
v3-full one-baseline D-G scaled layout,E-H,2333.0,2130.568099400573,202.43190059942708,285.31062306102353,82.87872246159645
v3-full one-baseline D-G scaled layout,F-G,2374.0,2187.443367043036,186.55663295696422,179.4723496186785,-7.084283338285729
v3-full one-baseline D-G scaled layout,F-H,3660.0,3396.50443096563,263.49556903436996,250.9516740962402,-12.543894938129768
v3-full one-baseline D-G scaled layout,G-H,2880.0,2637.9347162074355,242.06528379256451,306.88928387093983,64.82400007837532
v3-full one-baseline D-H scaled layout,A-B,2895.0,3237.001584923436,-342.001584923436,-301.5010213910727,40.50056353236329
v3-full one-baseline D-H scaled layout,A-C,3718.0,4120.71037768645,-402.71037768644965,-299.5588081378751,103.15156954857457
v3-full one-baseline D-H scaled layout,A-D,2429.0,2763.264880114811,-334.26488011481115,-428.8476043085539,-94.58272419374276
v3-full one-baseline D-H scaled layout,A-E,1550.0,1734.3385527241883,-184.33855272418828,-382.0512060886633,-197.71265336447505
v3-full one-baseline D-H scaled layout,A-F,3322.0,3739.158840412221,-417.1588404122208,-426.0933074805584,-8.934467068337597
v3-full one-baseline D-H scaled layout,A-G,4020.5,4524.799372601449,-504.29937260144925,-367.3165910393839,136.98278156206533
v3-full one-baseline D-H scaled layout,A-H,2688.0,2989.16953691337,-301.16953691336994,-280.574606929817,20.59492998355296
v3-full one-baseline D-H scaled layout,B-C,2407.0,2210.1047784882744,196.8952215117256,-160.99531221816056,-357.89053372988616
v3-full one-baseline D-H scaled layout,B-D,3670.0,4122.185808510386,-452.18580851038587,-290.2841083888394,161.90170012154647
v3-full one-baseline D-H scaled layout,B-E,3135.0,3468.365593221734,-333.3655932217339,-243.4877101689488,89.87788305278508
v3-full one-baseline D-H scaled layout,B-F,1620.0,1752.3695399035787,-132.3695399035787,-287.5298115608439,-155.16027165726518
v3-full one-baseline D-H scaled layout,B-G,2745.0,3006.820729652956,-261.82072965295583,-228.7530951196694,33.06763453328642
v3-full one-baseline D-H scaled layout,B-H,3902.0,4231.714135157273,-329.7141351572727,-142.01111101010247,187.70302414717025
v3-full one-baseline D-H scaled layout,C-D,2887.0,3364.2497901904103,-477.2497901904103,-288.3418951356418,188.90789505476852
v3-full one-baseline D-H scaled layout,C-E,3885.0,4288.550782769012,-403.5507827690117,-241.5454969157512,162.0052858532605
v3-full one-baseline D-H scaled layout,C-F,2672.0,2892.474106430031,-220.47410643003104,-285.58759830764626,-65.11349187761522
v3-full one-baseline D-H scaled layout,C-G,1618.0,1680.738338161204,-62.738338161203956,-226.8108818664718,-164.07254370526783
v3-full one-baseline D-H scaled layout,C-H,3347.0,3620.0807166130703,-273.0807166130703,-140.06889775690487,133.01181885616543
v3-full one-baseline D-H scaled layout,D-E,2793.0,3155.3089041877824,-362.30890418778245,-370.83429308643,-8.525388898647577
v3-full one-baseline D-H scaled layout,D-F,3850.0,4521.59961917066,-671.5996191706599,-414.8763944783251,256.72322469233484
v3-full one-baseline D-H scaled layout,D-G,3160.0,3544.407016932785,-384.40701693278515,-356.0996780371506,28.30733889563453
v3-full one-baseline D-H scaled layout,D-H,1659.0,1395.6256482556898,263.37435174431016,-269.3576939275837,-532.7320456718938
v3-full one-baseline D-H scaled layout,E-F,2762.0,3080.8033262407607,-318.8033262407607,-368.0799962584345,-49.27667001767378
v3-full one-baseline D-H scaled layout,E-G,3711.0,4032.363472046327,-321.36347204632693,-309.30327981726003,12.0601922290669
v3-full one-baseline D-H scaled layout,E-H,2333.0,2547.132646853377,-214.13264685337708,-222.5612957076931,-8.428648854316009
v3-full one-baseline D-H scaled layout,F-G,2374.0,2615.12805664638,-241.12805664638017,-353.3453812091551,-112.21732456277493
v3-full one-baseline D-H scaled layout,F-H,3660.0,4060.5823975909207,-400.58239759092066,-266.60339709958816,133.9790004913325
v3-full one-baseline D-H scaled layout,G-H,2880.0,3153.6986017064028,-273.69860170640277,-207.8266806584137,65.87192104798908
v3-full one-baseline E-F scaled layout,A-B,2895.0,2818.8665006592246,76.13349934077542,117.55512072986842,41.421621389093005
v3-full one-baseline E-F scaled layout,A-C,3718.0,3588.4234646903637,129.57653530963626,122.69108015223068,-6.885455157405573
v3-full one-baseline E-F scaled layout,A-D,2429.0,2406.3240621453097,22.675937854690346,8.251492694948562,-14.424445159741785
v3-full one-baseline E-F scaled layout,A-E,1550.0,1510.3078323613645,39.69216763863551,42.9964611247163,3.3042934860807875
v3-full one-baseline E-F scaled layout,A-F,3322.0,3256.1583055669416,65.84169443305836,6.602568289979809,-59.23912614307856
v3-full one-baseline E-F scaled layout,A-G,4020.5,3940.314837359522,80.18516264047821,63.136824947042946,-17.048337693435265
v3-full one-baseline E-F scaled layout,A-H,2688.0,2603.0478056115767,84.95219438842332,137.8236436669104,52.87144927848709
v3-full one-baseline E-F scaled layout,B-C,2407.0,1924.6176313425651,482.3823686574349,238.00589408196583,-244.37647457546905
v3-full one-baseline E-F scaled layout,B-D,3670.0,3589.7083088322406,80.29169116775938,123.56630662468373,43.27461545692435
v3-full one-baseline E-F scaled layout,B-E,3135.0,3020.34439164572,114.65560835428005,158.31127505445147,43.65566670017142
v3-full one-baseline E-F scaled layout,B-F,1620.0,1526.009692369877,93.99030763012297,121.91738221971498,27.92707458959201
v3-full one-baseline E-F scaled layout,B-G,2745.0,2618.418930587864,126.581069412136,178.45163887677813,51.87056946464213
v3-full one-baseline E-F scaled layout,B-H,3902.0,3685.0884693784,216.91153062159992,253.1384575966456,36.22692697504567
