ID,sigma,f_scale,qmin,subset,smooth,N,X,Y,Z,3D
ID15,old,5,0,noDH,1,600,26.664676622551713,14.118151582010377,40.169750154728206,50.23878990353136
ID15,old,5,20,noDH,1,600,26.664676622551713,14.118151582010377,40.169750154728206,50.23878990353136
ID15,old,5,50,noDH,1,600,26.664676622551713,14.118151582010377,40.169750154728206,50.23878990353136
ID15,old,5,80,noDH,1,600,26.664676622551713,14.118151582010377,40.169750154728206,50.23878990353136
ID15,old,5,80,best7_noD,1,600,26.664676622551713,14.118151582010377,40.169750154728206,50.23878990353136
ID15,old,5,95,noDH,1,600,26.664676622551713,14.118151582010377,40.169750154728206,50.23878990353136
ID15,old,5,95,best7_noD,1,600,26.664676622551713,14.118151582010377,40.169750154728206,50.23878990353136
ID16,uniform30,1,100,all8,1,601,27.730726103726937,18.10631508586684,37.7822709538635,50.24272897305409
ID16,uniform30,1,100,best7_noH,1,601,27.730726103726937,18.10631508586684,37.7822709538635,50.24272897305409
ID15,old,10,50,best7_noD,1,600,26.65905636845757,14.115562262407991,40.19613645602851,50.256181415147125
ID15,old,10,0,noDH,1,600,26.663467070086313,14.11940862082497,40.201578995986786,50.26395457750981
ID15,old,10,20,noDH,1,600,26.663467070086313,14.11940862082497,40.201578995986786,50.26395457750981
ID15,old,10,50,noDH,1,600,26.663467070086313,14.11940862082497,40.201578995986786,50.26395457750981
ID15,old,10,80,noDH,1,600,26.663467070086313,14.11940862082497,40.201578995986786,50.26395457750981
ID15,old,10,80,best7_noD,1,600,26.663467070086313,14.11940862082497,40.201578995986786,50.26395457750981
ID15,old,10,95,noDH,1,600,26.663467070086313,14.11940862082497,40.201578995986786,50.26395457750981
ID15,old,10,95,best7_noD,1,600,26.663467070086313,14.11940862082497,40.201578995986786,50.26395457750981
ID14,old,3,0,lowerEF,1,600,22.715797626944887,14.661496483594085,42.4246302712889,50.30721811651206
ID14,old,3,20,lowerEF,1,600,22.715797626944887,14.661496483594085,42.4246302712889,50.30721811651206
ID14,old,3,50,lowerEF,1,600,22.715797626944887,14.661496483594085,42.4246302712889,50.30721811651206
ID14,old,3,80,lowerEF,1,600,22.715797626944887,14.661496483594085,42.4246302712889,50.30721811651206
ID14,old,3,95,lowerEF,1,600,22.715797626944887,14.661496483594085,42.4246302712889,50.30721811651206
ID14,old,3,100,all8,1,600,23.32078991854955,15.342126114559104,41.868924486187915,50.32143592715002
ID14,old,3,100,best7_noH,1,600,23.32078991854955,15.342126114559104,41.868924486187915,50.32143592715002
ID14,today,1,0,lowerEF,1,600,24.24677033032811,13.93465282649816,41.83561102299823,50.321951179523275
ID14,today,1,20,lowerEF,1,600,24.24677033032811,13.93465282649816,41.83561102299823,50.321951179523275
ID14,today,1,50,lowerEF,1,600,24.24677033032811,13.93465282649816,41.83561102299823,50.321951179523275
ID14,today,1,80,lowerEF,1,600,24.24677033032811,13.93465282649816,41.83561102299823,50.321951179523275
ID14,today,1,95,lowerEF,1,600,24.24677033032811,13.93465282649816,41.83561102299823,50.321951179523275
ID14,today,10,50,best7_noD,1,600,25.97388027903027,17.310846193258865,39.533356022362376,50.370567706418775
ID14,old,3,0,best7_noD,1,600,22.815541429743554,15.281558662385631,42.23076607193438,50.37372895574361
ID14,old,3,20,best7_noD,1,600,22.87819375964908,15.30423273781601,42.19812569634233,50.381674264375064
ID15,old,1,0,all8,1,600,27.270044291223563,14.088554498241182,39.968597499791585,50.394756370038664
ID16,uniform50,2,100,lowerEF,1,601,26.90238010277094,15.389296154615433,39.73750649550033,50.39482030733275
ID15,old,1,20,all8,1,600,27.276110225826738,14.088746598412557,39.96989680933647,50.39912321374983
ID13,today,10,20,all8,1,601,23.399594095418813,12.964007914738401,42.71790647711754,50.402639205020996
ID13,today,10,0,all8,1,601,23.398830886084422,12.964248180741942,42.71966545834668,50.4038374987511
ID14,today,5,50,best7_noD,1,600,25.832137701873737,17.37438534029873,39.65811244976301,50.41760096712062
ID14,today,10,0,best7_noD,1,600,24.751592655568814,16.585278470385255,40.69710987387017,50.437759198970106
ID14,uniform30,1,100,lowerEF,1,600,24.957639169110905,13.318837351720674,41.77604066723979,50.45307478368392
ID14,old,3,50,best7_noD,1,600,23.01579117376914,15.350590064575169,42.197660091102556,50.45800011741857
ID16,uniform30,3,100,lowerEF,1,601,26.622151525132633,15.3160070701638,40.038713098754,50.46204089218712
ID14,old,3,0,noDH,1,600,23.03803927613036,15.35306550560099,42.196462505183206,50.467903880180444
ID14,old,3,20,noDH,1,600,23.03803927613036,15.35306550560099,42.196462505183206,50.467903880180444
ID14,old,3,50,noDH,1,600,23.03803927613036,15.35306550560099,42.196462505183206,50.467903880180444
ID14,old,3,80,noDH,1,600,23.03803927613036,15.35306550560099,42.196462505183206,50.467903880180444
ID14,old,3,80,best7_noD,1,600,23.03803927613036,15.35306550560099,42.196462505183206,50.467903880180444
ID14,old,3,95,noDH,1,600,23.04522882515118,15.35491016479865,42.20263132204415,50.47690489993416
ID14,old,3,95,best7_noD,1,600,23.04522882515118,15.35491016479865,42.20263132204415,50.47690489993416
ID13,today,10,0,best7_noH,1,601,24.274813650668477,13.301953496282291,42.26162392451063,50.51983176267224
ID13,today,10,20,best7_noH,1,601,24.274813650668477,13.301953496282291,42.26162392451063,50.51983176267224
ID13,today,10,50,best7_noH,1,601,24.274813650668477,13.301953496282291,42.26162392451063,50.51983176267224
ID13,today,10,80,all8,1,601,24.274813650668477,13.301953496282291,42.26162392451063,50.51983176267224
ID13,today,10,80,best7_noH,1,601,24.274813650668477,13.301953496282291,42.26162392451063,50.51983176267224
ID13,today,10,95,all8,1,601,24.274813650668477,13.301953496282291,42.26162392451063,50.51983176267224
ID13,today,10,95,best7_noH,1,601,24.274813650668477,13.301953496282291,42.26162392451063,50.51983176267224
ID15,old,3,0,lowerEF,1,600,26.64016049638103,13.898748430167677,40.65468840231765,50.55370459508947
ID15,old,3,20,lowerEF,1,600,26.64016049638103,13.898748430167677,40.65468840231765,50.55370459508947
ID15,old,3,50,lowerEF,1,600,26.64016049638103,13.898748430167677,40.65468840231765,50.55370459508947
ID15,old,3,80,lowerEF,1,600,26.64016049638103,13.898748430167677,40.65468840231765,50.55370459508947
ID15,old,3,95,lowerEF,1,600,26.641316465780378,13.899373505876156,40.658102093264006,50.55723086475358
ID14,uniform30,2,0,noDH,1,600,25.040859227015094,16.141972091366057,40.8816432923154,50.58573565844174
ID14,uniform30,2,20,noDH,1,600,25.040859227015094,16.141972091366057,40.8816432923154,50.58573565844174
ID14,uniform30,2,50,noDH,1,600,25.040859227015094,16.141972091366057,40.8816432923154,50.58573565844174
ID14,uniform30,2,80,noDH,1,600,25.040859227015094,16.141972091366057,40.8816432923154,50.58573565844174
ID14,uniform30,2,80,best7_noD,1,600,25.040859227015094,16.141972091366057,40.8816432923154,50.58573565844174
ID15,old,3,100,noDH,1,600,26.741853099474547,14.231050191068555,40.51366445353877,50.586623767439946
ID15,old,3,100,best7_noD,1,600,26.741853099474547,14.231050191068555,40.51366445353877,50.586623767439946
ID13,today,10,100,all8,1,601,24.282824611282024,13.299507915783291,42.360989082066226,50.60618418647271
ID13,today,10,100,best7_noH,1,601,24.282824611282024,13.299507915783291,42.360989082066226,50.60618418647271
ID14,old,10,100,noDH,1,600,23.732331601910687,16.00353687324945,41.75185491448675,50.6216766268844
ID14,old,10,100,best7_noD,1,600,23.732331601910687,16.00353687324945,41.75185491448675,50.6216766268844
ID14,uniform30,2,0,best7_noD,1,600,23.97212728598464,15.589832632109468,41.78701936865111,50.634580632495194
ID14,uniform30,2,95,noDH,1,600,25.068532050337858,16.165873150987473,40.92457931650857,50.641760890848126
ID14,uniform30,2,95,best7_noD,1,600,25.068532050337858,16.165873150987473,40.92457931650857,50.641760890848126
ID15,old,1,50,all8,1,600,27.582528037462783,14.26149301750699,40.00510356054711,50.64182408756541
ID15,old,5,0,lowerEF,1,600,26.636363034124685,13.938778929482723,40.76144922229283,50.64860448652295
ID15,old,5,20,lowerEF,1,600,26.636363034124685,13.938778929482723,40.76144922229283,50.64860448652295
ID15,old,5,50,lowerEF,1,600,26.636363034124685,13.938778929482723,40.76144922229283,50.64860448652295
ID15,old,5,80,lowerEF,1,600,26.636363034124685,13.938778929482723,40.76144922229283,50.64860448652295
ID15,old,1,0,best7_noH,1,600,27.589167907375522,14.26879121828233,40.00683243216309,50.64886207909775
ID15,old,1,20,best7_noH,1,600,27.589167907375522,14.26879121828233,40.00683243216309,50.64886207909775
ID15,old,1,50,best7_noH,1,600,27.589167907375522,14.26879121828233,40.00683243216309,50.64886207909775
ID15,old,1,80,all8,1,600,27.589167907375522,14.26879121828233,40.00683243216309,50.64886207909775
ID15,old,1,80,best7_noH,1,600,27.589167907375522,14.26879121828233,40.00683243216309,50.64886207909775
ID15,old,1,95,all8,1,600,27.590273592173954,14.26944867935792,40.009735715323146,50.65194285033739
ID15,old,1,95,best7_noH,1,600,27.590273592173954,14.26944867935792,40.009735715323146,50.65194285033739
ID15,old,5,95,lowerEF,1,600,26.637516187028734,13.939403508558167,40.76485895713808,50.652126950247435
ID14,today,10,20,best7_noD,1,600,25.48855158851086,17.089661719756325,40.30244474340107,50.655797812992546
ID14,today,5,0,best7_noD,1,600,24.735549268083282,16.803919749903773,40.89466417240233,50.661550255875
ID15,old,10,0,lowerEF,1,600,26.63537890621954,13.93983422165453,40.79115145492234,50.67228458066114
ID15,old,10,20,lowerEF,1,600,26.63537890621954,13.93983422165453,40.79115145492234,50.67228458066114
ID15,old,10,50,lowerEF,1,600,26.63537890621954,13.93983422165453,40.79115145492234,50.67228458066114
ID15,old,10,80,lowerEF,1,600,26.63537890621954,13.93983422165453,40.79115145492234,50.67228458066114
ID15,old,10,95,lowerEF,1,600,26.63653189976471,13.940459012538305,40.79455965275842,50.675806124717035
ID14,today,0.5,20,all8,1,600,25.959860351821977,15.292952942142358,40.749506218717585,50.678506452400335
ID14,old,5,100,noDH,1,600,23.754174779470993,16.00130195112978,41.81101039633026,50.680006649041815
ID14,old,5,100,best7_noD,1,600,23.754174779470993,16.00130195112978,41.81101039633026,50.680006649041815
ID15,old,5,100,noDH,1,600,26.72306474117084,14.254636658367257,40.66134476481293,50.701694384959715
ID15,old,5,100,best7_noD,1,600,26.72306474117084,14.254636658367257,40.66134476481293,50.701694384959715
ID16,uniform30,2,100,lowerEF,1,601,26.265775179089754,15.341276231923143,40.56805678527045,50.705156873000455
ID14,uniform50,0.5,100,all8,1,600,25.85018120412067,13.990383526217098,41.338776846626864,50.723339506303546
ID14,uniform50,0.5,100,best7_noH,1,600,25.85018120412067,13.990383526217098,41.338776846626864,50.723339506303546
ID15,old,10,100,noDH,1,600,26.72188708125103,14.255865241881665,40.69276117179507,50.726617813161695
ID15,old,10,100,best7_noD,1,600,26.72188708125103,14.255865241881665,40.69276117179507,50.726617813161695
ID14,today,5,20,best7_noD,1,600,25.297734318573678,17.173609670198704,40.49809165059375,50.744493869752745
ID14,today,0.5,0,all8,1,600,25.85241075515876,15.185591507450448,40.951532672045836,50.75408712088355
ID14,uniform50,1,0,noDH,1,600,25.03319760646018,15.97111409546511,41.1959168829024,50.782290571393595
ID14,uniform50,1,20,noDH,1,600,25.03319760646018,15.97111409546511,41.1959168829024,50.782290571393595
ID14,uniform50,1,50,noDH,1,600,25.03319760646018,15.97111409546511,41.1959168829024,50.782290571393595
ID14,uniform50,1,80,noDH,1,600,25.03319760646018,15.97111409546511,41.1959168829024,50.782290571393595
ID14,uniform50,1,80,best7_noD,1,600,25.03319760646018,15.97111409546511,41.1959168829024,50.782290571393595
ID16,old,1,100,all8,1,601,23.780003055169136,16.12774635184583,41.875194086100294,50.78508272555928
ID16,old,1,100,best7_noH,1,601,23.780003055169136,16.12774635184583,41.875194086100294,50.78508272555928
ID14,uniform30,2,50,best7_noD,1,600,24.8799473537073,16.248163905071696,41.222953815375774,50.81679379766029
ID14,uniform30,0.5,50,all8,1,600,25.801763034411557,13.18907311994473,41.76776305256195,50.83530914494506
ID14,uniform50,1,95,noDH,1,600,25.058402280418598,15.992840696469104,41.23781254389531,50.83553542351429
ID14,uniform50,1,95,best7_noD,1,600,25.058402280418598,15.992840696469104,41.23781254389531,50.83553542351429
ID16,old,10,100,lowerEF,1,601,25.122985030248046,16.026417262293705,41.22654605363231,50.86883649748123
ID15,old,2,0,best7_noD,1,600,27.528624866261858,14.37977890270935,40.31675146596101,50.892471713272535
ID15,old,2,20,best7_noD,1,600,27.535234679117945,14.381287000433863,40.316471606287834,50.8962518011254
ID14,uniform50,1,0,best7_noD,1,600,24.102248398045724,15.583951972921517,42.04513701932348,50.907479646011815
ID14,uniform50,1,50,best7_noD,1,600,24.859878240457196,16.155851863918873,41.390177915091755,50.913376664902096
ID16,old,1,0,lowerEF,1,601,23.455426841593937,16.134158508546925,42.25496149234719,50.950465059899365
ID16,old,1,20,lowerEF,1,601,23.455426841593937,16.134158508546925,42.25496149234719,50.950465059899365
ID16,old,1,50,lowerEF,1,601,23.455426841593937,16.134158508546925,42.25496149234719,50.950465059899365
ID16,old,1,80,lowerEF,1,601,23.455426841593937,16.134158508546925,42.25496149234719,50.950465059899365
ID15,old,0.5,100,all8,1,600,26.1684694337027,14.706498933697473,41.18759197018242,50.96555342279442
ID15,old,0.5,100,best7_noH,1,600,26.1684694337027,14.706498933697473,41.18759197018242,50.96555342279442
ID15,old,3,100,lowerEF,1,600,26.738529674981276,14.040522577581031,41.0862776238313,50.99183711550269
ID14,uniform30,2,20,best7_noD,1,600,24.489993309282514,16.070154798881926,41.749143493091445,51.000006176033644
ID15,old,2,50,best7_noD,1,600,27.6945341942711,14.459040237275302,40.32449286548571,51.010937980784135
ID16,old,5,100,lowerEF,1,601,25.17687992217893,16.084425500027713,41.34752758455187,51.011783576317306
ID14,uniform50,0.5,100,lowerEF,1,600,25.2736552495233,13.29141605706826,42.27279006298369,51.01380372196275
ID13,today,10,50,all8,1,601,24.304789437715915,13.239837700289298,42.85571724225767,51.01596409252745
ID15,old,2,0,noDH,1,600,27.69967793888926,14.463412310952021,40.32970424474828,51.01908954561669
ID15,old,2,20,noDH,1,600,27.69967793888926,14.463412310952021,40.32970424474828,51.01908954561669
ID15,old,2,50,noDH,1,600,27.69967793888926,14.463412310952021,40.32970424474828,51.01908954561669
ID15,old,2,80,noDH,1,600,27.69967793888926,14.463412310952021,40.32970424474828,51.01908954561669
ID15,old,2,80,best7_noD,1,600,27.69967793888926,14.463412310952021,40.32970424474828,51.01908954561669
ID15,old,2,95,noDH,1,600,27.69967793888926,14.463412310952021,40.32970424474828,51.01908954561669
ID15,old,2,95,best7_noD,1,600,27.69967793888926,14.463412310952021,40.32970424474828,51.01908954561669
ID16,uniform50,2,0,best7_noD,1,601,28.005323481239298,18.20520154104657,38.58118269233748,51.031707441339826
ID16,uniform50,2,20,best7_noD,1,601,28.035643259848065,18.19033484646993,38.58969154932519,51.049484509564074
ID15,old,5,100,lowerEF,1,600,26.715312575268122,14.062117964759459,41.19829282082959,51.075927979821465
ID14,uniform30,0.5,0,best7_noH,1,600,26.176746644340376,13.167107996885061,41.85703990354687,51.09409542570193
ID14,uniform30,0.5,20,best7_noH,1,600,26.176746644340376,13.167107996885061,41.85703990354687,51.09409542570193
ID14,uniform30,0.5,50,best7_noH,1,600,26.176746644340376,13.167107996885061,41.85703990354687,51.09409542570193
ID14,uniform30,0.5,80,all8,1,600,26.176746644340376,13.167107996885061,41.85703990354687,51.09409542570193
ID14,uniform30,0.5,80,best7_noH,1,600,26.176746644340376,13.167107996885061,41.85703990354687,51.09409542570193
ID15,old,10,100,lowerEF,1,600,26.714365135766606,14.06315126935558,41.22765936527953,51.09940728591047
ID14,uniform30,0.5,95,all8,1,600,26.19065062606665,13.174151899743753,41.871521619939294,51.11489784068096
ID14,uniform30,0.5,95,best7_noH,1,600,26.19065062606665,13.174151899743753,41.871521619939294,51.11489784068096
ID15,old,1,100,all8,1,600,27.911167510625894,14.44999218987729,40.316382995296166,51.11992061728128
ID15,old,1,100,best7_noH,1,600,27.911167510625894,14.44999218987729,40.316382995296166,51.11992061728128
ID16,old,1,95,lowerEF,1,601,23.523588786763757,16.16455695053916,42.42797509142298,51.13497043290815
ID14,old,2,100,all8,1,600,23.27690864313784,15.147622790178977,43.001473079154636,51.1897610773072
ID14,old,2,100,best7_noH,1,600,23.27690864313784,15.147622790178977,43.001473079154636,51.1897610773072
ID15,old,2,0,lowerEF,1,600,27.436721562577464,14.049718862782278,40.89166970019264,51.20836788158041
ID15,old,2,20,lowerEF,1,600,27.436721562577464,14.049718862782278,40.89166970019264,51.20836788158041
ID15,old,2,50,lowerEF,1,600,27.436721562577464,14.049718862782278,40.89166970019264,51.20836788158041
ID15,old,2,80,lowerEF,1,600,27.436721562577464,14.049718862782278,40.89166970019264,51.20836788158041
ID14,today,3,100,all8,1,600,26.43881559707528,15.788333793246311,40.914859484804744,51.208477626311364
ID14,today,3,100,best7_noH,1,600,26.43881559707528,15.788333793246311,40.914859484804744,51.208477626311364
ID15,old,2,95,lowerEF,1,600,27.437892738613836,14.050393674159649,40.89517029723236,51.21197588430053
ID14,uniform50,1,20,best7_noD,1,600,24.587644231074886,15.982914546650143,41.989878021221124,51.216751775922496
ID16,uniform30,3,0,best7_noD,1,601,28.135237693685905,18.201587483812524,38.823795361501695,51.285246156012995
ID16,uniform50,1,100,lowerEF,1,601,26.503457698622892,15.53964232907728,41.07408487616474,51.29321789586542
ID16,uniform30,3,20,best7_noD,1,601,28.166106124580804,18.184782651386165,38.83327421512943,51.303401842048835
ID16,uniform50,0.5,100,all8,1,601,28.45973298624576,18.523227148653014,38.53310615375993,51.36016564912863
ID16,uniform50,0.5,100,best7_noH,1,601,28.45973298624576,18.523227148653014,38.53310615375993,51.36016564912863
ID16,uniform50,3,95,noDH,1,601,29.035336413021014,17.80896574803236,38.55388042890361,51.445230272184524
ID16,uniform50,3,95,best7_noD,1,601,29.035336413021014,17.80896574803236,38.55388042890361,51.445230272184524
ID16,uniform30,5,95,noDH,1,601,29.035333869688554,17.80896345067307,38.553891402097854,51.44523626494923
ID16,uniform30,5,95,best7_noD,1,601,29.035333869688554,17.80896345067307,38.553891402097854,51.44523626494923
ID14,old,1,0,all8,1,600,22.68632147712793,14.606627308264597,43.8031642490624,51.44647647523079
ID14,uniform30,0.5,0,lowerEF,1,600,25.272508830216555,12.562869325102652,43.0251936915417,51.45573515603153
ID14,uniform30,0.5,20,lowerEF,1,600,25.272508830216555,12.562869325102652,43.0251936915417,51.45573515603153
ID14,uniform30,0.5,50,lowerEF,1,600,25.272508830216555,12.562869325102652,43.0251936915417,51.45573515603153
ID14,uniform30,0.5,80,lowerEF,1,600,25.272508830216555,12.562869325102652,43.0251936915417,51.45573515603153
ID14,uniform30,0.5,95,lowerEF,1,600,25.272508830216555,12.562869325102652,43.0251936915417,51.45573515603153
ID15,old,2,100,noDH,1,600,27.774998757752055,14.621821455689455,40.77855494243422,51.460069586703
ID15,old,2,100,best7_noD,1,600,27.774998757752055,14.621821455689455,40.77855494243422,51.460069586703
ID14,old,1,20,all8,1,600,22.733789658669988,14.631940531708572,43.80248755942412,51.47403998484685
ID16,today,3,100,all8,1,601,28.96425682643421,19.039139924758924,38.064799103799494,51.48151079168913
ID16,today,3,100,best7_noH,1,601,28.96425682643421,19.039139924758924,38.064799103799494,51.48151079168913
ID16,uniform50,2,50,best7_noD,1,601,28.69967557019913,18.391405645938,38.596713304653605,51.49389728297665
ID16,today,10,100,lowerEF,1,601,30.9572929908129,16.742050992342676,37.61181981291148,51.51018588966804
ID16,today,5,100,lowerEF,1,601,30.413752213833153,16.847843779001213,38.021067397441236,51.52133276388374
ID16,uniform50,5,95,noDH,1,601,29.055907553895445,17.564709576146427,38.777181958093145,51.54061143298508
ID16,uniform50,5,95,best7_noD,1,601,29.055907553895445,17.564709576146427,38.777181958093145,51.54061143298508
ID16,uniform30,10,95,noDH,1,601,29.055909906838146,17.564710066467857,38.77718146013957,51.54061255190866
ID16,uniform30,10,95,best7_noD,1,601,29.055909906838146,17.564710066467857,38.77718146013957,51.54061255190866
ID16,uniform50,10,95,noDH,1,601,29.05590978693572,17.564710258430217,38.77718185482247,51.54061284667775
ID16,uniform50,10,95,best7_noD,1,601,29.05590978693572,17.564710258430217,38.77718185482247,51.54061284667775
ID14,old,1,50,all8,1,600,22.891830593884087,14.672795411370256,43.839529641957164,51.58712234997274
ID14,old,1,0,best7_noH,1,600,22.909288317667034,14.67971300174589,43.831924468395,51.59037766520717
ID14,old,1,20,best7_noH,1,600,22.909288317667034,14.67971300174589,43.831924468395,51.59037766520717
ID14,old,1,50,best7_noH,1,600,22.909288317667034,14.67971300174589,43.831924468395,51.59037766520717
ID14,old,1,80,all8,1,600,22.909288317667034,14.67971300174589,43.831924468395,51.59037766520717
ID14,old,1,80,best7_noH,1,600,22.909288317667034,14.67971300174589,43.831924468395,51.59037766520717
ID14,old,1,95,all8,1,600,22.916616168891466,14.681102986679548,43.84223063311124,51.60278353368844
ID14,old,1,95,best7_noH,1,600,22.916616168891466,14.681102986679548,43.84223063311124,51.60278353368844
ID16,uniform50,2,0,noDH,1,601,28.93602871286161,18.327419896071692,38.600438026363946,51.60602574841081
ID16,uniform50,2,20,noDH,1,601,28.93602871286161,18.327419896071692,38.600438026363946,51.60602574841081
ID16,uniform50,2,50,noDH,1,601,28.93602871286161,18.327419896071692,38.600438026363946,51.60602574841081
ID16,uniform50,2,80,noDH,1,601,28.93602871286161,18.327419896071692,38.600438026363946,51.60602574841081
ID16,uniform50,2,80,best7_noD,1,601,28.93602871286161,18.327419896071692,38.600438026363946,51.60602574841081
ID15,uniform30,1,0,noDH,1,600,26.365790356012397,14.824621310748292,41.877902620415725,51.65929757545403
ID15,uniform30,1,20,noDH,1,600,26.365790356012397,14.824621310748292,41.877902620415725,51.65929757545403
ID15,uniform30,1,50,noDH,1,600,26.365790356012397,14.824621310748292,41.877902620415725,51.65929757545403
ID15,uniform30,1,80,noDH,1,600,26.365790356012397,14.824621310748292,41.877902620415725,51.65929757545403
ID15,uniform30,1,80,best7_noD,1,600,26.365790356012397,14.824621310748292,41.877902620415725,51.65929757545403
ID15,uniform30,1,95,noDH,1,600,26.365790356012397,14.824621310748292,41.877902620415725,51.65929757545403
ID15,uniform30,1,95,best7_noD,1,600,26.365790356012397,14.824621310748292,41.877902620415725,51.65929757545403
ID15,old,2,100,lowerEF,1,600,27.57164893151055,14.231934964762956,41.30882081276317,51.66393785402624
ID14,old,2,0,best7_noD,1,600,22.923639792933663,15.362624356477085,43.700557000184205,51.68406108850913
ID16,uniform30,3,50,best7_noD,1,601,28.74697411979874,18.348263427215926,38.85554007815545,51.699132358329116
ID14,old,2,20,best7_noD,1,600,23.000688186824597,15.403091437083072,43.68923816474101,51.72075419309097
ID14,today,0.5,50,all8,1,600,26.558891169809815,14.703511493811224,41.89054546276295,51.73379697631182
ID14,old,2,0,lowerEF,1,600,22.834917713528668,14.67368456046746,44.04584580748836,51.73767503918944
ID14,old,2,20,lowerEF,1,600,22.834917713528668,14.67368456046746,44.04584580748836,51.73767503918944
ID14,old,2,50,lowerEF,1,600,22.834917713528668,14.67368456046746,44.04584580748836,51.73767503918944
ID14,old,2,80,lowerEF,1,600,22.834917713528668,14.67368456046746,44.04584580748836,51.73767503918944
ID14,old,2,95,lowerEF,1,600,22.834917713528668,14.67368456046746,44.04584580748836,51.73767503918944
ID16,old,3,100,noDH,1,601,24.886123713629573,17.480738803236324,41.879257417716964,51.756811961870774
ID16,old,3,100,best7_noD,1,601,24.886123713629573,17.480738803236324,41.879257417716964,51.756811961870774
ID16,uniform30,3,0,noDH,1,601,28.953504373943417,18.286195848379215,38.854682050819285,51.7916662350952
ID16,uniform30,3,20,noDH,1,601,28.953504373943417,18.286195848379215,38.854682050819285,51.7916662350952
ID16,uniform30,3,50,noDH,1,601,28.953504373943417,18.286195848379215,38.854682050819285,51.7916662350952
ID16,uniform30,3,80,noDH,1,601,28.953504373943417,18.286195848379215,38.854682050819285,51.7916662350952
ID16,uniform30,3,80,best7_noD,1,601,28.953504373943417,18.286195848379215,38.854682050819285,51.7916662350952
ID14,old,2,50,best7_noD,1,600,23.138868299122308,15.44975485171629,43.68972235629791,51.796660034336725
ID16,old,2,100,noDH,1,601,24.670885727262704,17.16081357070589,42.19408719416361,51.80238526482019
ID16,old,2,100,best7_noD,1,601,24.670885727262704,17.16081357070589,42.19408719416361,51.80238526482019
ID14,old,2,0,noDH,1,600,23.160936946583444,15.45231907775522,43.68575105604073,51.80393817514973
ID14,old,2,20,noDH,1,600,23.160936946583444,15.45231907775522,43.68575105604073,51.80393817514973
ID14,old,2,50,noDH,1,600,23.160936946583444,15.45231907775522,43.68575105604073,51.80393817514973
ID14,old,2,80,noDH,1,600,23.160936946583444,15.45231907775522,43.68575105604073,51.80393817514973
ID14,old,2,80,best7_noD,1,600,23.160936946583444,15.45231907775522,43.68575105604073,51.80393817514973
ID14,today,3,100,lowerEF,1,600,27.294373245375823,15.211061181161023,41.32520841335912,51.80860974319306
ID15,uniform30,1,50,best7_noD,1,600,26.599090063289857,14.936766599277494,41.8791005355306,51.81194505421869
ID14,old,2,95,noDH,1,600,23.168321548087313,15.454456175907769,43.69344617232359,51.81436651607698
ID14,old,2,95,best7_noD,1,600,23.168321548087313,15.454456175907769,43.69344617232359,51.81436651607698
ID14,uniform30,1,0,noDH,1,600,24.25615634718526,15.514866720507484,43.10979221032599,51.8413579539704
ID14,uniform30,1,20,noDH,1,600,24.25615634718526,15.514866720507484,43.10979221032599,51.8413579539704
ID14,uniform30,1,50,noDH,1,600,24.25615634718526,15.514866720507484,43.10979221032599,51.8413579539704
ID14,uniform30,1,80,noDH,1,600,24.25615634718526,15.514866720507484,43.10979221032599,51.8413579539704
ID14,uniform30,1,80,best7_noD,1,600,24.25615634718526,15.514866720507484,43.10979221032599,51.8413579539704
ID14,uniform30,1,95,noDH,1,600,24.27349182504905,15.531774435720992,43.14177288977889,51.88112364411646
ID14,uniform30,1,95,best7_noD,1,600,24.27349182504905,15.531774435720992,43.14177288977889,51.88112364411646
ID16,old,1,0,best7_noD,1,601,24.25632110518258,17.05988184018402,42.60259144178633,51.907508893362746
ID16,old,1,20,best7_noD,1,601,24.257596820112585,17.05809954614264,42.603195827816386,51.90801535751988
ID15,uniform30,1,100,noDH,1,600,26.483941509355066,15.014422492756424,42.05255927674687,51.91579511464926
ID15,uniform30,1,100,best7_noD,1,600,26.483941509355066,15.014422492756424,42.05255927674687,51.91579511464926
ID14,today,3,0,noDH,1,600,26.61486269633533,17.491923930137435,41.11061379469106,52.00385452732076
ID14,today,3,20,noDH,1,600,26.61486269633533,17.491923930137435,41.11061379469106,52.00385452732076
ID14,today,3,50,noDH,1,600,26.61486269633533,17.491923930137435,41.11061379469106,52.00385452732076
ID14,today,3,80,noDH,1,600,26.61486269633533,17.491923930137435,41.11061379469106,52.00385452732076
ID14,today,3,80,best7_noD,1,600,26.61486269633533,17.491923930137435,41.11061379469106,52.00385452732076
ID16,old,2,100,lowerEF,1,601,24.421938430010023,16.387358011952262,42.89361331142668,52.00806324216752
ID16,old,1,50,best7_noD,1,601,24.397499025694657,17.111436551004466,42.64501275314284,52.025343172953114
ID16,old,1,0,noDH,1,601,24.415889095850773,17.104506194842756,42.65131949396674,52.03686027314413
ID16,old,1,20,noDH,1,601,24.415889095850773,17.104506194842756,42.65131949396674,52.03686027314413
ID16,old,1,50,noDH,1,601,24.415889095850773,17.104506194842756,42.65131949396674,52.03686027314413
ID16,old,1,80,noDH,1,601,24.415889095850773,17.104506194842756,42.65131949396674,52.03686027314413
ID16,old,1,80,best7_noD,1,601,24.415889095850773,17.104506194842756,42.65131949396674,52.03686027314413
