ID,layout,sigma,subset,f_scale,qmin,smooth,avg,N,X,Y,Z,3D
ID16,V3-lite,uniform50,noH,2,0,5,median,597,12.175960417670197,8.309599644870056,16.89923000681241,22.42515179823416
ID16,MDS,uniform50,noH,2,0,5,median,597,12.15799046080402,8.310985165044224,16.91561666062958,22.428269961545315
ID16,V3-lite,today,noH,2,0,5,mean,597,13.596053107884368,8.408534902164124,15.73802879691294,22.43304860525616
ID15,V4,uniform30,noH,2,0,3,mean,598,11.135936043825055,7.047189629408015,18.15993661655942,22.437808519604886
ID14,V3-lite,flat_today,noD,2,0,5,mean,596,11.14631919865133,7.189921989103697,18.108242269930106,22.446466269640386
ID14,MDS,flat_today,noD,2,0,5,mean,596,11.132511424096805,7.183588492847171,18.13448581145656,22.458769554188212
ID15,V3-lite,uniform30,noH,2,0,3,mean,598,10.921790631337851,7.017863093869344,18.35970971233468,22.48588120844431
ID15,MDS,uniform30,noH,2,0,3,mean,598,10.917136253714965,7.017198240595709,18.367397716431377,22.48969172762414
ID14,V4,flat_today,noDH,2,0,5,mean,596,11.784172569748835,7.4971244327969,17.656332199835873,22.512655655551214
ID15,V4,flat_today,noH,2,0,3,mean,598,11.333777332830078,7.034688993016272,18.141826375954338,22.51815316836418
ID14,V3-lite,flat_today,noDH,2,0,5,mean,596,11.72366149911824,7.450360653220517,17.734459455100126,22.526943089854736
ID16,MDS,today,noH,2,0,5,mean,597,13.655328523783359,8.449299376293014,15.800942779235557,22.52839208100199
ID15,MDS,flat_today,noH,2,0,3,mean,598,11.068790489105043,7.007940895866097,18.356251669742395,22.551747911294488
ID14,MDS,flat_today,noDH,2,0,5,mean,596,11.726693090094674,7.443617816965944,17.7690133724126,22.553505564840798
ID15,V3-lite,flat_today,noH,2,0,3,mean,598,11.076473609267262,7.006777788092634,18.35706627206633,22.55582152583979
ID14,V4,today,noD,2,0,5,mean,596,11.368338148538696,7.528072737737607,18.06021444936465,22.62923634065516
ID14,V4,uniform30,all8,2,0,5,median,596,11.485070187341835,6.216606036389496,18.505635357065827,22.64975866954276
ID16,V4,uniform50,noH,2,0,5,median,597,12.313421093365523,8.392161565140213,17.115730226725308,22.69354392667646
ID14,V3-lite,uniform30,all8,2,0,5,median,596,11.566871439286079,6.628152112398696,18.382314972553583,22.707585055840593
ID15,V4,uniform50,noH,2,0,3,mean,598,11.328800877816404,7.070402706659138,18.372356865892293,22.712899871466135
ID14,MDS,uniform30,all8,2,0,5,median,596,11.569277964762241,6.6321252770021895,18.404957611321624,22.728302686085694
ID15,MDS,today,all8,2,0,3,mean,598,11.435459724047096,7.309395471951607,18.237877285362785,22.73361320031732
ID15,V3-lite,today,all8,2,0,3,mean,598,11.453995209171207,7.315151032769045,18.251769068613825,22.75593362219945
ID15,V3-lite,uniform50,noH,2,0,3,mean,598,11.149896383479895,7.05896341521162,18.574622178739872,22.78520886326411
ID15,MDS,uniform50,noH,2,0,3,mean,598,11.143573365082178,7.060454082726858,18.583831417510364,22.790086207641
ID16,V4,uniform50,all8,2,0,5,median,597,12.227125540796333,8.569799713489553,17.26027080692722,22.822379684164922
ID15,V4,today,all8,2,0,3,mean,598,11.885299264972161,7.43129921102589,18.12501719925695,22.91289582429733
ID14,V3-lite,today,noD,2,0,5,mean,596,11.673327661969747,7.5634773310518035,18.294220206980437,22.9815417459868
ID14,MDS,today,noD,2,0,5,mean,596,11.664760070441227,7.559435850593522,18.31889770525739,22.99551501958334
ID15,V4,uniform50,noDH,2,0,5,median,596,12.617259580809467,7.483485583016005,17.74158108817396,23.020892582803747
ID15,V4,uniform30,noDH,2,0,5,median,596,12.681136697395413,7.3691759485341075,17.771274269345984,23.042008837225996
ID14,V3-lite,today,noDH,2,0,5,mean,596,12.300062212164338,7.847322366732231,17.892563884547368,23.087135836069788
ID15,V4,today,noH,2,0,3,mean,598,11.812055018338581,7.21442511266172,18.493659713686267,23.09952430393501
ID14,V4,today,noDH,2,0,5,mean,596,12.352997357720556,7.874752933525605,17.861776065872675,23.10089439202091
ID14,MDS,today,noDH,2,0,5,mean,596,12.311996998548208,7.844979274545104,17.92397977909449,23.117050439701224
ID15,MDS,today,noH,2,0,3,mean,598,11.507279730667747,7.143078660733005,18.757623518272595,23.136324245793865
ID15,V3-lite,today,noH,2,0,3,mean,598,11.514743206586619,7.144657630309087,18.76471207018563,23.14627103541598
ID15,V4,uniform50,noD,2,0,5,median,596,12.571057154531768,7.726150204321944,17.843360374302648,23.154057623006
ID15,V4,uniform30,noD,2,0,5,median,596,12.642486811872276,7.635190187172716,17.849554269952257,23.1675460422254
ID16,V3-lite,uniform30,noH,2,0,5,median,597,12.024962812986418,8.622670665974058,17.840010557039328,23.17792390924671
ID16,MDS,uniform30,noH,2,0,5,median,597,12.051568567822084,8.654420501291392,17.854296018602277,23.214546850584163
ID16,V4,uniform30,noH,2,0,5,median,597,11.9949164579276,8.273915880690847,18.074087327325827,23.216553093627198
ID16,V4,flat_today,noH,2,0,5,median,597,12.811881004066278,8.822216863345,17.33849728675155,23.293760825786247
ID14,V3-lite,uniform50,noH,2,0,3,mean,598,11.828620022309424,7.192574883926152,18.751812635402466,23.308364640323962
ID14,MDS,uniform50,noH,2,0,3,mean,598,11.839479356128436,7.194723152812602,18.786297246844647,23.342285169121975
ID16,V3-lite,uniform30,all8,2,0,5,median,597,11.93845049583066,8.573792186515773,18.141392151548736,23.34837514464834
ID16,V3-lite,uniform50,noD,2,0,5,mean,597,12.417700556714571,7.940386773092758,18.11424740109136,23.353265042183736
ID14,V3-lite,flat_today,noH,2,0,5,median,596,11.57141403141116,7.044985139171895,19.02475797372064,23.355317472818452
ID16,MDS,uniform30,all8,2,0,5,median,597,11.964108897676226,8.604718756114902,18.156492080993992,23.38459517020743
ID16,MDS,uniform50,noD,2,0,5,mean,597,12.414538503263717,7.941083341958176,18.159079059815074,23.38661418832485
ID14,MDS,flat_today,noH,2,0,5,median,596,11.56845414478222,7.054530721047667,19.071841027486325,23.395098956231088
ID15,V3-lite,uniform50,noDH,2,0,5,median,596,12.583272426393917,7.42759024194195,18.304023141075557,23.421039791351415
ID15,MDS,uniform50,noDH,2,0,5,median,596,12.571181121768198,7.423538246831463,18.321862702698056,23.427209987426775
ID15,V4,flat_today,noDH,2,0,5,median,596,12.850609089769073,7.507345252839485,18.09588026114646,23.429879836421208
ID16,V4,uniform50,noD,2,0,5,mean,597,12.796377989419112,8.12796536149856,17.867067368156608,23.431671022444327
ID15,V3-lite,uniform50,noD,2,0,5,median,596,12.370857908002765,7.677835873356089,18.37031502659647,23.440472760901905
ID14,V4,flat_today,noH,2,0,5,median,596,11.589865041834809,6.58642826144008,19.289317901496883,23.44746881938537
ID15,MDS,uniform50,noD,2,0,5,median,596,12.361572836037261,7.6776683126828145,18.396855875585445,23.45632920572379
ID15,MDS,uniform30,noD,2,0,5,median,596,12.495326273460293,7.495473648435045,18.48882587924422,23.54043300977325
ID15,MDS,uniform30,noDH,2,0,5,median,596,12.68097396445541,7.298631977414294,18.444749770596808,23.543277671744463
ID15,V3-lite,uniform30,noD,2,0,5,median,596,12.515430424315952,7.507913003772239,18.48103968426775,23.548961424860867
ID15,V3-lite,uniform30,noDH,2,0,5,median,596,12.700204656396783,7.303932866782809,18.440459163084743,23.551924927322368
ID15,V4,flat_today,noD,2,0,5,median,596,12.579362074996805,7.864277409064298,18.306283352605895,23.56283555870309
ID14,V4,flat_today,all8,2,0,5,median,596,11.745275450730318,6.585223831469934,19.337398230346015,23.56377810630284
ID14,V4,uniform50,all8,2,0,3,mean,598,11.550384327785327,7.195800405827318,19.27776615221521,23.59710129273399
ID14,V4,uniform50,noH,2,0,3,mean,598,12.092241149145577,7.264803870790839,19.053135579294537,23.706995733182357
ID16,V3-lite,flat_today,noH,2,0,5,median,597,13.01157108312144,9.22146335266833,17.56323629997945,23.723482833358236
ID14,V3-lite,uniform50,all8,2,0,3,mean,598,11.676508974754578,7.144924037880556,19.413709438193248,23.75463987298484
ID16,V3-lite,uniform30,noD,2,0,5,mean,597,12.791367661833227,8.057103585446473,18.323985586821856,23.75509319352089
ID14,MDS,uniform50,all8,2,0,3,mean,598,11.680532604765599,7.145670411482428,19.45592636051149,23.791353851896986
ID16,MDS,flat_today,noH,2,0,5,median,597,13.066509601319519,9.245105676408159,17.61217085924926,23.799038100408982
ID16,V3-lite,flat_today,all8,2,0,5,median,597,12.765456204700723,9.004795604061858,17.959910471818933,23.80339471883822
ID16,MDS,uniform30,noD,2,0,5,mean,597,12.79521469781532,8.06035458607381,18.383401578689686,23.8041233575152
ID16,V4,uniform30,all8,2,0,5,median,597,12.494900981064001,8.579539438008931,18.36947000719461,23.815299196948313
ID15,MDS,flat_today,noD,2,0,5,median,596,12.450402191684315,7.67317100258629,18.82797629983154,23.840779339540198
ID15,V3-lite,flat_today,noD,2,0,5,median,596,12.468882836549154,7.689125246702461,18.810017885675816,23.841402205208304
ID16,MDS,flat_today,all8,2,0,5,median,597,12.817437175248006,9.024471508714043,17.990198265864723,23.861580320635582
ID15,V4,today,noDH,2,0,5,median,596,13.008748209567836,7.7157956352453985,18.458610685839925,23.863808177158358
ID15,MDS,flat_today,noDH,2,0,5,median,596,12.890296478829836,7.4106320263434755,18.668950668542095,23.866439395235705
ID16,V4,uniform50,noDH,2,0,5,mean,597,13.52401987721064,8.12926534573945,17.9153735070868,23.873514123376484
ID15,V3-lite,flat_today,noDH,2,0,5,median,596,12.91243821394783,7.421139752478013,18.661641551530266,23.87595529507941
ID16,V4,uniform30,noD,2,0,5,mean,597,13.118155403289366,8.218974114154108,18.184767130144113,23.881442424015244
ID14,V3-lite,flat_today,all8,2,0,5,median,596,12.009823117700572,7.043840953266365,19.44658038524529,23.916961248728366
ID16,V3-lite,uniform50,noDH,2,0,5,mean,597,13.390909772837906,8.08271266507394,18.118815562516687,23.936127213041992
ID14,MDS,flat_today,all8,2,0,5,median,596,11.99827732186475,7.047320724395027,19.486632304262177,23.944774516507266
ID16,MDS,uniform50,noDH,2,0,5,mean,597,13.386203130473737,8.081596626903659,18.16409658858465,23.967416280644812
ID16,V4,flat_today,all8,2,0,5,median,597,13.226425809735156,9.018980606430011,17.917059129177453,24.027096343878718
ID15,V4,today,noD,2,0,5,median,596,12.624275114210262,8.094201695635773,18.80374395981195,24.051386865523284
ID16,V4,uniform30,noDH,2,0,5,mean,597,13.712893314645722,8.093800881913486,18.242221396323057,24.214287048091787
ID16,V4,today,noH,2,0,5,median,597,14.145337661417877,9.568531698242698,17.218307704160328,24.251133924230203
ID15,MDS,today,noDH,2,0,5,median,596,13.039996087560978,7.638613029807843,19.019699636589056,24.29277426003094
ID15,V3-lite,today,noDH,2,0,5,median,596,13.04453313030643,7.655546904841173,19.031075565068008,24.30944425862537
ID16,V3-lite,uniform50,all8,2,0,3,mean,599,13.05733439651021,9.073381278392025,18.411654133821806,24.32712965618511
ID15,MDS,today,noD,2,0,5,median,596,12.418397338857096,7.9255369098834265,19.359332322985157,24.327237322956247
ID15,V3-lite,today,noD,2,0,5,median,596,12.430192811668656,7.943309128133384,19.35935240930553,24.33907103708007
ID14,V4,today,noH,2,0,5,median,596,12.003623300857907,7.218704420801182,19.907818928935946,24.341690992432998
ID16,MDS,uniform50,all8,2,0,3,mean,599,13.049161684134479,9.076423107047411,18.449789702225925,24.352757895835726
ID16,V3-lite,uniform30,noDH,2,0,5,mean,597,13.761344645471485,8.141221746005188,18.405259013660725,24.380476970908788
ID14,V3-lite,today,noH,2,0,5,median,596,12.196791364890334,7.785313207111441,19.657795548579983,24.409050517405593
ID16,MDS,uniform30,noDH,2,0,5,mean,597,13.759527256335906,8.142444947230718,18.460450590943893,24.421552695461735
ID14,MDS,today,noH,2,0,5,median,596,12.221090472955686,7.80544012010276,19.69945493273943,24.4611625329564
ID16,V4,uniform50,all8,2,0,3,mean,599,13.327812339765682,9.270790484390377,18.322447558447287,24.480404868006666
ID14,V4,uniform30,all8,2,0,3,mean,598,11.765747547018417,7.347420289769345,20.17447837320173,24.483197868854234
ID14,V3-lite,uniform30,all8,2,0,3,mean,598,11.782488719341703,7.329602660614006,20.284515361403834,24.576649060254788
ID14,V4,today,all8,2,0,5,median,596,12.131181675602901,7.1663329526153055,20.146830569969467,24.5848872043229
ID14,MDS,uniform30,all8,2,0,3,mean,598,11.774037771823256,7.332481972614708,20.31760083741683,24.600775620285667
ID14,V3-lite,uniform30,noH,2,0,3,mean,598,12.28100325471921,7.347857496542771,20.07193773688087,24.651505739916697
ID14,MDS,uniform30,noH,2,0,3,mean,598,12.270248943106091,7.349634815228917,20.088497231744256,24.66016751915562
ID14,V3-lite,uniform50,noDH,2,0,5,median,596,11.75128369378659,8.050704780655394,20.233735202610518,24.74490970212828
ID16,V3-lite,uniform50,noH,2,0,3,mean,599,13.75371782164781,9.095015894581241,18.46649971724826,24.756729991000995
ID16,MDS,uniform50,noH,2,0,3,mean,599,13.742295608068424,9.096916880732383,18.50344956784598,24.77866483942002
ID14,MDS,uniform50,noDH,2,0,5,median,596,11.765025124404463,8.038508932407153,20.30382791446449,24.804815460197347
ID16,V3-lite,today,all8,2,0,5,median,597,14.099904061087162,9.609040504264375,18.003956428282347,24.804906793131572
ID16,V4,today,all8,2,0,5,median,597,14.17850529913641,9.57285809638758,17.990009824485746,24.82559320814522
ID16,V4,uniform50,noH,2,0,3,mean,599,13.934801146746576,9.181153702070722,18.401621355576452,24.841335205951065
ID16,V3-lite,flat_today,noD,2,0,5,mean,597,13.774187139068237,8.557738630895352,18.84492630009577,24.86150375727166
ID16,MDS,today,all8,2,0,5,median,597,14.155547060169193,9.630719076287242,18.046273343832393,24.87565565164752
ID16,MDS,flat_today,noD,2,0,5,mean,597,13.782575721914624,8.563991573212029,18.898357047524655,24.90881860490541
ID16,V4,flat_today,noD,2,0,5,mean,597,14.044957499155583,8.710901166267261,18.721462043709668,24.97266047772293
ID14,V4,flat_today,all8,2,0,3,mean,598,11.982750471804186,7.617402321756292,20.57978506897109,25.00277345588019
ID14,V3-lite,flat_today,all8,2,0,3,mean,598,12.064411386112141,7.7023558549437805,20.62194653599483,25.102609162056606
ID14,V3-lite,today,all8,2,0,5,median,596,12.668086606116624,7.550923602685169,20.3338911732088,25.118996710807505
ID16,V3-lite,today,noH,2,0,5,median,597,14.60871245403111,9.904040098901225,17.881902304128044,25.125025768336773
ID14,V4,uniform30,noH,2,0,3,mean,598,12.595313344976773,7.2974360245861085,20.489553889037975,25.13396724281442
ID14,MDS,flat_today,all8,2,0,3,mean,598,12.057056832293268,7.710809788093504,20.664483006048137,25.136627955088976
ID14,MDS,today,all8,2,0,5,median,596,12.683664667055968,7.565063654886756,20.381203736208732,25.169406096005947
ID14,V3-lite,flat_today,noH,2,0,3,mean,598,12.66173173091256,7.799207243307451,20.317798271590757,25.178562521611788
ID14,V4,uniform50,noDH,2,0,5,median,596,11.934020876268539,8.115605837112039,20.634074879236568,25.18032880048475
ID14,MDS,flat_today,noH,2,0,3,mean,598,12.65821934983255,7.801202789846355,20.357846285204307,25.209743898913143
ID16,MDS,today,noH,2,0,5,median,597,14.677836743210012,9.931442039467196,17.936393680976444,25.21481014647134
ID16,V4,uniform30,all8,2,0,3,mean,599,13.544470602475647,9.05559036220661,19.247042161364348,25.217157505768824
ID15,V4,uniform30,noD,2,0,3,mean,598,13.636106270414912,7.867271077781188,19.84770972976996,25.333158704483466
ID16,V4,uniform30,noH,2,0,3,mean,599,13.986744821568701,8.85291522666844,19.2122007185929,25.359648955885774
ID16,V3-lite,uniform30,all8,2,0,3,mean,599,13.528938815419107,9.043893194352016,19.4556919884489,25.36430839450576
ID14,V4,flat_today,noH,2,0,3,mean,598,12.873813985263913,7.721211321032547,20.492484563462114,25.40263990956355
ID16,V4,flat_today,noDH,2,0,5,mean,597,14.907867211651693,8.736033545028597,18.667755780555424,25.437136096317232
ID16,MDS,uniform30,all8,2,0,3,mean,599,13.564018483369845,9.071370220969838,19.528835548546756,25.44892479035766
ID15,V4,uniform50,noD,2,0,3,mean,598,13.607187314095778,8.022792265044375,20.013285226709026,25.496123781754644
ID15,MDS,uniform30,all8,2,0,3,median,598,12.983029968306905,8.393066405852645,20.333105246801107,25.542862013261125
ID16,V3-lite,flat_today,noDH,2,0,5,mean,597,14.939615457602155,8.755482436094088,18.79206366390685,25.553712831173975
ID15,V3-lite,uniform30,all8,2,0,3,median,598,13.018127375612123,8.389553436911855,20.34286567859633,25.56733132839393
ID16,MDS,flat_today,noDH,2,0,5,mean,597,14.948074894422104,8.764375636838643,18.842169891795486,25.59856616266129
ID16,V3-lite,uniform30,noH,2,0,3,mean,599,14.155254332114152,9.059324811807556,19.418363163140594,25.68103228431996
ID15,V4,uniform30,noDH,2,0,3,mean,598,13.770315434251286,7.568348724946447,20.32776488523823,25.692791105886144
ID15,V4,flat_today,noD,2,0,3,mean,598,13.874026256342857,7.9552656872457845,20.159006258836907,25.732477340127723
ID15,MDS,uniform30,noD,2,0,3,mean,598,13.507030658180556,7.716390085862571,20.52322746974142,25.752386664792382
ID14,V4,today,all8,2,0,3,mean,598,12.307823964924511,8.055961660080579,21.14085281842525,25.754935583506654
ID16,MDS,uniform30,noH,2,0,3,mean,599,14.190975139088877,9.08751777327048,19.483869363253053,25.760200310596506
ID15,V3-lite,uniform30,noD,2,0,3,mean,598,13.531951508732083,7.721914231832406,20.525671067007604,25.76906757702819
ID15,V4,uniform30,noH,2,0,3,median,598,13.461404017674662,8.36679140789083,20.331482575364724,25.779483708999734
ID15,V3-lite,uniform50,noD,2,0,3,mean,598,13.446902258975049,7.833694432149659,20.554318616627647,25.781116395776323
ID15,V4,uniform50,noH,2,0,3,median,598,13.505216416359586,8.356883590959692,20.30963872778171,25.781966547541916
ID15,MDS,uniform50,noD,2,0,3,mean,598,13.437583219512637,7.832811258473989,20.562105875959837,25.782198762836085
ID15,V4,uniform50,noDH,2,0,3,mean,598,13.797154419773886,7.624763400279228,20.424555123883398,25.800405791418772
ID15,MDS,uniform30,noH,2,0,3,median,598,13.093489437202475,8.316107099805873,20.62567023726365,25.807273697039715
ID15,V3-lite,uniform30,noH,2,0,3,median,598,13.109363002865562,8.310154202172058,20.63216273799076,25.818601829915437
ID14,V4,uniform50,noD,2,0,5,median,596,12.345371278733722,7.8410670536867375,21.30263695997897,25.839753597874285
ID15,MDS,flat_today,all8,2,0,3,median,598,13.309995447614396,8.350726874285815,20.51370578091203,25.83994471763163
ID15,V3-lite,flat_today,all8,2,0,3,median,598,13.341367019355369,8.347962139346961,20.534922342227507,25.87206179310856
ID15,V4,uniform30,all8,2,0,3,median,598,13.523802072780713,8.567441853193275,20.352631007626947,25.894475691626074
ID15,V3-lite,uniform50,noH,2,0,3,median,598,13.265811165466415,8.321168469285126,20.63385363387338,25.90327211678378
ID15,MDS,uniform50,noH,2,0,3,median,598,13.25708316547774,8.325364528091681,20.648838214622764,25.912091158292608
ID15,V3-lite,uniform50,all8,2,0,3,median,598,13.131999176323143,8.515534238778033,20.660316448291212,25.919344156098646
ID15,MDS,uniform50,all8,2,0,3,median,598,13.115181841676383,8.517071328081357,20.678889546354824,25.926144557535086
ID14,V3-lite,uniform50,noD,2,0,5,median,596,12.44606083507465,7.766432283762516,21.379611911220028,25.928935693603567
ID14,V3-lite,today,all8,2,0,3,mean,598,12.550336625838035,8.217569037141955,21.16118402278906,25.93906512479563
ID14,MDS,uniform50,noD,2,0,5,median,596,12.444708811221842,7.750617956419969,21.456778652940887,25.987231600610748
ID14,MDS,today,all8,2,0,3,mean,598,12.562388057406249,8.23297971855121,21.214008448299975,25.992877932146747
ID15,V4,flat_today,noDH,2,0,3,mean,598,14.005941297325752,7.7227406356757795,20.544795658667756,26.036431076598543
ID14,V3-lite,today,noH,2,0,3,mean,598,13.252414552465545,8.370498343231292,20.817525267633055,26.05880066796972
ID16,V3-lite,today,noD,2,0,5,mean,597,15.137059407234595,9.194303299569981,19.12748150222935,26.06772581720083
ID14,V3-lite,uniform50,noH,2,0,3,median,598,13.123710659004754,8.146935990779674,21.021015343280137,26.086154058457048
ID14,MDS,today,noH,2,0,3,mean,598,13.263340384654565,8.38115069452539,20.87891722616177,26.116834985512064
ID16,MDS,today,noD,2,0,5,mean,597,15.161046644740857,9.209501175055335,19.16907260834378,26.11753418531905
ID14,MDS,uniform50,noH,2,0,3,median,598,13.144680248738323,8.144546447888118,21.059904847321057,26.127300814695637
ID15,V4,flat_today,all8,2,0,3,median,598,13.932532137656985,8.460356280505655,20.432413566793443,26.137647260693164
ID14,V3-lite,uniform30,noDH,2,0,5,median,596,12.33465677471367,8.184378171082574,21.564542966793447,26.156401074382604
ID15,V4,flat_today,noH,2,0,3,median,598,13.846842750347374,8.30685025809656,20.584808666455473,26.162438020908272
ID15,V3-lite,uniform50,noDH,2,0,3,mean,598,13.775282048356662,7.611691767910322,20.908662761218874,26.169990935111766
ID14,V4,today,noH,2,0,3,mean,598,13.288353897029193,8.208087880384108,20.999072691491207,26.170863758143927
ID15,MDS,uniform50,noDH,2,0,3,mean,598,13.762025108673287,7.607934836807965,20.921149223229943,26.17190272780191
ID15,V4,uniform50,all8,2,0,3,median,598,13.610936605981736,8.688109778289919,20.60776974961157,26.180546611266088
ID14,V4,uniform30,noDH,2,0,5,median,596,12.484104919916565,8.209396512491018,21.500979944520978,26.182803618510338
ID16,V4,flat_today,all8,2,0,3,mean,599,14.337076612189668,9.516159899858721,19.73434988724013,26.18307908737033
ID14,MDS,uniform30,noDH,2,0,5,median,596,12.346402900440816,8.172352444653583,21.60421043948312,26.19089379485015
ID15,MDS,flat_today,noD,2,0,3,mean,598,13.779164565195064,7.834857660969908,20.85240769612899,26.193000542281627
ID15,MDS,flat_today,noH,2,0,3,median,598,13.337506621536285,8.308219450731837,20.96173257577775,26.197515643653407
ID15,MDS,uniform30,noDH,2,0,3,mean,598,13.771125604627796,7.551471859326493,20.971043093124113,26.200253358971622
ID15,V3-lite,uniform30,noDH,2,0,3,mean,598,13.788816995216116,7.555388267571362,20.971063459550052,26.21070141422757
ID15,V3-lite,flat_today,noH,2,0,3,median,598,13.358087191669021,8.301033647326474,20.97365393897735,26.21525915542813
ID15,V3-lite,flat_today,noD,2,0,3,mean,598,13.811580367161515,7.848056538040151,20.854077708711266,26.215344757294424
ID16,V4,today,noD,2,0,5,mean,597,15.500946789439798,9.357052467397192,19.009311257259835,26.252384591157682
ID16,V3-lite,uniform50,noD,2,0,5,median,597,14.567904843114784,9.9519740643781,19.55324072836785,26.336189213278463
ID15,V4,today,noD,2,0,3,mean,598,14.242723249703038,8.173081922784155,20.606878411226262,26.34953266263437
ID16,MDS,uniform50,noD,2,0,5,median,597,14.571228350403818,9.957420520913399,19.614036949654345,26.385248995079145
ID16,V4,flat_today,noH,2,0,3,mean,599,14.963759665630805,9.405115617469436,19.660836280485015,26.43707219713943
ID16,V3-lite,flat_today,all8,2,0,3,mean,599,14.504186778518505,9.678662145769456,19.938434664294824,26.487527478050026
ID16,MDS,flat_today,all8,2,0,3,mean,599,14.54724744707559,9.7138839187498,20.00668650055399,26.57535425549098
ID15,MDS,flat_today,noDH,2,0,3,mean,598,14.00692422981949,7.697995922512668,21.239653628649098,26.581496456518636
ID15,V4,today,noDH,2,0,3,mean,598,14.388161093431261,8.00581920103176,20.87006427395563,26.58330121578539
ID15,V3-lite,flat_today,noDH,2,0,3,mean,598,14.034134949043606,7.70728684059059,21.23986684669297,26.598705943642354
ID16,V4,uniform50,noD,2,0,5,median,597,15.185814020846431,10.273548850047986,19.432731875810024,26.716770418731027
ID14,V3-lite,flat_today,noDH,2,0,5,median,596,13.066177313873931,8.679134617176164,21.646062057074694,26.73208502678734
ID14,MDS,flat_today,noDH,2,0,5,median,596,13.087111468721531,8.675283586578734,21.66140030859025,26.753491271819062
ID16,V3-lite,today,noDH,2,0,5,mean,597,16.382000312622328,9.46317084383155,18.91968958271248,26.755862732651714
ID16,V4,today,noDH,2,0,5,mean,597,16.470611828832716,9.481261401232423,18.856558926554367,26.772097159639944
ID15,MDS,today,all8,2,0,3,median,598,13.845145993784426,8.463723952575853,21.32164109009984,26.79431039436628
ID15,MDS,today,noD,2,0,3,mean,598,14.157825496182172,8.072520255811458,21.269878292829876,26.79584536178375
ID16,MDS,today,noDH,2,0,5,mean,597,16.410121523335473,9.482899469975571,18.95826840890406,26.80733876818717
ID15,V3-lite,today,all8,2,0,3,median,598,13.870897255363506,8.462199994661937,21.32818709136901,26.812351333349095
ID15,V3-lite,today,noD,2,0,3,mean,598,14.196122603427225,8.084886241797337,21.272624734726588,26.82200301280355
ID14,V4,uniform30,noD,2,0,5,median,596,12.581780521429048,7.887999783603678,22.34639830306619,26.83064029789119
ID14,V4,flat_today,noDH,2,0,5,median,596,13.172744601391246,8.67672227713595,21.71559065551044,26.839776216014204
ID14,V4,uniform50,noH,2,0,3,median,598,13.548868678207105,8.175385724396307,21.73680484559208,26.886752483282912
ID16,V3-lite,flat_today,noH,2,0,3,mean,599,15.320520406810632,9.804690770825264,19.88979068316743,26.952812099430755
ID15,V4,today,noH,2,0,3,median,598,14.298535883102225,8.501155686413256,21.271405212655974,27.00352673496568
ID16,MDS,flat_today,noH,2,0,3,mean,599,15.365812481682326,9.849031347259926,19.95236243042316,27.040864968719003
ID15,V4,today,all8,2,0,3,median,598,14.553816042178626,8.616425894660194,21.105155004888758,27.04595948322277
ID15,MDS,today,noH,2,0,3,median,598,13.710524860655084,8.439212623452303,21.754648637214437,27.064063608171146
ID15,V3-lite,today,noH,2,0,3,median,598,13.717411870629205,8.42932085922255,21.77297340956709,27.079202530169145
ID14,V4,uniform50,noD,2,0,3,mean,598,13.120161567619348,8.861468270255703,22.00382446705128,27.107795016230828
ID15,MDS,today,noDH,2,0,3,mean,598,14.394193010757295,7.981551305503436,21.569027339087082,27.13154794750207
ID14,V3-lite,uniform50,noDH,2,0,3,mean,598,13.975526244574727,9.07757911938032,21.43625191265794,27.15199205480765
ID15,V3-lite,today,noDH,2,0,3,mean,598,14.429765215181302,7.994818778286726,21.57386609566266,27.158183845325247
ID14,MDS,uniform50,noDH,2,0,3,mean,598,13.98251355578329,9.073495770243698,21.49446859239286,27.20020571428931
ID14,V3-lite,uniform50,noD,2,0,3,mean,598,13.310809247743821,8.750927827162892,22.089983501184367,27.23460577553187
ID14,MDS,uniform50,noD,2,0,3,mean,598,13.301595033777463,8.747389955845346,22.1507857377266,27.278316852051365
ID16,V4,uniform50,noDH,2,0,5,median,597,15.824080894407219,10.327448125792282,19.718999656413853,27.31110888252844
ID16,V3-lite,uniform50,noDH,2,0,5,median,597,15.741731804918373,10.227275957976287,19.853449107952617,27.323227027945347
ID14,V3-lite,today,noDH,2,0,5,median,596,13.9047397158658,9.193897146897369,21.656867960630088,27.329278460615626
ID14,V3-lite,uniform30,noD,2,0,5,median,596,12.835575609780076,7.897030993604844,22.808054058842952,27.337198643962022
ID16,MDS,uniform50,noDH,2,0,5,median,597,15.727656851228042,10.230185282594155,19.91417372153774,27.360376385528227
ID14,MDS,today,noDH,2,0,5,median,596,13.93359179898779,9.193376523734381,21.67853327465926,27.360956804696706
ID14,V4,uniform50,noDH,2,0,3,mean,598,14.108662280021898,9.213543066243723,21.557971531337806,27.36219771347345
ID14,MDS,uniform30,noD,2,0,5,median,596,12.822934620033774,7.883910837522174,22.85374464903687,27.365623450728133
ID14,V4,today,noDH,2,0,5,median,596,13.930176553988616,9.176807237697385,21.710368093494456,27.37889137014447
ID16,V3-lite,uniform30,noD,2,0,5,median,597,14.910234098275696,9.899548781988774,20.76316535606932,27.41213568031203
ID16,MDS,uniform30,noD,2,0,5,median,597,14.91891182111779,9.898452924960397,20.825917294463423,27.464015208810526
