sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
59079,,BS2DCE,,cal_roto,5,success,99,4,4,6,7,0
59080,,BS2DCE,,cal_roto,5,pending,98,4,3,0,0,0
59081,,BS2DCE,,cal_roto,5,success,98,4,4,47,53,0
59082,,BS2DCE,,cal_roto,5,success,98,4,4,61,70,0
59083,,BS2DCE,,cal_roto,5,success,98,4,4,33,38,0
59084,,BS2DCE,,cal_roto,5,success,98,4,4,66,72,0
59085,,BS2DCE,,cal_roto,5,success,98,4,4,5,6,0
59086,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59087,,BS2DCE,,cal_roto,5,success,97,4,4,2,2,0
59088,,BS2DCE,,cal_roto,5,success,97,4,4,14,15,0
59089,,BS2DCE,,cal_roto,5,success,97,4,4,3,4,0
59090,,BS2DCE,,cal_roto,5,success,97,4,4,8,8,0
59091,,BS2DCE,,cal_roto,5,success,97,4,4,36,42,0
59092,,BS2DCE,,cal_roto,5,success,97,4,4,20,23,0
59093,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59094,,BS2DCE,,cal_roto,5,success,97,4,4,0,0,0
59095,,BS2DCE,,cal_roto,5,success,97,4,4,16,19,0
59096,,BS2DCE,,cal_roto,5,success,97,4,4,99,100,0
59097,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59098,,BS2DCE,,cal_roto,5,success,96,4,4,38,41,0
59099,,BS2DCE,,cal_roto,5,pending,95,4,3,0,0,0
59100,,BS2DCE,,cal_roto,5,success,95,4,4,12,12,0
59101,,BS2DCE,,cal_roto,5,success,95,4,4,27,29,0
59102,,BS2DCE,,cal_roto,5,success,98,4,4,8,8,0
59103,,BS2DCE,,cal_roto,5,success,98,4,4,56,61,0
59104,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59105,,BS2DCE,,cal_roto,5,success,97,4,4,13,14,0
59106,,BS2DCE,,cal_roto,5,success,97,4,4,13,15,0
59107,,BS2DCE,,cal_roto,5,pending,95,4,2,0,0,0
59108,,BS2DCE,,cal_roto,5,success,96,4,4,7,8,0
59109,,BS2DCE,,cal_roto,5,success,96,4,4,131,158,0
59110,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59111,,BS2DCE,,cal_roto,5,success,96,4,4,37,44,0
59112,,BS2DCE,,cal_roto,5,success,96,4,4,33,38,0
59113,,BS2DCE,,cal_roto,5,success,96,4,4,29,33,0
59114,,BS2DCE,,cal_roto,5,success,96,4,4,7,7,0
59115,,BS2DCE,,cal_roto,5,success,96,4,4,58,60,0
59116,,BS2DCE,,cal_roto,5,success,96,4,4,1,2,0
59117,,BS2DCE,,cal_roto,5,pending,95,4,3,0,0,0
59118,,BS2DCE,,cal_roto,5,success,97,4,4,44,47,0
59119,,BS2DCE,,cal_roto,5,pending,95,4,3,0,0,0
59120,,BS2DCE,,cal_roto,5,success,95,4,4,54,63,0
59121,,BS2DCE,,cal_roto,5,pending,95,4,3,0,0,0
59122,,BS2DCE,,cal_roto,5,success,95,4,4,54,60,0
59123,,BS2DCE,,cal_roto,5,success,95,4,4,47,54,0
59124,,BS2DCE,,cal_roto,5,success,96,4,4,9,11,0
59125,,BS2DCE,,cal_roto,5,pending,95,4,3,0,0,0
59126,,BS2DCE,,cal_roto,5,success,96,4,4,69,72,0
59127,,BS2DCE,,cal_roto,5,success,96,4,4,171,183,0
59128,,BS2DCE,,cal_roto,5,success,96,4,4,12,13,0
59129,,BS2DCE,,cal_roto,5,success,96,4,4,5,6,0
59130,,BS2DCE,,cal_roto,5,success,96,4,4,8,9,0
59131,,BS2DCE,,cal_roto,5,pending,95,4,3,0,0,0
59132,,BS2DCE,,cal_roto,5,success,95,4,4,22,24,0
59133,,BS2DCE,,cal_roto,5,success,95,4,4,20,21,0
59134,,BS2DCE,,cal_roto,5,success,97,4,4,3,4,0
59135,,BS2DCE,,cal_roto,5,success,97,4,4,124,150,0
59136,,BS2DCE,,cal_roto,5,pending,93,4,1,0,0,0
59137,,BS2DCE,,cal_roto,5,success,94,4,4,42,49,0
59138,,BS2DCE,,cal_roto,5,success,94,4,4,51,58,0
59139,,BS2DCE,,cal_roto,5,success,94,4,4,30,32,0
59140,,BS2DCE,,cal_roto,5,success,95,4,4,17,19,0
59141,,BS2DCE,,cal_roto,5,pending,94,4,3,0,0,0
59142,,BS2DCE,,cal_roto,5,success,94,4,4,43,46,0
59143,,BS2DCE,,cal_roto,5,success,94,4,4,61,63,0
59144,,BS2DCE,,cal_roto,5,success,94,4,4,55,58,0
59145,,BS2DCE,,cal_roto,5,success,94,4,4,20,23,0
59146,,BS2DCE,,cal_roto,5,success,95,4,4,19,22,0
59147,,BS2DCE,,cal_roto,5,success,95,4,4,24,27,0
59148,,BS2DCE,,cal_roto,5,pending,94,4,3,0,0,0
59149,,BS2DCE,,cal_roto,5,success,94,4,4,15,17,0
59150,,BS2DCE,,cal_roto,5,success,96,4,4,78,81,0
59151,,BS2DCE,,cal_roto,5,pending,94,4,3,0,0,0
59152,,BS2DCE,,cal_roto,5,success,94,4,4,106,116,0
59153,,BS2DCE,,cal_roto,5,success,95,4,4,6,6,0
59154,,BS2DCE,,cal_roto,5,pending,93,4,2,0,0,0
59155,,BS2DCE,,cal_roto,5,success,93,4,4,16,18,0
59156,,BS2DCE,,cal_roto,5,success,93,4,4,8,9,0
59157,,BS2DCE,,cal_roto,5,success,93,4,4,18,20,0
59158,,BS2DCE,,cal_roto,5,success,94,4,4,0,1,0
59159,,BS2DCE,,cal_roto,5,success,94,4,4,14,15,0
59160,,BS2DCE,,cal_roto,5,success,94,4,4,49,57,0
59161,,BS2DCE,,cal_roto,5,pending,93,4,3,0,0,0
59162,,BS2DCE,,cal_roto,5,success,94,4,4,20,23,0
59163,,BS2DCE,,cal_roto,5,success,94,4,4,20,21,0
59164,,BS2DCE,,cal_roto,5,success,94,4,4,2,3,0
59165,,BS2DCE,,cal_roto,5,success,94,4,4,5,6,0
59166,,BS2DCE,,cal_roto,5,success,96,4,4,16,16,0
59167,,BS2DCE,,cal_roto,5,success,96,4,4,50,52,0
59168,,BS2DCE,,cal_roto,5,success,96,4,4,17,18,0
59169,,BS2DCE,,cal_roto,5,success,96,4,4,70,75,0
59170,,BS2DCE,,cal_roto,5,success,96,4,4,54,60,0
59171,,BS2DCE,,cal_roto,5,success,96,4,4,15,17,0
59172,,BS2DCE,,cal_roto,5,success,97,4,4,69,73,0
59173,,BS2DCE,,cal_roto,5,success,97,4,4,63,66,0
59174,,BS2DCE,,cal_roto,5,success,98,4,4,58,63,0
59175,,BS2DCE,,cal_roto,5,success,98,4,4,10,11,0
