[INFO] --no-prompt: assuming nodes powered on now; t=0 = launch.
[16:59:03] cold-start capture running: 6 listeners -> /mnt/nrf_ssd/thermal_characterization/run_20260710_165852/raw
[INFO] will run 90 min; Ctrl+C to stop early.
[INFO] LE: opened /dev/serial/by-id/usb-SEGGER_J-Link_000760184767-if00
[INFO] L9336: opened /dev/serial/by-id/usb-SEGGER_J-Link_000760186071-if00
[INFO] LF: opened /dev/serial/by-id/usb-SEGGER_J-Link_000760184964-if00
[INFO] LB: opened /dev/serial/by-id/usb-SEGGER_J-Link_000760184545-if00
[INFO] LCCF4: opened /dev/serial/by-id/usb-SEGGER_J-Link_000760184784-if00[INFO] L955A: opened /dev/serial/by-id/usb-SEGGER_J-Link_000760186081-if00

[00:15] LB cfo= -3.75ppm | LE cfo= -1.38ppm | LF cfo= +1.86ppm | LCCF4 cfo= -3.12ppm | L9336 cfo= -2.13ppm | L955A cfo= -0.24ppm
[69:31] LB cfo= -3.86ppm | LE cfo= -3.20ppm | LF cfo= +1.01ppm | LCCF4 cfo= -3.59ppm | L9336 cfo= -2.28ppm | L955A cfo= -0.77ppm
[69:46] LB cfo= -3.96ppm | LE cfo= -3.75ppm | LF cfo= +1.02ppm | LCCF4 cfo= -3.72ppm | L9336 cfo= -2.34ppm | L955A cfo= -0.84ppm
[70:01] LB cfo= -3.93ppm | LE cfo= -3.39ppm | LF cfo= +0.93ppm | LCCF4 cfo= -3.57ppm | L9336 cfo= -2.22ppm | L955A cfo= -0.78ppm
[70:16] LB cfo= -4.34ppm | LE cfo= -2.88ppm | LF cfo= +1.17ppm | LCCF4 cfo= -3.92ppm | L9336 cfo= -2.34ppm | L955A cfo= -0.78ppm
[70:31] LB cfo= -4.13ppm | LE cfo= -3.17ppm | LF cfo= +1.35ppm | LCCF4 cfo= -3.80ppm | L9336 cfo= -2.43ppm | L955A cfo= -0.87ppm
[70:46] LB cfo= -4.07ppm | LE cfo= -3.06ppm | LF cfo= +1.02ppm | LCCF4 cfo= -3.75ppm | L9336 cfo= -2.25ppm | L955A cfo= -0.83ppm
[71:01] LB cfo= -3.72ppm | LE cfo= -2.94ppm | LF cfo= +1.20ppm | LCCF4 cfo= -3.93ppm | L9336 cfo= -2.39ppm | L955A cfo= -0.69ppm
[71:16] LB cfo= -4.09ppm | LE cfo= -2.81ppm | LF cfo= +1.46ppm | LCCF4 cfo= -4.02ppm | L9336 cfo= -2.51ppm | L955A cfo= -0.90ppm
[71:31] LB cfo= -4.39ppm | LE cfo= -2.76ppm | LF cfo= +1.35ppm | LCCF4 cfo= -3.96ppm | L9336 cfo= -2.64ppm | L955A cfo= -0.78ppm
[71:46] LB cfo= -4.15ppm | LE cfo= -3.29ppm | LF cfo= +1.62ppm | LCCF4 cfo= -3.74ppm | L9336 cfo= -2.37ppm | L955A cfo= -1.01ppm
[72:01] LB cfo= -4.39ppm | LE cfo= -2.94ppm | LF cfo= +1.17ppm | LCCF4 cfo= -3.81ppm | L9336 cfo= -2.46ppm | L955A cfo= -0.90ppm
[72:16] LB cfo= -4.05ppm | LE cfo= -2.97ppm | LF cfo= +1.14ppm | LCCF4 cfo= -3.84ppm | L9336 cfo= -2.58ppm | L955A cfo= -0.81ppm
[72:31] LB cfo= -3.72ppm | LE cfo= -2.85ppm | LF cfo= +1.41ppm | LCCF4 cfo= -3.81ppm | L9336 cfo= -2.52ppm | L955A cfo= -0.90ppm
[72:46] LB cfo= -3.35ppm | LE cfo= -2.70ppm | LF cfo= +0.96ppm | LCCF4 cfo= -3.78ppm | L9336 cfo= -2.25ppm | L955A cfo= -0.75ppm
[73:01] LB cfo= -3.75ppm | LE cfo= -2.91ppm | LF cfo= +1.05ppm | LCCF4 cfo= -3.63ppm | L9336 cfo= -2.54ppm | L955A cfo= -0.80ppm
[73:16] LB cfo= -2.94ppm | LE cfo= -2.43ppm | LF cfo= +0.96ppm | LCCF4 cfo= -3.99ppm | L9336 cfo= -2.43ppm | L955A cfo= -0.83ppm
[73:31] LB cfo= -3.84ppm | LE cfo= -2.28ppm | LF cfo= +1.22ppm | LCCF4 cfo= -3.20ppm | L9336 cfo= -2.37ppm | L955A cfo= -0.84ppm
[73:46] LB cfo= -3.59ppm | LE cfo= -2.60ppm | LF cfo= +1.08ppm | LCCF4 cfo= -4.05ppm | L9336 cfo= -2.46ppm | L955A cfo= -0.87ppm
[74:01] LB cfo= -3.77ppm | LE cfo= -3.35ppm | LF cfo= +1.17ppm | LCCF4 cfo= -3.69ppm | L9336 cfo= -2.43ppm | L955A cfo= -1.02ppm
[74:16] LB cfo= -3.69ppm | LE cfo= -2.39ppm | LF cfo= +1.34ppm | LCCF4 cfo= -3.83ppm | L9336 cfo= -2.60ppm | L955A cfo= -1.01ppm
[74:31] LB cfo= -4.36ppm | LE cfo= -2.31ppm | LF cfo= +1.43ppm | LCCF4 cfo= -3.72ppm | L9336 cfo= -2.51ppm | L955A cfo= -0.72ppm
[74:46] LB cfo= -4.16ppm | LE cfo= -2.76ppm | LF cfo= +1.56ppm | LCCF4 cfo= -3.66ppm | L9336 cfo= -2.58ppm | L955A cfo= -0.93ppm
[75:01] LB cfo= -4.18ppm | LE cfo= -3.53ppm | LF cfo= +1.71ppm | LCCF4 cfo= -3.81ppm | L9336 cfo= -2.57ppm | L955A cfo= -0.90ppm
[75:16] LB cfo= -4.33ppm | LE cfo= -2.64ppm | LF cfo= +0.96ppm | LCCF4 cfo= -4.01ppm | L9336 cfo= -2.36ppm | L955A cfo= -0.63ppm
[75:31] LB cfo= -4.42ppm | LE cfo= -2.43ppm | LF cfo= +1.08ppm | LCCF4 cfo= -3.60ppm | L9336 cfo= -2.61ppm | L955A cfo= -1.02ppm
[75:46] LB cfo= -3.93ppm | LE cfo= -2.55ppm | LF cfo= +0.96ppm | LCCF4 cfo= -3.78ppm | L9336 cfo= -2.43ppm | L955A cfo= -0.69ppm
[76:01] LB cfo= -3.81ppm | LE cfo= -2.97ppm | LF cfo= +1.02ppm | LCCF4 cfo= -3.93ppm | L9336 cfo= -2.34ppm | L955A cfo= -1.04ppm
[76:16] LB cfo= -3.72ppm | LE cfo= -3.15ppm | LF cfo= +1.50ppm | LCCF4 cfo= -3.57ppm | L9336 cfo= -2.34ppm | L955A cfo= -1.08ppm
[76:31] LB cfo= -3.47ppm | LE cfo= -3.56ppm | LF cfo= +1.17ppm | LCCF4 cfo= -3.65ppm | L9336 cfo= -2.58ppm | L955A cfo= -0.96ppm
[76:46] LB cfo= -3.42ppm | LE cfo= -2.55ppm | LF cfo= +1.62ppm | LCCF4 cfo= -3.63ppm | L9336 cfo= -2.63ppm | L955A cfo= -0.54ppm
[77:01] LB cfo= -3.18ppm | LE cfo= -2.55ppm | LF cfo= +1.62ppm | LCCF4 cfo= -3.77ppm | L9336 cfo= -2.67ppm | L955A cfo= -0.65ppm
[77:16] LB cfo= -3.84ppm | LE cfo= -2.82ppm | LF cfo= +1.19ppm | LCCF4 cfo= -4.09ppm | L9336 cfo= -2.54ppm | L955A cfo= -0.84ppm
[77:31] LB cfo= -3.99ppm | LE cfo= -2.37ppm | LF cfo= +1.53ppm | LCCF4 cfo= -3.51ppm | L9336 cfo= -2.61ppm | L955A cfo= -0.81ppm
[77:46] LB cfo= -3.80ppm | LE cfo= -2.09ppm | LF cfo= +1.13ppm | LCCF4 cfo= -3.68ppm | L9336 cfo= -2.82ppm | L955A cfo= -0.80ppm
[78:01] LB cfo= -3.78ppm | LE cfo= -2.25ppm | LF cfo= +1.05ppm | LCCF4 cfo= -3.51ppm | L9336 cfo= -2.88ppm | L955A cfo= -0.78ppm
[78:16] LB cfo= -3.84ppm | LE cfo= -3.06ppm | LF cfo= +1.29ppm | LCCF4 cfo= -3.60ppm | L9336 cfo= -2.61ppm | L955A cfo= -0.69ppm
[78:31] LB cfo= -3.84ppm | LE cfo= -3.09ppm | LF cfo= +1.14ppm | LCCF4 cfo= -3.48ppm | L9336 cfo= -2.52ppm | L955A cfo= -0.81ppm
[78:46] LB cfo= -3.56ppm | LE cfo= -3.41ppm | LF cfo= +0.89ppm | LCCF4 cfo= -3.72ppm | L9336 cfo= -2.70ppm | L955A cfo= -1.07ppm
[79:01] LB cfo= -3.18ppm | LE cfo= -3.30ppm | LF cfo= +1.04ppm | LCCF4 cfo= -3.66ppm | L9336 cfo= -2.84ppm | L955A cfo= -1.05ppm
[79:16] LB cfo= -3.15ppm | LE cfo= -3.39ppm | LF cfo= +1.22ppm | LCCF4 cfo= -3.24ppm | L9336 cfo= -2.79ppm | L955A cfo= -1.05ppm
[79:31] LB cfo= -3.66ppm | LE cfo= -3.18ppm | LF cfo= +1.17ppm | LCCF4 cfo= -3.45ppm | L9336 cfo= -2.48ppm | L955A cfo= -0.66ppm
[79:46] LB cfo= -3.63ppm | LE cfo= -2.88ppm | LF cfo= +1.53ppm | LCCF4 cfo= -3.69ppm | L9336 cfo= -2.34ppm | L955A cfo= -0.69ppm
[80:01] LB cfo= -3.60ppm | LE cfo= -3.68ppm | LF cfo= +1.65ppm | LCCF4 cfo= -3.32ppm | L9336 cfo= -2.64ppm | L955A cfo= -0.80ppm
[80:16] LB cfo= -3.63ppm | LE cfo= -2.12ppm | LF cfo= +1.59ppm | LCCF4 cfo= -3.68ppm | L9336 cfo= -2.85ppm | L955A cfo= -0.87ppm
[80:31] LB cfo= -3.90ppm | LE cfo= -2.94ppm | LF cfo= +1.31ppm | LCCF4 cfo= -3.63ppm | L9336 cfo= -2.46ppm | L955A cfo= -0.96ppm
[80:46] LB cfo= -4.12ppm | LE cfo= -3.21ppm | LF cfo= +1.28ppm | LCCF4 cfo= -3.63ppm | L9336 cfo= -2.37ppm | L955A cfo= -0.90ppm
[81:01] LB cfo= -3.93ppm | LE cfo= -3.26ppm | LF cfo= +1.55ppm | LCCF4 cfo= -3.51ppm | L9336 cfo= -2.42ppm | L955A cfo= -1.08ppm
[81:16] LB cfo= -4.21ppm | LE cfo= -3.57ppm | LF cfo= +1.31ppm | LCCF4 cfo= -3.36ppm | L9336 cfo= -2.28ppm | L955A cfo= -0.93ppm
[81:31] LB cfo= -3.75ppm | LE cfo= -2.79ppm | LF cfo= +1.23ppm | LCCF4 cfo= -4.33ppm | L9336 cfo= -2.61ppm | L955A cfo= -0.90ppm
[81:46] LB cfo= -3.72ppm | LE cfo= -2.73ppm | LF cfo= +1.53ppm | LCCF4 cfo= -3.27ppm | L9336 cfo= -2.60ppm | L955A cfo= -0.57ppm
[82:01] LB cfo= -3.60ppm | LE cfo= -3.90ppm | LF cfo= +1.58ppm | LCCF4 cfo= -3.98ppm | L9336 cfo= -2.49ppm | L955A cfo= -0.62ppm
[82:16] LB cfo= -3.60ppm | LE cfo= -3.63ppm | LF cfo= +1.31ppm | LCCF4 cfo= -3.63ppm | L9336 cfo= -2.61ppm | L955A cfo= -0.72ppm
[82:31] LB cfo= -4.12ppm | LE cfo= -2.94ppm | LF cfo= +1.47ppm | LCCF4 cfo= -3.50ppm | L9336 cfo= -2.93ppm | L955A cfo= -1.04ppm
[82:46] LB cfo= -4.02ppm | LE cfo= -3.48ppm | LF cfo= +1.05ppm | LCCF4 cfo= -3.63ppm | L9336 cfo= -2.51ppm | L955A cfo= -0.77ppm
[83:01] LB cfo= -3.63ppm | LE cfo= -2.87ppm | LF cfo= +1.38ppm | LCCF4 cfo= -3.63ppm | L9336 cfo= -2.67ppm | L955A cfo= -1.02ppm
[83:16] LB cfo= -3.27ppm | LE cfo= -2.67ppm | LF cfo= +1.22ppm | LCCF4 cfo= -4.04ppm | L9336 cfo= -2.79ppm | L955A cfo= -0.99ppm
[83:31] LB cfo= -3.78ppm | LE cfo= -2.54ppm | LF cfo= +1.19ppm | LCCF4 cfo= -3.51ppm | L9336 cfo= -2.48ppm | L955A cfo= -1.02ppm
[83:46] LB cfo= -3.66ppm | LE cfo= -2.61ppm | LF cfo= +1.53ppm | LCCF4 cfo= -3.87ppm | L9336 cfo= -2.79ppm | L955A cfo= -0.96ppm
[84:01] LB cfo= -3.50ppm | LE cfo= -3.75ppm | LF cfo= +1.59ppm | LCCF4 cfo= -3.68ppm | L9336 cfo= -2.78ppm | L955A cfo= -0.84ppm
[84:16] LB cfo= -4.27ppm | LE cfo= -3.60ppm | LF cfo= +1.29ppm | LCCF4 cfo= -3.84ppm | L9336 cfo= -2.58ppm | L955A cfo= -0.98ppm
[84:31] LB cfo= -3.75ppm | LE cfo= -2.40ppm | LF cfo= +1.23ppm | LCCF4 cfo= -3.69ppm | L9336 cfo= -2.33ppm | L955A cfo= -0.98ppm
[84:46] LB cfo= -3.57ppm | LE cfo= -2.46ppm | LF cfo= +0.87ppm | LCCF4 cfo= -4.05ppm | L9336 cfo= -2.52ppm | L955A cfo= -0.48ppm
[85:01] LB cfo= -4.16ppm | LE cfo= -2.70ppm | LF cfo= +1.25ppm | LCCF4 cfo= -3.39ppm | L9336 cfo= -2.54ppm | L955A cfo= -0.83ppm
[85:16] LB cfo= -3.63ppm | LE cfo= -2.40ppm | LF cfo= +1.23ppm | LCCF4 cfo= -3.78ppm | L9336 cfo= -2.67ppm | L955A cfo= -0.83ppm
[85:31] LB cfo= -3.53ppm | LE cfo= -2.33ppm | LF cfo= +1.31ppm | LCCF4 cfo= -3.66ppm | L9336 cfo= -2.55ppm | L955A cfo= -0.65ppm
[85:46] LB cfo= -3.81ppm | LE cfo= -2.52ppm | LF cfo= +1.53ppm | LCCF4 cfo= -3.80ppm | L9336 cfo= -2.72ppm | L955A cfo= -0.68ppm
[86:01] LB cfo= -3.83ppm | LE cfo= -2.76ppm | LF cfo= +1.44ppm | LCCF4 cfo= -3.77ppm | L9336 cfo= -2.58ppm | L955A cfo= -0.63ppm
[86:16] LB cfo= -3.92ppm | LE cfo= -2.76ppm | LF cfo= +1.83ppm | LCCF4 cfo= -3.60ppm | L9336 cfo= -2.64ppm | L955A cfo= -0.68ppm
[86:31] LB cfo= -3.47ppm | LE cfo= -2.16ppm | LF cfo= +1.65ppm | LCCF4 cfo= -3.65ppm | L9336 cfo= -2.70ppm | L955A cfo= -0.45ppm
[86:46] LB cfo= -3.63ppm | LE cfo= -2.57ppm | LF cfo= +1.50ppm | LCCF4 cfo= -3.71ppm | L9336 cfo= -2.64ppm | L955A cfo= -0.87ppm
[87:01] LB cfo= -4.36ppm | LE cfo= -3.09ppm | LF cfo= +1.65ppm | LCCF4 cfo= -3.99ppm | L9336 cfo= -2.34ppm | L955A cfo= -0.87ppm
[87:16] LB cfo= -3.96ppm | LE cfo= -3.30ppm | LF cfo= +1.44ppm | LCCF4 cfo= -3.51ppm | L9336 cfo= -2.52ppm | L955A cfo= -1.02ppm
[87:31] LB cfo= -3.84ppm | LE cfo= -3.24ppm | LF cfo= +1.53ppm | LCCF4 cfo= -3.45ppm | L9336 cfo= -2.49ppm | L955A cfo= -0.90ppm
[87:46] LB cfo= -3.99ppm | LE cfo= -3.39ppm | LF cfo= +1.67ppm | LCCF4 cfo= -3.84ppm | L9336 cfo= -2.55ppm | L955A cfo= -0.86ppm
[88:01] LB cfo= -4.15ppm | LE cfo= -3.15ppm | LF cfo= +1.32ppm | LCCF4 cfo= -3.63ppm | L9336 cfo= -2.34ppm | L955A cfo= -0.93ppm
[88:16] LB cfo= -4.25ppm | LE cfo= -3.00ppm | LF cfo= +1.71ppm | LCCF4 cfo= -4.09ppm | L9336 cfo= -2.31ppm | L955A cfo= -0.75ppm
[88:31] LB cfo= -4.36ppm | LE cfo= -3.39ppm | LF cfo= +1.53ppm | LCCF4 cfo= -3.95ppm | L9336 cfo= -2.45ppm | L955A cfo= -1.20ppm
[88:46] LB cfo= -4.25ppm | LE cfo= -2.97ppm | LF cfo= +1.59ppm | LCCF4 cfo= -3.50ppm | L9336 cfo= -2.31ppm | L955A cfo= -0.99ppm
[89:01] LB cfo= -3.90ppm | LE cfo= -3.27ppm | LF cfo= +1.50ppm | LCCF4 cfo= -3.53ppm | L9336 cfo= -2.45ppm | L955A cfo= -0.90ppm
[89:16] LB cfo= -4.30ppm | LE cfo= -3.15ppm | LF cfo= +1.32ppm | LCCF4 cfo= -3.54ppm | L9336 cfo= -2.58ppm | L955A cfo= -1.23ppm
[89:31] LB cfo= -3.87ppm | LE cfo= -3.51ppm | LF cfo= +1.50ppm | LCCF4 cfo= -3.54ppm | L9336 cfo= -2.55ppm | L955A cfo= -1.16ppm
[89:46] LB cfo= -4.01ppm | LE cfo= -3.12ppm | LF cfo= +1.56ppm | LCCF4 cfo= -3.77ppm | L9336 cfo= -2.46ppm | L955A cfo= -0.99ppm

[INFO] duration 90 min reached; stopping.
========================================================================
COLD-START CAPTURE SUMMARY  (elapsed 90.0 min)
  LB         800253 lines   700315 CIR  src=0xb136   last_cfo=-4.15ppm   [OK]
  LE         799192 lines   699380 CIR  src=0xb136   last_cfo=-3.27ppm   [OK]
  LF         793821 lines   694689 CIR  src=0xb136   last_cfo=+1.65ppm   [OK]
  LCCF4      796172 lines   696741 CIR  src=0xb136   last_cfo=-3.54ppm   [OK]
  L9336      793795 lines   694665 CIR  src=0xb1f4   last_cfo=-2.49ppm   [OK]
  L955A      803829 lines   703453 CIR  src=0xb136   last_cfo=-1.05ppm   [OK]
========================================================================
[INFO] run dir: /mnt/nrf_ssd/thermal_characterization/run_20260710_165852
RUN_DIR=/mnt/nrf_ssd/thermal_characterization/run_20260710_165852
