sweep,peer_name,plan,pmode,quality_flag_percent,targets,statuses,qualities
4314,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,100,95,100"
28152,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
4278,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4315,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,96,100"
28153,BSF66F,cal_static,4,72,"E,F,G,H","ok,reject,ok,reject","100,5,100,83"
4279,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4316,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,96,100"
28154,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
4280,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4317,BSDC91,cal_roto,5,99,"A,B,F,E","ok,ok,ok,ok","100,100,100,96"
28155,BSF66F,cal_static,4,70,"E,F,G,H","ok,reject,ok,reject","100,5,100,78"
4281,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4318,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,96,100"
28156,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
4282,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4319,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,96,100"
28157,BSF66F,cal_static,4,71,"E,F,G,H","ok,reject,ok,ok","100,5,100,80"
4283,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4320,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,96,100"
28158,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,reject","100,100,5,95"
4284,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4321,BSDC91,cal_roto,5,99,"B,A,E,F","ok,ok,ok,ok","100,100,96,100"
28159,BSF66F,cal_static,4,71,"E,F,G,H","ok,reject,ok,ok","100,4,100,80"
4285,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4322,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,96,100"
28160,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,4,95"
4286,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4323,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28161,BSF66F,cal_static,4,71,"E,F,G,H","ok,reject,ok,ok","100,4,100,81"
4287,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4324,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28162,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,4,95"
4288,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4325,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
28163,BSF66F,cal_static,4,70,"E,F,G,H","timeout,reject,ok,ok","95,4,100,82"
4289,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4326,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28164,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,4,95"
4290,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4327,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28165,BSF66F,cal_static,4,70,"E,F,G,H","ok,reject,ok,ok","95,4,100,83"
4291,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4328,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28166,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,4,95"
4292,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4329,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
28167,BSF66F,cal_static,4,71,"E,F,G,H","ok,reject,ok,ok","96,4,100,84"
4293,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4330,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28168,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,4,96"
4294,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4331,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28169,BSF66F,cal_static,4,70,"E,F,G,H","ok,reject,ok,ok","96,3,100,84"
4295,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4332,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28170,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4296,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4333,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
28171,BSF66F,cal_static,4,71,"E,F,G,H","ok,reject,ok,ok","96,3,100,85"
4297,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4334,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28172,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4298,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4335,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28173,BSF66F,cal_static,4,71,"E,F,G,H","ok,reject,ok,ok","96,3,100,85"
4299,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4336,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28174,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4300,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4337,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
28175,BSF66F,cal_static,4,71,"E,F,G,H","ok,reject,ok,ok","96,3,100,86"
4338,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,timeout,ok","100,100,96,100"
4301,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4339,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28176,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4302,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4340,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28177,BSF66F,cal_static,4,70,"E,F,G,H","ok,reject,ok,timeout","96,3,100,83"
4303,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4341,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
28178,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4304,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4342,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28179,BSF66F,cal_static,4,70,"E,F,G,H","ok,reject,ok,ok","96,3,100,83"
4305,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4343,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28180,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4306,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4344,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28181,BSF66F,cal_static,4,70,"E,F,G,H","ok,reject,ok,ok","96,3,100,84"
4307,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4345,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
28182,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4308,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4346,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28183,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,5,100,88"
4309,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4347,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28184,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
4310,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4348,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28185,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,5,100,88"
4349,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
4311,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
28186,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
4312,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4350,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28187,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,5,100,89"
4313,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4351,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28188,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
4314,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4352,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28189,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,5,100,90"
4315,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4353,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
28190,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
4316,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4354,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28191,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,4,100,90"
4317,BS2DCE,cal_roto,5,99,"A,D,H,F","ok,ok,timeout,ok","100,100,96,100"
4355,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
4318,BS2DCE,cal_roto,5,99,"A,D,H,F","ok,ok,ok,ok","100,100,96,100"
28192,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
4319,BS2DCE,cal_roto,5,99,"A,D,F,H","ok,ok,ok,ok","100,100,100,96"
4356,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28193,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,4,100,90"
4320,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4357,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
28194,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
4321,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4358,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28195,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,4,100,91"
4322,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4359,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28196,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
4323,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4360,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28197,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,4,100,91"
4324,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4361,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
28198,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
4325,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4362,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28199,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,4,100,92"
4326,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4363,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28200,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,timeout","100,100,4,96"
4327,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4364,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,timeout,ok","100,100,96,100"
28201,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,3,100,92"
4365,BSDC91,cal_roto,5,99,"A,B,F,E","ok,ok,ok,ok","100,100,100,96"
4328,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4366,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,96,100"
28202,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4329,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4367,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,96,100"
28203,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,3,100,92"
4330,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4368,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,96,100"
28204,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4331,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4369,BSDC91,cal_roto,5,99,"B,A,E,F","ok,ok,ok,ok","100,100,96,100"
28205,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,3,100,92"
4332,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4370,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,100,96,100"
28206,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4333,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4371,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28207,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,93"
4334,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4372,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28208,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4335,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4373,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
28209,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,93"
4336,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4374,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28210,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4337,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4375,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28211,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,93"
4338,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4376,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28212,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4339,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4377,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
28213,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,93"
4340,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4378,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28214,BSF66F,cal_static,4,74,"A,B,C,D","ok,ok,timeout,ok","100,100,3,96"
4341,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4379,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28215,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,5,100,94"
4342,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4380,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28216,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
4343,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4381,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
28217,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,5,100,94"
4344,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4382,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28218,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
4345,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4383,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28219,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,5,100,94"
4346,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4384,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28220,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
4347,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4385,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
28221,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,5,100,95"
4348,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4386,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28222,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,5,100"
4349,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4387,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28223,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,4,100,95"
4350,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4388,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28224,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
4351,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4389,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
28225,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,4,100,95"
4390,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
4352,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
28226,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
4353,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4391,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28227,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,timeout","100,4,100,91"
4354,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4392,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28228,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
4355,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4393,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
28229,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,4,100,91"
4356,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4394,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28230,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
4357,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4395,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28231,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,4,100,92"
4358,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4396,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28232,BSF66F,cal_static,4,76,"A,B,C,D","ok,ok,timeout,ok","100,100,4,100"
4359,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4397,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
28233,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,3,100,92"
4360,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4398,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28234,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
4361,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4399,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28235,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,3,100,92"
4362,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4400,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28236,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
4363,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4401,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
28237,BSF66F,cal_static,4,73,"E,F,G,H","ok,reject,ok,ok","100,3,100,92"
4364,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4402,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28238,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
4365,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4403,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28239,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,93"
4366,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
4404,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28240,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
4367,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4405,BSDC91,cal_roto,5,100,"A,B,F,E","ok,ok,ok,ok","100,100,100,100"
28241,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,93"
4368,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4406,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28242,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
4369,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4407,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28243,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,93"
4370,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
4408,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
28244,BSF66F,cal_static,4,75,"A,B,C,D","ok,ok,timeout,ok","100,100,3,100"
4371,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
4409,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
