sweep,peer_name,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
4527,BSDC91,cal_roto,5,success,100,4,4,3,4,0
28361,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4492,BS2DCE,cal_roto,5,success,100,4,4,15,22,0
4528,BSDC91,cal_roto,5,success,100,4,4,21,24,0
28362,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4493,BS2DCE,cal_roto,5,success,100,4,4,93,136,0
4529,BSDC91,cal_roto,5,success,100,4,4,18,19,0
28363,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4494,BS2DCE,cal_roto,5,success,100,4,4,130,191,0
4530,BSDC91,cal_roto,5,success,100,4,4,39,41,0
28364,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4495,BS2DCE,cal_roto,5,success,100,4,4,81,119,0
4531,BSDC91,cal_roto,5,success,100,4,4,43,45,0
28365,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4496,BS2DCE,cal_roto,5,success,100,4,4,15,22,0
4532,BSDC91,cal_roto,5,success,100,4,4,35,37,0
28366,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4497,BS2DCE,cal_roto,5,success,100,4,4,41,62,0
4533,BSDC91,cal_roto,5,success,100,4,4,13,15,0
28367,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4498,BS2DCE,cal_roto,5,success,100,4,4,53,82,0
4534,BSDC91,cal_roto,5,success,100,4,4,36,43,0
28368,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4499,BS2DCE,cal_roto,5,success,100,4,4,59,89,0
4535,BSDC91,cal_roto,5,success,100,4,4,30,37,0
28369,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4500,BS2DCE,cal_roto,5,success,100,4,4,33,47,0
4536,BSDC91,cal_roto,5,success,100,4,4,34,43,0
28370,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4501,BS2DCE,cal_roto,5,success,100,4,4,118,179,0
4537,BSDC91,cal_roto,5,success,100,4,4,80,100,0
28371,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4502,BS2DCE,cal_roto,5,success,100,4,4,82,123,0
4538,BSDC91,cal_roto,5,success,100,4,4,165,213,0
28372,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4503,BS2DCE,cal_roto,5,success,100,4,4,144,209,0
4539,BSDC91,cal_roto,5,success,100,4,4,1011,1283,0
28373,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4504,BS2DCE,cal_roto,5,success,100,4,4,132,192,0
4540,BSDC91,cal_roto,5,success,100,4,4,27,29,0
28374,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4505,BS2DCE,cal_roto,5,success,100,4,4,88,128,0
4541,BSDC91,cal_roto,5,success,100,4,4,28,30,0
28375,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4506,BS2DCE,cal_roto,5,success,100,4,4,81,119,0
4542,BSDC91,cal_roto,5,pending,98,4,3,0,0,0
4543,BSDC91,cal_roto,5,success,98,4,4,36,38,0
28376,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4507,BS2DCE,cal_roto,5,success,100,4,4,22,33,0
4544,BSDC91,cal_roto,5,success,99,4,4,19,20,0
28377,BSF66F,cal_static,4,pending,74,4,2,0,0,0
4508,BS2DCE,cal_roto,5,pending,98,4,3,0,0,0
4545,BSDC91,cal_roto,5,success,99,4,4,16,17,0
4509,BS2DCE,cal_roto,5,success,98,4,4,10,14,0
28378,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4510,BS2DCE,cal_roto,5,success,98,4,4,13,19,0
4546,BSDC91,cal_roto,5,success,99,4,4,27,28,0
28379,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4511,BS2DCE,cal_roto,5,success,98,4,4,16,24,0
4547,BSDC91,cal_roto,5,success,99,4,4,4,5,0
28380,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4512,BS2DCE,cal_roto,5,success,98,4,4,86,130,0
4548,BSDC91,cal_roto,5,success,99,4,4,4,4,0
28381,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4513,BS2DCE,cal_roto,5,success,98,4,4,88,129,0
4549,BSDC91,cal_roto,5,success,99,4,4,104,116,0
28382,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4514,BS2DCE,cal_roto,5,success,99,4,4,141,206,0
4550,BSDC91,cal_roto,5,success,99,4,4,138,161,0
28383,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4515,BS2DCE,cal_roto,5,success,99,4,4,80,117,0
4551,BSDC91,cal_roto,5,success,99,4,4,41,44,0
28384,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4516,BS2DCE,cal_roto,5,success,99,4,4,165,238,0
4552,BSDC91,cal_roto,5,success,100,4,4,44,47,0
28385,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4517,BS2DCE,cal_roto,5,success,99,4,4,33,51,0
4553,BSDC91,cal_roto,5,success,100,4,4,18,21,0
28386,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4518,BS2DCE,cal_roto,5,success,99,4,4,68,106,0
4554,BSDC91,cal_roto,5,success,100,4,4,31,37,0
28387,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4519,BS2DCE,cal_roto,5,success,99,4,4,77,114,0
4555,BSDC91,cal_roto,5,success,100,4,4,4,5,0
28388,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4520,BS2DCE,cal_roto,5,success,99,4,4,25,35,0
4556,BSDC91,cal_roto,5,success,100,4,4,53,65,0
28389,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4521,BS2DCE,cal_roto,5,success,99,4,4,123,182,0
4557,BSDC91,cal_roto,5,success,100,4,4,18,22,0
28390,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4522,BS2DCE,cal_roto,5,success,100,4,4,166,249,0
4558,BSDC91,cal_roto,5,success,100,4,4,188,244,0
28391,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4523,BS2DCE,cal_roto,5,success,100,4,4,110,164,0
4559,BSDC91,cal_roto,5,success,100,4,4,61,78,0
28392,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4524,BS2DCE,cal_roto,5,success,100,4,4,145,215,0
4560,BSDC91,cal_roto,5,success,100,4,4,65,79,0
28393,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4525,BS2DCE,cal_roto,5,success,100,4,4,109,160,0
4561,BSDC91,cal_roto,5,success,100,4,4,85,99,0
28394,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4526,BS2DCE,cal_roto,5,success,100,4,4,110,161,0
4562,BSDC91,cal_roto,5,success,100,4,4,37,41,0
28395,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4527,BS2DCE,cal_roto,5,success,100,4,4,69,102,0
4563,BSDC91,cal_roto,5,success,100,4,4,16,17,0
28396,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4528,BS2DCE,cal_roto,5,success,100,4,4,23,31,0
4564,BSDC91,cal_roto,5,success,100,4,4,18,19,0
28397,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4529,BS2DCE,cal_roto,5,success,100,4,4,10,15,0
4565,BSDC91,cal_roto,5,success,100,4,4,34,37,0
28398,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4530,BS2DCE,cal_roto,5,success,100,4,4,21,31,0
4566,BSDC91,cal_roto,5,success,100,4,4,40,42,0
28399,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4531,BS2DCE,cal_roto,5,success,100,4,4,41,61,0
4567,BSDC91,cal_roto,5,success,100,4,4,12,12,0
28400,BSF66F,cal_static,4,pending,74,4,2,0,0,0
4532,BS2DCE,cal_roto,5,success,100,4,4,49,74,0
4568,BSDC91,cal_roto,5,pending,98,4,3,0,0,0
4569,BSDC91,cal_roto,5,success,98,4,4,34,38,0
4533,BS2DCE,cal_roto,5,success,100,4,4,33,48,0
28401,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4570,BSDC91,cal_roto,5,success,98,4,4,157,174,0
28402,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4534,BS2DCE,cal_roto,5,pending,99,4,3,0,0,0
4571,BSDC91,cal_roto,5,success,98,4,4,47,52,0
4535,BS2DCE,cal_roto,5,success,99,4,4,126,185,0
4536,BS2DCE,cal_roto,5,success,99,4,4,126,185,0
28403,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4572,BSDC91,cal_roto,5,success,98,4,4,35,36,0
28404,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4537,BS2DCE,cal_roto,5,success,99,4,4,65,98,0
4573,BSDC91,cal_roto,5,success,98,4,4,35,37,0
28405,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4538,BS2DCE,cal_roto,5,success,100,4,4,38,59,0
4574,BSDC91,cal_roto,5,success,98,4,4,8,9,0
28406,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4539,BS2DCE,cal_roto,5,success,100,4,4,79,124,0
4575,BSDC91,cal_roto,5,success,98,4,4,4,5,0
28407,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4540,BS2DCE,cal_roto,5,success,100,4,4,69,105,0
4576,BSDC91,cal_roto,5,success,99,4,4,32,39,0
28408,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4541,BS2DCE,cal_roto,5,success,100,4,4,62,94,0
4577,BSDC91,cal_roto,5,success,99,4,4,9,10,0
28409,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4542,BS2DCE,cal_roto,5,success,100,4,4,141,209,0
4578,BSDC91,cal_roto,5,success,99,4,4,9,11,0
28410,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4543,BS2DCE,cal_roto,5,success,100,4,4,132,192,0
4579,BSDC91,cal_roto,5,success,99,4,4,12,15,0
28411,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4544,BS2DCE,cal_roto,5,success,100,4,4,180,264,0
4580,BSDC91,cal_roto,5,success,99,4,4,104,110,0
28412,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4545,BS2DCE,cal_roto,5,success,100,4,4,107,157,0
4581,BSDC91,cal_roto,5,success,99,4,4,38,41,0
28413,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4546,BS2DCE,cal_roto,5,success,100,4,4,79,116,0
4582,BSDC91,cal_roto,5,success,99,4,4,15,16,0
28414,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4547,BS2DCE,cal_roto,5,success,100,4,4,74,108,0
4583,BSDC91,cal_roto,5,success,99,4,4,41,43,0
28415,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4548,BS2DCE,cal_roto,5,success,100,4,4,36,49,0
4584,BSDC91,cal_roto,5,success,100,4,4,16,17,0
28416,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4549,BS2DCE,cal_roto,5,success,100,4,4,4,6,0
4585,BSDC91,cal_roto,5,success,100,4,4,5,6,0
28417,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4550,BS2DCE,cal_roto,5,success,100,4,4,32,47,0
4586,BSDC91,cal_roto,5,success,100,4,4,4,5,0
28418,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4551,BS2DCE,cal_roto,5,success,100,4,4,47,71,0
4587,BSDC91,cal_roto,5,success,100,4,4,33,35,0
28419,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4552,BS2DCE,cal_roto,5,success,100,4,4,38,57,0
4588,BSDC91,cal_roto,5,success,100,4,4,21,23,0
28420,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4553,BS2DCE,cal_roto,5,success,100,4,4,82,122,0
4589,BSDC91,cal_roto,5,success,100,4,4,89,96,0
28421,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4554,BS2DCE,cal_roto,5,success,100,4,4,87,129,0
4590,BSDC91,cal_roto,5,success,100,4,4,48,51,0
28422,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4555,BS2DCE,cal_roto,5,success,100,4,4,125,183,0
4591,BSDC91,cal_roto,5,success,100,4,4,21,23,0
28423,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4556,BS2DCE,cal_roto,5,success,100,4,4,7,10,0
4592,BSDC91,cal_roto,5,success,100,4,4,17,19,0
28424,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4557,BS2DCE,cal_roto,5,success,100,4,4,60,93,0
4593,BSDC91,cal_roto,5,success,100,4,4,9,11,0
28425,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4558,BS2DCE,cal_roto,5,success,100,4,4,88,137,0
4594,BSDC91,cal_roto,5,pending,98,4,2,0,0,0
4595,BSDC91,cal_roto,5,success,99,4,4,170,218,0
28426,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4559,BS2DCE,cal_roto,5,success,100,4,4,62,93,0
4596,BSDC91,cal_roto,5,success,99,4,4,27,32,0
28427,BSF66F,cal_static,4,pending,74,4,2,0,0,0
4560,BS2DCE,cal_roto,5,pending,98,4,3,0,0,0
4597,BSDC91,cal_roto,5,success,99,4,4,22,27,0
4561,BS2DCE,cal_roto,5,success,98,4,4,82,120,0
28428,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4562,BS2DCE,cal_roto,5,success,99,4,4,127,188,0
4598,BSDC91,cal_roto,5,success,99,4,4,8,9,0
28429,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4563,BS2DCE,cal_roto,5,success,99,4,4,156,233,0
4599,BSDC91,cal_roto,5,success,99,4,4,5,7,0
28430,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4564,BS2DCE,cal_roto,5,success,99,4,4,177,255,0
4600,BSDC91,cal_roto,5,success,100,4,4,8,9,0
28431,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4565,BS2DCE,cal_roto,5,success,99,4,4,156,227,0
4601,BSDC91,cal_roto,5,success,100,4,4,19,21,0
28432,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4566,BS2DCE,cal_roto,5,success,99,4,4,99,142,0
4602,BSDC91,cal_roto,5,success,100,4,4,13,14,0
4567,BS2DCE,cal_roto,5,success,99,4,4,101,147,0
28433,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4603,BSDC91,cal_roto,5,success,100,4,4,18,19,0
28434,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4568,BS2DCE,cal_roto,5,success,99,4,4,63,91,0
4604,BSDC91,cal_roto,5,success,100,4,4,39,42,0
28435,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4569,BS2DCE,cal_roto,5,success,99,4,4,1,2,0
4605,BSDC91,cal_roto,5,success,100,4,4,19,20,0
28436,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4570,BS2DCE,cal_roto,5,success,100,4,4,9,13,0
4606,BSDC91,cal_roto,5,success,100,4,4,13,14,0
28437,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4571,BS2DCE,cal_roto,5,success,100,4,4,22,34,0
4607,BSDC91,cal_roto,5,success,100,4,4,23,24,0
28438,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4572,BS2DCE,cal_roto,5,success,100,4,4,120,183,0
4608,BSDC91,cal_roto,5,success,100,4,4,10,10,0
28439,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4573,BS2DCE,cal_roto,5,success,100,4,4,123,178,0
4609,BSDC91,cal_roto,5,success,100,4,4,25,28,0
28440,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4574,BS2DCE,cal_roto,5,success,100,4,4,69,101,0
4610,BSDC91,cal_roto,5,success,100,4,4,5,6,0
28441,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4575,BS2DCE,cal_roto,5,success,100,4,4,48,73,0
4611,BSDC91,cal_roto,5,success,100,4,4,9,10,0
28442,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4576,BS2DCE,cal_roto,5,success,100,4,4,90,133,0
4612,BSDC91,cal_roto,5,success,100,4,4,39,42,0
28443,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4577,BS2DCE,cal_roto,5,success,100,4,4,56,87,0
4613,BSDC91,cal_roto,5,success,100,4,4,12,14,0
28444,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4614,BSDC91,cal_roto,5,success,100,4,4,22,25,0
4578,BS2DCE,cal_roto,5,success,100,4,4,30,46,0
28445,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4579,BS2DCE,cal_roto,5,success,100,4,4,90,141,0
4615,BSDC91,cal_roto,5,success,100,4,4,12,16,0
28446,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4580,BS2DCE,cal_roto,5,success,100,4,4,72,108,0
4616,BSDC91,cal_roto,5,success,100,4,4,7,9,0
28447,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4581,BS2DCE,cal_roto,5,success,100,4,4,15,22,0
4617,BSDC91,cal_roto,5,success,100,4,4,52,65,0
28448,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4582,BS2DCE,cal_roto,5,success,100,4,4,117,177,0
4618,BSDC91,cal_roto,5,success,100,4,4,9,12,0
28449,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4583,BS2DCE,cal_roto,5,success,100,4,4,109,171,0
4619,BSDC91,cal_roto,5,success,100,4,4,159,186,0
28450,BSF66F,cal_static,4,pending,74,4,2,0,0,0
4584,BS2DCE,cal_roto,5,success,100,4,4,226,316,0
4620,BSDC91,cal_roto,5,success,100,4,4,45,52,0
28451,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4585,BS2DCE,cal_roto,5,success,100,4,4,176,259,0
4621,BSDC91,cal_roto,5,success,100,4,4,17,19,0
28452,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4586,BS2DCE,cal_roto,5,pending,98,4,3,0,0,0
4622,BSDC91,cal_roto,5,success,100,4,4,10,11,0
4587,BS2DCE,cal_roto,5,success,98,4,4,98,141,0
28453,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4588,BS2DCE,cal_roto,5,success,98,4,4,73,107,0
4623,BSDC91,cal_roto,5,success,100,4,4,27,29,0
28454,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4589,BS2DCE,cal_roto,5,success,98,4,4,78,111,0
4624,BSDC91,cal_roto,5,success,100,4,4,32,33,0
28455,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4590,BS2DCE,cal_roto,5,success,98,4,4,43,63,0
4625,BSDC91,cal_roto,5,success,100,4,4,2,2,0
28456,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4591,BS2DCE,cal_roto,5,success,98,4,4,18,25,0
4626,BSDC91,cal_roto,5,success,100,4,4,59,61,0
28457,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4592,BS2DCE,cal_roto,5,success,98,4,4,32,48,0
4627,BSDC91,cal_roto,5,success,100,4,4,31,33,0
28458,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4593,BS2DCE,cal_roto,5,success,98,4,4,110,167,0
4628,BSDC91,cal_roto,5,success,100,4,4,38,40,0
28459,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4594,BS2DCE,cal_roto,5,success,99,4,4,107,156,0
4629,BSDC91,cal_roto,5,success,100,4,4,11,13,0
28460,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4595,BS2DCE,cal_roto,5,success,99,4,4,75,108,0
4630,BSDC91,cal_roto,5,success,100,4,4,40,43,0
28461,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4596,BS2DCE,cal_roto,5,success,99,4,4,81,121,0
4631,BSDC91,cal_roto,5,success,100,4,4,36,38,0
28462,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4597,BS2DCE,cal_roto,5,success,99,4,4,101,147,0
4632,BSDC91,cal_roto,5,success,100,4,4,21,22,0
28463,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4598,BS2DCE,cal_roto,5,success,99,4,4,17,26,0
4633,BSDC91,cal_roto,5,success,100,4,4,43,46,0
4599,BS2DCE,cal_roto,5,success,99,4,4,26,40,0
28464,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4634,BSDC91,cal_roto,5,success,100,4,4,25,29,0
28465,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4600,BS2DCE,cal_roto,5,success,99,4,4,43,66,0
4635,BSDC91,cal_roto,5,success,100,4,4,13,14,0
28466,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4601,BS2DCE,cal_roto,5,success,99,4,4,65,100,0
4636,BSDC91,cal_roto,5,success,100,4,4,22,27,0
28467,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4602,BS2DCE,cal_roto,5,success,100,4,4,52,79,0
4637,BSDC91,cal_roto,5,success,100,4,4,77,94,0
28468,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4603,BS2DCE,cal_roto,5,success,100,4,4,3,4,0
4638,BSDC91,cal_roto,5,success,100,4,4,22,27,0
28469,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4604,BS2DCE,cal_roto,5,success,100,4,4,84,125,0
4639,BSDC91,cal_roto,5,success,100,4,4,11,14,0
28470,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4605,BS2DCE,cal_roto,5,success,100,4,4,122,181,0
4640,BSDC91,cal_roto,5,success,100,4,4,31,38,0
28471,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4641,BSDC91,cal_roto,5,success,100,4,4,14,16,0
4606,BS2DCE,cal_roto,5,success,100,4,4,134,199,0
28472,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4607,BS2DCE,cal_roto,5,success,100,4,4,99,140,0
4642,BSDC91,cal_roto,5,success,100,4,4,14,16,0
28473,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4608,BS2DCE,cal_roto,5,success,100,4,4,121,179,0
4643,BSDC91,cal_roto,5,success,100,4,4,1,1,0
28474,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4609,BS2DCE,cal_roto,5,success,100,4,4,128,186,0
4644,BSDC91,cal_roto,5,success,100,4,4,13,14,0
28475,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4610,BS2DCE,cal_roto,5,success,100,4,4,106,152,0
4645,BSDC91,cal_roto,5,success,100,4,4,28,29,0
28476,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4611,BS2DCE,cal_roto,5,success,100,4,4,86,124,0
4646,BSDC91,cal_roto,5,success,100,4,4,30,33,0
28477,BSF66F,cal_static,4,pending,75,4,2,0,0,0
4612,BS2DCE,cal_roto,5,pending,99,4,3,0,0,0
4613,BS2DCE,cal_roto,5,success,99,4,4,20,28,0
4647,BSDC91,cal_roto,5,success,100,4,4,33,34,0
28478,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4614,BS2DCE,cal_roto,5,success,99,4,4,3,4,0
4648,BSDC91,cal_roto,5,success,100,4,4,12,13,0
28479,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4615,BS2DCE,cal_roto,5,success,99,4,4,17,25,0
4649,BSDC91,cal_roto,5,success,100,4,4,17,18,0
28480,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4616,BS2DCE,cal_roto,5,success,99,4,4,41,61,0
4650,BSDC91,cal_roto,5,success,100,4,4,39,40,0
28481,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4617,BS2DCE,cal_roto,5,success,99,4,4,58,87,0
4651,BSDC91,cal_roto,5,success,100,4,4,28,31,0
28482,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4618,BS2DCE,cal_roto,5,success,100,4,4,30,45,0
4652,BSDC91,cal_roto,5,success,100,4,4,105,115,0
28483,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4619,BS2DCE,cal_roto,5,success,100,4,4,110,163,0
4653,BSDC91,cal_roto,5,success,100,4,4,44,49,0
28484,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4620,BS2DCE,cal_roto,5,success,100,4,4,65,96,0
4654,BSDC91,cal_roto,5,success,100,4,4,31,34,0
28485,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4621,BS2DCE,cal_roto,5,success,100,4,4,17,26,0
4655,BSDC91,cal_roto,5,success,100,4,4,36,38,0
28486,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4622,BS2DCE,cal_roto,5,success,100,4,4,45,70,0
4656,BSDC91,cal_roto,5,success,100,4,4,9,11,0
28487,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4623,BS2DCE,cal_roto,5,success,100,4,4,40,62,0
4657,BSDC91,cal_roto,5,success,100,4,4,18,21,0
28488,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4624,BS2DCE,cal_roto,5,success,100,4,4,67,105,0
4658,BSDC91,cal_roto,5,success,100,4,4,28,33,0
28489,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4625,BS2DCE,cal_roto,5,success,100,4,4,60,90,0
4659,BSDC91,cal_roto,5,success,100,4,4,32,40,0
28490,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4626,BS2DCE,cal_roto,5,success,100,4,4,1,2,0
4660,BSDC91,cal_roto,5,success,100,4,4,31,38,0
28491,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4627,BS2DCE,cal_roto,5,success,100,4,4,103,155,0
4661,BSDC91,cal_roto,5,success,100,4,4,30,36,0
28492,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4628,BS2DCE,cal_roto,5,success,100,4,4,144,226,0
4662,BSDC91,cal_roto,5,success,100,4,4,152,178,0
28493,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4629,BS2DCE,cal_roto,5,success,100,4,4,169,243,0
4663,BSDC91,cal_roto,5,success,100,4,4,2,3,0
28494,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4630,BS2DCE,cal_roto,5,success,100,4,4,150,221,0
4664,BSDC91,cal_roto,5,success,100,4,4,112,122,0
28495,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4631,BS2DCE,cal_roto,5,success,100,4,4,102,151,0
4665,BSDC91,cal_roto,5,success,100,4,4,12,13,0
28496,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4632,BS2DCE,cal_roto,5,success,100,4,4,108,157,0
4666,BSDC91,cal_roto,5,success,100,4,4,14,15,0
28497,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4633,BS2DCE,cal_roto,5,success,100,4,4,65,92,0
4667,BSDC91,cal_roto,5,success,100,4,4,30,31,0
28498,BSF66F,cal_static,4,pending,75,4,3,0,0,0
4634,BS2DCE,cal_roto,5,success,100,4,4,9,13,0
4668,BSDC91,cal_roto,5,success,100,4,4,24,25,0
28499,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4635,BS2DCE,cal_roto,5,success,100,4,4,7,10,0
4669,BSDC91,cal_roto,5,success,100,4,4,30,31,0
28500,BSF66F,cal_static,4,pending,74,4,2,0,0,0
4636,BS2DCE,cal_roto,5,success,100,4,4,4,6,0
4670,BSDC91,cal_roto,5,success,100,4,4,39,42,0
28501,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4637,BS2DCE,cal_roto,5,success,100,4,4,73,111,0
4671,BSDC91,cal_roto,5,success,100,4,4,24,24,0
28502,BSF66F,cal_static,4,pending,74,4,3,0,0,0
4638,BS2DCE,cal_roto,5,pending,98,4,3,0,0,0
4672,BSDC91,cal_roto,5,success,100,4,4,9,10,0
4639,BS2DCE,cal_roto,5,success,98,4,4,43,63,0
28503,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4640,BS2DCE,cal_roto,5,success,98,4,4,66,97,0
4673,BSDC91,cal_roto,5,success,100,4,4,55,59,0
28504,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4641,BS2DCE,cal_roto,5,success,98,4,4,104,153,0
4674,BSDC91,cal_roto,5,success,100,4,4,22,23,0
28505,BSF66F,cal_static,4,pending,76,4,3,0,0,0
4642,BS2DCE,cal_roto,5,success,99,4,4,97,142,0
