sweep,peer_name,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
26776,BSF66F,4,ok,3752,3752,100,910,4
26776,BSF66F,5,reject,2327,2889,5,282,632
26776,BSF66F,6,ok,1983,1983,94,908,6
26776,BSF66F,7,ok,3460,3460,100,891,23
2880,BS2DCE,0,ok,2970,2970,100,1857,1
2880,BS2DCE,3,ok,2798,2798,100,883,1
2880,BS2DCE,5,ok,3045,3045,100,1797,35
2866,BSDC91,0,ok,3060,3060,100,1838,3
2866,BSDC91,1,ok,2111,2111,100,841,3
26777,BSF66F,0,ok,3657,3657,100,914,0
26777,BSF66F,1,ok,2485,2485,100,908,6
26777,BSF66F,2,timeout,0,2158,5,504,410
2881,BS2DCE,0,ok,3058,3058,100,1858,1
2881,BS2DCE,3,ok,2913,2913,100,884,1
2867,BSDC91,0,ok,2787,2787,100,1839,3
2867,BSDC91,1,ok,2521,2521,100,842,3
2867,BSDC91,4,ok,2859,2859,100,1821,21
2867,BSDC91,5,ok,2410,2410,100,1841,1
26778,BSF66F,4,ok,3763,3763,100,911,4
26778,BSF66F,5,reject,2337,2889,5,282,633
2882,BS2DCE,0,ok,3138,3138,100,1859,1
2882,BS2DCE,3,ok,3057,3057,100,885,1
2882,BS2DCE,5,ok,2764,2764,100,1799,35
2882,BS2DCE,7,ok,2968,2968,100,1840,20
2868,BSDC91,0,ok,2610,2610,100,1840,3
2868,BSDC91,1,ok,2602,2602,100,843,3
2868,BSDC91,5,ok,2463,2463,100,1842,1
26779,BSF66F,0,ok,3683,3683,100,915,0
26779,BSF66F,1,ok,2468,2468,100,909,6
26779,BSF66F,2,timeout,0,2158,5,504,411
26779,BSF66F,3,ok,3566,3566,100,915,0
2883,BS2DCE,0,ok,3157,3157,100,1860,1
2883,BS2DCE,3,ok,3127,3127,100,886,1
2883,BS2DCE,5,ok,2672,2672,100,1800,35
2869,BSDC91,0,ok,2471,2471,100,1841,3
2869,BSDC91,1,ok,2256,2256,100,844,3
26780,BSF66F,4,ok,3828,3828,100,912,4
26780,BSF66F,5,reject,2350,2889,5,282,634
26780,BSF66F,6,ok,2017,2017,95,910,6
2884,BS2DCE,0,ok,3259,3259,100,1861,1
2884,BS2DCE,3,ok,3296,3296,100,887,1
2870,BSDC91,0,ok,2316,2316,100,1842,3
2870,BSDC91,1,ok,2468,2468,100,845,3
2870,BSDC91,4,ok,2565,2565,100,1824,21
2870,BSDC91,5,ok,2545,2545,100,1844,1
26781,BSF66F,0,ok,3654,3654,100,916,0
26781,BSF66F,1,ok,2503,2503,100,910,6
2885,BS2DCE,0,ok,3288,3288,100,1862,1
2885,BS2DCE,3,ok,3412,3412,100,888,1
2885,BS2DCE,5,ok,2118,2118,100,1802,35
2885,BS2DCE,7,ok,3302,3302,100,1843,20
2871,BSDC91,0,ok,2553,2553,100,1843,3
2871,BSDC91,1,ok,2674,2674,100,846,3
2871,BSDC91,4,ok,2438,2438,100,1825,21
26782,BSF66F,4,ok,3753,3753,100,913,4
26782,BSF66F,5,reject,2367,2889,4,282,635
26782,BSF66F,6,ok,2010,2010,95,911,6
26782,BSF66F,7,ok,3491,3491,100,894,23
2886,BS2DCE,0,ok,3505,3505,100,1863,1
2886,BS2DCE,3,ok,3464,3464,100,889,1
2886,BS2DCE,5,ok,2105,2105,100,1803,35
2872,BSDC91,0,ok,2506,2506,100,1844,3
2872,BSDC91,1,ok,2717,2717,100,847,3
26783,BSF66F,0,ok,3675,3675,100,917,0
26783,BSF66F,1,ok,2491,2491,100,911,6
26783,BSF66F,2,timeout,0,2158,4,504,413
2887,BS2DCE,0,ok,3165,3165,100,1864,1
2887,BS2DCE,3,ok,3615,3615,100,890,1
2873,BSDC91,0,ok,2660,2660,100,1845,3
2873,BSDC91,1,ok,2891,2891,100,848,3
2873,BSDC91,4,ok,2757,2757,100,1827,21
2873,BSDC91,5,ok,2868,2868,100,1847,1
26784,BSF66F,4,ok,3804,3804,100,914,4
26784,BSF66F,5,reject,2329,2889,4,282,636
2888,BS2DCE,3,ok,3755,3755,100,891,1
2888,BS2DCE,0,ok,3093,3093,100,1865,1
2888,BS2DCE,5,ok,1959,1959,100,1805,35
2888,BS2DCE,7,ok,3642,3642,100,1846,20
2874,BSDC91,0,ok,2766,2766,100,1846,3
2874,BSDC91,1,ok,3221,3221,100,849,3
2874,BSDC91,4,ok,2915,2915,100,1828,21
26785,BSF66F,0,ok,3655,3655,100,918,0
26785,BSF66F,1,ok,2515,2515,100,912,6
26785,BSF66F,2,timeout,0,2158,4,504,414
26785,BSF66F,3,ok,3483,3483,100,918,0
2889,BS2DCE,0,ok,2948,2948,100,1866,1
2889,BS2DCE,3,ok,3600,3600,100,892,1
2889,BS2DCE,5,ok,2461,2461,100,1806,35
2875,BSDC91,0,ok,2945,2945,100,1847,3
2875,BSDC91,1,ok,3031,3031,100,850,3
26786,BSF66F,4,ok,3885,3885,100,915,4
26786,BSF66F,5,reject,2372,2889,4,282,637
26786,BSF66F,6,ok,1979,1979,95,913,6
2890,BS2DCE,0,ok,2926,2926,100,1867,1
2890,BS2DCE,3,ok,3497,3497,100,893,1
2876,BSDC91,0,ok,2990,2990,100,1848,3
2876,BSDC91,1,ok,3870,3870,100,851,3
2876,BSDC91,4,ok,2868,2868,100,1830,21
2876,BSDC91,5,ok,2903,2903,100,1850,1
26787,BSF66F,0,ok,3613,3613,100,919,0
26787,BSF66F,1,ok,2527,2527,100,913,6
2891,BS2DCE,0,ok,2738,2738,100,1868,1
2891,BS2DCE,3,ok,3387,3387,100,894,1
2891,BS2DCE,5,ok,2631,2631,100,1808,35
2891,BS2DCE,7,ok,3528,3528,100,1849,20
2877,BSDC91,0,ok,3062,3062,100,1849,3
2877,BSDC91,1,ok,2965,2965,100,852,3
2877,BSDC91,4,ok,2885,2885,100,1831,21
26788,BSF66F,4,ok,3729,3729,100,916,4
26788,BSF66F,5,reject,2344,2889,4,282,638
26788,BSF66F,6,ok,1958,1958,95,914,6
26788,BSF66F,7,ok,3485,3485,100,897,23
2892,BS2DCE,0,ok,2581,2581,100,1869,1
2892,BS2DCE,3,ok,3277,3277,100,895,1
2892,BS2DCE,7,ok,3460,3460,100,1850,20
2878,BSDC91,0,ok,3162,3162,100,1850,3
2878,BSDC91,1,ok,2872,2872,100,853,3
26789,BSF66F,0,ok,3688,3688,100,920,0
26789,BSF66F,1,ok,2548,2548,100,914,6
26789,BSF66F,2,timeout,0,2158,4,504,416
2893,BS2DCE,0,ok,2530,2530,100,1870,1
2893,BS2DCE,3,ok,3115,3115,100,896,1
2879,BSDC91,0,ok,3265,3265,100,1851,3
2879,BSDC91,1,ok,2732,2732,100,854,3
2879,BSDC91,4,ok,3085,3085,100,1833,21
2879,BSDC91,5,ok,2601,2601,100,1853,1
26790,BSF66F,4,ok,3740,3740,100,917,4
26790,BSF66F,5,reject,2364,2889,4,282,639
2894,BS2DCE,0,ok,2520,2520,100,1871,1
2894,BS2DCE,3,ok,3031,3031,100,897,1
2894,BS2DCE,5,ok,2478,2478,100,1811,35
2894,BS2DCE,7,ok,3192,3192,100,1852,20
2880,BSDC91,0,ok,3310,3310,100,1852,3
2880,BSDC91,1,ok,2453,2453,100,855,3
2880,BSDC91,4,ok,3311,3311,100,1834,21
26791,BSF66F,0,ok,3756,3756,100,921,0
26791,BSF66F,1,ok,2577,2577,100,915,6
26791,BSF66F,2,timeout,0,2158,4,504,417
26791,BSF66F,3,ok,3550,3550,100,921,0
2895,BS2DCE,0,ok,2431,2431,100,1872,1
2895,BS2DCE,3,ok,2894,2894,100,898,1
2895,BS2DCE,5,ok,2587,2587,100,1812,35
2881,BSDC91,0,ok,3474,3474,100,1853,3
2881,BSDC91,1,ok,2423,2423,100,856,3
26792,BSF66F,4,ok,3764,3764,100,918,4
26792,BSF66F,5,reject,2353,2889,3,282,640
26792,BSF66F,6,ok,1979,1979,96,916,6
2896,BS2DCE,0,ok,2819,2819,100,1873,1
2896,BS2DCE,3,ok,2791,2791,100,899,1
2882,BSDC91,0,ok,3411,3411,100,1854,3
2882,BSDC91,1,ok,2179,2179,100,857,3
2882,BSDC91,4,ok,3313,3313,100,1836,21
2882,BSDC91,5,ok,2015,2015,100,1856,1
26793,BSF66F,0,ok,3680,3680,100,922,0
26793,BSF66F,1,ok,2520,2520,100,916,6
2897,BS2DCE,3,ok,2813,2813,100,900,1
2897,BS2DCE,0,ok,3362,3362,100,1874,1
2897,BS2DCE,5,ok,2754,2754,100,1814,35
2897,BS2DCE,7,ok,2773,2773,100,1855,20
2883,BSDC91,0,ok,3465,3465,100,1855,3
2883,BSDC91,1,ok,2044,2044,100,858,3
2883,BSDC91,4,ok,3020,3020,100,1837,21
26794,BSF66F,4,ok,3780,3780,100,919,4
26794,BSF66F,5,reject,2352,2889,3,282,641
26794,BSF66F,6,ok,1990,1990,96,917,6
26794,BSF66F,7,ok,3468,3468,100,900,23
2898,BS2DCE,0,ok,2801,2801,100,1875,1
2898,BS2DCE,3,ok,2736,2736,100,901,1
2898,BS2DCE,5,ok,2734,2734,100,1815,35
2884,BSDC91,0,ok,3224,3224,100,1856,3
2884,BSDC91,1,ok,1912,1912,100,859,3
26795,BSF66F,0,timeout,0,3680,96,922,1
26795,BSF66F,1,ok,2478,2478,100,917,6
26795,BSF66F,2,timeout,0,2158,3,504,419
2899,BS2DCE,0,ok,2723,2723,100,1876,1
2899,BS2DCE,3,ok,2856,2856,100,902,1
2885,BSDC91,0,ok,3141,3141,100,1857,3
2885,BSDC91,1,ok,1824,1824,100,860,3
2885,BSDC91,4,ok,3003,3003,100,1839,21
2885,BSDC91,5,ok,1580,1580,100,1859,1
26796,BSF66F,4,ok,3806,3806,100,920,4
26796,BSF66F,5,reject,2349,2889,3,282,642
2900,BS2DCE,0,ok,2878,2878,100,1877,1
2900,BS2DCE,3,ok,2824,2824,100,903,1
2900,BS2DCE,5,ok,3301,3301,100,1817,35
2900,BS2DCE,7,ok,2977,2977,100,1858,20
2886,BSDC91,0,ok,2974,2974,100,1858,3
2886,BSDC91,1,ok,1985,1985,100,861,3
2886,BSDC91,4,ok,2953,2953,100,1840,21
26797,BSF66F,0,ok,3636,3636,96,923,1
26797,BSF66F,1,ok,2498,2498,100,918,6
26797,BSF66F,2,timeout,0,2158,3,504,420
26797,BSF66F,3,ok,3476,3476,100,924,0
2887,BSDC91,0,ok,2953,2953,100,1859,3
2887,BSDC91,1,ok,2671,2671,100,862,3
2901,BS2DCE,0,ok,2935,2935,100,1878,1
2901,BS2DCE,3,ok,2859,2859,100,904,1
2901,BS2DCE,7,ok,2833,2833,100,1859,20
26798,BSF66F,4,ok,3782,3782,100,921,4
26798,BSF66F,5,reject,2373,2889,3,282,643
26798,BSF66F,6,ok,1926,1926,96,919,6
2902,BS2DCE,0,ok,3113,3113,100,1879,1
2902,BS2DCE,3,ok,2977,2977,100,905,1
2888,BSDC91,1,ok,2133,2133,100,863,3
2888,BSDC91,0,ok,2666,2666,100,1860,3
2888,BSDC91,4,ok,2693,2693,100,1842,21
2888,BSDC91,5,ok,2484,2484,100,1862,1
26799,BSF66F,0,ok,3655,3655,96,924,1
26799,BSF66F,1,ok,2544,2544,100,919,6
2903,BS2DCE,3,ok,3110,3110,100,906,1
2903,BS2DCE,0,ok,3075,3075,100,1880,1
2903,BS2DCE,5,ok,2725,2725,100,1820,35
2903,BS2DCE,7,ok,3060,3060,100,1861,20
2889,BSDC91,0,ok,2415,2415,100,1861,3
2889,BSDC91,1,ok,2140,2140,100,864,3
2889,BSDC91,4,timeout,0,2693,95,1842,22
2890,BSDC91,0,ok,2445,2445,100,1862,3
2890,BSDC91,1,ok,2324,2324,100,865,3
26800,BSF66F,4,ok,3718,3718,100,922,4
26800,BSF66F,5,reject,2356,2889,3,282,644
26800,BSF66F,6,ok,1979,1979,96,920,6
26800,BSF66F,7,ok,3450,3450,100,903,23
2904,BS2DCE,0,ok,3260,3260,100,1881,1
2904,BS2DCE,3,ok,3329,3329,100,907,1
2904,BS2DCE,5,ok,2499,2499,100,1821,35
2891,BSDC91,0,ok,2351,2351,100,1863,3
2891,BSDC91,1,ok,2434,2434,100,866,3
2891,BSDC91,4,ok,2507,2507,96,1844,22
2891,BSDC91,5,ok,2601,2601,100,1865,1
2905,BS2DCE,0,ok,3270,3270,100,1882,1
2905,BS2DCE,3,ok,3320,3320,100,908,1
26801,BSF66F,0,ok,3713,3713,96,925,1
26801,BSF66F,1,ok,2500,2500,100,920,6
26801,BSF66F,2,timeout,0,2158,3,504,422
2906,BS2DCE,0,ok,3722,3722,100,1883,1
2906,BS2DCE,3,ok,3395,3395,100,909,1
2906,BS2DCE,5,ok,2340,2340,100,1823,35
2906,BS2DCE,7,ok,3362,3362,96,1863,21
2892,BSDC91,0,ok,2501,2501,100,1864,3
2892,BSDC91,1,ok,2715,2715,100,867,3
2892,BSDC91,5,ok,2556,2556,100,1866,1
26802,BSF66F,4,ok,3842,3842,100,923,4
26802,BSF66F,5,reject,2335,2889,3,282,645
2907,BS2DCE,0,ok,3280,3280,100,1884,1
2907,BS2DCE,3,ok,3532,3532,100,910,1
2907,BS2DCE,5,ok,2062,2062,100,1824,35
2893,BSDC91,0,ok,2700,2700,100,1865,3
2893,BSDC91,1,ok,2681,2681,100,868,3
26803,BSF66F,0,ok,3693,3693,96,926,1
26803,BSF66F,1,ok,2554,2554,100,921,6
26803,BSF66F,2,timeout,0,2158,3,504,423
26803,BSF66F,3,ok,3550,3550,100,927,0
2908,BS2DCE,0,ok,3690,3690,100,1885,1
2908,BS2DCE,3,ok,3547,3547,100,911,1
2894,BSDC91,0,ok,2565,2565,100,1866,3
2894,BSDC91,1,ok,2767,2767,100,869,3
2894,BSDC91,4,ok,2576,2576,96,1847,22
2894,BSDC91,5,ok,2854,2854,100,1868,1
26804,BSF66F,4,ok,3779,3779,100,924,4
26804,BSF66F,5,reject,2389,2889,3,282,646
26804,BSF66F,6,ok,1986,1986,96,922,6
2909,BS2DCE,0,ok,3147,3147,100,1886,1
2909,BS2DCE,3,ok,3681,3681,100,912,1
2909,BS2DCE,5,ok,1991,1991,100,1826,35
2909,BS2DCE,7,ok,3546,3546,96,1866,21
2895,BSDC91,0,ok,2735,2735,100,1867,3
2895,BSDC91,1,ok,2887,2887,100,870,3
2895,BSDC91,4,ok,2798,2798,96,1848,22
26805,BSF66F,0,ok,3676,3676,96,927,1
26805,BSF66F,1,ok,2508,2508,100,922,6
2910,BS2DCE,0,ok,3084,3084,100,1887,1
2910,BS2DCE,3,ok,3659,3659,100,913,1
2910,BS2DCE,5,ok,2339,2339,100,1827,35
2896,BSDC91,0,ok,2784,2784,100,1868,3
2896,BSDC91,1,ok,3489,3489,100,871,3
26806,BSF66F,4,ok,3785,3785,100,925,4
26806,BSF66F,5,reject,2320,2889,5,282,647
26806,BSF66F,6,ok,1979,1979,100,923,6
26806,BSF66F,7,ok,3496,3496,100,906,23
2911,BS2DCE,0,ok,3090,3090,100,1888,1
2911,BS2DCE,3,ok,3465,3465,100,914,1
2897,BSDC91,0,ok,2965,2965,100,1869,3
2897,BSDC91,1,ok,3103,3103,100,872,3
2897,BSDC91,4,ok,2782,2782,96,1850,22
2897,BSDC91,5,ok,3366,3366,100,1871,1
26807,BSF66F,0,ok,3664,3664,100,928,1
26807,BSF66F,1,ok,2466,2466,100,923,6
26807,BSF66F,2,timeout,0,2158,5,504,425
2912,BS2DCE,3,ok,3459,3459,100,915,1
2912,BS2DCE,0,ok,2803,2803,100,1889,1
2912,BS2DCE,5,ok,2570,2570,100,1829,35
2912,BS2DCE,7,ok,3501,3501,100,1869,21
2898,BSDC91,0,ok,3039,3039,100,1870,3
2898,BSDC91,1,ok,3178,3178,100,873,3
2898,BSDC91,4,ok,2901,2901,100,1851,22
26808,BSF66F,4,ok,3743,3743,100,926,4
26808,BSF66F,5,reject,2325,2889,5,282,648
2913,BS2DCE,0,ok,2616,2616,100,1890,1
2913,BS2DCE,3,ok,3289,3289,100,916,1
2913,BS2DCE,5,ok,2417,2417,100,1830,35
2899,BSDC91,0,ok,3046,3046,100,1871,3
2899,BSDC91,1,ok,2938,2938,100,874,3
26809,BSF66F,0,ok,3720,3720,100,929,1
26809,BSF66F,1,ok,2478,2478,100,924,6
26809,BSF66F,2,timeout,0,2158,5,504,426
26809,BSF66F,3,ok,3534,3534,100,930,0
2914,BS2DCE,0,ok,2561,2561,100,1891,1
2914,BS2DCE,3,ok,3212,3212,100,917,1
2900,BSDC91,0,ok,3195,3195,100,1872,3
2900,BSDC91,1,ok,2952,2952,100,875,3
2900,BSDC91,4,ok,2990,2990,100,1853,22
2900,BSDC91,5,ok,2700,2700,100,1874,1
26810,BSF66F,4,ok,3791,3791,100,927,4
26810,BSF66F,5,reject,2364,2889,5,282,649
26810,BSF66F,6,ok,1979,1979,100,925,6
2915,BS2DCE,0,ok,2521,2521,100,1892,1
2915,BS2DCE,3,ok,2998,2998,100,918,1
2915,BS2DCE,5,ok,2519,2519,100,1832,35
2915,BS2DCE,7,ok,3255,3255,100,1872,21
2901,BSDC91,0,ok,3233,3233,100,1873,3
2901,BSDC91,1,ok,2594,2594,100,876,3
2901,BSDC91,4,ok,3257,3257,100,1854,22
26811,BSF66F,0,ok,3716,3716,100,930,1
26811,BSF66F,1,ok,2474,2474,100,925,6
2916,BS2DCE,0,ok,2506,2506,100,1893,1
2916,BS2DCE,3,ok,2961,2961,100,919,1
2916,BS2DCE,7,ok,3049,3049,100,1873,21
2902,BSDC91,0,ok,3346,3346,100,1874,3
2902,BSDC91,1,ok,2414,2414,100,877,3
26812,BSF66F,4,ok,3824,3824,100,928,4
26812,BSF66F,5,reject,2316,2889,5,282,650
26812,BSF66F,6,ok,2008,2008,100,926,6
26812,BSF66F,7,ok,3444,3444,100,909,23
2917,BS2DCE,0,ok,2795,2795,100,1894,1
2917,BS2DCE,3,ok,2861,2861,100,920,1
2903,BSDC91,0,ok,3518,3518,100,1875,3
2903,BSDC91,1,ok,2228,2228,100,878,3
2903,BSDC91,4,ok,3358,3358,100,1856,22
2903,BSDC91,5,ok,1986,1986,100,1877,1
26813,BSF66F,0,ok,3676,3676,100,931,1
26813,BSF66F,1,ok,2504,2504,100,926,6
26813,BSF66F,2,timeout,0,2158,5,504,428
2918,BS2DCE,0,ok,3316,3316,100,1895,1
2918,BS2DCE,3,ok,2742,2742,100,921,1
2918,BS2DCE,5,ok,2721,2721,100,1835,35
2918,BS2DCE,7,ok,2823,2823,100,1875,21
2904,BSDC91,0,ok,3450,3450,100,1876,3
2904,BSDC91,1,ok,2033,2033,100,879,3
2904,BSDC91,4,ok,2940,2940,100,1857,22
26814,BSF66F,4,ok,3784,3784,100,929,4
26814,BSF66F,5,reject,2348,2889,4,282,651
2919,BS2DCE,0,ok,2741,2741,100,1896,1
2919,BS2DCE,3,ok,2778,2778,100,922,1
2919,BS2DCE,5,ok,2749,2749,100,1836,35
2905,BSDC91,0,ok,3268,3268,100,1877,3
2905,BSDC91,1,ok,1886,1886,100,880,3
26815,BSF66F,0,ok,3666,3666,100,932,1
26815,BSF66F,1,ok,2479,2479,100,927,6
26815,BSF66F,2,timeout,0,2158,4,504,429
26815,BSF66F,3,ok,3517,3517,100,933,0
2920,BS2DCE,0,ok,2754,2754,100,1897,1
2920,BS2DCE,3,ok,2826,2826,100,923,1
2906,BSDC91,0,ok,3066,3066,100,1878,3
2906,BSDC91,1,ok,1854,1854,100,881,3
2906,BSDC91,4,ok,2993,2993,100,1859,22
2906,BSDC91,5,ok,2401,2401,100,1880,1
26816,BSF66F,4,ok,3785,3785,100,930,4
26816,BSF66F,5,reject,2345,2889,4,282,652
26816,BSF66F,6,ok,2021,2021,100,928,6
2921,BS2DCE,3,ok,2834,2834,100,924,1
2921,BS2DCE,0,ok,2943,2943,100,1898,1
2921,BS2DCE,5,ok,3243,3243,100,1838,35
2921,BS2DCE,7,ok,2993,2993,100,1878,21
2907,BSDC91,0,ok,3501,3501,100,1879,3
2907,BSDC91,1,ok,2163,2163,100,882,3
2907,BSDC91,4,ok,3278,3278,100,1860,22
26817,BSF66F,0,ok,3631,3631,100,933,1
26817,BSF66F,1,ok,2500,2500,100,928,6
2922,BS2DCE,0,ok,2992,2992,100,1899,1
2922,BS2DCE,3,ok,2910,2910,100,925,1
2922,BS2DCE,5,ok,2987,2987,100,1839,35
2908,BSDC91,0,ok,2833,2833,100,1880,3
2908,BSDC91,1,ok,2491,2491,100,883,3
26818,BSF66F,4,ok,3785,3785,100,931,4
26818,BSF66F,5,reject,2353,2889,4,282,653
26818,BSF66F,6,ok,1939,1939,100,929,6
26818,BSF66F,7,ok,3477,3477,100,912,23
2923,BS2DCE,0,ok,3083,3083,100,1900,1
2923,BS2DCE,3,ok,3057,3057,100,926,1
2909,BSDC91,0,ok,2624,2624,100,1881,3
2909,BSDC91,1,ok,2467,2467,100,884,3
2909,BSDC91,4,ok,2765,2765,100,1862,22
2909,BSDC91,5,ok,2487,2487,100,1883,1
26819,BSF66F,0,ok,3624,3624,100,934,1
26819,BSF66F,1,ok,2477,2477,100,929,6
26819,BSF66F,2,timeout,0,2158,4,504,431
2924,BS2DCE,0,ok,3127,3127,100,1901,1
2924,BS2DCE,3,ok,3123,3123,100,927,1
2924,BS2DCE,5,ok,2647,2647,100,1841,35
2924,BS2DCE,7,ok,3108,3108,100,1881,21
2910,BSDC91,0,ok,2381,2381,100,1882,3
2910,BSDC91,1,ok,2283,2283,100,885,3
2910,BSDC91,4,ok,2654,2654,100,1863,22
26820,BSF66F,4,ok,3768,3768,100,932,4
26820,BSF66F,5,reject,2366,2889,4,282,654
2911,BSDC91,0,ok,2447,2447,100,1883,3
2911,BSDC91,1,ok,2418,2418,100,886,3
2925,BS2DCE,0,ok,3172,3172,100,1902,1
2925,BS2DCE,3,ok,3308,3308,100,928,1
2925,BS2DCE,7,ok,3173,3173,100,1882,21
26821,BSF66F,0,ok,3710,3710,100,935,1
26821,BSF66F,1,ok,2539,2539,100,930,6
26821,BSF66F,2,timeout,0,2158,4,504,432
26821,BSF66F,3,ok,3481,3481,100,936,0
2926,BS2DCE,0,ok,3520,3520,100,1903,1
2926,BS2DCE,3,ok,3410,3410,100,929,1
2912,BSDC91,1,ok,2594,2594,100,887,3
2912,BSDC91,0,ok,2689,2689,100,1884,3
2912,BSDC91,4,ok,2483,2483,100,1865,22
2912,BSDC91,5,ok,2567,2567,100,1886,1
26822,BSF66F,4,ok,3783,3783,100,933,4
26822,BSF66F,5,reject,2353,2889,4,282,655
26822,BSF66F,6,ok,2013,2013,100,931,6
2927,BS2DCE,3,ok,3531,3531,100,930,1
2927,BS2DCE,0,ok,3311,3311,100,1904,1
2927,BS2DCE,5,ok,2046,2046,100,1844,35
2927,BS2DCE,7,ok,3394,3394,100,1884,21
2913,BSDC91,0,ok,2538,2538,100,1885,3
2913,BSDC91,1,ok,2706,2706,100,888,3
2913,BSDC91,4,ok,2568,2568,100,1866,22
26823,BSF66F,0,ok,3716,3716,100,936,1
26823,BSF66F,1,ok,2491,2491,100,931,6
2928,BS2DCE,0,ok,3692,3692,100,1905,1
2928,BS2DCE,3,ok,3573,3573,100,931,1
2928,BS2DCE,5,ok,2052,2052,100,1845,35
2914,BSDC91,0,ok,2690,2690,100,1886,3
2914,BSDC91,1,ok,2810,2810,100,889,3
26824,BSF66F,4,ok,3775,3775,100,934,4
26824,BSF66F,5,reject,2354,2889,3,282,656
26824,BSF66F,6,timeout,0,2013,96,931,7
26824,BSF66F,7,ok,3519,3519,100,915,23
2915,BSDC91,0,ok,2818,2818,100,1887,3
2915,BSDC91,1,ok,3053,3053,100,890,3
2915,BSDC91,4,timeout,0,2586,94,1867,23
2915,BSDC91,5,ok,2926,2926,100,1889,1
2929,BS2DCE,0,ok,3072,3072,100,1906,1
2929,BS2DCE,3,ok,3830,3830,100,932,1
2916,BSDC91,0,ok,2793,2793,100,1888,3
2916,BSDC91,1,ok,3286,3286,100,891,3
2916,BSDC91,5,ok,3331,3331,100,1890,1
26825,BSF66F,0,ok,3699,3699,100,937,1
26825,BSF66F,1,ok,2478,2478,100,932,6
26825,BSF66F,2,timeout,0,2158,3,504,434
2930,BS2DCE,0,ok,3199,3199,100,1907,1
2930,BS2DCE,3,ok,3526,3526,100,933,1
2930,BS2DCE,5,ok,2695,2695,100,1847,35
2930,BS2DCE,7,timeout,0,3621,95,1886,22
2917,BSDC91,0,ok,2839,2839,100,1889,3
2917,BSDC91,1,ok,3553,3553,100,892,3
2931,BS2DCE,0,ok,3238,3238,100,1908,1
2931,BS2DCE,3,ok,3548,3548,100,934,1
2931,BS2DCE,5,ok,2438,2438,100,1848,35
26826,BSF66F,4,ok,3813,3813,100,935,4
26826,BSF66F,5,reject,2376,2889,3,282,657
2932,BS2DCE,0,ok,2921,2921,100,1909,1
2932,BS2DCE,3,ok,3510,3510,100,935,1
2918,BSDC91,0,ok,3035,3035,100,1890,3
2918,BSDC91,1,ok,3675,3675,100,893,3
2918,BSDC91,4,ok,2888,2888,95,1870,23
2918,BSDC91,5,ok,3140,3140,100,1892,1
26827,BSF66F,0,ok,3710,3710,100,938,1
26827,BSF66F,1,ok,2474,2474,100,933,6
26827,BSF66F,2,timeout,0,2158,3,504,435
26827,BSF66F,3,ok,3462,3462,100,939,0
2933,BS2DCE,0,ok,2784,2784,100,1910,1
2933,BS2DCE,3,ok,3408,3408,100,936,1
2933,BS2DCE,5,ok,2390,2390,100,1850,35
2933,BS2DCE,7,ok,3474,3474,95,1889,22
2919,BSDC91,0,ok,2993,2993,100,1891,3
2919,BSDC91,1,ok,3040,3040,100,894,3
2919,BSDC91,4,ok,2900,2900,95,1871,23
26828,BSF66F,4,ok,3757,3757,100,936,4
26828,BSF66F,5,reject,2373,2889,3,282,658
26828,BSF66F,6,ok,1965,1965,96,933,7
2934,BS2DCE,0,ok,2690,2690,100,1911,1
2934,BS2DCE,3,ok,3282,3282,100,937,1
2934,BS2DCE,5,ok,2161,2161,100,1851,35
2920,BSDC91,0,ok,3192,3192,100,1892,3
2920,BSDC91,1,ok,2872,2872,100,895,3
26829,BSF66F,0,ok,3674,3674,100,939,1
26829,BSF66F,1,ok,2527,2527,100,934,6
2935,BS2DCE,0,ok,2547,2547,100,1912,1
2935,BS2DCE,3,ok,3120,3120,100,938,1
2921,BSDC91,0,ok,3269,3269,100,1893,3
2921,BSDC91,1,ok,2697,2697,100,896,3
2921,BSDC91,4,ok,3058,3058,95,1873,23
2921,BSDC91,5,ok,2762,2762,100,1895,1
26830,BSF66F,4,ok,3767,3767,100,937,4
26830,BSF66F,5,reject,2326,2889,3,282,659
26830,BSF66F,6,ok,1994,1994,96,934,7
26830,BSF66F,7,ok,3467,3467,100,918,23
2936,BS2DCE,3,ok,3023,3023,100,939,1
2936,BS2DCE,0,ok,2504,2504,100,1913,1
2936,BS2DCE,5,ok,2522,2522,100,1853,35
2936,BS2DCE,7,ok,3156,3156,96,1892,22
2922,BSDC91,0,ok,3284,3284,100,1894,3
2922,BSDC91,1,ok,2527,2527,100,897,3
2922,BSDC91,4,ok,3285,3285,96,1874,23
26831,BSF66F,0,ok,3749,3749,100,940,1
26831,BSF66F,1,ok,2478,2478,100,935,6
26831,BSF66F,2,timeout,0,2158,3,504,437
2937,BS2DCE,0,ok,2242,2242,100,1914,1
2937,BS2DCE,3,ok,2900,2900,100,940,1
2937,BS2DCE,5,ok,2710,2710,100,1854,35
2923,BSDC91,0,ok,3365,3365,100,1895,3
2923,BSDC91,1,ok,2352,2352,100,898,3
26832,BSF66F,4,ok,3795,3795,100,938,4
26832,BSF66F,5,reject,2382,2889,3,282,660
2938,BS2DCE,0,ok,3039,3039,100,1915,1
2938,BS2DCE,3,ok,2811,2811,100,941,1
2924,BSDC91,0,ok,3446,3446,100,1896,3
