job_index,experiment_id,L,I,P,T,seed_id,stress_id,wall_time_s,status
80,X_A0_U4_P5_L16_I3_T5,L16,I3,P5,T5,S03,ST0_nominal,6.822654653020436,ok
80,L16_S03_ST0_nominal_I3_bundle,L16,I3,,,S03,ST0_nominal,153.35650791000808,bundle_complete
77,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S02,ST3_extrinsic_4x,6.50170598202385,ok
77,X_A0_U4_P0_L16_I5_T3,L16,I5,P0,T3,S02,ST3_extrinsic_4x,6.336486962012714,ok
77,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S02,ST3_extrinsic_4x,6.52749561300152,ok
77,X_A0_U4_P0_L16_I5_T5,L16,I5,P0,T5,S02,ST3_extrinsic_4x,6.40876314000343,ok
77,X_A0_U4_P1_L16_I5_T2,L16,I5,P1,T2,S02,ST3_extrinsic_4x,6.273498896014644,ok
77,X_A0_U4_P1_L16_I5_T3,L16,I5,P1,T3,S02,ST3_extrinsic_4x,6.488191813987214,ok
77,X_A0_U4_P1_L16_I5_T4,L16,I5,P1,T4,S02,ST3_extrinsic_4x,6.322447061014827,ok
77,X_A0_U4_P1_L16_I5_T5,L16,I5,P1,T5,S02,ST3_extrinsic_4x,6.348103319003712,ok
77,X_A0_U4_P2_L16_I5_T2,L16,I5,P2,T2,S02,ST3_extrinsic_4x,6.412036324996734,ok
77,X_A0_U4_P2_L16_I5_T3,L16,I5,P2,T3,S02,ST3_extrinsic_4x,6.3066695099987555,ok
77,X_A0_U4_P2_L16_I5_T4,L16,I5,P2,T4,S02,ST3_extrinsic_4x,6.382769629009999,ok
77,X_A0_U4_P2_L16_I5_T5,L16,I5,P2,T5,S02,ST3_extrinsic_4x,6.575881155993557,ok
77,X_A0_U4_P3_L16_I5_T2,L16,I5,P3,T2,S02,ST3_extrinsic_4x,6.329326263978146,ok
77,X_A0_U4_P3_L16_I5_T3,L16,I5,P3,T3,S02,ST3_extrinsic_4x,6.332467189989984,ok
77,X_A0_U4_P3_L16_I5_T4,L16,I5,P3,T4,S02,ST3_extrinsic_4x,6.6414247899956536,ok
77,X_A0_U4_P3_L16_I5_T5,L16,I5,P3,T5,S02,ST3_extrinsic_4x,6.319148264010437,ok
77,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S02,ST3_extrinsic_4x,6.154614038008731,ok
77,X_A0_U4_P4_L16_I5_T3,L16,I5,P4,T3,S02,ST3_extrinsic_4x,6.365113760984968,ok
77,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S02,ST3_extrinsic_4x,6.350591816008091,ok
77,X_A0_U4_P4_L16_I5_T5,L16,I5,P4,T5,S02,ST3_extrinsic_4x,6.473034927010303,ok
77,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S02,ST3_extrinsic_4x,6.301681086013559,ok
77,X_A0_U4_P5_L16_I5_T3,L16,I5,P5,T3,S02,ST3_extrinsic_4x,6.467494751996128,ok
77,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S02,ST3_extrinsic_4x,6.24793578099343,ok
77,X_A0_U4_P5_L16_I5_T5,L16,I5,P5,T5,S02,ST3_extrinsic_4x,6.499823642981937,ok
77,L16_S02_ST3_extrinsic_4x_I5_bundle,L16,I5,,,S02,ST3_extrinsic_4x,154.53792098001577,bundle_complete
81,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S03,ST0_nominal,6.6016643900075,ok
81,X_A0_U4_P0_L16_I5_T3,L16,I5,P0,T3,S03,ST0_nominal,6.329478539992124,ok
81,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S03,ST0_nominal,6.455690923001384,ok
81,X_A0_U4_P0_L16_I5_T5,L16,I5,P0,T5,S03,ST0_nominal,6.248660609009676,ok
81,X_A0_U4_P1_L16_I5_T2,L16,I5,P1,T2,S03,ST0_nominal,6.291118953988189,ok
81,X_A0_U4_P1_L16_I5_T3,L16,I5,P1,T3,S03,ST0_nominal,6.45289756701095,ok
81,X_A0_U4_P1_L16_I5_T4,L16,I5,P1,T4,S03,ST0_nominal,6.197247951000463,ok
81,X_A0_U4_P1_L16_I5_T5,L16,I5,P1,T5,S03,ST0_nominal,6.296852446976118,ok
81,X_A0_U4_P2_L16_I5_T2,L16,I5,P2,T2,S03,ST0_nominal,6.444750693975948,ok
81,X_A0_U4_P2_L16_I5_T3,L16,I5,P2,T3,S03,ST0_nominal,6.499412333010696,ok
81,X_A0_U4_P2_L16_I5_T4,L16,I5,P2,T4,S03,ST0_nominal,6.427264730999013,ok
81,X_A0_U4_P2_L16_I5_T5,L16,I5,P2,T5,S03,ST0_nominal,6.2351209619955625,ok
81,X_A0_U4_P3_L16_I5_T2,L16,I5,P3,T2,S03,ST0_nominal,6.46312483298243,ok
81,X_A0_U4_P3_L16_I5_T3,L16,I5,P3,T3,S03,ST0_nominal,6.308897431998048,ok
81,X_A0_U4_P3_L16_I5_T4,L16,I5,P3,T4,S03,ST0_nominal,6.178484956006287,ok
81,X_A0_U4_P3_L16_I5_T5,L16,I5,P3,T5,S03,ST0_nominal,6.376076682994608,ok
81,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S03,ST0_nominal,6.501070724014426,ok
81,X_A0_U4_P4_L16_I5_T3,L16,I5,P4,T3,S03,ST0_nominal,6.405808650015388,ok
81,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S03,ST0_nominal,6.459915230982006,ok
81,X_A0_U4_P4_L16_I5_T5,L16,I5,P4,T5,S03,ST0_nominal,6.332618308981182,ok
81,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S03,ST0_nominal,6.094898851995822,ok
81,X_A0_U4_P5_L16_I5_T3,L16,I5,P5,T3,S03,ST0_nominal,6.375998293980956,ok
81,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S03,ST0_nominal,6.310939811985008,ok
81,X_A0_U4_P5_L16_I5_T5,L16,I5,P5,T5,S03,ST0_nominal,6.100831823016051,ok
81,L16_S03_ST0_nominal_I5_bundle,L16,I5,,,S03,ST0_nominal,153.52637833898189,bundle_complete
82,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S03,ST1_vibration_3x,6.293097225017846,ok
82,X_A0_U4_P0_L16_I3_T3,L16,I3,P0,T3,S03,ST1_vibration_3x,6.116916453000158,ok
82,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S03,ST1_vibration_3x,6.473440174013376,ok
82,X_A0_U4_P0_L16_I3_T5,L16,I3,P0,T5,S03,ST1_vibration_3x,6.380300564982463,ok
82,X_A0_U4_P1_L16_I3_T2,L16,I3,P1,T2,S03,ST1_vibration_3x,6.504565706010908,ok
82,X_A0_U4_P1_L16_I3_T3,L16,I3,P1,T3,S03,ST1_vibration_3x,6.279252556007123,ok
82,X_A0_U4_P1_L16_I3_T4,L16,I3,P1,T4,S03,ST1_vibration_3x,6.344180381012848,ok
82,X_A0_U4_P1_L16_I3_T5,L16,I3,P1,T5,S03,ST1_vibration_3x,6.287151714990614,ok
82,X_A0_U4_P2_L16_I3_T2,L16,I3,P2,T2,S03,ST1_vibration_3x,6.4183646790042985,ok
82,X_A0_U4_P2_L16_I3_T3,L16,I3,P2,T3,S03,ST1_vibration_3x,6.267330761998892,ok
82,X_A0_U4_P2_L16_I3_T4,L16,I3,P2,T4,S03,ST1_vibration_3x,6.3751765599881765,ok
82,X_A0_U4_P2_L16_I3_T5,L16,I3,P2,T5,S03,ST1_vibration_3x,6.167359797022073,ok
82,X_A0_U4_P3_L16_I3_T2,L16,I3,P3,T2,S03,ST1_vibration_3x,6.2681837839772925,ok
82,X_A0_U4_P3_L16_I3_T3,L16,I3,P3,T3,S03,ST1_vibration_3x,6.263853260985343,ok
82,X_A0_U4_P3_L16_I3_T4,L16,I3,P3,T4,S03,ST1_vibration_3x,6.09839750098763,ok
82,X_A0_U4_P3_L16_I3_T5,L16,I3,P3,T5,S03,ST1_vibration_3x,6.357089483004529,ok
82,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S03,ST1_vibration_3x,6.399305524013471,ok
82,X_A0_U4_P4_L16_I3_T3,L16,I3,P4,T3,S03,ST1_vibration_3x,6.377968256012537,ok
82,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S03,ST1_vibration_3x,6.338559046998853,ok
82,X_A0_U4_P4_L16_I3_T5,L16,I3,P4,T5,S03,ST1_vibration_3x,6.372144651017152,ok
82,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S03,ST1_vibration_3x,6.404642259993125,ok
82,X_A0_U4_P5_L16_I3_T3,L16,I3,P5,T3,S03,ST1_vibration_3x,6.427773821022129,ok
82,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S03,ST1_vibration_3x,6.688769941974897,ok
82,X_A0_U4_P5_L16_I3_T5,L16,I3,P5,T5,S03,ST1_vibration_3x,6.473947242979193,ok
82,L16_S03_ST1_vibration_3x_I3_bundle,L16,I3,,,S03,ST1_vibration_3x,153.54170368501218,bundle_complete
83,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S03,ST1_vibration_3x,6.219724697992206,ok
83,X_A0_U4_P0_L16_I5_T3,L16,I5,P0,T3,S03,ST1_vibration_3x,6.204021731013199,ok
83,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S03,ST1_vibration_3x,6.363073329004692,ok
83,X_A0_U4_P0_L16_I5_T5,L16,I5,P0,T5,S03,ST1_vibration_3x,6.158396786981029,ok
83,X_A0_U4_P1_L16_I5_T2,L16,I5,P1,T2,S03,ST1_vibration_3x,6.29839753601118,ok
83,X_A0_U4_P1_L16_I5_T3,L16,I5,P1,T3,S03,ST1_vibration_3x,6.473843815998407,ok
83,X_A0_U4_P1_L16_I5_T4,L16,I5,P1,T4,S03,ST1_vibration_3x,6.383244077005656,ok
83,X_A0_U4_P1_L16_I5_T5,L16,I5,P1,T5,S03,ST1_vibration_3x,6.3196068390097935,ok
83,X_A0_U4_P2_L16_I5_T2,L16,I5,P2,T2,S03,ST1_vibration_3x,6.366517107991967,ok
83,X_A0_U4_P2_L16_I5_T3,L16,I5,P2,T3,S03,ST1_vibration_3x,6.355902624025475,ok
83,X_A0_U4_P2_L16_I5_T4,L16,I5,P2,T4,S03,ST1_vibration_3x,6.300775174022419,ok
83,X_A0_U4_P2_L16_I5_T5,L16,I5,P2,T5,S03,ST1_vibration_3x,6.292548248020466,ok
83,X_A0_U4_P3_L16_I5_T2,L16,I5,P3,T2,S03,ST1_vibration_3x,6.396470398991369,ok
83,X_A0_U4_P3_L16_I5_T3,L16,I5,P3,T3,S03,ST1_vibration_3x,6.273715945018921,ok
83,X_A0_U4_P3_L16_I5_T4,L16,I5,P3,T4,S03,ST1_vibration_3x,6.516268564999336,ok
83,X_A0_U4_P3_L16_I5_T5,L16,I5,P3,T5,S03,ST1_vibration_3x,6.365535627992358,ok
83,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S03,ST1_vibration_3x,6.398023051006021,ok
83,X_A0_U4_P4_L16_I5_T3,L16,I5,P4,T3,S03,ST1_vibration_3x,6.353269469982479,ok
83,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S03,ST1_vibration_3x,6.184358502010582,ok
83,X_A0_U4_P4_L16_I5_T5,L16,I5,P4,T5,S03,ST1_vibration_3x,6.543237214995315,ok
83,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S03,ST1_vibration_3x,6.295483140012948,ok
83,X_A0_U4_P5_L16_I5_T3,L16,I5,P5,T3,S03,ST1_vibration_3x,6.077094791980926,ok
83,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S03,ST1_vibration_3x,6.498455476015806,ok
83,X_A0_U4_P5_L16_I5_T5,L16,I5,P5,T5,S03,ST1_vibration_3x,6.825958658999298,ok
83,L16_S03_ST1_vibration_3x_I5_bundle,L16,I5,,,S03,ST1_vibration_3x,153.64178629399976,bundle_complete
84,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S03,ST2_bias_rw_2x,6.354736215987941,ok
84,X_A0_U4_P0_L16_I3_T3,L16,I3,P0,T3,S03,ST2_bias_rw_2x,6.448820474004606,ok
84,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S03,ST2_bias_rw_2x,6.269019076018594,ok
84,X_A0_U4_P0_L16_I3_T5,L16,I3,P0,T5,S03,ST2_bias_rw_2x,6.3245358709828,ok
84,X_A0_U4_P1_L16_I3_T2,L16,I3,P1,T2,S03,ST2_bias_rw_2x,6.164388175995555,ok
84,X_A0_U4_P1_L16_I3_T3,L16,I3,P1,T3,S03,ST2_bias_rw_2x,6.19282476499211,ok
84,X_A0_U4_P1_L16_I3_T4,L16,I3,P1,T4,S03,ST2_bias_rw_2x,6.235458241979359,ok
84,X_A0_U4_P1_L16_I3_T5,L16,I3,P1,T5,S03,ST2_bias_rw_2x,6.273623212007806,ok
84,X_A0_U4_P2_L16_I3_T2,L16,I3,P2,T2,S03,ST2_bias_rw_2x,6.184060261002742,ok
84,X_A0_U4_P2_L16_I3_T3,L16,I3,P2,T3,S03,ST2_bias_rw_2x,6.543251410010271,ok
84,X_A0_U4_P2_L16_I3_T4,L16,I3,P2,T4,S03,ST2_bias_rw_2x,6.338234137016116,ok
84,X_A0_U4_P2_L16_I3_T5,L16,I3,P2,T5,S03,ST2_bias_rw_2x,6.32964448700659,ok
84,X_A0_U4_P3_L16_I3_T2,L16,I3,P3,T2,S03,ST2_bias_rw_2x,6.481079477991443,ok
84,X_A0_U4_P3_L16_I3_T3,L16,I3,P3,T3,S03,ST2_bias_rw_2x,6.579111078986898,ok
84,X_A0_U4_P3_L16_I3_T4,L16,I3,P3,T4,S03,ST2_bias_rw_2x,6.129323375993408,ok
84,X_A0_U4_P3_L16_I3_T5,L16,I3,P3,T5,S03,ST2_bias_rw_2x,6.348864797007991,ok
84,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S03,ST2_bias_rw_2x,6.443175095017068,ok
84,X_A0_U4_P4_L16_I3_T3,L16,I3,P4,T3,S03,ST2_bias_rw_2x,6.311911157012219,ok
84,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S03,ST2_bias_rw_2x,6.163188756007003,ok
84,X_A0_U4_P4_L16_I3_T5,L16,I3,P4,T5,S03,ST2_bias_rw_2x,6.293746101000579,ok
84,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S03,ST2_bias_rw_2x,6.38293976301793,ok
84,X_A0_U4_P5_L16_I3_T3,L16,I3,P5,T3,S03,ST2_bias_rw_2x,6.254279699001927,ok
84,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S03,ST2_bias_rw_2x,6.350217272003647,ok
84,X_A0_U4_P5_L16_I3_T5,L16,I3,P5,T5,S03,ST2_bias_rw_2x,6.256844988005469,ok
84,L16_S03_ST2_bias_rw_2x_I3_bundle,L16,I3,,,S03,ST2_bias_rw_2x,152.84334924499854,bundle_complete
85,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S03,ST2_bias_rw_2x,6.994095086003654,ok
85,X_A0_U4_P0_L16_I5_T3,L16,I5,P0,T3,S03,ST2_bias_rw_2x,6.310503579996293,ok
85,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S03,ST2_bias_rw_2x,6.265463046001969,ok
85,X_A0_U4_P0_L16_I5_T5,L16,I5,P0,T5,S03,ST2_bias_rw_2x,6.299752486986108,ok
85,X_A0_U4_P1_L16_I5_T2,L16,I5,P1,T2,S03,ST2_bias_rw_2x,6.270553402020596,ok
85,X_A0_U4_P1_L16_I5_T3,L16,I5,P1,T3,S03,ST2_bias_rw_2x,6.298920678993454,ok
85,X_A0_U4_P1_L16_I5_T4,L16,I5,P1,T4,S03,ST2_bias_rw_2x,6.076506193989189,ok
85,X_A0_U4_P1_L16_I5_T5,L16,I5,P1,T5,S03,ST2_bias_rw_2x,6.285346404998563,ok
85,X_A0_U4_P2_L16_I5_T2,L16,I5,P2,T2,S03,ST2_bias_rw_2x,6.378338915004861,ok
85,X_A0_U4_P2_L16_I5_T3,L16,I5,P2,T3,S03,ST2_bias_rw_2x,6.513870644004783,ok
85,X_A0_U4_P2_L16_I5_T4,L16,I5,P2,T4,S03,ST2_bias_rw_2x,6.404226354003185,ok
85,X_A0_U4_P2_L16_I5_T5,L16,I5,P2,T5,S03,ST2_bias_rw_2x,6.328625484020449,ok
85,X_A0_U4_P3_L16_I5_T2,L16,I5,P3,T2,S03,ST2_bias_rw_2x,6.152990389993647,ok
85,X_A0_U4_P3_L16_I5_T3,L16,I5,P3,T3,S03,ST2_bias_rw_2x,6.216120052005863,ok
85,X_A0_U4_P3_L16_I5_T4,L16,I5,P3,T4,S03,ST2_bias_rw_2x,6.233302259992342,ok
85,X_A0_U4_P3_L16_I5_T5,L16,I5,P3,T5,S03,ST2_bias_rw_2x,6.579024979000678,ok
85,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S03,ST2_bias_rw_2x,6.255302104022121,ok
85,X_A0_U4_P4_L16_I5_T3,L16,I5,P4,T3,S03,ST2_bias_rw_2x,6.4580112429976,ok
85,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S03,ST2_bias_rw_2x,6.492994733998785,ok
85,X_A0_U4_P4_L16_I5_T5,L16,I5,P4,T5,S03,ST2_bias_rw_2x,6.3087610919901635,ok
85,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S03,ST2_bias_rw_2x,6.244402026000898,ok
85,X_A0_U4_P5_L16_I5_T3,L16,I5,P5,T3,S03,ST2_bias_rw_2x,6.17329575898475,ok
85,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S03,ST2_bias_rw_2x,6.324496143992292,ok
85,X_A0_U4_P5_L16_I5_T5,L16,I5,P5,T5,S03,ST2_bias_rw_2x,6.495501163997687,ok
85,L16_S03_ST2_bias_rw_2x_I5_bundle,L16,I5,,,S03,ST2_bias_rw_2x,153.56327381299343,bundle_complete
88,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S03,ST4_harsh_combo,6.37775471500936,ok
88,X_A0_U4_P0_L16_I3_T3,L16,I3,P0,T3,S03,ST4_harsh_combo,6.347757885989267,ok
88,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S03,ST4_harsh_combo,6.670938223978737,ok
88,X_A0_U4_P0_L16_I3_T5,L16,I3,P0,T5,S03,ST4_harsh_combo,6.269644545012852,ok
88,X_A0_U4_P1_L16_I3_T2,L16,I3,P1,T2,S03,ST4_harsh_combo,6.128463069995632,ok
88,X_A0_U4_P1_L16_I3_T3,L16,I3,P1,T3,S03,ST4_harsh_combo,6.0983626669913065,ok
88,X_A0_U4_P1_L16_I3_T4,L16,I3,P1,T4,S03,ST4_harsh_combo,6.102648956992198,ok
88,X_A0_U4_P1_L16_I3_T5,L16,I3,P1,T5,S03,ST4_harsh_combo,6.040248231991427,ok
88,X_A0_U4_P2_L16_I3_T2,L16,I3,P2,T2,S03,ST4_harsh_combo,6.2166599959891755,ok
88,X_A0_U4_P2_L16_I3_T3,L16,I3,P2,T3,S03,ST4_harsh_combo,6.24237902398454,ok
88,X_A0_U4_P2_L16_I3_T4,L16,I3,P2,T4,S03,ST4_harsh_combo,6.243923283007462,ok
88,X_A0_U4_P2_L16_I3_T5,L16,I3,P2,T5,S03,ST4_harsh_combo,6.158375713013811,ok
88,X_A0_U4_P3_L16_I3_T2,L16,I3,P3,T2,S03,ST4_harsh_combo,6.381089200003771,ok
88,X_A0_U4_P3_L16_I3_T3,L16,I3,P3,T3,S03,ST4_harsh_combo,6.463187026005471,ok
88,X_A0_U4_P3_L16_I3_T4,L16,I3,P3,T4,S03,ST4_harsh_combo,6.123354426003061,ok
88,X_A0_U4_P3_L16_I3_T5,L16,I3,P3,T5,S03,ST4_harsh_combo,6.325567031977698,ok
88,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S03,ST4_harsh_combo,6.291421320987865,ok
88,X_A0_U4_P4_L16_I3_T3,L16,I3,P4,T3,S03,ST4_harsh_combo,6.096245527005522,ok
88,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S03,ST4_harsh_combo,6.271999737014994,ok
88,X_A0_U4_P4_L16_I3_T5,L16,I3,P4,T5,S03,ST4_harsh_combo,6.580749885004479,ok
88,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S03,ST4_harsh_combo,6.330269550002413,ok
88,X_A0_U4_P5_L16_I3_T3,L16,I3,P5,T3,S03,ST4_harsh_combo,6.302066709002247,ok
88,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S03,ST4_harsh_combo,6.3365628519968595,ok
88,X_A0_U4_P5_L16_I3_T5,L16,I3,P5,T5,S03,ST4_harsh_combo,6.339474622014677,ok
88,L16_S03_ST4_harsh_combo_I3_bundle,L16,I3,,,S03,ST4_harsh_combo,151.91522445797455,bundle_complete
87,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S03,ST3_extrinsic_4x,6.365362871001707,ok
87,X_A0_U4_P0_L16_I5_T3,L16,I5,P0,T3,S03,ST3_extrinsic_4x,6.365812059986638,ok
87,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S03,ST3_extrinsic_4x,6.372388114017667,ok
87,X_A0_U4_P0_L16_I5_T5,L16,I5,P0,T5,S03,ST3_extrinsic_4x,6.299729852005839,ok
87,X_A0_U4_P1_L16_I5_T2,L16,I5,P1,T2,S03,ST3_extrinsic_4x,6.650228359998437,ok
87,X_A0_U4_P1_L16_I5_T3,L16,I5,P1,T3,S03,ST3_extrinsic_4x,6.496516193001298,ok
87,X_A0_U4_P1_L16_I5_T4,L16,I5,P1,T4,S03,ST3_extrinsic_4x,6.262773923983332,ok
87,X_A0_U4_P1_L16_I5_T5,L16,I5,P1,T5,S03,ST3_extrinsic_4x,6.392725034005707,ok
87,X_A0_U4_P2_L16_I5_T2,L16,I5,P2,T2,S03,ST3_extrinsic_4x,6.3546705179905985,ok
87,X_A0_U4_P2_L16_I5_T3,L16,I5,P2,T3,S03,ST3_extrinsic_4x,6.493621898000129,ok
87,X_A0_U4_P2_L16_I5_T4,L16,I5,P2,T4,S03,ST3_extrinsic_4x,6.247410668001976,ok
87,X_A0_U4_P2_L16_I5_T5,L16,I5,P2,T5,S03,ST3_extrinsic_4x,6.6425346940231975,ok
87,X_A0_U4_P3_L16_I5_T2,L16,I5,P3,T2,S03,ST3_extrinsic_4x,6.2469031770015135,ok
87,X_A0_U4_P3_L16_I5_T3,L16,I5,P3,T3,S03,ST3_extrinsic_4x,6.411436230002437,ok
87,X_A0_U4_P3_L16_I5_T4,L16,I5,P3,T4,S03,ST3_extrinsic_4x,6.043497677019332,ok
87,X_A0_U4_P3_L16_I5_T5,L16,I5,P3,T5,S03,ST3_extrinsic_4x,6.203465002996381,ok
87,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S03,ST3_extrinsic_4x,6.325505107000936,ok
87,X_A0_U4_P4_L16_I5_T3,L16,I5,P4,T3,S03,ST3_extrinsic_4x,6.2411960670142435,ok
87,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S03,ST3_extrinsic_4x,6.2172418770205695,ok
87,X_A0_U4_P4_L16_I5_T5,L16,I5,P4,T5,S03,ST3_extrinsic_4x,6.313276817993028,ok
87,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S03,ST3_extrinsic_4x,6.609048244019505,ok
87,X_A0_U4_P5_L16_I5_T3,L16,I5,P5,T3,S03,ST3_extrinsic_4x,6.143018353992375,ok
87,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S03,ST3_extrinsic_4x,6.005236936995061,ok
87,X_A0_U4_P5_L16_I5_T5,L16,I5,P5,T5,S03,ST3_extrinsic_4x,6.254010992008261,ok
87,L16_S03_ST3_extrinsic_4x_I5_bundle,L16,I5,,,S03,ST3_extrinsic_4x,153.24975983501645,bundle_complete
86,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S03,ST3_extrinsic_4x,6.3555653290241025,ok
86,X_A0_U4_P0_L16_I3_T3,L16,I3,P0,T3,S03,ST3_extrinsic_4x,6.503941740986193,ok
86,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S03,ST3_extrinsic_4x,6.515371539018815,ok
86,X_A0_U4_P0_L16_I3_T5,L16,I3,P0,T5,S03,ST3_extrinsic_4x,6.840185329027008,ok
86,X_A0_U4_P1_L16_I3_T2,L16,I3,P1,T2,S03,ST3_extrinsic_4x,6.30976434898912,ok
86,X_A0_U4_P1_L16_I3_T3,L16,I3,P1,T3,S03,ST3_extrinsic_4x,6.490649309998844,ok
86,X_A0_U4_P1_L16_I3_T4,L16,I3,P1,T4,S03,ST3_extrinsic_4x,6.424469746998511,ok
86,X_A0_U4_P1_L16_I3_T5,L16,I3,P1,T5,S03,ST3_extrinsic_4x,6.492078496987233,ok
86,X_A0_U4_P2_L16_I3_T2,L16,I3,P2,T2,S03,ST3_extrinsic_4x,6.351104603003478,ok
86,X_A0_U4_P2_L16_I3_T3,L16,I3,P2,T3,S03,ST3_extrinsic_4x,6.674305733991787,ok
86,X_A0_U4_P2_L16_I3_T4,L16,I3,P2,T4,S03,ST3_extrinsic_4x,6.3978621139831375,ok
86,X_A0_U4_P2_L16_I3_T5,L16,I3,P2,T5,S03,ST3_extrinsic_4x,6.248521131987218,ok
86,X_A0_U4_P3_L16_I3_T2,L16,I3,P3,T2,S03,ST3_extrinsic_4x,6.363274132978404,ok
86,X_A0_U4_P3_L16_I3_T3,L16,I3,P3,T3,S03,ST3_extrinsic_4x,6.172890222020214,ok
86,X_A0_U4_P3_L16_I3_T4,L16,I3,P3,T4,S03,ST3_extrinsic_4x,6.29739284797688,ok
86,X_A0_U4_P3_L16_I3_T5,L16,I3,P3,T5,S03,ST3_extrinsic_4x,6.403141618007794,ok
86,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S03,ST3_extrinsic_4x,6.580026798998006,ok
86,X_A0_U4_P4_L16_I3_T3,L16,I3,P4,T3,S03,ST3_extrinsic_4x,6.491341041983105,ok
86,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S03,ST3_extrinsic_4x,6.183200047002174,ok
86,X_A0_U4_P4_L16_I3_T5,L16,I3,P4,T5,S03,ST3_extrinsic_4x,6.2869672370143235,ok
86,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S03,ST3_extrinsic_4x,6.258621464017779,ok
86,X_A0_U4_P5_L16_I3_T3,L16,I3,P5,T3,S03,ST3_extrinsic_4x,6.258703652973054,ok
86,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S03,ST3_extrinsic_4x,6.358529253018787,ok
86,X_A0_U4_P5_L16_I3_T5,L16,I3,P5,T5,S03,ST3_extrinsic_4x,6.541431110992562,ok
86,L16_S03_ST3_extrinsic_4x_I3_bundle,L16,I3,,,S03,ST3_extrinsic_4x,154.93597919601598,bundle_complete
91,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S04,ST0_nominal,6.26527127600275,ok
91,X_A0_U4_P0_L16_I5_T3,L16,I5,P0,T3,S04,ST0_nominal,6.321478580997791,ok
91,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S04,ST0_nominal,6.3956260770210065,ok
91,X_A0_U4_P0_L16_I5_T5,L16,I5,P0,T5,S04,ST0_nominal,6.103699308994692,ok
91,X_A0_U4_P1_L16_I5_T2,L16,I5,P1,T2,S04,ST0_nominal,6.421245915000327,ok
91,X_A0_U4_P1_L16_I5_T3,L16,I5,P1,T3,S04,ST0_nominal,6.171347876981599,ok
