experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,P,U,stress_id,seed_id,kind,sameP_uwb_p50_mm,sameP_uwb_p95_mm,sameP_delta_p50_mm,sameP_delta_p95_mm,b0_uwb_p50_mm,b0_uwb_p95_mm,b0_delta_p50_mm,b0_delta_p95_mm
X_A0_U4_P3_L16_I3_T4,loose_ukf_screening,Stress ST0_nominal/S01: A0/U4/P3/L16/I3/T4.,34,17,40661,86.60546651357434,155.5287861562644,182.60847849097036,104.96373995140169,40661,55.93800777173638,117.48362737527876,139.16649635451998,74.78831570071002,40661,51.522051140947156,118.05467118443357,144.04580351332413,73.6484523886036,87.5622882688869,163.25301413497104,101.00853021264479,129.1259607545168,120.1286012600069,76.74031558447233,71.11013852589917,29.89839252548336,50.435412393936474,80.78082617869997,141.53724240291274,nan,nan,nan,1.0,0.3069359886507701,1.3045201042498706,nan,nan,17,233.55918951952896,26.423705178310968,632.4691882384255,A0,L16,I3,T4,P3,U4,ST0_nominal,S01,position_fusion,99.89041170348654,200.2766290041533,12.328123434599632,37.02361486918227,105.83784720842489,231.80213799547772,18.275558939537987,68.54912386050668
X_A0_U4_P3_L16_I3_T5,error_state_ekf_screening,Stress ST0_nominal/S01: A0/U4/P3/L16/I3/T5.,34,17,40661,91.24313772576699,168.22664519022004,198.07439150333923,112.50971363544306,40661,59.13241267791688,125.45965319093483,150.21451299858902,79.86231142187361,40661,53.93140171086725,127.82273533069178,157.27002666393219,79.24927051200584,92.64449747445491,183.51369524260224,108.18387174690992,139.46338737098193,134.33089543087453,77.72210857583148,69.79051451119875,33.73681076135671,51.93298719342445,84.94355119990487,147.05559514257817,nan,nan,nan,1.0,0.18096913688946287,0.7639564503723204,nan,nan,17,160.26115456949444,26.146630291982262,396.26063156833555,A0,L16,I3,T5,P3,U4,ST0_nominal,S01,position_fusion,99.89041170348654,200.2766290041533,7.2459142290316265,16.762933761551068,105.83784720842489,231.80213799547772,13.193349733969981,48.28844275287548
X_A0_U4_P4_L16_I3_T2,position_prior_screening,Stress ST0_nominal/S01: A0/U4/P4/L16/I3/T2.,34,17,40661,69.31891918778913,117.71074281176836,135.8661233508901,80.49492633190414,40661,44.00635657085257,82.70607041990512,97.07947665266755,54.53845104840132,40661,43.0289006686487,96.24372944972941,114.73236969540471,59.20296041938957,71.42955117954244,122.7203386110915,78.93584602365917,82.74089013870152,100.40643331239446,72.1916965772536,60.26842791606816,29.39248910455524,19.906898413182716,68.97827828295308,113.25705206046212,nan,nan,nan,1.0,0.1709072562207835,0.7012818212930325,nan,nan,17,464.75608897896996,32.84143970875243,1270.9692261615953,A0,L16,I3,T2,P4,U4,ST0_nominal,S01,position_fusion,78.20862527471638,138.8862359430275,6.779074095173939,16.16589733193598,105.83784720842489,231.80213799547772,34.40829602888245,109.08179938438622
X_A0_U4_P4_L16_I3_T3,loose_ekf_screening,Stress ST0_nominal/S01: A0/U4/P4/L16/I3/T3.,34,17,40661,72.85099456893464,127.75067305872702,150.46869099799244,86.26704372888146,40661,43.5692651124354,88.25887889513479,106.37214085332435,57.23565857590131,40661,46.628655122838154,103.49458833592576,124.71240809965082,64.54519518216365,75.2190710976397,132.728120816547,83.8537502399805,90.43340222091005,104.10278109999426,76.10723429602922,65.27803030603839,33.36586230689613,23.470699261410118,68.21853452840317,114.79072724942398,nan,nan,nan,1.0,0.03527232765980646,0.17289449113302713,nan,nan,17,428.00749942094836,32.74412572688249,1145.1719113708302,A0,L16,I3,T3,P4,U4,ST0_nominal,S01,position_fusion,78.20862527471638,138.8862359430275,2.989554177076684,6.158115126480482,105.83784720842489,231.80213799547772,30.61877611078519,99.07401717893072
X_A0_U4_P4_L16_I3_T4,loose_ukf_screening,Stress ST0_nominal/S01: A0/U4/P4/L16/I3/T4.,34,17,40661,72.3658386956629,126.75678501858545,148.9378261087501,85.63495847955983,40661,43.49001674015117,87.68312140412188,105.37666233897961,56.87158269695735,40661,46.36124522408568,102.82747124420825,123.80572784526953,64.02319263625549,74.49502874165066,130.9578957004651,83.36249661552272,89.8097258421117,103.88182539003535,75.86986526907685,64.91375663306958,33.33614416092718,23.301457783328203,68.06956915303991,114.30575740340545,nan,nan,nan,1.0,0.05103721442754427,0.24226064747431122,nan,nan,17,434.8074639154735,32.690293012134475,1147.3935563572832,A0,L16,I3,T4,P4,U4,ST0_nominal,S01,position_fusion,78.20862527471638,138.8862359430275,3.7135965330657257,7.928340242562399,105.83784720842489,231.80213799547772,31.342818466774233,100.84424229501263
X_A0_U4_P4_L16_I3_T5,error_state_ekf_screening,Stress ST0_nominal/S01: A0/U4/P4/L16/I3/T5.,34,17,40661,73.84523281314584,130.19738904574615,152.9192775030526,87.5385053142475,40661,43.934532669994844,89.60809028424165,108.34908154284014,58.03838563766777,40661,47.28800133406958,104.99811253779853,126.83559847678293,65.5327071409834,76.78656049719831,135.43260213980045,84.89505325360447,91.39706567952169,104.74446121657351,75.74395509666891,66.57982251080011,33.27464019382569,23.675188757192217,68.43873717048146,116.19168507521613,nan,nan,nan,1.0,0.019281974071654114,0.11579900690585303,nan,nan,17,411.546288358961,32.85711232799821,1126.047954072028,A0,L16,I3,T5,P4,U4,ST0_nominal,S01,position_fusion,78.20862527471638,138.8862359430275,1.4220647775180737,3.453633803227035,105.83784720842489,231.80213799547772,29.05128671122658,96.36953585567727
X_A0_U4_P5_L16_I3_T2,position_prior_screening,Stress ST0_nominal/S01: A0/U4/P5/L16/I3/T2.,34,17,40661,89.10805720498944,135.75721457337252,149.22174217200677,97.9291477517587,40661,62.21000330635538,110.25617517941141,124.01986881407745,74.37196005076014,40661,47.17681000367702,104.02253098157098,118.33168612325471,63.70972875153312,85.36399050196802,134.8269414963895,92.0412606294701,105.52309986820495,106.2628576961314,70.60984357066089,52.57207291058481,36.383170999512686,46.40361461480853,64.51374055962347,109.09522099961264,nan,nan,nan,1.0,0.2436838880323297,0.9539574516434497,nan,nan,17,418.9984948367119,44.084644800826084,1112.922317820535,A0,L16,I3,T2,P5,U4,ST0_nominal,S01,position_fusion,92.92606318184494,156.73705943320283,7.56207267987692,21.91011793681332,105.83784720842489,231.80213799547772,20.47385670645687,96.97519649908821
X_A0_U4_P5_L16_I3_T3,loose_ekf_screening,Stress ST0_nominal/S01: A0/U4/P5/L16/I3/T3.,34,17,40661,95.74236705317391,149.2887361919687,164.39445644389943,105.90708834666427,40661,64.77864338838927,123.86198073039441,142.68132977776526,81.36195896998522,40661,51.29380292668054,109.28586621091426,123.89847970763958,67.79780965956489,90.00937061960667,151.58103311255982,99.51596688973203,119.1371056870739,113.03829706091554,74.60371335384485,62.907492154234674,41.9306273567762,55.5782287271507,60.75714375692927,103.64451696352145,nan,nan,nan,1.0,0.041667311616691176,0.23162121748472098,nan,nan,17,538.2966028455876,47.86857005017032,1169.7456027773874,A0,L16,I3,T3,P5,U4,ST0_nominal,S01,position_fusion,92.92606318184494,156.73705943320283,2.916692562238268,5.156026320643008,105.83784720842489,231.80213799547772,15.82847658881822,80.2211048829179
X_A0_U4_P5_L16_I3_T4,loose_ukf_screening,Stress ST0_nominal/S01: A0/U4/P5/L16/I3/T4.,34,17,40661,95.17434211738555,147.84155884317474,162.8012578397591,105.17431265237016,40661,64.66177082252597,122.71325526933491,140.94848548896312,80.72059287186347,40661,50.9173644956569,108.72275092090922,123.43711277904231,67.42271077547517,89.7290161578226,150.35233714127142,98.49909853356073,117.37859762184968,112.48954320759,73.73732436578943,61.99478829602037,42.032508570457935,55.204099975201245,60.67082564414265,105.94391408026001,nan,nan,nan,1.0,0.062312991396040886,0.3279730319367454,nan,nan,17,540.8420698808912,47.703155323778674,1197.4792513225232,A0,L16,I3,T4,P5,U4,ST0_nominal,S01,position_fusion,92.92606318184494,156.73705943320283,3.197047024022339,6.384722291931411,105.83784720842489,231.80213799547772,16.10883105060229,81.4498008542063
X_A0_U4_P5_L16_I3_T5,error_state_ekf_screening,Stress ST0_nominal/S01: A0/U4/P5/L16/I3/T5.,34,17,40661,96.70225359216084,152.07114572027777,167.70178513573845,107.28490483046689,40661,64.89780379574252,126.45664102519781,145.81355343651398,82.56715132957727,40661,51.909740799739666,110.25730695513903,125.27692498987722,68.50340375339772,91.19787942609021,154.1215600629395,101.67628749402229,121.43676329777077,114.7699756592823,75.21920794651956,64.41239698509656,44.35169698912762,55.959198383608026,57.09617946303164,101.12505626845191,nan,nan,nan,1.0,0.0239902026394333,0.14455460408127246,nan,nan,17,509.8339296103083,48.058357673884245,1081.4348772099552,A0,L16,I3,T5,P5,U4,ST0_nominal,S01,position_fusion,92.92606318184494,156.73705943320283,1.7281837557547277,2.6154993702633362,105.83784720842489,231.80213799547772,14.63996778233468,77.68057793253823
X_A0_L16_I5_T11__ST0_nominal__S01,imu_only_stress_diagnostic,L16/I5 IMU-only stress diagnostic ST0_nominal/S01.,34,17,40661,1034.9515923668575,4335.639653493645,5200.46993524548,2479.950421735019,40661,843.0498784925895,3853.301204741142,4916.92574753776,2223.476913815543,40661,327.9174231059212,1936.5920570426001,2653.9100556377875,1098.3189463871627,1233.9814395110602,4556.434993210049,2220.542436918611,4046.8926119817806,1607.6100264677905,2587.7095311177764,2525.649485136463,474.3755117353255,1504.2908522327339,476.81132722822554,914.3057884667048,5019.803562899819,4509.398939145629,41.854063331130675,nan,nan,nan,nan,nan,17,1776.2772838348585,830.9956307302864,3234.338726471681,A0,L16,I5,T11,,,ST0_nominal,S01,imu_only,nan,nan,nan,nan,105.83784720842489,231.80213799547772,-1128.1435923026354,-4324.632855214571
X_A0_U4_P0_L16_I5_T2,position_prior_screening,Stress ST0_nominal/S01: A0/U4/P0/L16/I5/T2.,34,17,40661,78.19772042706306,132.06172177181026,152.78771497805164,90.76002136468202,40661,51.26146140326292,97.85788417700424,113.79661976247502,64.07286538705178,40661,46.13569901156211,104.51415304915429,125.36746358329083,64.2810189652457,78.97297747540942,136.51878230435346,84.9424562386063,104.14852486502303,100.73006178395481,71.3210087251081,62.90053544169933,29.11274749926406,37.94676933514853,73.57584875066874,122.23870494614056,nan,nan,nan,1.0,0.8198668558601954,4.079520323611225,nan,nan,17,339.09944699238673,29.234913831369227,741.7229351720198,A0,L16,I5,T2,P0,U4,ST0_nominal,S01,position_fusion,105.83784720842489,231.80213799547772,26.864869733015468,95.28335569112426,105.83784720842489,231.80213799547772,26.864869733015468,95.28335569112426
X_A0_U4_P0_L16_I5_T3,loose_ekf_screening,Stress ST0_nominal/S01: A0/U4/P0/L16/I5/T3.,34,17,40661,88.29603615976215,165.0980628973747,197.66979888023857,111.39673924051263,40661,56.081587777910485,119.71391312120228,142.80237350510856,76.31323304071462,40661,54.02472640131418,128.29472159486022,157.7093117273518,81.15124137246669,88.84925739348274,176.50943720671856,108.0881417236085,130.34872081481564,141.29276572738397,83.30729385039814,70.93057046074719,26.94592103582056,53.76841983449964,84.99334036369612,142.6410910242625,nan,nan,nan,1.0,0.4464285142705112,2.764047020166559,nan,nan,17,228.78140607687564,25.573507509796627,642.2013882966402,A0,L16,I5,T3,P0,U4,ST0_nominal,S01,position_fusion,105.83784720842489,231.80213799547772,16.988589814942145,55.29270078875916,105.83784720842489,231.80213799547772,16.988589814942145,55.29270078875916
X_A0_U4_P0_L16_I5_T4,loose_ukf_screening,Stress ST0_nominal/S01: A0/U4/P0/L16/I5/T4.,34,17,40661,86.70976559122255,159.5758443644976,190.1636186722375,107.94672525116104,40661,55.1004392911308,116.19665608927895,138.12901508545394,74.28619926365424,40661,53.10095777649968,124.59731615476676,152.07852078593226,78.32021508787055,87.02114740157444,167.78738394382498,104.73250025059389,127.18134796526414,134.64860429855204,82.39917601338291,69.86082880704416,28.191236083081833,52.61561556555475,81.78259554734733,140.2235897526793,nan,nan,nan,1.0,0.5490273744347365,3.303316356071236,nan,nan,17,254.885204199536,26.46149196495827,690.2210386422518,A0,L16,I5,T4,P0,U4,ST0_nominal,S01,position_fusion,105.83784720842489,231.80213799547772,18.81669980685045,64.01475405165274,105.83784720842489,231.80213799547772,18.81669980685045,64.01475405165274
X_A0_U4_P0_L16_I5_T5,error_state_ekf_screening,Stress ST0_nominal/S01: A0/U4/P0/L16/I5/T5.,34,17,40661,92.84030844143437,179.75822701836435,217.2321977516517,121.03994658578505,40661,59.02633432350532,128.621583953169,155.10779320377026,81.87570989951561,40661,56.283016673518205,139.57282282070594,173.5701646507755,89.14615413992945,95.09246277348868,194.92293416474516,116.08271449073473,143.14859474871378,156.38742367800467,82.72237082180689,70.8753962402185,33.09597108200171,56.01920337859383,87.3949502700617,146.25497903675227,nan,nan,nan,1.0,0.3909210341355447,2.4195779431969733,nan,nan,17,162.4074225099089,25.98934013621181,435.49091796701947,A0,L16,I5,T5,P0,U4,ST0_nominal,S01,position_fusion,105.83784720842489,231.80213799547772,10.745384434936213,36.879203830732564,105.83784720842489,231.80213799547772,10.745384434936213,36.879203830732564
X_A0_U4_P1_L16_I5_T2,position_prior_screening,Stress ST0_nominal/S01: A0/U4/P1/L16/I5/T2.,34,17,40661,75.06698052547306,124.8414719390687,143.1398138229876,86.22795436555984,40661,49.116997492962206,93.88805628095099,109.12872885236438,61.46622278441732,40661,44.950376359955385,97.4456230134657,116.84637171051872,60.47448694024157,77.72217013238875,121.37798255613623,81.66268866848323,98.35995126184935,93.56416479914145,68.03625794326223,59.23212481095422,28.995354600271924,34.69031504348146,72.92477437657286,115.25950702766745,nan,nan,nan,1.0,0.4893733376354764,1.9652770943887448,nan,nan,17,383.8900311714902,28.204512232542868,848.0563386535474,A0,L16,I5,T2,P1,U4,ST0_nominal,S01,position_fusion,91.59488376343415,179.58127537090328,13.8727136310454,58.20329281476705,105.83784720842489,231.80213799547772,28.115677076036135,110.42415543934149
X_A0_U4_P1_L16_I5_T3,loose_ekf_screening,Stress ST0_nominal/S01: A0/U4/P1/L16/I5/T3.,34,17,40661,83.00806491817966,148.60955764098318,174.63730111904673,100.53670150844867,40661,52.732957807828214,110.57740547266616,131.78147831885764,70.71956158117356,40661,51.05310411551409,114.35433470802843,137.34011279616197,71.45888300250365,84.6896819705619,154.9997063496184,95.83030347681654,118.61474747781304,113.70384053286938,77.15529166364686,68.5424397158912,27.78902879053294,49.332704768064644,74.65525185818868,124.7264162190888,nan,nan,nan,1.0,0.19690796474680422,0.8866048250914496,nan,nan,17,323.6672123950525,27.19233485416993,899.892129832231,A0,L16,I5,T3,P1,U4,ST0_nominal,S01,position_fusion,91.59488376343415,179.58127537090328,6.905201792872248,24.581569021284878,105.83784720842489,231.80213799547772,21.148165237862983,76.80243164585931
X_A0_U4_P1_L16_I5_T4,loose_ukf_screening,Stress ST0_nominal/S01: A0/U4/P1/L16/I5/T4.,34,17,40661,81.86649904882539,145.47739411012617,169.7406735240006,98.48926402998153,40661,52.109205203594705,108.18908044591875,128.40580818137724,69.32617623404937,40661,50.37232720324778,111.87239843190088,134.28685514767074,69.95724707228652,83.38811738511245,148.66209795994774,94.16219493787042,114.64668134460592,110.68689612554468,75.14815359352488,67.82139651406648,26.922688446323605,48.388299272286986,73.94497800046794,122.65804099862041,nan,nan,nan,1.0,0.2640202779063735,1.1444390910284377,nan,nan,17,341.02854847994445,27.207672026974876,914.0380780669063,A0,L16,I5,T4,P1,U4,ST0_nominal,S01,position_fusion,91.59488376343415,179.58127537090328,8.206766378321703,30.91917741095554,105.83784720842489,231.80213799547772,22.44972982331244,83.14004003552998
X_A0_U4_P1_L16_I5_T5,error_state_ekf_screening,Stress ST0_nominal/S01: A0/U4/P1/L16/I5/T5.,34,17,40661,85.81724936036743,156.70299417808556,185.39093787269664,105.35437702460665,40661,54.56038824998476,115.99205681315412,139.19114174779344,74.0636011375076,40661,52.34261466155567,120.03217364621582,144.7946897838723,74.9274832407118,87.22755760891656,163.83780281904038,99.98152359204522,127.19601909679886,119.68226636383312,78.23385553663107,69.50897080224243,31.052645223551394,50.846621780527045,76.18201410362647,130.86157751379542,nan,nan,nan,1.0,0.13079954194930388,0.6977271299313372,nan,nan,17,282.8195079660428,27.302451079989112,782.5182335884027,A0,L16,I5,T5,P1,U4,ST0_nominal,S01,position_fusion,91.59488376343415,179.58127537090328,4.367326154517599,15.743472551862908,105.83784720842489,231.80213799547772,18.610289599508334,67.96433517643734
X_A0_U4_P2_L16_I5_T2,position_prior_screening,Stress ST0_nominal/S01: A0/U4/P2/L16/I5/T2.,34,17,40661,79.56428654231587,126.52012967162388,143.41259191156027,89.21653046903553,40661,54.055451055856075,97.25868403465958,112.89815885334374,65.3845154635632,40661,44.73503225662671,98.35780590959394,115.71994800283062,60.69970713708106,81.87138687561163,130.09520606540133,86.31301561965122,99.495846197016,98.02162960624261,70.20002928106608,59.26038657079477,31.200977896566656,24.899036747986344,72.25427281147059,115.13425555829025,nan,nan,nan,1.0,0.5540785199470424,2.2988817336966765,nan,nan,17,344.0101905355012,29.612943727036168,716.6471152102067,A0,L16,I5,T2,P2,U4,ST0_nominal,S01,position_fusion,98.56857380939852,191.34655064695073,16.69718693378688,61.251344581549404,105.83784720842489,231.80213799547772,23.966460332813256,101.7069319300764
X_A0_U4_P2_L16_I5_T3,loose_ekf_screening,Stress ST0_nominal/S01: A0/U4/P2/L16/I5/T3.,34,17,40661,89.12756396241498,151.6345261614732,176.74578532388338,104.4786076893765,40661,58.98377184808624,115.97957986448768,136.4510163989626,75.75925172482309,40661,51.07079568376207,115.73952462444822,138.84711754790578,71.94661383835611,90.14835142672757,165.08908306109282,101.69748870818377,125.01566015489999,125.38202567128135,76.98852221310861,69.64929599232676,26.753945977313094,46.164752669544384,77.76597243301823,131.49377594114225,nan,nan,nan,1.0,0.22324568950053453,0.9253856820269298,nan,nan,17,266.28367575552977,27.006794597314524,727.1826541715263,A0,L16,I5,T3,P2,U4,ST0_nominal,S01,position_fusion,98.56857380939852,191.34655064695073,8.420222382670943,26.25746758585791,105.83784720842489,231.80213799547772,15.689495781697318,66.7130549343849
X_A0_U4_P2_L16_I5_T4,loose_ukf_screening,Stress ST0_nominal/S01: A0/U4/P2/L16/I5/T4.,34,17,40661,87.91605427097798,147.9912443619237,172.0244208016538,102.35845043777195,40661,58.44606808175831,113.37889855020346,133.61291341246869,74.3217812339275,40661,50.367099407184014,113.31654534288612,135.2358441361646,70.38128451682336,89.4999015753032,158.36876389606857,100.11006953915691,121.28344477004377,121.19667665626486,77.04062723429361,68.37972845764317,28.71447525020858,44.43245685622716,77.25278978354272,130.21848503835614,nan,nan,nan,1.0,0.29662089191230867,1.1970408913705917,nan,nan,17,286.087574109103,27.31121369764469,745.5357491702233,A0,L16,I5,T4,P2,U4,ST0_nominal,S01,position_fusion,98.56857380939852,191.34655064695073,9.068672234095317,32.97778675088216,105.83784720842489,231.80213799547772,16.33794563312169,73.43337409940915
X_A0_U4_P2_L16_I5_T5,error_state_ekf_screening,Stress ST0_nominal/S01: A0/U4/P2/L16/I5/T5.,34,17,40661,91.65411606163919,159.9935974015167,188.89401287759915,109.46491522352922,40661,60.646985551707296,122.03618311220278,144.14919014809135,79.13685229683257,40661,52.283472198997345,122.05534727947258,147.3710307599904,75.63019419149829,94.23546271694737,178.45748658726973,106.09474745401496,134.29403340267174,134.1683796662586,78.47744806749867,69.89222150783365,31.419605498728856,49.24806495943611,81.24986335879245,139.66445521476024,nan,nan,nan,1.0,0.1651582405051192,0.7020697080838952,nan,nan,17,219.57239943600152,26.50035353837825,587.8894048940488,A0,L16,I5,T5,P2,U4,ST0_nominal,S01,position_fusion,98.56857380939852,191.34655064695073,4.333111092451148,12.889064059681004,105.83784720842489,231.80213799547772,11.602384491477522,53.344651408207994
X_A0_U4_P3_L16_I5_T2,position_prior_screening,Stress ST0_nominal/S01: A0/U4/P3/L16/I5/T2.,34,17,40661,76.15617608656395,125.82758300238996,143.89771236446984,87.21147349461813,40661,50.412516423749324,95.4580439164133,110.53827263782074,62.649363831937585,40661,45.18991308002251,97.75819673716444,117.20895619207204,60.670407288529,77.92365207173623,124.81977044245485,82.81252718649549,97.34738885580492,95.47630068186551,67.1198692892873,59.632740724180344,27.73912648731482,37.639507064718345,74.28076000069075,119.81331058020152,nan,nan,nan,1.0,0.6556762052066578,2.645044966307169,nan,nan,17,353.0908290031131,25.922143626628042,737.9764312711492,A0,L16,I5,T2,P3,U4,ST0_nominal,S01,position_fusion,99.89041170348654,200.2766290041533,21.966759631750307,75.45685856169845,105.83784720842489,231.80213799547772,27.91419513668866,106.98236755302287
X_A0_U4_P3_L16_I5_T3,loose_ekf_screening,Stress ST0_nominal/S01: A0/U4/P3/L16/I5/T3.,34,17,40661,85.2614060615567,152.35977493733517,177.7762546767367,102.86042346316184,40661,55.02112465359108,114.85011397087723,135.2477245985697,73.04998846248978,40661,51.43349264835899,115.92103211850349,141.29721773301878,72.4152325181041,86.56566393039324,158.42714669893456,98.32686799724814,123.41161906427419,118.76375195170178,77.19637809255738,70.39088642926573,27.71449507250412,49.87812378491412,79.31303995142615,136.8804301033964,nan,nan,nan,1.0,0.31369677867698426,1.3357510238345338,nan,nan,17,255.23228465367276,26.595428133703933,702.1329055346196,A0,L16,I5,T3,P3,U4,ST0_nominal,S01,position_fusion,99.89041170348654,200.2766290041533,13.324747773093293,41.84948230521874,105.83784720842489,231.80213799547772,19.272183278031648,73.37499129654316
X_A0_U4_P3_L16_I5_T4,loose_ukf_screening,Stress ST0_nominal/S01: A0/U4/P3/L16/I5/T4.,34,17,40661,83.98326386052582,148.27645176107046,172.64146229081106,100.47435449366318,40661,54.15950437114415,111.89246409629305,131.33959750784845,71.41355859202328,40661,50.73755221981173,113.16010667308672,137.42677361255278,70.67672573161518,85.58493387179625,152.2064598940543,96.26173804730013,119.09461868915017,114.54235488334956,75.86313925844311,69.13431314159595,28.375045653521852,49.00627546391311,80.60613126207832,133.28404620658202,nan,nan,nan,1.0,0.4034357423050523,1.7174123029218589,nan,nan,17,280.5281681480337,26.2148554275376,754.1485132761545,A0,L16,I5,T4,P3,U4,ST0_nominal,S01,position_fusion,99.89041170348654,200.2766290041533,14.305477831690283,48.070169110099016,105.83784720842489,231.80213799547772,20.252913336628637,79.59567810142343
X_A0_U4_P3_L16_I5_T5,error_state_ekf_screening,Stress ST0_nominal/S01: A0/U4/P3/L16/I5/T5.,34,17,40661,89.14285073681339,162.39684312779835,190.88458171769588,109.00563259438586,40661,57.423160330496685,121.33122888480287,144.8217930446855,77.29987116292433,40661,53.166798877067095,123.65316930777271,151.13861872827306,76.85673591493159,90.11228687387472,175.0139556575416,104.02767490361498,133.63107875358025,130.5009418516144,76.47699112314831,70.06096014922346,34.19340520502334,51.27918057166505,82.95934941444541,143.45274316213198,nan,nan,nan,1.0,0.2596104640661837,1.0820223654980485,nan,nan,17,191.49207493560792,26.21669711092744,496.85610613927673,A0,L16,I5,T5,P3,U4,ST0_nominal,S01,position_fusion,99.89041170348654,200.2766290041533,9.778124829611812,25.262673346611706,105.83784720842489,231.80213799547772,15.725560334550167,56.78818233793612
X_A0_U4_P4_L16_I5_T2,position_prior_screening,Stress ST0_nominal/S01: A0/U4/P4/L16/I5/T2.,34,17,40661,67.45732154188163,114.2451047177302,131.29691619209524,78.45145973211899,40661,42.60275761394126,80.84608953456306,94.71757395429617,52.91274146745766,40661,43.34444495319849,92.44932409996272,112.30914607255386,57.92126832604993,68.93953626824133,112.51174641481583,76.61194710349025,83.74079708195924,94.24318714285178,67.40688672104962,60.561713886952376,31.894865888160496,16.89483211110573,69.20223277277435,110.19216774245967,nan,nan,nan,1.0,0.21745125295552925,0.9100613738222783,nan,nan,17,396.3410365222154,33.417136892563235,809.2835864727563,A0,L16,I5,T2,P4,U4,ST0_nominal,S01,position_fusion,78.20862527471638,138.8862359430275,9.269089006475056,26.374489528211654,105.83784720842489,231.80213799547772,36.89831094018356,119.29039158066189
X_A0_U4_P4_L16_I5_T3,loose_ekf_screening,Stress ST0_nominal/S01: A0/U4/P4/L16/I5/T3.,34,17,40661,71.74505526449855,125.95315697782972,147.99160486063064,84.9298859488134,40661,42.711219698971895,85.8797093592988,104.02108684565692,55.97049259578418,40661,46.265041282744505,102.77369930634723,123.53372311157852,63.87792643678819,74.27097190344566,131.34978307686114,81.38551011065378,85.53888532903743,103.53478702514947,75.38886962619372,65.66850806185829,32.3681806632311,23.07045769212644,67.87570220232334,113.97583135694245,nan,nan,nan,1.0,0.05709342400090063,0.2524038637295215,nan,nan,17,446.2200556713491,32.67796613427464,1125.245332291184,A0,L16,I5,T3,P4,U4,ST0_nominal,S01,position_fusion,78.20862527471638,138.8862359430275,3.937653371270727,7.536452866166343,105.83784720842489,231.80213799547772,31.566875304979234,100.45235491861658
X_A0_U4_P4_L16_I5_T4,loose_ukf_screening,Stress ST0_nominal/S01: A0/U4/P4/L16/I5/T4.,34,17,40661,71.09992963488858,124.56079149960078,145.78693152507418,84.03975418971208,40661,42.43838571081504,84.66769624764204,102.80516642671083,55.38618482225697,40661,45.8309553343629,101.6624498761654,122.19997370239048,63.20641435093452,74.32025424517879,128.44288819643165,80.6006250448327,84.30268372011383,103.1346032861477,74.69752235338191,65.68463650404517,32.37367218743043,22.690494344445597,67.60416242916537,111.13189310991594,nan,nan,nan,1.0,0.08117789752259014,0.3479263121305059,nan,nan,17,456.09990426610955,32.610606791680596,1115.0677881766867,A0,L16,I5,T4,P4,U4,ST0_nominal,S01,position_fusion,78.20862527471638,138.8862359430275,3.888371029537595,10.443347746595833,105.83784720842489,231.80213799547772,31.517592963246102,103.35924979904607
X_A0_U4_P4_L16_I5_T5,error_state_ekf_screening,Stress ST0_nominal/S01: A0/U4/P4/L16/I5/T5.,34,17,40661,73.05417170656229,128.83417420837145,151.63385137350602,86.7587502675055,40661,43.3695380407667,88.36539439272119,107.25416846242776,57.27334011256054,40661,47.02471123636428,104.68908994670528,125.93474431528983,65.16782381152798,76.19917007550808,133.98349099746616,84.20112221969235,88.57801821172404,104.98089429511468,75.56818073123694,66.36760024809061,32.47610133315948,23.57478570013143,68.31229455404217,114.92329678446094,nan,nan,nan,1.0,0.03368020441561973,0.17637286577798675,nan,nan,17,422.6262293066189,32.814221138149435,1139.1100455017918,A0,L16,I5,T5,P4,U4,ST0_nominal,S01,position_fusion,78.20862527471638,138.8862359430275,2.009455199208304,4.902744945561324,105.83784720842489,231.80213799547772,29.63867713291681,97.81864699801156
