L,P,I,T,stress_count,p50_mean,p95_mean,p95_worst,p95_std_across_stress,rmse_mean,horiz_xz_p95_mean,vertical_y_p95_mean,sameP_delta_p95_mean,sameP_improved_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,sensor_label,experiment_short,robust_score,robust_rank
L20,P0,I7,T2,5,87.57165429463457,156.82007417646585,169.66558366669472,9.095654121272297,97.84668928629432,117.64694779486717,119.94952251331915,74.98206381901188,1.0,74.98206381901188,46.918565406550094,130.3579145053586,276.1625507202249,L20 Xsens MTi-3,X_A0_U4_P0_L20_I7_T2,217.01119968085982,164
L16,P0,I4,T2,5,88.60258874314238,155.92195317727402,172.36768256114078,11.38703552661511,98.7388581377273,117.64803474980813,118.7709572637353,75.88018481820373,1.0,75.88018481820373,45.344933711246725,132.10536036944262,285.25011417613086,L16 ICM-45686,X_A0_U4_P0_L16_I4_T2,217.09639992453876,165
L20,P5,I6,T4,5,89.47439306599522,149.96537419634836,151.8214516558601,1.0831591234630344,99.32957665048603,116.71378574118958,110.86040863515287,6.771685236854478,1.0,81.83676379912937,54.51258263904485,105.13435953271778,488.0881688083111,L20 Xsens MTi-3,X_A0_U4_P5_L20_I6_T4,217.18011489659344,166
L16,P3,I7,T2,5,87.93418697492669,151.04165754949588,166.91263668308625,11.453268338857029,97.08434609773028,116.7564323308562,114.35665641992526,49.234971454657426,1.0,80.76048044598184,45.053564361793704,133.80594320063716,274.09261577642656,L16 ICM-45686,X_A0_U4_P3_L16_I7_T2,217.2232290050073,167
L20,P5,I8,T4,5,89.30870371316956,150.0428798229895,150.87730360704512,0.5465807777524972,99.6576376610806,116.69840633687652,112.0043452621383,6.694179610213316,1.0,81.75925817248822,54.708778321189186,108.14938686113214,488.6278879993517,L20 Xsens MTi-3,X_A0_U4_P5_L20_I8_T4,217.3987992120718,168
L16,P1,I7,T2,5,86.57350830984959,149.0845016467537,164.8289919770701,11.781739557404178,96.0875301009937,113.96287417452545,112.62669287701442,30.49677372414959,1.0,82.71763634872403,43.683340606684354,128.68225462748654,303.5400347334365,L16 ICM-45686,X_A0_U4_P1_L16_I7_T2,218.45279360181382,169
L16,P3,I1,T2,5,87.2129448433942,151.4593571507076,168.58845030223782,11.065563806497385,96.3950405262516,118.18192668407573,113.10518315525414,48.8172718534457,1.0,80.34278084477012,45.57489346365829,134.64212135390858,274.6874045606116,L16 ICM-45686,X_A0_U4_P3_L16_I1_T2,218.4573149962157,170
L16,P3,I2,T2,5,88.78976652884327,151.95703306492783,165.82338518081002,10.817276758748983,97.31613275727639,120.09478133492121,113.83769121714784,48.319595939225486,1.0,79.84510493054991,45.22098801720361,137.07150294045613,265.0087105105732,L16 ICM-45686,X_A0_U4_P3_L16_I2_T2,218.47604433447339,171
L16,P5,I6,T4,5,90.031869265808,150.39965916281298,153.70346336681467,2.068271341571127,99.89436205687855,117.94156893185236,111.32381907524339,6.3374002703898515,1.0,81.40247883266474,54.644167304440046,107.48975214458726,468.0352027484297,L16 ICM-45686,X_A0_U4_P5_L16_I6_T4,218.73498409528875,172
L20,P5,I4,T4,5,89.59248011886385,150.9841791045738,151.99177738264473,0.6053105194711564,99.76515197766778,118.09700078515444,111.73248037784694,5.752880328629016,1.0,80.8179588909039,55.01420661552921,108.51590002718683,489.99223068378876,L20 Xsens MTi-3,X_A0_U4_P5_L20_I4_T4,219.02046611042022,173
L20,P5,I5,T3,5,89.52728176619144,151.1212586640757,152.34377297968467,0.7498034393583282,99.71180730995135,116.38176031445728,111.25599356666824,5.61580076912716,1.0,80.68087933140205,54.76172323786801,107.56863128476702,491.2084119986583,L20 Xsens MTi-3,X_A0_U4_P5_L20_I5_T3,219.1729237073986,174
L16,P5,I5,T3,5,89.79738598976357,151.02217811340765,152.86161859015587,1.3678817762702666,100.12795305336188,118.17879536832417,112.00630643524224,5.714881319795187,1.0,80.77995988207007,54.89163687439524,108.19238877393306,494.712612480243,L16 ICM-45686,X_A0_U4_P5_L16_I5_T3,219.32388260610338,175
L16,P0,I3,T2,5,86.7691687844263,157.52248396973698,173.06351124965266,9.234139861289727,98.5735270414593,116.7420689333281,120.90766710757364,74.27965402574074,1.0,74.27965402574074,46.793271637337504,133.0467952480853,268.5123627015718,L16 ICM-45686,X_A0_U4_P0_L16_I3_T2,219.48181868789305,176
L16,P1,I5,T4,5,83.81336798113242,152.70623737466943,157.26483725844903,3.3462914161806196,95.91363304581932,118.23790343502924,112.77861070842997,26.875037996233864,1.0,79.0959006208083,48.82884655396573,124.76927047375757,315.49293709826054,L16 ICM-45686,X_A0_U4_P1_L16_I5_T4,219.74556148713174,177
L20,P5,I8,T3,5,89.75978214181009,151.6071360758478,152.4596123823296,0.5835117016701865,100.39293365619267,118.21827418664839,112.86622864328463,5.129923357355018,1.0,80.1950019196299,55.26917413443164,107.86626505887864,506.28475372953426,L20 Xsens MTi-3,X_A0_U4_P5_L20_I8_T3,219.8654593291562,178
L16,P5,I1,T2,5,92.34039893707867,149.17154215713458,160.4857848314535,7.395667971711001,100.70789402583023,118.0164303299792,109.217581849668,7.56551727606824,0.8400000000000001,82.63059583834313,49.12046754129477,112.24160272417853,320.538771470931,L16 ICM-45686,X_A0_U4_P5_L16_I1_T2,220.286427937753,179
L16,P5,I6,T3,5,90.35067258956468,151.70020722529637,153.6507493827421,1.247861132392811,100.48001506980322,118.95312560730459,112.19089961712976,5.0368522079064615,1.0,80.10193077018134,55.22713633913925,107.71296885973284,491.9523084606356,L16 ICM-45686,X_A0_U4_P5_L16_I6_T3,220.3757017862394,180
L20,P5,I3,T4,5,89.82503530624274,151.9156155834458,152.70310194298597,0.6565313279591182,100.60281210653456,118.65616341709327,112.34525446315611,4.82144384975702,1.0,79.88652241203191,55.253899587529965,108.21899483163608,506.941903402387,L20 Xsens MTi-3,X_A0_U4_P5_L20_I3_T4,220.38918952579706,181
L20,P5,I6,T3,5,89.86956232640175,151.85740627234378,153.22731827263868,0.8291147952171233,100.10569350099115,118.1967066311942,112.0152884811768,4.87965316085904,1.0,79.94473172313393,55.14531014083286,107.68140879692835,507.9037626303643,L20 Xsens MTi-3,X_A0_U4_P5_L20_I6_T3,220.41926569709182,182
L16,P5,I8,T4,5,90.3508311759908,151.314240385638,154.99176028540404,2.1654923048025503,100.19980791893423,118.3193666401082,111.16230234032942,5.4228190475648566,0.9199999999999999,80.48789760983975,54.82712288347564,108.1440287492082,454.91896464011523,L16 ICM-45686,X_A0_U4_P5_L16_I8_T4,220.42725603601943,183
L16,P1,I2,T2,5,87.02581586350217,150.5255331078351,164.44582530067322,10.745933581357987,96.21669493727805,117.25974947743944,112.73615993530866,29.055742263068215,1.0,81.27660488764266,43.844829439329644,131.006268053028,301.7532860034729,L16 ICM-45686,X_A0_U4_P1_L16_I2_T2,220.46857660525785,184
L16,P1,I1,T2,5,85.38003906209049,149.83401296046156,168.17409422348757,11.797357536460446,95.14303198297952,116.70802683331983,110.57238930046583,29.747262410441728,1.0,81.96812503501617,44.29686287255327,128.55135685415772,308.56039040572557,L16 ICM-45686,X_A0_U4_P1_L16_I1_T2,220.54083386419543,185
L16,P5,I4,T4,5,90.84791380138172,151.9631243041229,152.84844088230426,0.9792780555068492,100.86021601658535,118.84741895818975,112.30737666016871,4.773935129079931,1.0,79.83901369135482,55.15468917912227,108.71462287508707,484.4306529661445,L16 ICM-45686,X_A0_U4_P5_L16_I4_T4,220.57378826192246,186
L20,P3,I5,T4,5,86.019309030882,155.56513771771876,159.9298674607643,2.8503345639748536,96.47099701838017,123.05545578387793,115.89102062068255,44.71149128643455,1.0,76.23700027775897,49.20726087830082,135.3967987977142,262.63907168608137,L20 Xsens MTi-3,X_A0_U4_P3_L20_I5_T4,220.67223832703476,187
L20,P5,I0,T2,5,91.97397084368006,151.70452150521106,154.186101545511,1.9784405074871978,101.28731230870892,120.8168243215794,113.60813683881261,5.032537927991772,1.0,80.09761649026666,54.7792126694221,110.36003347110072,413.9314009242813,L20 Xsens MTi-3,X_A0_U4_P5_L20_I0_T2,220.96552758480706,188
L20,P5,I4,T3,5,90.04379050445971,152.56218307485543,152.91555812838038,0.35465291023410433,100.50305850903143,119.40598537120327,112.47823874007045,4.17487635834742,1.0,79.23995492062231,55.45622423204018,107.14045736573871,506.2097227691641,L20 Xsens MTi-3,X_A0_U4_P5_L20_I4_T3,221.10997793506252,189
L16,P5,I3,T4,5,90.72611744844423,152.17853241061545,153.90612984680354,1.060749334862033,100.83457934190267,119.13087683486205,112.22613380992554,4.558527022587379,1.0,79.62360558486226,55.354520534108175,108.09747951602598,477.21846065642177,L16 ICM-45686,X_A0_U4_P5_L16_I3_T4,221.12066802875376,190
L16,P5,I7,T2,5,92.69364744643009,149.5445211591421,162.30346115116862,8.760552922880962,101.54108861942593,115.76932138960406,110.31170501410368,7.192538274060711,0.76,82.2576168363356,48.39412587843569,110.79494789331561,297.8867761588035,L16 ICM-45686,X_A0_U4_P5_L16_I7_T2,221.17184017753328,191
L20,P5,I1,T4,5,90.3684961842883,152.53127786976805,154.05948442010305,1.2240699883251052,101.02138384878933,119.62603012633978,112.78237174307188,4.205781563434785,0.96,79.27086012570967,55.44552103610273,106.63708870525934,491.53125494167745,L20 Xsens MTi-3,X_A0_U4_P5_L20_I1_T4,221.3962153317343,192
L16,P5,I2,T4,5,91.46322414012538,152.63279932008197,153.96505285862239,1.115743726730838,101.45512598156361,120.5228997840826,112.73692025010556,4.104260113120854,1.0,79.16933867539574,55.47923194216298,107.16624808660723,473.8108561748507,L16 ICM-45686,X_A0_U4_P5_L16_I2_T4,221.56944000531067,193
L20,P5,I7,T4,5,90.73645364539257,152.68391766340997,153.83047199324042,0.9687811442772749,101.14111779871305,119.77238195542637,113.08482313744052,4.053141769792875,1.0,79.11822033206776,55.3752341501078,108.13956444009084,490.0190811290686,L20 Xsens MTi-3,X_A0_U4_P5_L20_I7_T4,221.7322320846095,194
L16,P5,I7,T4,5,90.75971439256651,152.6544811067546,154.07092111836462,1.1207035378579684,101.10904878014325,120.02412736671292,113.29728353821297,4.082578326448244,0.96,79.14765688872313,55.45486787040365,107.95098486641568,487.69669330590733,L16 ICM-45686,X_A0_U4_P5_L16_I7_T4,221.7513066465325,195
L20,P0,I1,T2,5,88.38423715390171,159.83531878579805,172.46235016274932,8.994527594170492,99.22425082359686,117.96433343862802,124.1296305583083,71.96681920967966,1.0,71.96681920967966,47.50016961321227,131.38814468360312,262.9672699671879,L20 Xsens MTi-3,X_A0_U4_P0_L20_I1_T2,221.91365824288087,196
L16,P5,I4,T3,5,90.89177117293046,153.05521392060882,153.4443432194822,0.7049848695689128,101.15036594246901,119.96793778657283,113.07061836799328,3.6818455125940077,1.0,78.7469240748689,55.54373221646044,107.31521704149058,501.0171914517221,L16 ICM-45686,X_A0_U4_P5_L16_I4_T3,221.93755522550265,197
L20,P5,I3,T3,5,90.2614891410774,153.15989933598203,153.7339358276579,0.4757777979289794,101.08592761020509,119.84436501356421,113.06750075733285,3.5771600972208,1.0,78.64223865949569,55.60138066404884,106.17284328788239,515.3706176928133,L20 Xsens MTi-3,X_A0_U4_P5_L20_I3_T3,221.99841334453941,198
L16,P5,I8,T3,5,90.56217494669879,152.57161562973567,155.4289011306935,1.6685143268844094,100.80764739485724,119.53788418761101,112.13519538930787,4.165443803467154,0.9199999999999999,79.23052236574203,55.33909969118681,107.86211572013625,478.77238146673,L16 ICM-45686,X_A0_U4_P5_L16_I8_T3,222.10968743263203,199
L16,P5,I1,T4,5,90.88392481401686,152.98125982537317,154.49777548812762,0.889939252723278,101.04484988485055,120.88284685992559,112.62323333500743,3.755799607829643,0.96,78.82087817010454,55.52569622333198,107.447355489484,479.32999301541184,L16 ICM-45686,X_A0_U4_P5_L16_I1_T4,222.23363466768302,200
L20,P0,I2,T2,5,88.99670881345841,159.45735314054124,175.01111608217437,11.019558501594515,100.42949552082102,119.08108465494063,122.59012369377577,72.34478485493648,1.0,72.34478485493648,47.22499588471348,131.27090192234408,278.1222629841238,L20 Xsens MTi-3,X_A0_U4_P0_L20_I2_T2,222.31568284391975,201
L20,P5,I2,T4,5,90.54840010189557,152.83351866971734,155.15666591462804,1.334521505256831,100.71991435711269,120.08801348893334,112.150154367066,3.9035407634854677,0.9199999999999999,78.96861932576036,55.41122009362722,107.99738045325236,486.7926388179878,L20 Xsens MTi-3,X_A0_U4_P5_L20_I2_T4,222.36207361695364,202
L16,P5,I3,T3,5,90.98273675348074,153.31966887882527,154.4641335319502,0.856942689217862,101.28019198699461,120.12500276208962,112.789148880635,3.417390554377562,1.0,78.48246911665245,55.66284621905523,106.24967304518668,490.9034400643838,L16 ICM-45686,X_A0_U4_P5_L16_I3_T3,222.46521893319147,203
L20,P5,I1,T3,5,90.73194962236599,153.50662926725414,154.8577824783878,1.0019986280561572,101.47797899525196,120.64089175419478,113.4290528207313,3.2304301659487047,0.96,78.2955087282236,55.715264032775586,104.67445676458735,500.90388701699885,L20 Xsens MTi-3,X_A0_U4_P5_L20_I1_T3,222.6004141078908,204
L20,P1,I6,T4,5,84.10591810962458,154.2294427556594,160.0264969176738,3.81161539286648,95.4233993972456,118.86973202565692,114.5794799774491,25.351832615243882,1.0,77.57269523981832,49.20628094280732,124.91805334282849,314.54868986390534,L20 Xsens MTi-3,X_A0_U4_P1_L20_I6_T4,222.63846652445852,205
L20,P5,I8,T5,5,90.91758264019055,154.06936666437716,154.36951964994756,0.2471543127015982,101.97785884829173,121.30347572166067,114.60723138060021,2.6676927688256673,1.0,77.73277133110057,55.90279177062744,101.71863567709408,508.74737326040884,L20 Xsens MTi-3,X_A0_U4_P5_L20_I8_T5,222.6895707012165,206
L16,P5,I1,T3,5,90.87711654042819,153.72485956162444,154.56141327222417,0.5434766110349908,101.33529846007495,121.6690952640453,113.27437233024689,3.0121998715783946,1.0,78.0772784338533,55.75911599927175,104.32104031291813,490.10895395592695,L16 ICM-45686,X_A0_U4_P5_L16_I1_T3,222.716460285946,207
L16,P5,I7,T3,5,90.86397263637483,153.6244270304215,154.17571638339814,0.5881572027435501,101.53425676328932,120.84858819789618,113.6894193416895,3.1126324027813306,1.0,78.17771096505622,55.717789828156675,106.78452422666547,498.766438396575,L16 ICM-45686,X_A0_U4_P5_L16_I7_T3,222.82544829791533,208
L16,P5,I2,T2,5,93.09581342255703,150.8681691868305,161.08575006234292,8.371707222800703,102.43286833467774,119.04156709721026,110.12431155344657,5.868890246372324,0.6799999999999999,80.93396880864722,48.80959549048058,113.67492769057135,293.2012232129385,L16 ICM-45686,X_A0_U4_P5_L16_I2_T2,222.83219830064314,209
L20,P5,I2,T3,5,90.76247200106911,153.6378627852302,155.08749678195494,0.8296227577379829,101.17847300696312,121.10487177572386,112.89359014283869,3.0991966479726196,0.96,78.1642752102475,55.696128155223406,105.73994205870133,499.0751237954657,L20 Xsens MTi-3,X_A0_U4_P5_L20_I2_T3,223.00467880572648,210
L20,P5,I6,T5,5,90.86923295733689,154.18827994826205,154.93480401059531,0.44447132598746575,101.66240666949719,121.43910979930664,114.12851738700071,2.5487794849407974,1.0,77.6138580472157,55.87944572329862,101.53260264722608,513.8843851303711,L20 Xsens MTi-3,X_A0_U4_P5_L20_I6_T5,223.00815687781912,211
L16,P5,I2,T3,5,91.34369302849879,153.74601830970187,154.91467827089414,1.0480986396080825,101.78138949521791,121.21321158028675,113.37773727153544,2.9910411235009624,1.0,78.05611968577585,55.7328770698911,105.71155953145225,489.2112977889657,L16 ICM-45686,X_A0_U4_P5_L16_I2_T3,223.07512935335743,212
L20,P5,I7,T3,5,90.7447302910624,153.84330653790917,154.63325633518417,0.6300793828896519,101.58776092442191,120.74739128955628,113.52193222231827,2.893752895293661,1.0,77.95883145756855,55.67397257303658,106.13511932086234,503.24373435432864,L20 Xsens MTi-3,X_A0_U4_P5_L20_I7_T3,223.16177592952954,213
L20,P5,I4,T5,5,91.06430153428626,154.41874302831326,154.6485339216544,0.17032967474168406,101.93031781985998,121.81706256857376,114.29045882242806,2.3183164048895697,1.0,77.38339496716446,55.931542623022565,101.65556467085442,504.56406327301437,L20 Xsens MTi-3,X_A0_U4_P5_L20_I4_T5,223.21448550029808,214
L20,P1,I5,T3,5,84.19798910849357,155.41486480376128,157.45531756263784,1.6303383222562065,96.30341233856718,120.30528617392841,115.03126401535894,24.16641056714201,1.0,76.38727319171645,49.48770564961855,125.46760939690289,305.69294445896367,L20 Xsens MTi-3,X_A0_U4_P1_L20_I5_T3,223.30276471843445,215
L16,P5,I5,T5,5,90.72489911971846,154.18824574055603,155.11209464469317,0.6392028156011482,101.64149605300278,121.12039984378325,113.83366555748557,2.548813692646811,0.96,77.61389225492171,55.826937906595376,103.69901552414919,513.347865435366,L16 ICM-45686,X_A0_U4_P5_L16_I5_T5,223.3951277716593,216
L16,P5,I6,T5,5,91.07623549890482,154.22495512341715,155.33431571675814,0.7693513525795096,101.65279037647855,121.55159700623935,113.93301828787408,2.512104309785674,1.0,77.57718287206058,55.892358798626674,102.92089928901837,504.3504721477793,L16 ICM-45686,X_A0_U4_P5_L16_I6_T5,223.40207444018884,217
L20,P5,I5,T5,5,90.61282265511169,154.3045922107965,155.48878947841436,0.6774329497264456,101.43591328172884,120.44686943941174,113.51088761344174,2.432467222406341,0.96,77.49754578468124,55.79470952701788,102.279427808211,513.6713298192639,L20 Xsens MTi-3,X_A0_U4_P5_L20_I5_T5,223.4594658938716,218
L20,P5,I3,T5,5,91.32685003771363,154.70008554097896,154.81018704398144,0.170087865687074,102.22430542280678,121.94901519790285,114.76911805005577,2.036973892223872,0.96,77.10205245449876,55.95345894051,101.8539112467428,501.19737741908955,L20 Xsens MTi-3,X_A0_U4_P5_L20_I3_T5,223.65249422032792,219
L16,P5,I8,T5,5,91.08902266413278,154.5441745026805,155.4774988420665,0.6186304975987248,102.11525727415211,121.91623036227547,114.31308447082549,2.192884930522321,0.96,77.2579634927972,55.909377032386125,102.31882762128375,495.9483611238073,L16 ICM-45686,X_A0_U4_P5_L16_I8_T5,223.76090200796577,220
L16,P2,I7,T2,5,91.50885331925925,154.44194440678177,168.8704756496947,10.85171674997781,100.3586103381534,120.4296032818797,115.50440648422614,36.90460624016895,1.0,77.36019358869595,36.739868972501846,130.0006834880225,271.5284085446665,L16 ICM-45686,X_A0_U4_P2_L16_I7_T2,223.82056184733605,221
L16,P5,I3,T5,5,91.53547186387718,154.7552917769671,155.42297414813945,0.40049212202443096,102.34428803196363,122.2545431438643,114.51008795414057,1.9817676562357132,1.0,77.04684621851061,55.9638396716872,101.49801334121024,492.02759453177384,L16 ICM-45686,X_A0_U4_P5_L16_I3_T5,223.88259281593852,222
L16,P5,I4,T5,5,91.4972590424336,154.6912238857707,155.66836749408316,0.6833754750244722,102.13759218196795,122.10106904795501,114.64997059994229,2.0458355474321137,0.9199999999999999,77.11091410970701,55.94820922857859,101.77169527258079,501.24697376374706,L16 ICM-45686,X_A0_U4_P5_L16_I4_T5,223.92944791272888,223
L20,P5,I2,T5,5,91.42540254955594,154.94454395883196,155.64040094918803,0.4382874080296249,102.19390727837924,122.68599509512428,114.61126017826321,1.7925154743708867,0.9199999999999999,76.85759403664578,55.96794211270391,101.53702792373589,495.2547275172824,L20 Xsens MTi-3,X_A0_U4_P5_L20_I2_T5,224.20110961101543,224
L16,P5,I7,T5,5,91.64775521415797,155.0299366664014,155.31523968117497,0.2676519838258911,102.46094963412834,122.38190725618145,115.07918625570649,1.7071227668014206,1.0,76.77220132907631,55.965340998518705,101.92976755734522,492.132437041153,L16 ICM-45686,X_A0_U4_P5_L16_I7_T5,224.2529549967141,225
L16,P5,I2,T5,5,91.69824076995187,155.00847212109176,155.88631649294837,0.7636247922125572,102.44762169486606,122.66377663930416,114.83502816078847,1.7285873121110604,0.96,76.79366587438595,55.967870947262746,101.67053975900274,490.32984115346187,L16 ICM-45686,X_A0_U4_P5_L16_I2_T5,224.38711702944633,226
L16,P2,I1,T2,5,90.59134068231532,154.1182295739143,172.0891175424634,11.027161636203713,99.66378160559024,122.16064678209106,114.42228181722378,37.22832107303643,1.0,77.68390842156342,37.65614489304586,129.6446190054991,276.4582054024817,L16 ICM-45686,X_A0_U4_P2_L16_I1_T2,224.48903329634226,227
L20,P5,I7,T5,5,91.42644736629276,155.17667064979454,155.72291728454857,0.37889138291915164,102.49983216040194,122.52036110147296,114.8636896185756,1.5603887834082946,0.96,76.62546734568319,55.96390197174429,101.51519413741696,496.8839358414376,L20 Xsens MTi-3,X_A0_U4_P5_L20_I7_T5,224.51687362414702,228
L2,P5,I8,T3,5,92.55043942094161,154.39040643726315,155.89060097493797,1.0298351583987602,102.80682765199963,123.2828328035287,114.48286711218506,2.3466529959396882,0.8400000000000001,77.41173155821458,55.80959546439213,107.89029302795309,441.4434817662533,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I8_T3,224.54899748369948,229
L20,P5,I0,T4,5,91.6671348899186,155.22287988587996,155.7519020411414,0.3775678629563964,102.29639345342355,122.67336230185121,114.77228829878072,1.5141795473228865,0.8400000000000001,76.57925810959777,55.95971579744952,101.60723197133163,482.7475464805172,L20 Xsens MTi-3,X_A0_U4_P5_L20_I0_T4,224.59858550914848,230
L16,P3,I5,T4,5,86.84310234877321,157.57257608750083,163.37276448897433,3.8762498934052325,97.87484507412593,123.58169510708959,116.79822638300939,42.70405291665248,1.0,74.22956190797689,49.39769479203443,136.8926288436027,259.0129190630322,L16 ICM-45686,X_A0_U4_P3_L16_I5_T4,224.61092475601913,231
L16,P5,I1,T5,5,91.59213817466033,155.2458366769401,155.7618493479556,0.49175342199685007,102.30910809201755,122.82261313208419,114.65051823723672,1.491222756262747,0.96,76.55630131853763,55.969906823878354,101.59684156054345,487.76280891003,L16 ICM-45686,X_A0_U4_P5_L16_I1_T5,224.62920449374036,232
L2,P5,I8,T4,5,93.33655281497519,154.28004966383764,156.06496324803183,1.603212266612075,103.00341719710771,123.51885725495563,114.42029769618902,2.4570097693651824,0.76,77.52208833164006,55.6080338375411,109.50850763184692,414.3697462353277,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I8_T4,224.71481050308452,233
L16,P2,I2,T2,5,92.15066506665961,154.85377701522015,169.11996416197178,10.575864212779901,100.6857328163737,123.59804276429286,115.25264153792905,36.49277363173057,1.0,76.94836098025755,37.07532774114103,132.28060544432302,268.8806353019816,L16 ICM-45686,X_A0_U4_P2_L16_I2_T2,224.7646618806261,234
L2,P5,I8,T5,5,92.22000410581354,155.13276152804545,155.94160075224966,0.5972800976586699,102.89590519124829,123.48819600440292,114.82714484312423,1.6042979051573856,0.9199999999999999,76.66937646743227,55.97763421599143,103.22418688527458,474.286521691708,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I8_T5,224.79487534783468,235
L20,P5,I1,T5,5,91.55684087507544,155.1313765728957,156.64205917102197,0.8980814705163352,102.40772003669876,122.68113463072555,115.15618562742377,1.605682860307121,0.9199999999999999,76.670761422582,55.96877186583324,101.71058717280897,491.8135075854394,L20 Xsens MTi-3,X_A0_U4_P5_L20_I1_T5,224.81126464359795,236
L16,P1,I6,T4,5,84.06973973604798,155.36465712478457,161.6179669196483,3.6800977237713397,96.53530243608141,119.95289185956153,114.8565187551608,24.21661824611872,1.0,76.43748087069316,49.40587573636329,126.27498427175848,305.7130239784246,L16 ICM-45686,X_A0_U4_P1_L16_I6_T4,224.81803862589555,237
L20,P5,I0,T3,5,91.9141912853326,155.46760678325376,155.73588498237388,0.3001020101195812,102.5318463048737,123.08952498831408,115.01511332910297,1.269452649949044,0.8800000000000001,76.33453121222394,55.96968264594344,101.79260741620467,480.0090815849413,L20 Xsens MTi-3,X_A0_U4_P5_L20_I0_T3,224.92669447702806,238
L2,P5,I5,T3,5,92.56846387592866,154.31030697315842,156.52505431905428,1.803730891891527,102.42125607781784,122.15291168821568,114.54664851240659,2.426752460044411,0.8,77.4918310223193,55.57402566696326,109.63095301622737,414.65894391846575,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I5_T3,224.9320308222504,239
L20,P1,I8,T4,5,84.20097468574467,155.9135655184483,160.8384776584955,3.048649027034099,96.74449997124182,120.06598569986991,114.55660302463794,23.66770985245498,1.0,75.88857247702941,49.41409821290871,125.49736474467927,308.98432348949166,L20 Xsens MTi-3,X_A0_U4_P1_L20_I8_T4,225.11470994750985,240
L2,P5,I5,T5,5,92.02511852857265,155.3362401056987,156.11872481044017,0.6513482017397049,102.34054955190693,122.88658367278046,114.8101916537546,1.40081932750414,0.8400000000000001,76.46589788977903,55.94094111177517,103.33550755192132,470.7393331141463,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I5_T5,225.1279150902649,241
L16,P5,I0,T3,5,92.06723483420632,155.460680949057,156.13126663809965,0.5825734965224251,102.87312036674268,123.61816527593574,115.2324613963031,1.276378484145821,0.8800000000000001,76.34145704642071,55.97979908931899,102.31686411557465,477.34234785930823,L16 ICM-45686,X_A0_U4_P5_L16_I0_T3,225.13505926869163,242
L16,P5,I0,T4,5,91.89217284659014,155.30361305768741,156.4897601496669,0.8303035121334569,102.70677130778401,123.37476815513719,115.08413179293026,1.433446375515415,0.8400000000000001,76.49852493779031,55.97885697996598,102.90669997340987,479.39505598109173,L16 ICM-45686,X_A0_U4_P5_L16_I0_T4,225.15267251220348,243
L2,P5,I5,T4,5,93.07525241172459,154.26174603178248,156.6520429189889,2.613179930811212,102.63882494661102,122.23424312029067,114.92688341804869,2.4753134014203417,0.8,77.54039196369524,55.216440134812316,111.4384758041474,376.9902600834715,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I5_T4,225.18690407369564,244
L2,P5,I3,T5,5,92.19362488007076,155.54702270261083,156.5866933181623,0.6895879222083464,102.82333826115072,123.6392387153483,115.44160562464523,1.1900367305920032,0.8400000000000001,76.25511529286689,55.96898916605731,102.13474690258879,467.0977611804289,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T5,225.37506821670794,245
L2,P5,I3,T3,5,92.21680343838851,154.96551804838066,157.18559656278575,1.4389490434568082,102.55613252245071,123.1706574691948,114.95424435293087,1.7715413848221726,0.8400000000000001,76.83661994709706,55.878990426560485,105.68895969426163,437.394966119355,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T3,225.39093545328936,246
L2,P5,I3,T4,5,92.43876095071006,154.84568548890093,158.41355527182972,2.115942367052452,102.67521473967062,123.21420420894135,114.64726152142642,1.8913739443018962,0.76,76.9564525065768,55.758437629906645,108.33939007645851,413.61678328744404,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T4,226.06849485943462,247
L2,P5,I7,T5,5,92.33503088227394,155.90720479689315,157.21331695656326,0.7761014213202233,103.15118718136266,123.60205493492063,115.36266298964816,0.8298546363096581,0.8,75.89493319858454,55.97800880186888,102.46663195243013,462.67982178810433,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I7_T5,226.09439686547742,248
L2,P5,I4,T3,5,92.51909282408637,155.46934723199507,157.02804994764193,1.3707625046415146,102.65355978771989,123.41386020560995,115.0584579128709,1.2677122012077517,0.6,76.33279076348265,55.868734265255554,106.57286105698522,432.2051828722002,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I4_T3,226.09816582191561,249
L2,P5,I6,T3,5,92.26005467204808,154.97298387560664,157.93507643773515,2.2640715706256795,102.56632277634617,122.56941357241742,114.76390224821341,1.7640755575961589,0.6799999999999999,76.82915411987105,55.74372683912505,109.14334029698485,428.73592805157205,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I6_T3,226.18074278396264,250
