job_index,experiment_id,L,I,P,T,seed_id,stress_id,wall_time_s,status
329,X_A0_U4_P2_L16_I5_T3,L16,I5,P2,T3,S02,ST1_vibration_3x,6.295153623010265,ok
329,X_A0_U4_P2_L16_I5_T4,L16,I5,P2,T4,S02,ST1_vibration_3x,6.744350093009416,ok
329,X_A0_U4_P2_L16_I5_T5,L16,I5,P2,T5,S02,ST1_vibration_3x,6.313677480007755,ok
329,X_A0_U4_P3_L16_I5_T2,L16,I5,P3,T2,S02,ST1_vibration_3x,6.268921172973933,ok
329,X_A0_U4_P3_L16_I5_T3,L16,I5,P3,T3,S02,ST1_vibration_3x,6.485161787015386,ok
329,X_A0_U4_P3_L16_I5_T4,L16,I5,P3,T4,S02,ST1_vibration_3x,6.157393282977864,ok
329,X_A0_U4_P3_L16_I5_T5,L16,I5,P3,T5,S02,ST1_vibration_3x,6.336659952998161,ok
329,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S02,ST1_vibration_3x,6.5134567549976055,ok
329,X_A0_U4_P4_L16_I5_T3,L16,I5,P4,T3,S02,ST1_vibration_3x,6.157237487001112,ok
329,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S02,ST1_vibration_3x,6.211582213989459,ok
329,X_A0_U4_P4_L16_I5_T5,L16,I5,P4,T5,S02,ST1_vibration_3x,6.3422443219751585,ok
329,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S02,ST1_vibration_3x,6.347590085992124,ok
329,X_A0_U4_P5_L16_I5_T3,L16,I5,P5,T3,S02,ST1_vibration_3x,6.167033717996674,ok
329,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S02,ST1_vibration_3x,6.351432293013204,ok
329,X_A0_U4_P5_L16_I5_T5,L16,I5,P5,T5,S02,ST1_vibration_3x,6.4357439760060515,ok
329,L16_S02_ST1_vibration_3x_I5_bundle,L16,I5,,,S02,ST1_vibration_3x,153.05767550200108,bundle_complete
330,X_A0_U4_P0_L16_I6_T2,L16,I6,P0,T2,S02,ST1_vibration_3x,6.1090279939817265,ok
330,X_A0_U4_P0_L16_I6_T3,L16,I6,P0,T3,S02,ST1_vibration_3x,6.141850966989296,ok
330,X_A0_U4_P0_L16_I6_T4,L16,I6,P0,T4,S02,ST1_vibration_3x,6.097161334007978,ok
330,X_A0_U4_P0_L16_I6_T5,L16,I6,P0,T5,S02,ST1_vibration_3x,6.349671661009779,ok
330,X_A0_U4_P1_L16_I6_T2,L16,I6,P1,T2,S02,ST1_vibration_3x,6.186569245997816,ok
330,X_A0_U4_P1_L16_I6_T3,L16,I6,P1,T3,S02,ST1_vibration_3x,6.331474003993208,ok
330,X_A0_U4_P1_L16_I6_T4,L16,I6,P1,T4,S02,ST1_vibration_3x,6.234782918996643,ok
330,X_A0_U4_P1_L16_I6_T5,L16,I6,P1,T5,S02,ST1_vibration_3x,6.348541762010427,ok
330,X_A0_U4_P2_L16_I6_T2,L16,I6,P2,T2,S02,ST1_vibration_3x,6.28835210998659,ok
330,X_A0_U4_P2_L16_I6_T3,L16,I6,P2,T3,S02,ST1_vibration_3x,6.176767546014162,ok
330,X_A0_U4_P2_L16_I6_T4,L16,I6,P2,T4,S02,ST1_vibration_3x,6.242203089990653,ok
330,X_A0_U4_P2_L16_I6_T5,L16,I6,P2,T5,S02,ST1_vibration_3x,6.106478701985907,ok
330,X_A0_U4_P3_L16_I6_T2,L16,I6,P3,T2,S02,ST1_vibration_3x,6.551145025994629,ok
330,X_A0_U4_P3_L16_I6_T3,L16,I6,P3,T3,S02,ST1_vibration_3x,6.269686515996,ok
330,X_A0_U4_P3_L16_I6_T4,L16,I6,P3,T4,S02,ST1_vibration_3x,6.208009785012109,ok
330,X_A0_U4_P3_L16_I6_T5,L16,I6,P3,T5,S02,ST1_vibration_3x,6.303282356995624,ok
330,X_A0_U4_P4_L16_I6_T2,L16,I6,P4,T2,S02,ST1_vibration_3x,6.124102993984707,ok
330,X_A0_U4_P4_L16_I6_T3,L16,I6,P4,T3,S02,ST1_vibration_3x,6.380133844999364,ok
330,X_A0_U4_P4_L16_I6_T4,L16,I6,P4,T4,S02,ST1_vibration_3x,6.290155088005122,ok
330,X_A0_U4_P4_L16_I6_T5,L16,I6,P4,T5,S02,ST1_vibration_3x,6.258756174007431,ok
330,X_A0_U4_P5_L16_I6_T2,L16,I6,P5,T2,S02,ST1_vibration_3x,6.581761186011136,ok
330,X_A0_U4_P5_L16_I6_T3,L16,I6,P5,T3,S02,ST1_vibration_3x,6.306554635986686,ok
330,X_A0_U4_P5_L16_I6_T4,L16,I6,P5,T4,S02,ST1_vibration_3x,6.374395690974779,ok
330,X_A0_U4_P5_L16_I6_T5,L16,I6,P5,T5,S02,ST1_vibration_3x,6.268568208994111,ok
330,L16_S02_ST1_vibration_3x_I6_bundle,L16,I6,,,S02,ST1_vibration_3x,151.77719620798598,bundle_complete
331,X_A0_U4_P0_L16_I7_T2,L16,I7,P0,T2,S02,ST1_vibration_3x,6.462804832990514,ok
331,X_A0_U4_P0_L16_I7_T3,L16,I7,P0,T3,S02,ST1_vibration_3x,6.447914398013381,ok
331,X_A0_U4_P0_L16_I7_T4,L16,I7,P0,T4,S02,ST1_vibration_3x,6.285056551016169,ok
331,X_A0_U4_P0_L16_I7_T5,L16,I7,P0,T5,S02,ST1_vibration_3x,6.345841516013024,ok
331,X_A0_U4_P1_L16_I7_T2,L16,I7,P1,T2,S02,ST1_vibration_3x,6.060584758000914,ok
331,X_A0_U4_P1_L16_I7_T3,L16,I7,P1,T3,S02,ST1_vibration_3x,6.092635128006805,ok
331,X_A0_U4_P1_L16_I7_T4,L16,I7,P1,T4,S02,ST1_vibration_3x,6.054352879000362,ok
331,X_A0_U4_P1_L16_I7_T5,L16,I7,P1,T5,S02,ST1_vibration_3x,6.324421347002499,ok
331,X_A0_U4_P2_L16_I7_T2,L16,I7,P2,T2,S02,ST1_vibration_3x,6.554666515003191,ok
331,X_A0_U4_P2_L16_I7_T3,L16,I7,P2,T3,S02,ST1_vibration_3x,6.334192590991734,ok
331,X_A0_U4_P2_L16_I7_T4,L16,I7,P2,T4,S02,ST1_vibration_3x,6.257847406988731,ok
331,X_A0_U4_P2_L16_I7_T5,L16,I7,P2,T5,S02,ST1_vibration_3x,6.372544128011214,ok
331,X_A0_U4_P3_L16_I7_T2,L16,I7,P3,T2,S02,ST1_vibration_3x,6.1247353210055735,ok
331,X_A0_U4_P3_L16_I7_T3,L16,I7,P3,T3,S02,ST1_vibration_3x,6.183282637997763,ok
331,X_A0_U4_P3_L16_I7_T4,L16,I7,P3,T4,S02,ST1_vibration_3x,6.060640852985671,ok
331,X_A0_U4_P3_L16_I7_T5,L16,I7,P3,T5,S02,ST1_vibration_3x,6.060727918986231,ok
331,X_A0_U4_P4_L16_I7_T2,L16,I7,P4,T2,S02,ST1_vibration_3x,6.390415937989019,ok
331,X_A0_U4_P4_L16_I7_T3,L16,I7,P4,T3,S02,ST1_vibration_3x,6.218092536000768,ok
331,X_A0_U4_P4_L16_I7_T4,L16,I7,P4,T4,S02,ST1_vibration_3x,6.0692467050103005,ok
331,X_A0_U4_P4_L16_I7_T5,L16,I7,P4,T5,S02,ST1_vibration_3x,6.248625523003284,ok
331,X_A0_U4_P5_L16_I7_T2,L16,I7,P5,T2,S02,ST1_vibration_3x,6.138149753009202,ok
331,X_A0_U4_P5_L16_I7_T3,L16,I7,P5,T3,S02,ST1_vibration_3x,6.174831134005217,ok
331,X_A0_U4_P5_L16_I7_T4,L16,I7,P5,T4,S02,ST1_vibration_3x,6.246085744991433,ok
331,X_A0_U4_P5_L16_I7_T5,L16,I7,P5,T5,S02,ST1_vibration_3x,6.330037237989018,ok
331,L16_S02_ST1_vibration_3x_I7_bundle,L16,I7,,,S02,ST1_vibration_3x,151.09697214199696,bundle_complete
332,X_A0_U4_P0_L16_I8_T2,L16,I8,P0,T2,S02,ST1_vibration_3x,6.214563123008702,ok
332,X_A0_U4_P0_L16_I8_T3,L16,I8,P0,T3,S02,ST1_vibration_3x,6.188564233016223,ok
332,X_A0_U4_P0_L16_I8_T4,L16,I8,P0,T4,S02,ST1_vibration_3x,6.279040170018561,ok
332,X_A0_U4_P0_L16_I8_T5,L16,I8,P0,T5,S02,ST1_vibration_3x,6.261930098000448,ok
332,X_A0_U4_P1_L16_I8_T2,L16,I8,P1,T2,S02,ST1_vibration_3x,6.395570519991452,ok
332,X_A0_U4_P1_L16_I8_T3,L16,I8,P1,T3,S02,ST1_vibration_3x,6.688065466005355,ok
332,X_A0_U4_P1_L16_I8_T4,L16,I8,P1,T4,S02,ST1_vibration_3x,6.292830806982238,ok
332,X_A0_U4_P1_L16_I8_T5,L16,I8,P1,T5,S02,ST1_vibration_3x,6.309371358016506,ok
332,X_A0_U4_P2_L16_I8_T2,L16,I8,P2,T2,S02,ST1_vibration_3x,6.287138892017538,ok
332,X_A0_U4_P2_L16_I8_T3,L16,I8,P2,T3,S02,ST1_vibration_3x,6.491375554003753,ok
332,X_A0_U4_P2_L16_I8_T4,L16,I8,P2,T4,S02,ST1_vibration_3x,6.222950946976198,ok
332,X_A0_U4_P2_L16_I8_T5,L16,I8,P2,T5,S02,ST1_vibration_3x,6.154497069015633,ok
332,X_A0_U4_P3_L16_I8_T2,L16,I8,P3,T2,S02,ST1_vibration_3x,6.183389957004692,ok
332,X_A0_U4_P3_L16_I8_T3,L16,I8,P3,T3,S02,ST1_vibration_3x,6.155186125979526,ok
332,X_A0_U4_P3_L16_I8_T4,L16,I8,P3,T4,S02,ST1_vibration_3x,6.129887018993031,ok
332,X_A0_U4_P3_L16_I8_T5,L16,I8,P3,T5,S02,ST1_vibration_3x,6.369546984002227,ok
332,X_A0_U4_P4_L16_I8_T2,L16,I8,P4,T2,S02,ST1_vibration_3x,6.279064139991533,ok
332,X_A0_U4_P4_L16_I8_T3,L16,I8,P4,T3,S02,ST1_vibration_3x,6.1051936949952506,ok
332,X_A0_U4_P4_L16_I8_T4,L16,I8,P4,T4,S02,ST1_vibration_3x,6.120515402988531,ok
332,X_A0_U4_P4_L16_I8_T5,L16,I8,P4,T5,S02,ST1_vibration_3x,6.473838000005344,ok
332,X_A0_U4_P5_L16_I8_T2,L16,I8,P5,T2,S02,ST1_vibration_3x,6.163176936999662,ok
332,X_A0_U4_P5_L16_I8_T3,L16,I8,P5,T3,S02,ST1_vibration_3x,6.516938367014518,ok
332,X_A0_U4_P5_L16_I8_T4,L16,I8,P5,T4,S02,ST1_vibration_3x,6.181253571994603,ok
332,X_A0_U4_P5_L16_I8_T5,L16,I8,P5,T5,S02,ST1_vibration_3x,6.374858978000702,ok
332,L16_S02_ST1_vibration_3x_I8_bundle,L16,I8,,,S02,ST1_vibration_3x,152.07098749198485,bundle_complete
333,X_A0_U4_P0_L16_I0_T2,L16,I0,P0,T2,S02,ST2_bias_rw_2x,6.034419835021254,ok
333,X_A0_U4_P0_L16_I0_T3,L16,I0,P0,T3,S02,ST2_bias_rw_2x,6.295552663010312,ok
333,X_A0_U4_P0_L16_I0_T4,L16,I0,P0,T4,S02,ST2_bias_rw_2x,6.228754971001763,ok
333,X_A0_U4_P0_L16_I0_T5,L16,I0,P0,T5,S02,ST2_bias_rw_2x,6.075567398016574,ok
333,X_A0_U4_P1_L16_I0_T2,L16,I0,P1,T2,S02,ST2_bias_rw_2x,6.137139576021582,ok
333,X_A0_U4_P1_L16_I0_T3,L16,I0,P1,T3,S02,ST2_bias_rw_2x,6.281092096003704,ok
333,X_A0_U4_P1_L16_I0_T4,L16,I0,P1,T4,S02,ST2_bias_rw_2x,6.395764247019542,ok
333,X_A0_U4_P1_L16_I0_T5,L16,I0,P1,T5,S02,ST2_bias_rw_2x,6.592499099991983,ok
333,X_A0_U4_P2_L16_I0_T2,L16,I0,P2,T2,S02,ST2_bias_rw_2x,6.854150864004623,ok
333,X_A0_U4_P2_L16_I0_T3,L16,I0,P2,T3,S02,ST2_bias_rw_2x,6.325599733972922,ok
333,X_A0_U4_P2_L16_I0_T4,L16,I0,P2,T4,S02,ST2_bias_rw_2x,6.49710074000177,ok
333,X_A0_U4_P2_L16_I0_T5,L16,I0,P2,T5,S02,ST2_bias_rw_2x,6.223594011011301,ok
333,X_A0_U4_P3_L16_I0_T2,L16,I0,P3,T2,S02,ST2_bias_rw_2x,6.290933935990324,ok
333,X_A0_U4_P3_L16_I0_T3,L16,I0,P3,T3,S02,ST2_bias_rw_2x,6.182975775009254,ok
333,X_A0_U4_P3_L16_I0_T4,L16,I0,P3,T4,S02,ST2_bias_rw_2x,6.326845968986163,ok
333,X_A0_U4_P3_L16_I0_T5,L16,I0,P3,T5,S02,ST2_bias_rw_2x,6.309868209995329,ok
333,X_A0_U4_P4_L16_I0_T2,L16,I0,P4,T2,S02,ST2_bias_rw_2x,6.134910694992868,ok
333,X_A0_U4_P4_L16_I0_T3,L16,I0,P4,T3,S02,ST2_bias_rw_2x,6.1496643380087335,ok
333,X_A0_U4_P4_L16_I0_T4,L16,I0,P4,T4,S02,ST2_bias_rw_2x,6.449476160982158,ok
333,X_A0_U4_P4_L16_I0_T5,L16,I0,P4,T5,S02,ST2_bias_rw_2x,6.256365075998474,ok
333,X_A0_U4_P5_L16_I0_T2,L16,I0,P5,T2,S02,ST2_bias_rw_2x,6.29064105899306,ok
333,X_A0_U4_P5_L16_I0_T3,L16,I0,P5,T3,S02,ST2_bias_rw_2x,6.161138458992355,ok
333,X_A0_U4_P5_L16_I0_T4,L16,I0,P5,T4,S02,ST2_bias_rw_2x,6.097125678003067,ok
333,X_A0_U4_P5_L16_I0_T5,L16,I0,P5,T5,S02,ST2_bias_rw_2x,6.5289302809978835,ok
333,L16_S02_ST2_bias_rw_2x_I0_bundle,L16,I0,,,S02,ST2_bias_rw_2x,152.6109602250217,bundle_complete
334,X_A0_U4_P0_L16_I1_T2,L16,I1,P0,T2,S02,ST2_bias_rw_2x,6.276108338002814,ok
334,X_A0_U4_P0_L16_I1_T3,L16,I1,P0,T3,S02,ST2_bias_rw_2x,6.24630979198264,ok
334,X_A0_U4_P0_L16_I1_T4,L16,I1,P0,T4,S02,ST2_bias_rw_2x,6.380952884996077,ok
334,X_A0_U4_P0_L16_I1_T5,L16,I1,P0,T5,S02,ST2_bias_rw_2x,6.28291292898939,ok
334,X_A0_U4_P1_L16_I1_T2,L16,I1,P1,T2,S02,ST2_bias_rw_2x,6.338685919996351,ok
334,X_A0_U4_P1_L16_I1_T3,L16,I1,P1,T3,S02,ST2_bias_rw_2x,6.498534351994749,ok
334,X_A0_U4_P1_L16_I1_T4,L16,I1,P1,T4,S02,ST2_bias_rw_2x,6.164053957007127,ok
334,X_A0_U4_P1_L16_I1_T5,L16,I1,P1,T5,S02,ST2_bias_rw_2x,6.386193596990779,ok
334,X_A0_U4_P2_L16_I1_T2,L16,I1,P2,T2,S02,ST2_bias_rw_2x,6.276825776003534,ok
334,X_A0_U4_P2_L16_I1_T3,L16,I1,P2,T3,S02,ST2_bias_rw_2x,6.145116597006563,ok
334,X_A0_U4_P2_L16_I1_T4,L16,I1,P2,T4,S02,ST2_bias_rw_2x,6.2919075480022,ok
334,X_A0_U4_P2_L16_I1_T5,L16,I1,P2,T5,S02,ST2_bias_rw_2x,6.091852495010244,ok
334,X_A0_U4_P3_L16_I1_T2,L16,I1,P3,T2,S02,ST2_bias_rw_2x,6.360984319006093,ok
334,X_A0_U4_P3_L16_I1_T3,L16,I1,P3,T3,S02,ST2_bias_rw_2x,6.565787999978056,ok
334,X_A0_U4_P3_L16_I1_T4,L16,I1,P3,T4,S02,ST2_bias_rw_2x,6.029977122001583,ok
334,X_A0_U4_P3_L16_I1_T5,L16,I1,P3,T5,S02,ST2_bias_rw_2x,6.1769477679918054,ok
334,X_A0_U4_P4_L16_I1_T2,L16,I1,P4,T2,S02,ST2_bias_rw_2x,6.199125920014922,ok
334,X_A0_U4_P4_L16_I1_T3,L16,I1,P4,T3,S02,ST2_bias_rw_2x,6.164988408010686,ok
334,X_A0_U4_P4_L16_I1_T4,L16,I1,P4,T4,S02,ST2_bias_rw_2x,6.573072403989499,ok
334,X_A0_U4_P4_L16_I1_T5,L16,I1,P4,T5,S02,ST2_bias_rw_2x,6.228540334996069,ok
334,X_A0_U4_P5_L16_I1_T2,L16,I1,P5,T2,S02,ST2_bias_rw_2x,6.128263997990871,ok
334,X_A0_U4_P5_L16_I1_T3,L16,I1,P5,T3,S02,ST2_bias_rw_2x,6.186852553015342,ok
334,X_A0_U4_P5_L16_I1_T4,L16,I1,P5,T4,S02,ST2_bias_rw_2x,6.33000841998728,ok
334,X_A0_U4_P5_L16_I1_T5,L16,I1,P5,T5,S02,ST2_bias_rw_2x,6.477195445011603,ok
334,L16_S02_ST2_bias_rw_2x_I1_bundle,L16,I1,,,S02,ST2_bias_rw_2x,151.9718221469957,bundle_complete
335,X_A0_U4_P0_L16_I2_T2,L16,I2,P0,T2,S02,ST2_bias_rw_2x,6.524929925013566,ok
335,X_A0_U4_P0_L16_I2_T3,L16,I2,P0,T3,S02,ST2_bias_rw_2x,6.245978749997448,ok
335,X_A0_U4_P0_L16_I2_T4,L16,I2,P0,T4,S02,ST2_bias_rw_2x,6.363538940990111,ok
335,X_A0_U4_P0_L16_I2_T5,L16,I2,P0,T5,S02,ST2_bias_rw_2x,6.404510098975152,ok
335,X_A0_U4_P1_L16_I2_T2,L16,I2,P1,T2,S02,ST2_bias_rw_2x,6.231954371993197,ok
335,X_A0_U4_P1_L16_I2_T3,L16,I2,P1,T3,S02,ST2_bias_rw_2x,6.1880002669931855,ok
335,X_A0_U4_P1_L16_I2_T4,L16,I2,P1,T4,S02,ST2_bias_rw_2x,6.256645274988841,ok
335,X_A0_U4_P1_L16_I2_T5,L16,I2,P1,T5,S02,ST2_bias_rw_2x,6.432833630009554,ok
335,X_A0_U4_P2_L16_I2_T2,L16,I2,P2,T2,S02,ST2_bias_rw_2x,6.027300785994157,ok
335,X_A0_U4_P2_L16_I2_T3,L16,I2,P2,T3,S02,ST2_bias_rw_2x,6.198291659995448,ok
335,X_A0_U4_P2_L16_I2_T4,L16,I2,P2,T4,S02,ST2_bias_rw_2x,6.5058316820068285,ok
335,X_A0_U4_P2_L16_I2_T5,L16,I2,P2,T5,S02,ST2_bias_rw_2x,6.286043078987859,ok
335,X_A0_U4_P3_L16_I2_T2,L16,I2,P3,T2,S02,ST2_bias_rw_2x,6.567356757004745,ok
335,X_A0_U4_P3_L16_I2_T3,L16,I2,P3,T3,S02,ST2_bias_rw_2x,6.746458181005437,ok
335,X_A0_U4_P3_L16_I2_T4,L16,I2,P3,T4,S02,ST2_bias_rw_2x,6.59790603199508,ok
335,X_A0_U4_P3_L16_I2_T5,L16,I2,P3,T5,S02,ST2_bias_rw_2x,6.5386633109883405,ok
335,X_A0_U4_P4_L16_I2_T2,L16,I2,P4,T2,S02,ST2_bias_rw_2x,6.600773002981441,ok
335,X_A0_U4_P4_L16_I2_T3,L16,I2,P4,T3,S02,ST2_bias_rw_2x,6.116852153005311,ok
335,X_A0_U4_P4_L16_I2_T4,L16,I2,P4,T4,S02,ST2_bias_rw_2x,6.10135877499124,ok
335,X_A0_U4_P4_L16_I2_T5,L16,I2,P4,T5,S02,ST2_bias_rw_2x,6.003686170006404,ok
335,X_A0_U4_P5_L16_I2_T2,L16,I2,P5,T2,S02,ST2_bias_rw_2x,6.099693661002675,ok
335,X_A0_U4_P5_L16_I2_T3,L16,I2,P5,T3,S02,ST2_bias_rw_2x,6.445663206017343,ok
335,X_A0_U4_P5_L16_I2_T4,L16,I2,P5,T4,S02,ST2_bias_rw_2x,6.478643614012981,ok
335,X_A0_U4_P5_L16_I2_T5,L16,I2,P5,T5,S02,ST2_bias_rw_2x,6.319677036022767,ok
335,L16_S02_ST2_bias_rw_2x_I2_bundle,L16,I2,,,S02,ST2_bias_rw_2x,153.42540938299499,bundle_complete
336,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S02,ST2_bias_rw_2x,6.483331449009711,ok
336,X_A0_U4_P0_L16_I3_T3,L16,I3,P0,T3,S02,ST2_bias_rw_2x,6.238307368999813,ok
336,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S02,ST2_bias_rw_2x,6.295880895020673,ok
336,X_A0_U4_P0_L16_I3_T5,L16,I3,P0,T5,S02,ST2_bias_rw_2x,6.348655551992124,ok
336,X_A0_U4_P1_L16_I3_T2,L16,I3,P1,T2,S02,ST2_bias_rw_2x,6.365617285016924,ok
336,X_A0_U4_P1_L16_I3_T3,L16,I3,P1,T3,S02,ST2_bias_rw_2x,6.463947520009242,ok
336,X_A0_U4_P1_L16_I3_T4,L16,I3,P1,T4,S02,ST2_bias_rw_2x,6.234326278994558,ok
336,X_A0_U4_P1_L16_I3_T5,L16,I3,P1,T5,S02,ST2_bias_rw_2x,6.219827877008356,ok
336,X_A0_U4_P2_L16_I3_T2,L16,I3,P2,T2,S02,ST2_bias_rw_2x,6.343207068013726,ok
336,X_A0_U4_P2_L16_I3_T3,L16,I3,P2,T3,S02,ST2_bias_rw_2x,6.207230482017621,ok
336,X_A0_U4_P2_L16_I3_T4,L16,I3,P2,T4,S02,ST2_bias_rw_2x,6.279550448001828,ok
336,X_A0_U4_P2_L16_I3_T5,L16,I3,P2,T5,S02,ST2_bias_rw_2x,6.147499286016682,ok
336,X_A0_U4_P3_L16_I3_T2,L16,I3,P3,T2,S02,ST2_bias_rw_2x,6.198850394022884,ok
336,X_A0_U4_P3_L16_I3_T3,L16,I3,P3,T3,S02,ST2_bias_rw_2x,6.201587079005549,ok
336,X_A0_U4_P3_L16_I3_T4,L16,I3,P3,T4,S02,ST2_bias_rw_2x,6.613945113000227,ok
336,X_A0_U4_P3_L16_I3_T5,L16,I3,P3,T5,S02,ST2_bias_rw_2x,6.184682583989343,ok
336,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S02,ST2_bias_rw_2x,6.1989412879920565,ok
336,X_A0_U4_P4_L16_I3_T3,L16,I3,P4,T3,S02,ST2_bias_rw_2x,6.305709450010909,ok
336,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S02,ST2_bias_rw_2x,6.1749540510063525,ok
336,X_A0_U4_P4_L16_I3_T5,L16,I3,P4,T5,S02,ST2_bias_rw_2x,6.490414171013981,ok
336,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S02,ST2_bias_rw_2x,6.151583141996525,ok
336,X_A0_U4_P5_L16_I3_T3,L16,I3,P5,T3,S02,ST2_bias_rw_2x,6.31676245899871,ok
336,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S02,ST2_bias_rw_2x,6.313933215016732,ok
336,X_A0_U4_P5_L16_I3_T5,L16,I3,P5,T5,S02,ST2_bias_rw_2x,6.4181138050043955,ok
336,L16_S02_ST2_bias_rw_2x_I3_bundle,L16,I3,,,S02,ST2_bias_rw_2x,152.36900510298437,bundle_complete
337,X_A0_U4_P0_L16_I4_T2,L16,I4,P0,T2,S02,ST2_bias_rw_2x,6.072421330987709,ok
337,X_A0_U4_P0_L16_I4_T3,L16,I4,P0,T3,S02,ST2_bias_rw_2x,6.181248198001413,ok
337,X_A0_U4_P0_L16_I4_T4,L16,I4,P0,T4,S02,ST2_bias_rw_2x,6.277777031995356,ok
337,X_A0_U4_P0_L16_I4_T5,L16,I4,P0,T5,S02,ST2_bias_rw_2x,6.235720094991848,ok
337,X_A0_U4_P1_L16_I4_T2,L16,I4,P1,T2,S02,ST2_bias_rw_2x,6.249892699008342,ok
337,X_A0_U4_P1_L16_I4_T3,L16,I4,P1,T3,S02,ST2_bias_rw_2x,6.213281269010622,ok
337,X_A0_U4_P1_L16_I4_T4,L16,I4,P1,T4,S02,ST2_bias_rw_2x,6.320194380998146,ok
337,X_A0_U4_P1_L16_I4_T5,L16,I4,P1,T5,S02,ST2_bias_rw_2x,6.453802063973853,ok
337,X_A0_U4_P2_L16_I4_T2,L16,I4,P2,T2,S02,ST2_bias_rw_2x,6.371616122982232,ok
337,X_A0_U4_P2_L16_I4_T3,L16,I4,P2,T3,S02,ST2_bias_rw_2x,6.2029897939937655,ok
337,X_A0_U4_P2_L16_I4_T4,L16,I4,P2,T4,S02,ST2_bias_rw_2x,6.27622436999809,ok
337,X_A0_U4_P2_L16_I4_T5,L16,I4,P2,T5,S02,ST2_bias_rw_2x,6.387896316009574,ok
337,X_A0_U4_P3_L16_I4_T2,L16,I4,P3,T2,S02,ST2_bias_rw_2x,6.169642741995631,ok
337,X_A0_U4_P3_L16_I4_T3,L16,I4,P3,T3,S02,ST2_bias_rw_2x,6.140995613997802,ok
337,X_A0_U4_P3_L16_I4_T4,L16,I4,P3,T4,S02,ST2_bias_rw_2x,6.271022696979344,ok
337,X_A0_U4_P3_L16_I4_T5,L16,I4,P3,T5,S02,ST2_bias_rw_2x,6.409235280996654,ok
337,X_A0_U4_P4_L16_I4_T2,L16,I4,P4,T2,S02,ST2_bias_rw_2x,6.2384047959931195,ok
337,X_A0_U4_P4_L16_I4_T3,L16,I4,P4,T3,S02,ST2_bias_rw_2x,6.3222120410064235,ok
337,X_A0_U4_P4_L16_I4_T4,L16,I4,P4,T4,S02,ST2_bias_rw_2x,6.2591211370017845,ok
337,X_A0_U4_P4_L16_I4_T5,L16,I4,P4,T5,S02,ST2_bias_rw_2x,6.066278006997891,ok
337,X_A0_U4_P5_L16_I4_T2,L16,I4,P5,T2,S02,ST2_bias_rw_2x,6.501689833996352,ok
337,X_A0_U4_P5_L16_I4_T3,L16,I4,P5,T3,S02,ST2_bias_rw_2x,6.32075636900845,ok
337,X_A0_U4_P5_L16_I4_T4,L16,I4,P5,T4,S02,ST2_bias_rw_2x,6.066652943001827,ok
337,X_A0_U4_P5_L16_I4_T5,L16,I4,P5,T5,S02,ST2_bias_rw_2x,6.215083821996814,ok
337,L16_S02_ST2_bias_rw_2x_I4_bundle,L16,I4,,,S02,ST2_bias_rw_2x,151.40053332599928,bundle_complete
338,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S02,ST2_bias_rw_2x,6.35274716099957,ok
338,X_A0_U4_P0_L16_I5_T3,L16,I5,P0,T3,S02,ST2_bias_rw_2x,6.5190322599955834,ok
338,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S02,ST2_bias_rw_2x,6.243239521019859,ok
338,X_A0_U4_P0_L16_I5_T5,L16,I5,P0,T5,S02,ST2_bias_rw_2x,6.222036210005172,ok
338,X_A0_U4_P1_L16_I5_T2,L16,I5,P1,T2,S02,ST2_bias_rw_2x,6.313680902007036,ok
338,X_A0_U4_P1_L16_I5_T3,L16,I5,P1,T3,S02,ST2_bias_rw_2x,6.218117861979408,ok
338,X_A0_U4_P1_L16_I5_T4,L16,I5,P1,T4,S02,ST2_bias_rw_2x,6.1317043300077785,ok
338,X_A0_U4_P1_L16_I5_T5,L16,I5,P1,T5,S02,ST2_bias_rw_2x,6.305501326016383,ok
338,X_A0_U4_P2_L16_I5_T2,L16,I5,P2,T2,S02,ST2_bias_rw_2x,6.255014246009523,ok
338,X_A0_U4_P2_L16_I5_T3,L16,I5,P2,T3,S02,ST2_bias_rw_2x,6.228798424999695,ok
338,X_A0_U4_P2_L16_I5_T4,L16,I5,P2,T4,S02,ST2_bias_rw_2x,6.290180659008911,ok
338,X_A0_U4_P2_L16_I5_T5,L16,I5,P2,T5,S02,ST2_bias_rw_2x,6.209371253004065,ok
338,X_A0_U4_P3_L16_I5_T2,L16,I5,P3,T2,S02,ST2_bias_rw_2x,6.113415218016598,ok
338,X_A0_U4_P3_L16_I5_T3,L16,I5,P3,T3,S02,ST2_bias_rw_2x,6.562737791013205,ok
