host_elapsed_s,host_epoch_s,ver,listener_id,near_anchor_id,accepted_polls,poll_seq,tag_id,poll_mask,rx_ts_lo32,carrier_integrator,fp_index,fp1,fp2,fp3,cir_pwr,rxpacc,acc_len
947.146281,1784055985.428597,1,255,255,146640,91,4,0xff,3309165277,-6079,47841,7045,6991,6113,1703,119,4064
947.812014,1784055986.094331,1,255,255,146650,81,3,0xff,2895248531,-4411,47775,7345,7328,6442,1901,119,4064
948.511959,1784055986.794276,1,255,255,146660,87,3,0xff,381236885,-4379,47777,7093,7130,6225,1815,120,4064
949.246198,1784055987.528515,1,255,255,146670,108,4,0xff,45342751,-5993,47659,7750,7600,5603,2005,124,4064
950.146056,1784055988.428372,1,255,255,146680,114,4,0xff,1700408718,-6008,48026,6831,6863,6269,1631,118,4064
950.911299,1784055989.193616,1,255,255,146690,104,3,0xff,3360344346,-4473,47902,7498,7422,6541,2037,125,4064
951.546255,1784055989.828572,1,255,255,146700,126,4,0xff,981247706,-5992,47838,7596,7596,6779,2009,124,4064
952.211665,1784055990.493981,1,255,255,146710,114,3,0xff,552131796,-4431,47832,6934,6963,6585,1777,122,4064
1041.272429,1784056079.554746,1,255,255,146720,27,2,0xff,1798184407,-2276,48083,7768,7132,7052,1938,125,4064
1041.989354,1784056080.271671,1,255,255,146730,125,3,0xff,364592521,-5569,48013,7418,7401,7041,1776,120,4064
1042.689025,1784056080.971342,1,255,255,146740,131,3,0xff,2117491852,-5508,47768,7085,7118,6604,1792,122,4064
1043.372772,1784056081.655088,1,255,255,146750,43,2,0xff,2861408392,-2061,47764,7093,7284,6530,1731,121,4064
1044.015660,1784056082.297977,1,255,255,146760,162,4,0xff,986362201,-7239,47965,7365,7345,6746,1791,118,4064
1044.789117,1784056083.071434,1,255,255,146770,147,3,0xff,3159513929,-5549,47949,7507,7461,7122,1841,122,4064
1045.615471,1784056083.897788,1,255,255,146780,175,4,0xff,133989785,-7095,48029,6677,6675,6330,1647,117,4064
1046.372497,1784056084.654814,1,255,255,146790,66,2,0xff,1260839962,-2065,47646,7065,7029,5928,1737,118,4064
1047.071823,1784056085.354140,1,255,255,146800,72,2,0xff,2996268494,-1953,48090,7638,7164,6062,1898,122,4064
1047.788669,1784056086.070985,1,255,255,146810,172,3,0xff,1553658830,-5398,47586,7463,7469,6243,1913,123,4064
1048.489062,1784056086.771378,1,255,255,146820,177,3,0xff,3354652625,-5369,47581,7027,7072,6318,1847,122,4064
1049.188885,1784056087.471202,1,255,255,146830,183,3,0xff,824878493,-5351,48041,7420,7326,5476,1965,121,4064
1049.915668,1784056088.197985,1,255,255,146840,208,4,0xff,20689405,-7042,47633,7093,7333,6775,1754,118,4064
1050.671682,1784056088.953999,1,255,255,146850,97,2,0xff,1084578534,-1859,47850,7156,7675,5581,1840,122,4064
1051.388253,1784056089.670569,1,255,255,146860,198,3,0xff,3923789046,-5396,47866,6789,6769,3803,1677,117,4064
1052.088173,1784056090.370490,1,255,255,146870,203,3,0xff,1398929840,-5349,48060,7135,6882,3773,1794,124,4064
1052.788187,1784056091.070503,1,255,255,146880,208,3,0xff,3179419095,-5342,47587,7436,7383,6111,1965,123,4064
1053.514915,1784056091.797232,1,255,255,146890,238,4,0xff,2355894019,-6915,47895,7625,7619,7031,1928,124,4064
1054.289859,1784056092.572176,1,255,255,146900,221,3,0xff,259598481,-5359,47773,7565,7555,6753,1980,124,4064
1054.972106,1784056093.254422,1,255,255,146910,130,2,0xff,993912161,-1824,47973,6749,7389,5760,1679,118,4064
1113.400468,1784056151.682784,1,255,255,146920,135,2,0xff,1136318261,-2393,47937,6907,7614,7317,1908,123,4064
1114.117960,1784056152.400276,1,255,255,146930,238,3,0xff,4035136965,-5811,48073,7300,7325,7047,1766,118,4064
1114.843886,1784056153.126203,1,255,255,146940,11,4,0xff,3179066398,-7489,47666,7498,7356,4749,1872,121,4064
1115.644075,1784056153.926391,1,255,255,146950,15,4,0xff,2746069489,-7461,47629,6991,7370,6829,1787,119,4064
1116.416933,1784056154.699250,1,255,255,146960,2,3,0xff,593315665,-5747,47965,7464,7447,6694,1922,123,4064
1117.117168,1784056155.399484,1,255,255,146970,7,3,0xff,2409980180,-5674,47896,7417,7429,7094,1920,123,4064
1117.744293,1784056156.026610,1,255,255,146980,32,4,0xff,3820594317,-7347,47769,7575,7613,6880,1975,125,4064
1118.500417,1784056156.782734,1,255,255,146990,175,2,0xff,597617433,-2107,47893,7091,7605,6654,1852,124,4064
1119.316725,1784056157.599041,1,255,255,147000,23,3,0xff,1213314848,-5671,47916,7061,6899,4926,1832,123,4064
1120.017029,1784056158.299346,1,255,255,147010,29,3,0xff,3014319442,-5623,47966,6958,6989,6196,1771,121,4064
1120.644039,1784056158.926356,1,255,255,147020,54,4,0xff,128813650,-7259,47710,7149,7124,6416,1737,120,4064
1121.317046,1784056159.599363,1,255,255,147030,40,3,0xff,181894556,-5558,48040,7025,6993,5310,1789,122,4064
1122.016760,1784056160.299077,1,255,255,147040,45,3,0xff,1940538403,-5563,47663,7278,7104,4797,1875,123,4064
1122.799370,1784056161.081686,1,255,255,147050,210,2,0xff,407740784,-2038,47980,7447,7674,5370,2027,124,4064
1123.416420,1784056161.698737,1,255,255,147060,57,3,0xff,1183014798,-5494,48026,6963,6884,6410,1731,121,4064
1124.043558,1784056162.325874,1,255,255,147070,81,4,0xff,2600739560,-7163,47868,7412,7047,3942,1770,118,4064
1124.743525,1784056163.025841,1,255,255,147080,86,4,0xff,77639956,-7086,47912,7281,7269,5614,1902,122,4064
1125.543239,1784056163.825556,1,255,255,147090,92,4,0xff,3935653881,-7109,47629,7457,7656,7219,1966,124,4064
1126.216564,1784056164.498881,1,255,255,147100,82,3,0xff,4008096969,-5544,47821,7213,7157,6787,1784,124,4064
1126.899620,1784056165.181937,1,255,255,147110,243,2,0xff,411891887,-1955,47803,7202,6828,3780,1804,118,4064
1127.643081,1784056165.925398,1,255,255,147120,107,4,0xff,672408484,-7039,48040,7059,6994,5406,1642,117,4064
1184.190646,1784056222.472963,1,255,255,147130,96,3,0xff,2538906959,-5942,47963,7310,7284,6665,1755,120,4064
1184.917780,1784056223.200097,1,255,255,147140,117,4,0xff,1755855052,-7540,47832,7317,7308,6688,1826,121,4064
1185.617888,1784056223.900205,1,255,255,147150,123,4,0xff,3538892710,-7473,48066,7141,7341,7006,1915,124,4064
1186.375026,1784056224.657342,1,255,255,147160,9,2,0xff,369844164,-2370,48080,6786,7443,6581,1836,119,4064
1187.117758,1784056225.400075,1,255,255,147170,135,4,0xff,595066250,-7478,48022,7550,7574,7018,1906,121,4064
1187.975266,1784056226.257582,1,255,255,147180,20,2,0xff,3852330998,-2252,47610,7183,6773,3802,1851,121,4064
1188.774986,1784056227.057302,1,255,255,147190,26,2,0xff,3409221190,-2357,47690,7064,6725,6699,1786,117,4064
1189.390561,1784056227.672878,1,255,255,147200,137,3,0xff,4026577563,-5723,47783,7213,7081,5449,1854,122,4064
1190.090062,1784056228.372378,1,255,255,147210,142,3,0xff,1523990292,-5678,47904,7205,7176,6259,1821,118,4064
1190.790334,1784056229.072650,1,255,255,147220,148,3,0xff,3334261950,-5687,47810,7315,7291,7004,1855,122,4064
1191.574359,1784056229.856675,1,255,255,147230,49,2,0xff,1889644319,-2333,47907,7159,7297,5715,1994,124,4064
1192.374768,1784056230.657085,1,255,255,147240,55,2,0xff,1495587686,-2191,47970,7210,7511,5969,1931,122,4064
1193.216639,1784056231.498956,1,255,255,147250,180,4,0xff,3750086170,-7273,47646,6739,6764,6375,1707,117,4064
1193.874858,1784056232.157174,1,255,255,147260,66,2,0xff,2846207394,-2142,48038,7223,7266,5623,1834,119,4064
1194.590134,1784056232.872451,1,255,255,147270,178,3,0xff,1313655378,-5690,47702,7419,7406,6918,1866,121,4064
1195.316407,1784056233.598723,1,255,255,147280,198,4,0xff,478880673,-7271,48037,7172,7160,5985,1758,117,4064
1196.074574,1784056234.356891,1,255,255,147290,84,2,0xff,1677753937,-2050,47709,7335,7304,5967,1788,121,4064
1196.889484,1784056235.171801,1,255,255,147300,198,3,0xff,2210786503,-5655,47827,7728,7730,7461,2041,125,4064
1197.616635,1784056235.898952,1,255,255,147310,216,4,0xff,1429002266,-7257,47662,7136,7028,4882,1804,121,4064
1254.321559,1784056292.603875,1,255,255,147320,207,3,0xff,1587616473,-6003,47845,7219,7195,5771,1904,120,4064
1255.063133,1784056293.345450,1,255,255,147330,227,4,0xff,1728602908,-7595,47904,6974,6959,6322,1799,120,4064
1255.821697,1784056294.104014,1,255,255,147340,219,3,0xff,2956020300,-5960,47696,7291,7254,6918,1788,121,4064
1256.498174,1784056294.780490,1,255,255,147350,120,2,0xff,3236908643,-2415,47719,7108,7226,5448,1865,124,4064
1257.121192,1784056295.403509,1,255,255,147360,230,3,0xff,94033815,-5819,48035,7132,7132,5927,1780,118,4064
1257.821373,1784056296.103690,1,255,255,147370,236,3,0xff,1881349075,-5849,48087,7292,7272,6743,1707,117,4064
1258.701184,1784056296.983500,1,255,255,147380,139,2,0xff,2010204810,-2399,47766,6845,6946,5770,1740,119,4064
1259.462465,1784056297.744781,1,255,255,147390,6,4,0xff,3664332635,-7485,47967,7282,7281,6695,1915,122,4064
1260.297199,1784056298.579515,1,255,255,147400,150,2,0xff,1167071707,-2357,48095,7544,7107,5827,2040,122,4064
1260.920759,1784056299.203076,1,255,255,147410,5,3,0xff,2356428752,-5779,48092,7368,7391,6685,1796,122,4064
1261.562278,1784056299.844595,1,255,255,147420,22,4,0xff,389224913,-7437,48093,6932,6947,6361,1634,118,4064
1262.362740,1784056300.645056,1,255,255,147430,28,4,0xff,7041019,-7422,47631,7332,7587,7026,1882,121,4064
1263.121114,1784056301.403430,1,255,255,147440,23,3,0xff,1220552888,-5721,47804,7513,7381,3944,1947,122,4064
1263.897270,1784056302.179587,1,255,255,147450,179,2,0xff,3558279471,-2303,47915,6925,7556,5343,1850,122,4064
1264.562712,1784056302.845029,1,255,255,147460,45,4,0xff,3137203481,-7379,47909,7306,7322,6068,1928,123,4064
1265.220458,1784056303.502774,1,255,255,147470,38,3,0xff,2214179590,-5704,47898,7096,7132,6437,1784,123,4064
1265.921247,1784056304.203564,1,255,255,147480,44,3,0xff,4046315345,-5726,47965,7355,7320,6567,1822,120,4064
1266.661612,1784056304.943928,1,255,255,147490,61,4,0xff,4103293029,-7340,47745,6766,7478,7120,1817,120,4064
1267.396849,1784056305.679166,1,255,255,147500,209,2,0xff,3842568984,-2167,47908,7001,7458,5907,1838,124,4064
1268.120714,1784056306.403031,1,255,255,147510,60,3,0xff,2834865869,-5650,47833,7583,7530,6777,1905,124,4064
1324.669739,1784056362.952055,1,255,255,147520,65,3,0xff,254608717,-6110,47961,7056,7018,6374,1725,120,4064
1325.403049,1784056363.685365,1,255,255,147530,85,4,0xff,4167590158,-7726,47898,7293,7271,6687,1802,119,4064
1326.070164,1784056364.352481,1,255,255,147540,76,3,0xff,3841513300,-5969,47968,7350,7218,6088,1922,125,4064
1326.739076,1784056365.021392,1,255,255,147550,237,2,0xff,3621641981,-2501,47873,7073,7091,7027,1919,120,4064
1327.402868,1784056365.685185,1,255,255,147560,103,4,0xff,3096633242,-7607,48030,6877,6868,6299,1594,117,4064
1328.038297,1784056366.320614,1,255,255,147570,248,2,0xff,748767454,-2483,47850,6976,6807,4983,1746,119,4064
1328.839097,1784056367.121414,1,255,255,147580,253,2,0xff,367858793,-2462,47725,7138,7430,5113,1898,124,4064
1329.503321,1784056367.785638,1,255,255,147590,119,4,0xff,4165307792,-7567,48028,7560,7568,6901,2000,125,4064
1330.203415,1784056368.485731,1,255,255,147600,125,4,0xff,1658327326,-7604,47930,7400,7100,4049,1866,124,4064
1330.969314,1784056369.251631,1,255,255,147610,111,3,0xff,3346161016,-5991,47996,7398,7069,3914,1881,124,4064
1331.669984,1784056369.952300,1,255,255,147620,117,3,0xff,878246812,-5798,48040,7476,7367,5556,1923,120,4064
1332.402720,1784056370.685037,1,255,255,147630,144,4,0xff,448276759,-7471,47915,7096,6961,5034,1654,120,4064
1333.102496,1784056371.384813,1,255,255,147640,150,4,0xff,2210314683,-7404,48079,7127,7233,6860,1759,120,4064
1334.003182,1784056372.285499,1,255,255,147650,157,4,0xff,3931143449,-7537,47901,7261,7260,6654,1787,118,4064
1334.737781,1784056373.020097,1,255,255,147660,42,2,0xff,3620912394,-2395,47878,7293,6771,6571,1855,118,4064
1335.402625,1784056373.684942,1,255,255,147670,169,4,0xff,3152045781,-7539,47841,7783,7766,6796,2049,124,4064
1336.102500,1784056374.384817,1,255,255,147680,175,4,0xff,637196827,-7429,47663,7050,6939,4729,1637,118,4064
1336.802865,1784056375.085181,1,255,255,147690,181,4,0xff,2431520088,-7389,47980,7866,7764,5552,2074,125,4064
1337.637933,1784056375.920250,1,255,255,147700,64,2,0xff,4253507188,-2340,47728,7450,7560,5014,1946,124,4064
1338.402256,1784056376.684573,1,255,255,147710,193,4,0xff,1550741976,-7403,47596,7720,7618,5476,1972,123,4064
1339.101950,1784056377.384267,1,255,255,147720,198,4,0xff,3309390233,-7334,48029,7317,7283,6556,1849,122,4064
1339.769780,1784056378.052097,1,255,255,147730,180,3,0xff,3004287690,-5754,47822,7235,7212,6860,1710,117,4064
1340.568980,1784056378.851296,1,255,255,147740,187,3,0xff,2557455456,-5721,47724,7142,6969,4937,1771,118,4064
1341.268467,1784056379.550784,1,255,255,147750,194,3,0xff,10603341,-5612,47961,7037,6979,6267,1645,117,4064
1341.902313,1784056380.184629,1,255,255,147760,219,4,0xff,1854342236,-7287,47720,7536,7486,5792,1929,123,4064
1342.668248,1784056380.950565,1,255,255,147770,204,3,0xff,3553007603,-5676,47607,7528,7325,4272,2016,125,4064
1343.368836,1784056381.651153,1,255,255,147780,210,3,0xff,1058915993,-5654,47781,7115,7111,5719,1844,120,4064
1344.202092,1784056382.484409,1,255,255,147790,236,4,0xff,2778383696,-7280,47964,7195,7196,6516,1828,124,4064
1344.936975,1784056383.219291,1,255,255,147800,121,2,0xff,2477313471,-2086,48067,6992,7386,7064,1820,122,4064
1345.668267,1784056383.950584,1,255,255,147810,228,3,0xff,1972352592,-5549,47708,7402,7349,6577,1864,122,4064
1346.301750,1784056384.584067,1,255,255,147820,253,4,0xff,3790112506,-7200,47886,7109,7543,6878,1869,124,4064
1346.968463,1784056385.250780,1,255,255,147830,239,3,0xff,3446564697,-5583,47973,7385,7362,5902,1907,121,4064
1347.701656,1784056385.983973,1,255,255,147840,8,4,0xff,3053395469,-7276,47641,7243,7287,6670,1766,117,4064
1348.536560,1784056386.818877,1,255,255,147850,150,2,0xff,561723098,-2025,47830,6922,7622,6167,1788,122,4064
1349.268309,1784056387.550626,1,255,255,147860,0,3,0xff,84130116,-5519,47944,7002,6945,6820,1774,122,4064
1350.001903,1784056388.284220,1,255,255,147870,25,4,0xff,3985297947,-7136,47671,7249,7017,4206,1806,119,4064
1350.701485,1784056388.983802,1,255,255,147880,31,4,0xff,1442796126,-7169,47714,7389,7375,6448,1912,120,4064
1351.401291,1784056389.683608,1,255,255,147890,35,4,0xff,3226031904,-7136,47924,7754,7457,4643,1965,125,4064
1352.067635,1784056390.349952,1,255,255,147900,24,3,0xff,2848225742,-5471,48090,7258,7214,6521,1769,122,4064
1352.768378,1784056391.050694,1,255,255,147910,29,3,0xff,328339287,-5483,47971,7372,7313,6037,1908,121,4064
1353.500840,1784056391.783157,1,255,255,147920,55,4,0xff,4231712408,-7100,47780,7606,7575,6293,1941,122,4064
1354.301516,1784056392.583833,1,255,255,147930,60,4,0xff,3853412618,-7147,47894,7372,7408,6960,1819,118,4064
1355.101361,1784056393.383678,1,255,255,147940,66,4,0xff,3425785488,-7135,47772,7444,7439,6769,1846,120,4064
1355.836786,1784056394.119103,1,255,255,147950,205,2,0xff,3169313885,-1948,47713,6900,7331,5961,1851,119,4064
1356.566838,1784056394.849155,1,255,255,147960,58,3,0xff,2574454412,-5481,47768,7145,7085,6487,1757,121,4064
1357.336668,1784056395.618984,1,255,255,147970,217,2,0xff,221715826,-1879,47990,7013,6855,4107,1735,118,4064
1358.066770,1784056396.349086,1,255,255,147980,68,3,0xff,3927639226,-5319,47806,7186,6986,3628,1777,122,4064
1358.767884,1784056397.050200,1,255,255,147990,72,3,0xff,1458673555,-5377,48031,7154,7172,6236,1859,124,4064
1359.500826,1784056397.783143,1,255,255,148000,99,4,0xff,1070412409,-6996,47757,7111,7529,6965,1876,123,4064
1360.267633,1784056398.549949,1,255,255,148010,85,3,0xff,2821104076,-5358,48080,7085,7038,6684,1624,117,4064
1361.035877,1784056399.318193,1,255,255,148020,246,2,0xff,371394004,-1849,48072,7038,7379,6347,1766,121,4064
1361.766725,1784056400.049042,1,255,255,148030,97,3,0xff,4117718675,-5337,47775,7006,7030,6175,1791,119,4064
1362.466594,1784056400.748910,1,255,255,148040,102,3,0xff,1592112159,-5370,47659,7561,7426,5308,1980,124,4064
1363.136192,1784056401.418509,1,255,255,148050,8,2,0xff,1430018724,-1753,47768,7383,7465,6428,1932,124,4064
1364.000907,1784056402.283224,1,255,255,148060,133,4,0xff,826744274,-7008,48094,7353,7357,6676,1785,118,4064
1364.666925,1784056402.949242,1,255,255,148070,120,3,0xff,453320838,-5351,47762,6805,6711,6281,1558,117,4064
1365.366266,1784056403.648583,1,255,255,148080,126,3,0xff,2190331287,-5280,48027,7169,7167,6708,1767,118,4064
1366.135591,1784056404.417908,1,255,255,148090,30,2,0xff,4106465637,-1813,47969,7729,7439,6205,1916,124,4064
1366.900313,1784056405.182629,1,255,255,148100,158,4,0xff,1426176152,-6986,47780,7432,7396,6216,1864,119,4064
1367.600077,1784056405.882393,1,255,255,148110,164,4,0xff,3179938783,-6902,47603,7014,6793,4321,1626,117,4064
1368.335876,1784056406.618192,1,255,255,148120,43,2,0xff,2955042550,-1747,47850,7710,6945,4992,1856,124,4064
1369.135171,1784056407.417488,1,255,255,148130,49,2,0xff,2491364255,-1744,48035,7325,7360,6007,1915,123,4064
1369.899827,1784056408.182143,1,255,255,148140,184,4,0xff,4108387311,-6908,47619,6374,7182,6872,1682,117,4064
1370.566225,1784056408.848541,1,255,255,148150,165,3,0xff,3743061970,-5272,48094,7177,7168,6418,1809,117,4064
1371.335324,1784056409.617641,1,255,255,148160,67,2,0xff,1344370784,-1730,47716,6953,7408,5898,1745,120,4064
1372.035404,1784056410.317721,1,255,255,148170,73,2,0xff,3125199554,-1633,47822,7210,7211,6553,1901,120,4064
1372.799487,1784056411.081804,1,255,255,148180,207,4,0xff,412156296,-6880,48020,6905,6952,6462,1655,119,4064
1373.499335,1784056411.781652,1,255,255,148190,213,4,0xff,2182110739,-6815,47647,7263,7257,6636,1812,118,4064
1374.335298,1784056412.617614,1,255,255,148200,92,2,0xff,4050601325,-1670,47977,7112,7672,5604,2005,124,4064
1375.034842,1784056413.317159,1,255,255,148210,98,2,0xff,1507267383,-1681,47939,6773,7458,6756,1889,124,4064
1375.734942,1784056414.017258,1,255,255,148220,103,2,0xff,3295696400,-1582,47636,6937,7493,6424,1923,123,4064
1376.435011,1784056414.717327,1,255,255,148230,108,2,0xff,783983102,-1558,47618,6934,7169,6960,1834,120,4064
1377.099131,1784056415.381448,1,255,255,148240,242,4,0xff,266757399,-6796,47907,7384,7381,6169,1868,120,4064
1377.798926,1784056416.081243,1,255,255,148250,246,4,0xff,2032423065,-6716,47789,7154,7065,4997,1699,117,4064
1378.535179,1784056416.817496,1,255,255,148260,126,2,0xff,1832091401,-1641,47877,6844,7403,6766,1842,121,4064
1379.299408,1784056417.581725,1,255,255,148270,1,4,0xff,3421992860,-6730,48032,7171,7164,6310,1796,121,4064
1380.035000,1784056418.317317,1,255,255,148280,137,2,0xff,3175274919,-1587,48043,7186,7222,5173,1795,122,4064
1380.765716,1784056419.048033,1,255,255,148290,246,3,0xff,2621042204,-5058,47656,6762,6739,5126,1684,118,4064
1381.399294,1784056419.681611,1,255,255,148300,17,4,0xff,160705715,-6681,47815,7232,7277,6818,1845,121,4064
1382.164854,1784056420.447170,1,255,255,148310,1,3,0xff,1825044418,-5141,48078,7310,7364,7012,1829,124,4064
1382.898592,1784056421.180909,1,255,255,148320,29,4,0xff,1468360089,-6741,48029,7337,7321,6720,1798,118,4064
1383.634747,1784056421.917063,1,255,255,148330,164,2,0xff,1261928824,-1520,48004,6875,6813,6639,1730,117,4064
1384.365391,1784056422.647708,1,255,255,148340,19,3,0xff,705738654,-5118,48042,7267,7210,5249,1920,125,4064
1385.164966,1784056423.447283,1,255,255,148350,25,3,0xff,259599705,-5055,47973,7711,7629,6160,2157,124,4064
1385.833893,1784056424.116210,1,255,255,148360,182,2,0xff,49664598,-1452,47706,7276,7212,6193,1843,123,4064
1386.599442,1784056424.881758,1,255,255,148370,57,4,0xff,1668452958,-6724,47714,7369,7362,6451,1872,118,4064
1387.333832,1784056425.616148,1,255,255,148380,194,2,0xff,1396921645,-1542,47921,6824,6840,4432,1736,117,4064
1387.964632,1784056426.246948,1,255,255,148390,47,3,0xff,3046488592,-5009,47644,7069,6984,6333,1787,121,4064
1388.734216,1784056427.016533,1,255,255,148400,206,2,0xff,690042873,-1522,47613,6945,6752,3622,1825,118,4064
1389.497945,1784056427.780262,1,255,255,148410,79,4,0xff,2245553756,-6609,47712,7357,7374,6519,1929,124,4064
1390.234285,1784056428.516602,1,255,255,148420,217,2,0xff,2043060125,-1452,48033,7023,7287,5741,1908,123,4064
1390.898048,1784056429.180365,1,255,255,148430,88,4,0xff,1512236471,-6636,48075,7271,7689,7161,1973,123,4064
1391.733460,1784056430.015777,1,255,255,148440,228,2,0xff,3349343623,-1560,48019,6740,7092,6493,1735,118,4064
1392.464357,1784056430.746674,1,255,255,148450,83,3,0xff,2808721079,-5033,47803,6909,6867,3703,1686,118,4064
1393.233534,1784056431.515850,1,255,255,148460,238,2,0xff,417380237,-1601,48025,6369,7224,6126,1725,117,4064
1393.897661,1784056432.179977,1,255,255,148470,112,4,0xff,4199477485,-6649,47873,6686,7328,6954,1740,118,4064
1394.597998,1784056432.880315,1,255,255,148480,117,4,0xff,1700918494,-6543,47850,6979,6941,5144,1746,117,4064
1395.398027,1784056433.680344,1,255,255,148490,123,4,0xff,1281136282,-6648,47774,7085,7067,6490,1722,118,4064
1396.164142,1784056434.446459,1,255,255,148500,109,3,0xff,2983433936,-4945,47836,7368,7307,6512,1815,120,4064
1396.897677,1784056435.179994,1,255,255,148510,135,4,0xff,2614086683,-6551,47663,7286,7157,4849,1779,120,4064
1397.564190,1784056435.846507,1,255,255,148520,118,3,0xff,2257397773,-4993,47633,7209,7211,6946,1704,118,4064
1398.364188,1784056436.646504,1,255,255,148530,124,3,0xff,1828194189,-4912,48033,7031,7072,5998,1894,122,4064
1399.064299,1784056437.346616,1,255,255,148540,130,3,0xff,3618572973,-4977,47793,7108,6883,4432,1765,119,4064
1399.797602,1784056438.079919,1,255,255,148550,157,4,0xff,3226120057,-6615,48013,7202,7487,6954,1853,121,4064
1400.563539,1784056438.845855,1,255,255,148560,141,3,0xff,632292630,-4940,47906,7509,7451,6290,1980,121,4064
1401.333081,1784056439.615397,1,255,255,148570,42,2,0xff,2555566434,-1351,47982,7453,7061,4885,1873,123,4064
1402.097205,1784056440.379522,1,255,255,148580,171,4,0xff,4128038985,-6592,47701,6952,7095,6601,1742,119,4064
1402.797489,1784056441.079806,1,255,255,148590,175,4,0xff,1620874844,-6548,47712,7102,7134,6324,1769,118,4064
1403.497273,1784056441.779590,1,255,255,148600,180,4,0xff,3402824555,-6522,47999,7517,7157,3911,1846,120,4064
1404.397583,1784056442.679900,1,255,255,148610,187,4,0xff,789266650,-6610,47838,7692,7694,6988,2015,123,4064
1405.132574,1784056443.414891,1,255,255,148620,72,2,0xff,523573839,-1381,47707,7006,6842,5983,1794,121,4064
1405.863323,1784056444.145640,1,255,255,148630,181,3,0xff,4252257814,-4840,47650,6885,6883,5803,1786,119,4064
1406.598946,1784056444.881263,1,255,255,148640,206,4,0xff,3894161376,-6483,47588,7550,7516,6267,2012,122,4064
1407.363451,1784056445.645768,1,255,255,148650,192,3,0xff,1323447892,-4932,47704,6734,6720,6491,1678,117,4064
1408.096845,1784056446.379162,1,255,255,148660,215,4,0xff,941804888,-6518,47972,7346,7336,6047,1976,123,4064
1408.832418,1784056447.114735,1,255,255,148670,100,2,0xff,709607510,-1294,47706,6898,7730,6619,1891,124,4064
1409.632531,1784056447.914848,1,255,255,148680,106,2,0xff,288081236,-1401,47968,7373,7263,6000,1921,124,4064
1410.296887,1784056448.579203,1,255,255,148690,232,4,0xff,4072011288,-6483,47644,7264,7293,6700,1800,118,4064
1410.996528,1784056449.278845,1,255,255,148700,238,4,0xff,1544904551,-6516,47971,7388,7362,6287,1930,122,4064
1411.732043,1784056450.014360,1,255,255,148710,123,2,0xff,1296617758,-1328,47906,7486,7660,6211,1988,120,4064
1412.496470,1784056450.778786,1,255,255,148720,247,4,0xff,2899437536,-6451,47604,7161,6917,4363,1723,123,4064
1413.332016,1784056451.614333,1,255,255,148730,134,2,0xff,454503357,-1309,48065,7149,7226,6876,1852,122,4064
1413.996293,1784056452.278610,1,255,255,148740,3,4,0xff,4249054798,-6404,47706,7095,7078,6583,1715,119,4064
1414.763085,1784056453.045402,1,255,255,148750,249,3,0xff,1699250924,-4836,47856,7108,7073,4627,1822,122,4064
1415.431924,1784056453.714241,1,255,255,148760,151,2,0xff,1488866066,-1305,47902,6815,7363,6098,1782,117,4064
1416.162203,1784056454.444519,1,255,255,148770,4,3,0xff,909667924,-4769,47712,7612,7583,6628,2034,123,4064
1416.931830,1784056455.214147,1,255,255,148780,161,2,0xff,2836250141,-1191,47641,7719,6916,6442,1971,122,4064
1417.662257,1784056455.944574,1,255,255,148790,16,3,0xff,2268192586,-4811,47958,7397,7439,6947,1923,125,4064
1418.361996,1784056456.644313,1,255,255,148800,22,3,0xff,4031022546,-4815,47582,7256,7268,6398,1897,124,4064
1419.095723,1784056457.378040,1,255,255,148810,43,4,0xff,3663233690,-6340,47774,7348,7361,6883,1998,123,4064
1419.931270,1784056458.213587,1,255,255,148820,183,2,0xff,1218344083,-1135,47767,6734,7513,6289,1801,118,4064
1420.631433,1784056458.913750,1,255,255,148830,188,2,0xff,3009999458,-1249,47718,7284,7142,5481,1899,122,4064
1421.331874,1784056459.614191,1,255,255,148840,192,2,0xff,522519310,-1405,47882,6633,7154,6717,1773,119,4064
1422.131648,1784056460.413964,1,255,255,148850,198,2,0xff,85611043,-1249,47647,6936,7383,6006,1883,124,4064
1422.831667,1784056461.113984,1,255,255,148860,205,2,0xff,1865179017,-1291,48021,7358,7538,6865,1898,123,4064
1423.561639,1784056461.843955,1,255,255,148870,64,3,0xff,1263531669,-4770,47777,7170,7110,6025,1929,122,4064
1424.262327,1784056462.544644,1,255,255,148880,70,3,0xff,3083609242,-4729,47782,7425,7388,5821,2026,123,4064
1424.995456,1784056463.277773,1,255,255,148890,84,4,0xff,2686974348,-6388,48024,7756,7764,7177,2030,124,4064
1425.731803,1784056464.014120,1,255,255,148900,229,2,0xff,2486743740,-1186,47816,7009,7246,7069,1817,120,4064
1426.561302,1784056464.843619,1,255,255,148910,87,3,0xff,3957690417,-4831,47669,7226,7121,4311,1825,122,4064
1427.261884,1784056465.544200,1,255,255,148920,93,3,0xff,1473040333,-4780,48081,7234,7178,6784,1676,119,4064
1427.931116,1784056466.213433,1,255,255,148930,245,2,0xff,1287903912,-1075,47788,7921,7326,5146,1941,123,4064
1428.695542,1784056466.977858,1,255,255,148940,114,4,0xff,2887558483,-6420,47967,7296,7287,6573,1827,119,4064
1429.430937,1784056467.713254,1,255,255,148950,255,2,0xff,2631763169,-1182,47845,7461,7769,6079,1991,124,4064
